"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"RPL15","Rpl15",127.037258,95.431324,129.90876,1792,2090,559,117.459114,625.440191,605.607938,648.925297,8007,5815,7269,0.181159333333333,100.290545616482
"RPL17","Rpl17",115.783541,85.959027,79.5103,1435,1575,310,93.750956,705.036716,682.578348,804.524415,3847,2912,3803,0,94.750956
"RPL18","Rpl18",774.461624,765.476145,1031.986815,1155,1676,507,857.308194666667,382.495559,363.344727,423.04984,2235,1653,2107,0.720756666666667,498.796960251982
"RPL18A","Rpl18a",406.852229,336.175082,564.80124,1968,2562,817,435.942850333333,386.009478,349.050029,401.658708,1990,1387,1661,0.855616,235.47051239768
"RPL19","Rpl19",302.684182,246.626104,361.260111,3458,4249,1314,303.523465666667,690.353582,609.352788,697.088854,4335,3192,4044,0,304.523465666667
"RPL21","Rpl21",128.047852,105.128502,152.393537,1237,1561,456,128.523297,145.148477,147.646978,206.284903,683,544,783,14.0128676666667,8.62748542622426
"RPL22","Rpl22",121.100126,116.363622,138.953249,1444,1921,489,125.472332333333,128.095246,112.468525,119.060439,2557,1923,2424,5.065879,20.8497947837953
"RPL22L1","Rpl22l1",166.790616,153.071074,165.404532,820,962,244,161.755407333333,88.61958,91.496973,113.020081,378,318,432,0.01441,160.4434176845
"RPL23","Rpl23",120.929594,94.844169,120.784175,1267,1592,414,112.185979333333,1816.114766,1575.755146,1914.970486,3789,2700,3597,0.574368666666667,71.8929318969339
"RPL23A","Rpl23a",231.38297,218.842736,276.169647,1698,2380,638,242.131784333333,474.189934,438.775996,543.414822,2716,2004,2763,0,243.131784333333
"RPL24","Rpl24",302.999132,266.572046,370.103072,549,623,180,313.22475,343.552702,358.802622,385.349987,1776,1493,1771,0,314.22475
"RPL26","Rpl26",413.960413,357.196416,493.970798,2705,3486,1021,421.709209,1206.89902,1081.194348,1296.902931,3569,2566,3404,0.544670333333333,273.656585407329
"RPL27","Rpl27",336.93704,278.359914,412.698328,405,500,149,342.665094,805.235899,814.572878,928.099418,2097,1672,2003,0,343.665094
"RPL27A","Rpl27a",45.512441,35.591188,43.194286,897,1094,275,41.4326383333333,1469.074021,1353.037499,1524.563235,4311,3218,3991,0.523570666666667,27.850784516723
"RPL28","Rpl28",398.652251,306.915526,580.450172,666,790,287,428.672649666667,461.413301,408.479111,485.483,2139,1570,2011,10.2244333333333,38.2801195309043
"RPL29","Rpl29",226.223237,189.548581,309.260676,1140,1558,504,241.677498,518.824096,465.042264,579.362821,3056,2206,3010,2.847464,63.0746637265482
"RPL3","Rpl3",397.651907,320.3117,433.481037,3973,5887,1099,383.814881333333,829.871276,743.028323,850.600427,9844,6679,8816,0,384.814881333333
"RPL30","Rpl30",146.787772,136.789692,131.792859,798,1032,241,138.456774333333,1615.873644,1519.978251,1769.286772,2555,1973,2474,1.258881,61.7371053779873
"RPL31","Rpl31",223.206341,227.780135,220.152825,689,999,211,223.713100333333,1616.631913,1369.413263,1621.692488,3653,2472,3268,0,224.713100333333
"RPL32","Rpl32",210.929425,194.451273,218.328569,1339,1850,438,207.903089,690.621076,604.30714,721.140881,3911,2755,3646,0,208.903089
"RPL34","Rpl34",151.566857,133.212612,189.586209,854,1141,335,158.121892666667,589.769277,516.40797,648.687035,1982,1405,1918,0,159.121892666667
"RPL35","Rpl35",73.667645,93.801379,50.036257,453,569,110,72.5017603333333,612.968198,561.200699,661.99124,2085,1541,2008,0,73.5017603333333
"RPL35A","Rpl35a",196.620797,160.423507,227.069343,978,1259,346,194.704549,440.388342,383.689566,500.260467,2037,1489,2136,0.0405296666666667,188.081661935636
"RPL36","Rpl36",246.361756,259.846533,325.63779,770,1261,320,277.282026333333,472.856983,455.243616,462.152556,1342,968,1182,0,278.282026333333
"RPL36A","Rpl36a",41.183065,35.463935,42.122331,237,303,73,39.589777,123.392486,97.411728,130.207429,438,269,396,0,40.589777
"RPL37","Rpl37",154.336912,116.316163,179.838374,738,856,264,150.163816333333,703.231638,649.999417,665.915306,4985,3692,4194,0,151.163816333333
"RPL37A","Rpl37a",117.342807,109.152299,137.884906,791,1083,307,121.460004,1651.80009,1414.782374,1769.861455,4595,3228,4376,0,122.460004
"RPL38","Rpl38",199.128166,171.557793,256.887312,456,612,182,209.191090333333,947.945971,871.17272,912.102802,1402,979,1346,0,210.191090333333
"RPL39","Rpl39",88.773537,86.507585,99.080079,748,1090,264,91.4537336666667,631.75841,633.53946,746.918173,1480,1195,1542,3.26749333333333,21.6646463029038
"RPL4","Rpl4",223.375154,181.583199,240.098522,6537,7963,2239,215.018958333333,1513.847168,1227.09272,1544.638613,10413,7238,9558,3.01316666666667,53.8275572075252
"RPL5","Rpl5",19.548812,12.79746,24.701967,564,537,196,19.0160796666667,2646.101174,2406.063043,2863.594473,5820,4100,5412,0.0640786666666667,18.810714182786
"RPL6","Rpl6",983.570077,799.623056,1222.496089,3634,4490,1373,1001.89640733333,1453.796441,1365.027029,1635.726531,6581,4720,6282,0,1002.89640733333
"RPL7","Rpl7",385.929469,327.599144,447.508145,3674,4573,1343,387.012252666667,1083.578897,1108.446374,1199.209883,7217,5641,7079,0.015315,382.15948022699
"RPL7A","Rpl7a",201.148614,199.129622,257.110199,2373,3413,832,219.129478333333,724.781225,567.772334,725.543236,6649,4481,5866,0.149879333333333,191.437024696504
"RPL7L1","Rpl7l1",27.720681,22.601041,21.468901,572,741,178,23.9302076666667,30.96536,35.795297,29.16181,1323,1224,1156,13281.653229,0.00187689968539091
"RPL8","Rpl8",204.024599,173.7431,266.37248,2850,3693,1181,214.713393,713.91464,647.318452,720.723381,4130,2987,3662,1.87068066666667,75.143639452757
"RPL9","Rpl9",473.591969,401.999392,544.904541,2599,3424,1024,473.498634,516.906187,520.981861,578.881238,1260,1018,1259,6.35105266666667,64.548392661042
"RPLP0","Rplp0",130.952699,123.493981,153.982818,2642,3781,994,136.143166,1187.941342,1120.997704,1267.31064,7570,5773,7117,0.227661333333333,111.710911043871
"RPLP1","Rplp1",541.307161,522.449497,622.557639,3142,4634,1144,562.104765666667,2108.477558,1911.557595,2202.841716,3333,2402,3145,0,563.104765666667
"RPLP2","Rplp2",309.656791,304.216138,332.064223,1269,1900,429,315.312384,1127.664789,970.592875,1232.955291,2013,1412,1899,7.54187466666667,37.0307919916409
"RPN1","Rpn1",64.303623,55.282316,71.319406,1787,2408,687,63.635115,185.609101,148.873707,192.845149,5475,3367,5011,0.400545333333333,46.1499627764042
"RPN2","Rpn2",137.992563,94.562286,90.690466,1885,2540,570,107.748438333333,606.082635,433.798124,634.894526,9693,5231,8463,0,108.748438333333
"RPP14","Rpp14",27.40481,25.855277,30.680383,499,723,158,27.9801566666667,8.048212,9.388487,5.801533,370,277,261,0.183719,24.4822940804926
"RPP21","Rpp21",23.190572,24.009124,40.488427,101,154,48,29.2293743333333,14.153601,14.502453,19.904416,74,73,88,0.484659,20.3611565573868
"RPP25","Rpp25",4.438604,3.454903,3.930866,123,144,34,3.94145766666667,3.870841,2.349831,3.453978,132,63,101,0.187049333333333,4.16280733066977
"RPP25L","Rpp25l",8.538758,8.254154,9.812935,122,182,44,8.86861566666667,5.471662,3.707736,4.925721,60,34,50,1.48378266666667,3.97322028175305
"RPP30","Rpp30",22.28632,21.214911,19.335863,209,277,65,20.945698,13.443106,13.268376,14.718896,173,155,169,0.276958,17.1859199754416
"RPP38","Rpp38",3.505619,3.641936,4.797792,65,100,28,3.98178233333333,5.855518,7.109233,6.994335,80,78,83,0,4.98178233333333
"RPP40","Rpp40",20.927575,10.360366,1.352883,79,82,18,10.8802746666667,4.79097,5.235371,3.843005,36,40,43,0.0694573333333333,11.1086943783327
"RPRD1A","Rprd1a",23.214119,20.35112,21.360941,2018,2676,586,21.64206,15.176708,16.194048,16.630142,787,687,730,0.0392666666666667,21.7865738661877
"RPRD1B","Rprd1b",11.89662,8.595078,9.208583,500,624,146,9.90009366666667,12.245044,10.185279,14.30812,360,269,343,0,10.9000936666667
"RPRD2","Rprd2",10.163796,6.35366,6.663259,832,976,216,7.726905,6.674329,6.32747,6.378365,638,474,571,0,8.726905
"RPRM","Rprm",3.148123,2.350677,2.230005,90,102,20,2.57626833333333,6.352344,7.839302,7.215584,123,121,121,0.0233556666666667,3.49464848812746
"RPRML","Rprml",2.241437,1.965366,3.526256,39,52,19,2.57768633333333,0,0,0,0,0,0,0,3.57768633333333
"RPS10","Rps10",247.887406,256.277703,313.910611,1563,2463,622,272.691906666667,512.055283,474.62969,586.215322,2959,2218,2989,0,273.691906666667
"RPS11","Rps11",330.511193,278.638102,386.730989,1890,2356,701,331.960094666667,830.892562,807.12867,865.702675,4091,3203,3773,0.257548666666667,264.769152472827
"RPS12","Rps12",68.776157,89.386043,51.669627,425,797,100,69.9439423333333,1010.259184,828.232646,973.726759,4226,2796,3598,0,70.9439423333333
"RPS13","Rps13",101.334582,63.749381,122.123714,462,460,171,95.7358923333333,417.972317,357.737538,483.011587,1947,1330,1986,0.236098,78.2590800513659
"RPS14","Rps14",307.078096,264.957459,396.68597,1927,2483,823,322.907175,455.575247,398.178936,492.326177,2737,1918,2609,0.0685553333333333,303.126253639649
"RPS15","Rps15",362.703719,331.868912,463.894019,2112,2922,856,386.15555,258.324414,224.143542,255.531424,1106,781,960,0.137781,340.272468954922
"RPS15A","Rps15a",831.608163,907.641007,605.114713,2155,2505,545,781.454627666667,391.32849,420.825292,428.777831,2126,1730,2026,0.199903666666667,652.097872023615
"RPS16","Rps16",109.44283,76.522953,112.625161,701,745,229,99.5303146666667,431.039505,378.602146,466.712176,1700,1190,1570,13.512506,6.92715060146516
"RPS17","Rps17",331.178591,272.932453,408.289375,1491,1986,560,337.466806333333,753.788349,695.453246,764.079365,3037,2252,2706,0.317724666666667,256.857001234957
"RPS18","Rps18",205.644145,184.06228,261.331975,1416,1918,556,217.0128,1236.546426,1058.905566,1297.763501,6222,4294,5761,0.257281333333333,173.400172435551
"RPS19","Rps19",426.230313,347.328146,465.607076,1396,1736,507,413.055178333333,1136.818065,1252.89821,1137.931238,3172,2626,2974,0.0271013333333333,403.129822633534
"RPS19BP1","Rps19bp1",9.423241,7.29521,10.644137,121,149,43,9.12086266666667,33.26223,35.707795,33.189916,338,282,299,0,10.1208626666667
"RPS2","Rps2",216.569117,184.063113,264.98316,2667,3425,1016,221.871796666667,994.359215,839.982746,1059.019508,7716,4974,7109,0.0319023333333333,215.981483389739
"RPS20","Rps20",71.354785,53.702787,87.302721,683,890,247,70.7867643333333,597.342744,579.945435,635.195809,2805,2212,2650,0,71.7867643333333
"RPS21","Rps21",404.757687,369.220259,472.889932,1370,1885,506,415.622626,376.862092,394.65152,443.665631,704,597,731,1.05028733333333,203.202067937795
"RPS23","Rps23",110.398468,82.437472,133.873233,528,619,201,108.903057666667,537.588166,499.540896,566.697968,4986,3700,4739,0.0982213333333333,100.073686724959
"RPS24","Rps24",427.633122,399.931664,442.239361,2994,4083,975,423.268049,995.88821,961.772871,1097.822953,4684,3690,4455,1.121046,200.027745272851
"RPS25","Rps25",352.620822,287.360034,392.541493,1295,1719,449,344.174116333333,963.363349,962.608699,888.599348,2352,1808,2196,0,345.174116333333
"RPS26","Rps26",72.479422,69.999613,97.303453,604,882,257,79.927496,50.931884,52.996063,62.839382,353,305,382,0.117294666666667,72.4316497826297
"RPS27","Rps27",24.632071,37.837183,3.575267,70,143,6,22.0148403333333,533.414908,548.970989,525.302586,939,768,811,0.317062333333333,17.4743744095129
"RPS27A","Rps27a",100.528274,116.54699,107.380494,923,1595,308,108.151919333333,585.190789,576.570725,636.267485,3190,2517,3047,0.071108,101.905614871081
"RPS27L","Rps27l",48.687005,40.532213,68.278891,120,201,46,52.4993696666667,253.527569,376.170377,279.735937,572,568,550,0,53.4993696666667
"RPS28","Rps28",93.099454,90.149702,118.072418,292,415,114,100.440524666667,433.952556,395.988116,481.929746,777,540,707,0.107773666666667,91.5715255914189
"RPS29","Rps29",342.67468,287.527101,443.209079,1127,1424,460,357.80362,1092.678808,1034.526363,1304.802547,1339,993,1298,0.368503,262.18694442029
"RPS3","Rps3",263.183122,248.998704,278.935259,3026,4179,1136,263.705695,1257.781761,1195.967958,1294.79714,4556,3563,4267,0,264.705695
"RPS4Y1","Rps4x",198.239327,165.476926,221.508793,3351,4116,1097,195.075015333333,134.301087,136.022575,144.890386,1343,1099,1277,0.0983243333333333,178.521962395443
"RPS5","Rps5",142.054824,117.348049,159.126082,1637,2103,600,139.509651666667,260.038217,232.990937,275.467842,2128,1564,1988,0,140.509651666667
"RPS6","Rps6",90.076816,69.923321,100.526899,1330,1532,470,86.8423453333333,648.295934,554.270139,692.939898,6149,4385,5763,0,87.8423453333333
"RPS6KA1","Rps6ka1",24.341712,10.973145,5.748919,398,534,118,13.6879253333333,8.779585,7.714341,11.413671,171,131,184,0.338922666666667,10.9699579363309
"RPS6KA2","Rps6ka2",9.848759,9.017264,8.436348,1079,1424,314,9.10079033333333,6.881845,4.841131,4.372816,390,264,329,0,10.1007903333333
"RPS6KA3","Rps6ka3",15.411522,8.315572,8.009227,716,855,154,10.5787736666667,7.61325,10.03006,8.871375,799,792,762,0,11.5787736666667
"RPS6KA4","Rps6ka4",16.350901,10.307198,12.304064,461,634,192,12.9873876666667,8.229958,10.903302,8.700924,248,189,198,0,13.9873876666667
"RPS6KA5","Rps6ka5",11.134992,13.080518,7.882365,652,1168,171,10.6992916666667,2.412023,1.122797,0.976552,85,83,97,0,11.6992916666667
"RPS6KA6","Rps6ka6",2.00805,3.018113,1.677613,155,253,42,2.234592,1.380375,4.738327,1.384594,146,127,129,0,3.234592
"RPS6KB1","Rps6kb1",21.887069,16.592023,18.426625,898,1200,238,18.9685723333333,17.251358,21.090002,16.686588,543,524,535,0.0476436666666667,19.0604620336877
"RPS6KB2","Rps6kb2",50.725831,47.603495,21.538943,458,504,130,39.9560896666667,27.579285,30.153513,29.18761,441,306,392,0.133208,36.1417230258405
"RPS6KC1","Rps6kc1",15.304674,14.940639,11.652563,668,836,181,13.9659586666667,9.108551,10.04799,8.371983,492,393,453,0.121765,13.3414384177316
"RPS6KL1","Rps6kl1",7.267133,5.443874,6.31583,381,431,101,6.342279,32.757432,17.827476,26.354531,548,281,453,0.147517666666667,6.39840170942902
"RPS7","Rps7",156.293555,179.332647,159.14235,908,1641,269,164.922850666667,698.494716,713.891643,764.991641,2652,2174,2392,0,165.922850666667
"RPS8","Rps8",408.564023,333.477924,441.631285,1308,1690,475,394.557744,602.358148,526.758731,655.00281,4237,3129,4132,0.0744843333333333,368.13728383817
"RPS9","Rps9",264.037979,295.202496,290.110436,2450,3724,950,283.116970333333,378.323498,359.751905,412.887402,2144,1640,2067,0,284.116970333333
"RPSA","Rpsa",572.830713,499.852298,741.718454,4337,6017,1596,604.800488333333,330.657064,329.136172,346.058229,3938,3173,3666,0.134267666666667,534.089532952686
"RPTN","Rptn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RPTOR","Rptor",18.181076,11.803727,10.032151,1289,1546,344,13.3389846666667,13.104394,10.110917,6.976998,542,403,437,0.0698536666666667,13.4027532114205
"RPUSD1","Rpusd1",15.416133,10.981281,16.25692,518,559,172,14.2181113333333,9.440814,6.952238,8.808233,184,135,167,0.445111,10.5307559995968
"RPUSD2","Rpusd2",1.241059,0.935134,0.723704,71,81,13,0.966632333333333,3.313338,3.014919,4.618241,81,68,78,3.67736133333333,0.420457645493
"RPUSD3","Rpusd3",18.490074,15.287671,24.44776,86,122,35,19.4085016666667,25.734961,19.728936,24.462477,279,206,277,0.321513,15.4432848308467
"RPUSD4","Rpusd4",3.729142,2.749515,3.674557,108,144,43,3.38440466666667,10.451042,10.138846,9.643191,229,190,232,0.406864333333333,3.11643742952708
"RRAD","Rrad",0.549243,0.459532,0.734181,17,15,7,0.580985333333333,0.538026,0.479104,0.457284,4,7,5,0.531978333333333,1.03198935581117
"RRAGA","Rraga",40.778242,35.671519,46.699071,1312,1722,471,41.0496106666667,29.734476,29.944284,30.37958,656,528,588,1.78130966666667,15.118636795687
"RRAGB","Rragb",34.940537,28.166687,33.698357,1587,1853,486,32.268527,37.216075,26.775461,34.786897,310,175,237,0,33.268527
"RRAGC","Rragc",30.545944,26.209459,28.984272,1369,1603,432,28.5798916666667,17.401913,21.348804,21.425108,574,524,645,0.663078333333333,17.7862287504998
"RRAGD","Rragd",12.485657,11.368334,12.78127,1155,1385,278,12.2117536666667,3.110564,1.531123,2.765809,126,67,133,18.6219826666667,0.673313899573995
"RRAS","Rras",10.918727,9.21768,14.863105,118,141,63,11.666504,7.591893,13.207422,12.52558,92,124,127,408.121975666667,0.0309602141986136
"RRAS2","Rras2",1.888655,1.79368,2.488862,90,123,34,2.05706566666667,15.376539,19.268379,17.391948,316,310,302,0.0565913333333333,2.89332835716363
"RRBP1","Rrbp1",39.669862,43.839584,47.877352,1506,2518,390,43.7955993333333,103.044253,103.423638,86.026805,6096,5239,4446,0,44.7955993333333
"RREB1","Rreb1",4.807913,2.023605,2.523149,409,427,93,3.11822233333333,11.100854,16.9518,3.812075,407,387,323,0.312634666666667,3.1373713020937
"RRH","Rrh",0.220787,0.294787,0.100397,7,13,2,0.205323666666667,0.050543,0.095534,0.211943,3,5,7,0.101640666666667,1.09411689595095
"RRM1","Rrm1",8.233181,8.772732,11.467019,472,668,125,9.49097733333333,26.504888,36.953131,22.957061,328,362,309,0.289524666666667,8.1355383146348
"RRM2","Rrm2",0.442323,0.751864,1.528867,20,43,8,0.907684666666667,1.349787,8.162049,3.703861,52,131,42,0.160809666666667,1.64340866676679
"RRM2B","Rrm2b",17.500875,16.074677,20.597411,650,1065,182,18.0576543333333,83.467304,104.006119,95.355194,396,434,358,0.045982,18.2198683470015
"RRN3","Rrn3",14.199309,11.416906,12.501035,1082,1290,305,12.70575,16.873282,18.111154,16.114935,762,616,644,1.557383,5.3592872088381
"RRNAD1","Rrnad1",11.095487,6.580712,6.262231,486,595,94,7.97947666666667,21.487969,26.24728,23.19983,98,81,102,0.157741,7.75603236532754
"RRP1","Rrp1",124.441305,104.459119,124.729369,3346,4067,1049,117.876597666667,10.0513,10.460895,10.729018,269,191,264,0,118.876597666667
"RRP12","Rrp12",6.6113,5.599162,5.492228,633,811,167,5.90089666666667,15.563621,14.939494,14.104457,514,323,404,0.275124666666667,5.41193880650624
"RRP15","Rrp15",3.299343,2.559129,3.705972,110,132,37,3.188148,5.256018,5.285039,4.253142,201,203,192,0.0225566666666667,4.09576127810358
"RRP1B","Rrp1b",11.473118,8.80401,13.052563,307,363,90,11.109897,10.309589,10.76303,9.541287,813,685,667,0,12.109897
"RRP36","Rrp36",11.590304,12.944589,17.255404,156,246,69,13.930099,21.027748,22.835738,22.946296,304,255,281,0.0209363333333333,14.623927577593
"RRP7A","Rrp7a",61.297038,54.691299,62.702453,1194,1564,434,59.5635966666667,14.223819,11.006042,10.327797,531,452,413,0.0428056666666667,58.0775484853841
"RRP8","Rrp8",11.187071,10.838474,13.286832,214,299,80,11.7707923333333,6.472938,6.728889,6.704812,175,144,158,0.893301666666667,6.7452496124495
"RRP9","Rrp9",20.209846,17.257574,22.537918,225,292,84,20.0017793333333,7.727391,8.12326,7.585193,168,143,145,0.189411,17.6572936800932
"RRS1","Rrs1",7.219124,6.741138,6.7487,294,413,86,6.90298733333333,5.642709,3.817542,6.119999,137,74,129,0,7.90298733333333
"RS1","Rs1",0.481497,0.248618,0.079461,17,25,3,0.269858666666667,0,0,0,0,0,0,1.05319866666667,0.618478224870592
"RSAD1","Rsad1",4.137412,3.679989,6.249762,334,402,80,4.68905433333333,20.010292,21.675083,21.226041,421,339,402,0.749891666666667,3.25108944839442
"RSAD2","Rsad2",0.704557,0.314818,1.488959,30,38,12,0.836111333333333,0.05896,0.198307,0.066355,3,3,3,58.797963,0.0307052488281805
"RSBN1","Rsbn1",3.802804,3.287839,3.137287,500,681,116,3.40931,2.198082,4.550448,3.669915,202,175,193,0.209978666666667,3.64412210022436
"RSC1A1","Rsc1a1",4.024876,2.865946,4.373725,142,151,49,3.754849,0,0,0,0,0,0,0,4.754849
"RSKR","Rskr",4.773812,2.794025,4.208978,115,70,23,3.925605,19.52219,16.633821,15.265029,407,283,271,0,4.925605
"RSL1D1","Rsl1d1",35.92745,26.885198,23.09761,806,980,225,28.6367526666667,57.299314,66.765857,62.266672,1074,901,1000,0.014397,29.2161280708309
"RSL24D1","Rsl24d1",17.506137,17.22153,22.635502,455,634,169,19.1210563333333,64.943438,81.033639,87.546285,459,425,457,0.643415333333333,12.2434395768487
"RSPH1","Rsph1",2.626227,1.471783,2.931353,54,49,18,2.343121,0.353977,0.329098,0.323927,7,4,5,0.272835,2.62651561278563
"RSPH14","Rsph14",0.131528,0.466902,0,1,8,0,0.199476666666667,1.680586,0.247675,1.283632,11,2,12,0,1.19947666666667
"RSPH3","Rsph3b",6.380779,5.817638,6.671941,204,264,66,6.29011933333333,1.638537,2.945214,2.199923,124,95,115,0,7.29011933333333
"RSPH4A","Rsph4a",1.135505,0.797663,0.842843,90,94,21,0.925337,0.852433,0.750536,0.82568,36,25,31,0.197676,1.60756080943427
"RSPH6A","Rsph6a",0,0.042379,0.101851,0,2,1,0.0480766666666667,0.057895,0.146542,0,2,3,0,23.3712876666667,0.0430045667262856
"RSPH9","Rsph9",9.257724,4.26998,6.23747,66,67,25,6.58839133333333,0.39072,0.446341,0.324374,15,14,11,0.143477,6.63624308432381
"RSPO1","Rspo1",1.463976,1.206623,2.033985,37,43,12,1.56819466666667,0.077997,0.03608,0.023774,3,1,1,0.043663,2.46075090011495
"RSPO2","Rspo2",1.945266,2.838751,1.942146,131,286,41,2.24205433333333,0.639408,0.360925,0.360461,17,5,13,0.460277333333333,2.22016343014295
"RSPO3","Rspo3",1.489594,0.868962,1.718043,81,82,18,1.35886633333333,0.550521,0.546231,1.484214,40,25,52,0,2.35886633333333
