"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","FoldChange"
"TMEM62","Tmem62",64.312493,79.1582,73.855417,1363,305,565,72.4420366666667,4.914386,5.115679,3.683144,107,113,78,0,73.4420366666667
"TMEM63A","Tmem63a",20.293452,32.265287,19.626458,1006,208,333,24.0617323333333,4.26594,2.945803,1.872273,177,98,93,0.057313,23.7032291604599
"TMEM63B","Tmem63b",70.303105,56.443943,66.819897,6623,1455,2500,64.522315,23.093458,11.75264,9.957305,897,690,556,7.386703,7.8126428228113
"TMEM63C","Tmem63c",44.947277,37.977498,39.932826,4404,1019,1727,40.9525336666667,2.750561,3.25214,3.608814,35,38,36,0,41.9525336666667
"TMEM64","Tmem64",10.770914,10.111679,10.835927,1929,450,786,10.57284,3.991058,3.156001,2.344089,179,205,172,3.352792,2.65871652033913
"TMEM65","Tmem65",42.144203,39.055079,41.047501,5812,1339,2323,40.7489276666667,2.711955,1.939265,1.982964,400,310,316,0,41.7489276666667
"TMEM67","Tmem67",1.767616,1.693866,1.273413,253,60,74,1.57829833333333,13.84606,8.33409,2.775046,166,136,82,0,2.57829833333333
"TMEM68","Tmem68",9.401488,8.645505,14.240755,620,152,247,10.7625826666667,2.412793,4.951994,2.446366,57,68,55,0,11.7625826666667
"TMEM69","Tmem69",6.160701,8.79988,7.134734,294,89,148,7.365105,14.097814,14.364321,8.695129,270,284,205,0,8.365105
"TMEM70","Tmem70",18.284516,13.143085,23.535629,944,181,372,18.3210766666667,15.085557,13.020051,11.309761,160,183,121,0,19.3210766666667
"TMEM71","Tmem71",0.202914,0.237231,0.172626,24,7,8,0.204257,16.267525,14.222741,9.751384,353,398,268,0,1.204257
"TMEM72","Tmem72",11.311583,9.849624,10.936933,4342,1012,1760,10.69938,0.642816,0.387645,0.531593,40,23,22,0,11.69938
"TMEM74","Tmem74",13.270769,13.309303,15.104738,1895,472,847,13.8949366666667,0.24664,0.16033,0.111945,27,19,13,3.47562366666667,3.32801365262242
"TMEM79","Tmem79",60.543977,61.007348,58.917358,4694,1017,1750,60.1562276666667,1.071985,0.668047,0.55338,47,27,24,0,61.1562276666667
"TMEM80","Tmem80",14.371775,11.625056,15.188892,569,106,250,13.7285743333333,10.611387,9.453596,6.606407,191,164,116,0,14.7285743333333
"TMEM81","Tmem81",1.530661,1.833322,1.483831,103,30,39,1.615938,0.679861,0.37769,0.592412,17,9,14,0,2.615938
"TMEM82","Tmem82",0.079096,0,0.106409,9,0,5,0.061835,0,0,0,0,0,0,0,1.061835
"TMEM86A","Tmem86a",8.850679,8.780436,8.455875,524,149,222,8.69566333333333,0.894491,0.584159,0.510762,63,44,38,9.944078,0.885927835431485
"TMEM86B","Tmem86b",5.262778,4.956422,5.75636,168,34,72,5.32518666666667,0.515651,0.704153,0.518701,16,16,14,0,6.32518666666667
"TMEM87A","Tmem87a",16.587049,15.317362,18.463996,1649,425,698,16.789469,11.104357,9.757291,5.451848,353,307,241,0,17.789469
"TMEM87B","Tmem87b",17.428343,17.261958,18.885132,2729,732,1143,17.8584776666667,2.127069,1.334429,0.611334,57,55,47,0,18.8584776666667
"TMEM88","Tmem88",0.544508,0.54334,0.79823,33,8,19,0.628692666666667,6.649495,5.91451,5.418706,58,57,51,0,1.62869266666667
"TMEM88B","Tmem88b",0.658376,0.626491,0.691111,92,21,39,0.658659333333333,0.179868,0,0,1,0,0,0,1.65865933333333
"TMEM89","Tmem89",0,0,0,0,0,0,0,0.498286,0,0.133426,4,0,1,0,1
"TMEM8B","Tmem8b",22.777157,29.360741,18.791054,2365,550,908,23.642984,3.027772,3.452699,3.407253,316,242,240,0,24.642984
"TMEM9","Tmem9",41.429087,39.185035,35.986353,1632,348,598,38.866825,25.987603,20.018954,18.934003,608,518,528,0,39.866825
"TMEM91","Tmem91",0.691484,1.695191,2.833655,18,9,9,1.74011,15.603425,7.678236,12.503825,118,83,83,0,2.74011
"TMEM92","Tmem92",0.019567,0,0,1,0,0,0.00652233333333333,0.25115,0.018054,0,3,1,0,0,1.00652233333333
"TMEM94","Tmem94",21.827598,20.090587,19.583218,2165,452,788,20.5004676666667,33.19503,30.67471,24.150221,777,566,517,0,21.5004676666667
"TMEM95","Tmem95",0.116849,0.192467,0.179895,5,2,3,0.163070333333333,0,0,0.049246,0,0,1,0,1.16307033333333
"TMEM97","Tmem97",6.375721,6.730427,5.983406,324,83,119,6.36318466666667,4.196705,4.561596,3.246102,173,177,151,0,7.36318466666667
"TMEM98","Tmem98",1.769547,1.329847,1.288637,105,19,31,1.462677,19.312891,15.656995,11.293488,397,397,265,0.00510733333333333,2.45016319981747
"TMEM9B","Tmem9b",39.400659,35.797717,40.180064,2502,561,1015,38.45948,7.913599,9.324114,6.647507,244,298,204,0,39.45948
"TMF1","Tmf1",21.051979,22.364137,24.199977,2307,620,951,22.5386976666667,18.193529,6.901296,6.252848,345,202,178,0.0342796666666667,22.7585424187333
"TMIE","Tmie",0.438414,0.507893,1.560399,50,14,20,0.835568666666667,0.246831,0.087334,0.226723,9,3,7,0,1.83556866666667
"TMIGD1","Tmigd1",0.54898,0.679881,0.259619,13,6,5,0.49616,0,0,0,0,0,0,0,1.49616
"TMIGD3","Tmigd3",0,0,0.098212,0,0,1,0.0327373333333333,0,0,0,0,0,0,0,1.03273733333333
"TMOD1","Tmod1",173.065328,152.605051,147.529784,9839,2146,3375,157.733387666667,79.842491,75.395993,63.597084,5093,4371,3700,0,158.733387666667
"TMOD2","Tmod2",61.181999,56.257955,66.165321,22578,5298,9458,61.2017583333333,1.759886,0.906217,0.936577,163,128,122,0,62.2017583333333
"TMOD3","Tmod3",16.565077,15.782403,18.799139,1311,374,530,17.048873,2.745921,1.429936,1.101125,120,100,64,0,18.048873
"TMOD4","Tmod4",0.390122,1.175188,0.752231,8,6,9,0.772513666666667,0.398574,0.36506,0,2,3,0,0,1.77251366666667
"TMPO","Tmpo",12.987324,12.397249,15.364003,1087,248,520,13.5828586666667,7.557102,6.427721,4.55992,368,352,279,0,14.5828586666667
"TMPRSS11A","Tmprss11a",0.03539,0.072049,0.022299,4,2,1,0.043246,0,0,0,0,0,0,0,1.043246
"TMPRSS11B","Tmprss11b",0.077847,0.025381,0.062331,13,1,4,0.0551863333333333,0.144606,0.022119,0,4,1,0,0,1.05518633333333
"TMPRSS11D","Tmprss11d",0.079467,0.045591,0.057874,7,1,2,0.0609773333333333,0,0,0,0,0,0,0,1.06097733333333
"TMPRSS11E","Tmprss11e",0.007305,0,0,1,0,0,0.002435,0,0,0,0,0,0,0,1.002435
"TMPRSS11F","Tmprss11f",0.013756,0,0,2,0,0,0.00458533333333333,0,0.025079,0,0,1,0,11.0140473333333,0.0836175607986895
"TMPRSS11GP","Tmprss11g",0.037165,0.093884,0.064118,3,2,2,0.0650556666666667,0,0,0,0,0,0,0,1.06505566666667
"TMPRSS12","Tmprss12",0,0,0,0,0,0,0,0.018933,0.016866,0.01726,1,1,1,0,1
"TMPRSS13","Tmprss13",0.022105,0.060583,0.018862,3,2,1,0.03385,0.027841,0,0.074214,2,0,5,0,1.03385
"TMPRSS15","Tmprss15",0,0,0,0,0,0,0,0,0,0,0,0,0,1.41165633333333,0.414652778747221
"TMPRSS2","Tmprss2",0.098199,0,0,5,0,0,0.032733,0.042786,0,0,3,0,0,0,1.032733
"TMPRSS3","Tmprss3",0,0,0.026228,0,0,1,0.00874266666666667,0.026192,0.016858,0.033061,1,0,2,0,1.00874266666667
"TMPRSS4","Tmprss4",0.032803,0.14964,0.058696,1,2,2,0.0803796666666667,0.102426,0.192968,0.057981,9,5,6,0,1.08037966666667
"TMPRSS5","Tmprss5",4.566894,6.271139,4.702146,208,62,100,5.18005966666667,0.267884,0.149898,1.228343,9,6,3,0,6.18005966666667
"TMPRSS6","Tmprss6",0.355902,0.929919,1.212283,17,8,8,0.832701333333333,0.042432,0.015125,0.028777,3,1,2,0,1.83270133333333
"TMPRSS7","Tmprss7",3.455112,3.483558,3.627188,109,24,38,3.52195266666667,0,0,0,0,0,0,0,4.52195266666667
"TMPRSS9","Tmprss9",0.407701,0.424483,0.417039,58,15,26,0.416407666666667,0.846068,0.467143,0.132467,31,12,8,0,1.41640766666667
"TMSB10","Tmsb10",449.807882,346.062851,440.480004,6618,1224,2510,412.116912333333,554.864942,477.680659,466.033239,2771,2267,2176,5.012478,68.7099249815689
"TMSB4X","Tmsb4x",1419.966078,1310.787547,1322.611465,29033,6528,10604,1351.12169666667,366.011238,381.569815,312.147618,2499,2548,2043,0,1352.12169666667
"TMTC1","Tmtc1",35.948631,34.203497,35.651894,12609,2900,4942,35.2680073333333,4.139735,3.666019,3.371672,373,335,264,3.03519466666667,8.98792012016933
"TMTC2","Tmtc2",10.58452,14.35655,10.617477,1507,391,628,11.852849,0.605424,0.241102,0.34891,60,23,35,0,12.852849
"TMTC3","Tmtc3",6.991455,7.101701,6.117074,1259,271,481,6.73674333333333,1.500628,1.327242,0.782023,150,153,90,0,7.73674333333333
"TMTC4","Tmtc4",19.12236,18.395036,21.553832,1251,252,448,19.6904093333333,5.472603,4.027405,2.709995,217,147,124,0,20.6904093333333
"TMUB1","Tmub1",15.944976,13.366306,11.393818,474,96,161,13.5683666666667,14.661399,12.54865,11.441154,276,220,216,0.047273,13.9107631598128
"TMUB2","Tmub2",43.346921,42.065254,35.820301,2812,603,971,40.4108253333333,11.179717,12.578445,9.708562,391,419,325,0,41.4108253333333
"TMX1","Tmx1",23.254621,24.409201,25.066849,1780,465,695,24.243557,2.807502,1.087193,1.116252,75,46,53,0,25.243557
"TMX2","Tmx2",141.804099,156.642667,144.054926,9958,2362,3811,147.500564,40.414002,37.625788,26.445998,1128,1090,780,0,148.500564
"TMX3","Tmx3",113.986159,80.952927,114.785801,6688,1623,2783,103.241629,15.922237,5.59632,9.891231,391,296,241,0,104.241629
"TMX4","Tmx4",32.469714,32.128084,33.729122,7368,1803,3020,32.77564,11.91631,9.252363,6.682303,1091,1011,782,0,33.77564
"TNC","Tnc",0.3013,0.135279,0.181441,92,9,22,0.206006666666667,12.125974,12.253101,13.351101,717,461,481,0,1.20600666666667
"TNF","Tnf",0.018214,0,0.046819,1,0,1,0.0216776666666667,0,0.030754,0,0,1,0,0.00074,1.02092218425032
"TNFAIP1","Tnfaip1",15.888177,14.327001,14.662303,2485,543,898,14.9591603333333,14.947193,10.768311,7.343316,890,734,542,3.75935866666667,3.35321656783449
"TNFAIP2","Tnfaip2",0.896502,0.650553,0.783258,23,5,13,0.776771,1.078639,0.64182,0.677416,26,15,10,0,1.776771
"TNFAIP3","Tnfaip3",0.79273,0.716722,1.37608,147,31,63,0.961844,0.583817,0.215714,0.156785,19,19,14,0,1.961844
"TNFAIP6","Tnfaip6",0.319979,0.57694,0.574493,20,9,14,0.490470666666667,0.174113,0,0,1,0,0,0,1.49047066666667
"TNFAIP8","Tnfaip8",4.85254,3.019222,3.013683,316,44,76,3.62848166666667,3.220058,2.175044,2.549618,63,50,73,0,4.62848166666667
"TNFAIP8L1","Tnfaip8l1",0.92069,0.899852,0.887404,92,22,35,0.902648666666667,0.950577,1.059277,0.773652,80,84,62,0,1.90264866666667
"TNFAIP8L2","Tnfaip8l2",0.700291,0.517637,0.386477,28,5,6,0.534801666666667,0.092613,0,0,2,0,0,0.0478313333333333,1.46474114472622
"TNFAIP8L3","Tnfaip8l3",0.856282,0.740886,0.968481,153,33,68,0.855216333333333,0.594148,0.840997,0.482975,24,30,17,0,1.85521633333333
"TNFRSF10D","Tnfrsf10b",0.346605,0.541635,0.480173,44,17,20,0.456137666666667,1.457707,1.255983,0.885751,109,92,64,0,1.45613766666667
"TNFRSF11A","Tnfrsf11a",5.684446,5.333453,5.086831,1070,244,369,5.36824333333333,0.022991,0.011697,0.00591,4,2,1,0,6.36824333333333
"TNFRSF11B","Tnfrsf11b",0.165064,0.258547,0.0943,18,7,4,0.172637,1.985578,0.90859,0.583651,45,28,20,0,1.172637
"TNFRSF12A","Tnfrsf12a",4.868553,4.885286,5.73677,160,40,64,5.16353633333333,121.693797,126.295158,105.742107,2030,1898,1722,0,6.16353633333333
"TNFRSF13B","Tnfrsf13b",0.773948,1.150223,1.58676,48,9,19,1.17031033333333,29.173172,31.612699,17.097228,801,817,437,0,2.17031033333333
"TNFRSF13C","Tnfrsf13c",0.133006,0.396816,0.4978,10,2,8,0.342540666666667,0.235684,0.310707,0.240327,20,25,19,0,1.34254066666667
"TNFRSF14","Tnfrsf14",0.786849,1.284127,1.184932,25,13,13,1.08530266666667,0.057075,0.124502,0,1,3,0,0,2.08530266666667
"TNFRSF17","Tnfrsf17",0.11691,0.160825,0.200278,3,1,2,0.159337666666667,0,0,0,0,0,0,0,1.15933766666667
"TNFRSF18","Tnfrsf18",3.437113,3.470916,5.186848,56,13,33,4.03162566666667,0,0.091377,0.090462,0,1,1,0,5.03162566666667
"TNFRSF19","Tnfrsf19",0.84471,1.127431,1.082451,141,38,71,1.01819733333333,10.985294,8.066494,7.049762,879,687,581,0,2.01819733333333
"TNFRSF1A","Tnfrsf1a",38.373368,68.563733,64.25739,595,166,272,57.0648303333333,45.18062,27.782172,23.610975,546,370,404,0,58.0648303333333
"TNFRSF1B","Tnfrsf1b",1.21985,1.439444,1.338022,176,37,60,1.33243866666667,0.025195,0.013461,0,2,1,0,0,2.33243866666667
"TNFRSF21","Tnfrsf21",55.487117,44.999852,51.048137,8069,1580,3002,50.511702,12.591279,11.106728,9.698275,925,791,690,0,51.511702
"TNFRSF4","Tnfrsf4",0.679337,0.347762,0.335021,18,3,5,0.45404,0,0,0,0,0,0,0,1.45404
"TNFRSF8","Tnfrsf8",0.029397,0.060542,0.094238,4,2,5,0.0613923333333333,0.018791,0,0,1,0,0,0,1.06139233333333
"TNFRSF9","Tnfrsf9",0.08982,0.052312,0.065651,7,1,2,0.069261,0.128532,0.058391,0.02535,16,7,3,0,1.069261
"TNFSF10","Tnfsf10",0.698243,0.550483,0.700577,118,28,57,0.649767666666667,0.035103,0,0.104845,1,0,3,0,1.64976766666667
"TNFSF11","Tnfsf11",0.012251,0.049366,0,1,1,0,0.020539,0,0,0,0,0,0,0,1.020539
"TNFSF12","Tnfsf12",19.870065,7.586338,12.025526,368,49,143,13.160643,3.479852,2.378194,2.329302,54,49,46,0.0337993333333333,13.6976708568201
"TNFSF13","Tnfsf13",1.26747,0.868367,1.535584,69,11,32,1.223807,2.238027,1.103161,1.08267,44,27,20,0,2.223807
"TNFSF13B","Tnfsf13b",1.12907,1.999759,1.179621,111,33,54,1.43615,0.418029,0.18484,0.394345,6,7,8,0,2.43615
"TNFSF14","Tnfsf14",0,0,0,0,0,0,0,0.034925,0,0.011217,2,0,1,0,1
"TNFSF15","Tnfsf15",0.073782,0.060081,0,10,2,0,0.044621,0.018216,0.017887,0.054788,2,2,4,34.1176493333333,0.0297463247065474
"TNFSF18","Tnfsf18",0,0,0.032537,0,0,1,0.0108456666666667,0,0.025361,0.025975,0,1,1,0,1.01084566666667
"TNFSF4","Tnfsf4",0,0,0,0,0,0,0,0.402467,0.319037,0.309508,26,22,10,0,1
"TNFSF8","Tnfsf8",0.012841,0,0,2,0,0,0.00428033333333333,0,0,0,0,0,0,3.75935866666667,0.211011693732405
"TNFSF9","Tnfsf9",0.126993,0.173938,0.107549,6,2,2,0.13616,0.060769,0.065633,0.129782,2,2,4,0,1.13616
"TNIK","Tnik",11.62294,12.019201,14.634529,2601,633,1135,12.75889,15.439622,8.280188,7.7658,590,358,319,0,13.75889
"TNIP1","Tnip1",19.474926,25.428808,15.607942,1720,349,547,20.1705586666667,32.649322,27.398524,23.438541,1173,784,775,0,21.1705586666667
"TNIP2","Tnip2",3.64563,4.356024,4.357954,124,37,56,4.11986933333333,10.30999,9.43652,6.515658,307,286,235,0,5.11986933333333
"TNK1","Tnk1",0.091019,0,0.072128,5,0,1,0.0543823333333333,2.389358,4.292049,0.094198,7,7,6,0,1.05438233333333
"TNK2","Tnk2",249.018418,255.96228,221.898583,6037,1412,2253,242.293093666667,42.43654,27.421537,13.0786,1209,879,710,0,243.293093666667
"TNKS","Tnks",23.088634,17.766234,23.367329,7564,1599,3009,21.407399,2.050109,2.114675,1.439514,333,287,190,0,22.407399
"TNKS1BP1","Tnks1bp1",32.880812,34.034043,24.449262,3508,861,1238,30.4547056666667,16.951111,19.72165,16.173558,938,652,612,0,31.4547056666667
"TNKS2","Tnks2",54.686147,42.567383,58.373133,4211,995,1637,51.8755543333333,4.162977,2.626555,2.363853,495,323,288,0,52.8755543333333
"TNMD","Tnmd",0.020559,0.083415,0,1,1,0,0.034658,0.094988,0.047221,0.096266,2,1,2,0,1.034658
"TNN","Tnn",0.005871,0,0.030349,1,0,3,0.0120733333333333,0,0,0,0,0,0,0,1.01207333333333
"TNNC1","Tnnc1",0.980369,1.278915,1.02188,20,6,8,1.09372133333333,3605.138293,3083.191072,2679.359689,30163,25488,22859,0,2.09372133333333
"TNNC2","Tnnc2",2.752117,1.886918,42.465838,31,2,180,15.7016243333333,0.194359,0.204536,1.039978,2,2,10,0,16.7016243333333
"TNNI1","Tnni1",1.481593,1.353288,1.792317,40,9,15,1.54239933333333,1233.467569,1075.310031,1066.0242,17490,14357,13531,0.019178,2.49455868683717
"TNNI2","Tnni2",2.849948,0,26.575547,25,0,132,9.80849833333333,0.249024,0.402384,0.607389,3,4,6,0,10.8084983333333
"TNNI3","Tnni3",0.862554,0.689057,1.200081,11,3,6,0.917230666666667,773.856022,727.713384,622.61821,7685,6461,5836,5.012478,0.318875290132732
"TNNI3K","Tnni3k",0.026655,0.073004,0.022723,3,2,1,0.040794,21.532286,23.005439,14.775176,353,429,286,0,1.040794
"TNNT1","Tnnt1",0.480847,0.216963,5.070321,11,1,4,1.92271033333333,392.539776,402.764363,347.350404,2920,2674,2309,0,2.92271033333333
"TNNT2","Tnnt2",0.040007,0.067245,0.17807,1,2,4,0.0951073333333333,4108.67054,3963.484963,3816.814856,46422,40251,39285,0.231204666666667,0.88946002478873
"TNNT3","Tnnt3",2.724869,0.722596,48.703096,46,3,380,17.3835203333333,1.42042,1.199582,2.806952,19,10,14,0,18.3835203333333
"TNP1","Tnp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TNP2","Tnp2",0,0,0.175617,0,0,1,0.058539,0,0,0,0,0,0,0,1.058539
"TNPO1","Tnpo1",14.069694,9.865004,11.9165,4043,854,1580,11.9503993333333,23.434478,19.7794,11.601488,767,639,456,0,12.9503993333333
"TNPO2","Tnpo2",75.283513,68.337451,69.25141,8874,2090,3212,70.957458,35.164527,15.214694,15.562403,1192,832,772,0,71.957458
"TNPO3","Tnpo3",26.252337,39.647791,29.981732,2781,626,1026,31.96062,5.926761,4.342897,3.49724,531,377,301,0,32.96062
"TNR","Tnr",4.242013,2.971679,5.216481,1688,306,581,4.143391,0,0.007186,0,0,2,0,0,5.143391
"TNRC18","Tnrc18",15.897002,12.176942,16.189575,2309,504,957,14.7545063333333,14.85219,7.273716,5.872866,1123,731,575,0,15.7545063333333
"TNRC6A","Tnrc6a",18.563136,20.475812,19.223976,3528,847,1532,19.4209746666667,45.078874,28.892637,18.290455,773,414,354,0,20.4209746666667
"TNRC6B","Tnrc6b",16.166923,5.185443,33.199562,3280,783,1367,18.183976,3.861931,1.865238,1.261894,860,580,418,0,19.183976
"TNRC6C","Tnrc6c",6.765131,7.55038,8.440835,1930,489,867,7.58544866666667,3.040121,1.090017,1.04017,175,105,97,0,8.58544866666667
"TNS2","Tns2",28.916602,19.526532,38.606313,1258,274,547,29.0164823333333,17.908421,12.618233,3.608392,153,125,86,0,30.0164823333333
"TNS3","Tns3",16.035122,14.420281,16.677544,3752,884,1598,15.7109823333333,2.955771,2.378205,2.11672,396,294,261,0,16.7109823333333
"TNS4","Tns4",0.050977,0.380049,0.01253,6,1,1,0.147852,0.044529,0.03775,0.046757,2,3,2,0,1.147852
"TOB1","Tob1",8.291682,8.627536,9.317821,703,182,312,8.74567966666667,13.58089,10.303326,11.769545,368,309,343,0,9.74567966666667
"TOB2","Tob2",3.424512,2.892207,3.408744,593,117,223,3.241821,4.501757,3.120349,4.697687,415,264,395,0,4.241821
"TOE1","Toe1",9.596304,5.681335,7.581375,412,95,172,7.61967133333333,2.163789,1.699048,1.65374,57,60,43,0,8.61967133333333
"TOGARAM1","Togaram1",19.088931,11.874232,16.298475,3280,689,1198,15.7538793333333,5.891989,5.765165,2.845325,199,147,89,0.242942333333333,13.4792088772153
"TOGARAM2","Togaram2",1.61416,1.475438,2.867302,223,47,101,1.98563333333333,0.261664,0.049098,0.246701,37,9,16,0,2.98563333333333
"TOLLIP","Tollip",43.500321,41.321521,39.343016,6670,1587,2421,41.388286,9.212358,6.766174,7.065325,458,323,334,0,42.388286
"TOM1","Tom1",85.122772,102.636772,77.902758,2342,558,830,88.5541006666667,16.507187,11.000571,8.45235,682,523,404,0,89.5541006666667
"TOM1L1","Tom1l1",7.816877,8.024576,8.085302,664,161,235,7.975585,12.207178,7.675921,7.204338,187,142,142,0,8.975585
"TOM1L2","Tom1l2",88.152818,73.231482,82.264358,15431,3505,5669,81.2162193333333,42.877373,26.624282,23.51544,3906,2865,2475,0,82.2162193333333
"TOMM20","Tomm20",72.80432,67.796595,81.647737,7540,1865,3068,74.082884,67.561257,33.143093,37.913027,1218,1154,912,34.42945,2.11922239831553
"TOMM20L","Tomm20l",0.074227,0,0,1,0,0,0.0247423333333333,0.223361,0.708526,0,1,3,0,0,1.02474233333333
"TOMM22","Tomm22",65.621436,57.052017,62.052058,2008,453,713,61.5751703333333,33.896803,32.059739,30.735223,724,632,638,0,62.5751703333333
"TOMM34","Tomm34",36.835457,34.325288,32.58789,2807,636,984,34.5828783333333,8.765033,8.214177,8.420187,353,315,319,0.111556,32.0117729860964
"TOMM40","Tomm40",35.77636,33.158714,27.834883,1609,341,611,32.2566523333333,31.388272,32.298524,42.532639,982,862,773,0.541810333333333,21.5698725156639
"TOMM40L","Tomm40l",40.60619,44.905521,40.473305,1563,380,575,41.9950053333333,6.606504,6.678878,6.779642,335,309,300,0,42.9950053333333
"TOMM5","Tomm5",68.3005,54.347193,57.544268,1113,209,392,60.063987,34.720229,43.065594,32.802284,354,450,335,0,61.063987
"TOMM6","Tomm6",86.291548,66.066736,88.214523,1716,328,672,80.1909356666667,73.274332,81.172601,69.574387,605,643,544,0,81.1909356666667
"TOMM7","Tomm7",29.188384,27.939542,30.352641,1120,265,458,29.160189,803.265861,739.350344,666.111205,880,819,711,0,30.160189
"TONSL","Tonsl",7.756217,5.323626,6.451478,365,79,122,6.51044033333333,1.422627,1.405962,1.118356,174,168,124,0,7.51044033333333
"TOP1","Top1",14.192817,14.075268,13.781476,1992,532,755,14.0165203333333,9.108665,6.505316,6.357266,641,470,451,0,15.0165203333333
"TOP1MT","Top1mt",6.246842,5.014662,6.349989,363,73,146,5.87049766666667,0.888034,1.489716,1.084275,29,33,17,0,6.87049766666667
"TOP2A","Top2a",0.232462,0.961794,0.441299,23,16,11,0.545185,26.715981,31.954576,23.284899,898,710,445,0,1.545185
"TOP2B","Top2b",32.938231,33.392768,33.356783,3130,802,1254,33.2292606666667,36.289986,32.828445,25.491341,1711,1389,1119,0,34.2292606666667
"TOP3A","Top3a",1.816701,1.365976,1.587516,236,50,98,1.59006433333333,8.590925,6.660822,4.579064,336,238,177,48.7877366666667,0.0520221345001892
"TOP3B","Top3b",23.80491,21.031379,20.783938,936,180,330,21.873409,7.893012,4.423275,4.340762,302,203,176,0,22.873409
"TOPAZ1","Topaz1",0.004803,0.019277,0.226778,1,1,1,0.0836193333333333,0,0,0,0,0,0,0,1.08361933333333
"TOPBP1","Topbp1",12.944618,12.116547,16.6386,1045,243,370,13.8999216666667,10.172599,5.51579,8.245382,307,217,208,9.67291833333333,1.39604944039829
"TOPORS","Topors",3.535995,4.041124,3.943055,549,154,243,3.840058,2.349011,1.508193,1.243506,169,111,91,0,4.840058
"TOR1A","Tor1a",26.044945,24.640836,24.72627,679,135,225,25.1373503333333,9.433684,8.520003,7.584523,290,279,221,0,26.1373503333333
"TOR1AIP1","Tor1aip1",13.312405,12.447596,17.439656,1127,251,496,14.3998856666667,6.216433,2.23631,2.645108,177,137,134,0,15.3998856666667
"TOR1AIP2","Tor1aip2",31.790703,27.08928,28.685546,2802,685,1058,29.1885096666667,6.768672,5.183898,4.461303,672,631,466,0,30.1885096666667
"TOR1B","Tor1b",12.446208,10.537151,11.011458,1171,262,461,11.3316056666667,3.058818,2.812463,1.610788,111,91,80,0,12.3316056666667
