"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"P2RX7","P2rx7",8.07762,5.109595,13.772699,655,137,279,8.986638,3.937899,14.972389,14.381305,360,872,776,0,9.986638
"P2RY1","P2ry1",26.306495,27.092864,24.304396,3512,887,1313,25.9012516666667,3.254885,2.496323,2.359723,368,217,186,0,26.9012516666667
"P2RY10","P2ry10",0.029136,0,0,3,0,0,0.009712,0.03219,0.068533,0.023016,2,3,1,4.20012266666667,0.194170804175901
"P2RY12","P2ry12",2.666562,1.978759,3.563922,203,40,97,2.73641433333333,0.429382,0.891966,0.623579,13,24,15,0,3.73641433333333
"P2RY14","P2ry14",0.836298,1.186147,1.17777,64,20,33,1.06673833333333,0.034177,0.044582,0.032262,1,1,1,0,2.06673833333333
"P2RY2","P2ry2",6.637421,7.502717,5.339886,508,145,186,6.49334133333333,0.051625,0.038298,0.044347,4,5,5,4.20012266666667,1.44099318682739
"P2RY4","P2ry4",0.027147,0,0,5,0,0,0.009049,0.146095,0.048084,0,4,1,0,0,1.009049
"P2RY6","P2ry6",0.206587,0.692731,0.396907,16,13,12,0.432075,0.57626,0.030852,0.035481,3,1,1,0,1.432075
"P3H1","P3h1",6.193082,9.252986,5.988468,264,73,135,7.14484533333333,111.067674,100.216536,127.172249,1977,1301,1417,0,8.14484533333333
"P3H2","P3h2",4.620561,1.34102,4.636983,186,29,61,3.53285466666667,40.473629,22.67351,26.824453,551,228,263,0,4.53285466666667
"P3H3","P3h3",4.433956,5.898249,6.625302,303,84,136,5.65250233333333,20.517506,22.918387,27.853876,638,481,526,0,6.65250233333333
"P3H4","P3h4",14.710302,16.625306,10.393992,217,43,75,13.9098666666667,38.808755,25.760627,39.931616,742,397,499,0,14.9098666666667
"P4HA1","P4ha1",13.59712,9.86745,10.568332,1626,307,512,11.3443006666667,88.217927,27.587789,35.696695,3052,710,911,0,12.3443006666667
"P4HA2","P4ha2",10.822351,6.433544,19.858919,562,99,183,12.3716046666667,63.764734,40.708591,47.120828,1617,814,848,0,13.3716046666667
"P4HA3","P4ha3",7.765501,7.825293,8.599088,563,121,251,8.063294,0.814798,0.027949,0.298047,12,1,2,0,9.063294
"P4HB","P4hb",93.697332,96.57396,94.169119,5175,1265,1999,94.8134703333333,995.102329,924.328243,1061.003613,9075,6269,6731,13.9072016666667,6.42732770883335
"P4HTM","P4htm",82.363912,89.144659,80.123335,1765,391,639,83.877302,26.251828,32.993922,29.770703,657,578,504,0,84.877302
"PA2G4","Pa2g4",17.737624,18.426089,19.197341,1711,437,712,18.4536846666667,89.123349,103.493203,129.870013,1284,1012,1157,0,19.4536846666667
"PABPC1","Pabpc1",98.218087,102.470111,95.590253,4979,1276,2002,98.7594836666667,932.975031,764.849291,950.89256,7215,4548,5071,10.1217766666667,8.96974347324004
"PABPN1L","Pabpn1l",0,0,0,0,0,0,0,0.048605,0.064376,0,1,1,0,0,1
"PACC1","Pacc1",7.673347,7.40175,7.345931,691,162,258,7.473676,18.120352,26.608247,26.352321,281,303,293,0,8.473676
"PACRG","Pacrg",5.692923,3.493694,5.05556,243,44,78,4.74739233333333,13.947248,8.646194,11.483278,32,22,23,0,5.74739233333333
"PACRGL","Pacrgl",11.989241,11.765516,14.844721,453,122,206,12.8664926666667,32.169044,24.179907,48.124555,214,133,137,14.876255,0.873410805423991
"PACS1","Pacs1",7.401812,6.381161,6.228234,1032,221,411,6.67040233333333,42.888237,56.406202,50.896496,1299,1127,1046,0,7.67040233333333
"PACS2","Pacs2",41.254315,37.381831,39.421174,8646,1792,3153,39.35244,49.393249,36.425248,41.505919,2797,1899,1977,0,40.35244
"PACSIN1","Pacsin1",92.606812,96.885045,93.736759,12042,2768,4558,94.4095386666667,2.849651,1.081815,1.36329,157,67,66,0,95.4095386666667
"PACSIN2","Pacsin2",64.53305,75.013791,69.882414,4332,1057,1652,69.8097516666667,44.500343,44.401883,51.844101,2000,1406,1478,0,70.8097516666667
"PACSIN3","Pacsin3",7.186698,8.122562,6.359071,281,87,123,7.222777,20.17985,12.213528,13.461376,282,100,136,0,8.222777
"PADI1","Padi1",0.031106,0.025722,0.03196,5,1,2,0.029596,0,0,0,0,0,0,0,1.029596
"PADI2","Padi2",3.255638,1.917689,1.790353,221,48,98,2.32122666666667,0.48157,0.134042,0.139245,33,6,7,0,3.32122666666667
"PADI3","Padi3",0.014296,0.05904,0.036592,2,2,2,0.0366426666666667,0,0,0,0,0,0,0,1.03664266666667
"PADI4","Padi4",0.142906,0.380108,0.237542,3,3,8,0.253518666666667,0.392897,0.110635,0,5,1,0,0,1.25351866666667
"PADI6","Padi6",0.021061,0,0.027069,2,0,1,0.0160433333333333,0,0,0,0,0,0,22.4989003333333,0.0432379098136805
"PAF1","Paf1",33.74582,36.643961,33.963191,913,252,401,34.784324,101.45992,102.083059,127.27007,574,422,483,0,35.784324
"PAFAH1B1","Pafah1b1",295.15727,266.339839,324.344007,47744,11829,19476,295.280372,145.533328,187.699082,189.51315,7723,7620,7702,0,296.280372
"PAFAH1B2","Pafah1b2",92.404935,79.001531,122.116382,12308,2833,4703,97.8409493333333,42.140954,52.354333,49.399155,2452,2255,2323,0,98.8409493333333
"PAFAH1B3","Pafah1b3",31.642177,21.810712,22.175707,646,106,194,25.209532,104.195022,140.902042,169.405898,909,942,925,3.41634166666667,5.93467036253611
"PAFAH2","Pafah2",8.327495,7.486523,9.069388,763,217,319,8.29446866666667,22.211831,33.438708,18.854609,153,143,140,0,9.29446866666667
"PAG1","Pag1",4.227453,3.777379,4.380211,1424,325,572,4.12834766666667,15.299778,11.039704,12.690714,1042,840,874,46.7276406666667,0.107450265611984
"PAGR1","Pagr1a",64.452016,117.605144,108.270258,1128,257,595,96.775806,6.678406,3.863616,5.080515,483,211,243,19.8727916666667,4.68436649785307
"PAH","Pah",0.060412,0,0.153367,1,0,1,0.0712596666666667,0,0.265055,0.034696,0,1,1,12.7256243333333,0.0780481558179515
"PAICS","Paics",79.350466,83.140261,86.409701,4034,943,1543,82.9668093333333,52.316683,30.500084,39.574595,2561,1226,1632,0,83.9668093333333
"PAIP1","Paip1",62.647787,60.438123,56.267953,2311,594,859,59.784621,86.755298,94.477953,118.755774,1257,1109,1236,0,60.784621
"PAIP2","Paip2",160.436167,155.729112,159.561364,6221,1387,2465,158.575547666667,139.889116,130.050006,157.30907,1646,1205,1337,0,159.575547666667
"PAIP2B","Paip2b",38.513763,38.90851,50.117467,4502,1068,1873,42.5132466666667,3.469777,2.099262,1.993767,410,189,162,0,43.5132466666667
"PAK1","Pak1",41.880336,45.806517,47.737117,3826,876,1568,45.1413233333333,143.404258,150.209675,168.776956,1821,1348,1448,39.9155473333333,1.12772103370453
"PAK1IP1","Pak1ip1",60.119078,46.773519,63.640832,2649,618,1063,56.8444763333333,11.154698,13.759494,15.514697,262,248,252,48.823295,1.16099259058104
"PAK2","Pak2",8.581763,8.996454,8.482112,1883,459,721,8.68677633333333,43.406482,50.096491,48.716989,2266,1762,1726,0,9.68677633333333
"PAK3","Pak3",10.261264,9.97719,13.404999,2945,707,1171,11.2144843333333,9.76519,7.968698,7.20706,1571,1019,830,0,12.2144843333333
"PAK4","Pak4",5.096236,4.449515,7.092626,512,113,209,5.54612566666667,14.918706,7.131064,7.405264,337,124,171,0,6.54612566666667
"PAK6","Pak6",0.05763,0.052482,0.064416,9,2,4,0.058176,1.142819,2.83815,2.847087,45,53,56,0,1.058176
"PALB2","Palb2",0.479182,0.645912,0.356055,54,11,16,0.493716333333333,9.481401,7.567134,10.756152,209,152,181,0,1.49371633333333
"PALD1","Pald1",3.270366,3.065905,3.923195,449,110,189,3.419822,1.974559,0.701992,0.755058,171,46,43,0,4.419822
"PALLD","Palld",5.416699,4.180493,4.928725,640,151,257,4.84197233333333,40.840272,20.910967,24.641994,1695,596,703,0,5.84197233333333
"PALM","Palm",108.808013,107.625697,110.19505,5317,1189,1979,108.876253333333,77.202777,82.265128,101.95034,1643,1310,1442,4.838149,18.8203921025882
"PALM3","Palm3",17.726515,20.425957,29.994103,1714,498,725,22.715525,3.787718,5.065249,5.116452,157,158,138,0,23.715525
"PALMD","Palmd",43.161716,47.783986,40.930301,2640,587,1113,43.9586676666667,6.344065,3.935144,5.88681,262,119,148,0,44.9586676666667
"PAM","Pam",124.038878,142.387029,123.638383,7431,1868,2869,130.02143,126.341387,94.343223,113.222433,2628,1453,1728,0,131.02143
"PAM16","Pam16",45.133596,32.070498,56.115981,298,62,158,44.440025,31.431459,27.287509,35.893241,133,104,96,0,45.440025
"PAMR1","Pamr1",0.358186,0.567344,0.486798,40,7,22,0.470776,1.273512,0.359048,0.512603,64,2,8,0,1.470776
"PAN2","Pan2",4.423896,4.856164,4.983285,857,218,376,4.75444833333333,66.423265,36.175144,52.24486,876,395,408,3.360098,1.31979793420545
"PAN3","Pan3",33.106657,14.791104,34.581389,1027,220,499,27.49305,7.64924,5.67293,6.680585,683,393,430,0,28.49305
"PANK1","Pank1",4.905866,3.775298,4.343435,715,150,253,4.341533,8.168027,9.746327,8.419323,316,245,277,0,5.341533
"PANK3","Pank3",19.521892,18.928414,20.61825,5786,1409,2423,19.6895186666667,32.671309,34.73871,46.519147,2965,1684,1646,0,20.6895186666667
"PANK4","Pank4",9.7576,9.136519,9.538769,839,195,310,9.47762933333333,22.245395,17.796848,21.174104,400,256,298,22.3224703333333,0.449250408879643
"PANX1","Panx1",83.289874,65.833529,81.166286,2362,461,819,76.7632296666667,13.681725,14.631554,12.200787,676,548,406,3.73344233333333,16.4284730203748
"PANX2","Panx2",38.589065,34.394713,33.126509,2554,545,950,35.3700956666667,2.958838,2.730895,4.20257,157,102,136,25.918122,1.35113793104388
"PANX3","Panx3",0.088961,0,0.100858,9,0,4,0.063273,0,0,0,0,0,0,0,1.063273
"PAOX","Paox",2.486175,2.752833,3.603493,255,73,137,2.94750033333333,2.217385,4.603787,3.609308,16,28,20,0,3.94750033333333
"PAPLN","Papln",1.881711,2.099888,1.855112,346,94,135,1.94557033333333,1.525164,0.516927,0.944498,81,28,25,0,2.94557033333333
"PAPOLA","Papola",108.599092,75.384261,114.206573,3414,702,1277,99.396642,75.299652,44.123777,54.722254,2338,1250,1476,8.83516766666667,10.2079237896741
"PAPOLB","Papolb",0.11604,0.116622,0.102211,20,5,7,0.111624333333333,0.025588,0.033418,0.018282,2,2,1,0,1.11162433333333
"PAPOLG","Papolg",5.015718,4.743295,4.612349,692,167,256,4.790454,6.755197,5.320963,3.984389,356,266,278,38.3090196666667,0.147305988526348
"PAPPA","Pappa",1.184084,1.001097,1.401577,548,114,256,1.195586,0.942576,2.264271,0.875269,127,161,92,9.38502633333333,0.21141843357226
"PAPSS1","Papss1",24.218809,26.493344,26.895783,2524,618,965,25.869312,120.003774,103.335756,122.924519,1958,1456,1583,0,26.869312
"PAPSS2","Papss2",0.306741,0.377346,0.504213,46,12,27,0.3961,4.581953,0.876333,0.672434,115,45,31,0,1.3961
"PAQR3","Paqr3",9.256397,5.515729,8.141872,429,91,163,7.63799933333333,15.578959,12.368478,12.963532,583,415,435,0,8.63799933333333
"PAQR4","Paqr4",61.348472,40.29568,52.496651,3556,725,1443,51.3802676666667,12.672886,10.666204,14.129896,468,301,357,48.315668,1.06214251557267
"PAQR5","Paqr5",23.888507,21.772341,23.961593,2147,487,825,23.2074803333333,0.358136,0.159456,0.107233,33,11,6,0,24.2074803333333
"PAQR6","Paqr6",14.670133,16.87092,18.285291,704,197,325,16.6087813333333,7.184446,7.534452,6.296608,226,136,116,0,17.6087813333333
"PAQR7","Paqr7",20.235585,19.929998,18.897824,2228,518,796,19.6878023333333,5.890269,7.82808,8.098272,299,294,280,0,20.6878023333333
"PAQR8","Paqr8",13.950259,12.684893,15.626087,2934,663,1282,14.0870796666667,6.704273,5.816072,6.398194,581,385,382,0,15.0870796666667
"PAQR9","Paqr9",11.143366,10.985283,11.923276,3863,937,1654,11.3506416666667,1.680548,2.350118,2.009417,285,305,237,0,12.3506416666667
"PARD3","Pard3",15.511755,13.515399,13.309967,693,151,247,14.1123736666667,15.777968,14.096611,14.754584,844,530,553,0,15.1123736666667
"PARD3B","Pard3b",0.596933,0.809215,0.940474,199,68,126,0.782207333333333,2.784734,2.41558,0.99329,271,84,98,8.32754033333333,0.191069378383104
"PARD6A","Pard6a",10.84474,13.550506,17.84492,394,90,168,14.0800553333333,6.716217,7.178477,9.636385,136,107,127,4.96744233333333,2.52705505826142
"PARD6B","Pard6b",1.42859,0.994961,1.414163,195,33,77,1.279238,0.780115,1.459244,1.37336,63,86,77,0,2.279238
"PARD6G","Pard6g",2.379575,2.376627,2.994569,306,75,151,2.58359033333333,4.646677,4.769781,4.491559,258,162,138,7.628327,0.415328525835117
"PARG","Parg",34.101506,39.282732,41.865304,1700,426,696,38.416514,10.19922,10.988649,11.438448,495,445,432,14.4978783333333,2.54334904121822
"PARK7","Park7",143.878612,134.364225,141.734727,3331,756,1281,139.992521333333,184.942815,186.448929,215.574453,1558,1171,1207,0,140.992521333333
"PARL","Parl",61.498826,60.117201,79.482862,926,194,388,67.032963,28.606794,22.983766,32.625742,230,174,211,3.91521133333333,13.8413098412723
"PARM1","Parm1",128.085643,115.517304,126.071032,27391,6034,10603,123.224659666667,12.980092,16.086278,14.285936,1210,1148,907,0,124.224659666667
"PARN","Parn",8.54682,9.605976,10.507016,943,244,383,9.55327066666667,19.777478,17.319802,13.442772,324,241,247,0,10.5532706666667
"PARP1","Parp1",45.132554,47.292702,44.935694,4812,1179,1812,45.7869833333333,86.382819,95.838565,116.103623,3596,2929,3244,0,46.7869833333333
"PARP10","Parp10",4.395814,4.553563,4.020786,284,69,93,4.32338766666667,10.709032,7.189115,5.480509,230,120,95,0,5.32338766666667
"PARP11","Parp11",10.804095,17.050055,11.247761,969,209,363,13.0339703333333,7.059303,7.756731,5.257962,267,203,222,8.927949,1.41358203324104
"PARP12","Parp12",5.700377,6.367318,5.33554,563,151,192,5.80107833333333,11.110197,6.639161,6.601118,159,84,81,0,6.80107833333333
"PARP14","Parp14",2.15644,2.462951,2.401612,686,190,293,2.34033433333333,13.505315,6.441687,4.802251,1359,421,355,0,3.34033433333333
"PARP16","Parp16",1.545886,1.546931,2.254699,142,37,87,1.78250533333333,3.875044,2.661936,4.134862,132,66,79,0,2.78250533333333
"PARP2","Parp2",87.363871,97.065577,32.551813,466,109,175,72.327087,30.991374,24.081984,34.6975,602,358,449,36.6280293333333,1.94873577753492
"PARP3","Parp3",7.500597,12.100637,7.238039,538,135,218,8.94642433333333,9.135297,7.2616,5.74572,150,88,95,25.0795613333333,0.381387716081728
"PARP4","Parp4",10.067255,8.095486,9.210777,2024,447,800,9.124506,10.405077,9.813382,11.225638,1032,763,768,0,10.124506
"PARP6","Parp6",69.934548,61.074108,73.422343,4222,887,1612,68.1436663333333,146.93148,184.197855,224.782254,2070,1830,1841,0,69.1436663333333
"PARP8","Parp8",10.481053,10.173794,10.217728,1174,276,481,10.2908583333333,12.954282,8.540368,8.166499,471,307,315,0,11.2908583333333
"PARP9","Parp9",2.513387,3.945887,3.26437,252,74,130,3.24121466666667,8.301092,5.012504,4.891272,508,251,195,0,4.24121466666667
"PARPBP","Parpbp",0.35371,0.358273,0.747747,40,13,30,0.486576666666667,4.522275,2.600285,3.423701,128,58,84,0,1.48657666666667
"PARS2","Pars2",1.906343,2.054578,1.990174,185,36,60,1.98369833333333,2.494955,1.955414,2.341317,106,63,66,0,2.98369833333333
"PARVA","Parva",63.109522,53.213218,69.733366,7743,1787,3035,62.018702,96.508808,31.700214,42.119303,1145,461,467,0,63.018702
"PARVB","Parvb",94.637478,116.086264,94.396958,6281,1339,2175,101.7069,15.900473,35.289584,23.752171,725,867,830,0,102.7069
"PARVG","Parvg",0.167667,0.942457,0.91202,11,5,6,0.674048,0.454955,0.257305,0.190218,4,13,5,2.76099,0.445108335837107
"PASK","Pask",1.279925,0.635445,2.490804,137,32,43,1.46872466666667,9.308816,27.106168,42.325639,251,165,157,0,2.46872466666667
"PATE2","Pate2",0.693196,1.187251,0.374688,22,5,10,0.751711666666667,0.210866,0.191089,0.311962,4,4,4,0,1.75171166666667
"PATE3","Pate3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PATE4","Pate4",0,0,0,0,0,0,0,0.126734,0.21716,0.114675,3,3,2,0,1
"PATJ","Patj",37.789615,33.373894,34.71063,4997,1199,1921,35.2913796666667,1.799838,3.926225,2.697784,85,121,99,0,36.2913796666667
"PATL1","Patl1",4.46388,3.897689,3.648657,752,168,240,4.00340866666667,10.217063,6.893638,7.398633,591,304,353,0,5.00340866666667
"PATL2","Patl2",0.212554,0.249509,0.311439,21,6,12,0.257834,0.565051,0.265055,0.82789,10,2,6,0,1.257834
"PAWR","Pawr",2.307126,2.745656,1.822917,117,31,42,2.29189966666667,8.538338,4.375252,4.200049,188,65,74,0,3.29189966666667
"PAX1","Pax1",0.039918,0,0,4,0,0,0.013306,0.020859,0,0,1,0,0,0,1.013306
"PAX2","Pax2",0.273729,0.234109,0.21452,34,7,11,0.240786,0.660472,0,0.027196,35,0,1,23.00435,0.0516900478454947
"PAX3","Pax3",0.035111,0,0.086578,5,0,0,0.040563,2.740122,0.682739,1.383973,91,26,42,38.0104,0.0266739895002358
"PAX4","Pax4",0,0,0,0,0,0,0,0,0,0,0,0,0,31.5155693333333,0.0307544976299969
"PAX5","Pax5",1.718825,0.190746,0.102599,14,4,14,0.670723333333333,0.120487,8.28297,0.018105,8,4,2,0,1.67072333333333
"PAX6","Pax6",0.313215,0.998062,0.463401,17,5,10,0.591559333333333,2.548745,0.582777,1.409654,43,3,11,0,1.59155933333333
"PAX7","Pax7",0.003942,0.060355,0,1,1,0,0.0214323333333333,2.957252,0,0.025215,346,0,2,0,1.02143233333333
"PAX8","Pax8",1.941169,0.981523,1.780515,72,17,25,1.56773566666667,5.029554,0.477765,0.468955,116,4,9,0,2.56773566666667
"PAX9","Pax9",0.244852,0.258246,0.212731,42,11,15,0.238609666666667,0.013376,0.023341,0.026253,1,1,1,0,1.23860966666667
"PAXBP1","Paxbp1",29.444809,22.624351,31.587171,838,203,368,27.8854436666667,36.460798,20.876075,22.046203,1062,479,554,0,28.8854436666667
"PAXIP1","Paxip1",13.027459,13.082766,11.321508,1029,247,382,12.4772443333333,3.876488,5.775187,4.424554,230,164,170,0,13.4772443333333
"PAXX","Paxx",34.979132,26.903926,29.813828,721,140,233,30.5656286666667,15.79013,16.548753,18.579166,168,128,140,0.519371666666667,20.7754490617284
"PBDC1","Pbdc1",8.469142,6.89407,6.669218,590,134,190,7.34414333333333,10.934055,11.163467,16.432793,187,150,194,2.588731,2.32509578826982
"PBK","Pbk",0.077564,0.189094,0.078934,5,3,2,0.115197333333333,7.448994,2.128631,5.497351,156,34,92,2.957065,0.281824365617783
"PBLD","Pbld1",0.532543,0.825015,0.843849,34,9,18,0.733802333333333,9.949155,8.598775,9.994598,152,143,130,0.616184666666667,1.07277489329808
"PBRM1","Pbrm1",16.189994,13.402336,15.410092,3979,872,1485,15.0008073333333,18.154464,19.790166,12.940609,1771,1377,1093,42.719397,0.365988747130555
"PBX1","Pbx1",7.475661,6.21289,8.455694,1491,340,590,7.381415,16.536411,23.911685,32.888838,1545,1851,2036,1.32544066666667,3.60422655376286
"PBX2","Pbx2",30.611558,30.186705,30.643622,1964,489,726,30.4806283333333,60.204517,44.989884,48.234643,2551,1376,1294,0.0485683333333333,30.0224862153317
"PBX3","Pbx3",7.811762,5.468841,9.488678,615,115,240,7.58976033333333,25.137029,13.682496,23.368519,674,332,482,0.024093,8.38767605416045
"PBX4","Pbx4",8.943494,11.614946,12.066779,123,38,47,10.875073,3.952741,2.632747,3.977651,56,30,39,0.018472,11.6596951118931
"PBXIP1","Pbxip1",4.501091,5.877749,6.02629,656,198,297,5.46837666666667,16.317526,12.871056,18.645552,880,520,574,0.244694666666667,5.19675775906487
"PCARE","Pcare",0.018412,0.018989,0,4,1,0,0.012467,0.014081,0,0.021238,2,0,2,0.901929333333333,0.532336813074723
"PCBD1","Pcbd1",57.225196,66.03153,57.2007,903,184,328,60.1524753333333,25.45269,23.053405,30.596941,244,189,195,3.55979466666667,13.4112344532473
"PCBD2","Pcbd2",14.611907,12.437795,18.207542,195,40,95,15.085748,5.850768,5.075013,8.741394,255,216,197,0.10961,14.496758320491
"PCBP1","Pcbp1",59.091573,53.127834,54.905635,3740,815,1469,55.7083473333333,81.783916,71.846989,89.029436,2354,1571,1706,0.0801613333333333,52.4998864367175
"PCBP2","Pcbp2",286.706844,302.400348,285.598679,7018,1623,2478,291.568623666667,324.134638,233.614498,269.668123,6074,3200,3437,27.0559513333333,10.4280414586785
"PCBP3","Pcbp3",403.703753,362.35459,373.4752,11003,2488,4218,379.844514333333,45.186998,42.764143,47.706741,629,594,618,0.199423333333333,317.523016060496
"PCBP4","Pcbp4",1231.706169,1324.162357,1325.929461,7114,1609,2817,1293.93266233333,106.734314,115.806054,123.126768,3246,2653,2595,0.060071,1221.55276611975
"PCCA","Pcca",32.284255,52.286178,56.685978,578,162,252,47.0854703333333,31.213315,25.617808,24.219989,349,221,199,0.555411,30.9149609545859
"PCCB","Pccb",18.94244,24.084729,26.943707,1708,414,662,23.3236253333333,33.750442,33.924896,39.509888,633,421,461,2.80699066666667,6.38920014863884
"PCDH12","Pcdh12",0.365804,0.423357,0.289422,66,16,21,0.359527666666667,1.260417,1.067638,1.15263,114,89,84,0.065002,1.27654940241114
"PCDH15","Pcdh15",0.517773,0.933615,0.944622,139,40,40,0.79867,1.782682,1.364142,1.589807,137,59,34,1.674627,0.672493772028773
"PCDH18","Pcdh18",1.295469,2.007857,1.426833,260,78,121,1.57671966666667,20.559494,4.609612,6.414343,1223,281,283,0,2.57671966666667
"PCDH19","Pcdh19",2.598223,0.817202,2.34114,241,64,123,1.918855,11.786103,14.737286,27.012354,175,170,181,0,2.918855
"PCDH20","Pcdh20",0.093441,0.029512,0.073282,15,1,6,0.0654116666666667,2.891361,2.995111,2.878371,252,200,173,0.029776,1.03460526043204
"PCDH8","Pcdh8",0.602706,0.827535,0.753607,84,24,49,0.727949333333333,8.124102,0.130658,5.117728,219,2,102,13.136904,0.122229685745431
"PCDHA10","Pcdha9",2.805563,2.778518,2.568869,636,155,228,2.71765,3.563764,2.744007,3.059984,390,212,194,0,3.71765
"PCDHA12","Pcdha10",1.789119,1.386675,0.85047,407,78,76,1.342088,3.985252,5.405577,5.683689,403,380,391,16.8603963333333,0.13113303626017
"PCDHA4","Pcdha4",3.351295,4.38409,3.982514,683,224,314,3.90596633333333,17.733509,31.128304,29.566477,1547,2100,1751,0.0466563333333333,4.68727525653916
"PCDHA7","Pcdha7",2.036659,1.648701,1.972362,462,92,176,1.88590733333333,0.191567,0.208421,0.29154,12,8,10,1.59009333333333,1.11420978394601
"PCDHGA4","Pcdhga4",1.795173,2.469544,2.711569,313,89,135,2.32542866666667,0.345024,0.206382,0.338764,31,8,20,11.1656906666667,0.273344831607314
"PCED1A","Pced1a",5.76116,4.833788,6.070007,595,123,234,5.554985,34.755395,32.404434,30.023772,585,363,337,0.870939,3.50358028775925
"PCED1B","Pced1b",5.877184,8.501648,8.39353,235,66,94,7.59078733333333,1.185537,0.285543,0.707442,21,3,8,0,8.59078733333333
"PCGF1","Pcgf1",34.601377,29.500363,34.705161,720,153,288,32.9356336666667,42.503783,29.718363,76.35323,104,52,75,0,33.9356336666667
"PCGF2","Pcgf2",7.748049,7.054233,8.853325,383,89,141,7.88520233333333,46.440165,41.789295,47.194538,940,633,606,0,8.88520233333333
"PCGF5","Pcgf5",3.374269,4.402694,2.539161,379,78,140,3.438708,3.717819,2.728881,2.921203,266,88,74,0.00667633333333333,4.40927024210695
