"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"MFGE8","Mfge8",20.070219,21.461889,20.884714,242,956,560,20.8056073333333,301.420605,174.086531,274.160756,5548,2589,4621,0.0740283333333333,20.3026369571256
"MFHAS1","Mfhas1",13.144673,12.943185,17.010732,437,1693,1107,14.3661966666667,3.372839,3.860422,2.079274,157,107,114,4.902198,2.60347021002458
"MFN1","Mfn1",393.594588,374.588573,417.31902,582,2236,1339,395.167393666667,30.61557,38.928698,34.517277,770,670,729,6.98858233333333,49.5917018985471
"MFN2","Mfn2",78.544873,67.034013,65.842413,1116,4573,2634,70.4737663333333,55.093104,76.304498,55.552669,1260,1000,1133,3.343525,16.4552446073945
"MFNG","Mfng",0.681994,1.327412,1.574401,8,56,35,1.19460233333333,4.956339,2.666012,7.271484,51,17,56,14.6020356666667,0.140661281657114
"MFRP","Mfrp",3.725043,6.933247,7.07002,60,358,204,5.90943666666667,0,0.028495,0,0,1,0,2.186374,2.16843241460879
"MFSD1","Mfsd1",13.743867,14.094713,10.672689,154,591,320,12.8370896666667,23.574623,24.345832,33.3413,453,281,440,0.228398666666667,11.264331395128
"MFSD10","Mfsd10",26.20038,40.737959,24.575141,52,217,112,30.5044933333333,67.913059,47.661597,67.985477,1163,673,1000,17.87282,1.6693050287839
"MFSD11","Mfsd11",34.935688,20.703905,21.12954,146,613,371,25.589711,16.542729,15.099064,13.174028,301,234,265,6.13451433333333,3.72691254901116
"MFSD12","Mfsd12",7.1939,7.646454,8.002645,197,763,452,7.614333,137.155537,133.730194,154.06985,2077,1604,1911,25.3513156666667,0.326903336021919
"MFSD13A","Mfsd13a",4.305876,5.926809,9.655154,53,268,149,6.62927966666667,7.677616,4.39274,6.099884,93,46,59,6.20453333333333,1.05895542621313
"MFSD14A","Mfsd14a",18.796588,20.143661,17.570517,346,1317,686,18.836922,20.068662,13.632828,15.168663,572,443,541,1.859701,6.93671191498692
"MFSD14B","Mfsd14b",21.959482,19.496744,22.271472,340,1269,762,21.242566,9.019871,13.525964,10.598636,434,498,436,0.964414666666667,11.3227448244125
"MFSD2A","Mfsd2a",15.599858,15.642513,9.620735,150,577,269,13.6210353333333,4.102028,2.918016,3.889222,91,67,65,20.038452,0.694967259631713
"MFSD2B","Mfsd2b",0.849758,0.799982,0.981656,7,41,17,0.877132,2.508134,0.377976,0.106434,26,9,3,0.0117243333333333,1.85537891909292
"MFSD3","Mfsd3",9.370796,7.775066,10.832673,25,72,46,9.32617833333333,5.504314,3.880023,4.860649,99,49,75,38.687532,0.260186960815133
"MFSD4A","Mfsd4a",32.371923,36.806464,57.544446,233,766,506,42.2409443333333,0.455456,0.716193,0.120958,17,9,6,35.386566,1.18837662046298
"MFSD4B","Mfsd4b1",0.301866,0.70082,0.302059,4,31,7,0.434915,10.642031,5.743355,6.210429,348,307,276,0.207348666666667,1.18848435387071
"MFSD5","Mfsd5",12.045299,14.681608,14.585313,132,604,339,13.77074,15.478593,18.661137,13.700194,232,190,223,0.090256,13.5479557094847
"MFSD6","Mfsd6",20.773977,23.268992,22.999837,601,2497,1414,22.347602,7.871269,7.175249,12.208894,310,201,340,7.53193833333333,2.73649446208296
"MFSD6L","Mfsd6l",0,0.019946,0,0,1,0,0.00664866666666667,0,0,0,0,0,0,2.694494,0.272472676005609
"MFSD8","Mfsd8",7.30973,3.924029,22.094542,62,264,171,11.1094336666667,31.065807,34.630526,18.371663,324,246,295,10.0292603333333,1.09793706020963
"MFSD9","Mfsd9",0.664651,1.421105,1.375091,14,113,62,1.15361566666667,8.086503,17.224404,15.590756,290,228,223,6.33891,0.293451706951941
"MGA","Mga",15.42757,16.884495,21.249436,563,2369,1473,17.8538336666667,5.040941,4.809061,3.787876,608,587,510,0.353970666666667,13.9248464762407
"MGARP","Mgarp",0.425759,0.2629,0.199323,3,7,3,0.295994,0.126488,0,0.214018,2,0,3,0.0215576666666667,1.26864497452094
"MGAT1","Mgat1",42.749536,33.028268,47.16896,222,898,575,40.9822546666667,30.781047,30.63329,35.984752,1190,975,966,0.008259,41.6383634231548
"MGAT2","Mgat2",10.303838,9.423911,10.472393,168,543,346,10.066714,18.105717,18.167757,17.643472,697,554,585,0.321188,8.37633554043785
"MGAT3","Mgat3",36.548477,37.039736,40.402347,1170,4512,2777,37.9968533333333,10.777328,5.919281,7.605676,673,354,508,0.756997,22.1951735451645
"MGAT4A","Mgat4a",6.986124,8.611124,10.813322,235,1032,579,8.80352333333333,4.821943,3.231209,4.947743,386,214,377,0.617201,6.0620314564073
"MGAT4B","Mgat4b",15.698578,21.076306,24.094746,168,717,506,20.2898766666667,148.79166,124.078059,142.401805,1349,952,1143,39.6788056666667,0.523365332825201
"MGAT4C","Mgat4c",6.326528,5.149387,6.273362,62,251,121,5.91642566666667,1.928188,1.476484,1.451805,232,127,230,73.3825066666667,0.0929845736130072
"MGAT4D","Mgat4d",0,0,0,0,0,0,0,0,0,0,0,0,0,3.10687033333333,0.2434944176064
"MGAT4EP","Mgat4e",0,0,0,0,0,0,0,0.205119,0.149898,0.077355,3,5,2,22.1153986666667,0.04326120498376
"MGAT5","Mgat5",10.729272,11.426627,12.675139,621,2532,1588,11.610346,9.757349,8.385435,7.727694,937,690,760,17.735087,0.673087133248968
"MGAT5B","Mgat5b",14.544185,14.343582,13.181783,153,821,432,14.0231833333333,7.756914,5.158921,6.938115,355,167,289,5.63608133333333,2.26386365367031
"MGLL","Mgll",33.184378,27.109787,28.378351,529,1757,1171,29.5575053333333,31.186488,20.263731,28.588177,176,123,151,25.717591,1.14372232636293
"MGME1","Mgme1",3.060506,2.582288,2.048512,45,154,68,2.56376866666667,8.918408,14.259493,12.94505,198,243,201,7.37243333333333,0.425655066428318
"MGMT","Mgmt",0.472989,0.343815,0.43895,9,25,18,0.418584666666667,2.857803,3.335022,3.92957,53,48,61,0,1.41858466666667
"MGP","Mgp",30.70149,31.234292,26.01995,81,316,149,29.3185773333333,2.447595,20.443173,1.727125,14,75,10,0.230253333333333,24.6441740996434
"MGRN1","Mgrn1",80.68958,96.672605,117.518499,943,4064,2337,98.2935613333333,43.954035,41.323602,34.143083,1305,903,1025,1.3224,42.7547198300609
"MGST1","Mgst1",24.293474,21.978195,24.171127,64,224,131,23.480932,170.781034,255.550088,153.602929,251,386,251,0.0467496666666667,23.3875708582345
"MGST2","Mgst2",0.204421,1.324826,1.643958,0,6,2,1.057735,5.862824,6.422854,5.27252,48,38,41,0,2.057735
"MGST3","Mgst3",40.598442,44.376712,44.251943,247,1027,579,43.075699,112.477529,107.657369,123.548162,629,488,576,0.119377666666667,39.375181685776
"MIA","Mia",1.319705,9.159327,5.394773,3,32,15,5.29126833333333,185.930893,190.061792,218.508672,531,382,479,0.384788333333333,4.54312632616537
"MIA2","Mia2",112.724868,142.341933,118.398589,291,1101,646,124.488463333333,7.842084,9.318198,11.215853,279,259,288,0.130256666666667,111.026519050245
"MIA3","Mia3",48.663515,47.259635,51.05576,860,3219,1965,48.99297,69.626901,74.971404,53.587187,906,837,750,105.119974,0.471098588848128
"MIB1","Mib1",20.99649,25.291638,25.541136,902,3972,2311,23.943088,6.120556,7.839425,6.206538,890,918,795,15.246234,1.53531507671255
"MIB2","Mib2",32.109777,31.965714,27.84126,310,1404,727,30.638917,58.543284,40.840585,42.288796,753,484,506,14.4075276666667,2.05347137350589
"MICAL1","Mical1",3.424679,4.691447,3.95722,29,160,94,4.02444866666667,72.398405,55.639709,69.715629,2397,1545,1990,0.345020666666667,3.73559216686138
"MICAL2","Mical2",46.522144,44.467409,48.367707,669,2461,1478,46.45242,3.22797,21.919371,3.571503,91,327,65,0,47.45242
"MICAL3","Mical3",27.890266,32.585963,39.980668,652,2607,1611,33.4856323333333,128.527924,137.27788,79.189231,3807,3456,2378,0.0910726666666667,31.6070903312887
"MICALL1","Micall1",16.403019,16.448638,22.17854,405,1824,1018,18.343399,18.689175,27.43731,19.17647,716,698,615,63.4902603333333,0.299942951075387
"MICALL2","Micall2",1.113852,0.881998,1.669656,16,59,51,1.22183533333333,51.990765,39.830024,47.300164,1335,739,973,22.8620306666667,0.0931117457843627
"MICOS10","Micos10",133.354182,167.624638,186.655237,300,1122,683,162.544685666667,57.098931,68.333696,65.038154,298,264,305,7.17412633333333,20.0076043600827
"MICOS13","Micos13",133.134147,130.755801,135.774616,128,496,318,133.221521333333,28.945093,32.283031,33.209827,150,130,150,74.3507183333333,1.78129053447865
"MICU1","Micu1",101.502068,71.862905,69.241336,409,1567,842,80.8687696666667,19.077153,16.735631,19.22758,493,332,409,0,81.8687696666667
"MICU2","Micu2",20.279209,11.344042,12.365547,151,536,318,14.6629326666667,27.660524,41.101798,33.782063,499,463,453,22.3459416666667,0.670906014000292
"MICU3","Micu3",57.451677,56.897455,62.664525,855,3030,1909,59.0045523333333,6.085041,7.67235,5.902924,189,143,154,0,60.0045523333333
"MID1","Mid1",5.999443,8.850892,7.352541,75,326,124,7.40095866666667,14.884057,22.316369,15.070593,1324,1374,1140,40.550896,0.202184777595811
"MID1IP1","Mid1ip1",87.024955,95.652618,99.202839,567,2365,1377,93.9601373333333,6.147167,6.720374,6.039153,259,213,214,22.9665303333333,3.96219794908152
"MID2","Mid2",9.070984,7.628585,8.980512,296,1124,692,8.560027,1.555683,1.766749,1.11028,36,28,24,27.6050193333333,0.334208024423872
"MIDN","Midn",8.658094,11.612598,13.255013,161,807,463,11.175235,30.54396,32.622252,25.086831,986,684,811,85.4388176666667,0.140853789173184
"MIEF1","Mief1",4.48341,7.198813,5.604302,156,687,393,5.762175,8.363827,9.094867,7.995002,602,468,493,20.7110813333333,0.311461916437019
"MIEF2","Mief2",16.427155,11.503322,7.757027,63,288,172,11.8958346666667,4.562879,2.752142,2.981528,94,72,77,18.471788,0.66228302540407
"MIEN1","Mien1",46.358744,48.611184,45.930608,166,665,355,46.9668453333333,15.610724,11.35385,13.64065,152,88,115,18.9553433333333,2.40370934902481
"MIER1","Mier1",35.725189,25.511507,24.625187,296,1009,684,28.6206276666667,4.004393,6.666007,4.834729,263,325,245,15.2874943333333,1.81861169437501
"MIER2","Mier2",13.791118,19.456282,20.323972,116,430,235,17.857124,18.878599,28.09397,18.003744,342,313,272,4.06070333333333,3.72618641282404
"MIER3","Mier3",6.0682,8.607401,8.541703,142,558,374,7.73910133333333,7.79833,8.207353,5.65439,297,315,271,8.07012733333333,0.963503709723737
"MIF","Mif",151.449946,178.883091,174.718993,335,1476,809,168.350676666667,126.112965,91.701599,122.555359,637,361,519,5.169813,27.4482673407876
"MIF4GD","Mif4gd",18.222215,25.237248,29.37883,69,397,201,24.279431,4.840648,8.081733,7.441951,76,53,55,13.6825953333333,1.72172769364617
"MIGA1","Miga1",28.557496,30.341505,35.416006,823,3038,1700,31.4383356666667,2.024508,2.567902,2.142528,187,187,161,5.26618966666667,5.17672419640027
"MIGA2","Miga2",46.278534,53.486387,49.397653,432,1892,941,49.720858,17.765839,15.628414,19.004083,405,292,354,4.316567,9.54015213200548
"MIIP","Miip",7.293113,9.281539,8.63654,36,218,133,8.40373066666667,15.553957,9.622606,19.520561,201,122,205,0.101480333333333,8.53735684795098
"MILR1","Milr1",0.14191,0.344563,0.322195,1,7,5,0.269556,0.50529,1.281017,0.955211,3,6,5,8.422885,0.134731135952524
"MINAR1","Minar1",3.006882,3.92541,3.428988,141,692,350,3.45376,1.631598,2.901754,1.765934,175,253,169,0,4.45376
"MINAR2","Minar2",26.027233,20.819156,23.295767,197,729,395,23.3807186666667,0.03068,0.200229,0.16819,1,5,5,84.8420386666667,0.284018402234591
"MINDY1","Mindy1",27.991384,39.007495,48.349918,242,1144,817,38.449599,7.591201,5.128819,5.036081,183,116,129,12.430068,2.93740873091633
"MINDY2","Mindy2",29.568042,26.345914,30.064538,1629,5231,3367,28.659498,2.497128,2.631789,5.624238,354,301,302,0,29.659498
"MINDY4","Mindy4",2.42184,3.180974,1.193141,22,108,52,2.26531833333333,0.741543,1.04179,0.921898,31,35,33,0.666890333333333,1.95892811184739
"MINK1","Mink1",51.506097,51.357138,51.802436,845,3345,2049,51.5552236666667,49.754409,41.305192,44.490897,1535,1002,1189,3.18538066666667,12.5568563178084
"MINPP1","Minpp1",15.274991,14.445843,15.148914,250,838,509,14.9565826666667,15.697153,16.283713,12.839222,371,293,323,0.0170363333333333,15.6892946138601
"MIOS","Mios",5.30763,5.311607,5.277771,130,490,276,5.29900266666667,15.556028,17.886973,14.2292,568,485,525,1.02659833333333,3.10816532465322
"MIOX","Miox",0.171876,0,0,1,0,0,0.057292,0.20501,0.324166,0.146353,4,5,3,0,1.057292
"MIP","Mip",0.146368,0.17295,0.306561,2,9,9,0.208626333333333,0.086801,0.24196,0.09114,1,2,1,8.670753,0.12497747934761
"MIPEP","Mipep",5.714445,6.476361,6.698555,113,479,281,6.29645366666667,4.628315,4.420116,3.615632,113,86,112,24.5334153333333,0.285760975232377
"MIPOL1","Mipol1",4.11918,3.181727,7.055545,31,141,99,4.785484,1.989002,1.731798,2.015008,104,123,91,0.383439,4.18195814922089
"MIS12","Mis12",28.5252,20.008799,23.444264,156,550,343,23.9927543333333,16.341882,7.979982,17.593645,223,209,247,1.02588166666667,12.3367296049703
"MIS18A","Mis18a",1.29884,1.929934,1.565132,10,47,28,1.59796866666667,6.971424,5.276149,5.766164,68,89,87,46.6540946666667,0.054517217981772
"MIS18BP1","Mis18bp1",1.257965,0.195796,0.25895,6,20,14,0.570903666666667,4.035738,16.84887,15.502949,67,128,78,3.63881433333333,0.33864335879506
"MISP","Misp",0.064111,0.601334,0.059415,1,3,2,0.24162,0.159713,0.230625,0.426838,7,8,10,0,1.24162
"MITD1","Mitd1",4.44889,5.152832,5.943071,24,100,61,5.18159766666667,21.411305,20.892811,23.395573,226,193,217,222.166708333333,0.027699461594574
"MITF","Mitf",2.176643,4.424371,3.731272,72,422,206,3.44409533333333,1.488907,1.669763,1.281504,50,19,26,0.0689086666666667,4.15760061820062
"MIXL1","Mixl1",0,0,0,0,0,0,0,0.046197,0.19101,0.179742,1,4,4,0.0402173333333333,0.961337566636716
"MKI67","Mki67",0.042699,0.052894,0.086652,3,14,13,0.0607483333333333,0.273109,2.026351,0.462537,29,183,17,49.3957273333333,0.021048378294398
"MKKS","Mkks",10.610085,13.188139,9.080823,126,421,211,10.9596823333333,9.785677,9.116267,8.562685,362,287,292,0,11.9596823333333
"MKLN1","Mkln1",72.23513,57.099105,67.199792,886,3334,1902,65.5113423333333,5.591444,11.418383,6.163821,604,604,476,7.058974,8.25307816272063
"MKNK1","Mknk1",18.729785,19.344961,21.227456,106,460,281,19.7674006666667,26.835055,33.467649,33.37407,441,362,418,30.0372393333333,0.669112366716292
"MKNK2","Mknk2",12.274369,18.995518,18.545781,163,808,505,16.6052226666667,20.572576,21.988316,23.563725,606,618,558,0.0879206666666667,16.1824508037044
"MKRN1","Mkrn1",56.572166,58.455683,67.96114,662,2407,1524,60.9963296666667,51.308277,62.423905,60.686301,1028,775,962,2.09497366666667,20.0312947196858
"MKRN2","Mkrn2",12.890653,12.884019,12.12753,226,902,526,12.6340673333333,12.12647,13.868655,13.013011,471,417,433,2.809842,3.57864376877921
