"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"MEIG1","Meig1",0.811832,1.040321,1.136124,7,7,7,0.996092333333333,5.539,5.539,0.305259570780446
"MEIOB","Meiob",0,0.081662,0.081016,0,4,3,0.054226,0.16596,0.16596,0.904169954372363
"MEIS1","Meis1",2.023655,2.551276,2.312253,167,152,124,2.295728,29.31312,29.31312,0.108722823648638
"MEIS2","Meis2",9.616549,8.11995,10.723363,193,185,158,9.48662066666667,18.67078,18.67078,0.533106499420291
"MEIS3","Meis3",1.156918,1.347389,1.547872,34,40,30,1.35072633333333,70.2851,70.2851,0.0329764050738981
"MELK","Melk",0.289399,0.154521,0,4,6,0,0.147973333333333,0.2282,0.2282,0.93467947674103
"MEMO1","Memo1",10.719807,14.798257,12.919697,402,469,315,12.812587,45.26626,45.26626,0.298545570789599
"MEN1","Men1",3.123003,3.528037,2.436649,114,97,92,3.02922966666667,21.45065,21.45065,0.179470512732
"MEOX1","Meox1",1.283172,1.161262,1.849662,92,78,95,1.43136533333333,0.47714,0.47714,1.64599518890107
"MEOX2","Meox2",1.770911,1.779216,2.376547,138,131,132,1.975558,0.72609,0.72609,1.72387187226622
"MEP1A","Mep1a",0,0,0,0,0,0,0,0.08298,0.08298,0.923378086391254
"MEP1B","Mep1b",0.017734,0,0,0,0,0,0.00591133333333333,0,0,1.00591133333333
"MEPCE","Mepce",9.255999,7.409795,11.400367,214,249,194,9.355387,62.94126,62.94126,0.161951563043956
"MEPE","Mepe",0,0,0,0,0,0,0,1.34844,1.34844,0.425814583297849
"MERTK","Mertk",0.886943,0.928382,0.603471,110,104,56,0.806265333333333,5.64272,5.64272,0.271916524154764
"MESP1","Mesp1",0,0,0,0,0,0,0,14.99886,14.99886,0.0625044534423078
"MESP2","Mesp2",0,0,0,0,0,0,0,1.07876,1.07876,0.481056014162289
"MEST","Mest",1.045173,2.466864,0.9565,63,74,53,1.48951233333333,12.136,12.136,0.189518295777507
"MET","Met",0.507762,0.066696,0.069292,15,14,11,0.214583333333333,1.9708,1.9708,0.408840491898927
"METAP1","Metap1",8.16477,8.257408,10.259619,440,421,344,8.89393233333333,9.97849,9.97849,0.90121067044132
"METAP1D","Metap1d",7.902991,7.430129,8.087763,351,283,262,7.806961,10.43489,10.43489,0.770183272423259
"METAP2","Metap2",55.335378,61.207942,55.527875,950,949,773,57.357065,80.63701,80.63701,0.714835893671265
"METRN","Metrn",6.620458,7.140655,8.30597,168,179,143,7.35569433333333,270.68477,270.68477,0.0307551075952227
"METRNL","Metrnl",2.596344,2.482539,2.988772,85,76,64,2.68921833333333,35.01808,35.01808,0.102426845998824
"METTL1","Mettl1",1.285205,1.18971,1.715783,65,50,58,1.39689933333333,10.72532,10.72532,0.204420803298616
"METTL11B","Mettl11b",0.212684,0.39782,0.320018,9,14,12,0.310174,0,0,1.310174
"METTL14","Mettl14",1.992716,2.40718,3.128267,175,184,146,2.50938766666667,8.3811,8.3811,0.374091275721042
"METTL15","Mettl15",1.615643,1.047764,1.940104,77,50,79,1.53450366666667,5.85018,5.85018,0.369990812893481
"METTL16","Mettl16",2.788102,1.844258,2.587465,237,216,200,2.40660833333333,22.57089,22.57089,0.144526079979726
"METTL17","Mettl17",6.755553,17.300343,14.11762,86,91,71,12.7245053333333,71.1979,71.1979,0.190095630667005
"METTL18","Mettl18",0.633018,0.594267,0.667187,24,21,20,0.631490666666667,3.31925,3.31925,0.377725453878953
"METTL21C","Mettl21c",0,0,0,0,0,0,0,0,0,1
"METTL22","Mettl22",7.911434,8.475619,10.614829,171,176,161,9.00062733333333,49.00042,49.00042,0.200010866575387
"METTL23","Mettl23",7.541193,8.345357,8.38875,184,199,140,8.09176666666667,26.47101,26.47101,0.330958587495206
"METTL24","Mettl24",0.162905,0.113136,0.268909,7,5,8,0.18165,4.31502,4.31502,0.222322775831511
"METTL25","Mettl25",0.387884,0.600524,0.93995,23,26,28,0.642786,9.99924,9.99924,0.149354500856423
"METTL2A","Mettl2",2.132546,1.296699,1.735028,70,63,53,1.72142433333333,4.72993,4.72993,0.474948966799478
"METTL3","Mettl3",5.342784,4.323434,1.467767,112,83,63,3.71132833333333,39.51981,39.51981,0.116272221743718
"METTL4","Mettl4",0.898825,1.025378,0.81836,155,145,116,0.914187666666667,8.54707,8.54707,0.200500013791317
"METTL5","Mettl5",3.759125,6.038257,6.972923,100,87,82,5.59010166666667,61.69654,61.69654,0.105111090128206
"METTL6","Mettl6",2.553753,3.998598,5.737975,86,78,73,4.09677533333333,14.29352,14.29352,0.333263717792459
"METTL7B","Mettl7b",0,0,0,0,0,0,0,4.95813,4.95813,0.167837895447061
"METTL8","Mettl8",1.038542,0.934157,0.93069,46,30,39,0.967796333333333,11.30619,11.30619,0.159902970239638
"METTL9","Mettl9",16.907867,20.825558,21.350104,525,595,478,19.6945096666667,36.73994,36.73994,0.548345060078704
"MEX3B","Mex3b",0.201129,0.193763,0.19546,21,20,14,0.196784,2.21975,2.21975,0.371700908455625
"MEX3C","Mex3c",1.512565,1.520999,1.906047,164,161,146,1.646537,6.6385,6.6385,0.346473391372652
"MEX3D","Mex3d",0.869756,0.737068,0.929685,60,62,41,0.845503,16.16059,16.16059,0.10754309729444
"MFAP1","Mfap1b",4.475055,3.871382,4.450048,486,391,347,4.265495,9.31464,9.31464,0.51048752065026
"MFAP2","Mfap2",0.534898,0.471064,1.020782,15,14,16,0.675581333333333,1.76335,1.76335,0.606358707124806
"MFAP3","Mfap3",2.247025,1.39043,2.445284,187,187,152,2.02757966666667,23.15176,23.15176,0.12535648195687
"MFAP3L","Mfap3l",0.955288,1.025034,1.14892,190,190,173,1.04308066666667,18.3596,18.3596,0.105533206608952
"MFAP4","Mfap4",3.783472,3.424939,3.835221,105,93,72,3.68121066666667,9.27315,9.27315,0.455674322546314
"MFAP5","Mfap5",8.890002,8.864422,9.442205,161,139,124,9.065543,1.47292,1.47292,4.07030676285525
"MFF","Mff",48.022123,43.197329,55.225158,1027,947,829,48.81487,104.5771,104.5771,0.471834043556794
"MFGE8","Mfge8",12.441167,17.48071,16.431518,822,923,718,15.4511316666667,65.38921,65.38921,0.247798274247678
"MFHAS1","Mfhas1",3.862538,3.980847,4.740947,710,631,579,4.19477733333333,5.24856,5.24856,0.83135591773678
"MFN1","Mfn1",463.065416,454.118632,400.920566,3496,3326,2647,439.368204666667,12.09451,12.09451,33.6299872745652
"MFN2","Mfn2",76.952136,88.60237,116.265654,8164,8140,7024,93.9400533333333,66.63393,66.63393,1.40373409224236
"MFNG","Mfng",2.458994,1.193922,1.60482,77,64,62,1.75257866666667,10.60085,10.60085,0.237273877919865
"MFRP","Mfrp",0,0.057313,0.027726,0,2,1,0.0283463333333333,0.56012,0.56012,0.659145664008752
"MFSD1","Mfsd1",5.633601,4.110878,4.171098,254,206,164,4.63852566666667,20.99425,20.99425,0.256363625341472
"MFSD10","Mfsd10",9.90699,8.852306,11.345847,47,37,39,10.0350476666667,91.34159,91.34159,0.119502465429355
"MFSD11","Mfsd11",6.249549,8.692168,10.157923,224,216,165,8.36654666666667,39.95546,39.95546,0.228700804890646
"MFSD12","Mfsd12",0.617891,0.630971,0.903623,82,88,78,0.717495,113.66354,113.66354,0.0149785624968495
"MFSD2A","Mfsd2a",0,0,0,0,0,0,0,22.86133,22.86133,0.041908812291687
"MFSD2B","Mfsd2b",0.076515,0.233406,0.156331,8,15,3,0.155417333333333,3.5267,3.5267,0.255244954013593
"MFSD3","Mfsd3",2.872414,4.613094,3.865801,42,37,30,3.78376966666667,26.7407,26.7407,0.172445888772333
"MFSD5","Mfsd5",2.615907,2.077131,2.860475,145,112,112,2.51783766666667,15.2478,15.2478,0.216511630292511
"MFSD6","Mfsd6",2.013868,2.084273,1.993872,274,282,196,2.030671,59.37307,59.37307,0.0501990539821811
"MFSD6L","Mfsd6l",0.044538,0.031732,0,3,2,0,0.0254233333333333,0,0,1.02542333333333
"MFSD8","Mfsd8",5.23958,3.020451,4.192792,197,138,171,4.150941,13.33923,13.33923,0.359220195226661
"MFSD9","Mfsd9",0.073116,0.148572,0.120972,8,14,9,0.11422,3.79639,3.79639,0.232303878541987
"MGA","Mga",3.613026,2.967152,3.85862,632,542,454,3.47959933333333,4.77142,4.77142,0.776169354046895
"MGARP","Mgarp",0.027998,0,0,1,0,0,0.00933266666666667,1.57664,1.57664,0.39172436454711
"MGAT1","Mgat1",14.489441,16.527756,19.936606,552,522,466,16.984601,61.86251,61.86251,0.286094223727306
"MGAT2","Mgat2",2.314452,2.598964,3.080515,174,196,160,2.66464366666667,0.53938,0.53938,2.38059716682474
"MGAT3","Mgat3",0.360839,0.303959,0.41649,58,46,48,0.360429333333333,33.27547,33.27547,0.0396910482433453
"MGAT4A","Mgat4a",1.011848,1.944949,1.982455,213,213,158,1.64641733333333,9.75029,9.75029,0.246171715677748
"MGAT4B","Mgat4b",8.144037,9.506238,12.337643,547,554,497,9.99597266666667,104.63933,104.63933,0.104089761518429
"MGAT4C","Mgat4c",0.138318,0,0,2,0,0,0.046106,1.22397,1.22397,0.470377747901276
"MGAT5","Mgat5",0.757218,1.115636,1.083053,214,284,192,0.985302333333333,15.82867,15.82867,0.117971434066586
"MGAT5B","Mgat5b",0.014321,0.107694,0,2,5,0,0.0406716666666667,8.54707,8.54707,0.10900429835192
"MGLL","Mgll",16.768482,18.733749,19.249816,1444,1377,1181,18.2506823333333,613.14831,613.14831,0.0313453314449947
"MGMT","Mgmt",0.564415,0.469125,0.509307,54,42,35,0.514282333333333,105.73883,105.73883,0.014186799062097
"MGP","Mgp",57.312039,59.372544,49.522062,758,730,472,55.402215,79.37155,79.37155,0.701768411832296
"MGRN1","Mgrn1",36.398181,36.103765,45.988379,1880,1806,1733,39.496775,60.63853,60.63853,0.657004230957487
"MGST1","Mgst1",17.766022,25.265195,20.26808,225,306,210,21.0997656666667,84.70309,84.70309,0.257864280817257
"MGST2","Mgst2",0.273794,0.012416,0,2,1,0,0.0954033333333333,11.57588,11.57588,0.0871035134983264
"MGST3","Mgst3",50.768725,50.420474,59.473536,1505,1392,1268,53.554245,209.1127,209.1127,0.259642777423735
"MIA","Mia",0,0,0,0,0,0,0,1.0995,1.0995,0.476303881876637
"MIA2","Mia2",68.660433,56.401574,65.643641,831,700,628,63.5685493333333,0,0,64.5685493333333
"MIA3","Mia3",9.135121,8.967204,8.644597,868,748,559,8.91564066666667,70.01541,70.01541,0.139626605924921
"MIB1","Mib1",2.828769,2.226831,3.203742,535,469,446,2.753114,5.93316,5.93316,0.54132805243208
"MIB2","Mib2",4.208929,4.272273,2.933665,211,218,137,3.80495566666667,142.47877,142.47877,0.0334889661144061
"MICAL1","Mical1",2.026525,1.924405,2.31637,102,88,76,2.0891,38.25435,38.25435,0.0786944631614076
"MICAL2","Mical2",8.139472,8.182631,7.959169,840,844,627,8.09375733333333,108.332,108.332,0.0831756240929767
"MICAL3","Mical3",9.378256,9.033213,11.171416,923,846,699,9.86096166666667,59.35232,59.35232,0.179959306728667
"MICALL1","Micall1",7.16086,9.12279,12.379097,996,1148,938,9.554249,23.4422,23.4422,0.431804379311191
"MICALL2","Micall2",0.257431,0.273491,0.400064,25,17,31,0.310328666666667,90.11762,90.11762,0.0143806287594723
"MICU1","Micu1",6.467008,6.013246,8.882443,148,148,118,7.120899,169.26096,169.26096,0.0476967767596283
"MID1","Mid1",1.478217,0.75352,1.295162,70,65,53,1.175633,3.23627,3.23627,0.513572789269806
"MID1IP1","Mid1ip1",39.194556,53.472569,59.727581,1147,1342,1103,50.7982353333333,265.72664,265.72664,0.194199706985899
"MID2","Mid2",1.323726,1.6083,1.83774,257,239,255,1.589922,2.8836,2.8836,0.666886909053456
"MIDN","Midn",6.389156,8.788566,6.540184,624,748,424,7.239302,63.8748,63.8748,0.127003119855475
"MIEN1","Mien1",10.046674,9.664131,9.604528,181,163,125,9.77177766666667,77.98161,77.98161,0.136383364009251
"MIER1","Mier1",6.201973,3.966229,3.836617,418,260,274,4.668273,7.2816,7.2816,0.684441774536321
"MIER2","Mier2",4.335282,3.517985,4.289005,86,84,76,4.047424,19.21015,19.21015,0.249746983570137
"MIER3","Mier3",1.340327,1.391924,1.486451,144,100,103,1.406234,2.63465,2.63465,0.662026329907969
"MIF","Mif",23.708097,25.811532,26.197695,266,282,209,25.239108,274.02477,274.02477,0.0954063446721544
"MIF4GD","Mif4gd",9.4531,8.33275,7.286818,186,184,161,8.357556,22.1145,22.1145,0.404834887192022
"MIIP","Miip",2.440001,2.517301,2.319799,75,81,53,2.42570033333333,24.85288,24.85288,0.132507493684778
"MINK1","Mink1",4.988168,4.811157,5.980814,415,407,329,5.26004633333333,114.5141,114.5141,0.0541929195945199
"MINPP1","Minpp1",1.973209,1.817482,2.331232,147,141,118,2.040641,4.33577,4.33577,0.569859832788895
"MIOS","Mios",1.941656,1.997317,1.710393,226,216,144,1.883122,6.01614,6.01614,0.410927090964547
"MIOX","Miox",0,0,0,0,0,0,0,0.78832,0.78832,0.559184038650801
"MIP","Mip",0,0,0,0,0,0,0,0.10373,0.10373,0.906018682105225
"MIPEP","Mipep",8.404252,7.485017,8.728434,766,654,572,8.205901,15.33078,15.33078,0.563714715402449
"MIPOL1","Mipol1",0.734921,2.354412,1.193397,26,34,35,1.42757666666667,9.21092,9.21092,0.237743187358893
"MIS12","Mis12",2.4625,2.775387,3.006409,81,82,72,2.74809866666667,15.35153,15.35153,0.229220058714179
"MIS18A","Mis18a",0.477065,0.36818,0.298522,20,15,10,0.381255666666667,8.98272,8.98272,0.13836466080053
"MIS18BP1","Mis18bp1",0.111708,0.061261,0.051121,6,2,3,0.0746966666666667,3.19478,3.19478,0.256198576961525
"MITD1","Mitd1",1.339815,0.867639,1.266101,23,21,21,1.15785166666667,25.14331,25.14331,0.082539344354891
"MITF","Mitf",5.246652,4.236273,5.1336,627,495,447,4.872175,19.64581,19.64581,0.284424539410176
"MIXL1","Mixl1",0,0,0,0,0,0,0,0.12447,0.12447,0.889307851699023
"MKI67","Mki67",0.284639,0.295503,0.630679,93,88,71,0.403607,0.58087,0.58087,0.887869970332791
"MKKS","Mkks",7.16472,9.903566,8.699781,362,326,256,8.58935566666667,19.14792,19.14792,0.475947674333959
"MKLN1","Mkln1",26.446596,32.33029,33.644067,781,716,587,30.8069843333333,19.9155,19.9155,1.52073745945989
"MKNK1","Mknk1",6.436781,7.828582,6.716168,162,179,147,6.99384366666667,27.65349,27.65349,0.278983246601607
"MKNK2","Mknk2",37.534966,33.84646,34.681236,2204,2076,1701,35.3542206666667,79.43378,79.43378,0.451977025904622
"MKRN1","Mkrn1",7.52174,4.803906,11.827594,254,190,295,8.05108,49.56054,49.56054,0.179014701979053
"MKRN2","Mkrn2",5.700491,4.117785,5.801011,411,395,320,5.206429,10.14446,10.14446,0.556907109003038
"MKRN3","Mkrn3",0.023985,0.012622,0.033802,2,1,2,0.0234696666666667,22.63313,22.63313,0.0433065644147291
"MKS1","Mks1",0.687561,0.61338,0.565208,36,23,20,0.622049666666667,9.75029,9.75029,0.150884270718898
"MKX","Mkx",0.064731,0,0,3,0,0,0.021577,1.45217,1.45217,0.416601214434562
"MLC1","Mlc1",0,0,0.030343,0,0,2,0.0101143333333333,66.28126,66.28126,0.0150133088074351
"MLEC","Mlec",9.059076,12.636688,13.425372,1288,1363,1122,11.7070453333333,25.1848,25.1848,0.485283268664772
"MLF1","Mlf1",40.084572,53.005061,61.647461,1141,1406,1270,51.5790313333333,8.67154,8.67154,5.43646940749181
"MLF2","Mlf2",25.219231,28.531218,31.442122,882,902,737,28.3975236666667,433.57693,433.57693,0.0676463052621469
"MLH1","Mlh1",3.490145,2.661971,1.608957,97,79,68,2.58702433333333,31.07647,31.07647,0.11182727816787
"MLIP","Mlip",28.981068,35.862077,44.20845,925,886,831,36.3505316666667,5.20707,5.20707,6.01741750401827
"MLKL","Mlkl",0.324591,0.543541,0.578447,19,29,24,0.482193,6.88744,6.88744,0.187918133133184
"MLLT10","Mllt10",13.308448,12.895338,2.817402,239,223,217,9.67372933333333,73.3969,73.3969,0.14347008186273
"MLLT11","Mllt11",1.38018,1.644273,1.527903,75,92,64,1.517452,30.43337,30.43337,0.0800885173940942
"MLLT3","Mllt3",3.734906,3.007737,2.161924,100,107,74,2.968189,22.92356,22.92356,0.165869502699431
"MLPH","Mlph",0.026124,0.076114,0.06128,4,6,4,0.054506,2.67614,2.67614,0.286851425680197
"MLST8","Mlst8",1.786577,1.340997,2.397937,104,108,108,1.841837,52.63085,52.63085,0.0529888487689455
"MLX","Mlx",5.751316,5.99301,7.875286,117,138,133,6.53987066666667,15.04035,15.04035,0.470056492948512
"MLXIP","Mlxip",4.290766,5.067905,4.636465,727,612,445,4.66504533333333,18.69152,18.69152,0.28768959091697
"MLXIPL","Mlxipl",4.029622,4.599603,3.015087,225,219,166,3.88143733333333,14.18979,14.18979,0.321363055929893
"MLYCD","Mlycd",13.666638,12.112316,15.573811,839,768,652,13.784255,6.43105,6.43105,1.98952436062198
"MMAA","Mmaa",5.23157,5.366782,5.632554,322,301,257,5.410302,1.86708,1.86708,2.23582948505099
"MMAB","Mmab",3.590687,3.934464,4.52078,337,303,288,4.01531033333333,41.32465,41.32465,0.118496203355098
"MMACHC","Mmachc",11.128534,11.024858,14.028626,508,497,441,12.0606726666667,15.60047,15.60047,0.786765234157025
"MMADHC","Mmadhc",26.210812,27.805583,31.877497,821,847,675,28.6312973333333,19.74953,19.74953,1.42804667543474
"MMD","Mmd",4.750328,4.045052,4.697003,408,323,286,4.497461,39.49907,39.49907,0.135742894836844
"MMD2","Mmd2",0,0,0,0,0,0,0,5.64272,5.64272,0.150540742346509
"MME","Mme",0.956716,1.287943,1.160526,123,110,109,1.13506166666667,1.99155,1.99155,0.713697470096327
"MMEL1","Mmel1",0.010148,0,0,1,0,0,0.00338266666666667,25.08108,25.08108,0.0384716686067704
"MMGT1","Mmgt1",4.305953,4.651045,5.181323,597,598,517,4.71277366666667,6.51403,6.51403,0.760280923374896
"MMP1","Mmp1b",0,0,0,0,0,0,0,0,0,1
"MMP10","Mmp10",0,0,0,0,0,0,0,0,0,1
"MMP11","Mmp11",0.655209,1.551002,2.726698,30,37,37,1.644303,1.16174,1.16174,1.22322897295697
"MMP12","Mmp12",0.494283,0.098549,0.345865,10,8,11,0.312899,0,0,1.312899
"MMP13","Mmp13",0.131817,0.065081,0.099743,11,5,6,0.0988803333333333,0,0,1.09888033333333
"MMP14","Mmp14",1.351169,1.459845,1.878595,73,75,64,1.563203,10.06147,10.06147,0.231723541265311
"MMP15","Mmp15",5.514002,6.784444,8.316216,952,1087,998,6.871554,4.58471,4.58471,1.4094830349293
"MMP16","Mmp16",0.08606,0.11929,0.094232,9,5,7,0.0998606666666667,3.36074,3.36074,0.252218813014916
"MMP17","Mmp17",0.126974,0.096342,0.188978,28,20,17,0.137431333333333,68.52175,68.52175,0.0163607983592665
"MMP19","Mmp19",0.324812,0.197518,0.35472,29,14,19,0.29235,13.65041,13.65041,0.0882125483177604
"MMP2","Mmp2",8.467415,7.419767,7.945801,531,500,390,7.94432766666667,14.70842,14.70842,0.569397028260428
"MMP20","Mmp20",0,0,0,0,0,0,0,0,0,1
"MMP21","Mmp21",0,0,0,0,0,0,0,0,0,1
"MMP23B","Mmp23",0.848285,1.435117,1.72574,30,44,36,1.33638066666667,3.21552,3.21552,0.554233087891095
"MMP24","Mmp24",0,0,0,0,0,0,0,8.71303,8.71303,0.102954484851792
"MMP25","Mmp25",0.019524,0.028784,0.038061,3,4,4,0.0287896666666667,1.01652,1.01652,0.510180740417485
"MMP3","Mmp3",0.29147,0.146242,0.374706,15,7,14,0.270806,0.24894,0.24894,1.01750764648422
"MMP7","Mmp7",0,0,0,0,0,0,0,0.76758,0.76758,0.565745256226026
"MMP8","Mmp8",0,0,0.018841,0,0,1,0.00628033333333333,0.43565,0.43565,0.700923159080092
"MMP9","Mmp9",0.598646,0.195394,0.092073,11,6,7,0.295371,1.26546,1.26546,0.571791600822791
"MMRN1","Mmrn1",0.80783,0.501564,0.740305,113,64,75,0.683233,2.03304,2.03304,0.554965645029409
"MMRN2","Mmrn2",5.56272,5.9674,6.628871,432,450,415,6.052997,6.47254,6.47254,0.943855369124822
"MMS19","Mms19",15.634164,6.878088,11.271817,202,211,171,11.2613563333333,52.04998,52.04998,0.231128387481642
"MMS22L","Mms22l",0.132416,0.069653,0.225542,8,2,8,0.142537,1.72186,1.72186,0.41976332360959
"MN1","Mn1",0.503691,0.749385,0.626752,114,182,95,0.626609333333333,2.90434,2.90434,0.416615697744903
"MNAT1","Mnat1",2.151141,2.064199,2.538685,88,92,77,2.25134166666667,215.91716,215.91716,0.0149888633368917
"MND1","Mnd1",0.223419,0.432051,0.310775,5,9,5,0.322081666666667,3.36074,3.36074,0.303178283196583
"MNS1","Mns1",0.15988,0.05135,0.009868,3,2,1,0.0736993333333333,2.92509,2.92509,0.27354769784472
"MNT","Mnt",0.737181,1.107398,1.505847,109,113,120,1.11680866666667,20.06071,20.06071,0.100509843526959
"MNX1","Mnx1",0,0,0,0,0,0,0,0,0,1
"MOAP1","Moap1",1.257744,1.346451,1.066277,45,45,27,1.22349066666667,54.87134,54.87134,0.0397966232180339
"MOB1A","Mob1a",4.459098,5.181244,3.612642,486,413,362,4.41766133333333,16.20209,16.20209,0.314942040957426
"MOB1B","Mob1b",2.056282,2.473477,2.658931,429,431,415,2.39623,9.14868,9.14868,0.334647461541797
"MOB2","Mob2",6.693705,6.483972,5.837533,280,216,175,6.33840333333333,62.15294,62.15294,0.116200502040496
"MOB3A","Mob3a",0.631682,0.886244,0.929833,56,52,36,0.815919666666667,8.79601,8.79601,0.185373398625223
"MOB3B","Mob3b",0.063815,0.038461,0.061636,13,7,9,0.0546373333333333,24.52095,24.52095,0.0413243759865261
"MOB3C","Mob3c",0.616757,0.822583,0.457597,42,45,30,0.632312333333333,8.42259,8.42259,0.173233933911306
"MOB4","Mob4",10.049525,12.198689,9.542289,322,295,266,10.5968343333333,13.277,13.277,0.812273890406481
"MOBP","Mobp",0.023831,0.357871,0,2,4,0,0.127234,2193.25615,2193.25615,0.000513720332970241
"MOCOS","Mocos",0.394048,0.453264,0.388788,37,38,26,0.412033333333333,0.08298,0.08298,1.303840637254
"MOCS1","Mocs1",2.198228,2.182668,4.042826,119,121,105,2.80790733333333,61.63431,61.63431,0.0607958694417378
"MOCS2","Mocs2",6.557235,7.438954,7.508671,191,192,135,7.16828666666667,47.36154,47.36154,0.168900466500171
"MOCS3","Mocs3",0.657384,0.4355,0.713858,29,24,20,0.602247333333333,2.55167,2.55167,0.451125057602011
"MOG","Mog",0.073817,0,0.027215,1,0,1,0.0336773333333333,715.13224,715.13224,0.00144341683783617
"MOGAT1","Mogat1",0,0,0,0,0,0,0,0.29043,0.29043,0.774935486620739
"MOGAT2","Mogat2",0.175828,0,0.360873,10,0,5,0.178900333333333,0.12447,0.12447,1.04840532280393
"MOGS","Mogs",1.902114,1.726207,1.803274,92,89,60,1.81053166666667,28.96045,28.96045,0.0938080591802415
"MOK","Mok",0.215994,0.072718,0.29203,11,3,3,0.193580666666667,22.84058,22.84058,0.0500650851055917
"MON1A","Mon1a",1.050076,1.278517,1.239491,74,87,60,1.18936133333333,27.05188,27.05188,0.0780468664964107
"MON1B","Mon1b",0.578053,0.537036,0.564475,96,87,66,0.559854666666667,26.18058,26.18058,0.0573885717915757
"MON2","Mon2",9.054859,9.986504,11.441014,618,556,478,10.1607923333333,27.67424,27.67424,0.389227136737829
"MORC1","Morc1",0.051748,0.008377,0,2,1,0,0.0200416666666667,0,0,1.02004166666667
"MORC2","Morc2a",2.110608,2.989894,2.20634,280,250,234,2.435614,16.28507,16.28507,0.198761937325102
"MORC3","Morc3",10.83009,21.059192,4.691862,203,215,140,12.1937146666667,9.23166,9.23166,1.28949893435343
