"Hs_symbol","Heart","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"SUMO3",88.6693,88.6693,49.81006,49.81006,1.76479421594857
"SUMO4",0,0,0.37241,0.37241,0.728645229924002
"SUN1",120.51131,120.51131,41.5239,41.5239,2.85748273323943
"SUN2",13.22006,13.22006,98.65806,98.65806,0.142688509087975
"SUN3",0,0,0,0,1
"SUN5",0,0,0.18621,0.18621,0.843021050235624
"SUOX",37.4716,37.4716,15.0206,15.0206,2.4013832191054
"SUPT16H",42.91144,42.91144,24.54814,24.54814,1.71877248206719
"SUPT3H",5.06031,5.06031,62.99964,62.99964,0.0946928763974297
"SUPT4H1",95.10855,95.10855,69.23754,69.23754,1.3683359354556
"SUPT5H",17.43277,17.43277,49.37558,49.37558,0.365906854074931
"SUPT6H",34.99205,34.99205,30.22741,30.22741,1.1525787761457
"SUPT7L",53.27242,53.27242,17.13094,17.13094,2.99335941765843
"SUPV3L1",67.45395,67.45395,18.37231,18.37231,3.53359769691895
"SURF1",63.41835,63.41835,68.18237,68.18237,0.931138236518928
"SURF2",6.26213,6.26213,47.97904,47.97904,0.148270158010447
"SURF4",48.69284,48.69284,45.37216,45.37216,1.0716093449173
"SURF6",8.58988,8.58988,21.75505,21.75505,0.421439636476299
"SURF6P1",0,0,0,0,1
"SUSD1",5.49044,5.49044,3.47584,3.47584,1.45010545506542
"SUSD2",1.63195,1.63195,4.31377,4.31377,0.495307474730747
"SUSD3",0.29097,0.29097,7.60341,7.60341,0.150053292822265
"SUSD4",19.82377,19.82377,12.10338,12.10338,1.58919072788853
"SUSD5",2.13798,2.13798,5.49307,5.49307,0.483281406176123
"SUV39H1",1.34098,1.34098,3.38274,3.38274,0.534136179650173
"SUV39H2",7.19829,7.19829,2.04826,2.04826,2.68949827114485
"SUV420H1",37.25654,37.25654,12.25855,12.25855,2.88542412254734
"SUV420H2",0.10121,0.10121,12.32062,12.32062,0.0826695754401822
"SUZ12",18.10326,18.10326,8.90685,8.90685,1.92828800274557
"SUZ12P",12.1321,12.1321,55.92382,55.92382,0.230696042535445
"SV2A",0.32892,0.32892,23.74124,23.74124,0.053712748431364
"SV2B",1.53074,1.53074,1.95516,1.95516,0.856380026800579
"SV2C",0,0,0.12414,0.12414,0.889568914903838
"SVEP1",5.98382,5.98382,1.27241,1.27241,3.07330983405283
"SVIL",356.78988,356.78988,126.43377,126.43377,2.80765357565738
"SVIP",51.91879,51.91879,143.3785,143.3785,0.366528188061242
"SVOP",1.36628,1.36628,22.40677,22.40677,0.1010938288367
"SVOPL",0,0,1.76896,1.76896,0.361146423205825
"SWAP70",18.04001,18.04001,16.78956,16.78956,1.07029122698931
"SWI5",25.73168,25.73168,28.27225,28.27225,0.913208926543057
"SWSAP1",0.65784,0.65784,2.73102,2.73102,0.444339617584467
"SWT1",4.92115,4.92115,2.91722,2.91722,1.5115694293402
"SYAP1",18.93821,18.93821,12.87924,12.87924,1.43654911940423
"SYBU",3.60547,3.60547,10.21029,10.21029,0.410825232888712
"SYCE1",0.39217,0.39217,6.76548,6.76548,0.179276747863622
"SYCE1L",0.35422,0.35422,13.59303,13.59303,0.0927990965549992
"SYCE2",0.91086,0.91086,13.8413,13.8413,0.128752872052987
"SYCE3",0,0,1.42758,1.42758,0.411932871419274
"SYCN",0,0,0,0,1
"SYCP1",0,0,2.79309,2.79309,0.263637298350421
"SYCP2",2.97293,2.97293,2.57585,2.57585,1.11104492638114
"SYCP2L",1.65725,1.65725,2.29654,2.29654,0.80607242745424
"SYCP3",15.50985,15.50985,10.02408,10.02408,1.49761703470947
"SYDE1",3.44101,3.44101,4.99652,4.99652,0.740597880103794
"SYDE2",4.66814,4.66814,0.0931,0.0931,5.18538102643857
"SYF2",93.69166,93.69166,37.76875,37.76875,2.44247389972594
"SYF2P2",0.16446,0.16446,0,0,1.16446
"SYK",2.07473,2.07473,5.39997,5.39997,0.480428814510068
"SYMPK",3.45366,3.45366,25.38606,25.38606,0.168788367797238
"SYN1",12.1827,12.1827,13.43785,13.43785,0.913065310970816
"SYN2",0.73375,0.73375,11.04821,11.04821,0.143901044221507
"SYN3",0.39217,0.39217,4.65515,4.65515,0.246177378142048
"SYNC",42.70902,42.70902,34.41705,34.41705,1.23412367772019
"SYNCRIP",72.05883,72.05883,27.06192,27.06192,2.60348650413086
"SYNDIG1",14.99117,14.99117,90.74431,90.74431,0.174301490740952
"SYNDIG1L",0.0759,0.0759,10.61373,10.61373,0.0926403489662667
"SYNE1",90.83258,90.83258,30.19638,30.19638,2.94369346699841
"SYNE2",99.04294,99.04294,19.52058,19.52058,4.87524914013152
"SYNE3",0.44278,0.44278,3.22757,3.22757,0.341278796093264
"SYNE4",0.15181,0.15181,3.94136,3.94136,0.233095746919876
"SYNGAP1",3.65607,3.65607,6.5172,6.5172,0.619388868195605
"SYNGR1",8.10915,8.10915,28.79984,28.79984,0.305677815719816
"SYNGR2",10.42424,10.42424,208.82985,208.82985,0.0544452564780464
"SYNGR3",0.0759,0.0759,14.98957,14.98957,0.0672876131127979
"SYNGR4",0,0,0.21724,0.21724,0.82153067595544
"SYNJ1",13.7514,13.7514,18.40334,18.40334,0.76025055480139
"SYNJ2",13.23271,13.23271,92.26499,92.26499,0.152605066488508
"SYNJ2BP",56.67548,56.67548,10.70684,10.70684,4.92664801090644
"SYNM",343.79753,343.79753,87.08226,87.08226,3.91449458721881
"SYNPO",203.23474,203.23474,93.59947,93.59947,2.15894169385938
"SYNPO2",151.82198,151.82198,13.43785,13.43785,10.5848156062018
"SYNPO2L",395.48861,395.48861,1.05517,1.05517,192.922536821771
"SYNPR",0.0759,0.0759,50.83419,50.83419,0.0207565701325708
"SYNRG",12.44837,12.44837,72.40304,72.40304,0.183212711626112
"SYP",1.23978,1.23978,91.70638,91.70638,0.0241599337607617
"SYPL1",149.46894,149.46894,156.84739,156.84739,0.953255799794979
"SYPL2",28.99558,28.99558,0.83793,0.83793,16.3203059964199
"SYS1",16.71168,16.71168,38.69978,38.69978,0.446140507579639
"SYS1-DBNDD2",0,0,296.78108,296.78108,0.00335817171460322
"SYT1",0.12651,0.12651,39.22736,39.22736,0.0280035776645547
"SYT10",0.0253,0.0253,0.34138,0.34138,0.764362074878111
"SYT11",17.66049,17.66049,94.00292,94.00292,0.196420173190466
"SYT12",0.01265,0.01265,2.14137,2.14137,0.322359352766468
"SYT13",2.82112,2.82112,2.91722,2.91722,0.975467295684184
"SYT14",0,0,1.9862,1.9862,0.334873752595272
"SYT14L",0.03795,0.03795,0.46551,0.46551,0.708251734890925
"SYT15",2.84642,2.84642,28.02398,28.02398,0.132525587462505
"SYT16",0,0,0.40345,0.40345,0.712529837186932
"SYT17",0.30362,0.30362,8.84478,8.84478,0.132417382612918
"SYT2",0.25302,0.25302,2.45171,2.45171,0.363014274084439
"SYT3",0,0,5.12066,5.12066,0.163381073282947
"SYT4",0.0253,0.0253,5.30687,5.30687,0.162568754390054
"SYT5",0,0,33.79636,33.79636,0.0287386381793958
"SYT6",0,0,3.1655,3.1655,0.24006721882127
"SYT7",6.16093,6.16093,10.52063,10.52063,0.621574514588178
"SYT8",0,0,0.93103,0.93103,0.517858345028301
"SYT9",0.48073,0.48073,20.14127,20.14127,0.0700397847433007
"SYTL1",0.30362,0.30362,12.63096,12.63096,0.095636697635383
"SYTL2",8.98205,8.98205,29.20328,29.20328,0.330495562071404
"SYTL3",9.14651,9.14651,4.46894,4.46894,1.85529737023994
"SYTL4",13.35922,13.35922,6.14479,6.14479,2.00974696247195
"SYTL5",1.08797,1.08797,2.85516,2.85516,0.541603980120151
"SYVN1",14.09297,14.09297,34.66532,34.66532,0.423183361315698
"SZRD1",28.79317,28.79317,39.4446,39.4446,0.736641479950352
"SZT2",9.07061,9.07061,9.99305,9.99305,0.916088801560986
"T",0,0,0,0,1
"TAAR1",0,0,0,0,1
"TAAR2",0,0,0,0,1
"TAAR3",0,0,0,0,1
"TAAR4P",0,0,0,0,1
"TAAR5",0,0,0,0,1
"TAAR6",0,0,0,0,1
"TAAR7P",0,0,0,0,1
"TAAR8",0,0,0,0,1
"TAAR9",0,0,0,0,1
"TAB1",5.51574,5.51574,31.8412,31.8412,0.19840139824367
"TAB2",68.70637,68.70637,28.27225,28.27225,2.38131233506136
"TAB3",13.25801,13.25801,3.32067,3.32067,3.29995347943722
"TAB3-AS1",0,0,0,0,1
"TAB3P1",0,0,0,0,1
"TAC1",0,0,18.993,18.993,0.0500175061271445
"TAC3",0.15181,0.15181,21.3516,21.3516,0.0515314339913026
"TAC4",0,0,0,0,1
"TACC1",78.68784,78.68784,57.87898,57.87898,1.3534174674901
"TACC2",294.5607,294.5607,17.87576,17.87576,15.6582145566589
"TACC3",3.61812,3.61812,18.74472,18.74472,0.233891389698107
"TACO1",59.78757,59.78757,8.87581,8.87581,6.15519840904189
"TACR1",0.0759,0.0759,0.15517,0.15517,0.931378065566107
"TACR2",3.59282,3.59282,1.02413,1.02413,2.26903410354078
"TACR3",0,0,0.27931,0.27931,0.781671369722741
"TACSTD2",0.03795,0.03795,3.0724,3.0724,0.254874275611433
"TADA1",17.16711,17.16711,5.95859,5.95859,2.61074585512295
"TADA2A",16.38276,16.38276,27.24812,27.24812,0.61535988943689
"TADA2B",10.00677,10.00677,7.29306,7.29306,1.32722662081307
"TADA3",13.7514,13.7514,44.84457,44.84457,0.321769841008434
"TAF1",19.95028,19.95028,6.17583,6.17583,2.91956191827287
"TAF10",124.74932,124.74932,373.80822,373.80822,0.335503100759103
"TAF11",44.8217,44.8217,13.62406,13.62406,3.1333090810623
"TAF12",47.69343,47.69343,19.55161,19.55161,2.36932434977114
"TAF13",117.0956,117.0956,100.73736,100.73736,1.16078891766014
"TAF13P2",0,0,0,0,1
"TAF15",250.90287,250.90287,150.8888,150.8888,1.65846902470755
"TAF1A",3.02354,3.02354,2.97929,2.97929,1.01112007418409
"TAF1B",5.25007,5.25007,5.61721,5.61721,0.944517402349328
"TAF1C",10.23448,10.23448,26.34813,26.34813,0.410795180511428
"TAF1D",79.40893,79.40893,134.84406,134.84406,0.591920839232867
"TAF2",14.10562,14.10562,5.64824,5.64824,2.27212314838213
"TAF3",11.70197,11.70197,7.78961,7.78961,1.44511189916276
"TAF4",7.3754,7.3754,4.3448,4.3448,1.5670184104176
"TAF4B",1.15122,1.15122,2.14137,2.14137,0.684803127297962
"TAF5",4.61753,4.61753,1.42758,1.42758,2.31404526318391
"TAF5L",10.84172,10.84172,5.89652,5.89652,1.71705729846357
"TAF6",21.87319,21.87319,29.63776,29.63776,0.746568613371212
"TAF6L",6.65431,6.65431,17.68955,17.68955,0.409550256694249
"TAF7",191.59603,191.59603,41.58597,41.58597,4.52252302812405
"TAF7L",0.03795,0.03795,0.0931,0.0931,0.949547159454762
"TAF8",26.47808,26.47808,9.12409,9.12409,2.71412838092115
"TAF9",201.95701,201.95701,59.92725,59.92725,3.3311368886664
"TAF9B",40.07766,40.07766,15.11371,15.11371,2.5492366438269
"TAF9BP1",0,0,0.31034,0.31034,0.76316070638155
"TAF9BP2",0,0,0,0,1
"TAF9P1",0,0,0,0,1
"TAF9P2",0,0,0,0,1
"TAF9P3",0,0,74.51337,74.51337,0.0132426880167049
"TAGAP",0.44278,0.44278,3.56895,3.56895,0.315779336609068
"TAGLN",165.85169,165.85169,562.09336,562.09336,0.296312657638158
"TAGLN2",59.54721,59.54721,131.98891,131.98891,0.455280143284128
"TAGLN2P1",0,0,0,0,1
"TAGLN3",0.69579,0.69579,75.32026,75.32026,0.0222193949548914
"TAL1",4.61753,4.61753,3.2586,3.2586,1.31910252195557
"TAL2",0,0,0.80689,0.80689,0.55343712124147
"TALDO1",64.37981,64.37981,216.24705,216.24705,0.300946825284854
"TAMM41",16.2183,16.2183,6.76548,6.76548,2.21728727651092
"TANC1",48.64224,48.64224,11.63787,11.63787,3.92805433194043
"TANC2",2.01147,2.01147,32.86533,32.86533,0.0889248679992193
"TANK",45.28978,45.28978,22.68608,22.68608,1.95430311811832
"TAOK1",21.83524,21.83524,20.42057,20.42057,1.0660425936378
"TAOK2",14.53574,14.53574,37.11703,37.11703,0.407580023942054
"TAOK3",35.06796,35.06796,32.67912,32.67912,1.07092940670659
"TAP1",14.15622,14.15622,20.38954,20.38954,0.708580923198909
"TAP2",8.67843,8.67843,19.0861,19.0861,0.481847148027741
"TAPBP",21.8985,21.8985,30.32052,30.32052,0.731102165609
"TAPBPL",10.66461,10.66461,30.07224,30.07224,0.375402932006189
"TAPT1",48.65489,48.65489,19.2723,19.2723,2.44939597381649
"TARBP1",37.43365,37.43365,32.67912,32.67912,1.14117144390946
"TARBP2",10.39894,10.39894,22.06539,22.06539,0.494201051879027
"TARDBP",154.63045,154.63045,125.53377,125.53377,1.22995189347476
"TARDBPP1",0,0,0,0,1
"TARDBPP2",0,0,0,0,1
"TARM1",0,0,0,0,1
"TARS",117.55102,117.55102,26.53433,26.53433,4.30557126321941
"TARS2",27.50279,27.50279,27.24812,27.24812,1.00901546722401
"TARS2P1",0,0,0,0,1
"TARSL2",64.29125,64.29125,26.13089,26.13089,2.40652813085011
"TAS1R1",0,0,0,0,1
"TAS1R2",0,0,0,0,1
"TAS1R3",0.0506,0.0506,0.40345,0.40345,0.748583846948591
"TAS2R1",0,0,0,0,1
"TAS2R10",0.27832,0.27832,0.21724,0.21724,1.05017909368736
"TAS2R12",0,0,0.58965,0.58965,0.629069291982512
"TAS2R13",0.11386,0.11386,0,0,1.11386
"TAS2R14",1.78376,1.78376,6.73444,6.73444,0.359917460087608
"TAS2R15",1.41689,1.41689,1.9862,1.9862,0.809353023909986
"TAS2R16",0,0,0,0,1
"TAS2R18",0,0,0.68275,0.68275,0.594265339474075
"TAS2R19",0.59459,0.59459,0.31034,0.31034,1.21692843078896
"TAS2R20",1.49279,1.49279,0.83793,0.83793,1.3563030148047
"TAS2R2P",0,0,0,0,1
"TAS2R3",0,0,0,0,1
"TAS2R30",0,0,0.40345,0.40345,0.712529837186932
"TAS2R31",0.58194,0.58194,0.21724,0.21724,1.29961223752095
"TAS2R38",0,0,0,0,1
"TAS2R39",0,0,0,0,1
"TAS2R4",0.30362,0.30362,0,0,1.30362
"TAS2R40",0,0,0,0,1
"TAS2R41",0,0,0,0,1
"TAS2R42",0,0,0,0,1
"TAS2R43",0.18976,0.18976,0,0,1.18976
"TAS2R46",0,0,0,0,1
"TAS2R5",0.92351,0.92351,0.24827,0.24827,1.54094066187604
"TAS2R50",0,0,0,0,1
"TAS2R60",0,0,0,0,1
"TAS2R62P",0,0,0,0,1
"TAS2R63P",0,0,0,0,1
"TAS2R64P",0.32892,0.32892,0.65172,0.65172,0.804567360085245
"TAS2R67P",0,0,0.40345,0.40345,0.712529837186932
"TAS2R7",0,0,0,0,1
"TAS2R8",0,0,0,0,1
"TAS2R9",0,0,0,0,1
"TASP1",6.11033,6.11033,9.18615,9.18615,0.698039003941627
"TAT",0.08856,0.08856,0.68275,0.68275,0.646893477937899
"TATDN1",67.63106,67.63106,29.88604,29.88604,2.22207379126622
"TATDN2",13.44778,13.44778,12.87924,12.87924,1.04096333805021
"TATDN2P1",0,0,0,0,1
"TATDN2P2",0,0,0.15517,0.15517,0.865673450660942
"TATDN2P3",0.7464,0.7464,0,0,1.7464
"TATDN3",41.79817,41.79817,30.22741,30.22741,1.37053217029526
"TAX1BP1",250.75106,250.75106,70.04443,70.04443,3.54357209988172
"TAX1BP3",63.431,63.431,93.66154,93.66154,0.680646015266601
"TAZ",20.89908,20.89908,50.0273,50.0273,0.429163996527349
"TBATA",0,0,0.27931,0.27931,0.781671369722741
"TBC1D1",194.4045,194.4045,34.23084,34.23084,5.54640479761482
"TBC1D10A",1.6446,1.6446,6.29996,6.29996,0.36227595767648
"TBC1D10B",12.1574,12.1574,53.44108,53.44108,0.24168146554036
"TBC1D10C",0.0759,0.0759,12.28959,12.28959,0.0809581032973929
"TBC1D12",7.42601,7.42601,90.30983,90.30983,0.0922793307139001
"TBC1D13",8.58988,8.58988,14.58612,14.58612,0.61528334184518
"TBC1D14",35.27037,35.27037,20.73092,20.73092,1.66906739337313
"TBC1D15",40.19152,40.19152,24.79641,24.79641,1.59679273201193
"TBC1D16",4.81995,4.81995,25.01365,25.01365,0.223726774212769
"TBC1D17",5.86996,5.86996,62.96861,62.96861,0.10739579928343
"TBC1D19",9.8423,9.8423,6.54824,6.54824,1.43640106832851
"TBC1D2",0.94881,0.94881,22.71711,22.71711,0.0821689489149395
"TBC1D20",23.88467,23.88467,18.06197,18.06197,1.3054616075883
"TBC1D21",0,0,0.18621,0.18621,0.843021050235624
"TBC1D22A",6.12298,6.12298,88.2926,88.2926,0.0797712240432018
"TBC1D22B",6.79347,6.79347,5.05859,5.05859,1.28635045447868
"TBC1D23",26.1112,26.1112,11.17235,11.17235,2.22727739507983
"TBC1D24",3.37776,3.37776,8.53443,8.53443,0.459152775782087
"TBC1D25",6.46455,6.46455,7.3241,7.3241,0.896739587462909
"TBC1D26",0,0,1.0862,1.0862,0.479340427571661
"TBC1D27",0,0,0.03103,0.03103,0.969903882525242
"TBC1D28",0,0,0,0,1
"TBC1D29",0,0,0,0,1
"TBC1D2B",7.84348,7.84348,9.03098,9.03098,0.881616751304459
"TBC1D3",0,0,0,0,1
"TBC1D30",0.29097,0.29097,3.53791,3.53791,0.284485589180922
"TBC1D3B",0.40482,0.40482,0,0,1.40482
"TBC1D3C",0.70844,0.70844,1.02413,1.02413,0.844036697247706
"TBC1D3F",1.70785,1.70785,0.31034,0.31034,2.06652471877528
"TBC1D3G",0.60724,0.60724,2.45171,2.45171,0.465635873233846
"TBC1D3H",0,0,0,0,1
"TBC1D3P1-DHX40P1",0,0,0,0,1
"TBC1D3P2",0,0,0,0,1
"TBC1D3P3",0,0,0,0,1
"TBC1D3P4",0,0,0,0,1
"TBC1D3P5",0,0,0.15517,0.15517,0.865673450660942
"TBC1D3P6",0,0,0,0,1
"TBC1D3P7",0,0,0,0,1
"TBC1D4",87.27771,87.27771,6.54824,6.54824,11.6951382044026
"TBC1D5",12.57487,12.57487,84.87883,84.87883,0.158070038914131
"TBC1D7",41.34274,41.34274,12.87924,12.87924,3.05079672950392
"TBC1D8",50.98263,50.98263,6.67238,6.67238,6.77529397657572
"TBC1D8B",5.97117,5.97117,4.31377,4.31377,1.31190661244277
"TBC1D9",10.60135,10.60135,6.08272,6.08272,1.63797947681117
"TBC1D9B",18.49544,18.49544,191.2334,191.2334,0.101415466823143
"TBCA",293.78901,293.78901,499.74544,499.74544,0.588700338439427
"TBCAP1",0,0,0,0,1
"TBCAP2",0,0,0,0,1
"TBCAP3",0,0,0,0,1
"TBCB",57.25742,57.25742,448.88021,448.88021,0.129495405010147
"TBCC",8.76699,8.76699,14.95854,14.95854,0.612022779026152
"TBCCD1",7.23624,7.23624,4.37584,4.37584,1.53208428822286
"TBCD",31.05766,31.05766,68.43065,68.43065,0.461722020462145
"TBCE",45.85907,45.85907,28.36536,28.36536,1.59572605273697
"TBCEL",12.49897,12.49897,5.61721,5.61721,2.03997908484089
"TBCK",16.72433,16.72433,72.62028,72.62028,0.240753363067894
"TBK1",22.11356,22.11356,9.03098,9.03098,2.30421753407942
"TBKBP1",5.83201,5.83201,9.65167,9.65167,0.641402709622059
"TBL1X",5.54104,5.54104,25.97571,25.97571,0.242478881927482
"TBL1XR1",45.07472,45.07472,25.88261,25.88261,1.71392286686449
"TBL1Y",0,0,0,0,1
"TBL1YP1",0,0,0,0,1
"TBL2",8.00794,8.00794,13.06544,13.06544,0.640430729504374
"TBL3",0.8729,0.8729,26.81364,26.81364,0.0673374646396516
"TBP",12.80259,12.80259,22.74815,22.74815,0.581206957173506
"TBPL1",47.1368,47.1368,23.92745,23.92745,1.93107598250122
"TBPL2",0,0,4.65515,4.65515,0.17682996914317
"TBR1",0,0,0.34138,0.34138,0.745500902056091
"TBRG1",33.84083,33.84083,32.89637,32.89637,1.02786316056852
"TBRG4",34.233,34.233,20.42057,20.42057,1.64482084276936
"TBX1",0.12651,0.12651,0.62069,0.62069,0.695080490408406
"TBX10",0,0,0,0,1
"TBX15",1.05001,1.05001,0.68275,0.68275,1.21824988857525
"TBX18",3.02354,3.02354,1.79999,1.79999,1.43698370351323
"TBX19",1.35363,1.35363,2.42068,2.42068,0.688059099360361
"TBX2",5.02236,5.02236,15.70336,15.70336,0.360547817924058
"TBX20",4.49103,4.49103,0,0,5.49103
"TBX21",0.37952,0.37952,2.01723,2.01723,0.457214067207339
"TBX22",0.08856,0.08856,0.0931,0.0931,0.995846674595188
"TBX3",29.40041,29.40041,2.82412,2.82412,7.94964854659373
"TBX4",0.0506,0.0506,0.40345,0.40345,0.748583846948591
"TBX5",32.55045,32.55045,0.21724,0.21724,27.5627238671092
"TBX6",0.16446,0.16446,2.69998,2.69998,0.31472062011146
"TBXA2R",0.7464,0.7464,2.85516,2.85516,0.453003247595431
"TBXAS1",3.13739,3.13739,32.15154,32.15154,0.124802347040288
"TC2N",8.0965,8.0965,3.2586,3.2586,2.13603062039168
"TCAIM",40.79876,40.79876,20.04816,20.04816,1.98586289727938
"TCAM1P",0.0506,0.0506,0.18621,0.18621,0.885677915377547
"TCAP",295.37035,295.37035,25.82054,25.82054,11.0501261346714
"TCEA1",54.89172,54.89172,46.98594,46.98594,1.16475200860919
"TCEA1P1",0,0,0,0,1
"TCEA1P2",0.43013,0.43013,0,0,1.43013
"TCEA1P4",0.73375,0.73375,0.37241,0.37241,1.26328866738074
"TCEA2",14.53574,14.53574,176.18176,176.18176,0.0876825018557215
"TCEA3",98.68872,98.68872,12.72407,12.72407,7.263786908694
"TCEAL1",44.32832,44.32832,24.02055,24.02055,1.81164362893701
"TCEAL2",1.594,1.594,92.32706,92.32706,0.0277947253454679
"TCEAL3",58.35804,58.35804,204.79539,204.79539,0.288432311336031
"TCEAL4",285.55335,285.55335,270.89846,270.89846,1.05389839280443
"TCEAL4P1",0,0,0,0,1
"TCEAL5",0.7464,0.7464,56.1721,56.1721,0.0305463678962291
"TCEAL6",0.20241,0.20241,37.92392,37.92392,0.0308912874140117
"TCEAL7",13.8273,13.8273,70.54098,70.54098,0.207256037029406
"TCEAL8",156.81904,156.81904,52.72729,52.72729,2.93740927562138
"TCEANC",5.16152,5.16152,3.50688,3.50688,1.36713646691281
"TCEANC2",3.90909,3.90909,6.17583,6.17583,0.684114590228587
"TCEB1",231.58513,231.58513,66.16514,66.16514,3.46288461544188
"TCEB1P10",0,0,0,0,1
"TCEB1P11",0,0,0,0,1
"TCEB1P12",0,0,0,0,1
"TCEB1P13",0,0,0,0,1
"TCEB1P14",0,0,0,0,1
"TCEB1P15",0,0,0,0,1
"TCEB1P16",0,0,0,0,1
"TCEB1P17",0,0,0,0,1
"TCEB1P18",0,0,0,0,1
"TCEB1P19",0.56928,0.56928,0,0,1.56928
"TCEB1P2",0,0,0,0,1
"TCEB1P20",0,0,0,0,1
"TCEB1P21",0,0,0,0,1
"TCEB1P22",0,0,0,0,1
"TCEB1P23",0,0,0,0,1
"TCEB1P24",0,0,0,0,1
"TCEB1P26",0,0,0,0,1
"TCEB1P3",0,0,0,0,1
"TCEB1P4",0,0,0,0,1
"TCEB1P6",0,0,0,0,1
"TCEB1P7",0,0,0,0,1
"TCEB1P8",0,0,0,0,1
"TCEB1P9",0,0,0,0,1
"TCEB2",5.02236,5.02236,773.53009,773.53009,0.00777550165933515
"TCEB2P1",0,0,0,0,1
"TCEB2P2",0,0,0,0,1
"TCEB2P3",0,0,0,0,1
"TCEB2P4",0,0,0,0,1
"TCEB3",19.60871,19.60871,5.89652,5.89652,2.9882766960728
"TCEB3B",0,0,0,0,1
"TCEB3C",0,0,0,0,1
