"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"LAMA4",13.79563,13.79563,69.552555,61.461343,51.068013,60.6939703333333,0.239822950606988
"LAMA5",63.04499,63.04499,125.3864,97.880387,80.356599,101.207795333333,0.62661551196881
"LAMB1",16.8037,16.8037,244.331845,214.386673,163.245643,207.321387,0.0854626606340711
"LAMB2",60.38959,60.38959,504.902845,409.731817,367.450254,427.361638666667,0.14331252955116
"LAMB3",2.51018,2.51018,0.446311,0.37499,0.269529,0.36361,2.57418176751417
"LAMB4",0.6431,0.6431,0.522338,0,0.00074,0.174359333333333,1.3991458605231
"LAMC1",6.47254,6.47254,57.628579,25.029263,19.106396,33.9214126666667,0.213981606967828
"LAMC2",0.18671,0.18671,2.182558,1.129401,1.163959,1.49197266666667,0.476213088479569
"LAMC3",11.11948,11.11948,0.221665,0.030691,0.041088,0.0978146666666667,11.0396411780495
"LAMP1",167.31091,167.31091,42.831592,45.142703,28.696162,38.8901523333333,4.21935992105387
"LAMP2",187.55833,187.55833,12.851842,9.981067,8.353732,10.395547,16.5466677466207
"LAMP3",0.37342,0.37342,0.036165,0.048361,0.153737,0.079421,1.27236731544041
"LAMP5",24.35499,24.35499,0,0.028868,0,0.00962266666666667,25.1133327698665
"LAMTOR1",108.35274,108.35274,57.717308,57.403418,39.92583,51.6821853333333,2.07570622418371
"LAMTOR2",48.21209,48.21209,48.830286,52.797522,46.844738,49.4908486666667,0.974673456667191
"LAMTOR3",16.53401,16.53401,11.044975,10.917088,7.367518,9.776527,1.62705572954997
"LANCL1",84.55787,84.55787,17.134714,7.283757,7.825112,10.747861,7.28284663906051
"LANCL2",23.4422,23.4422,5.181994,5.591829,2.506683,4.42683533333333,4.50395092142714
"LANCL3",0.2282,0.2282,0.01632,0.037588,0.021032,0.02498,1.19826728326406
"LAP3",45.1003,45.1003,24.476144,18.515508,15.865339,19.618997,2.23581680525003
"LAPTM4A",44.83061,44.83061,40.405861,55.173644,53.809549,49.7963513333333,0.902242164978595
"LAPTM4B",32.32119,32.32119,167.411608,167.84661,150.416573,161.891597,0.204560521314061
"LAPTM5",43.088,43.088,0.195782,0.252219,0.074841,0.174280666666667,37.5446869317443
"LARP1",61.26089,61.26089,67.406213,28.256047,29.495342,41.7192006666667,1.45744510731404
"LARP1B",6.49328,6.49328,5.987639,4.780399,3.439038,4.735692,1.30642998264202
"LARP4",5.47676,5.47676,7.679365,3.619623,3.019528,4.77283866666667,1.12193677564521
"LARP4B",15.18557,15.18557,10.249694,5.870875,6.648653,7.58974066666667,1.88429088002734
"LARP6",292.13542,292.13542,16.835212,15.491262,10.894869,14.4071143333333,19.0259781071268
"LARP7",34.29199,34.29199,33.450595,36.310143,20.26564,30.0087926666667,1.13812847792483
"LARS2",6.53477,6.53477,8.952183,7.250726,5.145491,7.11613333333333,0.928369420577943
"LAS1L",47.46526,47.46526,10.048844,10.183049,6.916488,9.04946033333333,4.82267289908536
"LASP1",20.08146,20.08146,5.760046,5.392374,4.098903,5.08377433333333,3.46519427660121
"LAT",5.3108,5.3108,1.101476,0.447627,0.885614,0.811572333333333,3.48360365406331
"LAT2",11.09874,11.09874,0.959478,0.711679,0.50904,0.726732333333333,7.00672580598769
"LATS1",3.87937,3.87937,1.143732,0.840283,0.678977,0.887664,2.58487209588147
"LATS2",4.39801,4.39801,2.973681,2.642021,1.741424,2.45237533333333,1.56356406207668
"LAX1",0,0,0.036162,0.040871,0.057325,0.044786,0.957133805391726
"LAYN",22.3427,22.3427,0.446824,0.321709,0.303357,0.357296666666667,17.1979351112137
"LBH",14.29352,14.29352,68.75752,44.155494,32.17951,48.3641746666667,0.309810102230414
"LBP",0.39416,0.39416,0,0,0,0,1.39416
"LBR",13.33923,13.33923,5.581149,6.047112,1.785981,4.471414,2.62075397694271
"LBX1",0.12447,0.12447,0,0,0,0,1.12447
"LBX2",0.35267,0.35267,0.081376,0,0,0.0271253333333333,1.31694736377514
"LCA5",2.38571,2.38571,0.309152,0.226972,0.158233,0.231452333333333,2.74936342102293
"LCA5L",2.44795,2.44795,2.92728,1.281358,0.871744,1.69346066666667,1.28011893497114
"LCAT",59.4768,59.4768,22.46256,21.281786,18.415507,20.719951,2.78438933863157
"LCE1A",0.56012,0.56012,0,0,0,0,1.56012
"LCE1B",0.24894,0.24894,0,0,0,0,1.24894
"LCE1C",3.38149,3.38149,0,0,0,0,4.38149
"LCE1D",1.05801,1.05801,0,0,0,0,2.05801
"LCE1E",0,0,0,0,0,0,1
"LCE1F",1.80484,1.80484,0,0,0,0,2.80484
"LCE2A",0.58087,0.58087,0,0,0,0,1.58087
"LCE2B",3.54745,3.54745,0,0,0,0,4.54745
"LCE2C",1.12025,1.12025,0,0,0,0,2.12025
"LCE2D",0.56012,0.56012,0,0,0,0,1.56012
"LCE3A",0,0,0,0,0,0,1
"LCE3B",0,0,0,0,0,0,1
"LCE3C",0,0,0,0,0,0,1
"LCE3D",0.58087,0.58087,0,0,0,0,1.58087
"LCE3E",0,0,0,0,0,0,1
"LCE4A",0,0,0,0,0,0,1
"LCE5A",0.74683,0.74683,0,0,0,0,1.74683
"LCE6A",0,0,0,0,0,0,1
"LCK",0.12447,0.12447,0.123663,0.069706,0.264551,0.15264,0.975560452526374
"LCLAT1",4.00384,4.00384,2.504624,2.427239,1.979174,2.303679,1.51462657237583
"LCMT1",102.19138,102.19138,120.466786,160.258993,122.013159,134.246312666667,0.762988490890169
"LCMT2",1.47292,1.47292,2.066689,1.71615,1.797155,1.859998,0.86465794731325
"LCN1",0.41491,0.41491,0,0,0,0,1.41491
"LCN10",0.78832,0.78832,0.027486,0.057908,0.088222,0.057872,1.69048807417154
"LCN12",12.96582,12.96582,6.136934,6.450517,6.914892,6.500781,1.86191544587157
"LCN15",3.40223,3.40223,0.079585,0.101032,0.092666,0.0910943333333333,4.03469238681776
"LCN2",3.5267,3.5267,0.181525,0,0,0.0605083333333333,4.26842473342187
"LCN6",0,0,0,0,0,0,1
"LCN8",0,0,0,0,0,0,1
"LCN9",0.6846,0.6846,0,0,0,0,1.6846
"LCNL1",51.90476,51.90476,0.125307,0.16074,0.182111,0.156052666666667,45.763278374284
"LCOR",9.81253,9.81253,1.450938,1.120897,1.04757,1.20646833333333,4.90037850834025
"LCORL",25.93163,25.93163,1.404669,0.889069,0.515515,0.936417666666667,13.9079654475369
"LCP1",5.10335,5.10335,0.108295,0.182203,0.321727,0.204075,5.06891182027698
"LCP2",6.01614,6.01614,0,0,0.034239,0.011413,6.93696837988043
"LCT",0.26969,0.26969,0,0,0,0,1.26969
"LCTL",0.93354,0.93354,0.063251,0.017018,0.256922,0.112397,1.73817441075443
"LDB1",26.84443,26.84443,26.076272,20.514283,16.169705,20.9200866666667,1.27027006888355
"LDB2",172.76692,172.76692,0.69645,0.144253,0.037003,0.292568666666667,134.43534914715
"LDB3",78.39652,78.39652,245.687685,181.839105,149.659978,192.395589333333,0.410539455805031
"LDHA",169.24022,169.24022,2410.739101,1567.558402,1840.166587,1939.48803,0.0877306210438206
"LDHAL6A",0.24894,0.24894,0.093038,0.093272,0.031122,0.0724773333333333,1.16453743233734
"LDHAL6B",0,0,0.032991,0,0,0.010997,0.989122618563656
"LDHB",591.03381,591.03381,993.826289,944.406603,839.133185,925.788692333333,0.63880128760469
"LDHC",0,0,0.027566,0.171769,0.026835,0.07539,0.929895200810869
"LDHD",18.33885,18.33885,3.424634,2.253516,1.698078,2.45874266666667,5.59129483276582
"LDLR",13.65041,13.65041,30.697714,27.522997,19.364644,25.861785,0.545399719341064
"LDLRAD1",0,0,0.047778,0.092963,0.023495,0.0547453333333333,0.948096159704902
"LDLRAD2",0.06224,0.06224,0.876551,0.327302,0.613786,0.605879666666667,0.661469238355136
"LDLRAD3",44.39496,44.39496,0.538882,0.498772,0.528686,0.522113333333333,29.8236399392073
"LDLRAP1",51.44836,51.44836,40.152957,12.146464,8.769733,20.3563846666667,2.45586323802559
"LDOC1",106.98355,106.98355,6.639889,9.360707,6.847767,7.616121,12.5327336976814
"LEAP2",2.57242,2.57242,0.580567,0.334256,1.319649,0.744824,2.04743859552597
"LECT2",0,0,0,0.172759,0.260354,0.144371,0.873842486396457
"LEF1",28.27585,28.27585,0.951676,0.88481,0.677101,0.837862333333333,15.9292943051411
"LEFTY1",2.01229,2.01229,0.072827,0.040106,0.036867,0.0499333333333333,2.86902977966855
"LEFTY2",0.12447,0.12447,5.724116,4.589666,4.253329,4.85570366666667,0.192029867631621
"LEKR1",0.12447,0.12447,0.167199,2.819519,0.353702,1.11347333333333,0.532048350109299
"LELP1",0,0,0,0,0,0,1
"LEMD1",0.53938,0.53938,0,0,0,0,1.53938
"LEMD2",52.11221,52.11221,22.572419,15.256582,11.466852,16.431951,3.04683107473168
"LEMD3",7.17788,7.17788,3.992014,2.274288,2.383531,2.88327766666667,2.1059220333888
"LENEP",0,0,0,0,0,0,1
"LENG1",22.42568,22.42568,2.821752,2.934632,1.933186,2.56319,6.57435612470848
"LENG8",643.99658,643.99658,65.003445,52.957053,41.852773,53.2710903333333,11.8847175547502
"LENG9",19.62506,19.62506,0.28256,0.304686,0.599347,0.395531,14.779363554088
"LEO1",9.5221,9.5221,7.108944,5.617828,4.652896,5.79322266666667,1.54891139541625
"LEP",0.37342,0.37342,0,0.014209,0.015847,0.0100186666666667,1.35979665062296
"LEPR",2.26124,2.26124,0.252172,0.146054,0.266508,0.221578,2.66969444439897
"LEPROT",20.06071,20.06071,47.563022,22.3307,26.691891,32.1952043333333,0.634450379895738
"LEPROTL1",19.85326,19.85326,20.872306,22.443142,15.706684,19.674044,1.00866864750796
"LETM1",15.72494,15.72494,8.047755,5.528836,4.682213,6.086268,2.36019015933352
"LETM2",6.49328,6.49328,1.94205,1.763248,1.471881,1.72572633333333,2.74909476727854
"LETMD1",55.61817,55.61817,31.827838,31.472072,20.386147,27.8953523333333,1.95942134038926
"LEUTX",0,0,0,0,0,0,1
"LFNG",11.24396,11.24396,0.192416,0.153494,0.13142,0.15911,10.5632424877708
"LGALS1",474.34146,474.34146,888.052928,569.787473,746.736055,734.858818666667,0.64596828622818
"LGALS12",0.56012,0.56012,0,0,0,0,1.56012
"LGALS13",0,0,0,0,0,0,1
"LGALS14",0,0,0,0.092949,0,0.030983,0.969948098077272
"LGALS16",0,0,0,0,0,0,1
"LGALS2",0,0,0,0,0.130068,0.043356,0.958445631213124
"LGALS3",70.13988,70.13988,26.479456,28.109507,32.605165,29.0647093333333,2.36622543764712
"LGALS3BP",151.8764,151.8764,324.85633,254.5229,214.561462,264.646897333333,0.575487240899979
"LGALS4",0.62236,0.62236,0.388455,0.17435,0.369859,0.310888,1.23760382275221
"LGALS7",0.82981,0.82981,0,0,0,0,1.82981
"LGALS8",49.85097,49.85097,22.900145,11.029804,9.450174,14.460041,3.28918726670906
"LGALS9",20.7868,20.7868,0.555558,0.861413,1.343791,0.920254,11.3457907131036
"LGALS9B",0.16596,0.16596,0,0,0,0,1.16596
"LGALS9C",0,0,0,0,0,0,1
"LGALSL",5.66347,5.66347,4.566374,4.966524,3.866966,4.46662133333333,1.21893754728698
"LGI1",10.82905,10.82905,0.021062,0.038425,0,0.019829,11.5990523901556
"LGI2",1.80484,1.80484,1.662307,1.516134,1.283635,1.48735866666667,1.1276379388256
"LGI3",126.98203,126.98203,0,0,0,0,127.98203
"LGI4",62.38114,62.38114,7.46299,6.161362,5.456618,6.36032333333333,8.61118963523795
"LGMN",37.05112,37.05112,53.011501,41.600574,41.439369,45.3504813333333,0.82094336251553
"LGR4",3.58894,3.58894,32.479203,14.677038,12.067128,19.741123,0.221248386598932
"LGR5",7.0949,7.0949,0.862925,0.86997,0.387803,0.706899333333333,4.74245893821506
"LGR6",3.1118,3.1118,0.173651,0.183263,0.073104,0.143339333333333,3.59630765786069
"LGSN",0,0,0.023631,0.069809,0,0.0311466666666667,0.969794145029482
"LHB",0.74683,0.74683,0.155123,0.33814,0.168247,0.220503333333333,1.43123738566875
"LHCGR",0.20745,0.20745,0,0,0,0,1.20745
"LHFPL1",0.6846,0.6846,0.032974,0.034289,0,0.022421,1.6476578630525
"LHFPL2",13.54669,13.54669,2.270341,1.898851,1.534207,1.901133,5.01414102697119
"LHFPL3",57.19481,57.19481,0,0,0,0,58.19481
"LHFPL4",11.86632,11.86632,0.008991,0,0,0.002997,12.8278748590474
"LHFPL5",1.34844,1.34844,0.365295,0.406217,0.309593,0.360368333333333,1.72632657086745
"LHPP",1192.544,1192.544,7.450182,11.787979,5.319836,8.185999,129.930778350836
"LHX1",2.30273,2.30273,0.014268,0.071877,0.182112,0.089419,3.03164347234627
"LHX2",28.48331,28.48331,0.18673,0.264561,0.396199,0.282496666666667,22.9889954229901
"LHX3",0.51863,0.51863,0,0,0,0,1.51863
"LHX4",0.4564,0.4564,0.139956,0.040101,0.042669,0.074242,1.35574665671236
"LHX5",0.78832,0.78832,0,0,0,0,1.78832
"LHX6",5.0826,5.0826,0,0,0,0,6.0826
"LHX8",0,0,0.035827,0.063035,0,0.032954,0.968097320887474
"LHX9",0.06224,0.06224,0,0,0,0,1.06224
"LIAS",16.30581,16.30581,9.084601,6.056923,6.550175,7.23056633333333,2.10262687877412
"LIF",0.35267,0.35267,0.481498,0.266921,0.318626,0.355681666666667,0.997778485362222
"LIFR",9.25241,9.25241,1.888174,1.225896,1.323352,1.47914066666667,4.13546925265233
"LIG1",11.57588,11.57588,9.360313,10.124147,7.648746,9.044402,1.25202874197986
"LIG3",15.74569,15.74569,18.101429,11.696786,26.523646,18.7739536666667,0.846855933936395
"LIG4",7.5098,7.5098,2.998949,2.515298,1.873452,2.46256633333333,2.4576568882098
"LILRA1",0.70534,0.70534,0,0,0,0,1.70534
"LILRA2",1.12025,1.12025,0.021477,0.069053,0.011064,0.0338646666666667,2.05080033041075
"LILRA4",2.86285,2.86285,0,0,0,0,3.86285
"LILRA5",0.76758,0.76758,0.037943,0,0.043184,0.0270423333333333,1.72103908732097
"LILRA6",1.0995,1.0995,0.042244,0.063991,0,0.0354116666666667,2.0276959083907
"LILRB1",16.78295,16.78295,0.06473,0,0.02097,0.0285666666666667,17.2890592086074
"LILRB2",3.19478,3.19478,0,0.018221,0,0.00607366666666667,4.169456113386
"LILRB3",7.01191,7.01191,0.348225,0.154557,0.111806,0.204862666666667,6.64964582408839
"LILRB4",12.3642,12.3642,0.153547,0.012961,0.026378,0.0642953333333333,12.5568529537227
"LILRB5",1.63888,1.63888,0.037775,0,0.182112,0.0732956666666667,2.45867013345499
"LILRP2",0,0,0,0,0,0,1
"LIM2",0,0,0,0,0,0,1
"LIMA1",20.66233,20.66233,2.770705,1.21435,0.898579,1.627878,8.24327841703458
"LIMCH1",601.86286,601.86286,1.573507,0.798667,0.855718,1.075964,290.401403877909
"LIMD1",6.57626,6.57626,3.527463,2.981499,2.123286,2.877416,1.95394561739055
"LIMD2",28.81523,28.81523,3.546954,3.39306,3.241845,3.393953,6.78551409175292
"LIME1",53.41917,53.41917,0.727199,2.386001,2.684645,1.932615,18.5565340148639
"LIMK1",55.14103,55.14103,4.230705,4.078651,4.854762,4.38803933333333,10.4195657319502
"LIMK2",13.56743,13.56743,9.259778,5.689895,5.488729,6.81280066666667,1.86455928181452
"LIMS1",32.59088,32.59088,26.849983,22.016487,19.368447,22.7449723333333,1.4146523115904
"LIMS2",37.3623,37.3623,48.549321,55.502751,44.693034,49.581702,0.758422482501676
"LIMS3",2.80062,2.80062,5.846323,3.844165,3.780746,4.49041133333333,0.692228645406895
"LIN28A",0,0,0.038941,0.036615,0,0.0251853333333333,0.975433385052979
"LIN28B",0.26969,0.26969,0.295299,0.219301,0.148813,0.221137666666667,1.03975991786894
"LIN37",35.66118,35.66118,9.854335,6.792742,5.830526,7.49253433333333,4.31687156754896
"LIN52",20.70382,20.70382,8.705627,10.526204,4.552792,7.92820766666667,2.43092687920229
"LIN54",6.11987,6.11987,1.708414,0.849022,0.746524,1.10132,3.38828450688139
"LIN7A",1.86708,1.86708,2.814309,1.418941,1.982545,2.07193166666667,0.933315031421597
"LIN7B",70.70001,70.70001,5.578191,8.56746,7.005673,7.05044133333333,8.90634525875269
"LIN7C",6.94968,6.94968,1.360171,0.972562,0.769713,1.03414866666667,3.90811159984046
"LIN9",0.95428,0.95428,5.63981,5.327582,3.099224,4.688872,0.343526801095191
"LINC00028",0,0,0,0,0,0,1
"LINC00032",0.99577,0.99577,0,0,0.01745,0.00581666666666667,1.98422840477887
"LINC00051",0,0,0,0,0,0,1
"LINC00052",0,0,0,0,0,0,1
"LINC00092",4.93738,4.93738,0,0,0,0,5.93738
"LINC00102",0,0,0,0.152419,0,0.0508063333333333,0.951650145491446
"LINC00106",0,0,24.812345,17.141566,7.153792,16.3692343333333,0.0575730617026047
"LINC00112",0,0,0,0,0,0,1
"LINC00113",0,0,0,0.166327,0,0.0554423333333333,0.947470049682171
"LINC00114",0,0,0.601123,0.169575,0.257051,0.342583,0.744832907909604
"LINC00115",9.7088,9.7088,0.473474,0.368057,0.187831,0.343120666666667,7.97307365285125
"LINC00158",1.01652,1.01652,0.836837,0.368129,0.332714,0.51256,1.33318347701909
"LINC00160",0,0,0,0,0,0,1
"LINC00161",0,0,0.166122,0,0,0.055374,0.947531396452821
"LINC00163",0.2282,0.2282,0,0.046446,0,0.015482,1.20947490945187
"LINC00174",26.30505,26.30505,4.897227,3.348523,3.918841,4.05486366666667,5.40173816755097
"LINC00184",0,0,0.021766,0,0,0.00725533333333333,0.992796927359696
"LINC00189",0,0,0,0.092745,2.314979,0.802574666666667,0.554762040370404
"LINC00200",0,0,0.030987,0.065012,0.098823,0.0649406666666667,0.939019450848905
"LINC00205",12.1775,12.1775,4.990998,3.602006,2.509728,3.70091066666667,2.80318026322843
"LINC00207",0,0,1.281944,0.721545,0.734297,0.912595333333333,0.522849754243187
"LINC00208",0,0,0,0,0,0,1
"LINC00210",0,0,0.065432,0.033839,0,0.0330903333333333,0.967969564455641
"LINC00211",0.14522,0.14522,0.854263,0.856066,0.441495,0.717274666666667,0.666882253741587
"LINC00242",0.31118,0.31118,0.54649,0.309703,0.228118,0.361437,0.963085328223047
"LINC00243",0,0,0.176556,0.075082,0.02522,0.092286,0.915511139024028
"LINC00261",0,0,0.022592,0.085989,0.011721,0.0401006666666667,0.961445398554371
"LINC00269",0.10373,0.10373,0,0.046753,0,0.0155843333333333,1.08679305477011
"LINC00271",11.63812,11.63812,0.370611,0.32557,0.224325,0.306835333333333,9.67078229187763
"LINC00272",0,0,0,0,0,0,1
"LINC00299",5.43527,5.43527,0.062789,0.058167,0,0.0403186666666667,6.18586420314801
"LINC00303",0,0,0,0,0,0,1
"LINC00304",0.12447,0.12447,0.123412,0.074115,0.049762,0.0824296666666667,1.03883885912218
"LINC00305",0,0,0,0,0,0,1
"LINC00308",0,0,0,0,0,0,1
"LINC00310",1.28621,1.28621,0.099033,0.141109,0,0.0800473333333333,2.11676833916538
"LINC00311",0,0,0.163712,0,0.127222,0.096978,0.911595310024449
"LINC00313",0.29043,0.29043,0.057849,0.217762,0,0.0918703333333333,1.18185279021227
"LINC00314",0.56012,0.56012,0.256774,0.498443,0.38369,0.379635666666667,1.1308202866119
"LINC00316",0,0,0,0.219002,0.220833,0.146611666666667,0.87213485530556
"LINC00317",0,0,0,0,0,0,1
"LINC00319",0.31118,0.31118,0.00357,0,0,0.00119,1.30962155035508
"LINC00320",51.80103,51.80103,0.193896,0.04574,0.193337,0.144324333333333,46.1416649650318
"LINC00323",0.85056,0.85056,0,0,0,0,1.85056
"LINC00324",1.07876,1.07876,0.370302,0.340547,0.39258,0.367809666666667,1.51977285338677
"LINC00327",0.49789,0.49789,1.120159,0.814588,0.385041,0.773262666666667,0.844708473345178
"LINC00334",0.72609,0.72609,0.152508,0.041939,0,0.0648156666666667,1.62102235535603
"LINC00336",0.24894,0.24894,0.022588,0.02384,0,0.015476,1.2299059751289
"LINC00346",0,0,0.22417,0.112732,0.090272,0.142391333333333,0.875356780834589
"LINC00364",0,0,0,0.1233,0,0.0411,0.960522524253194
"LINC00467",9.81253,9.81253,8.140424,6.221797,5.69308,6.68510033333333,1.40694714851044
"LINC00471",1.90857,1.90857,0.24898,0.177898,0.269782,0.23222,2.36043076723312
"LINC00472",1.5559,1.5559,1.136636,0.879268,0.655352,0.890418666666667,1.35202854535221
"LINC00474",0,0,0,0,0,0,1
"LINC00479",0.12447,0.12447,0,0.024872,0,0.00829066666666667,1.11522404914985
"LINC00484",0.08298,0.08298,0,0,0.84311,0.281036666666667,0.845393444371876
"LINC00488",0.20745,0.20745,0,0.088578,0.0283,0.0389593333333333,1.16217253289991
"LINC00511",46.86365,46.86365,6.985747,5.327211,2.726361,5.01310633333333,7.95988751016599
"LINC00552",0.58087,0.58087,0.035635,0,0,0.0118783333333333,1.56231233333388
"LINC00574",0.43565,0.43565,0.108823,0.018847,0.075849,0.0678396666666667,1.34444340739044
"LINC00583",0,0,0,0,0,0,1
"LINC00587",0,0,0,0,0,0,1
"LINC00589",0.51863,0.51863,0,0,0,0,1.51863
"LINC00612",0.2282,0.2282,0.100523,0.078193,0.025368,0.068028,1.14996985097769
"LINC00619",0,0,0.04609,0.042173,0,0.029421,0.971419856404717
"LINC00634",124.30588,124.30588,0,0.070721,2.300534,0.790418333333333,69.9869285669736
"LINC00636",0.62236,0.62236,0,0,0,0,1.62236
"LINC00637",0,0,0.047006,0.035914,0,0.02764,0.97310342143163
"LINGO1",149.57367,149.57367,2.50783,1.541307,1.2958,1.78164566666667,54.1311468259137
"LINGO2",1.59739,1.59739,0.016674,0.017072,0,0.0112486666666667,2.56849782414217
"LINGO3",4.52248,4.52248,0,0,0,0,5.52248
"LINGO4",0,0,0,0,0,0,1
"LIPA",89.32929,89.32929,1.70964,1.85261,0.999523,1.520591,35.8365518245523
"LIPC",3.48521,3.48521,0.022585,0.04444,0,0.0223416666666667,4.38719280084121
"LIPE",47.54824,47.54824,18.118263,6.655325,7.489233,10.7542736666667,4.13026286240684
"LIPF",0,0,0,0,0,0,1
"LIPG",1.28621,1.28621,1.476911,1.414672,0.697987,1.19652333333333,1.04083119232363
"LIPH",0.62236,0.62236,0.353362,2.019062,0.364223,0.912215666666667,0.848418945770936
"LIPI",0,0,0,0,0,0,1
"LIPJ",0,0,0,0,0,0,1
"LIPK",0,0,0.046062,0,0,0.015354,0.984878180417864
"LIPM",0,0,0,0,0,0,1
"LIPN",0.31118,0.31118,0,0,0,0,1.31118
"LIPT1",8.67154,8.67154,1.788456,2.496431,1.358542,1.881143,3.3568413646945
"LIPT2",1.24472,1.24472,7.513786,1.813609,4.428919,4.585438,0.401887909238273
"LITAF",65.97008,65.97008,2.840254,2.788574,2.483781,2.704203,18.0794843047209
"LIX1",9.41837,9.41837,0.554311,0.306215,0.498232,0.452919333333333,7.17064585829266
"LIX1L",16.01538,16.01538,2.82846,3.260797,2.126429,2.738562,4.55131678971754
"LLGL1",109.55597,109.55597,3.254403,2.427706,1.962009,2.54803933333333,31.1597362975495
"LLGL2",28.25511,28.25511,17.09723,19.702879,10.635057,15.811722,1.74016141832467
"LLPH",14.3765,14.3765,16.122025,17.25702,18.9563,17.445115,0.833635355485721
"LMAN1",10.45563,10.45563,9.485447,6.156949,5.027401,6.88993233333333,1.45193006936223
"LMAN1L",0.39416,0.39416,0.182749,0,0.182112,0.121620333333333,1.24298745178478
"LMAN2",71.841,71.841,34.75533,33.882146,27.299084,31.9788533333333,2.20871839489871
"LMAN2L",7.40607,7.40607,12.995718,9.63989,7.701144,10.1122506666667,0.756468716568429
"LMBR1",28.54554,28.54554,17.618192,13.024081,9.570488,13.4042536666667,2.05116770946434
"LMBR1L",53.41917,53.41917,21.537766,10.914692,12.552046,15.0015013333333,3.40087900918631
"LMBRD1",51.22016,51.22016,6.057692,6.861819,4.041282,5.65359766666667,7.84840962981781
"LMBRD2",7.15713,7.15713,0.719474,1.279771,1.016858,1.00536766666667,4.067648110413
"LMCD1",15.84941,15.84941,3.169948,2.57407,3.301106,3.01504133333333,4.19657199045855
"LMF1",42.29968,42.29968,7.958236,4.78153,4.187111,5.64229233333333,6.51878565818417
"LMF2",58.21133,58.21133,12.006232,11.609007,7.48656,10.3672663333333,5.2089331122971
"LMLN",3.58894,3.58894,1.328667,0.800163,0.534468,0.887766,2.43088391251882
"LMNA",161.27402,161.27402,294.096853,197.664725,201.059665,230.940414333333,0.699636673782896
"LMNB1",5.16558,5.16558,12.195318,7.470253,5.615169,8.42691333333333,0.654040170094559
"LMNB2",10.37265,10.37265,13.260652,10.468218,8.733474,10.8207813333333,0.962089533619097
