"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"ZNF304",2.46869,2.46869,2.843194,2.900074,3.235272,2.99284666666667,189,158,187,0.868726071791721
"ZNF311",0.6431,0.6431,0.904095,0.711959,1.274259,0.963437666666667,41,26,49,0.836848568149095
"ZNF316",17.17711,17.17711,23.525856,18.899809,19.022582,20.482749,741,493,598,0.846125884541126
"ZNF317",17.52978,17.52978,11.939802,9.556789,10.396793,10.631128,416,299,357,1.5931197730779
"ZNF317P1",0,0,0,0,0.086616,0.028872,0,0,1,0.971938200281473
"ZNF318",3.71341,3.71341,7.371989,5.989764,5.46246,6.27473766666667,639,516,486,0.647914772459378
"ZNF319",5.539,5.539,3.366395,3.163645,3.295285,3.27510833333333,156,105,167,1.52955188270083
"ZNF32",45.43222,45.43222,18.785846,14.391971,17.054037,16.7439513333333,206,141,186,2.61679144220677
"ZNF320",5.78794,5.78794,25.392059,24.240539,17.735006,22.455868,701,539,548,0.289391976455529
"ZNF321P",0,0,0.388026,1.228311,1.385341,1.00055933333333,13,20,14,0.499860205762455
"ZNF322",5.58049,5.58049,6.079694,8.133219,5.911065,6.70799266666667,448,417,392,0.853722919127496
"ZNF324",3.58894,3.58894,5.956642,7.160425,5.175841,6.097636,229,201,196,0.646544849580903
"ZNF324B",1.61813,1.61813,3.926504,3.116276,1.750501,2.93109366666667,85,54,58,0.666005499232995
"ZNF326",35.41224,35.41224,16.340276,18.743282,14.437429,16.5069956666667,780,696,648,2.07986799638781
"ZNF329",5.0826,5.0826,4.666156,4.043432,5.214179,4.64125566666667,214,163,219,1.0782351234214
"ZNF330",18.48407,18.48407,10.637811,12.213173,12.197317,11.682767,185,161,188,1.53626334064168
"ZNF331",27.63275,27.63275,7.166644,12.566108,9.659928,9.79756,210,254,202,2.65177966133089
"ZNF333",6.97042,6.97042,12.727907,10.487525,10.661866,11.2924326666667,455,301,375,0.64840054170997
"ZNF334",3.90012,3.90012,6.313476,5.922648,5.100775,5.77896633333333,289,209,216,0.722841766583981
"ZNF335",13.19402,13.19402,7.116941,6.815204,6.0188,6.650315,470,369,333,1.85535105417228
"ZNF337",13.5052,13.5052,7.002029,8.076627,6.852625,7.310427,338,299,307,1.7454217454771
"ZNF33A",7.17788,7.17788,7.263007,7.049186,6.743448,7.018547,638,496,552,1.01987055759603
"ZNF33B",3.73416,3.73416,9.694083,11.545005,9.149177,10.1294216666667,397,323,342,0.425373405895754
"ZNF34",9.79179,9.79179,4.642266,2.980014,3.78518,3.80248666666667,115,73,94,2.24712544751122
"ZNF341",5.41453,5.41453,1.201191,1.176178,0.93043,1.10259966666667,62,47,42,3.05076144626676
"ZNF343",9.58433,9.58433,2.634938,2.941943,4.015284,3.19738833333333,124,115,126,2.52164659532336
"ZNF345",12.73762,12.73762,5.915992,5.595707,3.754419,5.088706,79,64,73,2.25624623688514
"ZNF346",11.45141,11.45141,15.466515,11.126555,15.321308,13.9714593333333,235,165,196,0.831676440003243
"ZNF347",2.67614,2.67614,3.942991,2.177919,1.869857,2.663589,152,117,100,1.00342587555536
"ZNF35",4.39801,4.39801,4.186101,5.160271,4.004031,4.45013433333333,102,104,90,0.990436137873788
"ZNF350",5.45602,5.45602,4.263854,3.881206,4.105592,4.08355066666667,89,59,80,1.26998242435799
"ZNF354A",4.14906,4.14906,5.736333,6.487455,5.003899,5.74256233333333,204,178,155,0.763665168439674
"ZNF354B",10.87054,10.87054,5.123573,5.793143,5.26743,5.39471533333333,121,107,100,1.85630467991643
"ZNF354C",1.9708,1.9708,1.678195,1.825833,1.339175,1.614401,150,131,105,1.13632147478524
"ZNF358",153.74347,153.74347,9.596669,13.796224,12.00409,11.7989943333333,225,188,234,12.0902834996177
"ZNF362",20.72456,20.72456,45.503586,84.580555,61.805377,63.9631726666667,739,845,596,0.334413470097453
"ZNF365",24.02307,24.02307,0.394418,0.35923,0.287101,0.346916333333333,22,15,15,18.5780433281058
"ZNF366",1.28621,1.28621,0.020335,0.075384,0,0.0319063333333333,2,6,0,2.21552085315237
"ZNF367",1.70112,1.70112,0.397286,1.051462,0.306931,0.585226333333333,21,44,14,1.70393333948738
"ZNF37A",12.03228,12.03228,2.979055,3.119405,2.684118,2.927526,238,279,232,3.31819063705753
"ZNF37BP",6.30657,6.30657,4.631739,7.824521,4.609309,5.688523,605,731,524,1.09240410775294
"ZNF382",5.49751,5.49751,8.029345,4.420547,7.831105,6.76033233333333,485,261,420,0.837272132288836
"ZNF383",5.89167,5.89167,3.720851,5.0084,2.893602,3.87428433333333,169,134,127,1.41388346036167
"ZNF384",29.58281,29.58281,35.240453,35.765041,33.411045,34.805513,793,586,657,0.854136903442774
"ZNF385A",77.02733,77.02733,4.058673,4.312062,4.703008,4.35791433333333,97,91,91,14.5630043979178
"ZNF385B",40.4741,40.4741,0.820493,0.260045,3.430867,1.50380166666667,15,8,14,16.5644509915256
"ZNF385C",3.2985,3.2985,1.411188,1.283128,1.849002,1.51443933333333,43,31,50,1.70952623235558
"ZNF385D",46.22055,46.22055,7.854981,5.600334,8.698729,7.38468133333333,227,160,272,5.63176441927191
"ZNF391",2.80062,2.80062,2.783837,3.00559,2.326146,2.705191,121,84,91,1.02575548736894
"ZNF394",12.11526,12.11526,7.932973,12.462553,10.806558,10.4006946666667,286,208,222,1.15039130364103
"ZNF395",29.31312,29.31312,1.632251,6.498879,5.443211,4.52478033333333,77,71,75,5.48675570268525
"ZNF396",1.7841,1.7841,0.72237,0.853215,0.489086,0.688223666666667,25,28,14,1.64912982501726
"ZNF397",22.5294,22.5294,13.980349,24.599736,9.282828,15.9543043333333,518,418,461,1.38781276644537
"ZNF398",2.77987,2.77987,2.566216,3.269704,3.200079,3.01199966666667,213,218,197,0.942141155046623
"ZNF402P",0,0,0,0,0,0,0,0,0,1
"ZNF404",11.65886,11.65886,8.42158,6.451375,8.418803,7.76391933333333,165,101,132,1.44442908686441
"ZNF407",15.20631,15.20631,1.6056,2.691901,2.011097,2.102866,141,154,130,5.22301317556092
"ZNF408",5.16558,5.16558,3.430665,4.837587,4.564431,4.277561,88,86,84,1.16826314276614
"ZNF41",3.33999,3.33999,2.679136,4.062859,3.124004,3.28866633333333,178,154,134,1.01196727902746
"ZNF410",13.44296,13.44296,18.677473,17.326798,19.503985,18.502752,337,308,329,0.740560101466706
"ZNF414",40.18366,40.18366,19.500894,14.091088,19.207907,17.599963,81,58,65,2.21417967336817
"ZNF415",15.476,15.476,4.084888,3.337077,2.196125,3.20603,79,69,66,3.91723311531301
"ZNF416",1.38994,1.38994,1.927607,1.830322,2.118128,1.95868566666667,72,55,70,0.807770837884434
"ZNF417",3.67192,3.67192,19.474867,21.769157,27.655567,22.9665303333333,417,384,337,0.194935183984565
"ZNF418",6.11987,6.11987,5.553774,5.636088,4.478237,5.22269966666667,83,70,66,1.14417702627354
"ZNF419",9.16943,9.16943,9.667587,7.944818,8.338628,8.65034433333333,357,234,271,1.05378934147186
"ZNF420",8.00769,8.00769,4.374585,6.123665,5.630676,5.37630866666667,98,99,96,1.4126809837625
"ZNF423",12.57166,12.57166,1.694513,4.035413,1.569587,2.433171,123,140,100,3.95309758820635
"ZNF425",4.29428,4.29428,2.725818,5.955287,2.777446,3.819517,102,79,98,1.09850841899717
"ZNF426",2.73838,2.73838,3.114074,5.290343,3.030579,3.81166533333333,300,270,238,0.77694098425798
"ZNF428",98.14605,98.14605,46.090759,34.600543,41.811046,40.834116,536,320,430,2.36998075924444
"ZNF429",6.57626,6.57626,4.855393,5.544736,4.116297,4.83880866666667,160,133,135,1.2975694927721
"ZNF43",1.63888,1.63888,7.28305,10.865222,7.138581,8.428951,396,395,335,0.27986994523569
"ZNF430",3.77565,3.77565,4.191292,3.595777,3.739024,3.842031,101,110,102,0.986290670175387
"ZNF431",3.9831,3.9831,6.499393,7.972084,6.278923,6.9168,420,427,384,0.629433609539208
"ZNF432",1.0995,1.0995,9.446913,12.925201,9.946836,10.7729833333333,526,412,449,0.178332028556908
"ZNF433",4.00384,4.00384,1.946048,3.077832,3.608476,2.877452,38,39,55,1.29049695521698
"ZNF436",4.27353,4.27353,5.968863,7.498075,5.436098,6.301012,391,387,321,0.722301237143563
"ZNF438",4.97887,4.97887,0.805495,0.433149,0.362054,0.533566,32,12,15,3.8986714624607
"ZNF439",9.81253,9.81253,5.444445,4.748572,4.727167,4.97339466666667,204,145,155,1.81011478453569
"ZNF44",7.19862,7.19862,2.866631,2.931727,2.460783,2.753047,87,87,76,2.18452366836866
"ZNF440",8.31887,8.31887,7.550858,7.713305,8.040211,7.76812466666667,338,294,315,1.0628122151852
"ZNF441",1.65962,1.65962,1.611881,1.188393,1.204936,1.33507,96,65,73,1.13898940931107
"ZNF442",0.26969,0.26969,0.21642,0.334583,0.215104,0.255369,9,15,18,1.01140780121223
"ZNF443",2.73838,2.73838,0.990896,1.044482,1.204827,1.08006833333333,38,32,41,1.79723903301254
"ZNF444",47.67272,47.67272,18.218204,15.817442,13.415445,15.8170303333333,373,284,313,2.89425178139359
"ZNF445",4.75068,4.75068,7.021673,5.057838,4.984655,5.68805533333333,1343,837,966,0.859843364533567
"ZNF446",11.65886,11.65886,6.588858,5.851901,7.237561,6.55944,189,120,180,1.67457642365043
"ZNF449",2.77987,2.77987,5.523068,6.204299,5.180877,5.63608133333333,288,254,251,0.569593681893792
"ZNF45",5.04111,5.04111,9.523233,10.061792,5.098782,8.22793566666667,171,161,141,0.654654542274478
"ZNF451",22.48791,22.48791,8.558961,9.262239,10.627531,9.48291033333333,405,373,361,2.24059056627754
"ZNF454",3.21552,3.21552,0.785749,0.688153,0.767133,0.747011666666667,28,19,24,2.41298903747065
"ZNF460",0.8713,0.8713,0.327479,1.217788,0.421953,0.65574,13,26,21,1.13018952250957
"ZNF461",10.06147,10.06147,8.844764,9.651915,9.518824,9.338501,113,91,96,1.06992977028295
"ZNF462",27.88169,27.88169,22.347606,22.458499,18.478684,21.0949296666667,1160,1286,860,1.3071636993519
"ZNF467",5.49751,5.49751,2.079456,1.78724,4.659142,2.841946,74,38,95,1.69120284355897
"ZNF468",0.8713,0.8713,5.699087,5.714829,3.401475,4.93846366666667,106,96,102,0.315115172044217
"ZNF469",1.14099,1.14099,0.413508,1.465938,0.371571,0.750339,87,237,65,1.22318590855829
"ZNF470",3.42298,3.42298,3.197775,3.335215,5.111976,3.88165533333333,186,158,154,0.906041024608729
"ZNF471",12.34346,12.34346,4.079389,6.040622,3.009501,4.376504,205,177,160,2.48180974105106
"ZNF473",1.22397,1.22397,5.232899,4.737216,4.006737,4.65895066666667,177,161,146,0.393000421986361
"ZNF474",0.78832,0.78832,0,0.372155,0,0.124051666666667,0,4,0,1.59095889720372
"ZNF479",0,0,0,0,0,0,0,0,0,1
"ZNF48",4.6262,4.6262,10.621627,9.975308,7.079581,9.22550533333333,294,263,226,0.550212416559951
"ZNF480",1.41068,1.41068,6.301323,7.792453,5.882867,6.658881,160,184,170,0.314756163465655
"ZNF483",3.5267,3.5267,0.723848,0.878703,0.66844,0.756997,131,96,102,2.57638459257472
"ZNF484",1.30695,1.30695,1.146248,1.200931,0.950059,1.09907933333333,58,50,50,1.09902944751334
"ZNF485",1.92931,1.92931,0.928447,0.893609,1.208716,1.01025733333333,27,21,30,1.45718160129416
"ZNF486",0.53938,0.53938,1.63621,1.886642,0.975822,1.499558,62,82,47,0.615860884204327
"ZNF488",36.15907,36.15907,0.347174,0.457402,0.371487,0.392021,18,20,17,26.6943314791946
"ZNF490",2.36497,2.36497,2.187573,3.24768,2.565538,2.66693033333333,145,110,143,0.917653103308662
"ZNF491",1.22397,1.22397,2.293203,2.405597,1.872197,2.19033233333333,84,52,61,0.697096655656668
"ZNF492",0.16596,0.16596,0.082053,0.100193,0.041207,0.0744843333333333,5,5,2,1.08513448156371
"ZNF493",10.82905,10.82905,7.474816,6.060838,5.217175,6.250943,272,191,207,1.63138091142076
"ZNF496",10.49713,10.49713,9.024195,7.805414,7.860018,8.22987566666667,524,424,431,1.24564299836903
"ZNF497",3.58894,3.58894,1.518638,1.42244,1.699448,1.546842,63,48,45,1.80181573886405
"ZNF500",10.91203,10.91203,11.456219,16.803826,10.630876,12.9636403333333,202,174,180,0.853074822585066
"ZNF501",1.72186,1.72186,1.045172,0.784538,1.749021,1.19291033333333,37,29,38,1.24120898088096
"ZNF502",2.61391,2.61391,2.182507,3.301523,2.97936,2.82113,104,111,105,0.945769968569507
"ZNF503",6.82521,6.82521,1.80812,3.947664,2.219697,2.65849366666667,80,131,80,2.13891582519254
"ZNF506",26.3258,26.3258,13.510004,11.229086,13.868294,12.869128,388,317,342,1.9702608556212
"ZNF507",4.25279,4.25279,1.988556,2.560216,2.051786,2.200186,218,200,213,1.64140146853964
"ZNF510",7.738,7.738,2.729518,2.875102,2.82091,2.80851,219,188,201,2.29433558005624
"ZNF511",33.98081,33.98081,6.477803,4.290263,7.864497,6.21085433333333,76,45,71,4.85113252646023
"ZNF512",16.76221,16.76221,25.632376,21.877651,21.410686,22.973571,1008,763,926,0.740907977372249
"ZNF512B",13.19402,13.19402,12.289041,12.055358,9.623357,11.3225853333333,1174,923,797,1.15187029475092
"ZNF513",28.37958,28.37958,14.916425,16.789046,12.310863,14.6721113333333,272,226,221,1.87464084290366
"ZNF514",11.20247,11.20247,6.358111,5.835136,4.761116,5.65145433333333,343,238,237,1.83455668316749
"ZNF516",3.5267,3.5267,27.768394,38.335352,33.196033,33.0999263333333,869,648,653,0.132748087363903
"ZNF517",29.18865,29.18865,6.894105,6.117157,8.286056,7.099106,214,150,191,3.7274052222554
"ZNF518A",7.17788,7.17788,6.430168,2.971902,10.283206,6.56175866666667,334,280,361,1.08147857667678
"ZNF518B",3.33999,3.33999,3.50935,5.665824,3.508933,4.22803566666667,324,373,295,0.830137794902827
"ZNF519",5.80869,5.80869,4.372072,6.845372,4.195661,5.13770166666667,231,258,205,1.10932240922973
"ZNF521",56.63469,56.63469,16.464641,11.86055,14.133651,14.1529473333333,692,414,596,3.80353001512885
"ZNF524",36.0346,36.0346,2.534283,1.653741,2.296816,2.16161333333333,31,21,30,11.7138296481543
"ZNF525",7.90396,7.90396,2.049992,2.776388,1.18589,2.00409,35,32,32,2.96394582053134
"ZNF526",3.5267,3.5267,4.060531,4.343016,4.378557,4.26070133333333,175,171,175,0.860474623662346
"ZNF527",6.76297,6.76297,2.023078,2.110028,1.795533,1.976213,86,84,83,2.60833818009665
"ZNF528",13.44296,13.44296,3.034598,4.826126,4.31233,4.05768466666667,160,115,136,2.85564659560297
"ZNF529",23.42145,23.42145,9.020446,11.204668,13.570316,11.2651433333333,401,286,339,1.99112634367909
"ZNF530",1.92931,1.92931,2.311242,3.975551,1.820381,2.70239133333333,83,70,59,0.79119405170028
"ZNF532",212.26599,212.26599,46.58479,57.146889,43.546767,49.0928153333333,1289,1140,969,4.25741672894328
"ZNF534",0.74683,0.74683,0.033997,0,0,0.0113323333333333,1,0,0,1.72725615747148
"ZNF536",202.18377,202.18377,4.736663,4.73781,4.733273,4.73591533333333,270,197,234,35.4230769096661
"ZNF540",7.9662,7.9662,1.959136,2.251969,2.965424,2.39217633333333,85,56,80,2.64319985724013
"ZNF541",0.33192,0.33192,0,0.017859,0,0.005953,0,1,0,1.32403800177543
"ZNF543",2.09528,2.09528,0.993087,1.640598,1.228611,1.287432,56,74,61,1.35316809417723
"ZNF544",6.32732,6.32732,39.708936,26.157028,33.33256,33.0661746666667,250,197,252,0.215090777631974
"ZNF546",1.41068,1.41068,2.090003,2.294531,2.080185,2.15490633333333,129,92,118,0.764105093875476
"ZNF547",1.49366,1.49366,5.254958,3.674913,5.130739,4.68687,116,71,108,0.438494285960467
"ZNF548",4.14906,4.14906,7.964213,8.896276,9.583051,8.81451333333333,226,208,256,0.524637322821916
"ZNF549",1.70112,1.70112,3.991934,3.788485,4.422871,4.06776333333333,245,191,209,0.533000422934773
"ZNF550",2.57242,2.57242,3.590193,5.747276,3.759823,4.365764,170,160,150,0.665780306401847
"ZNF551",0.06224,0.06224,3.357711,2.467811,2.713601,2.84637433333333,179,139,148,0.276166568291195
"ZNF552",1.28621,1.28621,3.393001,5.04333,4.077132,4.17115433333333,71,71,70,0.442108251394289
"ZNF554",7.48906,7.48906,3.227964,1.953928,2.637138,2.60634333333333,143,83,115,2.35392452003553
"ZNF555",2.24049,2.24049,3.570882,3.087412,1.40595,2.68808133333333,149,125,109,0.878638432051932
"ZNF556",0.31118,0.31118,0.184283,0.200408,0.228761,0.204484,19,17,21,1.08858233069098
"ZNF557",3.54745,3.54745,2.079594,1.975334,2.044831,2.033253,187,143,164,1.49919904472195
"ZNF558",5.7257,5.7257,1.066414,3.4392,2.126852,2.210822,42,76,26,2.09469724575202
"ZNF559",10.31042,10.31042,7.622156,10.046754,8.897081,8.85533033333333,155,142,153,1.14764494110818
"ZNF560",0.08298,0.08298,0.023789,0.029647,0.274469,0.109301666666667,1,1,1,0.976271858721929
"ZNF561",7.75875,7.75875,30.697811,39.705246,32.260457,34.2211713333333,705,649,589,0.248678555210647
"ZNF562",6.76297,6.76297,7.703056,8.697456,5.265275,7.221929,474,460,397,0.944178671452891
"ZNF563",1.0995,1.0995,0.786001,0.91179,0.520142,0.739311,21,12,11,1.20708717417414
"ZNF564",3.90012,3.90012,2.459995,2.603696,2.482267,2.51531933333333,83,80,87,1.39393310688322
"ZNF565",4.75068,4.75068,5.167088,4.455265,4.154084,4.59214566666667,96,64,72,1.02834946419195
"ZNF566",12.32271,12.32271,3.992059,3.882378,4.249686,4.04137433333333,219,188,207,2.64267422315991
"ZNF567",8.21514,8.21514,5.398765,8.567013,5.106726,6.35750133333333,134,108,116,1.25248227387341
"ZNF568",12.09451,12.09451,4.450466,4.745441,1.923647,3.706518,130,88,75,2.78220756831271
"ZNF569",3.73416,3.73416,3.709146,3.284578,3.257661,3.41712833333333,121,92,98,1.07177325238079
"ZNF57",2.86285,2.86285,0.856155,1.78154,1.19957,1.27908833333333,24,32,22,1.69491017241543
"ZNF570",1.7841,1.7841,2.521764,2.247405,2.605577,2.45824866666667,153,128,140,0.805060673292628
"ZNF571",3.27776,3.27776,2.633449,2.327106,2.06535,2.34196833333333,54,55,57,1.28001212858091
"ZNF572",0.60161,0.60161,0,0.025111,0,0.00837033333333333,0,1,0,1.58831527173714
"ZNF573",17.79947,17.79947,5.384021,6.578528,1.58934,4.51729633333333,19,19,8,3.40736999867508
"ZNF574",5.539,5.539,3.60017,4.390079,4.156326,4.04885833333333,164,164,157,1.29514428179308
"ZNF575",8.52632,8.52632,0.595698,0.430765,2.055209,1.027224,13,6,20,4.69919456360027
"ZNF576",14.12755,14.12755,3.986086,4.590723,5.47136,4.682723,72,77,84,2.66202487786225
"ZNF577",48.87594,48.87594,12.450548,9.520305,11.584834,11.185229,163,100,118,4.09314753132666
"ZNF578",0.49789,0.49789,0.588218,0.638284,0.728911,0.651804333333333,63,55,45,0.906820480956885
"ZNF579",18.11065,18.11065,9.178364,12.465163,12.431094,11.358207,164,134,170,1.54639342098736
"ZNF580",95.01351,95.01351,17.508328,18.535435,19.129688,18.3911503333333,258,194,227,4.95140867609865
"ZNF581",5.55974,5.55974,11.834885,7.298062,11.97326,10.3687356666667,152,94,141,0.576998198597692
"ZNF582",9.37688,9.37688,3.036645,5.327252,3.668143,4.01068,53,70,46,2.07095244557625
"ZNF583",48.3988,48.3988,12.561602,9.992682,3.882275,8.81218633333333,135,123,120,5.03443354231723
"ZNF584",6.88744,6.88744,4.113993,5.824553,3.212336,4.38362733333333,96,89,60,1.46507912075638
"ZNF585A",9.72955,9.72955,2.149479,1.394468,2.478209,2.00738533333333,114,100,124,3.56773369912912
"ZNF585B",12.96582,12.96582,2.531826,3.940739,3.877411,3.449992,200,159,207,3.13839215890725
"ZNF586",2.61391,2.61391,7.163325,7.444819,5.39401,6.66738466666667,204,149,139,0.471335423630326
"ZNF587",13.21476,13.21476,19.534342,20.428835,16.035209,18.6661286666667,1214,988,926,0.722804179761799
"ZNF589",9.62582,9.62582,6.467101,7.363428,7.223678,7.018069,268,256,229,1.32523429269566
"ZNF592",12.98656,12.98656,37.990979,39.956343,14.433557,30.7936263333333,539,494,428,0.439917103301176
"ZNF593",4.02459,4.02459,10.25164,7.10696,9.701964,9.020188,67,37,54,0.501446679443539
"ZNF594",3.2985,3.2985,2.871788,3.61326,2.196763,2.893937,192,197,147,1.10389562029381
"ZNF595",6.1821,6.1821,2.093675,2.662664,2.205293,2.320544,72,54,53,2.16292872493182
"ZNF596",11.92855,11.92855,5.646088,4.303478,5.425619,5.12506166666667,123,69,110,2.11076242225588
"ZNF597",0.82981,0.82981,0.808691,0.89927,0.881755,0.863238666666667,68,61,66,0.98205883805188
"ZNF598",29.66579,29.66579,18.017901,14.011011,14.261068,15.4299933333333,372,303,315,1.86645176159536
"ZNF599",4.81291,4.81291,2.283181,2.838335,2.388569,2.50336166666667,90,84,83,1.65923777019881
"ZNF600",2.15751,2.15751,1.314835,1.33193,0.81478,1.15384833333333,30,19,17,1.46598530227678
"ZNF605",4.37726,4.37726,5.041971,8.662693,5.726617,6.47709366666667,452,440,379,0.719164456100389
"ZNF606",6.05763,6.05763,7.04135,8.137131,6.920067,7.36618266666667,258,220,236,0.843590234781709
"ZNF607",4.60546,4.60546,2.369697,1.675473,1.884496,1.97655533333333,127,85,106,1.88320369429271
"ZNF608",46.26204,46.26204,18.148044,21.078642,14.188995,17.805227,820,816,602,2.51323953707126
"ZNF609",55.92935,55.92935,13.219354,12.938405,8.11974,11.425833,1161,994,994,4.58153187798355
"ZNF610",4.27353,4.27353,1.670451,2.232855,1.961531,1.95494566666667,55,40,45,1.78464533527238
"ZNF611",4.10757,4.10757,6.80832,4.043772,7.164405,6.005499,140,86,103,0.72908011263723
"ZNF613",1.82559,1.82559,3.33021,2.705831,4.624245,3.55342866666667,66,43,54,0.62054118047016
"ZNF614",4.23204,4.23204,2.035933,2.056074,2.369227,2.15374466666667,129,110,118,1.65899289669825
"ZNF615",3.90012,3.90012,2.682702,3.557265,1.998384,2.746117,87,91,88,1.30805311206244
"ZNF616",1.61813,1.61813,3.997233,3.126013,4.493713,3.87231966666667,167,134,178,0.537347747913913
"ZNF618",2.199,2.199,3.934697,4.714166,3.921691,4.19018466666667,549,528,476,0.616355718621187
"ZNF619",2.32347,2.32347,0.268422,0.963575,0.346437,0.526144666666667,18,28,19,2.17769001365969
"ZNF620",2.71764,2.71764,2.81108,2.084106,2.847238,2.580808,80,60,87,1.03821260452948
"ZNF621",10.87054,10.87054,6.906382,9.809491,5.757023,7.49096533333333,665,600,521,1.39802007592698
"ZNF622",20.08146,20.08146,13.415286,12.239198,15.393302,13.6825953333333,323,238,327,1.43581291463775
"ZNF623",5.43527,5.43527,5.046758,5.2159,4.338888,4.867182,448,410,408,1.09682467665056
"ZNF624",4.41875,4.41875,3.227966,3.092207,1.976536,2.76556966666667,122,108,110,1.43902529488898
"ZNF625",1.18248,1.18248,3.641669,1.523149,2.910289,2.69170233333333,61,15,41,0.591185258977633
"ZNF626",7.71725,7.71725,5.373612,4.540979,3.95176,4.622117,208,160,158,1.5505280306333
