"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"SCARA3",22.07301,22.07301,1.899519,0.814942,1.258284,1.32424833333333,82,38,38,9.92708467038448
"SCARA5",2.11602,2.11602,0,0,0,0,0,0,0,3.11602
"SCARB1",87.39998,87.39998,9.938482,11.214719,9.260593,10.1379313333333,222,263,187,7.93684009663793
"SCARB2",82.35887,82.35887,160.949215,159.220538,189.144272,169.771341666667,6530,6363,4940,0.488131493179403
"SCARF1",5.66347,5.66347,0.886815,0.647166,0.701576,0.745185666666667,22,27,16,3.8182011961669
"SCARF2",4.6262,4.6262,1.855456,3.324427,2.990288,2.72339033333333,47,83,55,1.51104222128739
"SCCPDH",27.09337,27.09337,37.278565,33.565439,34.503036,35.11568,1003,976,660,0.77787182741679
"SCD",667.70847,667.70847,127.758037,90.685601,89.346168,102.596602,9034,6976,4483,6.4549266780005
"SCD5",745.48263,745.48263,31.835505,29.976949,50.155114,37.3225226666667,1241,1285,1390,19.4789533166432
"SCEL",2.09528,2.09528,0.299611,0.303049,0.140119,0.247593,12,13,4,2.48100141632728
"SCFD1",43.02577,43.02577,70.256144,85.415605,87.836674,81.1694743333333,583,660,501,0.535792280006594
"SCFD2",24.91511,24.91511,9.073305,5.779142,6.689402,7.18061633333333,267,246,185,3.16786766962832
"SCG2",23.50443,23.50443,689.644515,657.462242,229.40319,525.503315666667,20899,21583,4972,0.0465418341553502
"SCG3",28.10989,28.10989,188.400324,157.378212,182.273836,176.017457333333,6582,5994,4479,0.164446436179368
"SCG5",133.64127,133.64127,452.924676,486.892973,467.789423,469.202357333333,2732,3202,1859,0.286347501028267
"SCGB1A1",4.04533,4.04533,0,0,0,0,0,0,0,5.04533
"SCGB1C1",0,0,0,0.107775,0,0.035925,0,0,0,0.965320848517026
"SCGB1D1",0,0,0,0,0,0,0,0,0,1
"SCGB1D2",2.59316,2.59316,0,0,0,0,0,0,0,3.59316
"SCGB1D4",0,0,0,0,0,0,0,0,0,1
"SCGB1D5P",0,0,3.715777,0,5.233275,2.98301733333333,1,0,1,0.251065942302368
"SCGB2A1",0,0,0.259558,0,0,0.0865193333333333,1,0,0,0.920370185160074
"SCGB2A2",3.17403,3.17403,0,0,0,0,0,0,0,4.17403
"SCGB2B2",2.03304,2.03304,0.578451,0.564214,0.857961,0.666875333333333,11,13,6,1.81959618655744
"SCGB3A1",2.96658,2.96658,0,0.283921,0,0.0946403333333333,0,1,0,3.62363771844694
"SCGB3A2",4.00384,4.00384,6.073687,3.284789,6.450131,5.26953566666667,23,15,22,0.798119711895729
"SCGN",0.37342,0.37342,1.633017,6.762541,2.340018,3.57852533333333,28,100,28,0.299969946655313
"SCHIP1",463.18048,463.18048,372.981393,422.13437,369.58106,388.232274333333,183,210,164,1.19255393401032
"SCIMP",1.95006,1.95006,0.10811,0.248364,0.241225,0.199233,3,5,5,2.45995565498948
"SCIN",8.52632,8.52632,0.723112,0.084178,0.177359,0.328216333333333,8,7,7,7.17226536139068
"SCLT1",10.55936,10.55936,5.699416,5.837257,6.151314,5.89599566666667,172,189,127,1.67624235262716
"SCLY",17.96544,17.96544,12.546629,11.633904,11.861374,12.013969,117,183,121,1.457314059992
"SCMH1",18.98196,18.98196,27.409021,28.390845,37.994463,31.2647763333333,594,701,499,0.619311902043352
"SCML1",4.4395,4.4395,4.644044,3.796951,5.587092,4.676029,172,146,130,0.958328437011157
"SCML2",2.51018,2.51018,2.786906,2.304375,3.677302,2.922861,93,102,92,0.89480101385188
"SCML2P1",0,0,0,0,0,0,0,0,0,1
"SCML4",0.10373,0.10373,1.684913,1.583625,4.997938,2.755492,92,104,97,0.293897577201602
"SCN10A",0,0,0.043846,0.023029,0.249667,0.105514,4,2,14,0.904556613484768
"SCN11A",0.2282,0.2282,1.581009,1.501706,1.406501,1.49640533333333,98,103,83,0.491987412300567
"SCN1A",3.96235,3.96235,16.157113,6.551862,8.655654,10.4548763333333,447,496,424,0.433208517979344
"SCN1B",107.33622,107.33622,4.737554,3.781916,4.339711,4.28639366666667,133,123,84,20.49340757256
"SCN2A",10.22744,10.22744,20.648691,18.636358,19.266626,19.517225,2390,2328,1590,0.547220201562346
"SCN2B",25.84865,25.84865,5.546357,9.381279,11.021195,8.64961033333333,368,658,473,2.78235587475018
"SCN3A",3.13254,3.13254,26.010084,21.019022,22.067568,23.0322246666667,2791,2235,1635,0.171958279240454
"SCN3B",27.03114,27.03114,102.633832,101.717978,106.911766,103.754525333333,6968,7609,5166,0.267588821683872
"SCN4A",0.49789,0.49789,0.219067,0.042159,0.052129,0.104451666666667,3,5,4,1.35622956187912
"SCN4B",19.66655,19.66655,5.865606,7.301861,8.100902,7.08945633333333,228,314,245,2.55475141324907
"SCN5A",1.22397,1.22397,2.324868,3.199144,2.270605,2.59820566666667,172,282,182,0.61807751029981
"SCN7A",1.68037,1.68037,12.983231,12.331556,15.260987,13.525258,1147,1166,952,0.18453166201936
"SCN8A",4.48099,4.48099,31.583493,14.194199,13.305414,19.6943686666667,2027,2373,1485,0.264854177882144
"SCN9A",1.18248,1.18248,31.320581,27.884624,34.53536,31.246855,3536,3149,2855,0.0676803986001115
"SCNM1",29.97697,29.97697,24.108083,21.05538,29.477485,24.880316,198,190,156,1.19693167579561
"SCNN1A",3.2985,3.2985,0.931597,1.16772,0,0.699772333333333,4,5,0,2.52886808174507
"SCNN1B",0.62236,0.62236,0,0,0.062703,0.020901,0,0,1,1.58914527461527
"SCNN1D",33.56591,33.56591,14.905961,40.660999,41.333919,32.300293,90,114,87,1.03800618210777
"SCNN1G",0.20745,0.20745,0.043424,0.019888,0.030606,0.031306,2,1,1,1.1707970282341
"SCO1",13.67116,13.67116,9.648281,10.181417,10.876683,10.2354603333333,461,509,387,1.3057907344013
"SCO2",25.28853,25.28853,4.229761,4.255827,1.266447,3.25067833333333,42,48,9,6.18454936800283
"SCOC",71.11491,71.11491,118.84225,138.61097,128.914513,128.789244333333,2436,2896,1998,0.555630864255513
"SCP2",55.80488,55.80488,51.428827,52.643474,53.618782,52.5636943333333,569,641,423,1.06051086854645
"SCPEP1",88.45799,88.45799,14.875215,15.867117,13.257879,14.666737,84,121,66,5.71005883356566
"SCRG1",54.20749,54.20749,1.180467,0.814324,0.570589,0.855126666666667,35,28,11,29.759418045129
"SCRIB",99.32853,99.32853,14.862641,27.853529,28.30533,23.6738333333333,431,706,474,4.06619144437765
"SCRN1",86.77762,86.77762,86.024381,97.386198,95.68841,93.0329963333333,5440,6862,4491,0.933476794558806
"SCRN2",30.37113,30.37113,14.862092,16.390828,17.723044,16.3253213333333,172,207,165,1.8107098504224
"SCRN3",24.29276,24.29276,26.609915,32.017415,32.918393,30.515241,368,439,355,0.802556451971921
"SCRT1",12.63389,12.63389,3.921896,6.485529,6.684738,5.69738766666667,174,339,204,2.03570267671032
"SCRT2",0.26969,0.26969,5.741373,5.455342,10.110529,7.10241466666667,199,222,240,0.156705136954235
"SCT",0,0,0.282399,0.517871,0.397729,0.399333,1,2,1,0.714626182617004
"SCTR",0,0,0.046416,0,0.364365,0.136927,1,0,3,0.879563947377448
"SCUBE1",1.07876,1.07876,25.03293,17.874762,25.256383,22.7213583333333,1276,1308,1156,0.0876324184639511
"SCUBE2",5.68421,5.68421,8.691017,5.565797,4.301728,6.18618066666667,55,52,32,0.930147780865701
"SCUBE3",0.76758,0.76758,3.595677,2.571631,4.871607,3.67963833333333,376,295,360,0.377717223873782
"SCYL1",85.28396,85.28396,26.578784,34.023801,30.140794,30.247793,585,731,491,2.76128173276109
"SCYL2",7.63427,7.63427,14.575615,15.415677,17.341782,15.7776913333333,951,1055,805,0.514628015765538
"SCYL3",3.48521,3.48521,3.672298,3.177983,3.196116,3.348799,206,200,130,1.03136751089209
"SDAD1",14.70842,14.70842,27.670458,48.970873,43.511107,40.0508126666667,560,756,465,0.382657954363843
"SDAD1P1",1.0995,1.0995,0.744205,0.714871,0.911455,0.790177,18,25,16,1.17278905940586
"SDAD1P3",0,0,0,0,0,0,0,0,0,1
"SDAD1P4",0,0,0,0,0,0,0,0,0,1
"SDC1",3.2985,3.2985,5.617022,5.624609,6.20734,5.81632366666667,182,247,150,0.630618528433533
"SDC2",52.25743,52.25743,15.182593,13.880605,15.418624,14.827274,239,273,177,3.36491489311425
"SDC3",83.18868,83.18868,95.397531,93.534247,106.453762,98.4618466666667,6190,6899,4724,0.846441955598787
"SDC4",23.98158,23.98158,0.952784,0.984502,0.71176,0.883015333333333,32,36,17,13.2667958448205
"SDCBP",53.37768,53.37768,51.805448,50.372836,61.921814,54.7000326666667,1016,1196,896,0.97625939154147
"SDCBP2",15.20631,15.20631,1.996457,3.172343,3.406332,2.85837733333333,28,49,36,4.20029162518406
"SDCCAG8",121.04887,121.04887,40.989027,45.146113,53.696402,46.610514,258,258,214,2.56348566201155
"SDE2",6.07838,6.07838,5.529651,5.988965,6.564514,6.02771,282,328,239,1.00721003000978
"SDF2",28.04766,28.04766,37.29825,35.182013,43.203222,38.5611616666667,233,264,203,0.73424689205916
"SDF2L1",24.33425,24.33425,3.698677,3.066074,3.566169,3.44364,27,27,18,5.70123817410951
"SDF4",63.77108,63.77108,37.770527,46.422617,44.844735,43.0126263333333,557,656,434,1.47164769285638
"SDHA",192.10155,192.10155,105.970279,114.936198,99.732084,106.879520333333,1045,1365,863,1.7899741248695
"SDHAF1",26.34654,26.34654,8.528961,9.804718,10.074975,9.46955133333333,91,122,74,2.61200686918962
"SDHAF2",21.63736,21.63736,21.480243,32.001921,20.807718,24.763294,146,231,143,0.878667145590933
"SDHAP1",41.36614,41.36614,18.403732,22.344739,19.305619,20.01803,141,191,101,2.01570461170719
"SDHAP2",22.86133,22.86133,82.872175,100.968937,91.875733,91.905615,808,1030,690,0.256834099854998
"SDHB",119.18179,119.18179,84.54868,93.939781,90.93492,89.8077936666667,331,401,240,1.32347439737561
"SDHC",83.76955,83.76955,83.537875,115.36928,123.77842,107.561858333333,516,649,427,0.780840999789444
"SDHD",29.56206,29.56206,14.187232,17.901853,17.375181,16.4880886666667,170,225,146,1.7475929235339
"SDK1",1.84633,1.84633,9.541652,5.68657,11.243364,8.823862,738,599,562,0.289736358267248
"SDK2",4.91664,4.91664,7.445881,10.986131,11.898977,10.1103296666667,670,725,512,0.532535053190291
"SDR16C5",1.90857,1.90857,1.313904,0.857953,0.124108,0.765321666666667,32,25,2,1.64761474065633
"SDR16C6P",0,0,0,0,0,0,0,0,0,1
"SDR39U1",152.89292,152.89292,37.019047,41.557208,45.087879,41.221378,270,330,225,3.64490519470966
"SDR42E1",0.08298,0.08298,0.025008,0.02888,0.008816,0.0209013333333333,4,5,1,1.06080770456433
"SDR42E2",0.8713,0.8713,0,0.027624,0.044448,0.024024,0,1,1,1.82739857659586
"SDR9C7",0,0,0,0,0.191419,0.0638063333333333,0,0,3,0.940020724323569
"SDS",4.00384,4.00384,0.866014,0.681288,0.377877,0.641726333333333,5,6,4,3.04791358852135
"SDSL",7.61353,7.61353,6.503698,5.793444,6.235717,6.17761966666667,76,93,49,1.20005383400319
"SEBOX",0.04149,0.04149,0,0,0,0,0,0,0,1.04149
"SEC11A",56.90438,56.90438,48.505893,51.500417,50.832089,50.2794663333333,537,599,439,1.12919232863311
"SEC11C",214.79691,214.79691,158.9835,175.970338,178.116821,171.023553,923,1154,720,1.25446141668752
"SEC13",63.0035,63.0035,35.450364,34.014368,36.652509,35.3724136666667,501,546,367,1.75967150782341
"SEC14L1",37.69422,37.69422,58.684158,62.515128,66.750988,62.6500913333333,1103,1061,920,0.607920887298648
"SEC14L1P1",0.2282,0.2282,0.509451,0.26725,0.256383,0.344361333333333,14,8,5,0.913593666782046
"SEC14L2",23.91934,23.91934,1.448667,1.995665,3.364465,2.269599,33,50,27,7.62152789990454
"SEC14L3",0,0,0.063642,0.079898,0,0.0478466666666667,2,2,0,0.954338102903097
"SEC14L4",0.29043,0.29043,0.217643,0.059446,0.218908,0.165332333333333,7,2,5,1.10734934841191
"SEC14L5",33.10951,33.10951,0.251811,0.233254,0.376222,0.287095666666667,22,22,23,26.5011458614705
"SEC14L6",4.68844,4.68844,0.271529,0.746102,0.571934,0.529855,12,24,11,3.71828702720192
"SEC16A",24.81139,24.81139,16.967142,15.126232,19.950745,17.3480396666667,1206,1383,966,1.40676554383585
"SEC16B",2.51018,2.51018,0.250901,0.469793,0.70644,0.475711333333333,5,19,3,2.37863593015255
"SEC1P",4.29428,4.29428,2.108015,1.99135,0.103137,1.400834,2,4,2,2.20518369866471
"SEC22A",10.87054,10.87054,7.594901,9.922905,8.166256,8.561354,212,251,142,1.24151244687729
"SEC22B",47.67272,47.67272,12.733926,13.366217,15.921162,14.0071016666667,1131,1254,992,3.24331247172866
"SEC22C",29.23014,29.23014,18.061718,18.655825,19.714854,18.810799,655,738,495,1.52594249227404
"SEC23A",12.48868,12.48868,116.502609,181.64641,141.62517,146.591396333333,1178,1425,918,0.0913920481484976
"SEC23B",28.753,28.753,30.746299,25.53893,25.09553,27.1269196666667,560,603,405,1.05781224366564
"SEC23IP",12.09451,12.09451,34.580179,32.611556,49.75219,38.9813083333333,574,559,438,0.327515795401893
"SEC24A",2.15751,2.15751,4.95995,4.804581,6.700167,5.48823266666667,401,410,378,0.486651783654696
"SEC24B",5.64272,5.64272,9.287229,10.328057,10.18274,9.93267533333333,586,670,436,0.607602420950578
"SEC24C",27.15561,27.15561,26.469249,29.564722,33.48273,29.8389003333333,1067,1335,925,0.912990077326687
"SEC24D",5.78794,5.78794,12.066336,11.33527,9.89869,11.1000986666667,282,348,179,0.560982202459176
"SEC31A",45.88862,45.88862,73.79572,93.557863,104.060239,90.471274,1299,1643,1224,0.512604864342438
"SEC31B",21.59587,21.59587,8.635879,8.974064,11.423235,9.677726,291,330,313,2.11616874229588
"SEC61A1",32.52864,32.52864,76.957096,78.547421,90.751402,82.0853063333333,1811,2526,1591,0.403544759954126
"SEC61A2",33.81485,33.81485,99.582638,98.402619,109.24074,102.408665666667,847,1004,599,0.336672461399165
"SEC61B",83.31316,83.31316,57.899463,60.716782,70.43477,63.017005,259,298,226,1.31704318251065
"SEC61G",75.32621,75.32621,109.386059,119.330742,109.091752,112.602851,282,334,204,0.671868789630993
"SEC62",170.8791,170.8791,86.969777,96.035048,92.09331,91.6993783333333,1639,1883,1315,1.85415590794954
"SEC63",33.29622,33.29622,64.303546,74.367004,66.114056,68.2615353333333,1488,1608,1056,0.495169791355958
"SEC63P1",0,0,0,0.092132,0,0.0307106666666667,0,1,0,0.970204376785984
"SEC63P2",0,0,0,0,0,0,0,0,0,1
"SECISBP2",28.23436,28.23436,19.034999,15.709864,22.32657,19.023811,461,448,376,1.45997982102408
"SECISBP2L",63.58437,63.58437,12.529977,10.900308,12.882769,12.1043513333333,993,1087,878,4.92846752633362
"SECTM1",1.76335,1.76335,0.524029,0.7059,0.641666,0.623865,7,7,4,1.70171165706509
"SEH1L",20.35115,20.35115,13.605252,14.074944,12.795018,13.491738,424,458,322,1.47333259820182
"SEL1L",11.99079,11.99079,13.662635,15.734906,19.010197,16.1359126666667,1302,1520,1100,0.75810318672259
"SEL1L2",0,0,0,0,0,0,0,0,0,1
"SEL1L3",11.01576,11.01576,20.340235,27.498308,38.654789,28.8311106666667,785,763,807,0.402792914225163
"SELE",0.37342,0.37342,0,0,0,0,0,0,0,1.37342
"SELENBP1",29.97697,29.97697,0.201959,0.537861,0.590363,0.443394333333333,2,4,5,21.4611969055349
"SELL",17.675,17.675,0,0,0,0,0,0,0,18.675
"SELP",0.20745,0.20745,0.041524,0.038037,0,0.0265203333333333,1,1,0,1.17625531691043
"SELPLG",21.67885,21.67885,0.606212,0.466651,0.434302,0.502388333333333,15,16,9,15.0951984229555
"SEMA3A",4.08683,4.08683,9.239908,11.058983,4.237814,8.17890166666667,709,566,294,0.554187220293786
"SEMA3B",377.46087,377.46087,1.216518,1.069871,2.944736,1.74370833333333,29,35,47,137.937719327552
"SEMA3C",13.81637,13.81637,18.578052,31.104027,57.852195,35.844758,1096,1842,2341,0.402129659801267
"SEMA3D",1.05801,1.05801,1.293563,1.905681,2.929234,2.042826,98,140,157,0.67634823680355
"SEMA3E",4.12832,4.12832,6.723786,8.472457,6.772495,7.32291266666667,396,612,333,0.616168906894694
"SEMA3F",2.94583,2.94583,20.608835,13.574759,18.976609,17.7200676666667,374,334,344,0.210780755190646
"SEMA3G",5.51825,5.51825,0.015011,0,0,0.00500366666666667,1,0,0,6.48579723258058
"SEMA4A",13.40147,13.40147,9.916082,8.822869,8.780508,9.173153,232,221,133,1.41563485774764
"SEMA4B",17.32233,17.32233,19.025832,14.455759,17.492521,16.9913706666667,355,301,256,1.01839544854392
"SEMA4C",69.78721,69.78721,24.063248,20.665073,25.02807,23.2521303333333,891,854,685,2.91880379278296
"SEMA4D",338.6464,338.6464,30.08356,34.25794,46.166555,36.8360183333333,893,1012,925,8.97680080942273
"SEMA4F",5.39378,5.39378,41.234897,49.300939,47.001567,45.845801,1704,2139,1413,0.136485658554542
"SEMA4G",8.15291,8.15291,38.318065,46.086856,36.884843,40.4299213333333,702,794,558,0.220925111741302
"SEMA5A",10.18595,10.18595,2.373017,1.033919,1.11285,1.50659533333333,387,183,129,4.46260704759417
"SEMA5B",13.9201,13.9201,3.07698,5.159697,10.924704,6.387127,107,170,218,2.01974326419459
"SEMA6A",86.69464,86.69464,22.492912,19.574092,14.717233,18.928079,483,647,289,4.40055662163925
"SEMA6B",69.33082,69.33082,14.524365,13.84782,13.428889,13.9336913333333,408,490,276,4.70954022218307
"SEMA6C",20.57935,20.57935,52.753107,47.310241,83.204764,61.0893706666667,646,793,669,0.347553047619874
"SEMA6D",9.33539,9.33539,28.256804,25.671643,29.683529,27.8706586666667,1746,1782,1331,0.357989407838934
"SEMA7A",38.62776,38.62776,11.698182,10.968947,17.024485,13.230538,381,469,390,2.78469865299541
"SEMG1",0,0,0,0,0,0,0,0,0,1
"SEMG2",0,0,0.040131,0.037213,0.056622,0.0446553333333333,1,1,1,0.957253524767021
"SENP1",4.04533,4.04533,7.882583,6.27539,7.277284,7.14508566666667,197,159,156,0.619432404578352
"SENP2",16.09836,16.09836,46.707072,49.590104,48.810393,48.3691896666667,851,965,622,0.346336654813367
"SENP3",73.37615,73.37615,41.915376,45.611842,55.002366,47.5098613333333,425,514,392,1.53321712236874
"SENP5",13.09029,13.09029,26.721224,27.736501,26.647768,27.0351643333333,937,1035,710,0.502593451298121
"SENP6",29.68654,29.68654,31.648586,32.191217,33.904707,32.5815033333333,1025,1124,884,0.91379292032886
"SENP7",19.95699,19.95699,13.695337,11.399342,16.693085,13.9292546666667,430,409,411,1.40375326618225
"SENP8",1.12025,1.12025,2.129016,2.673672,3.667572,2.82342,63,85,56,0.554542791532188
"SEPHS1",25.08108,25.08108,40.897398,32.274338,55.924427,43.0320543333333,517,521,469,0.59232030834991
"SEPHS1P6",1.90857,1.90857,0.3273,0.399926,0,0.242408666666667,4,6,0,2.34107349540919
"SEPHS2",17.86171,17.86171,24.458905,19.886301,23.97159,22.7722653333333,660,596,455,0.793433429062068
"SEPSECS",2.48944,2.48944,2.706496,2.077773,3.791229,2.85849933333333,89,131,87,0.904351588156294
"SERAC1",6.43105,6.43105,10.22962,15.336662,14.143759,13.2366803333333,492,531,434,0.521965080764029
"SERBP1",61.09493,61.09493,100.062119,77.536494,95.691007,91.09654,1984,1981,1596,0.674237381773517
"SERBP1P2",0,0,0,0,0,0,0,0,0,1
"SERF1A",1.05801,1.05801,1.241728,1.244272,1.69316,1.39305333333333,12,13,12,0.859993369697848
"SERF1AP1",0,0,0,0,0,0,0,0,0,1
"SERF2",646.05037,646.05037,86.473044,104.526245,108.370022,99.7897703333333,720,921,680,6.41980200827987
"SERGEF",582.59047,582.59047,65.483729,57.008018,67.2208,63.2375156666667,331,362,250,9.08488542782842
"SERHL2",20.3304,20.3304,2.53597,2.430877,3.183835,2.716894,35,34,28,5.73877005908697
"SERINC1",230.16919,230.16919,303.237717,310.159899,337.083952,316.827189333333,12342,13533,9790,0.727342397876327
"SERINC2",4.41875,4.41875,4.185126,3.80967,4.276388,4.09039466666667,101,106,82,1.06450488711288
"SERINC3",68.16908,68.16908,54.299831,69.401673,77.997969,67.2331576666667,2432,3177,2101,1.01371653262634
"SERINC4",10.12371,10.12371,0,0,0,0,0,0,0,11.12371
"SERINC5",13.0488,13.0488,5.294125,4.744013,4.68657,4.908236,424,364,276,2.37783324836719
"SERP1",39.64428,39.64428,12.790881,15.466381,16.35671,14.871324,364,449,344,2.56086259722251
"SERP2",62.36039,62.36039,18.006427,19.395394,22.072681,19.824834,140,167,122,3.04253997895013
"SERPINA1",10.10296,10.10296,2.595242,1.617307,0,1.404183,25,22,0,4.61818422308119
"SERPINA10",0,0,0.080689,0.185572,0.340813,0.202358,5,8,11,0.831699044710477
"SERPINA11",0,0,0,0,0,0,0,0,0,1
"SERPINA12",1.82559,1.82559,0,0,0,0,0,0,0,2.82559
"SERPINA3",53.73035,53.73035,0.787421,0.460752,0,0.416057666666667,6,6,0,38.649803103593
"SERPINA4",0,0,0,0,0,0,0,0,0,1
"SERPINA5",2.07453,2.07453,0.207422,0.035246,0.291599,0.178089,3,1,2,2.60976038312895
"SERPINA6",0,0,0,0,0,0,0,0,0,1
"SERPINA7",0,0,0.03347,0,0,0.0111566666666667,1,0,0,0.988966431182771
"SERPINA9",0,0,0,0,0,0,0,0,0,1
"SERPINB1",18.62929,18.62929,5.11972,9.129249,4.666761,6.30524333333333,120,124,71,2.6870138480443
"SERPINB10",0,0,0.349852,0.164471,0.215548,0.243290333333333,5,1,4,0.804317361109808
"SERPINB11",0.24894,0.24894,0,0,0,0,0,0,0,1.24894
"SERPINB12",0,0,0,0,0,0,0,0,0,1
"SERPINB13",0.37342,0.37342,0,0,0,0,0,0,0,1.37342
"SERPINB2",1.26546,1.26546,4.860403,3.403392,1.487351,3.250382,109,83,24,0.533001504335375
"SERPINB3",0,0,0.21865,0.090065,0.136014,0.148243,4,2,2,0.870895794705476
"SERPINB4",0,0,0.161612,0.224331,0.113921,0.166621333333333,3,4,1,0.857176164559537
"SERPINB5",2.84211,2.84211,0,0.02769,0,0.00923,0,1,0,3.80697165165522
"SERPINB6",113.76727,113.76727,12.251404,14.912295,16.315101,14.4929333333333,238,303,222,7.40771728185753
"SERPINB7",0.58087,0.58087,0.464764,0.116427,0.321048,0.300746333333333,5,3,3,1.21535610709646
"SERPINB8",5.39378,5.39378,8.151423,4.990347,8.201505,7.114425,184,127,106,0.787952319480431
"SERPINB9",6.32732,6.32732,13.748396,17.596394,18.345435,16.5634083333333,760,1050,722,0.41719237296861
"SERPINC1",0.99577,0.99577,0.192886,0.174787,0.268419,0.212030666666667,2,3,1,1.64663325350404
"SERPIND1",0.29043,0.29043,0.036151,0.041739,0,0.0259633333333333,1,1,0,1.25777399452222
"SERPINE1",8.75452,8.75452,10.594108,11.858578,1.863519,8.10540166666667,440,537,55,1.07128936834381
"SERPINE2",44.99657,44.99657,127.84068,119.05875,238.773508,161.890979333333,2537,2265,3115,0.282376410211609
"SERPINE3",1.61813,1.61813,0.21637,1.230893,0.096588,0.514617,3,4,2,1.7285756069026
"SERPINF1",46.15831,46.15831,19.065727,31.186076,40.245055,30.1656193333333,114,174,162,1.5131517039856
