"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"YTHDF2",11.20338,11.20338,55.533257,56.536963,63.980509,58.6835763333333,0.204467975106653
"YTHDF3",10.64477,10.64477,22.320733,26.637961,25.813054,24.923916,0.449190238079772
"YWHAB",163.6439,163.6439,150.515135,206.566173,223.305843,193.462383666667,0.846661945079418
"YWHAE",1092.06622,1092.06622,505.152257,515.806472,522.959443,514.639390666667,2.11982683981296
"YWHAG",81.09264,81.09264,190.338431,273.396106,293.177222,252.303919666667,0.324087523430467
"YWHAH",128.69927,128.69927,499.782961,599.942221,629.449381,576.391521,0.224629675502284
"YWHAQ",185.55412,185.55412,264.998484,342.247885,395.77329,334.339886333333,0.556313542179
"YWHAZ",229.5918,229.5918,615.175511,742.186733,781.926484,713.096242666667,0.322914176300516
"YY1",36.40324,36.40324,36.852446,27.65053,30.462591,31.655189,1.14539958718353
"YY1AP1",34.54118,34.54118,46.664422,45.521509,62.614221,51.6000506666667,0.675687181847581
"YY2",0.37241,0.37241,0.503381,1.158614,1.367072,1.009689,0.682896706903406
"ZACN",0.24827,0.24827,0.927484,0.986192,0.817344,0.91034,0.653428185558592
"ZADH2",11.762,11.762,10.035348,8.616423,7.719027,8.790266,1.3035396586773
"ZAN",0,0,0,0,0,0,1
"ZAP70",9.03098,9.03098,3.231493,4.184431,6.040353,4.48542566666667,1.82866027352359
"ZAR1",0.46551,0.46551,0.061493,0.083633,0,0.0483753333333333,1.39788676192941
"ZAR1L",0.18621,0.18621,0.182055,0,0,0.060685,1.1183433347318
"ZBBX",0.74482,0.74482,3.840603,1.142697,1.121581,2.03496033333333,0.574907019652426
"ZBED1",0,0,10.802697,11.541249,16.550307,12.964751,0.0716088672114526
"ZBED2",0.21724,0.21724,0,0,0,0,1.21724
"ZBED3",4.22067,4.22067,4.523088,4.411841,5.971405,4.968778,0.874663121999177
"ZBED4",1.55172,1.55172,5.582324,5.920159,6.305372,5.93595166666667,0.367897604053854
"ZBED5",18.03093,18.03093,23.856726,27.862227,25.596419,25.7717906666667,0.710857567838944
"ZBED6",0.15517,0.15517,0.355881,0,0,0.118627,1.03266772570303
"ZBP1",2.91722,2.91722,0.570671,0.049272,0.689923,0.436622,2.72668802231902
"ZBTB1",20.76195,20.76195,17.494271,9.574687,12.498572,13.1891766666667,1.53370068688505
"ZBTB10",3.10343,3.10343,4.88462,4.064176,4.033087,4.32729433333333,0.770265306034339
"ZBTB11",3.47584,3.47584,6.977714,5.422006,5.406493,5.93540433333333,0.645361075559498
"ZBTB12",5.39997,5.39997,4.62939,4.634179,4.122444,4.46200433333333,1.17172554421872
"ZBTB16",34.57222,34.57222,0.176486,0.177868,0.271719,0.208691,29.430367231989
"ZBTB17",40.37563,40.37563,27.320773,21.169636,25.496101,24.66217,1.61232000255629
"ZBTB2",2.82412,2.82412,3.150709,3.406659,4.6517,3.736356,0.807397079104696
"ZBTB20",26.16192,26.16192,9.725186,8.373122,0.821099,6.306469,3.71751662807301
"ZBTB22",11.5758,11.5758,10.527091,7.452498,7.768704,8.58276433333333,1.31233530978691
"ZBTB24",1.89309,1.89309,1.860059,2.099303,2.408212,2.12252466666667,0.926522704811299
"ZBTB25",15.23784,15.23784,4.392252,2.72537,3.807388,3.64167,3.49827540518822
"ZBTB26",2.94826,2.94826,3.516608,2.88588,3.888353,3.43028033333333,0.89119868336398
"ZBTB3",11.45166,11.45166,4.085007,2.39806,4.074714,3.51926033333333,2.75524291180098
"ZBTB32",1.83102,1.83102,0.225353,0.226247,1.507132,0.652910666666667,1.71274833969652
"ZBTB33",3.44481,3.44481,7.286395,8.081321,8.628539,7.99875166666667,0.493936288570396
"ZBTB34",2.57585,2.57585,3.444254,4.238717,4.201236,3.96140233333333,0.720733728038047
"ZBTB37",0.83793,0.83793,1.68811,1.966522,1.464143,1.70625833333333,0.67914063390105
"ZBTB38",25.66537,25.66537,26.330913,27.630206,36.079494,30.0135376666667,0.859797753052207
"ZBTB39",1.21034,1.21034,2.333088,2.83295,3.183495,2.78317766666667,0.584254876390068
"ZBTB4",40.46874,40.46874,11.341024,9.960984,11.709674,11.003894,3.45460731326018
"ZBTB40",5.05859,5.05859,4.38202,4.715992,4.678766,4.59225933333333,1.08338859821594
"ZBTB41",0.52758,0.52758,2.840026,3.445715,4.470698,3.58547966666667,0.333134178111065
"ZBTB42",0.80689,0.80689,1.020852,0.592709,0.698274,0.770611666666667,1.02048915299515
"ZBTB43",4.00343,4.00343,34.234401,30.858341,82.939642,49.344128,0.0993845796673646
"ZBTB44",7.78961,7.78961,5.835998,4.335774,5.174218,5.11533,1.43730755331274
"ZBTB45",8.87581,8.87581,6.452067,6.456187,8.415949,7.10806766666667,1.21802264189293
"ZBTB46",2.29654,2.29654,5.520829,6.784686,9.196883,7.167466,0.403618453997849
"ZBTB47",119.69932,119.69932,6.221944,6.159834,6.726418,6.36939866666667,16.3784489697848
"ZBTB48",24.17572,24.17572,14.4884,21.648614,27.239449,21.1254876666667,1.13786056964198
"ZBTB49",1.61378,1.61378,3.080437,5.567214,2.936953,3.86153466666667,0.537645039933892
"ZBTB5",3.44481,3.44481,8.374335,7.652279,10.350119,8.79224433333333,0.453911263720169
"ZBTB6",1.79999,1.79999,3.045651,2.821758,4.097146,3.32151833333333,0.647918112114145
"ZBTB7A",23.58607,23.58607,3.302763,2.726379,3.529052,3.18606466666667,5.87331347166639
"ZBTB7B",32.80326,32.80326,8.075261,4.227332,2.782127,5.02824,5.60748410813106
"ZBTB7C",9.62064,9.62064,0.70601,1.357177,1.111441,1.05820933333333,5.16013596284667
"ZBTB8A",3.22757,3.22757,2.410164,1.874653,2.233616,2.172811,1.33243675718472
"ZBTB8B",0.0931,0.0931,0.719615,0.926921,0.922164,0.856233333333333,0.588880708244294
"ZBTB8OS",65.42032,65.42032,29.453276,28.762731,41.69184,33.3026156666667,1.93630481842653
"ZBTB9",2.60688,2.60688,7.821352,12.056064,10.796196,10.2245373333333,0.32133885726307
"ZC2HC1A",12.662,12.662,25.603684,41.976976,31.472792,33.0178173333333,0.401613068414383
"ZC2HC1B",0,0,0.007623,0,0,0.002541,0.997465440316157
"ZC2HC1C",3.38274,3.38274,1.37575,1.775994,2.125448,1.759064,1.58848797998162
"ZC3H10",4.77928,4.77928,2.103288,3.809379,2.980523,2.96439666666667,1.45779559563078
"ZC3H11A",25.19986,25.19986,48.654776,33.732635,40.312925,40.900112,0.62529331663839
"ZC3H11B",0.0931,0.0931,0.101829,0.075815,12.237503,4.13838233333333,0.212732321008681
"ZC3H12A",2.1724,2.1724,0.975927,0.899716,0.280398,0.718680333333333,1.84583481783795
"ZC3H12B",1.39654,1.39654,2.486852,1.984054,1.472519,1.98114166666667,0.803900071840486
"ZC3H12C",1.27241,1.27241,2.007232,1.646225,1.612398,1.755285,0.824745897429848
"ZC3H12D",1.0862,1.0862,0.28084,0.13219,0.300996,0.238008666666667,1.68512552146915
"ZC3H13",15.57922,15.57922,12.489706,11.879541,10.155303,11.5081833333333,1.3254698590656
"ZC3H14",24.5171,24.5171,38.368835,35.269695,41.896449,38.5116596666667,0.645811899962457
"ZC3H15",27.99294,27.99294,59.408619,52.606548,65.085451,59.0335393333333,0.482945705383421
"ZC3H18",23.98952,23.98952,27.353225,20.159015,24.782694,24.0983113333333,0.995665392309129
"ZC3H3",10.42753,10.42753,3.707035,3.70437,5.031523,4.14764266666667,2.21995401390203
"ZC3H4",7.82065,7.82065,7.302408,11.409446,10.567019,9.75962433333333,0.819791632750003
"ZC3H6",2.79309,2.79309,1.631614,1.123115,0.959124,1.237951,1.69489412413409
"ZC3H7A",31.00327,31.00327,101.435216,77.968276,82.720974,87.374822,0.362131082991036
"ZC3H7B",52.47901,52.47901,22.219215,24.703852,27.428365,24.7838106666667,2.07413134898395
"ZC3H8",11.35856,11.35856,12.546881,16.341095,8.165234,12.35107,0.925660639933728
"ZC3HAV1",7.94478,7.94478,8.081905,7.944271,7.451616,7.82593066666667,1.01346592646396
"ZC3HAV1L",0.71379,0.71379,5.783732,2.361531,2.288904,3.47805566666667,0.382708507345487
"ZC3HC1",5.61721,5.61721,10.312848,9.912121,11.621696,10.615555,0.569685219518138
"ZC4H2",22.74815,22.74815,36.114931,38.726607,44.665376,39.835638,0.581554523526729
"ZCCHC10",7.44823,7.44823,12.245994,5.974089,11.585395,9.93515933333333,0.772574933979014
"ZCCHC12",4.62411,4.62411,19.191365,33.650782,33.972134,28.9380936666667,0.187857986638005
"ZCCHC13",0.27931,0.27931,0,0,0,0,1.27931
"ZCCHC14",5.52411,5.52411,5.683737,4.433808,5.566347,5.227964,1.04755101346122
"ZCCHC17",105.23733,105.23733,36.155089,28.901685,33.185016,32.7472633333333,3.14802800306079
"ZCCHC18",4.12756,4.12756,28.606166,37.978218,25.378915,30.654433,0.161985526640139
"ZCCHC2",7.26203,7.26203,8.341364,5.897325,6.562865,6.93385133333333,1.04136435797427
"ZCCHC24",110.20282,110.20282,15.587039,8.821489,11.811994,12.0735073333333,8.50596685072167
"ZCCHC3",4.84135,4.84135,9.85978,7.136492,8.814725,8.60366566666667,0.608241707150919
"ZCCHC4",4.1586,4.1586,6.544312,5.133237,7.445884,6.37447766666667,0.699520729897571
"ZCCHC7",15.64129,15.64129,8.954362,8.615311,6.866445,8.14537266666667,1.81964044621765
"ZCCHC8",12.56889,12.56889,8.710368,9.27295,9.484524,9.15594733333333,1.33605360038299
"ZCCHC9",12.94131,12.94131,13.516169,10.644973,8.361751,10.8409643333333,1.17737961263459
"ZCRB1",199.923,199.923,29.802073,22.00949,29.920702,27.2440883333333,7.11380723742013
"ZCWPW1",19.24127,19.24127,4.136064,1.905043,1.789423,2.61017666666667,5.60672561730589
"ZCWPW2",2.32757,2.32757,0.826682,0.603625,0.470263,0.633523333333333,2.03705079205072
"ZDBF2",1.73792,1.73792,2.975663,1.855385,1.623858,2.15163533333333,0.868729948240628
"ZDHHC1",9.5896,9.5896,4.563803,5.280833,5.514301,5.11964566666667,1.73042698496106
"ZDHHC11",55.48934,55.48934,9.622146,8.819146,8.346201,8.92916433333333,5.68923406880868
"ZDHHC11B",56.42037,56.42037,3.971842,5.965659,4.857701,4.931734,9.68019975271986
"ZDHHC12",24.3309,24.3309,4.293023,4.839566,5.058862,4.73048366666667,4.42037731428255
"ZDHHC13",3.22757,3.22757,15.521484,15.381096,20.310617,17.0710656666667,0.233941377779289
"ZDHHC14",200.76093,200.76093,11.618133,45.541558,38.722153,31.9606146666667,6.12127328450711
"ZDHHC15",6.29996,6.29996,3.095515,2.979269,3.966695,3.34715966666667,1.679248189565
"ZDHHC16",11.97924,11.97924,23.405057,28.575553,35.538068,29.1728926666667,0.430162269935051
"ZDHHC17",19.30334,19.30334,43.169988,29.136353,45.704003,39.3367813333333,0.503345565235316
"ZDHHC18",11.54476,11.54476,13.649858,16.434384,16.016783,15.3670083333333,0.766466280490071
"ZDHHC19",3.53791,3.53791,0.599122,0.655524,0.165225,0.473290333333333,3.08011930664945
"ZDHHC2",54.93072,54.93072,58.781263,40.613733,40.941661,46.7788856666667,1.17061583206869
"ZDHHC20",29.69983,29.69983,36.823814,26.479086,14.518756,25.940552,1.1395397540481
"ZDHHC21",4.37584,4.37584,4.495831,3.784592,4.552061,4.27749466666667,1.01863485224428
"ZDHHC22",7.38616,7.38616,3.293611,3.933477,5.02996,4.08568266666667,1.64897429699376
"ZDHHC23",0.68275,0.68275,9.853968,11.902657,11.243624,11.000083,0.140228196754972
"ZDHHC24",12.72407,12.72407,2.95646,2.834796,2.842832,2.87802933333333,3.53892887865383
"ZDHHC3",24.39297,24.39297,30.829598,30.053696,31.409739,30.7643443333333,0.799417413862774
"ZDHHC4",28.02398,28.02398,31.262705,31.069435,40.263022,34.1983873333333,0.824582664118646
"ZDHHC5",11.07925,11.07925,26.749507,30.300136,23.653615,26.901086,0.432931176944152
"ZDHHC6",16.32405,16.32405,32.432267,31.874575,35.950701,33.419181,0.503325456814327
"ZDHHC7",24.45503,24.45503,33.089226,29.933329,30.083658,31.0354043333333,0.794590564087672
"ZDHHC8",27.65157,27.65157,36.188059,26.80499,30.578319,31.190456,0.890064123353829
"ZDHHC9",41.98942,41.98942,23.021268,29.584265,34.851659,29.1523973333333,1.42573804413473
"ZEB1",84.38228,84.38228,22.33698,15.427834,11.389989,16.3849343333333,4.91127998316857
"ZEB2",513.33847,513.33847,67.018295,34.904826,36.39763,46.106917,10.9185338959881
"ZER1",24.3309,24.3309,23.289225,24.305223,19.788396,22.460948,1.0797048780808
"ZFAND1",20.91712,20.91712,26.308204,19.523967,16.841603,20.891258,1.00118138482494
"ZFAND2A",54.65141,54.65141,20.026216,24.57817,29.353772,24.6527193333333,2.16941561932914
"ZFAND2B",58.71691,58.71691,19.988438,15.01264,23.234606,19.4118946666667,2.92559367835264
"ZFAND3",375.20477,375.20477,76.043582,57.253765,77.756693,70.3513466666667,5.27256719845138
"ZFAND4",6.85858,6.85858,6.089142,6.229775,9.534509,7.28447533333333,0.948591151980415
"ZFAND5",72.12373,72.12373,98.283174,119.192934,138.534109,118.670072333333,0.611044420499041
"ZFAND6",194.18166,194.18166,53.54249,44.475927,59.027374,52.348597,3.65860905395506
"ZFAT",5.77238,5.77238,6.810279,5.466962,5.75745,6.01156366666667,0.965887257388283
"ZFC3H1",33.88946,33.88946,47.873842,34.336543,41.99557,41.401985,0.822826101183706
"ZFHX2",2.11033,2.11033,2.111555,1.061325,1.520645,1.56450833333333,1.21283676858137
"ZFHX3",4.1586,4.1586,7.869433,8.774643,7.46316,8.03574533333333,0.5709102912595
"ZFHX4",4.1586,4.1586,4.170732,0.609243,1.386889,2.05562133333333,1.6882327478623
"ZFP1",7.04479,7.04479,7.907739,5.739346,9.429528,7.69220433333333,0.925517819357905
"ZFP14",4.62411,4.62411,2.935257,3.512275,3.29045,3.245994,1.32456852270634
"ZFP2",3.32067,3.32067,1.734063,1.260914,2.012503,1.66916,1.61873773022224
"ZFP28",6.48617,6.48617,9.503621,5.43681,9.741319,8.22725,0.811311062342518
"ZFP3",2.29654,2.29654,0.862858,0.804716,0.797296,0.821623333333333,1.80967159328584
"ZFP30",8.28616,8.28616,8.48203,11.669284,9.549269,9.90019433333333,0.851926095629549
"ZFP36",161.93701,161.93701,4.744481,1.699072,1.528444,2.65733233333333,44.550780500578
"ZFP36L1",177.67141,177.67141,70.685562,17.433731,26.120416,38.079903,4.57195121492497
"ZFP36L2",44.13078,44.13078,12.725966,5.027852,8.417991,8.72393633333333,4.64120480152602
"ZFP37",1.42758,1.42758,2.814479,3.352387,4.60834,3.59173533333333,0.528684652701382
"ZFP41",7.75858,7.75858,6.583562,10.220198,12.080149,9.62796966666667,0.82410660499627
"ZFP42",0.06207,0.06207,0.101047,0.108941,0.114134,0.108040666666667,0.958511751373746
"ZFP57",19.45851,19.45851,0,0,0.040737,0.013579,20.1844256836418
"ZFP62",25.4171,25.4171,11.68225,9.767553,6.465454,9.30508566666667,2.56350125117834
"ZFP64",9.12409,9.12409,5.879574,5.673706,8.414949,6.65607633333333,1.32236011753453
"ZFP82",5.39997,5.39997,3.400799,3.480009,4.952702,3.94450333333333,1.29436053907673
"ZFP90",26.99985,26.99985,24.75208,29.265221,34.216469,29.4112566666667,0.920706773380076
"ZFP91",25.23089,25.23089,15.605754,14.754158,17.91186,16.0905906666667,1.53481471246986
"ZFP92",0.15517,0.15517,0.245713,0.371612,0.185652,0.267659,0.911262413630164
"ZFPL1",46.8618,46.8618,24.897288,22.131197,22.647772,23.225419,1.97568512643682
"ZFPM1",3.47584,3.47584,2.329763,0.843112,2.157816,1.776897,1.61181347381628
"ZFPM2",6.29996,6.29996,1.717831,0.822948,0.365462,0.968747,3.7079218406428
"ZFR",55.2721,55.2721,42.154438,41.836835,50.054858,44.6820436666667,1.23182098442458
"ZFR2",16.13784,16.13784,13.904454,22.278486,21.216802,19.1332473333333,0.851220854552657
"ZFX",9.5896,9.5896,14.041131,4.477383,2.808799,7.10910433333333,1.30589021483795
"ZFY",0,0,3.526429,2.136931,2.537935,2.733765,0.267826175455606
"ZFYVE1",11.17235,11.17235,10.566532,14.91157,16.958735,14.1456123333333,0.803688205673295
"ZFYVE16",40.93425,40.93425,50.882671,26.877756,22.233692,33.331373,1.22145566389087
"ZFYVE19",83.35815,83.35815,15.206999,16.79643,20.566347,17.5232586666667,4.55417437709304
"ZFYVE21",88.78915,88.78915,25.887921,18.964213,23.027495,22.626543,3.80035073264845
"ZFYVE26",4.31377,4.31377,6.789886,11.200151,9.488538,9.159525,0.523033311104604
"ZFYVE27",30.32052,30.32052,19.283137,26.001843,34.101093,26.4620243333333,1.14050295855223
"ZFYVE28",12.04131,12.04131,5.087688,4.883308,5.244807,5.07193433333333,2.14780155450737
"ZFYVE9",9.12409,9.12409,10.402655,14.662086,14.382292,13.149011,0.715533403712811
"ZG16",0.18621,0.18621,0,0,0.026215,0.00873833333333333,1.17593429415954
"ZG16B",188.40928,188.40928,0,0,0,0,189.40928
"ZGLP1",8.44133,8.44133,2.240699,3.503887,8.555874,4.76682,1.63718132350238
"ZGPAT",36.99289,36.99289,12.186885,13.04253,11.246272,12.1585623333333,2.8873131454305
"ZHX1",28.39639,28.39639,11.7001,12.463057,14.225806,12.796321,2.13074123166604
"ZHX2",27.37226,27.37226,5.032113,1.518422,2.502499,3.017678,7.06185513124745
"ZHX3",43.01355,43.01355,5.988153,10.101258,6.552621,7.547344,5.14938324700632
"ZIC1",90.2788,90.2788,24.847218,0.673524,14.524691,13.3484776666667,6.36156685890464
"ZIC2",8.22409,8.22409,11.991714,0.030068,3.892399,5.304727,1.46304352274095
"ZIC3",2.14137,2.14137,3.63476,0,3.250729,2.295163,0.953327650255845
"ZIC4",7.97582,7.97582,4.897723,0.798337,1.974231,2.55676366666667,2.52359190578776
"ZIC5",0.40345,0.40345,1.236702,0,0.144154,0.460285333333333,0.961079295918423
"ZIK1",1.21034,1.21034,4.694175,3.496806,3.571214,3.92073166666667,0.449189297391072
"ZIM3",0,0,0.175109,0.085246,0.062415,0.10759,0.902861167038344
"ZKSCAN1",14.46199,14.46199,34.733876,32.972178,29.034548,32.2468673333333,0.465066072089679
"ZKSCAN2",1.61378,1.61378,4.043732,7.357854,7.665827,6.35580433333333,0.355335716062413
"ZKSCAN3",1.05517,1.05517,3.328114,2.931277,3.90301,3.387467,0.468418337961288
"ZKSCAN4",1.48965,1.48965,1.502371,1.315791,1.980004,1.59938866666667,0.95778289408048
"ZKSCAN5",3.0724,3.0724,6.579534,8.297459,8.970161,7.94905133333333,0.455064994971162
"ZMAT1",12.94131,12.94131,5.756792,3.170439,3.702219,4.20981666666667,2.67596940391377
"ZMAT2",86.0271,86.0271,51.767514,61.95591,69.93255,61.218658,1.39872994367702
"ZMAT3",6.17583,6.17583,8.450621,7.196644,8.70297,8.116745,0.787104388682584
"ZMAT4",1.36551,1.36551,2.337946,0.363052,2.069986,1.590328,0.91320867473154
"ZMAT5",29.73087,29.73087,7.327495,6.690613,9.023348,7.68048533333333,3.54022486300305
"ZMIZ1",25.44813,25.44813,28.512245,42.405281,46.540589,39.152705,0.658688623842404
"ZMIZ2",64.20998,64.20998,57.57925,47.166442,57.772525,54.172739,1.18192392079719
"ZMPSTE24",14.8344,14.8344,13.764658,15.310721,18.020753,15.6987106666667,0.948240874165694
"ZMYM1",1.58275,1.58275,5.745308,3.655051,3.998678,4.46634566666667,0.472482012205961
"ZMYM2",23.83435,23.83435,91.589162,60.510364,87.144743,79.7480896666667,0.307553405938367
"ZMYM3",8.19306,8.19306,27.801564,20.295165,30.545128,26.2139523333333,0.33780686786681
"ZMYM4",10.27236,10.27236,29.589318,21.151134,20.079381,23.606611,0.458102905759757
"ZMYM5",4.81032,4.81032,9.000294,8.392845,8.024341,8.47249333333333,0.613388660782026
"ZMYM6",8.44133,8.44133,11.967335,9.408951,10.908661,10.761649,0.802721625173477
"ZMYND10",6.39307,6.39307,2.244985,1.827077,0.617068,1.56304333333333,2.8844888823573
"ZMYND11",62.65827,62.65827,32.798378,33.456104,32.585954,32.946812,1.87523558913279
"ZMYND12",5.74135,5.74135,1.573486,0.155168,0.443522,0.724058666666667,3.9101627632161
"ZMYND15",4.81032,4.81032,0.230885,0.030966,0.073661,0.111837333333333,5.22587236981909
"ZMYND19",11.5758,11.5758,11.88149,12.819461,17.049133,13.9166946666667,0.843068808541231
"ZMYND8",11.63787,11.63787,59.248865,65.140047,46.618273,57.002395,0.21788531318405
"ZNF10",3.35171,3.35171,6.777559,8.800032,7.890993,7.82286133333333,0.493231145270181
"ZNF100",1.02413,1.02413,3.848339,2.302444,2.64818,2.93298766666667,0.514654550573639
"ZNF101",11.26545,11.26545,5.222376,3.376139,8.074752,5.55775566666667,1.87037313121405
"ZNF107",2.69998,2.69998,2.95158,2.630672,3.132045,2.90476566666667,0.94755494077024
"ZNF114",1.39654,1.39654,2.409167,0.16841,0.949246,1.17560766666667,1.10154971262435
"ZNF117",3.47584,3.47584,9.113101,5.369358,5.642148,6.70820233333333,0.580659381584301
"ZNF12",5.71031,5.71031,8.498087,9.329922,7.744971,8.52432666666667,0.704544293244877
"ZNF121",10.14822,10.14822,6.754536,5.441473,5.107896,5.76796833333333,1.64720333354594
"ZNF124",6.4241,6.4241,8.815892,7.205005,7.995148,8.00534833333333,0.824410086672568
"ZNF131",46.70663,46.70663,31.208677,24.19598,31.239133,28.8812633333333,1.59653992764027
"ZNF132",2.14137,2.14137,2.570699,3.178698,3.799177,3.182858,0.751010433536114
"ZNF133",11.38959,11.38959,12.707005,10.767741,11.745123,11.7399563333333,0.972498623687067
"ZNF134",3.91032,3.91032,7.31506,7.923678,9.744311,8.327683,0.52642440786206
"ZNF135",10.5827,10.5827,4.507661,3.900256,4.193603,4.20050666666667,2.2272252959968
"ZNF136",2.69998,2.69998,4.258669,4.719705,4.901124,4.62649933333333,0.657598940442423
"ZNF138",6.64134,6.64134,5.766748,3.842274,2.728576,4.11253266666667,1.49462908077262
"ZNF14",1.86206,1.86206,2.52822,1.751135,3.287919,2.52242466666667,0.812525538752946
"ZNF140",9.89994,9.89994,10.367725,7.179855,9.880592,9.142724,1.07465607858402
"ZNF141",10.61373,10.61373,7.186091,5.93161,5.931888,6.349863,1.58012877246828
