"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"TRMT1L","Trmt1l",3.599778,3.756224,3.61104,273,273,183,3.65568066666667,7.796669,9.622921,14.536442,341,343,367,45.1505023333333,0.10088038983931
"TRMT2A","Trmt2a",7.422772,9.197853,6.102626,134,114,92,7.574417,35.565628,33.077358,53.052895,356,270,294,1.68039866666667,3.19893346711111
"TRMT2B","Trmt2b",6.69765,7.911202,9.741485,650,684,628,8.116779,4.081104,4.531893,5.071914,231,186,182,0,9.116779
"TRMT44","Trmt44",0.223416,0.946748,0.234028,20,18,19,0.468064,7.671294,7.15676,5.716206,149,136,115,47.596732,0.0302091095343613
"TRMT5","Trmt5",42.248281,25.929737,29.291776,297,275,260,32.4899313333333,9.260297,9.298606,5.237681,357,241,241,0,33.4899313333333
"TRMT6","Trmt6",1.476908,1.452989,0.889955,80,84,57,1.273284,5.096485,6.540588,6.775171,212,209,210,0,2.273284
"TRMT61A","Trmt61a",0.678161,0.550973,0.641419,41,32,23,0.623517666666667,2.068883,1.95615,2.68575,117,88,101,0,1.62351766666667
"TRMT9B","Trmt9b",0.389024,0.203569,0.389996,15,13,17,0.327529666666667,10.396548,26.819473,19.460813,952,2052,1399,0,1.32752966666667
"TRMU","Trmu",4.037025,4.736222,3.683371,89,78,54,4.152206,36.325424,25.59077,38.494835,682,344,401,0,5.152206
"TRNAU1AP","Trnau1ap",4.242659,5.3969,5.291313,112,88,89,4.97695733333333,13.6887,12.131868,12.409536,244,139,153,0.18914,5.02628566302818
"TRNP1","Trnp1",0.266337,0.337484,0.521999,9,10,7,0.375273333333333,34.461896,26.021575,33.285634,639,357,439,0,1.37527333333333
"TRNT1","Trnt1",4.595051,5.74198,5.231071,288,285,229,5.18936733333333,20.615059,22.157033,21.126343,380,303,298,0,6.18936733333333
"TROAP","Troap",0.059025,0.160553,0.061066,1,3,3,0.093548,14.208801,5.157816,8.528818,259,57,117,0,1.093548
"TRPA1","Trpa1",0,0,0.028001,0,0,2,0.00933366666666667,0.430782,0,0,12,0,0,0,1.00933366666667
"TRPC1","Trpc1",0.948063,0.733754,1.376457,98,63,77,1.01942466666667,9.639287,6.665625,8.798231,439,258,260,0,2.01942466666667
"TRPC2","Trpc2",0,0.17213,0.101427,0,16,7,0.0911856666666667,0,0,0,0,0,0,43.4282096666667,0.0245606490752958
"TRPC3","Trpc3",8.507853,11.02836,11.760406,110,75,69,10.4322063333333,1.216174,0.500808,1.112377,89,29,57,0,11.4322063333333
"TRPC4","Trpc4",0.039047,0.032154,0,4,3,0,0.0237336666666667,0.626303,0.44507,0.400805,69,23,35,14.7252793333333,0.0651011435133383
"TRPC4AP","Trpc4ap",10.261971,10.532923,14.527299,1025,1005,893,11.7740643333333,30.244438,27.143548,32.455334,1760,1200,1260,0,12.7740643333333
"TRPC5","Trpc5",0,0,0,0,0,0,0,0.31105,0.252078,0.215439,34,21,16,0,1
"TRPC5OS","Trpc5os",0,0,0,0,0,0,0,0.020029,0,0,1,0,0,0,1
"TRPC6","Trpc6",0.020631,0.055492,0.043134,2,5,3,0.0397523333333333,0.381372,0.658891,0.03358,12,3,1,0,1.03975233333333
"TRPC7","Trpc7",0,0.109789,0.022037,0,1,1,0.043942,0,0,0.041852,0,0,1,0,1.043942
"TRPM1","Trpm1",0,0.014619,0,0,1,0,0.004873,0,0.012424,0,0,1,0,0,1.004873
"TRPM2","Trpm2",0.197614,0.303071,0.100089,7,9,3,0.200258,0.109175,0.100541,0.052838,11,4,3,0,1.200258
"TRPM4","Trpm4",3.025282,4.055015,5.450969,206,179,156,4.17708866666667,31.322066,24.069704,23.821255,652,359,283,0,5.17708866666667
"TRPM5","Trpm5",0,0,0,0,0,0,0,0.030414,0,0,2,0,0,0,1
"TRPM6","Trpm6",0,0.020448,0.02994,0,4,3,0.016796,0.052575,0.118379,0.193275,8,14,13,0,1.016796
"TRPM7","Trpm7",6.196124,8.247199,3.621622,776,741,530,6.02164833333333,12.300485,8.633514,10.466376,729,444,439,0,7.02164833333333
"TRPM8","Trpm8",0,0,0,0,0,0,0,0.48795,13.835969,13.791545,11,390,369,0,1
"TRPS1","Trps1",0.347299,0.314392,0.433716,90,78,74,0.365135666666667,3.492172,1.561247,0.945658,290,125,114,0.0801823333333333,1.26380114221457
"TRPT1","Trpt1",3.271241,3.064425,2.978672,94,87,67,3.10477933333333,52.231548,35.12712,51.872693,309,167,175,4.20012266666667,0.789362020177986
"TRPV1","Trpv1",0.057514,0.014023,0.018195,5,1,1,0.0299106666666667,5.471511,6.940278,8.611985,340,256,242,0,1.02991066666667
"TRPV2","Trpv2",0.524027,0.521245,0.289507,40,46,21,0.444926333333333,30.101281,28.400599,28.201226,593,414,394,0,1.44492633333333
"TRPV3","Trpv3",0,0.016334,0.00706,0,3,1,0.007798,0.633507,0.622701,0.87148,52,41,54,0,1.007798
"TRPV4","Trpv4",0.695052,0.632871,0.43957,53,54,32,0.589164333333333,3.500501,4.3708,4.763706,197,174,167,0,1.58916433333333
"TRPV5","Trpv5",0,0,0,0,0,0,0,0.074927,0,0,4,0,0,0,1
"TRPV6","Trpv6",0,0,0,0,0,0,0,0.118544,0.228973,0.802902,7,3,5,0,1
"TRRAP","Trrap",3.877035,3.099358,2.950803,528,467,439,3.30906533333333,8.756535,7.337154,8.560608,1670,1138,959,0,4.30906533333333
"TRUB1","Trub1",0.721342,0.706444,1.51355,75,74,43,0.980445333333333,11.146543,19.257131,16.587364,549,620,581,0,1.98044533333333
"TRUB2","Trub2",4.883942,4.001763,5.320741,175,212,163,4.735482,12.433041,20.386523,21.208611,489,548,531,0,5.735482
"TSACC","Tsacc",1.531272,1.887275,2.002351,14,15,12,1.806966,0.731741,0.701204,0.912227,7,4,6,0,2.806966
"TSC1","Tsc1",1.728106,2.001809,1.973662,403,390,335,1.90119233333333,15.721738,14.832374,16.42588,1352,1166,949,0,2.90119233333333
"TSC2","Tsc2",48.417046,58.562723,49.488919,1101,1138,934,52.1562293333333,350.347633,258.038487,333.964583,2215,1509,1670,4.20012266666667,10.2221106579024
"TSC22D1","Tsc22d1",46.374794,54.687771,51.999665,2231,2423,1757,51.0207433333333,59.664625,67.268101,79.345492,2296,1986,2075,0,52.0207433333333
"TSC22D3","Tsc22d3",18.277983,20.912454,15.807305,1015,1128,582,18.3325806666667,43.395698,58.113726,65.360891,1392,1423,1416,16.5581416666667,1.10106075196834
"TSC22D4","Tsc22d4",44.606518,50.741762,70.001211,1295,1367,1285,55.116497,12.619861,10.903346,11.6304,367,201,222,0,56.116497
"TSEN15","Tsen15",4.078111,4.51622,3.964759,100,99,56,4.18636333333333,15.213911,11.618781,17.660045,425,234,312,0,5.18636333333333
"TSEN2","Tsen2",1.807737,1.096609,1.680585,62,53,46,1.52831033333333,9.699048,12.054215,12.512619,184,150,141,3.360098,0.579874657251588
"TSEN34","Tsen34",23.32883,27.569836,32.147543,283,332,242,27.6820696666667,20.401291,10.933331,15.680599,454,204,250,0,28.6820696666667
"TSEN54","Tsen54",1.778954,1.799774,1.273994,45,43,28,1.617574,21.928953,27.441153,21.685955,169,172,177,0,2.617574
"TSFM","Tsfm",11.284002,15.42633,16.487902,208,267,207,14.3994113333333,19.871774,18.211924,24.471309,303,228,248,0,15.3994113333333
"TSG101","Tsg101",24.257226,25.732177,26.652974,370,376,308,25.547459,86.601666,92.438039,146.326346,749,648,775,0,26.547459
"TSGA10","Tsga10",0.558539,0.371583,0.454307,61,41,35,0.461476333333333,3.829202,9.582413,8.7297,39,57,44,0,1.46147633333333
"TSGA13","Tsga13",0.161414,0,0,2,0,0,0.0538046666666667,0.088385,0,0.042711,3,0,1,0,1.05380466666667
"TSHB","Tshb",0.028134,0,0,4,0,0,0.009378,0,0,0,0,0,0,0,1.009378
"TSHR","Tshr",0,0,0,0,0,0,0,0.391336,0.173889,0.272108,21,11,15,0,1
"TSHZ1","Tshz1",1.818678,2.213588,1.943796,310,257,243,1.99202066666667,2.51415,0.955989,1.272498,252,69,87,0,2.99202066666667
"TSHZ2","Tshz2",0.977775,1.342241,1.467552,159,198,170,1.26252266666667,2.425328,0.461654,1.528139,216,45,66,4.70109,0.396857910797175
"TSHZ3","Tshz3",0.177238,0.124886,0.215308,31,20,27,0.172477333333333,2.069424,0.514561,0.629962,191,37,39,6.209303,0.16263393747403
"TSKS","Tsks",0.189124,0,0,1,0,0,0.0630413333333333,0,0,0,0,0,0,0,1.06304133333333
"TSKU","Tsku",0.366346,0.280982,0.311922,28,21,18,0.31975,6.640364,3.317009,5.227354,314,117,158,0,1.31975
"TSLP","Tslp",0.219596,0.235027,0.224737,7,7,5,0.226453333333333,0,0,0,0,0,0,0.075678,1.14016772057561
"TSN","Tsn",10.976783,12.538359,11.251976,514,503,415,11.5890393333333,47.730289,41.855007,54.466938,1444,1024,1229,0.480203,8.50494110154711
"TSNAX","Tsnax",8.384502,8.299504,9.428325,616,575,498,8.70411033333333,15.225082,12.050071,14.143954,494,335,340,0,9.70411033333333
"TSNAXIP1","Tsnaxip1",0,0,0,0,0,0,0,2.996247,3.2284,4.636918,58,80,71,0,1
"TSPAN1","Tspan1",0,0,0,0,0,0,0,1.488591,1.809318,2.638055,15,13,17,0,1
"TSPAN10","Tspan10",0.124043,0.040016,0.052628,3,2,2,0.072229,0.611106,0.705943,0.860411,18,16,15,0,1.072229
"TSPAN11","Tspan11",0.187727,0.011792,0.39912,5,2,11,0.199546333333333,35.054776,28.289209,36.43268,3673,2252,2491,0,1.19954633333333
"TSPAN12","Tspan12",8.480609,7.516299,8.652934,369,309,288,8.216614,12.981556,0.708722,1.469547,316,24,25,0,9.216614
"TSPAN13","Tspan13",7.492422,9.308471,9.140448,433,521,385,8.64711366666667,27.73006,53.123,57.986008,852,1224,1241,0,9.64711366666667
"TSPAN14","Tspan14",1.59455,1.639166,1.460135,129,115,79,1.564617,49.978842,34.170491,37.821817,2952,1642,1670,0,2.564617
"TSPAN15","Tspan15",1.160557,0.780528,1.709119,88,69,85,1.21673466666667,22.657351,20.842218,20.465708,367,264,229,0,2.21673466666667
"TSPAN17","Tspan17",5.61185,8.971845,6.683235,75,88,63,7.08897666666667,41.612482,43.441625,52.307741,1389,1176,1190,0,8.08897666666667
"TSPAN18","Tspan18",0.726258,0.732479,1.07376,69,75,83,0.844165666666667,19.488838,11.584067,12.1942,1250,508,520,0.821476,1.01245674753149
"TSPAN2","Tspan2",1.515616,1.360282,1.633385,142,135,124,1.50309433333333,2.625627,1.962685,1.972201,71,64,58,0,2.50309433333333
"TSPAN3","Tspan3",27.323888,31.36108,34.456256,1307,1397,1159,31.0470746666667,158.333839,160.227428,192.139408,4001,3301,3595,0,32.0470746666667
"TSPAN31","Tspan31",7.864221,8.539412,8.829594,346,335,291,8.41107566666667,39.42318,29.707093,42.633629,477,254,313,0,9.41107566666667
"TSPAN32","Tspan32",0.175501,0.073977,0.041039,6,3,1,0.096839,1.016195,2.581094,2.681772,25,18,14,0.625301333333333,0.674852704236999
"TSPAN33","Tspan33",0.203739,0.306929,0.435388,13,19,19,0.315352,5.647006,1.663979,2.546053,180,40,29,5.31796633333333,0.208192309139138
"TSPAN4","Tspan4",9.197764,9.671046,10.831266,232,252,215,9.90002533333333,32.560282,21.563136,29.741097,451,249,294,0.867070333333333,5.83803681025407
"TSPAN5","Tspan5",1.129994,0.524662,0.677735,41,39,29,0.777463666666667,29.868225,15.775177,17.706721,1134,494,601,0,1.77746366666667
"TSPAN6","Tspan6",1.787328,1.571659,1.563308,62,56,46,1.640765,16.452665,10.043719,13.85871,676,306,411,5.98279833333333,0.378181478819738
"TSPAN7","Tspan7",15.983534,17.789532,19.102647,872,885,736,17.6252376666667,59.58848,75.095619,93.298139,1739,1686,1819,34.8040993333333,0.520198469266527
"TSPAN8","Tspan8",0.033013,0.238581,0.3099,1,3,3,0.193831333333333,0,0,0,0,0,0,64.1423306666667,0.0183265062996006
"TSPAN9","Tspan9",17.275444,15.648321,20.704713,703,671,689,17.8761593333333,20.222949,14.618591,20.251799,1273,605,695,1.13771766666667,8.83005254981442
"TSPEAR","Tspear",0,0,0,0,0,0,0,0.243866,0.070386,0.160975,15,4,6,2.28755333333333,0.304177574812475
"TSPO","Tspo",6.886096,8.599036,8.613042,141,168,119,8.03272466666667,17.682093,5.86109,9.080219,165,40,57,0.0566586666666667,8.54838459344803
"TSPO2","Tspo2",0.240142,0,0,2,0,0,0.0800473333333333,0.436608,0,0,4,0,0,0.0849393333333333,0.995490992123062
"TSPOAP1","Tspoap1",0,0,0.017825,0,0,1,0.00594166666666667,20.809986,25.368478,23.391074,867,831,716,0.0119596666666667,0.994053122670568
"TSPYL1","Tspyl1",7.387577,7.015063,7.62691,728,669,528,7.34318333333333,20.390427,25.336293,28.811234,1892,1798,1831,4.523612,1.51045789120114
"TSPYL2","Tspyl2",2.359505,1.446878,1.957279,112,118,75,1.92122066666667,30.645409,27.867838,30.982261,934,636,627,9.48146066666667,0.278703585270017
"TSPYL4","Tspyl4",3.388035,2.415713,4.027165,228,168,174,3.276971,35.436685,56.59133,58.715093,2691,3270,3016,0.861613,2.29745441184607
"TSPYL5","Tspyl5",0.700391,0.558561,0.669557,86,67,58,0.642836333333333,6.703801,8.718455,9.319364,542,534,506,0.604413,1.02394853029322
"TSR1","Tsr1",2.837518,3.051179,3.10471,276,207,190,2.99780233333333,23.08099,20.027283,22.701654,916,674,689,0.959546666666667,2.04016694337466
"TSR2","Tsr2",2.407644,2.410867,2.854382,120,97,89,2.557631,6.990081,7.497275,7.731271,537,436,395,6.76499833333333,0.458162493703047
"TSR3","Tsr3",1.224815,1.257347,1.446542,42,43,34,1.309568,23.821686,22.719704,27.476626,327,238,269,0,2.309568
"TSSC4","Tssc4",2.084507,1.691574,2.129292,69,58,53,1.96845766666667,23.106366,17.728755,26.899739,249,178,219,4.19436233333333,0.571476819708444
"TSSK2","Tssk2",0,0,0,0,0,0,0,0,0,0,0,0,0,1.959817,0.337858725725273
"TSSK3","Tssk3",0,0,0,0,0,0,0,3.90216,2.612508,2.952435,12,12,7,0,1
"TSSK4","Tssk4",0.085287,0.061167,0.03953,4,2,1,0.0619946666666667,5.000544,6.834246,7.436157,84,66,69,0.065643,0.996576401915713
"TSSK6","Tssk6",0.051759,0.069701,0,2,3,0,0.0404866666666667,0.416182,0.639587,0.741148,8,9,8,0.217323333333333,0.854733198794075
"TST","Tst",2.713894,3.350616,4.301644,93,106,104,3.45538466666667,6.696235,4.010412,4.704709,111,58,58,0.561256333333333,2.85371759367296
"TSTD2","Tstd2",2.12355,1.684192,1.166353,113,94,72,1.65803166666667,13.775657,15.28501,12.621827,400,278,229,0,2.65803166666667
"TSTD3","Tstd3",3.450228,4.78195,4.420137,151,196,141,4.21743833333333,7.714663,6.180279,8.367111,194,108,115,0,5.21743833333333
"TTBK1","Ttbk1",0.014517,0.019713,0.014319,4,6,3,0.016183,6.414708,10.691042,9.642368,725,913,721,0.798335333333333,0.565068695011646
"TTBK2","Ttbk2",0.63988,0.652375,0.663431,222,185,180,0.651895333333333,8.548508,6.936236,7.393197,1735,1064,951,0,1.65189533333333
"TTC1","Ttc1",4.980191,5.263132,5.488185,214,211,162,5.243836,28.18308,27.413636,30.494636,562,462,464,0,6.243836
"TTC12","Ttc12",1.892668,2.402068,2.499059,218,241,211,2.26459833333333,20.854869,6.809236,9.424321,155,53,58,0,3.26459833333333
"TTC14","Ttc14",3.503394,3.105939,2.873799,467,337,238,3.161044,22.438971,22.877191,25.604666,975,648,595,0.552961333333333,2.67942537311511
"TTC16","Ttc16",0.029684,0.024852,0,3,2,0,0.0181786666666667,0.051684,0.160353,0.031211,5,8,2,0.916835,0.531177000976436
"TTC17","Ttc17",6.084417,7.162467,6.031448,358,365,321,6.42611066666667,59.317282,48.522829,38.612409,1634,896,931,0.395147333333333,5.32281465135582
"TTC19","Ttc19",7.794012,6.445202,8.023095,489,444,347,7.42076966666667,37.654942,40.815846,49.560525,1601,1377,1488,5.775706,1.24278852516131
"TTC21A","Ttc21a",0,0.11929,0,0,1,0,0.0397633333333333,9.495383,6.328704,6.418172,147,81,81,0.0340186666666667,1.00555567017488
"TTC21B","Ttc21b",0.796643,0.709429,1.123305,108,93,95,0.876459,13.068127,11.13031,12.300621,631,383,387,3.31558966666667,0.434809410749508
"TTC22","Ttc22",0,0,0,0,0,0,0,0.080347,0.103747,0.108554,4,4,4,0.510589,0.661993434349118
"TTC23","Ttc23",4.633729,6.048683,5.735989,94,81,63,5.47280033333333,8.802028,5.809139,6.586802,258,109,115,1.489672,2.59986067776532
"TTC23L","Ttc23l",0,0,0,0,0,0,0,2.311596,2.372303,1.584401,23,33,39,0.816964333333333,0.550368535944477
"TTC24","Ttc24",0,0,0,0,0,0,0,0.394714,0.475429,0.187359,12,6,4,17.869446,0.052995726530604
"TTC26","Ttc26",0.204122,0.221899,0.475432,27,21,22,0.300484333333333,2.680162,2.014479,2.074911,153,97,87,0.493909333333333,0.870524270995473
"TTC27","Ttc27",2.476492,2.700181,2.854787,81,85,77,2.67715333333333,10.172537,19.734866,15.343439,200,145,140,0.050101,3.5017139621173
"TTC28","Ttc28",0.956016,2.399669,1.092374,278,297,299,1.48268633333333,12.190288,10.56585,6.826481,1113,695,648,0.061462,2.33893095874684
"TTC29","Ttc29",0,0,0,0,0,0,0,2.018255,0.270003,0.250513,57,6,5,0.323550333333333,0.755543612369861
"TTC3","Ttc3",21.092024,20.398891,18.500137,1192,1098,927,19.9970173333333,235.716106,177.747266,111.324455,11301,6418,4918,1.74875766666667,7.63872988439747
"TTC30A","Ttc30a1",0.590247,0.550909,0.656381,72,61,57,0.599179,1.584746,1.339653,1.556877,165,107,114,2.025825,0.528510075764461
"TTC30B","Ttc30b",2.645339,1.936892,2.622927,235,162,167,2.40171933333333,1.26601,1.379711,1.300371,87,73,62,0.597542666666667,2.12934490221231
"TTC32","Ttc32",3.77926,4.911874,4.359718,92,101,76,4.350284,8.510681,6.784702,5.290193,75,51,32,0.0282723333333333,5.20317801671866
"TTC33","Ttc33",7.982773,9.954753,8.532832,225,246,180,8.82345266666667,10.285026,9.767378,6.13757,453,339,290,0.735467,5.66040879294545
"TTC34","Ttc34",0,0,0.012802,0,0,1,0.00426733333333333,0.273549,0.391639,0.318888,45,48,34,1.32055133333333,0.432771005281216
"TTC36","Ttc36",0,0,0,0,0,0,0,0.252386,0.98682,1.014982,3,7,7,18.0427066666667,0.0525135432428023
"TTC38","Ttc38",2.402323,4.810089,4.572238,250,279,211,3.92821666666667,29.243233,29.219185,10.314719,222,169,183,5.024077,0.818086599269343
"TTC39A","Ttc39a",0.335124,0.43963,0.361941,21,10,14,0.378898333333333,39.090187,44.243254,45.230596,475,393,358,0,1.37889833333333
"TTC39B","Ttc39b",1.770939,1.808377,2.187479,261,242,260,1.922265,0.821566,0.772597,0.902555,158,115,122,0.253098333333333,2.3320316708319
"TTC39C","Ttc39c",0.706057,0.981014,1.230232,48,39,29,0.972434333333333,23.427208,19.299444,23.923015,600,470,453,1.113755,0.933142361973518
"TTC4","Ttc4",7.22584,4.97367,4.459619,198,170,141,5.553043,9.738379,5.460463,8.544314,282,148,204,0,6.553043
"TTC41P","Ttc41",0.397983,0.391649,0.66558,34,20,18,0.485070666666667,0.120102,0.26308,0.369579,5,4,6,0.185009,1.25321467319376
"TTC5","Ttc5",2.019085,2.195631,1.800298,78,86,77,2.00500466666667,13.336799,19.180872,18.303752,458,394,376,0,3.00500466666667
"TTC7B","Ttc7b",12.872735,16.170318,16.056253,722,742,594,15.033102,35.688295,38.124477,32.694383,577,410,356,0.104654333333333,14.5141348892549
"TTC8","Ttc8",1.738594,0.84467,0.526418,36,21,24,1.03656066666667,13.498368,13.967316,9.105369,282,235,188,3.502234,0.452344473136373
"TTC9","Ttc9",0.214288,0.15228,0.226253,19,11,11,0.197607,9.179033,11.217507,11.751213,843,785,733,0.071397,1.11779947115775
"TTC9B","Ttc9b",0.015463,0.015004,0,1,1,0,0.0101556666666667,15.886503,19.180744,22.119251,222,232,215,0.290604333333333,0.782699732657543
"TTC9C","Ttc9c",2.021846,2.055122,2.684902,165,163,153,2.25395666666667,24.36414,24.719048,29.776064,279,228,202,0.488188,2.1865225809284
"TTF1","Ttf1",0.696871,1.067482,0.857919,96,118,84,0.874090666666667,7.830139,4.050522,5.627461,228,143,160,3.33148266666667,0.432667243733632
"TTF2","Ttf2",0.420338,0.324805,0.65885,64,46,54,0.467997666666667,10.878638,6.247376,4.861867,387,182,171,0,1.46799766666667
"TTI1","Tti1",2.901975,2.590624,2.41548,298,281,215,2.63602633333333,9.560789,10.893847,6.946956,427,263,241,0.0470136666666667,3.47275919034486
"TTI2","Tti2",0.747953,0.691649,0.486483,91,79,43,0.642028333333333,4.010086,7.817514,3.891449,119,96,87,0.389979666666667,1.1813326286068
"TTK","Ttk",0.166635,0.033682,0.11617,3,2,3,0.105495666666667,15.405632,2.805423,3.525329,201,65,93,0.0111033333333333,1.09335577306639
"TTL","Ttl",2.286172,2.466479,2.662251,325,319,252,2.471634,45.586006,41.160362,45.793066,2860,2187,2002,4.54414733333333,0.626179968040772
"TTLL1","Ttll1",5.644194,6.010101,7.384839,360,344,330,6.346378,9.167015,12.513375,14.019869,240,239,232,0.331358,5.51795835530338
"TTLL10","Ttll10",0,0,0,0,0,0,0,0.427782,0.141297,0,4,1,0,0,1
"TTLL11","Ttll11",0.195297,0.549906,0.408474,14,16,11,0.384559,10.808669,15.218841,10.621755,195,231,162,13.9426643333333,0.0926581076248495
"TTLL12","Ttll12",0.704214,0.645264,1.012695,90,78,89,0.787391,7.830566,10.254409,8.384561,389,295,304,0.924910666666667,0.928557896712783
"TTLL13P","Ttll13",0.040423,0.273973,0.015519,4,3,1,0.109971666666667,0.250533,0.274806,2.292846,7,7,9,0.149785666666667,0.965372676704673
"TTLL2","Ttll2",0,0,0,0,0,0,0,0.019326,0.157194,0.176183,1,5,5,0.118935,0.893706962424091
"TTLL3","Ttll3",0.226056,0.373796,0.260102,14,16,8,0.286651333333333,32.01016,22.369928,25.336491,935,440,442,0.0259806666666667,1.25406976479739
"TTLL4","Ttll4",2.306706,2.759097,2.36807,231,195,135,2.47795766666667,21.74917,11.701504,25.935279,446,244,268,0.225793,2.83731239015614
"TTLL5","Ttll5",1.762374,2.454665,3.222767,125,103,104,2.47993533333333,21.499383,21.987655,11.533118,394,296,251,0.532431666666667,2.27085840695452
"TTLL6","Ttll6",0,0,0,0,0,0,0,0.012015,0.042587,0,1,2,0,0.270481,0.787103467112062
"TTLL7","Ttll7",0.992461,0.738639,0.689021,181,133,97,0.806707,142.636139,57.411982,16.877373,2851,1751,1414,0.378881666666667,1.31026979593366
"TTLL8","Ttll8",0,0,0,0,0,0,0,0,0,0,0,0,0,16.6063246666667,0.056797771194874
"TTLL9","Ttll9",0,0,0,0,0,0,0,1.322946,0.851164,0.487716,45,16,17,10.3790783333333,0.0878805796661622
"TTN","Ttn",31.46754,33.294034,38.527423,66021,65578,59939,34.4296656666667,7.730714,0.674614,0.768973,5744,103,105,0,35.4296656666667
"TTPA","Ttpa",0.075361,0.159479,0.083083,7,4,6,0.105974333333333,0.688324,0.20795,0.272244,30,7,8,0.199608333333333,0.921946190770599
"TTPAL","Ttpal",2.80669,4.078441,1.964477,215,187,123,2.94986933333333,6.182007,9.524992,10.492613,630,610,696,1.841701,1.38996654937776
"TTR","Ttr",0.059408,0.031852,0.041534,2,1,1,0.0442646666666667,0.76008,2.571182,1.631618,6,16,8,0,1.04426466666667
"TTYH1","Ttyh1",0.24304,0.171935,0.124931,15,9,9,0.179968666666667,150.103012,97.600655,185.84422,1834,973,1441,0.992621666666667,0.592168943259843
"TTYH2","Ttyh2",0.381645,0.437805,0.616127,45,49,52,0.478525666666667,10.803639,10.426572,8.235784,417,204,213,0.792915333333333,0.824648905153729
"TTYH3","Ttyh3",0.886018,1.259593,1.064897,122,140,121,1.07016933333333,106.211041,67.380867,87.368341,6397,3047,3778,0,2.07016933333333
"TUB","Tub",0.004957,0.010469,0.020388,1,2,1,0.011938,9.39762,11.273921,11.59292,1145,1030,945,0,1.011938
"TUBA1A","Tuba1a",13.751679,11.679312,14.017884,783,620,571,13.149625,1886.054945,2387.569336,2762.529898,50128,48129,47488,6.40805966666667,1.91003118720381
