"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"NMI","Nmi",4.548459,3.108121,4.979602,69,67,47,4.21206066666667,1.165792,0.703474,1.268873,19,9,18,16.0473113333333,0.305740920943662
"NMNAT1","Nmnat1",3.177205,4.03772,4.200128,177,210,171,3.80501766666667,10.504927,9.418652,6.08868,220,159,164,0,4.80501766666667
"NMNAT2","Nmnat2",0.012959,0.006976,0,2,1,0,0.006645,15.035016,16.735598,11.166691,828,781,768,3.06106933333333,0.24787683178355
"NMNAT3","Nmnat3",2.95221,6.042448,6.363404,144,174,151,5.119354,2.422161,3.005574,2.113168,168,255,188,4.51729633333333,1.10912186518409
"NMRAL1","Nmral1",0.401609,0.431247,0.592475,15,18,16,0.475110333333333,36.559272,25.049193,30.957266,191,147,159,0.176997333333333,1.25328264691622
"NMRK1","Nmrk1",0.715017,0.967935,1.13441,34,38,32,0.939120666666667,5.998515,7.72906,7.516885,117,102,120,206.415141666667,0.00934898316046277
"NMRK2","Nmrk2",1.193734,0.820318,1.010203,66,42,40,1.008085,0,0,0,0,0,0,1.976213,0.674711453783718
"NMS","Nms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NMT1","Nmt1",11.412849,9.916915,12.493543,718,686,583,11.2744356666667,109.508452,169.614561,150.555904,1448,1302,1330,0,12.2744356666667
"NMT2","Nmt2",1.337089,1.198721,1.197849,138,126,107,1.244553,12.618298,12.690974,10.504395,312,289,280,279.084619,0.0080138388463238
"NMU","Nmu",0,0,0,0,0,0,0,7.411424,1.979844,2.515376,18,2,20,7.018547,0.124710873428814
"NMUR1","Nmur1",0.027419,0,0,1,0,0,0.00913966666666667,0.316127,0.025678,0.097526,16,1,4,0,1.00913966666667
"NMUR2","Nmur2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NNAT","Nnat",0.28458,0.376213,0.252147,7,7,4,0.304313333333333,22.11881,19.715623,24.627739,343,242,341,28.7198463333333,0.0438869474190529
"NNMT","Nnmt",0.602847,0.735798,0.895764,17,17,15,0.744803,0.909986,11.579082,0.774863,7,76,7,0.0274336666666667,1.69821474281714
"NNT","Nnt",4.734297,5.871363,2.145187,479,554,145,4.25028233333333,41.702634,31.207881,31.981896,1144,827,1065,1.15384833333333,2.43762861668533
"NOA1","Noa1",5.573922,5.99382,8.311771,142,156,128,6.62650433333333,5.61978,4.951849,5.510865,178,123,150,1.53518333333333,3.00826541144296
"NOB1","Nob1",2.870652,4.086439,3.115992,140,136,102,3.35769433333333,15.867685,14.293227,11.552562,222,182,198,0.0877566666666667,4.00612974102664
"NOBOX","Nobox",0,0,0,0,0,0,0,0,0,0,0,0,0,1.22140866666667,0.450164805335233
"NOC2L","Noc2l",3.380649,3.070523,3.332578,283,244,203,3.26125,26.13588,25.156619,22.532275,947,731,783,0.426450333333333,2.9873104589925
"NOC3L","Noc3l",0.856951,0.992267,0.935228,108,116,85,0.928148666666667,2.532063,4.992342,2.50617,129,191,113,2.43159,0.561882004163279
"NOC4L","Noc4l",1.295428,1.800698,1.995822,76,81,56,1.697316,10.251445,10.011889,10.344265,153,129,119,0.0926336666666667,2.46863709428686
"NOCT","Noct",7.630611,6.484703,4.73604,1389,1185,856,6.28378466666667,7.25459,4.335134,7.124836,145,84,121,0.216934,5.98535719000921
"NOD1","Nod1",4.107912,3.199757,3.267824,247,259,202,3.52516433333333,1.448464,3.092142,1.998582,66,93,64,14.6096263333333,0.289895750013576
"NOD2","Nod2",0.123135,0.106408,0.226334,20,16,26,0.151959,0.479195,0.988882,0.141669,13,5,10,0,1.151959
"NODAL","Nodal",0,0.030875,0.020556,0,2,1,0.0171436666666667,0.265595,0.287157,0.225744,8,7,6,0.019749,0.997445122933846
"NOG","Nog",0.061859,0.019171,0.181692,3,1,6,0.087574,0.161021,0.105708,0.193136,4,2,4,256.697795,0.00422034654972504
"NOL10","Nol10",0.844129,0.893391,1.173028,81,80,81,0.970182666666667,6.153405,5.936014,6.107267,248,219,222,1.11572533333333,0.931209092043454
"NOL11","Nol11",5.132529,4.674886,4.013898,249,235,175,4.60710433333333,27.102443,41.699914,30.288453,415,405,415,0,5.60710433333333
"NOL12","Nol12",2.066879,2.65064,3.464399,60,67,57,2.727306,8.457032,7.444283,7.144649,157,102,135,0.0179423333333333,3.66160820504894
"NOL3","Nol3",3.316517,3.522267,3.679185,355,363,282,3.50598966666667,16.391737,15.004083,22.379259,130,100,142,11.2181786666667,0.368793892248425
"NOL4","Nol4",0,0,0,0,0,0,0,0.770572,0.365214,0.604399,17,7,13,2.49757533333333,0.285912354901863
"NOL4L","Nol4l",0.353594,0.249793,0.522876,50,45,54,0.375421,24.592451,15.536087,22.113467,1405,971,1104,2.38681566666667,0.406110380773602
"NOL6","Nol6",2.02078,1.788832,2.5166,243,198,216,2.10873733333333,19.943566,16.348264,17.058099,1140,828,953,11.8525526666667,0.241877035166399
"NOL7","Nol7",25.804385,42.75927,25.209672,338,378,270,31.2577756666667,22.156009,22.448789,19.199646,309,238,254,3.98132733333333,6.47573899647363
"NOL8","Nol8",1.851704,2.149295,2.413916,185,169,146,2.138305,19.942986,21.799981,15.907487,376,344,336,0.024707,3.06263644144131
"NOL9","Nol9",1.053727,1.210009,1.21757,114,133,92,1.16043533333333,6.708693,4.243576,3.814725,386,226,294,2.68280533333333,0.586627621552266
"NOLC1","Nolc1",2.417017,3.899627,2.098445,237,230,158,2.80502966666667,25.475486,24.614289,22.650275,1108,1000,901,0.0493326666666667,3.62614239272071
"NOM1","Nom1",2.980394,2.691645,3.995166,231,197,184,3.22240166666667,13.405776,11.67146,11.578403,319,251,297,0,4.22240166666667
"NOMO3","Nomo1",9.016547,8.870397,10.341056,1321,1219,1082,9.40933333333333,269.770549,208.951973,231.013207,2875,1659,2066,0.335349666666667,7.7952116911201
"NONO","Nono",15.23319,19.21983,18.628936,660,674,524,17.6939853333333,329.161844,350.955533,318.718299,3715,3149,3400,5.61619433333333,2.82548915456584
"NOP10","Nop10",7.257426,7.213258,6.958555,206,191,144,7.14307966666667,89.593186,87.706038,108.604407,384,303,412,25.5776056666667,0.306388760853639
"NOP14","Nop14",5.415511,4.22857,5.249913,188,181,159,4.96466466666667,10.90925,9.476591,8.74925,426,378,400,0,5.96466466666667
"NOP16","Nop16",3.270589,3.39101,2.926429,111,94,66,3.19600933333333,18.521711,19.346518,19.141484,178,136,159,0.327962666666667,3.1597344102043
"NOP2","Nop2",2.296077,2.503253,2.180135,150,151,115,2.32648833333333,22.083378,25.184243,20.160749,320,271,234,0,3.32648833333333
"NOP53","Nop53",14.453425,20.129172,15.657977,492,538,409,16.746858,188.025054,176.642631,204.431794,801,505,658,1.997292,5.92096399016179
"NOP56","Nop56",13.177643,10.073123,18.47937,182,147,159,13.9100453333333,121.401313,107.954287,110.731786,1373,1038,1225,13.549884,1.02475355359076
"NOP58","Nop58",11.658847,15.836926,12.631578,195,188,142,13.3757836666667,36.874919,44.765274,36.599684,491,455,436,7.90054266666667,1.61515810946059
"NOP9","Nop9",1.827194,2.224238,2.031548,105,107,77,2.02766,10.445964,11.144241,11.270881,757,622,580,0.00828533333333333,3.00278095882911
"NOS1","Nos1",0.02592,0.008975,0.003947,9,3,1,0.0129473333333333,0.036586,0.043079,0.044509,7,7,8,0.040979,0.973071823094734
"NOS1AP","Nos1ap",1.775962,1.274049,2.064112,31,24,28,1.70470766666667,0.995678,1.00164,1.517799,78,46,65,4.16625533333333,0.523533486472407
"NOS2","Nos2",0.816666,0.786422,1.144407,109,98,110,0.915831666666667,0.038544,0,0.021877,2,0,1,0.109579666666667,1.72662831180216
"NOS3","Nos3",1.907915,1.901523,2.548801,279,263,264,2.119413,0.262348,1.028604,0.698751,15,15,16,2.73518466666667,0.835142912166592
"NOSIP","Nosip",9.332083,8.206742,10.548773,215,195,173,9.36253266666667,41.25264,39.305359,35.264519,347,286,289,0.576270666666667,6.57408203159694
"NOSTRIN","Nostrin",2.042753,1.760032,1.5749,68,60,43,1.79256166666667,0.104439,0.083255,0.075221,3,2,2,0.188014666666667,2.35061211365516
"NOTCH1","Notch1",3.801942,15.774202,9.488368,630,552,437,9.68817066666667,8.106199,17.777142,6.292629,1063,1320,699,0.158090333333333,9.22913382404539
"NOTCH2","Notch2",0.674041,0.541599,0.727475,252,190,194,0.647705,9.733093,20.666494,8.706164,1647,2466,1308,0.0458826666666667,1.57542050606059
"NOTCH3","Notch3",3.106815,3.148619,2.882608,615,572,558,3.046014,15.670406,50.079562,15.152345,934,1888,711,37.5149796666667,0.105050399481365
"NOTCH4","Notch4",3.075629,5.173277,4.78609,394,453,287,4.34499866666667,1.506789,1.201509,1.23541,39,27,27,2.690289,1.44839568572181
"NOTO","Noto",0,0,0,0,0,0,0,0.090735,0.043861,0.073468,3,1,2,1.02534466666667,0.493743122569755
"NOTUM","Notum",0,0.071579,0.031777,0,3,1,0.034452,0.300558,1.457556,1.043277,9,26,20,64.8630816666667,0.0157060977686311
"NOVA1","Nova1",0.104343,0.499882,0.859493,25,23,27,0.487906,8.388264,7.96577,6.444175,230,182,213,0.165637666666667,1.27647384993564
"NOX1","Nox1",0,0.144653,0.017891,0,2,1,0.0541813333333333,0.171346,0.37266,0.169135,6,4,2,0.138375666666667,0.926039939363895
"NOX3","Nox3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.793228333333333,0.557653468558103
"NOX4","Nox4",0.266605,0.21353,0.231439,13,16,11,0.237191333333333,4.821653,15.090714,5.697875,119,215,81,0,1.23719133333333
"NOXA1","Noxa1",0,0,0,0,0,0,0,0.58661,0.683244,0.549444,13,11,10,13.2611156666667,0.0701207411379011
"NOXO1","Noxo1",0.236402,0.126231,0.039479,6,2,2,0.134037333333333,0,0.102511,0.202918,0,1,1,0.0568546666666667,1.07303053967685
"NOXRED1","Noxred1",0.135686,0.022719,0.315509,6,1,4,0.157971333333333,0.377082,0.39883,0.54375,9,9,10,0.648844333333333,0.702292696723139
"NPAS1","Npas1",0.062524,0.108872,0.090185,4,7,4,0.0871936666666667,1.293444,1.247922,1.31256,12,12,13,2.87647666666667,0.280459231449865
"NPAS2","Npas2",0.188559,0.134161,0.415539,27,18,11,0.246086333333333,5.307595,4.340467,4.468452,75,36,59,6.96730966666667,0.156399887222492
"NPAS3","Npas3",0.005091,0.005285,0.007246,1,1,1,0.005874,0.604028,1.36412,0.635345,51,47,49,0.0565246666666667,0.952059172620674
"NPAS4","Npas4",0.012228,0,0.022638,1,0,2,0.011622,0,1.077094,0.022412,0,6,1,55.4432873333333,0.0179228044253647
"NPAT","Npat",0.758297,1.017846,0.707436,148,119,101,0.827859666666667,5.309006,5.308858,5.842486,169,170,173,58.5895386666667,0.0306741704595397
"NPB","Npb",0,0,0,0,0,0,0,0.051112,0,0.04743,1,0,1,0.294395,0.772561698708663
"NPC1","Npc1",4.953635,4.563431,4.689684,559,455,415,4.73558333333333,35.194276,30.834646,37.368008,669,542,591,202.211323,0.0282247231535092
"NPC1L1","Npc1l1",0.006482,0.013917,0,1,2,0,0.00679966666666667,0.037511,0.032084,0,3,2,0,0.360474666666667,0.740035585619137
"NPC2","Npc2",4.393742,4.505729,5.158176,431,411,328,4.68588233333333,207.929094,169.461978,225.083618,1696,1128,1688,32.0572513333333,0.172001061915271
"NPDC1","Npdc1",4.289762,4.8448,5.994248,113,109,88,5.04293666666667,115.048185,77.417137,129.664644,1092,556,935,6.00826333333333,0.862258790694223
"NPEPL1","Npepl1",16.53823,14.168362,21.758447,613,597,532,17.4883463333333,16.540085,13.133581,15.002651,411,269,368,1.76416333333333,6.68858678153365
"NPEPPS","Npepps",16.339101,14.739846,13.453842,1008,913,744,14.844263,132.818619,134.370529,130.274627,2406,1871,2140,3.06180133333333,3.90079713401378
"NPFF","Npff",0.217275,0.116715,0.765224,6,3,7,0.366404666666667,2.078352,2.01155,0.573752,12,9,3,2.28467433333333,0.415993954956265
"NPFFR2","Npffr2",0,0,0,0,0,0,0,0.038138,0.292618,0.075957,1,5,1,0.0588236666666667,0.944444322016477
"NPHP1","Nphp1",1.390657,1.763623,1.942114,94,117,100,1.698798,1.530829,1.876198,1.606133,42,56,36,0.446731333333333,1.86544518516914
"NPHP3","Nphp3",4.568077,1.377246,3.022988,48,38,30,2.989437,14.953086,24.375088,11.829917,518,557,422,0.397778,2.85412776563947
"NPHP4","Nphp4",0.042619,0.019444,0.043009,7,3,5,0.035024,8.814826,8.392874,7.228779,490,377,370,2.79780166666667,0.272532399225692
"NPHS1","Nphs1",0,0,0,0,0,0,0,0.319587,0.055364,0.457479,6,3,5,21.4159566666667,0.044611078388059
"NPHS2","Nphs2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160416666666667,0.984211605495181
"NPL","Npl",0.104684,0.082428,0.052612,5,4,2,0.079908,25.19139,13.731854,27.389769,253,151,234,13.3072746666667,0.0754796441083212
"NPLOC4","Nploc4",8.142822,9.704816,12.161335,704,743,602,10.002991,210.582056,261.217054,226.960644,1456,1307,1256,0,11.002991
"NPM1","Npm1",39.86308,35.667877,36.255552,1028,926,687,37.2621696666667,1741.310426,1908.882615,1580.325786,5107,4329,4816,0.037786,36.8690362624536
"NPM2","Npm2",0.037182,0.039998,0,1,1,0,0.0257266666666667,31.748073,45.666915,44.272873,53,22,34,0.020105,1.00551087061299
"NPM3","Npm3",3.508818,3.982311,3.853539,81,86,64,3.781556,29.603197,24.137927,27.167835,113,78,91,2.58076533333333,1.33534469726025
"NPNT","Npnt",0.080889,0.0195,0.152567,10,2,13,0.0843186666666667,0.596622,0.038691,0.784789,2,2,3,0,1.08431866666667
"NPPA","Nppa",36.218931,46.856819,69.604945,830,1013,1137,50.893565,0.499753,0.785557,0.900045,5,6,8,0,51.893565
"NPPB","Nppb",19.237241,35.001781,45.957292,366,620,631,33.3987713333333,0.131276,0.971943,0,1,6,0,370.143609333333,0.0926831837280511
"NPPC","Nppc",0,0,0,0,0,0,0,0.242278,0,0,2,0,0,4.376504,0.18599446778055
"NPR1","Npr1",2.885852,3.131412,2.312595,189,199,143,2.77661966666667,0.122357,0.200187,0,6,10,0,0,3.77661966666667
"NPR2","Npr2",15.322023,12.168306,12.16334,495,497,380,13.2178896666667,19.616454,17.518965,19.417771,375,257,291,4.194528,2.7370898119457
"NPR3","Npr3",1.232432,1.29452,1.004365,177,209,145,1.17710566666667,6.093876,8.851874,5.209215,609,704,476,6.250943,0.300251383394776
"NPRL2","Nprl2",2.608201,3.146105,3.96321,116,118,94,3.239172,19.741759,13.894614,22.014396,217,113,194,0,4.239172
"NPRL3","Nprl3",4.406818,5.459991,7.620986,148,157,135,5.829265,13.490981,12.113898,14.479091,343,255,323,22.236094,0.293907616314515
"NPS","Nps",0,0,0,0,0,0,0,0,0,0,0,0,0,0.392945333333333,0.717903263013911
"NPSR1","Npsr1",0,0,0,0,0,0,0,0,0.108228,0,0,2,0,3.81600833333333,0.207640836723358
"NPTN","Nptn",49.971515,35.351834,53.082834,947,753,737,46.1353943333333,95.403323,88.463364,101.585979,1389,1174,1325,17.719783,2.51794555168366
"NPTX1","Nptx1",0,0,0.008371,0,0,1,0.00279033333333333,38.282249,25.411868,36.062957,2468,1233,2204,167.254606666667,0.00595995766891533
"NPTX2","Nptx2",0,0,0,0,0,0,0,3.288707,3.134675,5.36436,126,90,171,15.2939023333333,0.0613726521457199
"NPTXR","Nptxr",0.194911,0.298771,0.235339,31,30,26,0.243007,3.456364,3.085974,3.766937,304,216,287,15.486277,0.0753964645868803
"NPVF","Npvf",0,0,0,0,0,0,0,0,0,0,0,0,0,3.77014666666667,0.209637160003466
"NPY","Npy",0,0,0,0,0,0,0,0,1.477526,0,0,6,0,0.524229,0.656069396396473
"NPY1R","Npy1r",0.173143,0.150791,0.133601,16,13,9,0.152511666666667,2.493844,1.660852,2.221823,83,43,71,0.0667463333333333,1.08039899520005
"NPY2R","Npy2r",0,0,0,0,0,0,0,0,0,0,0,0,0,25.6617173333333,0.0375069612920158
"NPY4R","Npy4r",0.077043,0.046072,0.082744,9,5,7,0.0686196666666667,0,0,0.094513,0,0,2,0.006402,1.06182188297188
"NPY5R","Npy5r",0,0,0,0,0,0,0,0,0.064911,0,0,1,0,4.46445466666667,0.183000877672209
"NPY6R","Npy6r",0,0,0,0,0,0,0,1.630215,0.351433,0.71311,38,6,28,0.0340926666666667,0.967031323433941
"NQO1","Nqo1",10.314702,11.345016,11.86274,461,472,384,11.1741526666667,28.009524,40.966534,33.925064,465,513,495,2.86270133333333,3.1517199017199
"NQO2","Nqo2",6.5066,7.420218,7.773741,461,438,381,7.23351966666667,7.373629,6.404685,7.719842,113,85,106,0.118674666666667,7.36006625697552
"NR0B1","Nr0b1",0,0,0,0,0,0,0,0.535318,0,0,3,0,0,4.59214566666667,0.178822237403568
"NR0B2","Nr0b2",1.317441,1.741482,1.767249,44,56,42,1.608724,0,0.161015,0,0,2,0,7.868062,0.294170699302734
"NR1D1","Nr1d1",7.442558,7.69609,12.469742,630,586,781,9.20279666666667,0.942397,1.131823,1.077161,38,37,38,17.2791206666667,0.558166711228742
"NR1D2","Nr1d2",16.813231,17.75141,15.960819,1866,1722,1375,16.84182,5.253111,4.527767,3.997243,312,231,275,8.155743,1.94870257935375
"NR1H2","Nr1h2",12.82301,22.069064,12.262992,287,298,245,15.7183553333333,6.067217,8.034143,7.676158,133,117,146,35.564946,0.457223575096578
"NR1H3","Nr1h3",3.604408,7.280348,2.651035,105,117,72,4.51193033333333,3.580076,6.382953,4.23315,45,32,35,0.151705666666667,4.78588453010419
"NR1H4","Nr1h4",0.04912,0.1056,0.090814,3,6,4,0.0818446666666667,0,0,0,0,0,0,7.57116966666667,0.126219023626841
"NR1I2","Nr1i2",0,0,0,0,0,0,0,0.024336,0,0.055001,1,0,2,5.12901833333333,0.163158265420971
"NR1I3","Nr1i3",0.010123,0.021779,0.051315,1,2,2,0.027739,1.640716,2.024658,1.897807,18,10,21,15.5114546666667,0.0622440009525508
"NR2C1","Nr2c1",1.035396,0.847142,0.954427,105,71,65,0.945655,36.346365,38.767794,33.288745,434,370,338,0.736328,1.12055729101875
"NR2C2","Nr2c2",1.906884,1.798513,2.08253,465,396,337,1.929309,9.927168,10.749646,8.054578,1075,882,870,4.246724,0.5583120057392
"NR2C2AP","Nr2c2ap",0.826691,1.081854,0.938907,27,33,23,0.949150666666667,2.464582,2.54419,3.420754,35,26,36,49.1000566666667,0.0389051589229739
"NR2E1","Nr2e1",0.009323,0,0,1,0,0,0.00310766666666667,0.051805,0.064292,0,2,2,0,3.80248666666667,0.208872556300694
"NR2E3","Nr2e3",0,0,0,0,0,0,0,0.067685,1.143661,0.118877,2,4,3,2.24840166666667,0.307843703647076
"NR2F1","Nr2f1",0.358411,0.681194,0.325914,23,18,11,0.455173,20.268519,15.705573,19.6114,488,339,396,10.9599493333333,0.121670498715602
"NR2F2","Nr2f2",1.308085,1.090512,1.646296,107,84,64,1.34829766666667,17.664279,24.424184,21.141967,569,440,458,1.97516933333333,0.78929882758494
"NR2F6","Nr2f6",14.000051,22.630494,16.802283,156,253,127,17.8109426666667,9.459375,10.024907,10.709195,249,190,222,169.185506,0.11053199011358
"NR3C1","Nr3c1",5.56409,5.909985,7.263169,1075,1000,947,6.245748,1.167842,1.525392,0.813964,117,128,75,0,7.245748
"NR3C2","Nr3c2",3.651579,1.481806,3.095661,344,264,250,2.74301533333333,0.357437,0.427056,0.385712,21,11,21,0.398615,2.6762299369972
"NR4A1","Nr4a1",2.707983,5.270493,7.167462,196,323,383,5.048646,28.951801,23.860598,19.422924,598,503,497,0.101809666666667,5.48973764071169
"NR4A2","Nr4a2",0.118253,0.101957,0.083005,12,11,6,0.101071666666667,27.227713,29.890492,19.351439,969,874,796,0,1.10107166666667
"NR4A3","Nr4a3",0.376945,0.801414,0.27971,64,105,28,0.486023,0.329176,0.601004,0.362557,24,35,23,3.93247466666667,0.301273316220445
"NR5A1","Nr5a1",0,0,0,0,0,0,0,0.104079,0.285163,0.241287,1,6,4,9.08197033333333,0.0991869611730326
"NR5A2","Nr5a2",0.164064,0.097308,0.061631,16,14,7,0.107667666666667,46.125566,29.904845,43.625735,807,309,773,100.501639333333,0.0109128056841433
"NR6A1","Nr6a1",0.159261,0.223988,0.21248,23,21,13,0.198576333333333,3.689852,2.132646,3.396022,413,192,336,0.0536273333333333,1.13757141202993
"NRAP","Nrap",39.434777,36.90261,40.391544,7298,6375,5358,38.9096436666667,0,0,0,0,0,0,1.31123366666667,17.2676801321545
"NRARP","Nrarp",1.249798,1.044883,1.056597,98,84,58,1.11709266666667,0.753279,0.971061,0.649014,26,26,19,6.569503,0.279687142823864
"NRAS","Nras",9.308999,13.282068,13.314495,379,327,287,11.9685206666667,14.259216,16.760777,14.927277,929,881,868,0,12.9685206666667
"NRBF2","Nrbf2",1.791709,2.196751,1.910375,101,84,77,1.96627833333333,9.436277,10.782346,10.618936,239,220,239,0,2.96627833333333
"NRBP1","Nrbp1",26.661208,26.502345,28.766877,799,788,647,27.3101433333333,38.019739,41.625316,33.446024,961,836,880,0.196851,23.6538577762256
"NRBP2","Nrbp2",5.748635,7.907241,8.050417,236,241,176,7.235431,40.196052,34.529964,37.238613,1711,1184,1441,5.04190866666667,1.36305122343789
"NRCAM","Nrcam",0.007374,0.015872,0.134025,1,2,2,0.0524236666666667,17.967572,18.969928,20.700569,745,701,661,3.41712833333333,0.238259698891852
"NRDE2","Nrde2",0.995038,1.150552,0.964331,117,90,88,1.03664033333333,6.298401,7.848714,7.757457,331,256,264,8.192295,0.221559505361102
"NREP","Nrep",3.191065,3.486163,4.751883,213,210,225,3.80970366666667,93.962973,105.415675,97.051341,2019,1697,1895,3.61149866666667,1.04298060442534
"NRF1","Nrf1",1.494536,1.711829,1.719004,97,89,78,1.64178966666667,11.661256,10.166937,11.430173,287,188,255,3.65134733333333,0.567962243484719
"NRG2","Nrg2",1.444511,1.073034,0.602478,10,11,10,1.04000766666667,0.513296,0.424163,0.567312,23,7,16,683.363737,0.0029808821776696
"NRG3","Nrg3",0,0,0,0,0,0,0,7.220217,5.186917,8.35185,283,161,303,0.892138,0.528502677923069
"NRG4","Nrg4",0.511889,0.166693,0.508381,21,9,14,0.395654333333333,8.74062,0.676226,0.703896,4,4,3,12.8100373333333,0.101060866067656
"NRGN","Nrgn",0.672112,0.706803,0.763282,19,22,20,0.714065666666667,0.070074,0.44029,0.081257,1,5,1,0.0125826666666667,1.69276615440122
"NRIP1","Nrip1",1.358345,1.516498,1.556857,308,244,250,1.47723333333333,5.66756,12.158888,5.697382,659,1146,566,8.25731933333333,0.267597264838151
"NRIP2","Nrip2",0.443713,0.321975,0.702877,26,22,24,0.489521666666667,1.255185,1.313268,0.874361,52,44,32,0.169902666666667,1.27320136034109
"NRIP3","Nrip3",0,0,0.011046,0,0,1,0.003682,0.97427,0.754074,0.979219,46,32,50,32.058903,0.0303604145606404
"NRK","Nrk",0.089356,0.070511,0.062234,20,16,9,0.0740336666666667,3.110715,7.275183,2.536519,251,492,207,99.0628753333333,0.0107335878875038
"NRL","Nrl",0,0.24901,0,0,2,0,0.0830033333333333,0.522987,0.637195,0.209817,11,8,7,1.20174233333333,0.491884684659589
"NRM","Nrm",2.991419,1.788919,2.829532,25,23,12,2.53662333333333,3.945389,4.790925,4.874997,67,63,70,0.230475,2.87419357023372
"NRN1","Nrn1",1.605797,2.278742,2.699883,73,71,91,2.19480733333333,33.236743,23.496351,45.046854,671,401,798,154.784155,0.0205079093784174
"NRN1L","Nrn1l",0.073833,0.075006,0.207521,1,1,2,0.118786666666667,1.266085,0.424654,0.533369,8,2,3,3.40548266666667,0.253953255821837
"NRP1","Nrp1",10.44628,11.895183,12.667556,1222,1295,1071,11.669673,89.203128,113.858148,82.985288,3448,2933,2924,16.757733,0.713473561067733
