"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"RPP30","Rpp30",6.268372,5.644273,5.735133,79,68,40,5.88259266666667,13.710553,15.052733,20.639724,155,171,141,0.245973,5.52386983238535
"RPP38","Rpp38",0.924755,1.271668,1.022183,25,32,20,1.07286866666667,4.524648,5.317044,6.96305,53,68,49,0,2.07286866666667
"RPP40","Rpp40",4.231363,5.535135,3.552971,31,37,31,4.439823,9.50164,10.602885,12.220051,71,96,68,0.046759,5.19682467502071
"RPRD1A","Rprd1a",5.621134,5.091665,5.447187,758,625,531,5.386662,29.92281,31.640015,33.472121,1358,1470,1106,0.10427,5.78360545880989
"RPRD1B","Rprd1b",3.6181,5.009402,4.903163,316,357,242,4.51022166666667,15.991769,15.484622,16.193389,359,384,279,0,5.51022166666667
"RPRD2","Rprd2",2.104484,2.974993,3.801669,345,309,297,2.960382,10.233788,11.327651,12.631819,908,1030,776,0,3.960382
"RPRM","Rprm",0,0,0.06387,0,0,2,0.02129,47.182872,59.27855,65.011045,758,1067,736,0,1.02129
"RPRML","Rprml",0,0,0.060168,0,0,1,0.020056,0,0,0,0,0,0,0,1.020056
"RPS10","Rps10",96.39313,114.417383,111.531126,938,1084,792,107.447213,233.99456,223.293442,261.385448,1171,1221,925,0,108.447213
"RPS11","Rps11",136.462855,139.643933,146.630505,1161,1115,901,140.912431,387.11353,400.787584,455.58018,1638,1804,1328,0.684188,84.2616329055901
"RPS12","Rps12",27.034294,32.882723,18.219476,245,277,115,26.0454976666667,380.35274,359.536649,377.606186,1372,1423,975,0,27.0454976666667
"RPS13","Rps13",40.683627,46.671256,83.163392,286,299,391,56.839425,280.492149,261.946885,291.15167,1119,1137,827,0,57.839425
"RPS14","Rps14",119.986688,130.069815,151.293742,1185,1187,1094,133.783415,189.546508,192.458386,247.912617,996,1105,828,0.072376,125.686713428872
"RPS15","Rps15",141.419808,160.227322,182.874205,1338,1410,1219,161.507111666667,186.881877,208.295831,194.81805,676,842,502,0.346796333333333,120.661979576719
"RPS15A","Rps15a",642.51554,623.12117,387.460547,773,667,423,551.032419,187.435737,172.583361,219.215456,984,963,808,0,552.032419
"RPS16","Rps16",29.497488,32.54728,43.158717,290,300,305,35.0678283333333,186.891285,191.603792,238.741264,634,702,548,0.125224,32.0539095623034
"RPS17","Rps17",188.978549,228.116706,236.839031,1462,1566,1121,217.978095333333,378.599804,359.839217,341.41035,1304,1350,843,0.287603,170.066468727809
"RPS18","Rps18",93.879357,100.825092,132.679664,1007,1018,942,109.128037666667,625.04781,559.491618,674.411497,2666,2636,1930,0.0258206666666667,107.356033315765
"RPS19","Rps19",155.182001,171.00445,168.816087,840,806,662,165.000846,486.155759,449.816666,449.693421,1223,1308,1021,0,166.000846
"RPS19BP1","Rps19bp1",1.579862,1.965538,2.016689,34,36,31,1.85402966666667,27.200209,36.954966,39.027346,231,335,228,0,2.85402966666667
"RPS2","Rps2",212.784872,217.878402,284.179222,3870,4468,3210,238.280832,773.002629,779.307666,891.376885,4967,5586,4028,0.103431666666667,216.851518067121
"RPS20","Rps20",27.114265,32.232985,27.539552,357,385,230,28.9622673333333,265.348052,272.921332,281.100796,1263,1439,969,0,29.9622673333333
"RPS21","Rps21",112.553793,125.035908,116.058305,595,616,440,117.882668666667,202.592092,241.073034,214.806902,326,425,248,0.699083333333333,69.968709794497
"RPS23","Rps23",36.19127,36.654641,42.452681,281,263,222,38.432864,301.641416,265.19001,246.695108,3529,3422,2640,0.115542666666667,35.3485932705995
"RPS24","Rps24",183.905636,182.666927,169.040327,1832,1692,1224,178.53763,673.964287,636.037773,708.182773,2592,2635,1737,0,179.53763
"RPS25","Rps25",142.018467,148.14218,176.579303,851,826,680,155.579983333333,433.737003,383.54287,285.904865,1030,1079,696,0.154128333333333,135.669473498759
"RPS26","Rps26",27.833028,27.667774,32.791068,358,337,301,29.4306233333333,51.421685,45.927318,44.267048,317,302,195,0,30.4306233333333
"RPS27","Rps27",1.927862,0.501433,0,4,4,0,0.809765,236.497349,201.624925,282.915528,368,362,302,0.261167333333333,1.43499197304508
"RPS27A","Rps27a",39.436509,37.234627,22.880225,517,449,212,33.183787,376.583025,358.455026,315.189597,1766,1776,1188,0.0484326666666667,32.6046565381086
"RPS27L","Rps27l",54.450733,41.592842,51.479608,200,202,158,49.1743943333333,74.521963,91.396302,88.384197,138,219,129,0,50.1743943333333
"RPS28","Rps28",34.122903,41.795425,39.415194,159,187,134,38.4445073333333,189.15208,239.641588,298.398355,344,442,394,0.582176333333333,24.9305380837239
"RPS29","Rps29",137.888064,142.6035,146.97048,725,698,547,142.487348,604.666505,614.274162,463.246173,674,751,462,0,143.487348
"RPS3","Rps3",94.984113,99.185367,96.726325,1758,1605,1403,96.9652683333333,541.703448,509.71116,558.307114,1751,1813,1340,0,97.9652683333333
"RPS4Y1","Rps4x",101.58517,102.612769,111.346173,2443,2288,1933,105.181370666667,59.665899,61.413917,61.721834,510,578,381,0.077883,98.5091801862231
"RPS5","Rps5",65.635674,71.750988,77.309215,1214,1196,989,71.5652923333333,156.543541,153.162341,188.892883,1100,1179,952,0,72.5652923333333
"RPS6","Rps6",25.698732,25.244224,27.808128,559,513,439,26.2503613333333,165.328122,165.355867,225.621911,1350,1463,1292,0,27.2503613333333
"RPS6KA1","Rps6ka1",0.97824,0.757836,0.861979,55,51,55,0.866018333333333,12.228765,6.308792,12.064458,136,161,104,0.90718,0.978417523953341
"RPS6KA2","Rps6ka2",3.967238,3.939411,4.446327,734,574,576,4.11765866666667,63.831256,54.956724,77.633059,3376,3191,2497,0,5.11765866666667
"RPS6KA3","Rps6ka3",9.50276,8.60908,9.737013,585,563,550,9.282951,11.494322,19.879663,25.104606,996,1605,1489,0,10.282951
"RPS6KA4","Rps6ka4",3.256726,2.54026,1.736374,143,157,117,2.51112,9.331289,13.602083,9.965536,184,292,164,0,3.51112
"RPS6KA5","Rps6ka5",1.474647,1.506077,2.189912,146,125,114,1.72354533333333,2.084291,2.419875,1.242292,161,177,101,0,2.72354533333333
"RPS6KA6","Rps6ka6",0.02968,0.008931,0.036948,4,1,3,0.0251863333333333,5.35346,5.257378,4.963665,529,513,376,0,1.02518633333333
"RPS6KB1","Rps6kb1",6.380933,7.231551,9.550328,393,376,325,7.72093733333333,19.953076,15.376239,16.760025,579,594,435,0,8.72093733333334
"RPS6KB2","Rps6kb2",3.673951,9.414559,4.921628,90,93,95,6.00337933333333,19.759882,18.885697,19.705115,263,285,225,0.155189333333333,6.06253808899436
"RPS6KC1","Rps6kc1",1.689416,2.122468,2.097488,138,141,122,1.96979066666667,12.4211,12.312078,12.561989,655,720,494,0.118953,2.65407990028774
"RPS6KL1","Rps6kl1",0.466697,0.519935,0.590048,43,48,41,0.52556,54.817261,69.425366,90.034275,836,984,838,0.643789,0.928075318669245
"RPS7","Rps7",71.292675,64.811428,68.39028,682,572,355,68.1647943333333,402.639559,398.334693,492.073983,1245,1383,995,0,69.1647943333333
"RPS8","Rps8",138.863875,163.502342,153.144733,716,817,533,151.836983333333,408.128977,381.669014,421.76916,2415,2483,1792,0.019065,149.97765925955
"RPS9","Rps9",133.38864,148.895381,130.202747,2110,2017,1636,137.495589333333,162.952796,182.339913,208.870764,798,960,750,0,138.495589333333
"RPSA","Rpsa",202.702901,213.622796,293.212273,2575,2395,2245,236.512656666667,256.329249,236.146592,321.091114,2621,2628,2325,0.303156666666667,182.259480185294
"RPTN","Rptn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RPTOR","Rptor",4.034537,3.381169,4.802274,429,395,337,4.07266,18.254198,12.636558,16.453307,537,585,389,0.034329,4.904300275831
"RPUSD1","Rpusd1",0.720911,0.454943,0.581375,38,22,23,0.585743,9.751674,7.605143,9.762667,162,192,126,0.926307333333333,0.823203531731351
"RPUSD2","Rpusd2",0.587243,0.341873,0.446974,52,29,28,0.458696666666667,4.839588,5.73705,6.890931,88,106,83,3.44918533333333,0.327857024911527
"RPUSD3","Rpusd3",4.379673,5.861051,2.609396,30,35,24,4.28337333333333,24.923987,24.360115,29.901909,240,321,215,0.069111,4.94183796942818
"RPUSD4","Rpusd4",2.093014,1.928189,2.369593,118,96,96,2.13026533333333,12.438385,10.223853,17.672904,238,244,221,1.08937233333333,1.49818454250296
"RRAD","Rrad",21.868085,24.153087,28.245513,959,952,873,24.7555616666667,0.450097,0.82771,1.242903,3,4,3,0.195051,21.5518514830469
"RRAGA","Rraga",7.079921,7.651521,7.343857,346,356,255,7.358433,41.267265,47.212695,55.033063,773,974,727,0.475900666666667,5.66327611930523
"RRAGB","Rragb",0.369908,0.319658,0.566469,17,21,17,0.418678333333333,60.940762,57.309391,69.049561,537,599,486,0,1.41867833333333
"RRAGC","Rragc",6.407468,7.999707,9.020173,419,430,366,7.809116,20.435438,20.39076,23.375703,558,686,419,0.898675,4.63961236125193
"RRAGD","Rragd",13.069284,14.103275,15.209518,1538,1442,1236,14.127359,7.130464,8.041636,12.701617,296,322,259,15.4553843333333,0.919295392533423
"RRAS","Rras",7.803131,9.648472,6.972282,204,232,133,8.141295,1.357477,2.347784,2.187972,14,27,16,268.289231666667,0.0339460101817786
"RRAS2","Rras2",6.834002,6.024268,7.226097,453,388,339,6.694789,13.060206,16.162962,15.640255,251,318,215,0.198621666666667,6.41969790300804
"RRBP1","Rrbp1",15.800788,16.292587,20.11004,1063,1070,813,17.4011383333333,5.739477,7.280685,6.316351,305,426,256,0,18.4011383333333
"RREB1","Rreb1",3.195356,3.179239,4.006962,600,440,399,3.460519,0.172819,0.271413,0.245925,13,28,19,0.17838,3.78529761197576
"RRH","Rrh",0,0.011326,0,0,1,0,0.00377533333333333,0.046928,0.061731,0.197941,2,3,3,0.340716333333333,0.748685839336136
"RRM1","Rrm1",2.638078,2.503931,2.806916,159,165,133,2.64964166666667,35.870401,42.257137,44.900129,416,520,369,0,3.64964166666667
"RRM2","Rrm2",0.317017,0.684021,0.44442,16,28,14,0.481819333333333,0.503608,0.211098,1.501225,13,6,31,0.162379333333333,1.2748156224388
"RRM2B","Rrm2b",7.724646,11.808509,8.466217,398,371,342,9.333124,78.154481,118.487478,85.196222,516,637,403,0,10.333124
"RRN3","Rrn3",4.730279,4.238096,5.204448,523,445,420,4.72427433333333,14.792168,14.638695,19.603614,622,674,522,6.10678633333333,0.805465939855891
"RRNAD1","Rrnad1",1.708459,1.682458,1.878222,82,81,50,1.75637966666667,19.487029,14.315138,19.448665,87,109,64,0.30833,2.10679237399331
"RRP1","Rrp1",14.272636,15.415215,16.484761,581,637,518,15.3908706666667,10.588859,12.819575,9.597724,197,275,172,0,16.3908706666667
"RRP12","Rrp12",1.264764,1.448113,1.414669,192,205,153,1.37584866666667,14.409454,15.102053,14.335949,370,471,313,0.317421,1.80340883185152
"RRP15","Rrp15",1.043474,1.760423,1.304438,42,64,38,1.369445,7.301564,5.082416,3.272118,288,236,188,0.0585373333333333,2.23841420173497
"RRP1B","Rrp1b",2.070916,2.017885,2.617266,114,73,58,2.23535566666667,10.678982,9.372561,10.841442,725,695,525,0,3.23535566666667
"RRP36","Rrp36",2.538021,3.113433,4.334467,60,79,55,3.32864033333333,32.202099,37.380418,31.00314,405,455,278,0.055719,4.100182277039
"RRP7A","Rrp7a",6.13211,7.725468,10.234271,224,211,180,8.03061633333333,11.440668,14.247854,15.916498,442,623,404,0.0384446666666667,8.69629034960617
"RRP8","Rrp8",3.542066,3.632085,6.596349,110,102,98,4.59016666666667,6.957046,7.625097,9.150627,176,255,168,1.694667,2.07452967905373
"RRP9","Rrp9",6.758417,6.288339,8.040344,124,115,111,7.02903333333333,6.769718,6.540476,6.320986,125,133,83,1.075016,3.8693838184059
"RRS1","Rrs1",2.739271,2.939844,3.205241,168,187,132,2.961452,3.108753,3.260195,4.680277,63,74,67,0,3.961452
"RS1","Rs1",0.058531,0.126037,0.014321,2,6,2,0.0662963333333333,0,0,0,0,0,0,7.113604,0.131420800587918
"RSAD1","Rsad1",1.676958,1.34869,2.135862,179,164,160,1.72050333333333,15.666924,14.277133,14.00603,276,280,194,0.777932333333333,1.53015009757589
"RSAD2","Rsad2",2.622977,3.130544,3.870382,234,287,196,3.20796766666667,0.567066,0.166851,0.533361,8,8,8,96.5826433333333,0.0431220914183748
"RSBN1","Rsbn1",0.818625,0.993502,0.864844,178,128,135,0.892323666666667,5.343035,3.918915,5.438657,357,370,342,0.312019333333333,1.44229861450212
"RSC1A1","Rsc1a1",1.146923,1.239544,0.816638,61,61,31,1.06770166666667,0,0,0,0,0,0,0,2.06770166666667
"RSKR","Rskr",0.589162,0.1715,0.295634,13,6,7,0.352098666666667,21.194267,19.778555,24.536976,304,332,242,0.638400666666667,0.825255198056967
"RSL1D1","Rsl1d1",11.843719,14.31496,14.689599,485,500,392,13.6160926666667,56.018285,66.47568,54.098732,1168,1335,902,0.0207926666666667,14.3183754585489
"RSL24D1","Rsl24d1",6.382418,6.950307,6.652616,215,219,165,6.66178033333333,136.65277,120.623708,147.433983,635,672,491,0,7.66178033333333
"RSPH1","Rsph1",0.117212,0.189924,0.049114,4,6,1,0.11875,1.443676,1.606407,0.857338,23,26,12,0.748295,0.639909168647168
"RSPH14","Rsph14",0,0,0,0,0,0,0,4.437002,5.548114,5.33654,35,60,35,0,1
"RSPH3","Rsph3b",9.43956,9.336123,10.455838,452,448,376,9.74384033333333,3.039339,4.296807,4.311827,219,250,138,0,10.7438403333333
"RSPH4A","Rsph4a",0,0,0,0,0,0,0,1.550254,0.505317,0.855593,57,20,22,0.247499333333333,0.801603634791522
"RSPH6A","Rsph6a",0,0,0,0,0,0,0,0,0.042431,0.096595,0,1,2,44.175121,0.0221360779531725
"RSPH9","Rsph9",0.256969,0.145536,0.21156,3,2,4,0.204688333333333,1.193716,1.079092,0.937504,39,39,22,0.731631,0.695695753502526
"RSPO1","Rspo1",0.13028,0.035082,0.180747,6,2,2,0.115369666666667,0,0.031109,0.048171,0,1,1,0.138391666666667,0.979776731792661
"RSPO2","Rspo2",0,0.010443,0,0,1,0,0.003481,32.576604,18.74602,19.403167,711,496,343,2.029871,0.331195948606393
"RSPO3","Rspo3",0,0,0.014322,0,0,1,0.004774,0.271433,0.365267,2.393094,15,25,80,0.0412793333333333,0.964941843975264
"RSPO4","Rspo4",0,0,0,0,0,0,0,4.539531,5.490593,5.94243,138,201,130,0,1
"RSPRY1","Rspry1",1.141911,2.500775,1.920181,135,151,136,1.854289,35.859087,37.267761,38.799317,748,817,639,0.053546,2.70922104967415
"RSRC1","Rsrc1",1.347705,1.466423,1.454226,114,105,87,1.42278466666667,16.650812,17.288498,20.034466,322,340,272,0.0394896666666667,2.33074434923034
"RSRC2","Rsrc2",14.262161,11.20832,12.114646,544,413,354,12.5283756666667,75.104466,67.734779,76.975766,865,938,713,0.116182,12.1202238225188
"RSRP1","Rsrp1",57.350761,50.63498,42.988847,1747,1510,873,50.3248626666667,83.099186,96.34077,94.916903,713,824,583,0.0491003333333333,48.922739833273
"RSU1","Rsu1",8.144284,8.930686,9.929672,217,198,195,9.00154733333333,26.677284,26.928737,26.832537,511,562,359,0.462355666666667,6.83933981404889
"RTBDN","Rtbdn",0.083013,0.029423,0,3,1,0,0.0374786666666667,2.91153,4.097391,3.204985,28,37,16,0.090291,0.951561249855925
"RTCB","Rtcb",8.673094,9.002204,9.651441,540,525,437,9.108913,53.015602,49.307199,51.019788,997,1056,695,0.0919656666666667,9.25753740120645
"RTEL1","Rtel1",2.818783,2.244081,1.447713,75,71,60,2.17019233333333,15.889324,20.498215,23.248848,277,316,266,0,3.17019233333333
"RTF1","Rtf1",2.559032,2.666079,3.676078,389,371,366,2.967063,95.526794,98.563525,138.283259,1202,1306,968,0.110316,3.57291347688406
"RTF2","Rtf2",4.493955,4.621881,4.796137,241,233,218,4.63732433333333,50.462706,51.103795,59.806553,577,650,467,0,5.63732433333333
"RTKN","Rtkn",1.39998,0.776321,1.566727,66,48,39,1.247676,2.169884,3.547764,2.627148,38,69,29,0.235324333333333,1.81950273248078
"RTKN2","Rtkn2",0.014256,0.030673,0.059397,1,3,3,0.0347753333333333,0.181344,0.345611,0.737987,17,27,30,0,1.03477533333333
"RTL1","Rtl1",0.008931,0,0,2,0,0,0.002977,0.498006,0.581479,0.225353,35,47,11,0,1.002977
"RTL3","Rtl3",0.103247,0.055302,0.057592,10,5,4,0.072047,0,0,0,0,0,0,0.293326666666667,0.828906592302022
"RTL4","Rtl4",0,0.020612,0.026612,0,1,1,0.0157413333333333,0.05978,0.110059,0.042154,2,4,1,4.08693966666667,0.199676308329193
"RTL5","Rtl5",0.128926,0.430833,0.738086,19,23,19,0.432615,14.732558,13.067679,15.477057,826,811,614,0.322084666666667,1.08360306727708
"RTL6","Rtl6",0.466724,0.644666,0.773119,71,94,83,0.628169666666667,19.041014,20.771504,26.492887,1389,1668,1369,1.307465,0.705609691443496
"RTL9","Rtl9",0.022204,0.023911,0,3,3,0,0.0153716666666667,0.965302,1.576246,2.286403,70,88,83,0.484443,0.684008524858595
"RTN1","Rtn1",0.434302,0.435873,0.430803,20,23,18,0.433659333333333,2401.052261,2518.117425,2368.683381,19464,19627,14382,7.19632133333333,0.17491497405096
"RTN2","Rtn2",18.489101,19.409969,21.622516,572,567,478,19.8405286666667,374.652617,347.564252,440.631494,1053,1228,871,0.154314,18.0544710249262
"RTN3","Rtn3",10.112006,10.387665,10.703262,881,848,655,10.4009776666667,288.600014,295.56614,266.577926,9555,10564,6519,0,11.4009776666667
"RTN4","Rtn4",13.538136,15.179042,15.866808,711,760,585,14.8613286666667,526.397404,530.014624,458.741555,17174,18553,11124,0.474455,10.7574179386056
"RTN4IP1","Rtn4ip1",8.510755,8.453442,10.018662,723,684,629,8.99428633333333,28.760307,12.946787,9.943223,75,100,62,0.253598666666667,7.97247683735039
"RTN4R","Rtn4r",0.619134,0.801843,1.303922,38,50,56,0.908299666666667,2.461934,3.444018,4.451045,50,84,51,0.127275666666667,1.69284206436343
"RTN4RL1","Rtn4rl1",0.536506,0.332124,0.49621,62,38,40,0.454946666666667,3.887608,5.365497,7.479558,173,270,234,0.316854333333333,1.10486530653985
"RTN4RL2","Rtn4rl2",0.740483,0.517297,0.723121,18,16,11,0.660300333333333,25.063881,26.772431,29.444202,432,494,349,0.295083333333333,1.28200270252879
"RTP1","Rtp1",0.010028,0,0,1,0,0,0.00334266666666667,0.982173,0.957779,1.592749,27,29,31,0.289081666666667,0.778339101867091
"RTP2","Rtp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RTP3","Rtp3",0.545851,0.561998,0.577663,30,24,26,0.561837333333333,0,0,0,0,0,0,0,1.56183733333333
"RTP4","Rtp4",1.03616,2.91478,1.245994,32,85,25,1.73231133333333,0,0,0,0,0,0,1.13266933333333,1.28116970156961
"RTTN","Rttn",1.241715,0.419511,0.939122,79,40,43,0.866782666666667,1.582419,2.512747,2.039514,51,86,41,0.314633,1.42000289561168
"RUBCN","Rubcn",3.672638,3.065488,3.204181,447,385,329,3.31410233333333,34.782732,36.968962,45.9915,1389,1544,1057,1.17461866666667,1.98384314429994
"RUBCNL","Rubcnl",0.140008,0.118374,0.177284,12,10,11,0.145222,1.849784,1.070414,0.991135,67,57,25,4.286833,0.21661777476232
"RUFY1","Rufy1",6.713646,6.644514,9.909942,340,357,331,7.756034,20.56591,22.675924,17.108628,239,294,164,0,8.756034
"RUFY2","Rufy2",1.618474,2.904008,0.708353,95,88,52,1.74361166666667,33.75043,34.329275,39.813144,1088,1095,868,7.93925,0.306917433416301
"RUFY3","Rufy3",1.848374,2.099549,1.926759,182,198,151,1.95822733333333,192.487858,197.614948,228.914528,7439,7295,5392,2.373637,0.876865926397337
"RUFY4","Rufy4",0.190317,0.264004,0.166039,13,16,8,0.206786666666667,0,0,0,0,0,0,0,1.20678666666667
"RUNDC1","Rundc1",1.333085,1.203104,1.493418,140,124,109,1.34320233333333,12.133609,11.296489,10.193193,574,584,337,0.0122736666666667,2.31479135582901
"RUNDC3A","Rundc3a",0.049837,0.330604,0.682591,3,12,9,0.354344,161.437555,177.082046,170.485252,1922,2339,1371,0.0905293333333333,1.24191432417529
"RUNDC3B","Rundc3b",0.043771,0.019063,0.024718,5,2,2,0.029184,23.8477,31.412887,34.967675,877,1009,869,0,1.029184
"RUNX1","Runx1",0.311584,0.17586,0.18132,16,23,14,0.222921333333333,2.331141,2.233659,1.864682,124,137,70,0.068769,1.14423353721275
"RUNX1T1","Runx1t1",0.854391,0.381088,0.173705,52,39,22,0.469728,21.949254,26.944042,36.672595,1343,1359,989,0,1.469728
"RUNX2","Runx2",0.347488,0.154344,0.170162,12,7,5,0.223998,0.167934,0.155094,0.196621,12,12,10,0.0808543333333333,1.1324356689446
"RUNX3","Runx3",0.042685,0.031254,0.034484,3,4,1,0.036141,0.291448,0.198768,0.138873,15,9,5,0.190203333333333,0.870557971887157
"RUSC1","Rusc1",2.584098,5.812211,3.622871,119,138,100,4.00639333333333,87.120913,88.79139,118.612332,2421,2797,2137,0.0286066666666667,4.86716010655191
"RUSC2","Rusc2",15.745523,19.110541,20.989861,402,472,328,18.6153083333333,43.081596,42.774797,51.757665,2180,2680,2110,2.02414366666667,6.48623560763372
"RUVBL1","Ruvbl1",2.3149,2.888863,2.86287,119,125,106,2.68887766666667,19.031585,21.617621,21.338659,353,401,265,0,3.68887766666667
"RUVBL2","Ruvbl2",16.473241,13.589522,12.10887,153,141,124,14.057211,53.991232,58.773768,57.144998,565,669,443,21.5997226666667,0.666256450226646
"RWDD1","Rwdd1",22.120835,24.948878,25.244184,257,368,214,24.1046323333333,50.057671,47.390874,44.163269,576,592,453,0,25.1046323333333
"RWDD2A","Rwdd2a",0.072671,0,0.100495,2,0,2,0.057722,5.100219,5.221832,5.605749,254,282,199,0.196931,0.883695050090607
"RWDD2B","Rwdd2b",1.058478,0.702347,1.211187,37,37,33,0.990670666666667,6.175459,7.694273,6.487592,139,150,92,0.71524,1.16057850019045
"RWDD3","Rwdd3",0.467147,0.267467,0.113833,19,7,3,0.282815666666667,14.62965,14.768675,15.680145,133,148,94,0,1.28281566666667
"RXFP1","Rxfp1",0.005637,0.012195,0.032464,1,2,2,0.0167653333333333,0,0,0.028649,0,0,1,0,1.01676533333333
"RXFP2","Rxfp2",0,0,0,0,0,0,0,0.028242,0.026172,0,1,1,0,0.323268666666667,0.755704434927047
