"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"NHSL1",9.92294,11.96521,10.90235,10.9301666666667,1.370348,2.71127,1.512429,1.86468233333333,87,150,77,4.16456879977501
"NHSL2",1.85537,1.8238,0.26218,1.31378333333333,0.238647,0.887055,0.178441,0.434714333333333,49,119,32,1.6127136110487
"NICN1",52.48059,45.12513,68.01408,55.2066,22.557174,19.476417,17.214808,19.7494663333333,404,274,302,2.70882147507119
"NID1",6.0134,6.32802,2.49072,4.94404666666667,46.747766,35.010041,38.324442,40.0274163333333,4279,2582,3097,0.144879868095358
"NID2",5.58269,8.17945,3.05878,5.60697333333333,260.383575,155.680228,273.644795,229.902866,9150,4666,7334,0.0286136480148035
"NIF3L1",28.37729,13.4574,16.12412,19.3196033333333,16.031892,17.5177,19.609757,17.719783,139,157,148,1.08546147855097
"NIN",9.39283,12.49024,7.88727,9.92344666666667,4.060314,4.681651,4.089581,4.277182,470,522,425,2.06993934767963
"NINJ1",43.4025,48.16479,45.57577,45.7143533333333,9.889357,10.691765,11.250816,10.610646,167,133,152,4.02340690891216
"NINJ2",15.19088,11.13621,18.76778,15.0316233333333,0.073476,0,0.247762,0.107079333333333,1,0,2,14.4810067812063
"NINL",16.58241,19.14986,11.84183,15.8580333333333,25.640526,19.136391,27.260969,24.0126286666667,573,457,486,0.673980874141364
"NIP7",8.7799,6.96358,8.69566,8.14638,11.175142,14.732374,14.851095,13.5862036666667,231,199,232,0.627056923721825
"NIPA1",22.09883,33.43626,14.92246,23.48585,7.764592,6.341044,5.827205,6.64428033333333,621,485,548,3.20315960852822
"NIPA2",24.0039,21.24999,16.03673,20.4302066666667,27.280902,26.200166,27.455905,26.978991,859,711,795,0.765939224422592
"NIPA2P1",0,0,0,0,0,0,0,0,0,0,0,1
"NIPAL1",3.87641,3.12256,1.46384,2.82093666666667,0.404407,0.71293,0.169541,0.428959333333333,20,30,12,2.67392960564775
"NIPAL2",35.63312,4.11736,16.16782,18.6394333333333,3.67087,3.432936,3.638799,3.58086833333333,115,101,116,4.2872730461219
"NIPAL3",52.51372,45.37383,39.23973,45.7090933333333,5.727979,3.930878,5.323672,4.99417633333333,415,238,343,7.79241229084074
"NIPAL4",1.80568,0.88426,1.70418,1.46470666666667,0.835884,0.758847,0.322904,0.639211666666667,33,24,14,1.50359268225478
"NIPBL",21.50246,21.16709,19.51062,20.7267233333333,20.923589,26.253292,24.120936,23.765939,723,791,573,0.877282437517646
"NIPSNAP1",67.25732,57.53247,46.73374,57.17451,51.591135,44.217724,52.378323,49.3957273333333,1403,936,1318,1.15435401130765
"NIPSNAP3A",11.64579,18.21033,13.43677,14.4309633333333,11.013595,12.340011,12.403873,11.9191596666667,236,212,233,1.19442469413452
"NIPSNAP3B",9.09465,6.13459,5.30916,6.84613333333333,0.75879,0.886867,1.108371,0.918009333333333,44,20,49,4.09076910991744
"NISCH",111.55438,84.66834,137.07689,111.09987,81.949068,83.990608,71.315294,79.08499,3100,2298,2581,1.3997613035851
"NIT1",43.70069,28.87677,31.5054,34.6942866666667,30.730574,37.573313,36.947802,35.0838963333333,176,155,173,0.989202671932444
"NIT2",24.99785,23.81988,19.27029,22.6960066666667,20.442184,14.133685,20.38203,18.3192996666667,406,256,373,1.22654584149091
"NKAIN1",7.20614,4.00682,10.66202,7.29166,17.230262,11.380559,20.975684,16.528835,485,265,477,0.473029725021657
"NKAIN2",73.65173,149.1644,97.57497,106.797033333333,145.344855,55.439398,99.02935,99.9378676666667,507,289,482,1.06795433493125
"NKAIN3",27.10172,24.75941,34.41124,28.7574566666667,3.093178,2.843199,3.956341,3.29757266666667,590,458,550,6.92424747054888
"NKAIN4",98.79868,133.77267,55.75713,96.1094933333333,57.904663,34.327379,60.749686,50.9939093333333,755,419,663,1.86770901781521
"NKAP",10.48618,10.25194,11.57965,10.77259,6.86954,8.840504,9.633924,8.44798933333333,207,194,214,1.24604183860213
"NKAPL",2.6174,1.8238,1.3109,1.91736666666667,0.087304,0.054037,0.147626,0.0963223333333333,2,1,3,2.66104828658968
"NKAPP1",6.77543,7.01885,8.52088,7.43838666666667,0.901681,1.295114,1.125073,1.10728933333333,9,10,8,4.0043797181466
"NKD1",8.21666,19.73016,24.03324,17.3266866666667,0.110367,0.671176,0.608304,0.463282333333333,31,109,34,12.5243681613505
"NKD2",5.05258,4.58712,18.57114,9.40361333333333,1.47299,2.328235,1.545384,1.782203,21,14,17,3.73934372629651
"NKG7",3.62792,1.51983,4.76295,3.30356666666667,1.223811,0.129182,0.694719,0.682570666666667,2,1,5,2.55773308778314
"NKIRAS1",26.48878,22.24478,24.09879,24.27745,6.266336,6.701376,8.817953,7.26188833333333,179,179,172,3.0595245275848
"NKIRAS2",11.82801,12.46261,12.71577,12.3354633333333,24.847513,20.853202,24.648539,23.4497513333333,693,568,613,0.545423270426172
"NKPD1",0.31475,0.6632,0.91763,0.63186,0.315242,0.150646,0.293609,0.253165666666667,24,9,19,1.30219016001343
"NKRF",12.59004,6.35565,20.27532,13.07367,9.450538,5.869326,10.219606,8.51315666666667,266,202,295,1.47939012182076
"NKTR",44.82717,31.3085,25.82481,33.9868266666667,28.806996,30.399851,21.420581,26.8758093333333,1813,1775,1433,1.25509635427267
"NLE1",8.34918,8.92555,7.5814,8.28537666666667,10.79063,8.001843,7.883724,8.89206566666667,316,232,290,0.938669129336215
"NLGN1",11.76175,11.32964,8.32424,10.4718766666667,5.550317,2.958998,3.653815,4.05437666666667,325,181,260,2.26969167975214
"NLGN2",104.48076,86.21581,60.95705,83.88454,77.472166,64.350924,51.687479,64.503523,2904,2179,2401,1.29587747517031
"NLGN3",47.09669,52.19925,42.29851,47.19815,31.866405,18.65123,26.467517,25.6617173333333,1664,756,1271,1.80776614639677
"NLGN4X",11.51326,12.04811,14.44179,12.66772,27.436203,31.192016,23.427254,27.3518243333333,2391,2276,1851,0.482075503830306
"NLGN4Y",0,0,0,0,5.307163,5.332671,6.748319,5.796051,254,234,255,0.147144275403466
"NLK",30.18296,26.41741,68.16702,41.58913,28.564674,19.705096,19.85307,22.7076133333333,763,581,656,1.79643262276928
"NLN",5.40046,5.88589,4.47892,5.25509,8.582919,11.678342,10.910349,10.3905366666667,586,491,556,0.549147962299699
"NLRC3",2.0376,2.10013,1.00503,1.71425333333333,0.323681,0.386904,0.548938,0.419841,33,33,30,1.91166006146698
"NLRC4",1.39153,0.4974,0.87394,0.920956666666667,0.826301,0.433281,0.730368,0.663316666666667,42,18,33,1.15489533963266
"NLRC5",13.00419,12.13101,18.04678,14.3939933333333,0.748077,1.084009,2.914171,1.58208566666667,7,11,9,5.96184453988552
"NLRP1",191.96497,191.38804,254.77424,212.709083333333,0.110283,0.136848,0.495097,0.247409333333333,5,5,5,171.322337922756
"NLRP10",0,0,0,0,0.107635,0.854184,0.120818,0.360879,7,19,7,0.734819186716821
"NLRP11",0,0.22107,0,0.07369,0.043294,0,0,0.0144313333333333,2,0,0,1.05841565093612
"NLRP12",1.06021,1.76853,1.63863,1.48912333333333,0.288667,0.168727,0.27447,0.243954666666667,6,5,5,2.00097591980844
"NLRP13",0.03313,0,0,0.0110433333333333,0,0,0,0,0,0,0,1.01104333333333
"NLRP14",0,0.11053,0,0.0368433333333333,0,0.021347,0.019316,0.0135543333333333,0,1,1,1.02297755456622
"NLRP2",12.14276,8.53868,5.83352,8.83832,0.721244,1.227656,0.245782,0.731560666666667,6,7,2,5.68176454304614
"NLRP3",3.46226,0.829,3.80162,2.69762666666667,0.089333,0.083568,0,0.0576336666666667,5,4,0,3.49613177341493
"NLRP4",0,0,0,0,0,0,0,0,0,0,0,1
"NLRP5",0,0,0,0,0,0,0,0,0,0,0,1
"NLRP6",0,0.11053,0.13109,0.08054,0,0,0,0,0,0,0,1.08054
"NLRP7",0,0.02763,0,0.00921,0.020497,0,0,0.00683233333333333,1,0,0,1.00236153189359
"NLRP8",0,0,0,0,0,0,0.018801,0.006267,0,0,1,0.993772030683705
"NLRP9",0.49698,0.1658,0.17479,0.27919,0.112784,0,0.025385,0.0460563333333333,5,0,1,1.2228691316497
"NLRX1",10.13829,7.10175,4.54447,7.26150333333333,3.857142,3.099867,3.383522,3.44684366666667,125,73,111,1.85783534403541
"NMB",3.85984,8.92555,10.11581,7.63373333333333,2.235564,1.679199,2.015319,1.976694,15,9,13,2.90044369133452
"NMBR",0.86142,0.3316,0.17479,0.455936666666667,0,0,0,0,0,0,0,1.45593666666667
"NMD3",17.47696,11.57834,8.82676,12.6273533333333,15.784116,25.759896,20.328792,20.624268,699,682,635,0.630187959811326
"NME1",134.61403,118.98887,208.7615,154.121466666667,80.003774,80.348244,88.533412,82.96181,826,653,802,1.84752409061532
"NME1P1",0,0,0,0,0,0,0,0,0,0,0,1
"NME2",270.20544,211.58796,190.62732,224.14024,182.544386,183.073194,209.555389,191.724323,1350,1087,1356,1.16819837006251
"NME3",106.51836,139.07825,111.4924,119.02967,11.883671,6.001578,11.921404,9.935551,104,45,89,10.9760971349317
"NME4",124.88988,153.14359,178.34852,152.12733,103.943211,100.863752,114.708498,106.505153666667,1469,1093,1357,1.42437199313059
"NME5",26.671,34.98372,39.56746,33.7407266666667,6.418472,5.652659,4.149535,5.40688866666667,31,26,36,5.42240211655517
"NME6",14.09753,17.16026,14.57289,15.2768933333333,9.782705,13.265336,12.332871,11.7936373333333,283,255,269,1.27226471325121
"NME7",233.5121,211.83666,564.82494,336.724566666667,18.106594,19.068816,14.185001,17.120137,110,95,110,18.6380802014172
"NME8",2.36892,0,0,0.78964,0,0.307078,0,0.102359333333333,0,1,0,1.62346337159269
"NME9",6.95765,10.77698,10.98975,9.57479333333333,0.671995,0.581424,0.784253,0.679224,14,13,11,6.29742865355267
"NMI",3.01498,4.89109,2.92769,3.61125333333333,1.165792,0.703474,1.268873,1.04604633333333,19,9,18,2.25373847024318
"NMNAT1",12.67287,10.72171,10.70572,11.3667666666667,10.504927,9.418652,6.08868,8.670753,220,159,164,1.278780118432
"NMNAT2",80.50999,45.8436,56.71846,61.0240166666667,15.035016,16.735598,11.166691,14.312435,828,781,768,4.05056522144693
"NMNAT3",19.46486,13.789,21.04001,18.0979566666667,2.422161,3.005574,2.113168,2.51363433333333,168,255,188,5.43538537447883
"NMRAL1",98.73241,79.72199,65.43597,81.29679,36.559272,25.049193,30.957266,30.8552436666667,191,147,159,2.58346132464576
"NMRK1",25.31261,21.24999,27.22311,24.5952366666667,5.998515,7.72906,7.516885,7.08148666666667,117,102,120,3.16714457653419
"NMRK2",0.53011,0.44213,0.93948,0.63724,0,0,0,0,0,0,0,1.63724
"NMS",0,0,1.20166,0.400553333333333,0,0,0,0,0,0,0,1.40055333333333
"NMT1",76.58388,60.48923,92.3969,76.4900033333333,109.508452,169.614561,150.555904,143.226305666667,1448,1302,1330,0.537280650538376
"NMT2",34.35756,30.25843,28.49032,31.0354366666667,12.618298,12.690974,10.504395,11.937889,312,289,280,2.47609456741101
"NMU",0.82829,1.46456,1.24536,1.17940333333333,7.411424,1.979844,2.515376,3.96888133333333,18,2,20,0.438610461214476
"NMUR1",0.0994,0.0829,0.21848,0.133593333333333,0.316127,0.025678,0.097526,0.146443666666667,16,1,4,0.98879113408974
"NMUR2",0,0.52503,0.96133,0.495453333333333,0,0,0,0,0,0,0,1.49545333333333
"NNAT",824.68072,800.50823,179.76867,601.65254,22.11881,19.715623,24.627739,22.1540573333333,343,242,341,26.0279453973884
"NNMT",2.70023,2.76333,17.95939,7.80765,0.909986,11.579082,0.774863,4.42131033333333,7,76,7,1.62463490530057
"NNT",28.06254,31.28086,49.00597,36.1164566666667,41.702634,31.207881,31.981896,34.964137,1144,827,1065,1.03204079849509
"NOA1",7.60372,5.94115,6.00831,6.51772666666667,5.61978,4.951849,5.510865,5.36083133333333,178,123,150,1.18187800818908
"NOB1",32.55188,28.95967,15.97118,25.8275766666667,15.867685,14.293227,11.552562,13.9044913333333,222,182,198,1.79996593420587
"NOBOX",0,0,0,0,0,0,0,0,0,0,0,1
"NOC2L",49.4159,41.94731,69.56532,53.6428433333333,26.13588,25.156619,22.532275,24.608258,947,731,783,2.13379775123061
"NOC3L",3.3463,5.94115,3.34281,4.21008666666667,2.532063,4.992342,2.50617,3.343525,129,191,113,1.19950654518316
"NOC4L",26.45565,25.67131,35.48181,29.2029233333333,10.251445,10.011889,10.344265,10.202533,153,129,119,2.69607983599185
"NOD1",2.79963,2.45936,3.49574,2.91824333333333,1.448464,3.092142,1.998582,2.17972933333333,66,93,64,1.2322568755328
"NOD2",0.29819,0.80136,2.55626,1.21860333333333,0.479195,0.988882,0.141669,0.536582,13,5,10,1.44385612569543
"NODAL",0.54667,0.1658,1.00503,0.5725,0.265595,0.287157,0.225744,0.259498666666667,8,7,6,1.24851263571537
"NOG",10.17143,11.85467,4.63186,8.88598666666667,0.161021,0.105708,0.193136,0.153288333333333,4,2,4,8.57199919650044
"NOL10",7.83564,8.73211,8.30239,8.29004666666667,6.153405,5.936014,6.107267,6.065562,248,219,222,1.31483478124835
"NOL11",24.02047,12.29681,19.44508,18.5874533333333,27.102443,41.699914,30.288453,33.03027,415,405,415,0.575589125015268
"NOL12",30.43145,25.00811,30.19449,28.5446833333333,8.457032,7.444283,7.144649,7.681988,157,102,135,3.40298596742282
"NOL3",58.1958,90.72003,70.11153,73.00912,16.391737,15.004083,22.379259,17.9250263333333,130,100,142,3.91064819126011
"NOL4",40.98389,31.52956,62.57383,45.0290933333333,0.770572,0.365214,0.604399,0.580061666666667,17,7,13,29.131200575505
"NOL6",19.26607,17.10499,16.45185,17.6076366666667,19.943566,16.348264,17.058099,17.7833096666667,1140,828,953,0.990647388393338
"NOL7",46.94759,45.31856,36.83641,43.0341866666667,22.156009,22.448789,19.199646,21.268148,309,238,254,1.97745167971161
"NOL8",15.17431,17.74056,24.71054,19.20847,19.942986,21.799981,15.907487,19.216818,376,344,336,0.999587076462775
"NOL9",8.54797,8.56631,9.89733,9.00387,6.708693,4.243576,3.814725,4.92233133333333,386,226,294,1.68917769657602
"NOLC1",49.54843,31.19796,25.45339,35.3999266666667,25.475486,24.614289,22.650275,24.2466833333333,1108,1000,901,1.44177063521875
"NOM1",7.07361,6.10695,6.24864,6.4764,13.405776,11.67146,11.578403,12.2185463333333,319,251,297,0.565599258153424
"NOMO1",138.19225,75.4112,81.10127,98.2349066666667,279.510814,205.767785,233.625429,239.634676,5218,3223,4172,0.412388223992566
"NOMO2",2.31922,1.51983,3.18987,2.34297333333333,273.697227,183.822969,296.773404,251.4312,7092,3921,6296,0.0132431067686298
"NOMO3",24.84876,12.10337,11.71074,16.2209566666667,269.770549,208.951973,231.013207,236.578576333333,2875,1659,2066,0.0724853096286969
"NONO",237.67013,223.69133,218.46219,226.607883333333,329.161844,350.955533,318.718299,332.945225333333,3715,3149,3400,0.681572503712675
"NOP10",174.50457,95.66638,245.27018,171.81371,89.593186,87.706038,108.604407,95.3012103333333,384,303,412,1.79451233688371
"NOP14",14.21349,14.47983,13.19644,13.9632533333333,10.90925,9.476591,8.74925,9.711697,426,378,400,1.39690782266651
"NOP16",30.66337,26.58321,25.9559,27.73416,18.521711,19.346518,19.141484,19.0032376666667,178,136,159,1.43647545856452
"NOP2",22.24793,19.53672,18.4619,20.0821833333333,22.083378,25.184243,20.160749,22.4761233333333,320,271,234,0.898026604903677
"NOP56",151.41179,118.62963,142.86671,137.636043333333,121.401313,107.954287,110.731786,113.362462,1373,1038,1225,1.21225130089743
"NOP58",38.08487,27.08061,62.26795,42.47781,36.874919,44.765274,36.599684,39.4132923333333,491,455,436,1.07582944842479
"NOP9",9.88981,10.33484,6.51082,8.91182333333333,10.445964,11.144241,11.270881,10.9536953333333,757,622,580,0.82918487186919
"NOS1",19.54769,7.84785,2.7529,10.04948,0.036586,0.043079,0.044509,0.0413913333333333,7,7,8,10.6103053159011
"NOS1AP",6.0134,3.09493,16.97621,8.69484666666667,0.995678,1.00164,1.517799,1.17170566666667,78,46,65,4.46416234735309
"NOS2",0.77859,0.52503,2.16299,1.15553666666667,0.038544,0,0.021877,0.0201403333333333,2,0,1,2.11298053437746
"NOS2P3",0.43071,0.9948,0.39327,0.60626,0.061905,0.029618,0.012154,0.034559,3,1,0,1.55260357311666
"NOS3",12.93792,15.3641,19.64172,15.9812466666667,0.262348,1.028604,0.698751,0.663234333333333,15,15,16,10.2097740085933
"NOSIP",56.87053,54.85204,36.09356,49.2720433333333,41.25264,39.305359,35.264519,38.607506,347,286,289,1.26925546216753
"NOSTRIN",15.60502,21.05655,14.85691,17.1728266666667,0.104439,0.083255,0.075221,0.0876383333333333,3,2,2,16.708519835791
"NOTCH1",13.50116,19.09459,9.89733,14.16436,8.106199,17.777142,6.292629,10.7253233333333,1063,1320,699,1.29329994311458
"NOTCH2",10.85063,14.39693,9.65699,11.63485,9.733093,20.666494,8.706164,13.0352503333333,1647,2466,1308,0.900222632295527
"NOTCH2P1",0,0,0,0,0,0,0,0,0,0,0,1
"NOTCH3",18.80223,31.8059,12.23511,20.9477466666667,15.670406,50.079562,15.152345,26.9674376666667,934,1888,711,0.784760725249613
"NOTCH4",19.99497,29.4847,23.48703,24.3222333333333,1.506789,1.201509,1.23541,1.31456933333333,39,27,27,10.9403650038279
"NOTO",0,0,0,0,0.090735,0.043861,0.073468,0.0693546666666667,3,1,2,0.935143438534892
"NOTUM",1.73941,2.37646,2.55626,2.22404333333333,0.300558,1.457556,1.043277,0.933797,9,26,20,1.66720877803272
"NOVA1",105.59067,119.1823,261.08843,161.9538,8.388264,7.96577,6.444175,7.599403,230,182,213,18.9494317221789
"NOVA2",18.57031,15.9444,16.84512,17.1199433333333,3.530462,2.819694,3.520456,3.290204,363,236,337,4.22356217404425
"NOX1",2.23639,3.45416,2.29408,2.66154333333333,0.171346,0.37266,0.169135,0.237713666666667,6,4,2,2.95831211365257
"NOX3",0,0,0,0,0,0,0,0,0,0,0,1
"NOX4",1.14304,0.55267,0.83024,0.841983333333333,4.821653,15.090714,5.697875,8.53674733333333,119,215,81,0.193145867133875
"NOX5",0.81173,0.11053,0.28403,0.402096666666667,0.034711,0.365312,0.206195,0.202072666666667,4,5,6,1.16639925817019
"NOXA1",22.81116,20.58679,33.66839,25.68878,0.58661,0.683244,0.549444,0.606432666666667,13,11,10,16.6136935296385
"NOXO1",7.60372,5.74772,6.11755,6.48966333333333,0,0.102511,0.202918,0.101809666666667,0,1,1,6.79760176364399
"NOXRED1",1.65658,1.21586,0.56806,1.14683333333333,0.377082,0.39883,0.54375,0.439887333333333,9,9,10,1.49097313632409
"NPAP1",0.59637,0.2487,0.06555,0.30354,0.138553,0.165523,0.148722,0.150932666666667,17,16,16,1.13259449293008
"NPAS1",3.28004,3.73049,25.19121,10.7339133333333,1.293444,1.247922,1.31256,1.284642,12,12,13,5.13599650769501
"NPAS2",77.56127,60.48923,40.92206,59.65752,5.307595,4.340467,4.468452,4.70550466666667,75,36,59,10.6314030999536
"NPAS3",59.83582,62.58936,46.64634,56.3571733333333,0.604028,1.36412,0.635345,0.867831,51,47,49,30.7079030883058
"NPAS4",0.94425,1.71326,4.0638,2.24043666666667,0,1.077094,0.022412,0.366502,0,6,1,2.37133693669432
"NPAT",5.93057,3.84102,2.7966,4.18939666666667,5.309006,5.308858,5.842486,5.48678333333333,169,170,173,0.799995375211648
"NPB",0.19879,0,0.80839,0.335726666666667,0.051112,0,0.04743,0.0328473333333333,1,0,1,1.29324695292173
"NPBWR1",0,0.05527,0,0.0184233333333333,0,0,0,0,0,0,0,1.01842333333333
"NPBWR2",0,0,0.17479,0.0582633333333333,0,0,0,0,0,0,0,1.05826333333333
"NPC1",50.0951,31.86116,34.9356,38.9639533333333,35.194276,30.834646,37.368008,34.4656433333333,669,542,591,1.12683570851151
"NPC1L1",0.29819,0.0829,0.0437,0.141596666666667,0.037511,0.032084,0,0.0231983333333333,3,2,0,1.11571396226538
"NPC2",118.72739,98.04285,81.58194,99.4507266666667,207.929094,169.461978,225.083618,200.824896666667,1696,1128,1688,0.497712266056901
"NPDC1",367.84451,315.76539,466.66006,383.42332,115.048185,77.417137,129.664644,107.376655333333,1092,556,935,3.5471044831346
"NPEPL1",75.37458,54.96258,49.46479,59.9339833333333,16.540085,13.133581,15.002651,14.8921056666667,411,269,368,3.83422968682753
"NPEPPS",126.86121,112.66085,128.0098,122.51062,132.818619,134.370529,130.274627,132.487925,2406,1871,2140,0.925256872484908
"NPFF",5.71522,7.59915,6.40158,6.57198333333333,2.078352,2.01155,0.573752,1.55455133333333,12,9,3,2.96411476822936
"NPFFR1",1.17617,0.71847,0,0.631546666666667,0.035945,0.088728,0.073507,0.06606,5,10,9,1.53044544084448
"NPFFR2",0.49698,0.60793,0.58991,0.56494,0.038138,0.292618,0.075957,0.135571,1,5,1,1.37810845821177
"NPHP1",8.64737,15.17067,5.4621,9.76004666666667,1.530829,1.876198,1.606133,1.67105333333333,42,56,36,4.02839079713871
"NPHP3",16.97999,15.447,10.83681,14.4212666666667,14.953086,24.375088,11.829917,17.052697,518,557,422,0.854236165746684
"NPHP4",14.92582,12.76657,15.09725,14.2632133333333,8.814826,8.392874,7.228779,8.145493,490,377,370,1.66893281021956
"NPHS1",0.51354,0.5803,0.80839,0.634076666666667,0.319587,0.055364,0.457479,0.277476666666667,6,3,5,1.27914404176984
"NPHS2",0,0,0,0,0,0,0,0,0,0,0,1
"NPIPP1",66.01488,58.8036,132.48872,85.7690666666667,12.808562,9.055067,16.349808,12.7378123333333,163,99,142,6.31607599240025
"NPL",26.1906,34.87319,29.36425,30.14268,25.19139,13.731854,27.389769,22.1043376666667,253,151,234,1.3479148569115
"NPLOC4",47.49427,40.70381,42.97581,43.72463,210.582056,261.217054,226.960644,232.919918,1456,1307,1256,0.191196330703228
"NPM1",394.7143,314.21793,235.59134,314.84119,1741.310426,1908.882615,1580.325786,1743.50627566667,5107,4329,4816,0.181049042015799
"NPM1P17",0,0,0,0,0.113201,0,0,0.0377336666666667,1,0,0,0.9636383901971
"NPM2",98.08635,63.63942,347.6955,169.80709,31.748073,45.666915,44.272873,40.5626203333333,53,22,34,4.10963237231249
"NPM3",15.12461,9.83744,10.2906,11.7508833333333,29.603197,24.137927,27.167835,26.969653,113,78,91,0.455882786008584
"NPNT",8.26635,5.00162,2.77475,5.34757333333333,0.596622,0.038691,0.784789,0.473367333333333,2,2,3,4.3082082721168
