"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"PPM1F",18.066411,23.267033,11.029156,17.4542,603,931,783,"Ppm1f",28.101168,20.81138,22.895682,3617,815,1389,23.9360766666667,0.740060284810909
"PPM1G",31.018586,37.056371,33.883427,33.986128,1046,1713,1666,"Ppm1g",52.518155,54.595457,53.403017,2103,529,897,53.505543,0.64188201922876
"PPM1H",5.404093,5.711722,5.025712,5.380509,557,765,695,"Ppm1h",20.809089,18.872867,27.245329,3895,936,1627,22.309095,0.273734737449052
"PPM1J",4.257359,3.928454,5.709061,4.63162466666667,102,143,232,"Ppm1j",143.650768,102.376625,124.706624,4584,1000,1802,123.578005666667,0.0452056094214191
"PPM1K",25.555219,19.939676,20.768008,22.0876343333333,1966,2008,2059,"Ppm1k",5.190242,7.118831,5.450205,613,156,269,5.91975933333333,3.33647938044859
"PPM1L",3.311222,3.472151,2.636084,3.139819,566,843,659,"Ppm1l",25.220388,26.766282,25.096728,7488,1721,2999,25.694466,0.155081543867557
"PPM1M",6.432197,3.716284,3.714702,4.621061,83,65,87,"Ppm1m",3.884693,5.669574,4.940807,153,47,77,4.83169133333333,0.963881776093088
"PPM1N",3.046256,3.317326,4.500804,3.621462,41,60,97,"Ppm1n",2.151442,0.619431,3.307654,22,8,17,2.02617566666667,1.52716250114143
"PPME1",50.06298,51.670104,43.164153,48.299079,1206,1632,1623,"Ppme1",118.984307,142.949929,116.844737,5688,1386,2094,126.259657666667,0.387389687383333
"PPOX",33.770662,40.823859,40.700722,38.4317476666667,321,500,468,"Ppox",7.821105,6.25637,7.521284,382,101,164,7.19958633333333,4.80899231542534
"PPP1CA",29.057434,36.87879,33.195612,33.0439453333333,502,934,829,"Ppp1ca",214.314524,226.648776,223.803808,5764,1265,2086,221.589036,0.152945293016738
"PPP1CB",124.395137,149.355031,102.520197,125.423455,2754,4308,3917,"Ppp1cb",145.634162,156.301474,158.605868,7765,2081,3096,153.513834666667,0.818201523978315
"PPP1CC",73.999956,75.906865,71.256505,73.7211086666667,1206,1726,1688,"Ppp1cc",98.852551,102.559777,103.417106,3391,769,1468,101.609811333333,0.728206276726611
"PPP1R10",40.406503,32.444496,27.178524,33.3431743333333,1077,1455,1169,"Ppp1r10",8.38554,7.060769,7.363166,1280,287,492,7.60315833333333,3.99192633713007
"PPP1R11",50.354564,51.191357,47.670252,49.7387243333333,1182,1644,1627,"Ppp1r11",103.954456,89.503412,87.90448,2011,437,668,93.7874493333333,0.535289478619722
"PPP1R12A",28.484988,19.613025,21.453044,23.1836856666667,783,863,812,"Ppp1r12a",22.217425,30.882003,26.201974,2626,641,1036,26.4338006666667,0.881528810408357
"PPP1R12B",4.087007,2.605207,2.507411,3.06654166666667,678,891,855,"Ppp1r12b",12.225774,10.971013,15.84823,3077,659,1210,13.0150056666667,0.29015626275047
"PPP1R12C",38.517694,32.879248,28.982736,33.4598926666667,599,842,728,"Ppp1r12c",73.961482,63.476675,74.059356,3218,712,1248,70.499171,0.481962128856944
"PPP1R13B",44.077969,39.724855,35.657532,39.8201186666667,814,1126,1004,"Ppp1r13b",12.04442,9.742004,11.21597,1963,407,687,11.000798,3.40145035910668
"PPP1R13L",2.228947,0.523712,0.889909,1.21418933333333,23,10,31,"Ppp1r13l",5.074293,3.318947,5.792251,172,37,63,4.728497,0.386521863122793
"PPP1R14A",5.194885,1.818835,6.149143,4.387621,24,14,56,"Ppp1r14a",0.275752,0.31285,0.455363,8,2,5,0.347988333333333,3.99678607505258
"PPP1R14B",40.400025,51.122133,53.271908,48.2646886666667,324,546,681,"Ppp1r14bl",0.072966,0.1192,0.149085,5,2,4,0.113750333333333,44.2331527921728
"PPP1R14B",40.400025,51.122133,53.271908,48.2646886666667,324,546,681,"Ppp1r14b",48.668352,29.383767,37.811231,697,106,216,38.6211166666667,1.2433947554061
"PPP1R14C",34.718732,49.656196,45.123356,43.1660946666667,1124,2194,2177,"Ppp1r14c",5.633346,5.862313,6.995604,470,119,238,6.16375433333333,6.16521625555464
"PPP1R14D",0,0.250542,0.158161,0.136234333333333,0,3,2,"Ppp1r14d",0,0,0,0,0,0,0,1.13623433333333
"PPP1R15A",18.919474,25.218041,21.409056,21.848857,688,1259,1150,"Ppp1r15a",27.643316,18.810553,28.535901,1130,262,444,24.99659,0.878917465713772
"PPP1R15B",9.435781,10.105708,7.766827,9.102772,807,1178,949,"Ppp1r15b",10.176599,10.580149,10.956257,2169,533,866,10.5710016666667,0.873111273426199
"PPP1R16A",15.068384,17.421314,16.126672,16.2054566666667,259,417,449,"Ppp1r16a",15.423195,15.609497,15.193778,1321,241,427,15.4088233333333,1.04854908345043
"PPP1R16B",17.423978,25.624046,9.974886,17.6743033333333,679,995,940,"Ppp1r16b",2.208074,2.028415,2.208338,573,129,230,2.14827566666667,5.93159726483079
"PPP1R17",16.174068,3.574605,3.23906,7.66257766666667,347,95,91,"Ppp1r17",0.045855,0,0,3,0,0,0.015285,8.53216354685302
"PPP1R18",26.385873,29.075068,33.339597,29.6001793333333,1251,1853,2025,"Ppp1r18",10.351945,7.469399,8.167156,991,206,370,8.66283333333333,3.16679158976836
"PPP1R1B",0.232085,0.372947,0.605191,0.403407666666667,1,8,18,"Ppp1r1b",3.171908,4.380667,4.523404,114,31,71,4.02532633333333,0.27926697165073
"PPP1R1C",5.188534,3.241412,2.436175,3.62204033333333,45,31,26,"Ppp1r1c",314.355587,273.371422,294.118054,16257,3654,6213,293.948354333333,0.015670676799606
"PPP1R2",160.154185,142.689782,202.777546,168.540504333333,1244,1436,1497,"Ppp1r2",205.265471,191.63643,230.826146,26977,6651,10941,209.242682333333,0.806403830334185
"PPP1R21",28.615326,27.322184,22.984387,26.307299,686,823,836,"Ppp1r21",107.483489,90.546668,92.274968,2205,513,838,96.768375,0.279306053721359
"PPP1R26",14.17987,10.815047,7.463022,10.819313,604,721,615,"Ppp1r26",1.752618,2.681551,2.157195,353,85,116,2.19712133333333,3.69686094699357
"PPP1R27",0.097623,0.230915,0.071145,0.133227666666667,2,3,2,"Ppp1r27",0,0,0.107981,0,0,1,0.0359936666666667,1.09385578611967
"PPP1R2B",0,0,0.024589,0.00819633333333333,0,0,1,"Ppp1r2",205.265471,191.63643,230.826146,26977,6651,10941,209.242682333333,0.00479539321960737
"PPP1R32",9.121705,4.532159,3.442222,5.69869533333333,60,50,51,"Ppp1r32",0.177497,0,0.101681,9,0,2,0.0930593333333333,6.12839132245947
"PPP1R35",5.095437,6.651224,8.518784,6.75514833333333,37,71,79,"Ppp1r35",19.367912,11.349581,21.764744,184,42,102,17.494079,0.419331415926867
"PPP1R36",0.508058,0.249798,0.234073,0.330643,8,6,4,"Ppp1r36",0.318785,0.218743,0.377262,14,3,9,0.30493,1.0197045052225
"PPP1R37",51.712848,57.124566,48.45096,52.429458,499,822,961,"Ppp1r37",28.312705,27.570994,25.082009,2634,516,1002,26.9885693333333,1.90897424458089
"PPP1R3A",0,0,0,0,0,0,0,"Ppp1r3a",0.118887,0.055417,0.302753,34,4,34,0.159019,0.86279862538923
"PPP1R3B",1.191518,1.123968,1.444388,1.25329133333333,108,138,188,"Ppp1r3b",0.997796,1.130917,0.873337,180,50,59,1.00068333333333,1.12626086087254
"PPP1R3C",1.501331,0.862189,1.04077,1.13476333333333,59,46,59,"Ppp1r3c",0.730064,0.860308,0.954406,80,23,41,0.848259333333333,1.15501287878433
"PPP1R3D",4.838157,3.697807,3.592427,4.042797,264,278,298,"Ppp1r3d",1.583111,1.386901,1.708045,203,43,91,1.55935233333333,1.97034106415204
"PPP1R3E",14.652068,18.280016,13.830941,15.587675,343,521,474,"Ppp1r3e",19.600963,17.304159,21.251604,607,135,270,19.3855753333333,0.813696681539165
"PPP1R3F",10.673687,12.594095,13.155707,12.141163,361,489,585,"Ppp1r3f",11.065434,10.455725,9.32411,621,145,230,10.2817563333333,1.16481535425232
"PPP1R3G",0.115319,0.047521,0.042024,0.068288,7,4,4,"Ppp1r3g",0,0,0,0,0,0,0,1.068288
"PPP1R42",1.023957,1.964047,2.722873,1.90362566666667,4,9,11,"Ppp1r42",0.156078,0,0.361824,2,0,3,0.172634,2.47615681164512
"PPP1R8",18.723296,21.762014,17.733881,19.406397,506,697,636,"Ppp1r8",13.286918,12.123506,12.954864,879,195,322,12.7884293333333,1.47996530327554
"PPP1R9A",3.648307,3.935816,3.203971,3.59603133333333,588,858,736,"Ppp1r9a",6.488286,8.464659,10.058895,2337,575,1022,8.33728,0.492223788226693
"PPP1R9B",33.222908,35.880218,26.794605,31.9659103333333,1257,1825,2004,"Ppp1r9b",58.541081,57.531593,53.009767,6622,1486,2529,56.3608136666667,0.574711344314322
"PPP2CA",161.10667,182.383846,193.502863,178.997793,3241,4885,4989,"Ppp2ca",62.140075,94.118105,64.234111,11889,2870,4823,73.4974303333333,2.41616109702862
"PPP2CB",454.653504,490.717061,413.273389,452.881318,1594,1970,2062,"Ppp2cb",58.82881,53.112891,53.123131,2826,619,1040,55.0216106666667,8.10189697509113
"PPP2R1A",406.350614,479.493376,466.740819,450.861603,5665,9611,9448,"Ppp2r1a",464.062238,370.025478,428.675177,16463,3525,5988,420.920964333333,1.07096267120544
"PPP2R1B",5.44253,6.356776,6.05494,5.95141533333333,266,394,309,"Ppp2r1b",1.266833,1.22226,1.29174,132,26,47,1.26027766666667,3.07546963625266
"PPP2R2A",30.955116,35.182545,29.625422,31.9210276666667,590,807,852,"Ppp2r2a",41.069829,40.022794,41.290773,3635,859,1382,40.7944653333333,0.787688690454675
"PPP2R2B",98.696498,102.806309,109.378406,103.627071,3108,5205,5306,"Ppp2r2b",68.348551,70.425805,69.8342,5613,1285,2223,69.5361853333333,1.48331059449222
"PPP2R2C",35.428916,39.892451,37.532413,37.6179266666667,2145,3060,3198,"Ppp2r2c",105.823328,97.978336,94.257731,17607,3915,6284,99.3531316666667,0.384820344171621
"PPP2R2D",25.569683,24.565517,18.615524,22.916908,670,891,814,"Ppp2r2d",37.712144,35.379758,35.631397,2162,508,845,36.2410996666667,0.642218092754314
"PPP2R3A",5.842721,5.030597,5.323946,5.399088,455,705,634,"Ppp2r3a",5.237454,6.007423,7.172014,889,247,458,6.13896366666667,0.896360914382951
"PPP2R3C",76.897174,96.57463,83.403015,85.6249396666667,589,893,843,"Ppp2r3c",18.827476,20.875043,17.297337,1239,266,482,18.999952,4.33125737835104
"PPP2R5A",1.968583,1.468441,1.427259,1.62142766666667,75,60,70,"Ppp2r5a",60.302074,47.00107,36.059201,748,151,322,47.7874483333333,0.0537316001598635
"PPP2R5B",92.194827,102.991983,102.676245,99.287685,1683,2581,3184,"Ppp2r5b",117.956848,116.457413,114.643946,11783,2716,4697,116.352735666667,0.854583273498294
"PPP2R5C",227.882179,198.720621,171.856811,199.486537,2869,3422,3356,"Ppp2r5c",59.777456,63.763527,60.254701,5444,1366,2132,61.265228,3.21987959314949
"PPP2R5D",45.721196,52.591705,49.882794,49.398565,1068,1681,1666,"Ppp2r5d",22.867902,21.604794,19.442816,2224,486,820,21.3051706666667,2.25950142920523
"PPP2R5E",15.087919,14.679819,13.505379,14.4243723333333,1114,1780,1634,"Ppp2r5e",81.381971,74.503038,64.001124,3208,697,1161,73.2953776666667,0.207608774835714
"PPP3CA",21.44609,38.024991,22.536146,27.3357423333333,973,2229,1502,"Ppp3ca",321.636305,285.698311,310.208535,27506,6571,10915,305.847717,0.092344641212805
"PPP3CB",85.228911,87.780853,76.276555,83.0954396666667,2831,3800,3698,"Ppp3cb",122.241711,114.998329,111.425474,7913,2067,3227,116.221838,0.717404206430091
"PPP3CC",21.551876,21.847282,27.368337,23.589165,404,565,599,"Ppp3cc",21.922134,21.308172,22.519001,1594,377,646,21.9164356666667,1.07299256121956
"PPP3R1",78.445715,85.313781,89.557815,84.4391036666667,2689,3969,4167,"Ppp3r1",98.559315,96.965723,101.730095,10756,2591,4415,99.0850443333333,0.853665042922014
"PPP3R2",0.074752,0.013753,0.049087,0.045864,4,1,1,"Ppp3r2",0.048986,0.066377,0,6,2,0,0.0384543333333333,1.00713528407444
"PPP4C",26.747529,28.027045,26.192976,26.9891833333333,460,660,635,"Ppp4c",77.067278,50.957547,79.00182,1149,233,441,69.0088816666667,0.399794749851858
"PPP4R1",48.817201,48.199703,37.221464,44.7461226666667,735,1025,853,"Ppp4r1",51.497751,49.751654,39.133773,1369,311,501,46.7943926666667,0.9571441358344
"PPP4R3A",32.849183,32.906431,25.63125,30.462288,732,910,785,"Ppp4r3a",11.02241,11.707218,12.237952,1004,249,457,11.65586,2.4859857805001
"PPP4R3B",15.524394,14.242288,13.01806,14.2615806666667,896,1267,1115,"Ppp4r3b",21.502695,13.460031,22.002686,1796,429,736,18.9884706666667,0.763519176688055
"PPP4R4",7.144561,4.462652,5.097533,5.56824866666667,400,317,380,"Ppp4r4",19.309737,19.931951,13.443025,1116,260,480,17.561571,0.353862755833904
"PPP5C",107.64403,106.672294,89.288976,101.201766666667,1104,1665,1444,"Ppp5c",83.639792,86.727318,95.10102,2490,578,1049,88.4893766666667,1.14205473848982
"PPP6C",16.391841,18.035594,16.627325,17.0182533333333,817,1158,1061,"Ppp6c",42.954751,46.977404,54.202471,2696,702,1028,48.0448753333333,0.36738299793551
"PPP6R1",47.87519,46.723313,38.753051,44.450518,1479,1953,2064,"Ppp6r1",81.53632,75.874319,77.577389,6436,1432,2353,78.3293426666667,0.572934509125812
"PPP6R2",28.209155,31.525385,24.460778,28.065106,1193,1844,1583,"Ppp6r2",28.27006,24.433065,29.352394,2961,655,1088,27.3518396666667,1.02515767377776
"PPP6R3",19.55682,22.772908,13.210721,18.513483,748,903,727,"Ppp6r3",24.496625,28.184333,25.056295,2786,686,1137,25.9124176666667,0.72507357910728
"PPRC1",14.488342,15.111657,10.880265,13.4934213333333,498,767,621,"Pprc1",9.327894,10.212719,7.232162,939,175,301,8.92425833333333,1.46040347263565
"PPT1",41.128695,41.260415,39.709004,40.6993713333333,897,1296,1209,"Ppt1",27.566635,28.214793,31.615883,2388,596,1065,29.132437,1.38386985869524
"PPT2",63.977456,50.894221,49.71459,54.862089,218,351,328,"Ppt2",22.032082,22.917471,25.63829,891,167,299,23.529281,2.27736349059722
"PPTC7",9.244389,9.729887,9.543262,9.505846,709,1023,1072,"Pptc7",12.990894,12.250981,13.816467,2373,548,998,13.0194473333333,0.74937661593983
"PPWD1",12.744426,14.561004,10.925466,12.743632,199,302,249,"Ppwd1",2.207965,2.036274,2.557483,200,47,91,2.26724066666667,4.20649514442462
"PPY",0.230879,0,0.542111,0.257663333333333,1,0,3,"Ppy",0,0,0,0,0,0,0,1.25766333333333
"PQBP1",36.304872,43.749006,28.422948,36.158942,399,658,489,"Pqbp1",34.369489,40.776308,32.982377,950,267,378,36.0427246666667,1.00313738620415
"PRADC1",5.797235,4.245979,5.719204,5.25413933333333,86,86,102,"Pradc1",9.149795,8.168558,8.729237,224,40,74,8.68253,0.645919954116675
"PRAF2",67.206771,65.761209,74.067697,69.0118923333333,830,1092,1314,"Praf2",83.757491,65.528498,75.758044,4146,787,1470,75.0146776666667,0.921031233472353
"PRAG1",2.358376,0.967238,0.985173,1.436929,175,101,114,"Prag1",1.005671,1.462693,1.013582,209,49,83,1.16064866666667,1.12786916151415
"PRAM1",0.693771,0.401522,0.33886,0.478051,7,13,8,"Pram1",0.529058,1.293541,0.760399,35,11,18,0.860999333333333,0.794224357594253
"PRAMEF1",0,0,0,0,0,0,0,"Pramel19",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel21",0.010168,0,0,1,0,0,0.00338933333333333,0.996622115443391
"PRAMEF1",0,0,0,0,0,0,0,"Pramel16",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel4",0.054744,0.137937,0.086463,5,3,3,0.093048,0.914872905855919
"PRAMEF1",0,0,0,0,0,0,0,"Pramel22",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel18",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel25",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Oog1",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel11",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"AA792892",0.02974,0,0,2,0,0,0.00991333333333333,0.990183976182775
"PRAMEF1",0,0,0,0,0,0,0,"Pramel17",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel36",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel20",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel39",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel23",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel34",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel28",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel32",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel43",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel51",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm12790",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm7982",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm6367",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel35",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel1",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel7",0.064317,0,0,1,0,0,0.021439,0.979010983524224
"PRAMEF1",0,0,0,0,0,0,0,"C130073F10Rik",0.034152,0,0.087085,1,0,1,0.0404123333333333,0.961157387279467
"PRAMEF1",0,0,0,0,0,0,0,"Gm13043",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel27",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm6351",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel15",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Oog2",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel48",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel38",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Oog3",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm3183",0.009355,0,0.046362,0,0,1,0.0185723333333333,0.981766308856481
"PRAMEF1",0,0,0,0,0,0,0,"Pramel47",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel33",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel14",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel42",0.012056,0,0.062851,1,0,1,0.024969,0.975639263236254
"PRAMEF1",0,0,0,0,0,0,0,"Pramel12",8.415034,6.691553,5.527067,592,135,236,6.87788466666667,0.12693762885756
"PRAMEF1",0,0,0,0,0,0,0,"Pramel26",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm16513",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel13",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel6",0.055891,0,0,1,0,0,0.0186303333333333,0.981710407864678
"PRAMEF1",0,0,0,0,0,0,0,"Gm2042",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel40",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Oog4",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel37",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel5",0.012487,0,0.369116,1,0,1,0.127201,0.887153222894586
"PRAMEF1",0,0,0,0,0,0,0,"Pramel44",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm12789",0.054639,0,0.09,1,0,1,0.048213,0.954004577313962
"PRAMEF1",0,0,0,0,0,0,0,"Pramel50",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel24",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm3286",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel31",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm13040",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel29",0.049881,0,0,1,0,0,0.016627,0.983644935654867
"PRAMEF1",0,0,0,0,0,0,0,"Pramel30",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Pramel46",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm13102",0,1e-06,2e-06,0,0,0,1e-06,0.999999000001
"PRAMEF1",0,0,0,0,0,0,0,"E330014E10Rik",0,0,0,0,0,0,0,1
"PRAMEF1",0,0,0,0,0,0,0,"Gm13057",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm13102",0,1e-06,2e-06,0,0,0,1e-06,0.999999000001
"PRAMEF10",0,0,0,0,0,0,0,"Gm3183",0.009355,0,0.046362,0,0,1,0.0185723333333333,0.981766308856481
"PRAMEF10",0,0,0,0,0,0,0,"Pramel6",0.055891,0,0,1,0,0,0.0186303333333333,0.981710407864678
"PRAMEF10",0,0,0,0,0,0,0,"Gm2042",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel39",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm6351",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Oog4",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Oog3",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel29",0.049881,0,0,1,0,0,0.016627,0.983644935654867
"PRAMEF10",0,0,0,0,0,0,0,"Pramel12",8.415034,6.691553,5.527067,592,135,236,6.87788466666667,0.12693762885756
"PRAMEF10",0,0,0,0,0,0,0,"Oog1",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm13043",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel4",0.054744,0.137937,0.086463,5,3,3,0.093048,0.914872905855919
"PRAMEF10",0,0,0,0,0,0,0,"Pramel22",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm13057",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel13",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel50",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm16513",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm13040",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel28",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel35",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel47",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel32",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel33",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel16",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel36",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel34",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm6367",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel37",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel44",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel7",0.064317,0,0,1,0,0,0.021439,0.979010983524224
"PRAMEF10",0,0,0,0,0,0,0,"Pramel17",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel20",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel23",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel1",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel18",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"AA792892",0.02974,0,0,2,0,0,0.00991333333333333,0.990183976182775
"PRAMEF10",0,0,0,0,0,0,0,"Pramel11",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel38",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel30",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"E330014E10Rik",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Oog2",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel19",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel24",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel5",0.012487,0,0.369116,1,0,1,0.127201,0.887153222894586
"PRAMEF10",0,0,0,0,0,0,0,"Pramel51",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel25",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Gm7982",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel26",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel27",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel40",0,0,0,0,0,0,0,1
"PRAMEF10",0,0,0,0,0,0,0,"Pramel42",0.012056,0,0.062851,1,0,1,0.024969,0.975639263236254
