"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"SELPLG",0.684119,0.474589,0.67603,0.611579333333333,22,16,21,"Selplg",6.708771,11.90969,7.532845,70,251,110,8.717102,0.165849790743509
"SEMA3A",8.170308,0.874529,0.973337,3.33939133333333,338,70,56,"Sema3a",8.744537,5.253812,7.066815,183,549,336,7.02172133333333,0.540955133320513
"SEMA3B",38.544653,35.597471,42.439603,38.8605756666667,1342,1079,1185,"Sema3b",4.554959,8.421914,6.195112,33,259,118,6.39066166666667,5.393370372567
"SEMA3C",62.654393,51.294692,56.793195,56.9140933333333,4342,2970,3172,"Sema3c",5.815932,7.367033,7.500787,178,628,370,6.894584,7.33592717910574
"SEMA3D",4.920605,2.129809,1.774723,2.94171233333333,427,152,125,"Sema3d",1.84286,1.718229,1.727189,78,267,153,1.76275933333333,1.42673025687604
"SEMA3E",2.807916,7.728957,5.367679,5.30151733333333,102,601,431,"Sema3e",3.443172,3.16645,2.918829,161,549,288,3.17615033333333,1.5089297152537
"SEMA3F",4.698622,9.776845,11.002183,8.49255,204,170,188,"Sema3f",11.114938,12.962343,8.105234,57,279,145,10.727505,0.809426216403233
"SEMA3G",24.887164,38.615509,38.755043,34.0859053333333,1825,2233,2273,"Sema3g",1.25602,1.809697,1.690506,39,215,113,1.58540766666667,13.5707439046041
"SEMA4A",4.077402,2.451462,5.844884,4.12458266666667,135,86,106,"Sema4a",8.118329,10.779056,11.082402,93,517,260,9.99326233333333,0.466156679544352
"SEMA4B",18.102132,19.420563,15.88605,17.802915,527,316,302,"Sema4b",2.074168,2.992789,2.93009,53,286,146,2.66568233333333,5.12944475003153
"SEMA4C",34.416717,27.094111,31.146521,30.885783,1766,1067,1117,"Sema4c",7.66604,6.415161,7.735914,94,412,286,7.27237166666667,3.85449110422384
"SEMA4D",46.219842,43.996175,45.087724,45.101247,919,840,878,"Sema4d",44.611935,48.924546,47.67901,517,2237,1273,47.0718303333333,0.959007524371983
"SEMA4F",23.400507,33.32155,32.358797,29.693618,1551,1488,1461,"Sema4f",8.966585,13.480588,22.361252,209,1046,628,14.9361416666667,1.92603822443429
"SEMA4G",24.543463,24.485778,28.308513,25.7792513333333,678,519,475,"Sema4g",11.290547,13.399591,13.965222,280,1298,797,12.88512,1.92862944888725
"SEMA5A",2.880026,2.384972,3.116233,2.79374366666667,648,411,482,"Sema5a",4.893555,5.795844,5.991269,372,1635,967,5.56022266666667,0.578294954215985
"SEMA5B",16.512404,11.150591,17.024558,14.895851,824,416,562,"Sema5b",11.570684,8.840754,2.97285,21,206,119,7.79476266666667,1.80742239472219
"SEMA6A",37.953771,2.433337,4.616073,15.0010603333333,1921,109,331,"Sema6a",8.650694,8.605139,9.991183,219,1019,607,9.08233866666667,1.58703856935838
"SEMA6B",5.958019,4.598048,6.25963,5.60523233333333,280,162,183,"Sema6b",11.898684,12.397096,12.583963,281,1002,575,12.2932476666667,0.496886276323295
"SEMA6C",36.112196,50.611777,47.051201,44.5917246666667,697,656,638,"Sema6c",8.048731,15.324375,14.416993,81,449,266,12.5966996666667,3.35314640937743
"SEMA6D",26.144697,24.124766,21.37864,23.882701,1853,1586,1328,"Sema6d",19.73434,23.547223,25.398387,824,3610,2236,22.8933166666667,1.04140841337082
"SEMA7A",9.273713,8.806936,7.387587,8.489412,462,299,258,"Sema7a",57.448099,48.803119,56.556812,1270,4097,2569,54.2693433333333,0.171693952337532
"SEMG1",0,0,0,0,0,0,0,"Svs3b",0,0,0,0,0,0,0,1
"SEMG1",0,0,0,0,0,0,0,"Svs2",0,0,0,0,0,0,0,1
"SEMG1",0,0,0,0,0,0,0,"Svs3a",0,0,0,0,0,0,0,1
"SEMG2",0.763091,3.108475,2.722953,2.198173,26,81,65,"Svs2",0,0,0,0,0,0,0,3.198173
"SEMG2",0.763091,3.108475,2.722953,2.198173,26,81,65,"Svs3b",0,0,0,0,0,0,0,3.198173
"SEMG2",0.763091,3.108475,2.722953,2.198173,26,81,65,"Svs3a",0,0,0,0,0,0,0,3.198173
"SENP1",8.015615,6.207757,9.918194,8.04718866666667,308,219,234,"Senp1",8.532937,6.916694,9.962189,145,500,296,8.47060666666667,0.955291354091361
"SENP2",38.692517,32.99506,38.396282,36.6946196666667,953,740,758,"Senp2",27.041083,24.365753,24.184291,571,2106,1170,25.1970423333333,1.43888837476526
"SENP2",38.692517,32.99506,38.396282,36.6946196666667,953,740,758,"Gm5415",0.068941,0.037229,0.020667,2,3,1,0.042279,36.1655753082108
"SENP2",38.692517,32.99506,38.396282,36.6946196666667,953,740,758,"AF366264",0,0.026436,0.046354,0,2,2,0.0242633333333333,36.801688042463
"SENP3",51.015588,54.729787,59.748011,55.164462,677,490,541,"Senp3",461.166199,459.599883,444.049609,273,1187,712,454.938563666667,0.12318427629443
"SENP5",24.962645,27.62037,25.742908,26.108641,1122,944,883,"Senp5",12.525982,12.330012,13.195491,451,1901,1058,12.6838283333333,1.98107140338529
"SENP6",36.585507,33.995446,36.836498,35.805817,1474,1140,1163,"Senp6",55.975969,59.347529,62.619648,512,1943,1179,59.314382,0.610232846288635
"SENP7",14.797437,10.083964,11.3021,12.061167,643,372,344,"Senp7",26.370504,24.594667,24.902399,273,968,584,25.28919,0.496826528318293
"SENP8",2.79049,3.80683,2.759628,3.11898266666667,107,92,84,"Senp8",2.117435,2.520372,2.117989,47,182,89,2.251932,1.26662632141959
"SEPHS1",38.044876,37.392713,61.128409,45.5219993333333,752,520,663,"Sephs1",9.755476,8.783263,10.385825,170,709,487,9.64152133333333,4.3717432758048
"SEPHS2",16.758101,20.950774,25.627887,21.112254,644,609,659,"Sephs2",11.694868,10.336444,11.967883,162,524,345,11.333065,1.79292446768099
"SEPSECS",3.210617,2.386276,3.152778,2.916557,237,150,151,"Sepsecs",3.855107,4.017383,3.441894,116,433,260,3.77146133333333,0.820829663365186
"SEPTIN1",2.166101,1.456659,1.278732,1.63383066666667,33,16,13,"Septin1",3.651652,5.530064,6.623796,12,39,22,5.268504,0.420168937702946
"SEPTIN10",46.764763,11.984845,43.209715,33.986441,861,315,441,"Septin10",4.582401,3.845099,3.528208,47,177,99,3.985236,7.0180109828301
"SEPTIN11",417.683576,200.093178,214.871293,277.549349,4457,1622,1785,"Septin11",20.63176,19.481592,21.848366,408,1718,1103,20.653906,12.8636999255469
"SEPTIN12",0.83075,0.598573,0,0.476441,5,4,0,"Septin12",0,0,0.027778,0,0,1,0.00925933333333333,1.46289556235629
"SEPTIN14",2.038559,1.668065,1.830368,1.845664,133,84,83,"Septin14",0,0.058653,0,0,1,0,0.019551,2.79109529587044
"SEPTIN2",441.74177,299.076062,329.712362,356.843398,6565,3310,3863,"Septin2",10.23763,25.941746,26.929363,25,249,167,21.0362463333333,16.2388545030333
"SEPTIN2",441.74177,299.076062,329.712362,356.843398,6565,3310,3863,"Septin2",10.23763,25.941746,26.929363,25,249,167,21.0362463333333,16.2388545030333
"SEPTIN3",60.826296,91.576538,88.819988,80.4076073333333,5013,5593,4774,"Septin3",170.428211,168.903776,204.379932,2572,10009,6542,181.237306333333,0.446712086406882
"SEPTIN5",228.270219,236.81782,253.044572,239.377537,2043,1566,1485,"Septin5",130.801148,126.865924,151.093239,995,4283,2462,136.253437,1.7513407478459
"SEPTIN6",32.382931,33.603308,35.172518,33.7195856666667,1585,1227,1148,"Septin6",20.818333,19.863331,21.168331,482,1676,970,20.616665,1.60614903671157
"SEPTIN7",321.527238,271.40868,299.971343,297.635753666667,4212,2635,2921,"Septin7",162.458721,141.155452,142.342073,2449,7843,4501,148.652082,1.9955335714385
"SEPTIN8",21.983453,18.741572,19.131759,19.9522613333333,1149,711,750,"Septin8",96.50301,117.229612,118.697032,1672,6574,3778,110.809884666667,0.187391851765139
"SEPTIN9",159.46638,88.639143,109.080964,119.062162333333,4816,2094,2317,"Septin9",16.142781,15.527423,8.570465,108,531,234,13.4135563333333,8.32980838016174
"SERAC1",7.507002,9.333046,7.292176,8.04407466666667,300,325,293,"Serac1",7.562261,7.203312,6.545944,91,358,195,7.103839,1.11602348796252
"SERBP1",144.775017,109.628461,131.027656,128.477044666667,3835,2305,2632,"Serbp1",163.102441,144.697798,154.37656,1437,4886,3009,154.058933,0.835018287315744
"SERF1A",0.999357,2.408613,1.036827,1.481599,13,15,9,"Serf1",15.331362,10.224365,15.657388,32,77,60,13.737705,0.168384358351589
"SERGEF",43.118077,43.631233,53.858006,46.8691053333333,257,252,215,"Sergef",13.650351,8.621499,9.652867,81,237,171,10.6415723333333,4.11191065628392
"SERHL2",5.270126,3.220596,4.04315,4.17795733333333,69,43,36,"Serhl",43.616492,28.512269,40.627956,18,116,66,37.5855723333333,0.134194130609285
"SERINC1",167.710937,227.190898,249.178916,214.693583666667,9260,9643,9668,"Serinc1",325.495501,295.30614,307.708369,5799,19771,11922,309.503336666667,0.694657860949879
"SERINC2",12.74369,5.447608,6.774534,8.321944,444,144,150,"Serinc2",3.809185,5.132671,5.957664,45,200,128,4.96650666666667,1.56237887943364
"SERINC3",44.98812,60.020668,69.421792,58.1435266666667,2588,2590,2525,"Serinc3",86.134438,79.485889,77.614829,1470,5682,3357,81.0783853333333,0.72057371044125
"SERINC4",0,0.027528,0.035992,0.0211733333333333,0,1,1,"Serinc4",0,0.019667,0,0,1,0,0.00655566666666667,1.01452246224501
"SERINC5",5.158856,7.746759,8.687826,7.19781366666667,585,682,699,"Serinc5",16.020571,17.755444,17.417435,574,2270,1282,17.0644833333333,0.453808366140188
"SERP1",29.148767,21.317596,26.597785,25.6880493333333,1186,657,805,"Serp1",9.048046,9.468965,10.083332,282,1080,655,9.53344766666667,2.53364806831369
"SERP2",7.489568,11.716612,16.312247,11.8394756666667,84,100,122,"Serp2",38.579167,38.32539,39.929899,128,502,292,38.9448186666667,0.321430315501245
"SERPINA1",0.250194,0,0,0.083398,4,0,0,"Serpina1a",0,0.041149,0,0,1,0,0.0137163333333333,1.06873882207021
"SERPINA1",0.250194,0,0,0.083398,4,0,0,"Serpina1e",0,0,0,0,0,0,0,1.083398
"SERPINA1",0.250194,0,0,0.083398,4,0,0,"Serpina1c",0,0,0,0,0,0,0,1.083398
"SERPINA1",0.250194,0,0,0.083398,4,0,0,"Serpina1d",0,0.079261,0,0,2,0,0.0264203333333333,1.05551104631923
"SERPINA1",0.250194,0,0,0.083398,4,0,0,"Serpina1b",0,0.457963,0,0,2,0,0.152654333333333,0.939915782788885
"SERPINA10",0.219996,0.190205,0.297802,0.236001,20,7,10,"Serpina10",0.128368,0.02341,0.054883,3,2,1,0.068887,1.15634393532712
"SERPINA11",0,0,0,0,0,0,0,"Serpina11",0,0.030158,0,0,1,0,0.0100526666666667,0.990047383667782
"SERPINA12",0,0,0,0,0,0,0,"Serpina12",0,0.010549,0,0,1,0,0.00351633333333333,0.99649598794107
"SERPINA2",0,0,0,0,0,0,0,"Serpina1f",0,0,0,0,0,0,0,1
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3n",7.505626,7.091756,8.222289,98,355,233,7.606557,1.21358660999205
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3c",0.070969,0.1305,0.098922,1,7,3,0.100130333333333,9.49414993556824
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3k",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3b",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3f",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3m",0.198605,0.026271,0,2,1,0,0.0749586666666667,9.71646878825728
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3i",0,0.019424,0,0,1,0,0.00647466666666667,10.3776107628475
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3a",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3j",0,0,0,0,0,0,0,10.4448023333333
"SERPINA3",7.487174,12.965945,7.881288,9.44480233333333,179,229,139,"Serpina3g",0.873494,0.424785,0.650151,4,20,8,0.649476666666667,6.33219162441421
"SERPINA5",1.748543,1.240397,0.839448,1.27612933333333,61,37,22,"Serpina5",0,0,0,0,0,0,0,2.27612933333333
"SERPINA6",0,0,0,0,0,0,0,"Serpina6",0,0,0,0,0,0,0,1
"SERPINA7",0,0,0,0,0,0,0,"Serpina7",0,0,0,0,0,0,0,1
"SERPINA9",0,0,0,0,0,0,0,"Serpina9",0.167768,0.340771,0.241329,4,22,9,0.249956,0.800028160991267
"SERPINB1",6.2516,12.322532,8.341707,8.97194633333333,144,185,152,"Serpinb1c",0,0,0.095359,0,0,2,0.0317863333333333,9.66473969578327
"SERPINB1",6.2516,12.322532,8.341707,8.97194633333333,144,185,152,"Serpinb1b",7.903587,11.499491,10.081786,82,360,192,9.828288,0.920916245793733
"SERPINB1",6.2516,12.322532,8.341707,8.97194633333333,144,185,152,"Serpinb1a",22.726886,31.185083,27.161952,94,474,248,27.0246403333333,0.355827807769308
"SERPINB10",0.812644,0.071014,0.785343,0.556333666666667,20,2,7,"Serpinb10",0.146974,0.039283,0,1,1,0,0.0620856666666667,1.46535605884899
"SERPINB11",0,0,0,0,0,0,0,"Serpinb11",0,0,0,0,0,0,0,1
"SERPINB12",0,0,0.073149,0.024383,0,0,1,"Serpinb12",0,0.054334,0,0,2,0,0.0181113333333333,1.00616009905924
"SERPINB13",0,0,0,0,0,0,0,"Serpinb13",0.203211,0,0,2,0,0,0.067737,0.936560220353889
"SERPINB2",1.883476,2.258292,1.183216,1.77499466666667,45,54,25,"Serpinb2",0,0.022507,0.157377,0,1,4,0.0599613333333333,2.61801499677347
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3a",0,0,0,0,0,0,0,1.241086
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3c",0,0,0,0,0,0,0,1.241086
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3b",0,0,0,0,0,0,0,1.241086
"SERPINB3",0,0.417973,0.305285,0.241086,0,9,6,"Serpinb3d",0,0,0,0,0,0,0,1.241086
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3d",0,0,0,0,0,0,0,1.307289
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3b",0,0,0,0,0,0,0,1.307289
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3c",0,0,0,0,0,0,0,1.307289
"SERPINB4",0.28367,0.384962,0.253235,0.307289,8,5,5,"Serpinb3a",0,0,0,0,0,0,0,1.307289
"SERPINB5",0,0,0.947047,0.315682333333333,0,0,4,"Serpinb5",0.337934,0.09135,0.028816,2,2,1,0.1527,1.14139180474827
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6d",0,0,0,0,0,0,0,19.749935
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6c",0.130127,0.182972,0.183816,1,3,3,0.165638333333333,16.9434501553512
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6e",0,0,0,0,0,0,0,19.749935
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6b",1.443404,3.213799,2.271484,16,37,17,2.30956233333333,5.96753679514723
"SERPINB6",25.252104,15.510576,15.487125,18.749935,649,305,263,"Serpinb6a",27.048748,30.630203,29.86329,145,580,333,29.180747,0.654388541145121
"SERPINB7",0.328231,0,0.044038,0.124089666666667,5,0,1,"Serpinb7",0,0.279674,0,0,2,0,0.0932246666666667,1.02823298901049
"SERPINB8",4.271419,5.933667,7.242985,5.81602366666667,95,149,134,"Serpinb8",1.430795,1.166786,1.044149,10,34,19,1.21391,3.0787266269481
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9e",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9g",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9h",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9",2.188208,2.502652,2.860393,50,213,138,2.51708433333333,4.10755945289152
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9c",0,0.044938,0.196323,0,2,4,0.0804203333333333,13.3713079569957
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9d",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9f",0,0,0,0,0,0,0,14.446633
"SERPINB9",7.443122,15.843637,17.05314,13.446633,566,921,894,"Serpinb9b",0,0.012431,0,0,1,0,0.00414366666666667,14.3870179931092
"SERPINC1",0,0.098595,0.202376,0.100323666666667,0,2,2,"Serpinc1",0.689842,0.041977,0.122238,1,4,2,0.284685666666667,0.85649252203587
"SERPIND1",0,0,0,0,0,0,0,"Serpind1",3.48907,4.25371,4.187048,45,208,116,3.97660933333333,0.200940024225329
"SERPINE1",7.14605,10.820238,7.589238,8.51850866666667,417,480,296,"Serpine1",0.227439,0.297669,0.16317,4,21,7,0.229426,7.74223797663842
"SERPINE2",423.171641,512.009098,543.474227,492.884988666667,10868,9709,9472,"Serpine2",122.463659,135.260202,127.343506,949,3654,2033,128.355789,3.81803545465342
"SERPINE3",0.051062,0,0.773189,0.274750333333333,1,0,3,"Serpine3",0,0.031649,0,0,1,0,0.0105496666666667,1.2614425350692
"SERPINF1",100.343079,47.19281,46.263493,64.599794,790,294,261,"Serpinf1",24.280639,29.715702,27.937866,86,332,181,27.3114023333333,2.31708034902828
"SERPINF2",0.334506,0.585599,0.792089,0.570731333333333,9,18,19,"Serpinf2",0.247699,0,0,1,0,0,0.0825663333333333,1.45093310679346
"SERPING1",23.722924,5.669126,7.555515,12.315855,458,75,106,"Serping1",6.344471,7.113704,6.339075,63,290,147,6.59908333333333,1.752297535887
"SERPINH1",167.176412,106.308799,116.106524,129.863911666667,4611,2104,2308,"Serpinh1",14.633373,12.852851,11.976783,130,508,285,13.1543356666667,9.24550008905399
"SERPINI1",43.558972,34.495106,53.061582,43.70522,714,475,566,"Serpini1",46.854332,46.775338,46.779068,986,3686,2187,46.8029126666667,0.935198662720259
"SERPINI2",0.568515,2.431604,1.463969,1.48802933333333,12,32,27,"Serpini2",0,0,0,0,0,0,0,2.48802933333333
"SERTAD1",2.184274,1.797049,1.965808,1.982377,80,50,48,"Sertad1",3.248772,3.43742,6.408917,22,88,67,4.36503633333333,0.555891295921015
"SERTAD2",8.595974,3.420294,3.848832,5.28836666666667,676,264,269,"Sertad2",4.724308,4.540861,4.949004,182,571,367,4.73805766666667,1.09590510098859
"SERTAD3",12.002609,6.579357,11.123634,9.90186666666667,175,87,91,"Sertad3",1.542251,1.24112,1.842948,12,37,31,1.54210633333333,4.28851717322603
"SERTAD4",3.903974,1.621987,1.521883,2.34928133333333,172,45,47,"Sertad4",4.702299,3.566939,3.334186,76,280,146,3.867808,0.688047131960285
"SERTM1",9.098303,7.067193,4.689455,6.95165033333333,491,293,177,"Sertm1",1.131649,1.810088,2.310613,23,137,100,1.75078333333333,2.89068580464958
"SERTM2",0.036324,0.031508,0.068976,0.0456026666666667,3,2,4,"A730046J19Rik",0.189279,0.333345,0.255229,6,39,17,0.259284333333333,0.830314996374925
"SESN1",12.364771,11.119565,11.449574,11.6446366666667,317,246,226,"Sesn1",23.289408,20.766065,21.8805,407,1362,818,21.9786576666667,0.5502774291733
"SESN2",3.375007,3.46939,4.27584,3.70674566666667,216,168,180,"Sesn2",4.086573,4.152881,5.087296,96,366,253,4.44225,0.864852894789226
"SESN3",12.539855,7.467262,8.485706,9.49760766666667,2206,973,1060,"Sesn3",19.147798,18.902572,19.560562,1218,4433,2552,19.203644,0.519589815909777
"SESTD1",11.628018,12.750138,12.873367,12.4171743333333,1390,1481,1416,"Sestd1",10.849345,9.993973,12.048665,454,1721,1165,10.9639943333333,1.12146277902784
"SETBP1",2.502682,1.975255,2.980465,2.486134,457,270,268,"Setbp1",2.466367,3.490444,4.032323,171,905,593,3.32971133333333,0.805165455988059
"SETD1B",3.374489,4.153696,4.163855,3.89734666666667,495,456,417,"Setd1b",7.314528,6.254281,5.950938,272,1202,772,6.50658233333333,0.652406974199133
"SETD2",15.779114,12.876986,16.791602,15.149234,1449,942,782,"Setd2",32.079727,30.024924,31.312743,606,2125,1378,31.1391313333333,0.502478857704866
"SETD3",21.856446,15.669386,19.296632,18.9408213333333,860,530,527,"Setd3",339.053101,193.587065,106.014536,845,3361,1885,212.884900666667,0.0932315524432953
"SETD4",17.079482,13.796574,12.090187,14.322081,363,250,245,"Setd4",3.555248,5.827157,4.935169,19,102,62,4.77252466666667,2.65431191459035
"SETD5",275.012001,167.43113,197.515396,213.319509,4759,2267,2227,"Setd5",19.228535,24.576552,23.477769,640,2641,1556,22.4276186666667,9.14815594574017
"SETD6",5.445062,11.267868,9.607466,8.77346533333333,199,268,237,"Setd6",12.306792,13.301132,11.401843,33,162,70,12.336589,0.732830961000098
"SETD7",11.715403,8.323008,7.625446,9.22128566666667,1489,733,584,"Setd7",67.518228,67.857694,76.964415,2147,7530,4543,70.7801123333333,0.142397181258242
"SETDB1",27.177912,26.166378,33.633486,28.992592,770,566,605,"Setdb1",6.368146,8.200803,7.91055,189,989,550,7.49316633333333,3.53137932578659
"SETDB2",4.882319,3.230112,3.047811,3.72008066666667,244,184,154,"Setdb2",2.900047,3.386507,4.440284,40,136,72,3.57561266666667,1.03157347671765
"SETSIP",0,0,0,0,0,0,0,"Set",69.613769,69.540852,76.44998,760,2682,1611,71.8682003333333,0.0137234074044032
"SETX",10.832577,10.513942,12.701775,11.3494313333333,1158,768,772,"Setx",14.820588,15.543643,22.26368,603,2355,1506,17.542637,0.666001892467254
"SEZ6",4.675441,4.400277,4.344817,4.47351166666667,122,99,92,"Sez6",33.290878,43.768935,45.057394,335,1880,1146,40.7057356666667,0.131241220881793
"SEZ6L",2.597132,11.014863,10.619937,8.07731066666667,293,923,831,"Sez6l",22.604026,22.474715,26.278937,886,3329,2207,23.7858926666667,0.366228918552298
"SEZ6L2",80.457001,101.577069,115.130347,99.0548056666667,2526,2666,2501,"Sez6l2",139.022367,167.875162,167.729196,2085,9280,5048,158.208908333333,0.628449794135787
"SF1",186.472014,140.792101,165.684282,164.316132333333,3000,1856,2052,"Sf1",67.380956,75.993769,72.515612,639,2583,1538,71.9634456666667,2.26573910843766
"SF3A1",50.138477,50.153912,59.7849,53.3590963333333,1239,995,1051,"Sf3a1",18.94693,15.37243,18.36806,388,1600,901,17.5624733333333,2.9284403730681
"SF3A2",41.836836,32.077731,36.619298,36.8446216666667,673,392,439,"Sf3a2",29.988823,24.226606,27.53819,116,544,304,27.2512063333333,1.3395754227321
"SF3A3",125.592206,110.252378,146.108796,127.317793333333,945,683,783,"Sf3a3",17.13172,14.72469,15.034616,187,626,363,15.630342,7.71588421532963
"SF3B1",312.168579,187.539515,361.378327,287.028807,6476,3439,3469,"Sf3b1",55.566004,53.241892,53.925434,1430,5758,3302,54.2444433333333,5.21371543671994
"SF3B2",142.461028,117.803908,136.781292,132.348742666667,2754,1720,1893,"Sf3b2",61.986767,68.412534,73.998384,1306,4972,2946,68.1325616666667,1.92888473176545
