"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg__TPM","FoldChange"
"NDUFA6.DT",19.448426,21.57256,18.68715,208,329,262,0.392489333333333,4.867721,2.499385,2.234365,93,54,40,0.149494,1.21139330290835
"NDUFA7",31.118561,40.205427,39.676237,172,299,312,0.0440566666666667,54.753087,57.457018,55.062545,423,422,402,0.0823726666666667,0.964599992978389
"NDUFA8",49.474572,49.356737,45.997515,471,639,634,7.018974,117.038336,124.821258,115.434652,1504,1526,1398,0.0355063333333333,7.74401251046589
"NDUFA9",114.998185,99.22415,114.754984,945,1178,1317,0.223505,161.532701,145.435671,116.196488,1299,1087,883,0.0518416666666667,1.16320263664525
"NDUFAB1",95.502434,98.47367,100.151931,591,808,944,0.290073333333333,136.55361,150.468254,117.05996,1184,1203,961,0.0342833333333333,1.24731134279775
"NDUFAF1",14.986894,15.498223,14.55355,263,350,346,0.12398,8.233092,10.392902,9.542245,229,282,204,0.094712,1.02673579900467
"NDUFAF2",35.657153,37.034074,40.426395,203,270,327,0.016475,19.804409,23.72429,18.322683,146,168,136,0,1.016475
"NDUFAF3",24.321003,20.382204,30.884264,210,250,392,0.0359203333333333,50.054283,53.047575,47.416371,641,609,565,0.057872,0.979249222338178
"NDUFAF4",30.313966,29.859299,26.102363,513,744,636,0.062785,24.44278,28.632456,20.40751,223,277,195,0.605879666666667,0.661808616212215
"NDUFAF5",59.451121,61.000451,53.986957,541,676,657,2.31058966666667,43.10052,50.770417,50.851526,345,362,376,0.155254,2.86568119795878
"NDUFAF6",12.390999,13.386844,9.663846,124,170,151,0.228364,9.598517,13.730039,11.938913,156,181,130,0.094779,1.12202006066978
"NDUFAF7",22.934304,22.570849,13.239483,372,462,359,0.479372333333333,12.706246,9.874226,8.379158,204,190,189,0.584062,0.933910625552114
"NDUFAF8",36.232865,44.998875,60.988968,78,110,142,9.20385866666667,101.509655,108.066786,90.261904,259,229,199,3.186028,2.43759923886478
"NDUFB1",280.132345,268.132333,273.903774,397,525,555,20.919621,759.712053,705.656437,598.957909,1272,1128,949,17.459981,1.18741297729396
"NDUFB10",51.896946,59.456322,61.126492,370,571,594,0.267554333333333,156.861463,158.148795,134.196242,1492,1439,1207,0.106540666666667,1.14551084430697
"NDUFB11",72.448921,87.584014,77.654401,481,779,737,72.4630203333333,96.084018,89.237744,75.51417,845,735,602,0.0384086666666667,70.7457696488152
"NDUFB2",157.133857,181.718216,154.928075,578,922,813,0.0710886666666667,310.308194,298.688989,299.238358,1526,1395,1432,0,1.07108866666667
"NDUFB2.AS1",0.587221,0.702959,0.52897,14,23,19,14.689952,0.299681,0.447776,0.171187,10,14,5,2.980114,3.94208608095145
"NDUFB3",87.893583,89.528694,92.513892,373,517,568,0,181.233438,164.363712,161.827362,1016,898,873,0,1
"NDUFB4",148.433458,178.108783,146.843823,451,691,689,0.0581383333333333,414.798192,404.088051,429.182069,1616,1604,1480,0.035877,1.02149032494527
"NDUFB5",241.833744,199.512024,215.639499,618,697,762,3.63027833333333,664.258521,718.080123,572.753592,1358,1491,1357,0.088423,4.2541165827379
"NDUFB6",51.359654,49.491249,46.986922,540,717,706,0.683833,50.651368,52.235423,45.395729,430,538,396,0.568786666666667,1.07333459403871
"NDUFB7",49.391849,65.531028,62.522419,242,447,456,11.1520166666667,127.698106,112.952262,106.060425,901,737,695,1.476179,4.90756793699755
"NDUFB8",229.884934,234.312289,220.052137,1136,1653,1670,0.0460473333333333,284.804683,260.237266,240.982101,1926,1646,1599,0.048028,0.99811010138406
"NDUFB9",86.63711,92.262363,89.883856,667,957,1018,0.131530666666667,218.931695,204.087573,191.912349,2213,2013,1814,0.0525826666666667,1.07500408518983
"NDUFC1",38.26644,38.817837,42.036913,333,451,525,0.497507666666667,61.403135,69.339752,64.297112,750,782,669,0.0525486666666667,1.42274434816316
"NDUFC2",102.87109,133.444416,103.830145,601,987,801,27.7948973333333,113.452903,78.055915,129.598465,711,485,758,6.327643,3.92962612034092
"NDUFC2.KCTD14",40.220265,45.549494,38.368983,194,299,273,1.41916566666667,0.42884,48.196244,3.541743,3,298,22,0,2.41916566666667
"NDUFS1",40.877044,39.809398,32.016908,2288,3069,2747,0.282597333333333,89.375692,53.525937,49.628267,3523,2685,2270,0.223448333333333,1.04834613639862
"NDUFS2",84.855182,102.265292,83.752616,917,1404,1359,29.1696266666667,227.84279,197.302942,190.077136,3473,2939,2899,5.04465733333333,4.99112273913294
"NDUFS3",334.425771,355.944087,344.966067,601,877,819,11.642382,451.070515,463.331878,339.745394,1180,1125,932,21.422223,0.563832676180234
"NDUFS4",69.940279,72.68188,59.914289,505,706,643,0,60.200684,53.743585,51.765027,583,509,482,0,1
"NDUFS5",288.067532,297.005514,288.292342,1247,1751,1819,0.035542,333.112609,329.842826,327.493303,1903,1813,1790,0.122252666666667,0.922735165402443
"NDUFS6",68.690264,72.742469,75.058901,323,423,474,2.56613566666667,214.85999,214.139609,234.153738,1354,1274,1287,0.692575333333333,2.10692877087106
"NDUFS7",39.723386,47.59498,45.201032,467,761,781,0.215975333333333,83.649905,81.967774,73.20683,1389,1205,1054,0.00952733333333333,1.20449966353891
"NDUFS8",82.262576,120.065151,116.650312,402,762,683,0.310495333333333,237.051623,210.981045,174.037541,1255,1167,979,0.099884,1.19148504145286
"NDUFV1",143.04281,156.256473,126.700757,1103,1658,1421,0.232421666666667,357.006278,297.206115,298.093734,3760,3051,2945,0.121713666666667,1.09869541870608
"NDUFV2",260.787171,321.521921,262.474112,1079,1413,1379,161.055678333333,519.647184,402.538544,323.016393,1770,1739,1512,0.241396666666667,130.543026805829
"NDUFV2.AS1",2.641035,2.579078,3.207768,21,31,36,0,1.234894,1.957095,2.011391,16,23,24,0,1
"NDUFV3",10.066081,9.962747,9.50389,515,692,695,0.356305333333333,15.128574,14.523002,13.706289,984,984,908,0.080403,1.25536983267663
"NEAT1",233.564242,158.654475,233.937539,8631,6271,9512,0,118.539445,183.000798,102.261616,7786,8163,5789,0,1
"NEB",1.329354,0.822269,0.704508,28,22,31,0.218044333333333,2.042699,1.041767,0.763953,61,51,28,0.383393333333333,0.880475786592389
"NEBL",49.367034,57.467573,25.725963,581,775,738,0.358556666666667,332.888163,161.326015,133.03315,11909,9436,6336,0.0134313333333333,1.34055127563321
"NEBL.AS1",0.54737,0.235725,0.742928,3,2,6,14.770274,0.373936,0,0,2,0,0,2.33271766666667,4.73195619230872
"NECAB1",0.151271,0.202058,0.14556,12,21,15,0.149616666666667,0.318817,0.246099,0.532399,13,16,28,0,1.14961666666667
"NECAB2",22.015522,20.770797,34.309031,211,348,537,0.0383193333333333,0.586583,0.688094,0.672053,8,12,12,0.0151406666666667,1.02283296042388
"NECAB3",16.914102,14.717031,15.706326,183,290,297,9.46974233333333,46.519225,34.812434,27.638518,988,851,689,2.84679133333333,2.72168189696452
"NECAP1",140.453624,153.602429,131.08887,2893,4336,3902,0.525271333333333,12.016698,11.376904,8.593091,341,307,252,0.183699,1.28856350586875
"NECAP2",11.07731,9.034042,7.550607,214,226,189,0,5.535866,5.540865,3.522996,138,130,107,0,1
"NECTIN1",18.914512,16.272322,16.036404,1172,1319,1790,0.263153333333333,3.157088,3.692018,3.468376,312,279,262,0.0863986666666667,1.16269779417991
"NECTIN2",38.885064,32.977355,32.631867,685,833,893,0.341675,45.496248,46.418102,45.620562,1083,906,811,0.281996333333333,1.04655135519108
"NECTIN3",5.020281,6.802405,4.606022,197,350,226,0,2.461546,2.055659,1.140372,101,81,60,0,1
"NECTIN4",0.090299,0,0.06403,5,0,3,0.236431,0.068817,0.04153,0.013947,4,3,1,0.022974,1.20866317228004
"NEDD1",2.729357,0.542945,0.495531,56,34,26,24.3511576666667,5.656921,1.831078,1.680461,154,113,94,5.23829133333333,4.0637982922033
"NEDD4",64.206508,38.063938,33.538358,408,312,376,0.00829766666666667,40.825868,23.891001,21.05508,356,289,186,0,1.00829766666667
"NEDD4L",136.14203,115.975226,122.257524,2243,4202,3904,0.333250333333333,26.856451,20.413226,14.658301,479,374,298,0.108158,1.20312296020363
"NEDD8",583.000412,493.66166,596.839863,1146,1398,1650,2.672045,464.773798,500.278798,404.205833,1227,1119,1018,52.8864973333333,0.0681440654285862
"NEDD8.MDP1",13.265454,9.754429,8.292314,76,90,70,0,9.301008,4.519858,10.45764,70,50,64,0,1
"NEDD9",2.563508,0.535384,0.542303,185,32,34,160.719047,0.829083,0.952683,0.419005,69,58,31,26.0919216666667,5.96927191026747
"NEFH",59.337794,76.269789,81.357849,3409,6029,7206,2.535217,0.239387,0.327183,0.155118,20,25,12,0.00813333333333333,3.5066958735617
"NEFL",486.625747,788.707396,732.971003,27789,61639,60274,0.495566333333333,0.975447,0.517933,0.65777,66,36,45,0.0122026666666667,1.47753644856366
"NEFM",397.827326,656.097817,550.986396,13173,29656,28184,0.0451753333333333,0.438543,0.160015,0.440625,12,8,11,0.117582333333333,0.935211037397096
"NEGR1",8.005803,2.726974,6.140774,426,340,229,0.0936646666666667,0.064235,0.180449,0.364224,13,11,12,0.138697,0.960452751405042
"NEGR1.IT1",0,0,0,0,0,0,4.33233066666667,0,0,0,0,0,0,2.07837433333333,1.73219046459912
"NEIL1",24.805331,27.205807,23.078477,293,497,418,0.062483,12.441645,11.849586,7.041654,216,191,130,0,1.062483
"NEIL2",21.451978,17.16059,23.877718,513,668,819,8.92176833333333,4.860595,3.451734,2.654942,137,124,107,22.82334,0.41647259928009
"NEIL3",0.10169,0.033664,0.03845,3,1,2,1.18032033333333,0.982841,0.661089,0.528595,41,30,22,1.87642433333333,0.757996762879098
"NEK1",7.668684,7.326506,6.882618,562,733,682,67.225129,2.101337,2.132383,1.549301,195,158,120,52.489135,1.27549508886244
"NEK10",1.7204,1.332121,1.190705,70,69,62,81.6359696666667,1.733132,1.323766,1.512005,69,46,41,4.92629733333333,13.9439459444379
"NEK11",5.102763,4.013609,2.044782,74,93,70,1.147932,0.421747,0.18045,0.047909,6,2,2,0.879434666666667,1.1428606900231
"NEK2",0.4927,0.090589,0.109713,14,3,5,5.20434466666667,5.894034,5.207409,4.696916,149,128,99,0.301149333333333,4.76835710377082
"NEK3",43.585575,45.736542,49.515076,185,298,277,4.79766566666667,60.286007,16.328015,10.088522,198,181,151,1.218811,2.61296057513085
"NEK4",18.09264,16.115818,13.689902,383,577,471,0.149736666666667,5.321638,3.38134,4.569997,191,128,134,0,1.14973666666667
"NEK5",0.69234,0.514272,0.504949,40,39,40,15.0909743333333,0.267543,0.256481,0.162408,18,18,11,4.58189833333333,2.88270645082214
"NEK6",4.208517,2.891989,3.655408,169,127,137,85.5191766666667,5.293883,2.75189,3.103732,200,139,121,116.903470333333,0.733813656392489
"NEK7",9.44414,3.767068,4.637141,457,264,252,22.623826,26.272293,20.255684,16.56145,1294,1263,1051,7.085712,2.92167541955489
"NEK8",2.028922,1.655363,1.035681,59,77,46,2.84034066666667,0.535144,0.581978,0.480235,34,35,17,3.88388133333333,0.786329643280986
"NEK9",12.296546,13.691752,7.959337,549,590,432,101.620989666667,26.846885,19.837595,11.615167,1352,1061,928,82.496086,1.22905149909262
"NELFA",12.574725,13.033866,12.977429,266,383,410,0,7.834178,5.281857,4.92262,208,179,165,0,1
"NELFB",13.521738,14.270623,15.714375,523,765,916,0.111429,9.099079,7.35828,6.354314,508,380,330,0,1.111429
"NELFCD",44.930411,59.42536,50.36117,878,1613,1339,0.577856333333333,17.534902,16.270957,12.890059,454,389,311,0.999238666666667,0.789228599686947
"NELFE",28.443576,27.920341,25.317019,448,624,602,0.013847,27.714635,22.063424,21.055797,581,466,423,0.0119173333333333,1.00190694101494
"NELL1",20.47442,4.113471,5.743976,143,76,79,1.161699,0,0,0.09224,0,0,1,0.354564333333333,1.59586292566884
"NELL2",130.470157,262.433867,155.163447,3015,9104,5756,0.0160476666666667,0.905689,1.530108,0.301355,32,27,15,0.0450943333333333,0.972206655667128
"NEMF",56.432477,55.018866,48.953168,1107,1453,1293,0.144168666666667,29.89817,16.855176,11.382509,628,416,336,0,1.14416866666667
"NEMP1",0.588492,0.244266,0.334461,54,29,44,3.67968366666667,1.465057,1.55112,1.137792,139,103,87,1.99491733333333,1.56254184867874
"NEMP2",0.56661,0.534883,0.592681,57,73,70,21.7477256666667,1.439866,0.159334,0.51046,41,19,20,12.150452,1.72980561175134
"NENF",31.563159,22.040971,26.478562,336,332,432,0,10.479978,8.780637,9.784112,161,126,142,0,1
"NEO1",50.703722,52.29571,41.634268,1725,2712,2088,7.38398133333333,7.459327,5.707426,5.356929,362,317,222,1.46170833333333,3.40575738393054
"NEPRO",12.925229,16.403879,12.09562,517,748,660,0.043765,7.252635,5.917536,5.370923,333,339,257,0.0335686666666667,1.00986517264133
"NES",24.367953,23.654289,15.939946,2143,2873,2129,0.0386846666666667,96.504428,76.068154,71.520035,12238,8952,8488,0,1.03868466666667
"NET1",5.274658,4.178948,4.221266,226,296,248,1.39888,3.080357,1.401752,2.056198,121,83,74,1.020996,1.18697909347668
"NETO1",1.556844,2.914001,1.872045,47,38,48,8.651218,0,0,0,0,0,0,5.73612833333333,1.43275447295764
"NETO2",12.36307,11.239236,9.301061,391,541,377,10.6238673333333,4.946056,6.773489,5.600436,154,176,127,9.536475,1.10320266819153
"NEU1",8.425475,9.365695,8.577647,273,456,420,0.437897,9.660908,8.712431,7.294471,425,367,302,0.035047,1.38920937889777
"NEU2",0,0,0,0,0,0,2.33485333333333,0,0,0,0,0,0,3.283955,0.77845199899003
"NEU3",4.712177,5.447905,5.213816,363,584,531,55.3801263333333,5.559378,4.043394,3.168158,515,388,360,1.719948,20.7283839004765
"NEU4",0.287234,0.333558,0.319811,1,5,6,0.0153483333333333,0.094393,0,0.103709,4,0,4,0,1.01534833333333
"NEURL1",17.586197,11.342403,12.048833,498,613,643,0,0.217434,0.460747,0.115867,18,21,8,0,1
"NEURL1.AS1",0.61075,0.212556,0.100954,2,2,1,1.883976,0,0,0,0,0,0,1.98879433333333,0.964929559667482
"NEURL1B",1.112964,1.988163,1.21736,109,269,186,0,2.779895,2.366699,1.859275,400,310,248,0,1
"NEURL2",1.383277,0.807437,1.867726,14,12,26,8.61592033333333,7.814728,9.349784,5.581068,126,98,75,7.44882466666667,1.13813704422951
"NEURL3",0.104172,0.369673,0.393695,2,11,13,54.221566,0,0,0,0,0,0,31.978043,1.67449493591842
"NEURL4",27.312404,28.274494,22.166374,831,1234,1059,82.4389853333333,16.185662,10.598964,11.356411,528,327,331,44.0527323333333,1.85202941113516
"NEUROD1",0.340365,0.244203,0.179363,12,12,9,2.27139933333333,0,0.026038,0,0,1,0,0.235422666666667,2.64800009065723
"NEUROD2",0.111409,0.111683,0.043557,7,7,4,9.659376,0.047091,0.050295,0.064503,3,3,4,3.52248333333333,2.35697408134911
"NEUROD4",0.158947,0,0.011134,10,0,1,0,0,0,0,0,0,0,0,1
"NEUROD6",0,0,0,0,0,0,0.063773,0,0,0,0,0,0,0,1.063773
"NEUROG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"NEUROG2",0.060518,0.02186,0.038827,2,1,2,5.826486,0.020789,0.044747,0.022011,1,2,1,0.214155333333333,5.62241569310462
"NEUROG2.AS1",0.133667,0,0,1,0,0,0.045864,0,0.195659,0.113497,0,1,1,0,1.045864
"NEUROG3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.041931,0.959756452202689
"NEXMIF",2.938594,2.046462,1.774844,510,476,451,0.016899,0.005208,0,0,1,0,0,0.198947333333333,0.848159858008775
"NEXN",3.803555,0.190052,0.419523,80,10,14,0,119.063093,76.705301,67.412633,3385,2684,2256,0,1
"NEXN.AS1",0.118327,0.095017,0.133684,4,4,7,0.252422666666667,0.359208,0.381906,0.264577,17,17,12,0.084179,1.15518070970446
"NF1",21.15354,17.389297,16.877302,1820,2314,2367,0.00926966666666667,14.096304,12.244546,6.825561,789,557,433,0.0142373333333333,0.995102066840371
"NF2",12.45954,10.948546,10.045308,838,1061,1115,0,5.182182,4.862675,3.859989,623,550,424,0,1
"NFAM1",2.346829,3.90603,3.61314,220,383,450,10.840565,0.024294,0.032562,0.327366,3,4,4,2.99611533333333,2.96301883512538
"NFASC",43.892009,36.810771,25.692574,4481,5816,4736,0.0345273333333333,0.377994,0.187329,0.550096,24,18,20,0,1.03452733333333
"NFAT5",3.692771,4.576727,4.899995,758,731,644,6.84673466666667,1.521659,0.896945,0.600353,323,187,149,3.02665966666667,1.94869577173934
"NFATC1",0.154268,0,0,5,0,0,0.229820333333333,1.650417,1.138282,0.655138,46,47,29,0.036126,1.18694090615749
"NFATC2",0.17141,0,0.016748,20,0,3,0.0471643333333333,1.542038,1.278855,1.020691,255,203,161,0.008785,1.03804510706774
"NFATC2IP",17.701109,19.268618,17.175835,589,1058,930,11.1049503333333,11.652251,11.089276,6.909805,638,550,474,0.923988333333333,6.29159237798566
"NFATC3",2.005145,2.015597,1.507475,176,219,175,7.81018866666667,3.94492,3.412712,2.624735,460,435,327,12.0443566666667,0.67540231318422
"NFATC4",8.466438,2.17133,4.711571,144,72,111,0.26836,4.814475,3.626137,3.555584,108,63,86,0,1.26836
"NFE2",0.71556,0.413066,0.742063,14,13,26,0.096057,0.179737,0.196677,0.284468,6,7,6,0.0722673333333333,1.02218632045118
"NFE2L1",209.653867,128.247751,115.624982,4320,3915,4282,4.64724733333333,149.931222,78.557315,70.072119,6281,4714,3844,6.76401666666667,0.727361567573485
"NFE2L2",17.224386,11.53388,12.929438,394,367,405,0.306597333333333,40.700938,25.586816,21.041686,1040,834,601,0.112397,1.17457826057903
"NFE2L3",23.891718,15.851396,16.425759,222,277,261,0.116153666666667,0.372751,1.381388,1.971956,19,22,8,0.127328666666667,0.990087185458485
"NFE4",0.311697,0.0519,0,4,1,0,0.370966,0.053608,0.05434,0.166121,1,1,3,0.0803863333333333,1.26895903594979
"NFIA",1.704016,0.034448,0.287078,99,31,30,0.113105666666667,2.028158,1.122888,0.837852,218,194,158,0.0382893333333333,1.07205730708332
"NFIA.AS1",0,0,0,0,0,0,0.220168666666667,0,3.759359,0.197947,0,2,1,0.113221,1.09607047178113
"NFIA.AS2",0.50736,0.622722,0.34562,18,21,18,4.514209,0.14508,0.270153,0.297386,6,12,5,0.528086666666667,3.60857084894836
"NFIB",3.069589,3.911223,2.715685,307,635,447,0.153458333333333,5.368674,2.653147,2.605468,440,379,286,0.0402593333333333,1.10881805754847
"NFIC",8.660194,4.368642,4.353561,580,445,590,26.630817,8.178297,6.083537,4.210873,1060,830,715,26.604497,1.00095346783533
"NFIL3",16.961301,13.968286,13.275016,521,583,594,0,4.629932,3.847612,3.882771,190,155,155,0,1
"NFIX",3.279807,0,0.053259,35,0,2,6.21513033333333,4.273426,1.282925,0.650399,90,70,46,8.016221,0.800238850992376
"NFKB1",5.537722,2.140266,1.873496,129,132,137,1.36961266666667,2.645106,2.073345,1.618908,200,146,119,20.1832786666667,0.111862412988761
"NFKB2",3.418903,1.510282,2.021172,45,36,37,21.5267553333333,12.574454,9.751884,8.232033,195,166,138,10.272259,1.99842421411124
"NFKBIA",18.95513,14.725243,20.421097,111,189,174,0.111575333333333,20.908728,8.76934,16.07035,142,133,97,0.136259333333333,0.97827608603435
"NFKBIB",5.534616,6.98187,5.78336,137,224,231,6.94683866666667,4.91555,5.343445,4.422568,179,174,156,1.63660333333333,3.01404407944059
"NFKBID",1.392587,5.764243,1.495762,20,35,38,5.972401,2.458911,2.40251,3.422247,34,33,29,2.701646,1.88359475757541
"NFKBIE",6.733109,9.007632,9.20873,109,198,188,41.3295093333333,3.714624,3.462567,2.179716,65,56,34,0.112659333333333,38.0435485194929
"NFKBIL1",9.886365,10.460676,8.799505,194,288,266,61.812775,5.816527,5.000595,4.162933,150,129,113,0.0540296666666667,59.5929858394245
"NFKBIZ",7.646708,5.394914,4.279648,203,178,163,0,7.675366,4.574074,3.159453,195,114,109,0,1
"NFRKB",10.426572,7.604134,6.139244,430,506,467,1.137184,3.933623,2.328754,2.223006,324,177,170,0.08599,1.96795918931114
"NFS1",13.141629,10.204223,12.537992,210,246,329,1.424321,15.014916,20.679217,12.710229,388,385,284,0.571086666666667,1.54308546526184
"NFU1",47.614106,48.992651,41.628867,373,538,498,18.722943,37.03992,36.272956,34.65524,372,365,333,10.2137176666667,1.75882286198692
"NFX1",13.2148,13.54022,9.896606,692,875,802,1.09894066666667,11.601254,6.36172,8.655424,674,491,418,1.83580666666667,0.740156475171086
"NFXL1",6.149093,6.094924,5.849378,172,264,234,4.45257133333333,0.998531,0.544709,1.591233,46,28,36,0.905945,2.86082302130089
"NFYA",8.617472,9.333578,7.171183,505,748,634,195.625285,3.557835,1.535416,1.659445,237,120,127,79.8275653333333,2.4326513385516
"NFYB",13.926572,15.524255,12.81958,289,449,376,4.41076233333333,9.009166,11.292311,6.350175,189,241,196,3.13329066666667,1.30906891619526
"NFYC",36.962653,52.30118,41.785517,291,460,372,2.72957033333333,109.845286,85.11715,69.595709,1061,947,835,0.0486313333333333,3.55660775601467
"NGB",0.462592,0.194576,0.270861,12,7,11,0.179614333333333,0,0,0,0,0,0,0,1.17961433333333
"NGDN",16.397464,18.0948,17.864793,185,233,273,0.113883333333333,11.454082,13.295137,10.681044,159,152,128,0.0691723333333333,1.0418183286324
"NGEF",63.109016,77.210354,95.368199,1348,2337,3120,3.09693,1.01102,0.913535,0.988367,29,16,16,2.08295933333333,1.32889524545572
"NGF",0.407908,0.059898,0.963791,5,1,18,17.9548413333333,0.362259,0.126808,0.448812,6,2,7,4.31440266666667,3.56669272583033
"NGF.AS1",0.025092,0,0.017652,1,0,1,0.593423333333333,0,0,0,0,0,0,0.334698,1.19384559902939
"NGFR",22.740576,26.620768,27.591989,1222,1983,2240,1.137756,0.166366,0.263523,0.233979,13,19,17,36.1531946666667,0.0575389551068125
"NGLY1",17.626229,22.389312,21.024371,450,683,722,1.924834,11.390978,13.342994,11.991123,379,344,282,1.579251,1.13398579665182
"NGRN",233.075931,246.937361,218.683993,4988,7371,7061,1.126528,49.593711,45.457895,38.364099,1463,1257,1085,0.0514743333333333,2.0224250203603
"NHEG1",0.052744,0.077579,0,1,2,0,0.008045,0.039029,0,0,1,0,0,0,1.008045
"NHEJ1",4.412565,6.444157,5.312263,159,254,264,5.35081966666667,2.657353,2.988171,1.866172,91,81,65,7.31478933333333,0.763798024467888
"NHLH1",1.115454,0.869694,1.011145,44,47,59,0.061854,0.10885,0.07711,0.05786,6,4,3,0.00119,1.06059189564418
"NHLH2",6.708266,3.755265,4.532964,266,213,265,0.965492666666667,0,0,0,0,0,0,0.430055333333333,1.3744172136929
