"Hs_symbol","Heart","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"VGLL2",4.0609,4.0609,0,0,0,0,0,0,0,5.0609
"VGLL3",2.21389,2.21389,0.18579,0.10696,0.069587,0.120779,11,5,2,2.86755015930884
"VGLL4",22.65754,22.65754,11.535891,7.541533,7.092346,8.72325666666667,644,542,485,2.4330880908557
"VHL",23.45454,23.45454,4.671098,3.570475,2.609714,3.61709566666667,267,217,180,5.29652009954021
"VHLL",0,0,0,0,0,0,0,0,0,1
"VIL1",0.0253,0.0253,0.308722,0.418505,0.15482,0.294015666666667,12,6,3,0.792339711497568
"VILL",0.54398,0.54398,0.185866,0.212781,0.525997,0.308214666666667,10,6,6,1.18021914853933
"VIM",411.41594,411.41594,148.454889,154.533266,116.003146,139.663767,5363,5412,4043,2.93192731003713
"VIP",6.07237,6.07237,0.072015,0.042408,0.121456,0.0786263333333333,1,1,2,6.55683046244931
"VIPAS39",24.08708,24.08708,7.091478,5.231641,4.939418,5.754179,282,230,222,3.71430487702502
"VIPR1",7.3754,7.3754,1.152439,1.023397,0.546927,0.907587666666667,38,36,17,4.39057147744892
"VIPR2",9.26037,9.26037,1.67244,1.308626,0.804353,1.26180633333333,101,71,59,4.53636098227685
"VIT",13.53633,13.53633,0.083706,0,0,0.027902,2,0,0,14.141746975879
"VKORC1",29.03353,29.03353,27.924934,24.850708,23.887667,25.5544363333333,407,318,324,1.13101741731567
"VKORC1L1",14.82671,14.82671,2.455957,2.630899,2.16286,2.416572,291,303,234,4.63233615448467
"VLDLR",129.13914,129.13914,16.146541,11.409108,10.814368,12.7900056666667,1202,857,762,9.43720714448824
"VMA21",18.72315,18.72315,4.2602,4.375391,5.769151,4.80158066666667,129,164,150,3.39961661023186
"VMAC",2.53016,2.53016,1.260449,0.571776,0.717028,0.849751,60,26,32,1.90845146184541
"VMO1",0,0,0.101111,0.487807,0,0.196306,1,5,0,0.835906532275187
"VMP1",48.86995,48.86995,52.990351,38.236509,31.918187,41.048349,1091,1411,851,1.18601446159039
"VN1R1",4.17476,4.17476,0.311595,0.513326,0.433622,0.419514333333333,14,23,19,3.64544399340338
"VN1R104P",0,0,0,0,0,0,0,0,0,1
"VN1R105P",0,0,0,0,0,0,0,0,0,1
"VN1R108P",3.37776,3.37776,0.915538,0.464913,0.392801,0.591084,12,6,5,2.75143235680831
"VN1R110P",0,0,0,0.124536,0,0.041512,0,2,0,0.960142561967601
"VN1R11P",0,0,0,0,0,0,0,0,0,1
"VN1R12P",0,0,0,0,0,0,0,0,0,1
"VN1R13P",0,0,0,0,0,0,0,0,0,1
"VN1R2",0,0,0.084531,0.191007,0.159707,0.145081666666667,2,4,4,0.873300157630679
"VN1R20P",0.31627,0.31627,0,0.127593,0.192321,0.106638,0,2,3,1.18943141298238
"VN1R21P",0,0,0,0,0,0,0,0,0,1
"VN1R25P",0,0,0,0,0,0,0,0,0,1
"VN1R28P",0,0,0,0,0,0,0,0,0,1
"VN1R3",0,0,0,0,0,0,0,0,0,1
"VN1R31P",0,0,0,0,0,0,0,0,0,1
"VN1R32P",0,0,0,0,0,0,0,0,0,1
"VN1R33P",0,0,0,0,0,0,0,0,0,1
"VN1R34P",0,0,0,0,0,0,0,0,0,1
"VN1R35P",0,0,0,0,0,0,0,0,0,1
"VN1R37P",0,0,0,0,0,0,0,0,0,1
"VN1R38P",0,0,0,0,0,0,0,0,0,1
"VN1R4",0,0,0,0,0,0,0,0,0,1
"VN1R40P",0,0,0,0,0,0,0,0,0,1
"VN1R46P",0,0,0,0,0,0,0,0,0,1
"VN1R48P",0,0,0,0,0,0,0,0,0,1
"VN1R5",0,0,0,0,0.048578,0.0161926666666667,0,0,1,0.984065357684796
"VN1R51P",0,0,0,0,0,0,0,0,0,1
"VN1R53P",0,0,0,0,0,0,0,0,0,1
"VN1R64P",0,0,0,0,0,0,0,0,0,1
"VN1R65P",0,0,0,0,0,0,0,0,0,1
"VN1R66P",0,0,0,0,0,0,0,0,0,1
"VN1R67P",0,0,0,0.068565,0,0.022855,0,1,0,0.977655679446256
"VN1R68P",0,0,0,0,0,0,0,0,0,1
"VN1R6P",0,0,0,0,0,0,0,0,0,1
"VN1R70P",0,0,0,0,0,0,0,0,0,1
"VN1R71P",0,0,0,0,0,0,0,0,0,1
"VN1R96P",0,0,0,0,0,0,0,0,0,1
"VN2R10P",0,0,0,0,0,0,0,0,0,1
"VN2R9P",0,0,0,0,0,0,0,0,0,1
"VNN1",1.34098,1.34098,0.01418,0,0.041593,0.018591,1,0,3,2.29825317521949
"VNN2",2.22654,2.22654,0,0.051453,0,0.017151,0,1,0,3.17213471746083
"VNN3",0,0,0.224788,0.056799,0,0.0938623333333333,4,1,0,0.914191822432256
"VOPP1",20.88643,20.88643,5.515645,5.271001,4.510738,5.099128,339,309,244,3.58845231646229
"VPREB1",0,0,0,0,0,0,0,0,0,1
"VPREB3",0.49338,0.49338,0.162908,1.024318,0.515638,0.567621333333333,1,6,3,0.95264077379231
"VPS11",18.12856,18.12856,8.528457,9.559531,9.2823,9.12342933333333,286,233,188,1.88953361258872
"VPS13A",20.81053,20.81053,6.95504,8.574084,6.540956,7.35669333333333,352,269,212,2.60994739546104
"VPS13B",10.18388,10.18388,2.294415,5.678964,8.92926,5.634213,262,167,114,1.68578850272067
"VPS13C",49.36333,49.36333,13.40113,5.821624,6.413846,8.54553333333333,486,265,292,5.27611483206805
"VPS13D",64.70873,64.70873,22.284137,12.580471,9.449856,14.771488,846,528,401,4.16629870307735
"VPS16",6.79347,6.79347,5.992347,7.733127,5.665641,6.463705,253,195,164,1.0441824804169
"VPS18",3.69403,3.69403,4.93041,3.820799,2.863422,3.87154366666667,425,313,232,0.963561105306046
"VPS25",41.97528,41.97528,26.99708,29.982074,22.06321,26.3474546666667,530,512,370,1.57145447442251
"VPS26A",53.14592,53.14592,18.125272,16.736515,12.975182,15.9456563333333,352,370,320,3.19526838824714
"VPS26B",31.05766,31.05766,13.632142,11.265568,9.575531,11.4910803333333,847,726,624,2.56644414610415
"VPS28",35.46013,35.46013,45.289276,45.606891,36.318259,42.4048086666667,719,641,519,0.840002090091001
"VPS29",202.05822,202.05822,49.236801,53.718495,48.657478,50.5375913333333,441,487,411,3.94000213721022
"VPS33A",14.56104,14.56104,7.542584,9.12302,5.513413,7.39300566666667,339,328,277,1.8540485516174
"VPS33B",10.38629,10.38629,5.608351,5.974276,5.057352,5.54665966666667,95,83,66,1.73925185968885
"VPS35",83.33067,83.33067,58.456039,22.199554,15.410129,32.0219073333333,993,832,677,2.55377950003736
"VPS36",60.47072,60.47072,18.086112,10.189582,10.275694,12.8504626666667,772,629,467,4.43817087409932
"VPS37A",80.4969,80.4969,28.869419,20.385552,18.513843,22.5896046666667,491,492,446,3.45478023695579
"VPS37B",9.96881,9.96881,11.771453,10.500354,9.375731,10.5491793333333,684,572,517,0.949748002296729
"VPS37C",4.76934,4.76934,5.480626,3.836844,4.037613,4.45169433333333,215,200,191,1.05826549458661
"VPS37D",0,0,1.555822,1.296623,1.283073,1.378506,51,32,38,0.420431985456417
"VPS39",47.02294,47.02294,14.083676,18.168896,13.018641,15.0904043333333,934,664,562,2.98457012049811
"VPS41",37.38305,37.38305,26.386377,18.393902,14.050932,19.6104036666667,388,372,260,1.86231432536555
"VPS45",88.98557,88.98557,17.714918,17.050353,13.852617,16.2059626666667,678,665,553,5.22990615191385
"VPS4A",34.72638,34.72638,10.423755,10.364412,10.711086,10.499751,680,590,538,3.10670900613413
"VPS4B",22.44248,22.44248,9.643191,4.678379,4.215251,6.17894033333333,211,154,139,3.26545129385623
"VPS51",19.03942,19.03942,77.980068,41.027397,47.378908,55.4621243333333,558,469,388,0.354917924832123
"VPS52",45.90967,45.90967,16.165867,15.652323,14.302837,15.3736756666667,532,478,385,2.8649443750433
"VPS53",8.34951,8.34951,7.082434,5.531936,5.623303,6.07922433333333,499,404,287,1.3206969520625
"VPS54",23.41659,23.41659,5.787025,8.995315,6.006984,6.92977466666667,290,378,242,3.07910262603511
"VPS72",24.79552,24.79552,73.038493,49.0928,42.849806,54.9936996666667,268,273,208,0.460686115644475
"VPS8",59.69902,59.69902,17.584292,26.571308,11.683446,18.6130153333333,487,381,289,3.09483365858787
"VRK1",13.22006,13.22006,11.028194,16.353006,20.309216,15.8968053333333,106,112,67,0.841582755998688
"VRK2",20.77258,20.77258,3.697518,3.32139,2.808258,3.275722,118,104,97,5.09214116352747
"VRK3",14.00441,14.00441,10.19382,7.547006,4.97266,7.571162,252,189,154,1.75056894269412
"VRTN",0,0,0.013144,0,0,0.00438133333333333,1,0,0,0.995637779010894
"VSIG1",0.0253,0.0253,0.019224,0.087586,0.055177,0.0539956666666667,1,5,3,0.972774397870706
"VSIG10",9.85496,9.85496,3.151052,2.628621,2.794311,2.85799466666667,50,33,32,2.81362752877488
"VSIG10L",0.63254,0.63254,0.527399,0.467064,0.569586,0.521349666666667,26,22,27,1.07308663864038
"VSIG2",1.48014,1.48014,0,0.096554,0,0.0321846666666667,0,2,0,2.40280647455203
"VSIG4",40.77346,40.77346,0,0,0,0,0,0,0,41.77346
"VSIG8",0,0,0,0,0,0,0,0,0,1
"VSNL1",33.14504,33.14504,1.284496,1.297242,0.775423,1.11905366666667,26,40,22,16.1133436765248
"VSTM1",0,0,0,0,0,0,0,0,0,1
"VSTM2A",0,0,0,0.015858,0,0.005286,0,1,0,0.994741794872305
"VSTM2B",0,0,0,0,0,0,0,0,0,1
"VSTM2L",0.45543,0.45543,14.67604,17.314409,11.68762,14.5593563333333,593,611,444,0.0935405018575211
"VSTM4",16.193,16.193,0.255033,0.241906,0.241773,0.246237333333333,33,23,30,13.7959275814773
"VSTM5",0.46808,0.46808,0.015546,0.071321,0.104795,0.0638873333333333,1,3,5,1.37992055549742
"VSX1",0.48073,0.48073,0,0,0,0,0,0,0,1.48073
"VSX2",0,0,0,0,0,0,0,0,0,1
"VTA1",58.96527,58.96527,11.058717,9.787967,9.324049,10.056911,335,325,234,5.42332935482614
"VTCN1",0.63254,0.63254,0,0,0.08971,0.0299033333333333,0,0,1,1.58513905835823
"VTI1A",13.29597,13.29597,4.377287,2.913799,2.200752,3.163946,165,135,123,3.43327459097693
"VTI1B",188.83816,188.83816,48.982262,47.690334,33.993891,43.5554956666667,701,631,459,4.2607125599104
"VTI1BP4",0,0,0,0,0,0,0,0,0,1
"VTN",21.13945,21.13945,4.378851,6.121077,3.858629,4.78618566666667,144,128,112,3.82625986710762
"VWA1",0,0,6.383081,4.406827,4.123944,4.971284,189,137,126,0.167468169325056
"VWA2",0,0,0.058804,0.118564,0.059561,0.0789763333333333,7,14,7,0.926804387739119
"VWA3A",0.11386,0.11386,0.088321,0,0,0.0294403333333333,2,0,0,1.08200540034537
"VWA3B",0.50603,0.50603,0.333748,0.344863,0.277424,0.318678333333333,2,2,3,1.14207533553166
"VWA5A",3.56752,3.56752,6.279674,5.358865,4.82895,5.489163,409,310,280,0.703868896497129
"VWA5B1",0.03795,0.03795,0.012242,0.027887,0.052009,0.0307126666666667,1,2,4,1.00702167885133
"VWA5B2",0,0,0.079061,0.180449,0.079436,0.112982,6,1,1,0.898487127374926
"VWA7",2.84642,2.84642,9.397078,6.616082,5.871679,7.29494633333333,343,207,196,0.46370643587447
"VWA8",42.58252,42.58252,7.677231,3.939038,3.095364,4.90387766666667,857,575,438,7.38201610207258
"VWA8P1",0,0,0,2.743681,0,0.914560333333333,0,0,0,0.522313129855227
"VWC2",31.63959,31.63959,4.545763,3.845983,3.781862,4.05786933333333,792,726,719,6.45322918583372
"VWC2L",0,0,0,0,0,0,0,0,0,1
"VWCE",0.11386,0.11386,1.11849,0.73757,0.859898,0.905319333333333,29,21,18,0.584605415225234
"VWDE",0,0,1.40972,2.271557,0.365686,1.34898766666667,40,41,31,0.425715304592915
"VWF",50.426,50.426,0.004857,0.00514,0,0.00333233333333333,1,1,0,51.2552005865787
"VWFP1",0.30362,0.30362,0,0,0,0,0,0,0,1.30362
"WAC",115.42569,115.42569,26.707942,17.630809,11.468116,18.602289,936,830,657,5.93939258828395
"WARS2",15.05443,15.05443,2.67531,2.211675,1.886303,2.25776266666667,94,97,60,4.9280538954751
"WAS",0.24036,0.24036,0.614236,0.601112,0.780701,0.665349666666667,9,7,7,0.744804544551104
"WASF1",1.37893,1.37893,2.643225,2.802815,2.098454,2.51483133333333,136,129,104,0.676826218498488
"WASF2",32.5884,32.5884,9.034623,7.122246,6.211794,7.456221,1154,869,750,3.97203431651089
"WASF3",10.60135,10.60135,4.652354,2.900944,3.292258,3.61518533333333,450,279,315,2.51373437079739
"WASF5P",0,0,0,0,0,0,0,0,0,1
"WASH2P",0.93616,0.93616,6.954565,7.220271,6.671509,6.94878166666667,369,350,286,0.243579466790403
"WASH6P",0,0,22.442121,18.881483,23.652583,21.658729,664,487,454,0.0441331020817628
"WASH7P",0.15181,0.15181,1.240885,0,0.394848,0.545244333333333,33,0,10,0.745390211213631
"WASL",30.9185,30.9185,6.597674,5.205653,4.287086,5.363471,467,405,328,5.01589462731896
"WBP1",18.54604,18.54604,39.930233,44.420062,34.705252,39.6851823333333,805,803,662,0.480421590343616
"WBP11",74.63959,74.63959,20.470518,11.483621,11.447823,14.4673206666667,828,727,669,4.89028394963127
"WBP11P1",0,0,0,0,0,0,0,0,0,1
"WBP1L",9.7158,9.7158,4.377499,4.407242,3.570064,4.11826833333333,380,352,244,2.09363778960397
"WBP1LP1",0,0,0,0,0,0,0,0,0,1
"WBP1LP5",0,0,0,0,0,0,0,0,0,1
"WBP2",137.58986,137.58986,54.306587,49.929424,39.302926,47.8463123333333,1573,1429,1317,2.83726351856913
"WBP2NL",0.21506,0.21506,0.015065,0.146146,0.043837,0.0683493333333333,1,3,1,1.1373246204113
"WBP2P1",0,0,0,0,0,0,0,0,0,1
"WBP4",49.73021,49.73021,4.820954,3.158449,3.217092,3.732165,189,133,134,10.720296101256
"WDFY1",18.24242,18.24242,3.024284,3.573158,1.619138,2.73886,186,121,71,5.1466008355488
"WDFY2",4.8073,4.8073,1.547581,1.364045,0.518546,1.14339066666667,165,125,102,2.70939875325263
"WDFY3",9.96881,9.96881,3.536267,2.590753,2.622924,2.916648,519,380,351,2.80056058139511
"WDFY4",0.58194,0.58194,0,0.004524,0.02321,0.00924466666666667,0,1,1,1.56744945229667
"WDHD1",1.63195,1.63195,1.883416,2.217307,2.788365,2.29636266666667,119,83,69,0.79844066510481
"WDPCP",28.05942,28.05942,2.631163,2.391171,2.069975,2.364103,145,109,108,8.63808866732083
"WDR1",113.14855,113.14855,274.541718,178.0711,141.506299,198.039705666667,3185,2632,2201,0.573496376603196
"WDR11",17.81229,17.81229,46.729528,24.661703,9.293494,26.8949083333333,556,402,293,0.674398702989106
"WDR12",45.46689,45.46689,57.742558,52.953634,35.36416,48.686784,387,321,250,0.935196168059498
"WDR13",11.81583,11.81583,45.825734,39.942634,37.183508,40.9839586666667,658,537,443,0.305255397704438
"WDR17",0.34157,0.34157,0.079006,0.222345,0.026023,0.109124666666667,5,2,2,1.20957547904143
"WDR18",2.64401,2.64401,13.548423,14.503287,14.48114,14.1776166666667,259,214,188,0.240091055139312
"WDR19",17.47072,17.47072,7.310915,4.14346,2.461465,4.63861333333333,159,99,74,3.27575574136431
"WDR20",17.74904,17.74904,6.899265,6.356825,6.640275,6.63212166666667,264,221,193,2.45659605793321
"WDR24",0.27832,0.27832,2.538196,1.6101,1.609718,1.919338,121,78,88,0.437880094733806
"WDR25",2.61871,2.61871,3.539879,3.051683,3.938389,3.50998366666667,100,64,69,0.80237762871425
"WDR26",73.26065,73.26065,14.529467,12.042531,8.9125,11.828166,1069,951,694,5.78887504262106
"WDR27",6.14828,6.14828,5.689179,3.734421,5.766819,5.063473,164,90,110,1.17890852321763
"WDR3",15.69961,15.69961,2.790012,1.144921,1.34555,1.760161,201,166,128,6.05023040322648
"WDR31",12.60017,12.60017,1.952608,1.324516,0.95819,1.41177133333333,191,134,97,5.63907938204202
"WDR33",39.0909,39.0909,8.938337,5.056479,6.008279,6.66769833333333,646,521,362,5.22854424589387
"WDR35",7.10974,7.10974,1.38602,0.575775,0.535373,0.832389333333333,122,80,73,4.42577341642096
"WDR36",9.86761,9.86761,1.325802,1.061378,0.888976,1.092052,147,129,107,5.19471313332556
"WDR37",17.68579,17.68579,5.6927,3.505082,3.359194,4.18565866666667,491,316,297,3.60335903327228
"WDR38",0,0,0,0.043437,0,0.014479,0,1,0,0.985727649364846
"WDR4",1.05001,1.05001,1.434676,0.944053,0.490817,0.956515333333333,52,31,19,1.04778631941891
"WDR41",43.44277,43.44277,30.90365,16.672956,19.098704,22.2251033333333,474,389,301,1.91356608244728
"WDR43",17.39482,17.39482,12.33327,5.743652,4.375339,7.484087,230,176,155,2.16815551278529
"WDR44",18.20447,18.20447,3.369849,2.468859,1.894926,2.577878,220,162,124,5.36755864789129
"WDR45",58.86407,58.86407,182.860664,120.076475,56.557023,119.831387333333,461,414,270,0.495434765098369
"WDR46",13.10621,13.10621,11.331522,12.068728,9.18193,10.8607266666667,230,183,162,1.18932089040076
"WDR47",14.599,14.599,2.355285,1.722308,1.508632,1.862075,193,144,123,5.45024152057511
"WDR48",35.21976,35.21976,4.177453,2.966856,2.596589,3.246966,307,212,205,8.52838473394889
"WDR49",0.13916,0.13916,0,0,0,0,0,0,0,1.13916
"WDR5",14.09297,14.09297,5.344057,4.547155,3.460876,4.450696,340,282,223,2.76899867466467
"WDR53",15.04177,15.04177,4.000572,4.095792,4.928326,4.34156333333333,46,49,57,3.00319756575634
"WDR54",3.08679,3.08679,8.332151,8.030326,7.951691,8.10472266666667,117,97,118,0.448864852848529
"WDR55",9.12121,9.12121,6.193447,5.303204,4.062774,5.186475,410,359,292,1.63602212891833
"WDR59",45.36569,45.36569,39.1669,24.498676,20.664803,28.1101263333333,632,508,390,1.592768422544
"WDR5B",10.42424,10.42424,0.681886,0.701162,0.412598,0.598548666666667,55,59,34,7.14663259131304
"WDR6",31.84201,31.84201,76.194248,46.39278,55.110222,59.2324166666667,2252,1790,1424,0.545254728558404
"WDR61",127.60839,127.60839,26.211474,22.587477,22.263736,23.6875623333333,480,421,329,5.20944061886386
"WDR62",1.07532,1.07532,8.163232,6.907398,5.928408,6.99967933333333,867,709,603,0.259425398634729
"WDR64",0.03795,0.03795,0,0,0.364223,0.121407666666667,0,0,2,0.925577763424125
"WDR7",10.04472,10.04472,4.067511,2.100614,1.413829,2.527318,140,88,105,3.13119486249893
"WDR70",36.99087,36.99087,9.326091,11.114487,9.706023,10.048867,218,187,142,3.43844033962939
"WDR72",0.0253,0.0253,0.299193,0.092972,0.182112,0.191425666666667,14,7,11,0.86056564726237
"WDR73",21.54427,21.54427,6.807913,6.216654,5.259678,6.09474833333333,225,265,130,3.17759967525275
"WDR74",14.14357,14.14357,10.767459,11.977826,10.834938,11.1934076666667,203,174,146,1.24194732219101
"WDR75",31.55104,31.55104,12.197947,4.155543,2.642786,6.332092,254,212,139,4.43952967311376
"WDR76",1.73316,1.73316,2.53803,2.287607,2.35267,2.392769,132,106,113,0.805583875589526
"WDR77",41.58311,41.58311,26.187,21.739997,13.651939,20.526312,548,487,368,1.9781888323462
"WDR81",0.93616,0.93616,1.989975,2.023033,2.089043,2.034017,177,115,84,0.638150676149804
"WDR82",73.13414,73.13414,13.240746,9.55139,8.137457,10.3098643333333,1095,796,716,6.55482133251643
"WDR83",4.99706,4.99706,6.488567,6.924221,4.653536,6.022108,129,112,69,0.854025600289828
"WDR83OS",36.16857,36.16857,63.784199,65.233132,60.677511,63.231614,557,541,494,0.578664736651332
"WDR86",0.13916,0.13916,0.847763,0.558112,1.202076,0.869317,16,12,20,0.609399047887544
"WDR87",0.01265,0.01265,0,0.005235,0,0.001745,0,1,0,1.01088600392315
"WDR88",0.26567,0.26567,0.306199,0.283556,0.171239,0.253664666666667,11,10,6,1.00957619182588
"WDR89",7.88143,7.88143,1.596935,0.9848,0.597465,1.05973333333333,58,41,30,4.31193196530295
"WDR90",1.70785,1.70785,14.887534,10.20714,11.95893,12.3512013333333,205,139,116,0.202816954998606
"WDR91",4.04825,4.04825,7.106426,2.540525,2.969233,4.20539466666667,145,123,115,0.969811190749289
"WDR92",14.33333,14.33333,4.196409,4.2774,2.486858,3.65355566666667,134,116,99,3.29497079186833
"WDR93",0.10121,0.10121,0.164507,0.060788,0.119508,0.114934333333333,6,2,4,0.987690455910259
"WDSUB1",21.83524,21.83524,1.754597,2.685822,1.373533,1.937984,47,77,45,7.7724180934954
"WDTC1",11.29714,11.29714,11.938324,11.147947,6.661253,9.91584133333333,787,606,467,1.12654074243903
"WEE1",65.9485,65.9485,108.584645,96.04026,91.904875,98.84326,2408,2041,1728,0.670535998123459
"WEE2",0.18976,0.18976,0,0,0,0,0,0,0,1.18976
"WFDC1",1.58135,1.58135,1.082108,0.828413,0.871802,0.927441,35,24,27,1.33926278417861
"WFDC10A",0,0,0,0,0,0,0,0,0,1
"WFDC10B",0,0,0,0.237387,0,0.079129,0,2,0,0.926673270758176
"WFDC11",0,0,0.355569,0.120564,0.363821,0.279984666666667,3,1,3,0.781259358836069
"WFDC12",0,0,0,0,0,0,0,0,0,1
"WFDC13",0,0,0,0,0,0,0,0,0,1
"WFDC2",0.41748,0.41748,0.737374,0.51701,0.262487,0.505623666666667,3,2,1,0.941457039618798
"WFDC3",0.67049,0.67049,0.193982,0.348036,0.146485,0.229501,1,3,2,1.35867315276685
"WFDC5",0,0,0,0,0,0,0,0,0,1
"WFDC6",0,0,0,0,0,0,0,0,0,1
"WFDC8",0,0,0.05057,0.186981,0.051132,0.0962276666666667,1,4,1,0.912219268321088
"WFDC9",0,0,0,0,0,0,0,0,0,1
"WFIKKN1",0.03795,0.03795,0.051338,0.05378,0.100558,0.0685586666666667,6,2,4,0.971355183742836
"WFIKKN2",0.24036,0.24036,0.026,0.027606,0.027709,0.027105,2,2,2,1.20762726303542
"WFS1",13.04295,13.04295,14.010651,8.190237,7.115449,9.77211233333333,849,620,509,1.30363939452668
"WHAMM",6.74286,6.74286,3.584571,1.49296,1.175002,2.08417766666667,158,128,89,2.51051036510759
"WIF1",0.03795,0.03795,0,0,0,0,0,0,0,1.03795
"WIPF1",15.24419,15.24419,1.902733,0.905157,1.706164,1.50468466666667,95,48,62,6.48552299464443
"WIPF2",8.93145,8.93145,2.93563,2.219469,1.719133,2.29141066666667,315,262,235,3.01738403553816
"WIPF3",9.85496,9.85496,1.481895,1.510136,1.109321,1.36711733333333,132,126,93,4.58572959064696
"WIPI1",145.66105,145.66105,82.841561,75.557529,64.52185,74.30698,1221,952,894,1.94750938093653
"WIPI2",37.06678,37.06678,23.80598,16.179216,13.381723,17.788973,574,513,451,2.0260170686285
"WIZ",3.55487,3.55487,8.458392,6.269694,5.693105,6.80706366666667,653,586,437,0.58342933969498
"WLS",109.92261,109.92261,97.055119,65.204939,48.825362,70.3618066666667,1821,1619,1289,1.55436941945883
"WNK1",145.73696,145.73696,179.375729,85.28771,121.366726,128.676721666667,3418,2111,1938,1.13155975963972
"WNK2",31.94321,31.94321,37.610566,33.296067,30.658059,33.8548973333333,1459,1091,916,0.945152977641822
"WNK3",0.32892,0.32892,0.191544,0.360898,0.096128,0.21619,14,12,13,1.09269110911946
"WNK4",0.45543,0.45543,0.174113,0.248356,0.012046,0.144838333333333,3,6,1,1.27129740298121
"WNT1",0,0,0,0.020309,0.083356,0.034555,0,1,2,0.96659916582492
"WNT10A",0,0,0.202277,0.050706,0,0.0843276666666667,1,2,0,0.92223045739864
"WNT10B",0.30362,0.30362,0.052968,0.056594,0,0.0365206666666667,2,2,0,1.25768838183641
"WNT11",2.27714,2.27714,6.163983,5.164363,5.346847,5.55839766666667,194,178,175,0.499686076776985
"WNT16",0,0,0,0,0,0,0,0,0,1
"WNT2",0.17711,0.17711,0.027982,0.037758,0,0.0219133333333333,1,3,0,1.1518687168514
"WNT2B",2.30244,2.30244,0.341217,0.296116,0.205116,0.280816333333333,39,45,28,2.5783868569238
"WNT3",0.44278,0.44278,0.547456,0.410432,0.289412,0.415766666666667,32,27,19,1.01908035693264
"WNT3A",0,0,0,0,0,0,0,0,0,1
"WNT4",0,0,0.175432,0.138247,0.036406,0.116695,5,4,3,0.895499666426374
"WNT5A",1.65725,1.65725,4.025541,1.433798,1.456893,2.30541066666667,194,164,104,0.803909186473249
"WNT5B",0.97411,0.97411,4.31706,3.724849,2.869122,3.63701033333333,171,140,126,0.425729049126553
"WNT6",0.31627,0.31627,0,0,0,0,0,0,0,1.31627
"WNT7A",0,0,0,0.012097,0,0.00403233333333333,0,1,0,0.995983861077515
"WNT7B",0,0,0.027956,0.012338,0,0.0134313333333333,2,1,0,0.986746676472736
"WNT8A",0,0,0,0,0,0,0,0,0,1
"WNT8B",0.03795,0.03795,0.022029,0,0.023597,0.0152086666666667,1,0,1,1.02240064932464
"WNT9A",2.25184,2.25184,0.53794,0.631864,0.362377,0.510727,49,54,31,2.15250008770612
"WNT9B",0.53133,0.53133,0.092084,0.074071,0.037199,0.0677846666666667,5,4,2,1.43411873929638
"WRAP53",2.21389,2.21389,3.21035,4.048578,4.057302,3.77207666666667,101,95,76,0.673478283039599
"WRAP73",4.64284,4.64284,6.790196,2.755653,2.556928,4.034259,147,109,100,1.12088790028483
"WRBP1",0,0,0,0,0,0,0,0,0,1
"WRN",5.85731,5.85731,2.485959,1.43519,1.076355,1.66583466666667,115,83,44,2.57229380566737
