"Hs_symbol","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"WASF1","Wasf1",68.526484,37.181515,30.716232,2588,2520,2068,45.4747436666667,210.30336,141.31655,178.21743,176.612446666667,0.261663777166968
"WASF2","Wasf2",24.551511,2.68273,8.202748,381,268,299,11.8123296666667,29.27184,28.5728,17.65351,25.16605,0.489654711607853
"WASF3","Wasf3",35.683115,20.370524,23.079306,1842,1774,1716,26.3776483333333,75.83842,86.38161,75.70472,79.30825,0.340907046702342
"WASL","Wasl",30.538355,15.247338,11.972285,1942,1711,1324,19.2526593333333,29.93448,26.36214,26.6332,27.6432733333333,0.707065114299087
"WBP1","Wbp1",19.979316,39.71342,35.897433,165,501,459,31.8633896666667,195.89107,228.36135,171.61921,198.623876666667,0.164626547762832
"WBP11","Wbp11",64.378009,39.203633,32.56517,1130,1208,1142,45.3822706666667,45.62233,36.66935,24.90718,35.7329533333333,1.26268830730191
"WBP1L","Wbp1l",8.141328,4.251784,4.694136,477,455,480,5.69574933333333,26.90293,29.42943,28.7962,28.3761866666667,0.227931195063212
"WBP2","Wbp2",146.419653,139.257078,134.250835,3464,5990,5861,139.975855333333,457.13439,363.01828,433.62527,417.92598,0.336517337342824
"WBP2NL","Wbp2nl",0,0,0,0,0,0,0,5.4336,2.87386,3.4302,3.91255333333333,0.203560130984159
"WBP4","Wbp4",21.424082,19.106007,16.842434,695,1073,995,19.1241743333333,12.34155,11.68887,8.52088,10.8504333333333,1.69818046034885
"WDFY1","Wdfy1",3.026304,1.921635,2.043904,174,190,213,2.33061433333333,10.50274,10.33484,13.34937,11.39565,0.268692189060947
"WDFY2","Wdfy2",4.001878,1.955919,2.201375,403,352,400,2.719724,10.32052,13.0429,13.34937,12.2375966666667,0.280996928193663
"WDFY3","Wdfy3",21.382812,4.348721,5.028669,4045,1261,1501,10.2534006666667,23.90451,16.1102,11.92923,17.3146466666667,0.614448144781754
"WDFY4","Wdfy4",0.695316,0.101918,0.346924,44,29,35,0.381386,4.62187,5.30559,2.14114,4.02286666666667,0.275019444407576
"WDHD1","Wdhd1",7.860618,1.173648,10.967739,79,75,73,6.667335,3.52852,1.3264,1.3983,2.08440666666667,2.4858379029138
"WDPCP","Wdpcp",5.731974,4.326439,4.163493,103,186,148,4.74063533333333,16.88059,12.93237,18.98626,16.2664066666667,0.332474234168005
"WDR1","Wdr1",106.239546,92.330539,91.523313,1807,2993,2797,96.6977993333333,57.88105,69.35951,73.91315,67.0512366666667,1.43565060855372
"WDR11","Wdr11",20.790873,14.91793,12.578607,688,817,729,16.0958033333333,17.24504,15.1983,14.22331,15.55555,1.03263276262844
"WDR12","Wdr12",15.074174,19.108825,17.104406,506,815,747,17.0958016666667,31.90581,38.38261,24.40467,31.5643633333333,0.555693396533982
"WDR13","Wdr13",42.901731,30.937024,29.459932,2487,3331,3224,34.4328956666667,239.85682,275.91821,210.09425,241.956426666667,0.145840536728342
"WDR18","Wdr18",28.206127,33.140789,33.122689,599,1300,1274,31.4898683333333,45.20818,50.20965,52.0429,49.1535766666667,0.647807604017341
"WDR19","Wdr19",5.787265,3.48233,2.825881,324,296,296,4.03182533333333,40.48692,41.03541,31.89867,37.807,0.129662827153177
"WDR24","Wdr24",6.391146,6.563247,9.785225,217,453,476,7.57987266666667,12.57347,7.95838,12.82501,11.1189533333333,0.707971425475137
"WDR25","Wdr25",9.011491,4.097227,6.341938,100,152,188,6.483552,24.64997,35.64692,42.01448,34.10379,0.213183590717697
"WDR26","Wdr26",33.421268,14.779902,10.731938,1928,1267,1072,19.6443693333333,19.10042,20.80785,17.54427,19.1508466666667,1.02449141094816
"WDR27","Wdr27",1.545821,2.045875,2.506739,6,17,22,2.03281166666667,26.91949,26.22397,37.03304,30.0588333333333,0.0976473145052669
"WDR3","Wdr3",20.821765,14.617912,9.15811,281,364,310,14.865929,8.74676,6.16222,3.95456,6.28784666666667,2.17703935410277
"WDR31","Wdr31",10.126604,5.222744,4.805374,249,251,235,6.71824066666667,3.16408,3.48179,3.73608,3.46065,1.73029506163153
"WDR33","Wdr33",13.118277,8.821864,10.127247,682,746,741,10.6891293333333,14.80986,11.90994,12.54098,13.0869266666667,0.82978563102716
"WDR35","Wdr35",20.245381,7.978158,7.85322,653,652,627,12.0255863333333,3.03155,3.84102,1.9882,2.95359,3.2946224401957
"WDR37","Wdr37",63.571566,55.40141,48.297371,1108,1591,1487,55.7567823333333,12.59004,11.77177,17.0636,13.80847,3.83272426748566
"WDR38","Wdr38",0.566774,0.127004,0.21507,7,9,12,0.302949333333333,0.0994,6.88068,0.50251,2.49419666666667,0.372889524440048
"WDR4","Wdr4",11.456514,17.062138,14.851158,222,477,450,14.4566033333333,6.31159,6.88068,7.84358,7.01195,1.92919368360179
"WDR41","Wdr41",9.424746,8.439628,6.99411,412,651,560,8.28616133333333,63.84475,67.09358,70.65774,67.19869,0.136163338816821
"WDR43","Wdr43",38.786077,29.530808,26.08336,327,470,449,31.4667483333333,7.86877,12.04811,9.13263,9.68317,3.03905566730973
"WDR44","Wdr44",4.684313,3.493801,3.649638,267,336,312,3.942584,7.63685,6.52145,4.12935,6.09588333333333,0.696542455367314
"WDR45","Wdr45",47.698369,52.661004,51.246292,278,620,633,50.5352216666667,192.24659,183.34675,302.92812,226.17382,0.226853700248852
"WDR46","Wdr46",2.795113,2.325214,2.222396,74,133,132,2.44757433333333,54.43535,42.66577,53.94371,50.3482766666667,0.06714099395611
"WDR47","Wdr47",68.957952,36.627928,32.841062,1948,2127,1798,46.142314,31.21005,25.36734,26.56766,27.7150166666667,1.64173033737864
"WDR48","Wdr48",29.772213,20.17541,20.15471,986,1611,1331,23.3674443333333,30.14983,31.6401,29.95416,30.5813633333333,0.771576707317575
"WDR5","Wdr5",9.32714,9.833594,7.910104,311,551,527,9.02361266666667,18.12303,20.08939,21.73916,19.98386,0.477682021642666
"WDR53","Wdr53",6.757956,7.316588,6.578417,86,170,145,6.88432033333333,6.87482,12.68367,8.43348,9.33065666666667,0.763196434431241
"WDR54","Wdr54",8.379303,10.494149,10.651273,126,287,279,9.841575,40.65257,39.21161,27.46344,35.7758733333333,0.294801292731593
"WDR55","Wdr55",7.499847,8.980458,8.469558,71,201,204,8.316621,8.01787,8.45578,11.90738,9.46034333333333,0.890661109593917
"WDR59","Wdr59",6.18829,3.38047,3.23189,450,451,445,4.26688333333333,89.00827,60.98663,75.9232,75.3060333333333,0.069023157190279
"WDR5B","Wdr5b",1.796714,1.418363,1.39317,72,99,98,1.53608233333333,5.4336,4.72529,4.63186,4.93025,0.427651841546871
"WDR6","Wdr6",39.938013,32.889636,33.952783,2493,3784,3963,35.5934773333333,128.45153,114.62281,137.92897,127.001103333333,0.285884077405479
"WDR61","Wdr61",23.333112,26.199955,26.756234,337,651,660,25.429767,181.9095,164.55613,260.01785,202.16116,0.130092617112444
"WDR62","Wdr62",0.231099,0.549576,0.696462,14,7,24,0.492379,3.11438,3.03966,3.51759,3.22387666666667,0.353319738660299
"WDR64","Wdr64",0,0,0,0,0,0,0,0.11596,0,0.65545,0.257136666666667,0.795458462484853
"WDR7","Wdr7",42.757423,11.881424,12.379296,3503,2303,2417,22.339381,64.19264,26.30687,59.82093,50.1068133333333,0.456678463745604
"WDR70","Wdr70",12.341121,13.535715,12.376694,242,426,392,12.7511766666667,55.11455,61.23533,98.23042,71.5267666666667,0.18960140233284
"WDR72","Wdr72",0.101896,0.133857,0.070846,8,11,7,0.102199666666667,0.08283,0.30397,0,0.128933333333333,0.97631953466399
"WDR73","Wdr73",17.739785,21.294851,22.370255,259,528,535,20.468297,22.71177,20.97365,17.8283,20.5045733333333,0.998313087510688
"WDR74","Wdr74",45.242697,63.593828,65.026997,240,538,510,57.9545073333333,37.07435,37.91285,42.77917,39.2554566666667,1.46450971408679
"WDR75","Wdr75",17.349391,21.518144,15.15937,264,467,441,18.0089683333333,10.40335,11.08094,11.86368,11.11599,1.56891581565628
"WDR76","Wdr76",1.611448,0.699548,0.705336,84,64,70,1.005444,1.78911,1.29876,1.70418,1.59735,0.772111575259399
"WDR77","Wdr77",17.054261,18.639375,14.901437,610,1217,1159,16.8650243333333,26.47221,19.81306,16.29891,20.8613933333333,0.817195137607881
"WDR81","Wdr81",4.25624,2.204607,2.087274,341,277,310,2.84937366666667,17.19534,10.77698,16.4737,14.81534,0.243394935971447
"WDR82","Wdr82",66.181151,50.654573,44.363015,1913,2644,2409,53.732913,72.8897,62.17486,70.94177,68.6687766666667,0.785616105502642
"WDR83","Wdr83",20.180557,19.722838,20.908125,155,312,276,20.2705066666667,31.12722,27.16351,33.95242,30.7477166666667,0.669985400524867
"WDR83OS","Wdr83os",33.609438,50.782295,49.238634,241,677,675,44.5434556666667,114.12208,120.64686,81.16682,105.31192,0.428394630316776
"WDR89","Wdr89",0.907465,0.525025,0.66201,36,40,51,0.698166666666667,2.94872,3.73049,2.99323,3.22414666666667,0.402014134610225
"WDR90","Wdr90",7.006542,2.442978,2.715075,168,137,139,4.054865,37.3891,52.42032,35.98432,41.9312466666667,0.117743261434911
"WDR91","Wdr91",10.612069,8.594844,9.06373,276,454,479,9.42354766666667,19.89558,20.22755,19.70726,19.9434633333333,0.497699329894339
"WDR92","Wdr92",2.960604,4.314752,4.294357,84,206,206,3.856571,13.71652,12.35207,10.88051,12.3163666666667,0.364706914548763
"WDR93","Wdr93",0.122224,0.190987,0.205488,4,11,12,0.172899666666667,1.3584,1.96196,1.44199,1.58745,0.453303316650241
"WDSUB1","Wdsub1",28.504585,20.167295,16.773291,102,194,198,21.815057,9.84011,8.98081,7.23182,8.68424666666667,2.35589383307736
"WDTC1","Wdtc1",24.882494,16.486876,19.24336,879,1317,1266,20.2042433333333,51.58603,43.46714,35.43811,43.4970933333333,0.47653097640535
"WEE1","Wee1",6.947122,4.390544,4.182673,322,372,360,5.17344633333333,2.02103,3.23309,1.83527,2.36313,1.83562524592666
"WEE2","Wee2",0.115728,0.095871,0.066885,2,6,5,0.092828,0.29819,0.30397,0.19664,0.266266666666667,0.863031483626408
"WFDC1","Wfdc1",3.842576,5.311434,5.466204,66,171,186,4.87340466666667,13.10358,18.87352,20.75598,17.5776933333333,0.316153602133598
"WFDC12","Wfdc12",0.120176,0,0.070774,1,0,1,0.06365,0,0,0,0,1.06365
"WFDC13","Wfdc13",0.076197,0,0,1,0,0,0.025399,0,0,0,0,1.025399
"WFDC2","Wfdc2",1.039084,2.812669,2.836874,8,32,23,2.22954233333333,29.95104,30.17553,16.29891,25.47516,0.121983864623796
"WFDC3","Wfdc3",0.176289,0.767285,0.512651,2,14,12,0.485408333333333,4.0752,11.55071,7.95282,7.85957666666667,0.167661321665858
"WFDC8","Wfdc8",0,0,0,0,0,0,0,0.0994,0,0,0.0331333333333333,0.967929276634187
"WFDC9","Wfdc9",0,0,0.231078,0,0,2,0.077026,0,0,0,0,1.077026
"WFIKKN1","Wfikkn1",0.081776,0.044145,0.042682,2,3,2,0.056201,2.65053,3.86866,5.57134,4.03017666666667,0.209972943296226
"WFIKKN2","Wfikkn2",0.576968,0.712675,0.5982,30,68,58,0.629281,0.71233,0.55267,0.48066,0.581886666666667,1.02996063771952
"WFS1","Wfs1",32.994627,10.80151,13.558056,1349,919,919,19.1180643333333,149.50672,105.2275,62.85786,105.864026666667,0.188258527783968
"WHAMM","Whamm",4.105429,3.533159,4.707287,129,203,258,4.11529166666667,8.58111,9.58875,10.66202,9.61062666666667,0.48209138134474
"WIF1","Wif1",0.703858,0.553817,0.671527,22,27,36,0.643067333333333,152.55483,258.48162,56.36888,155.801776666667,0.0104786270172576
"WIPF1","Wipf1",3.596487,2.109569,2.502563,224,247,249,2.73620633333333,15.4725,20.42099,15.27203,17.0551733333333,0.206932731375975
"WIPF2","Wipf2",12.369636,4.395617,4.81936,1340,816,955,7.194871,27.86375,33.96129,44.39596,35.407,0.225090532040542
"WIPF3","Wipf3",39.828251,9.736398,10.47293,2412,1097,1222,20.0125263333333,70.63675,42.03021,24.92903,45.86533,0.448359722066042
"WIPI1","Wipi1",8.717577,4.770254,5.068371,315,295,314,6.18540066666667,26.86979,26.72137,24.645,26.07872,0.265352301241221
"WIPI2","Wipi2",20.199663,19.250869,18.873603,1347,2330,2208,19.4413783333333,81.60333,74.5822,74.37197,76.8525,0.262565471029618
"WIZ","Wiz",9.709698,3.910806,4.648433,550,390,455,6.08964566666667,30.23266,36.42065,29.18947,31.9475933333333,0.215179469861127
"WLS","Wls",15.5215,15.687874,15.345326,615,1086,1011,15.5182333333333,76.9152,72.261,51.93366,67.03662,0.24278444951165
"WNK1","Wnk1",231.276011,72.932051,88.322987,4251,1851,2339,130.843683,230.08297,229.32852,157.28666,205.56605,0.638264046778258
"WNK2","Wnk2",27.162024,7.290744,9.983923,1562,777,958,14.8122303333333,63.87788,51.72948,64.86791,60.1584233333333,0.258545421407474
"WNK3","Wnk3",9.939391,2.963995,3.143033,829,450,453,5.34880633333333,1.10991,1.10533,1.57309,1.26277666666667,2.80575914842089
"WNK4","Wnk4",2.640937,0.518086,1.156162,53,55,61,1.438395,1.92164,3.09493,2.01005,2.34220666666667,0.729576367709158
"WNT1","Wnt1",0.216783,0.09445,0.045747,7,6,3,0.118993333333333,6.41098,1.658,1.50754,3.19217333333333,0.266924395619774
"WNT10A","Wnt10a",1.792924,1.609124,1.633828,53,98,77,1.67862533333333,1.65658,0.93953,1.76972,1.45527666666667,1.09096680211191
"WNT10B","Wnt10b",0.335251,0.235751,0.138117,13,13,8,0.236373,36.52768,18.81826,40.31031,31.8854166666667,0.0375963915109281
"WNT11","Wnt11",0.224832,0.368922,0.176442,5,16,9,0.256732,4.53904,4.33842,1.00503,3.29416333333333,0.292660502744423
"WNT16","Wnt16",0.193303,0.110028,0.255204,5,6,10,0.186178333333333,0.41415,0.2487,0.19664,0.286496666666667,0.922022080637597
"WNT2","Wnt2",1.093848,0.807539,0.814752,35,47,48,0.905379666666667,0.28162,0.0829,1.66048,0.675,1.13754009950249
"WNT2B","Wnt2b",1.158268,0.376778,0.493746,53,32,43,0.676264,5.9637,6.24512,2.64366,4.95082666666667,0.281685905823729
"WNT3","Wnt3",1.614946,1.447564,1.818342,73,119,151,1.62695066666667,7.68655,5.83062,7.60324,7.04013666666667,0.326729603684183
"WNT3A","Wnt3a",0.025039,0,0,1,0,0,0.00834633333333333,0,0.05527,0,0.0184233333333333,0.990105293476518
"WNT4","Wnt4",3.932533,2.917311,2.811361,244,331,324,3.22040166666667,1.77255,1.63036,1.48569,1.62953333333333,1.60500025353041
"WNT5A","Wnt5a",2.514219,2.889628,1.165415,170,125,98,2.189754,1.19274,3.01203,1.44199,1.88225333333333,1.10668759165283
"WNT5B","Wnt5b",1.078187,0.980568,1.30239,32,54,73,1.12038166666667,7.91847,7.23992,2.66551,5.9413,0.305473278300414
"WNT6","Wnt6",0.643587,0.730608,0.644862,14,37,34,0.673019,12.39125,10.83224,0.6336,7.95236333333333,0.186880149710933
"WNT7A","Wnt7a",16.734573,5.849107,13.074443,126,234,263,11.886041,3.95924,4.64239,6.37973,4.99378666666667,2.14989984072395
"WNT7B","Wnt7b",8.453293,8.737789,8.309497,366,728,704,8.500193,3.89297,4.17262,6.62007,4.89522,1.611507797843
"WNT8A","Wnt8a",0,0.022687,0,0,1,0,0.00756233333333333,1.44123,0.38687,0.19664,0.674913333333333,0.601560876781684
"WNT8B","Wnt8b",0.120597,0.060711,0.058529,4,5,3,0.0799456666666667,0.14909,0.13817,0.10924,0.132166666666667,0.953875165611659
"WNT9A","Wnt9a",3.253519,1.988574,1.852815,158,179,170,2.36496933333333,0.66263,1.4922,1.3983,1.18437666666667,1.54047119468102
"WNT9B","Wnt9b",0.443714,0.344195,0.282972,30,43,36,0.356960333333333,0.43071,0.5803,1.96636,0.992456666666667,0.681048855934968
"WRAP53","Wrap53",5.27551,9.431714,8.596378,127,297,263,7.76786733333333,13.81591,10.11378,10.2906,11.4067633333333,0.706700619473948
"WRAP73","Wrap73",16.352214,18.823639,17.253644,221,436,437,17.476499,18.05677,18.29323,28.31553,21.5551766666667,0.819168888502019
"WRN","Wrn",1.356138,0.847484,0.667432,128,130,104,0.957018,3.04811,2.21066,1.15797,2.13891333333333,0.623469905721088
"WRNIP1","Wrnip1",39.025845,36.202728,30.622189,616,1002,967,35.2835873333333,47.4777,51.42552,46.40601,48.43641,0.733944623675816
"WSB1","Wsb1",23.658406,20.885928,20.604056,524,740,727,21.71613,174.33892,156.87408,188.8576,173.356866666667,0.130285261683604
"WSB2","Wsb2",161.787106,177.558385,178.443772,2773,5363,5149,172.596421,121.62641,123.41019,126.30562,123.78074,1.39121166455657
"WSCD1","Wscd1",25.737713,34.968346,33.280721,898,1988,2134,31.3289266666667,12.34155,12.6284,12.3225,12.4308166666667,2.40707080358727
"WSCD2","Wscd2",10.486358,7.256274,5.764015,534,690,575,7.835549,40.53661,33.43626,19.02996,31.0009433333333,0.276102766970515
"WT1","Wt1",0.089489,0,0.071994,1,0,2,0.0538276666666667,3.62792,2.68043,0,2.10278333333333,0.339639463492456
"WTAP","Wtap",37.853361,34.005871,37.136989,639,1126,1136,36.3320736666667,29.75225,27.55037,23.68367,26.99543,1.33350599246615
"WTIP","Wtip",3.550902,2.903665,2.568775,36,77,76,3.00778066666667,7.52089,14.4522,8.12761,10.0335666666667,0.363235279012226
"WWC1","Wwc1",45.341881,21.57009,23.433863,1186,1194,1096,30.115278,117.35242,142.69821,85.79868,115.283103333333,0.267582108733424
"WWC2","Wwc2",5.013913,2.284204,2.156629,658,536,504,3.151582,7.02392,9.14661,5.4621,7.21087666666667,0.505619822162717
"WWOX","Wwox",11.688442,9.500338,8.661791,249,433,449,9.95019033333333,103.18863,140.12832,136.37774,126.564896666667,0.0858401536744604
"WWP1","Wwp1",9.399706,4.362201,4.684264,886,729,707,6.14872366666667,24.153,29.04257,11.36117,21.5189133333333,0.317454202200994
"WWP2","Wwp2",15.842437,12.552533,13.023133,457,737,701,13.8060343333333,26.98576,32.77306,34.58602,31.44828,0.45629643029872
"WWTR1","Wwtr1",3.310579,3.320338,3.084964,227,404,365,3.238627,21.78408,30.00973,24.29543,25.36308,0.160778899885749
"XAB2","Xab2",9.265478,9.266176,9.943965,366,662,687,9.491873,33.38017,27.6609,30.0634,30.3681566666667,0.334475280504741
"XAF1","Xaf1",6.587585,9.231909,10.729397,55,113,121,8.84963033333333,72.29333,49.60172,38.80277,53.56594,0.180508763036673
"XBP1","Xbp1",35.300009,44.66136,37.770343,891,2153,1765,39.243904,22.26449,19.64726,12.34435,18.0853666666667,2.10862619004787
"XCL2","Xcl1",0,0,0,0,0,0,0,0,0,0.93948,0.31316,0.761521825215511
"XCR1","Xcr1",0.03238,0,0.008525,2,0,1,0.013635,0.01657,0,0,0.00552333333333333,1.00806710933279
"XDH","Xdh",4.355626,5.008381,3.194693,178,229,137,4.18623333333333,0.03313,0.02763,0.0437,0.03482,5.0117250665172
"XIAP","Xiap",19.505738,11.453865,12.876637,1722,1762,1616,14.61208,95.71743,85.88421,96.94137,92.84767,0.166355541911696
"XIRP1","Xirp1",0.154665,0.479707,0.006436,13,4,1,0.213602666666667,1.55719,0.7461,0.37142,0.89157,0.641584856318649
"XIRP2","Xirp2",0.241986,0.014548,0.014405,5,2,2,0.090313,1.20931,0.7461,0.13109,0.6955,0.643062813329401
"XK","Xk",4.454131,1.803601,1.379703,339,240,178,2.54581166666667,2.40205,1.35403,2.55626,2.10411333333333,1.14229452532876
"XKR4","Xkr4",10.254838,1.932771,2.116488,557,181,190,4.76803233333333,0.76203,0.35923,0.78654,0.635933333333333,3.52583581238029
"XKR5","Xkr5",0.053585,0.044282,0.029104,2,3,2,0.0423236666666667,0.01657,0,0.08739,0.0346533333333333,1.0074134331628
"XKR6","Xkr6",0.839353,0.400453,0.360997,34,42,39,0.533601,4.29055,9.14661,9.15448,7.53054666666667,0.179777575802098
"XKR7","Xkr7",0.805807,0.236799,0.128836,28,16,9,0.390480666666667,0.51354,0.0829,0.37142,0.32262,1.0513077578342
"XKR8","Xkr8",2.02988,1.894517,1.334519,67,79,110,1.752972,12.17589,21.85792,7.05703,13.6969466666667,0.187315914144525
"XKR9","Xkr9",0,0,0,0,0,0,0,1.9879,1.4093,3.21172,2.20297333333333,0.312209904963305
"XKRX","Xkrx",0.699105,0.858838,0.389276,13,20,13,0.649073,0.29819,0.05527,0,0.11782,1.47525809164266
"XPA","Xpa",22.981267,19.967674,26.27661,49,103,146,23.0751836666667,22.34732,23.21195,18.24342,21.2675633333333,1.0811772849267
"XPC","Xpc",4.618154,4.997832,2.452847,215,248,215,4.02294433333333,20.30972,15.0325,15.88379,17.0753366666667,0.277889392931547
"XPNPEP1","Xpnpep1",47.123444,40.3849,34.21343,536,727,713,40.5739246666667,68.00278,46.5897,32.42303,49.00517,0.831392527346006
"XPNPEP2","Xpnpep2",0.105434,0.354256,0.348934,5,5,5,0.269541333333333,0.03313,0.0829,0,0.0386766666666667,1.22226807829193
"XPNPEP3","Xpnpep3",3.280919,2.150274,2.298499,229,240,246,2.576564,129.06447,140.59808,151.14726,140.269936666667,0.0253172336902725
"XPO1","Xpo1",24.295937,9.11557,9.487419,1344,1016,834,14.299642,60.38249,58.7207,45.66316,54.9221166666667,0.273588392427921
"XPO4","Xpo4",2.83256,1.327204,1.108887,319,243,243,1.756217,3.04811,2.43173,1.66048,2.38010666666667,0.815423083295202
"XPO5","Xpo5",10.376843,6.366089,6.022634,797,874,821,7.588522,23.98734,17.93399,21.28035,21.0672266666667,0.389198068689496
"XPO6","Xpo6",139.65891,55.915328,65.573032,1157,946,1052,87.04909,158.10439,159.11238,164.40924,160.542003333333,0.545053844716259
"XPO7","Xpo7",17.829937,12.973687,9.970722,1449,1564,1448,13.5914486666667,26.05807,22.13425,20.07868,22.757,0.614195759846221
"XPOT","Xpot",42.96916,29.386399,27.643102,1391,1896,1773,33.332887,22.44672,21.19472,14.07037,19.23727,1.69651771212224
"XPR1","Xpr1",21.004857,6.229767,7.183131,2361,1243,1286,11.472585,7.68655,6.77015,5.85537,6.77069,1.60508075859415
"XRCC1","Xrcc1",12.22538,15.316992,12.6541,193,443,393,13.398824,31.27631,25.86474,27.94411,28.36172,0.490394431933824
"XRCC2","Xrcc2",2.33504,1.958023,2.001139,97,166,172,2.09806733333333,0.69577,0.80136,1.11427,0.870466666666667,1.65630716042342
"XRCC3","Xrcc3",2.195642,1.766155,3.127897,76,113,163,2.36323133333333,30.86216,27.19114,29.91046,29.3212533333333,0.110919931190179
