"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg__TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"POLR2M",20.997399,19.480785,27.111684,22.529956,427,436,320,60.584928,29.29561,24.208521,38.0296863333333,409,357,322,0.602873305182169
"POLR3A",17.651415,13.412766,14.804712,15.289631,1034,730,880,3.306552,2.270168,2.100143,2.55895433333333,442,313,276,4.57708345606757
"POLR3B",3.214609,2.539598,3.132521,2.96224266666667,207,113,171,1.414059,1.209389,0.898909,1.174119,126,107,78,1.82245896690414
"POLR3C",14.334234,12.559948,11.429239,12.7744736666667,312,294,264,6.103478,4.022864,3.205832,4.444058,205,167,144,2.53018495884259
"POLR3D",14.732009,20.443788,14.697778,16.624525,571,515,508,7.154002,3.613971,4.233731,5.000568,260,163,154,2.93714278381646
"POLR3DP1",0,0,0,0,0,0,0,0,0.04882,0.04969,0.0328366666666667,0,1,1,0.968207299637568
"POLR3E",28.884402,27.315525,21.154938,25.784955,440,332,394,12.103004,7.373681,7.92624,9.13430833333333,317,263,187,2.64299783655684
"POLR3F",4.5293,3.975171,4.971626,4.49203233333333,139,99,136,4.14935,3.189881,1.862074,3.06710166666667,117,107,70,1.3503553103541
"POLR3G",7.250827,6.895514,7.922851,7.35639733333333,277,177,261,0.478678,0.270328,0.292744,0.34725,16,14,15,6.20255879260221
"POLR3GL",9.254711,10.915583,10.156588,10.1089606666667,141,123,138,16.858156,14.442145,13.10137,14.800557,356,295,255,0.703073990788215
"POLR3H",19.993233,19.648165,19.524509,19.721969,521,439,435,8.008745,7.498063,5.155159,6.88732233333333,204,186,145,2.62725017746834
"POLR3K",3.360583,3.890063,4.039338,3.763328,54,54,56,5.661821,4.703255,4.452976,4.93935066666667,118,102,97,0.801994741063726
"POLRMT",25.563332,26.127848,28.32694,26.6727066666667,405,273,301,30.978298,43.584587,32.330367,35.631084,623,459,406,0.755443291458879
"POLRMTP1",0.160841,0.303203,0.157893,0.207312333333333,9,13,7,0,0,0,0,0,0,0,1.20731233333333
"POM121",16.781807,14.129031,15.547993,15.486277,1470,1006,1202,6.699784,4.984399,4.201294,5.295159,838,593,501,2.61888174706945
"POM121C",38.381163,35.207207,25.17371,32.9206933333333,909,793,851,12.281773,7.353487,6.080126,8.57179533333333,721,564,508,3.54381724139108
"POM121L12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POM121L13P",0,0,0,0,0,0,0,0,0.337423,0,0.112474333333333,0,1,0,0.898897143095137
"POM121L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POM121L3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POM121L9P",0,0.042059,0.019099,0.020386,0,3,1,0.013754,0,0.014085,0.00927966666666667,2,0,2,1.01100421785967
"POMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POMGNT1",56.227834,42.722107,52.227392,50.3924443333333,1004,719,872,104.315852,95.984089,85.650262,95.3167343333333,2463,1802,1555,0.533577520968206
"POMGNT2",9.255199,7.440663,9.494527,8.73012966666667,354,229,318,3.332168,3.241864,2.805395,3.12647566666667,183,169,145,2.35797577706949
"POMK",20.336296,38.985241,10.172734,23.164757,884,626,831,11.29964,3.281276,2.778712,5.78654266666667,331,289,234,3.56068740548698
"POMP",33.518927,39.231185,40.046417,37.598843,544,518,561,42.135912,55.99361,39.219877,45.783133,634,964,689,0.825058958749086
"POMPP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POMT1",43.842108,43.395193,42.431343,43.2228813333333,727,482,658,17.22071,12.514042,15.578614,15.1044553333333,440,377,305,2.7460029177019
"POMT2",73.558486,81.883958,70.947101,75.4631816666667,925,750,805,24.740686,15.75649,18.89099,19.7960553333333,349,309,272,3.67681180113549
"POMZP3",6.599378,7.339844,4.767966,6.23572933333333,77,66,49,7.722582,8.116348,5.277302,7.038744,133,114,96,0.900106948714044
"PON1",0,0.035612,0,0.0118706666666667,0,1,0,0,0.323749,0,0.107916333333333,0,3,0,0.913309639205608
"PON2",280.088332,247.030058,268.086675,265.068355,4619,2918,3987,36.06892,30.402677,27.342738,31.271445,462,550,382,8.24469914501814
"PON3",0.186781,0,0,0.0622603333333333,1,0,0,0.151514,0,0,0.0505046666666667,1,0,0,1.01119049447345
"POP1",3.296572,4.100564,6.151928,4.51635466666667,214,162,184,1.172198,1.230455,0.884267,1.09564,96,69,60,2.63230071322683
"POP4",23.114621,17.736665,25.24779,22.0330253333333,161,105,149,24.043848,26.437298,22.778195,24.4197803333333,216,218,193,0.906106387675183
"POP5",21.235822,17.540908,18.617612,19.1314473333333,126,98,107,15.600817,13.326799,12.572135,13.8332503333333,184,160,146,1.35718381884878
"POP7",14.014032,18.471566,13.812829,15.432809,113,113,109,12.798898,11.546896,10.867461,11.7377516666667,161,159,133,1.29008709150791
"POPDC2",9.563582,1.300214,7.457879,6.107225,25,18,16,3206.21907,3068.36775,2718.475333,2997.68738433333,12151,10496,8840,0.00237011201538772
"POPDC3",3.571376,0.915937,3.079264,2.52219233333333,47,12,41,36.456872,44.262226,30.943854,37.220984,764,844,552,0.0921533661543966
"POR",95.288617,81.938947,71.741682,82.9897486666667,607,458,528,56.59664,28.991531,33.720039,39.7694033333333,521,395,397,2.06011719082472
"PORCN",6.908488,4.044114,7.129346,6.027316,113,78,106,6.140102,4.69159,5.32579,5.38582733333333,143,123,110,1.10045505980379
"POSTN",473.805929,663.046145,428.310517,521.720863666667,18848,19424,13743,0.783532,2.01892,2.223412,1.675288,46,50,36,195.388632426366
"POT1",7.374562,14.344679,9.174885,10.298042,148,164,167,2.645847,3.096764,1.095309,2.27930666666667,65,73,30,3.44525326491779
"POT1.AS1",1.727997,2.070017,1.420719,1.73957766666667,34,41,31,1.072189,0.861176,0.394302,0.775889,28,29,14,1.54265140820551
"POTEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POTEB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POTEB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POTEB3",0,0.013993,0,0.00466433333333333,0,1,0,0.016084,0,0.032985,0.0163563333333333,2,0,4,0.988496160631327
"POTEC",0.009839,0,0.022332,0.0107236666666667,1,0,2,0,0,0,0,0,0,0,1.01072366666667
"POTED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POTEE",0,0.097896,0.015116,0.0376706666666667,0,5,0,0,0,0,0,0,0,0,1.03767066666667
"POTEF",0,0.028872,0,0.009624,0,2,0,0.099697,0.020102,0,0.039933,9,2,0,0.970854853149193
"POTEG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POTEH",0.036729,0,0,0.012243,1,0,0,0.053313,0.026108,0,0.0264736666666667,0,1,0,0.986136354853721
"POTEI",0.016573,0.088709,0.022259,0.0425136666666667,2,8,1,0.030595,0.027481,0,0.0193586666666667,5,4,0,1.02271526279922
"POTEJ",0.003048,0,0,0.001016,0,0,0,0,0,0,0,0,0,0,1.001016
"POTEM",0.038517,0.132605,0.096664,0.089262,4,11,4,0.021102,0.182192,0.02452,0.075938,3,1,3,1.01238361318217
"POU1F1",0,0.191861,0,0.0639536666666667,0,1,0,0,0,0,0,0,0,0,1.06395366666667
"POU2AF1",0.189428,0.214276,0.126909,0.176871,7,7,4,0.292347,0.125383,0.116185,0.177971666666667,15,6,7,0.999065625517309
"POU2F1",1.638556,3.096916,1.524587,2.08668633333333,304,342,287,1.58444,0.908275,0.546335,1.01301666666667,270,188,142,1.5333635257201
"POU2F2",1.525221,28.212779,8.828958,12.8556526666667,78,88,88,1.41869,1.358656,1.087462,1.28826933333333,105,101,82,6.05507947199689
"POU2F3",0.041941,0,0.054315,0.0320853333333333,2,0,1,0.013816,0,0.017401,0.0104056666666667,1,0,1,1.02145639853564
"POU3F1",4.375614,2.386386,4.252195,3.67139833333333,166,69,134,0,0,0,0,0,0,0,4.67139833333333
"POU3F2",2.595136,2.877256,3.537144,3.00317866666667,187,164,221,0,0,0.010935,0.003645,0,0,1,3.9886400735984
"POU3F3",0.207418,1.210637,0.199468,0.539174333333333,11,50,9,0.012361,0.013942,0.013475,0.0132593333333333,1,1,1,1.51903296885496
"POU3F4",0,0.168643,0,0.0562143333333333,0,8,0,0,0,0,0,0,0,0,1.05621433333333
"POU4F1",13.231145,9.507266,15.311539,12.6833166666667,856,488,864,0,0,0,0,0,0,0,13.6833166666667
"POU4F2",3.234495,1.733204,3.533293,2.833664,149,63,140,0,0,0,0,0,0,0,3.833664
"POU4F3",0.414662,0.102965,0.472924,0.330183666666667,16,3,16,0,0,0,0,0,0,0,1.33018366666667
"POU5F1",0.366847,0.606424,0.399508,0.457593,7,12,5,0.109568,0.072245,0.02279,0.068201,4,2,1,1.36453064544969
"POU5F1B",0.028862,0.019299,0.095542,0.047901,2,1,6,0.044651,0.162617,0.098146,0.101804666666667,4,9,5,0.951076930151563
"POU5F1P3",0.358128,0.431863,0.410023,0.400004666666667,5,5,5,0.181534,0,0,0.0605113333333333,4,0,0,1.3201223057808
"POU5F1P4",0,0.088381,0,0.0294603333333333,0,1,0,0,0,0,0,0,0,0,1.02946033333333
"POU5F1P6",0.160969,0,0,0.0536563333333333,2,0,0,0.056735,0.059715,0,0.0388166666666667,1,1,0,1.01428516420928
"POU5F2",0.097478,0.202831,0.035428,0.111912333333333,13,21,4,0.047752,0.052714,0.019232,0.0398993333333333,7,8,3,1.06924997227296
"POU6F1",11.142284,8.381589,10.756111,10.093328,76,47,63,7.627077,2.746108,1.142541,3.83857533333333,67,44,40,2.29268477511907
"POU6F2",0.220987,0.542962,0.321317,0.361755333333333,8,12,10,0.082382,0.155566,0.020752,0.0862333333333333,10,6,2,1.25364900113542
"POU6F2.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PP12613",0,0,0.036421,0.0121403333333333,0,0,1,0,0,0,0,0,0,0,1.01214033333333
"PP2672",0.055248,0.034181,0,0.0298096666666667,2,1,0,0.039087,0.020573,0.020732,0.0267973333333333,2,1,1,1.00293371752686
"PP2D1",0.5921,0.888911,0.553394,0.678135,15,19,13,0.035544,0.058263,0,0.031269,1,2,0,1.62725244334892
"PP7080",2.897564,1.124628,2.975691,2.33262766666667,45,12,33,5.857877,3.310465,2.483302,3.88388133333333,145,96,80,0.682372776734133
"PPA1",37.94084,43.397784,40.582992,40.6405386666667,635,604,628,14.428649,14.487831,10.374822,13.0971006666667,287,293,240,2.95383707978534
"PPA2",52.447406,37.487218,53.027242,47.6539553333333,289,208,292,79.060453,85.026351,70.826682,78.3044953333333,485,551,402,0.613508164055904
"PPAN",19.354266,21.905554,16.467279,19.2423663333333,228,185,139,9.797707,6.29626,6.374231,7.48939933333333,151,99,91,2.38442857244945
"PPAN.P2RY11",1.240906,0.51154,0.82492,0.859122,48,16,28,0.309749,0.271911,0,0.193886666666667,19,15,0,1.55720140940234
"PPARA",3.774086,4.028334,2.565987,3.45613566666667,231,229,171,4.432507,3.375484,1.889267,3.23241933333333,420,307,231,1.05285779024101
"PPARD",4.47241,5.161056,5.290212,4.97455933333333,252,240,252,6.809864,5.574388,5.555701,5.97998433333333,545,424,398,0.855955980416957
"PPARG",0.198942,0.057886,0.309271,0.188699666666667,1,1,4,0.341741,0.423926,0.171494,0.312387,7,9,4,0.905753917607129
"PPARGC1A",2.422774,0.817762,1.247589,1.49604166666667,66,50,69,17.532035,6.921027,5.331189,9.92808366666667,841,613,514,0.228406163679018
"PPARGC1B",0.762357,0.661513,0.498646,0.640838666666667,81,66,65,3.588068,1.77891,1.336282,2.23442,553,355,288,0.507305379841414
"PPAT",6.615266,9.5146,7.658634,7.9295,326,319,334,1.880639,1.496316,1.094248,1.490401,95,72,67,3.58556714360458
"PPATP1",0,0,0,0,0,0,0,0,0.036895,0,0.0122983333333333,0,1,0,0.987851078157131
"PPATP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPBPP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPCDC",9.509816,6.871633,4.931992,7.10448033333333,70,44,61,7.684361,6.463604,5.166109,6.43802466666667,101,78,68,1.08960116382154
"PPCS",23.629198,25.595973,26.467203,25.2307913333333,226,213,251,30.69278,28.262963,20.650766,26.535503,430,399,292,0.952617111564417
"PPDPF",123.193741,86.632919,109.612453,106.479704333333,674,383,540,213.077527,241.510907,228.955054,227.847829333333,2052,1967,1863,0.46965577364853
"PPDPFL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPEF1",5.072113,6.282004,6.881893,6.07867,97,56,99,0.023329,0,0.023499,0.0156093333333333,1,0,1,6.96987489940358
"PPEF2",9.732588,0.302556,5.785681,5.27360833333333,7,6,4,3.345597,0.046471,3.690238,2.36076866666667,4,2,2,1.86671828845504
"PPFIA1",40.72748,42.68374,36.418235,39.9431516666667,776,698,676,18.516075,18.208945,10.944657,15.8898923333333,439,325,226,2.4241215313056
"PPFIA1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPFIA2",9.55773,5.021429,8.643397,7.740852,219,100,219,0.210137,0,0.036634,0.082257,3,0,2,8.07650308568113
"PPFIA2.AS1",0.787794,0.503219,1.003316,0.764776333333333,7,4,8,0.200389,0.177783,0.558576,0.312249333333333,2,2,5,1.34484833674901
"PPFIA3",23.59799,18.070765,24.246902,21.9718856666667,635,399,520,3.744136,4.154225,3.413323,3.77056133333333,92,91,69,4.81534227558406
"PPFIA4",4.093916,2.704325,3.373635,3.39062533333333,104,50,73,55.706854,27.403138,24.992439,36.0341436666667,2728,1887,1691,0.11855614572466
"PPFIBP1",49.53375,54.396188,54.349131,52.7596896666667,1567,1437,1417,28.931479,10.516464,7.111807,15.5199166666667,1130,648,562,3.25423491845701
"PPFIBP2",38.089149,31.399155,57.613465,42.3672563333333,280,160,263,21.473285,14.653396,6.955252,14.3606443333333,182,121,86,2.82327065142862
"PPHLN1",21.357685,24.326598,22.206183,22.6301553333333,573,519,554,15.405971,15.06072,12.118317,14.1950026666667,397,360,316,1.55512676448362
"PPIA",350.326108,351.225281,408.879439,370.143609333333,3935,3186,4045,319.38889,310.766855,265.738868,298.631537666667,4244,4082,3349,1.23866670452502
"PPIAL4A",0,0,0.171534,0.057178,0,0,1,0.123021,0,0,0.041007,1,0,0,1.01553399736985
"PPIAL4C",0.329587,0,0.582027,0.303871333333333,2,0,3,0.523772,0.172851,0.289183,0.328602,4,1,2,0.981385948036608
"PPIAL4D",0,0,0,0,0,0,0,0.151338,0,0,0.050446,1,0,0,0.951976588991724
"PPIAL4E",0.22937,0.421985,0.469511,0.373622,2,3,4,0.069342,0.108029,0.350379,0.175916666666667,1,1,4,1.16812869392672
"PPIAL4G",0.183756,0.299127,0.075147,0.18601,11,14,4,0.084744,0.04785,0,0.044198,6,3,0,1.13580949206951
"PPIAL4H",0,0,0.170817,0.056939,0,0,1,0,0.14804,0,0.0493466666666667,0,1,0,1.00723529561251
"PPIAP10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP30",0,0.285921,0.260009,0.181976666666667,0,1,1,0,0.246917,0,0.0823056666666667,0,1,0,1.0920913592802
"PPIAP36",0,1.002613,0,0.334204333333333,0,1,0,0,0,0.610867,0.203622333333333,0,0,1,1.1084908416732
"PPIAP37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP41",0.52669,0,0.895009,0.473899666666667,2,0,3,0.378505,0.19467,0,0.191058333333333,2,1,0,1.23747059687813
"PPIAP44",0,0,2.149422,0.716474,0,0,1,0,0,0,0,0,0,0,1.716474
"PPIAP45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP46",0.507041,0.670467,0.409902,0.529136666666667,13,16,16,0.422761,0.194633,0.234156,0.28385,16,6,8,1.19105554906466
"PPIAP49",0,0,0,0,0,0,0,0.174945,0,0,0.058315,1,0,0,0.944898258080061
"PPIAP50",0,0.616673,0.281314,0.299329,0,2,1,0,0,0,0,0,0,0,1.299329
"PPIAP51",0.246391,0,0,0.0821303333333333,1,0,0,0,0,0,0,0,0,0,1.08213033333333
"PPIAP52",0,0,0.284869,0.0949563333333333,0,0,1,0,0,0,0,0,0,0,1.09495633333333
"PPIAP57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP58",0,0,0,0,0,0,0,0.19653,0,0,0.06551,1,0,0,0.938517705136507
"PPIAP60",0.289944,0.312022,0,0.200655333333333,1,1,0,0.180391,0,0,0.0601303333333333,1,0,0,1.13255445635458
"PPIAP63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP65",0,0,0,0,0,0,0,0.180398,0.187001,0.70537,0.357589666666667,1,1,4,0.736599595999675
"PPIAP67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP86",0,0,0,0,0,0,0,0,0.17105,0,0.0570166666666667,0,1,0,0.946058876397408
"PPIAP88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIAP90",0,0,0,0,0,0,0,0,0.304792,0,0.101597333333333,0,1,0,0.907772713078463
"PPIAP91",0.248476,1.850018,0.562816,0.887103333333333,1,6,2,0,0,0,0,0,0,0,1.88710333333333
"PPIAP93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIB",1250.028838,774.211528,1298.114122,1107.451496,9873,4839,9271,182.503973,203.105128,175.098322,186.902474333333,2284,2188,1819,5.89907876377211
"PPIC",30.357116,22.073695,36.433376,29.6213956666667,537,316,570,46.126412,42.993721,40.071431,43.0638546666667,963,925,859,0.694932295377033
"PPID",20.032669,23.003787,22.053633,21.6966963333333,290,260,265,30.976304,31.224163,26.329678,29.5100483333333,522,543,453,0.743908894714413
"PPIE",16.229953,16.598635,14.785161,15.8712496666667,350,317,333,16.629133,13.500019,13.008845,14.3793323333333,351,303,253,1.09700793903125
"PPIEL",15.851114,12.297305,12.401671,13.5166966666667,253,169,198,4.545227,3.750785,3.601724,3.965912,99,56,65,2.92326901215057
"PPIF",15.101957,14.296911,15.035565,14.8114776666667,355,285,366,57.425849,53.574169,46.382649,52.460889,2125,2004,1805,0.295757851439146
"PPIG",18.086511,22.660049,20.353198,20.366586,520,504,457,9.000753,7.176095,4.862213,7.01302033333333,398,326,251,2.66648343710264
"PPIGP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPIH",16.28454,18.611711,14.783154,16.5598016666667,97,116,91,12.692452,13.449087,17.605208,14.582249,127,136,139,1.12691060620753
"PPIL1",17.789972,19.507613,20.7187,19.3387616666667,362,317,378,12.463192,11.68491,9.152462,11.100188,347,312,250,1.68086327804714
"PPIL2",15.705557,13.664942,14.827748,14.732749,679,527,607,8.208472,7.124329,5.58774,6.97351366666667,509,388,328,1.97312623489577
"PPIL3",73.681747,61.614574,56.510856,63.9357256666667,232,154,208,48.549212,36.977772,23.154009,36.2269976666667,205,223,128,1.74431809538083
"PPIL4",12.277574,18.52111,14.189554,14.9960793333333,404,474,391,6.969158,5.803801,6.021511,6.26482333333333,257,205,203,2.20185386476478
"PPIL6",0.499257,0.67172,1.551524,0.907500333333333,18,11,15,0.706254,1.054404,0.272596,0.677751333333333,14,18,11,1.13693864843698
"PPIP5K1",47.063216,31.701602,23.387984,34.050934,556,347,416,13.651202,2.954004,2.687965,6.431057,281,161,147,4.71681673280127
"PPIP5K1P1",0.124325,0.19909,0,0.107805,6,8,0,0,0,0,0,0,0,0,1.107805
"PPIP5K2",36.560476,51.745236,49.005306,45.7703393333333,953,902,851,7.666466,5.526547,4.782781,5.99193133333333,201,146,122,6.68918745102092
"PPL",1.336083,0.500201,0.379565,0.738616333333333,32,22,23,2.119419,1.448227,1.232492,1.600046,291,179,168,0.668686759131697
"PPM1A",12.769858,14.159257,15.305606,14.0782403333333,469,454,443,17.641509,13.997957,8.261696,13.3003873333333,526,483,316,1.05439384136029
"PPM1AP1",0.830251,0.945079,0.543598,0.772976,12,11,7,0.050006,0,0,0.0166686666666667,1,0,0,1.74390738903464
"PPM1B",14.105683,12.730277,16.371903,14.402621,383,295,347,20.646457,15.556787,14.848281,17.017175,563,419,437,0.854885463453621
"PPM1D",4.55953,4.710207,4.301034,4.52359033333333,167,193,155,1.615338,1.31859,1.304916,1.412948,107,85,92,2.28914602939364
"PPM1E",3.292069,2.458595,3.72674,3.15913466666667,334,200,335,0.06374,0.007663,0,0.023801,8,1,0,4.0624444268629
"PPM1F",15.550692,21.055255,15.011319,17.2057553333333,573,449,469,7.662865,2.578631,2.277952,4.17314933333333,297,205,184,3.51927890734258
"PPM1G",23.588241,25.621888,23.208782,24.139637,778,676,664,17.369682,17.714812,14.175957,16.4201503333333,808,764,613,1.44313547925562
"PPM1H",6.479705,5.379862,6.138931,5.99949933333333,614,296,538,0.625489,0.663972,0.428558,0.572673,89,90,58,4.45070229687502
"PPM1J",6.795864,4.978746,7.078685,6.28443166666667,154,86,168,2.278158,1.855597,1.445043,1.85959933333333,86,66,57,2.54736094730287
"PPM1K",8.045531,6.016802,6.939851,7.000728,596,391,558,30.00954,18.488234,15.81981,21.4391946666667,1585,1539,1256,0.356551476951401
"PPM1K.DT",0.091204,0.500978,0.226899,0.273027,2,2,2,0.092694,0.545921,0.154069,0.264228,3,6,5,1.00695997873801
"PPM1L",2.103461,2.119055,2.268272,2.163596,354,268,331,0.457364,0.37693,0.307932,0.380742,72,73,64,2.29122891894358
"PPM1M",3.940023,4.973733,4.31772,4.410492,60,37,37,3.431572,3.72474,3.181844,3.446052,107,82,81,1.21692053984074
"PPM1N",0.983096,1.508425,1.056583,1.18270133333333,11,14,12,0.760418,0.589799,0.225532,0.525249666666667,11,10,3,1.43104527805175
"PPME1",24.171164,17.455452,27.155728,22.927448,523,342,521,20.317231,17.382297,13.472568,17.0573653333333,890,736,578,1.32507968678192
"PPOX",29.715385,23.725459,31.546899,28.3292476666667,277,189,247,18.30325,14.511934,12.691088,15.1687573333333,195,154,116,1.81394568933271
"PPP1CA",38.409494,37.886107,41.155721,39.1504406666667,661,538,602,42.26018,37.910367,27.509985,35.8935106666667,933,856,617,1.08827921065649
"PPP1CB",75.073399,65.677435,64.290939,68.3472576666667,1567,1446,1422,44.053268,38.572461,23.917235,35.5143213333333,1768,1803,1469,1.89917969537505
"PPP1CC",69.941636,89.295957,75.40358,78.2137243333333,1180,1070,1063,75.393746,59.086901,46.428564,60.3030703333333,992,1037,789,1.29216569256012
"PPP1R10",35.980476,49.976483,27.965793,37.9742506666667,935,794,763,9.619552,4.263539,6.090496,6.65786233333333,586,390,438,5.08944258465167
"PPP1R10P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPP1R11",16.725152,16.601353,20.598254,17.9749196666667,377,307,406,12.96042,12.782635,11.410171,12.3844086666667,416,379,345,1.4176883072857
"PPP1R11P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
