"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"SCARNA5",1.527317,0,2.257928,1.26174833333333,1,0,1,1.758219,2.578436,4.84561,3.060755,1,2,4,0.556977294452222
"SCARNA6",1.866721,4.908426,8.279071,5.01807266666667,1,2,3,0,3.151422,0,1.050474,0,2,0,2.9349665817107
"SCARNA7",0,0,0,0,0,0,0,4.29787,1.575711,4.935343,3.60297466666667,6,3,10,0.217250815487144
"SCARNA8",10.080294,0,0,3.360098,1,0,0,0,0,7.995256,2.66508533333333,0,0,1,1.18963069163647
"SCARNA9",3.024088,3.185758,0.704418,2.30475466666667,6,5,1,2.789483,1.05692,2.806689,2.21769733333333,5,3,7,1.02705578689191
"SCART1",1.963855,0.91345,0.947725,1.27501,108,52,39,1.047544,0.998433,0.513405,0.853127333333333,51,81,52,1.22765983701066
"SCAT1",0.438282,0.435877,0.860879,0.578346,11,8,7,0.441584,0.198832,0.114703,0.251706333333333,8,6,4,1.26095551166288
"SCAT2",0.212143,0.27795,0.304347,0.264813333333333,2,2,2,0.362813,0.178133,0,0.180315333333333,3,2,0,1.07158934363868
"SCAT8",0.127899,0.189094,0.310274,0.209089,3,3,5,0.197881,0.217798,0.270023,0.228567333333333,4,6,8,0.984145489787292
"SCCPDH",29.355657,36.219509,44.504997,36.6933876666667,1085,1024,1141,34.417913,36.405478,33.285686,34.7030256666667,1116,1603,1551,1.05574771221304
"SCD",145.292478,82.153069,106.164779,111.203442,14338,6162,7113,109.529802,58.808074,54.601638,74.3131713333333,9372,6846,6768,1.48982495377059
"SCD5",26.905635,42.755695,50.356837,40.0060556666667,1472,1777,1878,21.701862,27.090453,20.199158,22.9971576666667,1030,1765,1406,1.70878802549296
"SCEL",1.636661,0.582254,0.298047,0.838987333333333,84,17,11,0.041454,0.030584,0.029222,0.0337533333333333,2,2,2,1.77894210740151
"SCEL.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCFD1",73.56727,67.106433,82.424791,74.3661646666667,803,606,653,68.182802,62.097257,60.597454,63.6258376666667,686,837,821,1.16619246090701
"SCFD2",6.254861,8.015844,8.37256,7.547755,273,301,289,6.183169,7.786934,7.856894,7.27566566666667,276,410,420,1.03287824137571
"SCG2",94.777125,176.090309,155.196543,142.021325666667,4005,5624,4485,743.492178,453.231041,459.638543,552.120587333333,27225,22581,24293,0.258571691131931
"SCG3",49.500719,81.554723,86.632233,72.5625583333333,2286,2938,2840,140.217304,177.441585,129.713606,149.124165,5701,10073,7667,0.490011440418891
"SCG5",203.61775,335.051661,332.439797,290.369736,1817,2098,1894,320.435141,310.324167,286.077361,305.612223,2392,3154,3013,0.950287412384078
"SCG5.AS1",0.23887,0,0,0.0796233333333333,1,0,0,0.634112,0,0,0.211370666666667,2,0,0,0.891241106493141
"SCGB1A1",0,0,0,0,0,0,0,0.88125,0.216404,0,0.365884666666667,3,1,0,0.732126236134139
"SCGB1C1",0,0.246199,0,0.0820663333333333,0,1,0,0,0.44885,0,0.149616666666667,0,2,0,0.941240993374603
"SCGB1C2",0,0.102819,0,0.034273,0,0,0,0,0,0.426269,0.142089666666667,0,0,2,0.9055970211329
"SCGB1D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCGB1D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCGB1D4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCGB1D5P",0,0,3.921665,1.30722166666667,0,0,1,0,0,0,0,0,0,0,2.30722166666667
"SCGB2A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCGB2A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCGB2B2",0.676545,0.87159,0.455679,0.667938,21,12,9,0.624032,0.371854,0.524186,0.506690666666667,10,15,14,1.10702086161459
"SCGB3A1",0,0,0,0,0,0,0,1.017917,0,1.004778,0.674231666666667,4,0,6,0.597288905657222
"SCGB3A2",4.314359,3.810415,2.139191,3.42132166666667,26,16,8,6.895948,3.538702,3.357378,4.59734266666667,32,27,26,0.789896550910944
"SCGN",389.925732,240.849866,249.775317,293.516971666667,8483,3889,3586,0,0,0,0,0,0,0,294.516971666667
"SCHIP1",387.057009,454.729395,590.991479,477.592627666667,340,258,301,400.120726,303.105335,345.104292,349.443451,161,264,258,1.36567719071648
"SCHIP1.1",37.180233,34.860041,53.877867,41.9727136666667,553,410,537,35.654328,30.065472,30.170963,31.9635876666667,479,658,672,1.30364188817109
"SCHLAP1",0,0.225097,0,0.0750323333333333,0,4,0,0.32991,0.155367,0.161509,0.215595333333333,7,4,5,0.884366946675785
"SCIMP",0.293509,0.543016,0.559151,0.465225333333333,11,16,10,0.538382,0.313858,0.327563,0.393267666666667,12,14,13,1.05164669243981
"SCIN",0.107586,0.300573,0.09691,0.168356333333333,12,9,4,0.052625,0.375538,0.311238,0.246467,7,17,7,0.93733434846918
"SCLT1",7.331182,5.588153,5.778863,6.23273266666667,299,178,190,3.966818,4.614526,3.837927,4.139757,145,223,171,1.40721296097591
"SCLY",10.552809,7.713867,12.601987,10.2895543333333,165,160,155,11.821473,10.79111,11.357138,11.3232403333333,159,251,293,0.916118977473484
"SCMH1",15.684657,13.964,20.938093,16.86225,584,463,465,25.503347,22.386406,25.767393,24.552382,777,1027,977,0.699044417855056
"SCML1",4.879008,3.595553,4.0069,4.160487,266,134,137,4.206986,5.808173,4.67436,4.89650633333333,165,344,278,0.875177046928184
"SCML2",1.764087,3.280607,3.737583,2.92742566666667,77,95,119,1.55055,1.793516,1.248621,1.53089566666667,69,121,85,1.55179279746419
"SCML2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCML4",0.369625,0.286626,0.500078,0.385443,26,17,27,1.751083,3.38464,1.331936,2.15588633333333,115,120,92,0.439002820021296
"SCN10A",0.015765,0,0,0.005255,2,0,0,0,0.007622,0,0.00254066666666667,0,1,0,1.0027074545937
"SCN11A",1.284875,1.179434,1.30026,1.25485633333333,135,87,82,0.833729,0.959492,0.965971,0.919730666666667,83,123,98,1.17456910622185
"SCN1A",6.07948,18.261473,35.267952,19.869635,749,778,715,3.253462,2.277493,2.17573,2.568895,261,301,286,5.84764612015764
"SCN1A.AS1",0.542483,2.587859,3.34518,2.15850733333333,20,46,47,0.87397,0.332734,0.30498,0.503894666666667,25,12,16,2.10021845501591
"SCN1B",2.911598,3.480497,4.179051,3.52371533333333,117,106,107,5.091628,6.631432,6.821288,6.18144933333333,182,279,291,0.629916765176649
"SCN2A",11.677677,13.552801,12.188407,12.4729616666667,1665,1529,1283,10.913593,10.988804,9.043928,10.3154416666667,1533,2090,1830,1.19067041866829
"SCN2B",6.611013,9.486826,9.861262,8.65303366666667,623,649,578,4.875771,5.224479,4.448444,4.84956466666667,397,581,525,1.65021402732306
"SCN3A",11.343568,14.378861,11.691195,12.471208,1482,1523,1216,18.978254,23.491589,19.658068,20.7093036666667,2357,3926,3300,0.620526950419153
"SCN3B",34.789634,42.923933,44.19288,40.6354823333333,3363,3194,2985,127.497228,91.541531,81.045376,100.028045,10544,10218,10047,0.41211806418043
"SCN4A",0.189044,0.025761,0.029604,0.0814696666666667,29,3,3,0.47539,0.130898,0.176381,0.260889666666667,10,7,11,0.857703647874027
"SCN4B",6.328777,5.996463,4.790262,5.70516733333333,381,234,215,4.545457,5.179379,9.330153,6.351663,258,472,746,0.912061302773717
"SCN5A",3.184636,2.144921,2.297554,2.54237033333333,460,163,150,4.715185,4.247309,7.903793,5.62209566666667,484,313,492,0.534931917574734
"SCN7A",8.437033,7.415615,6.807147,7.553265,929,652,579,4.02203,5.00466,5.773139,4.93327633333333,369,717,852,1.44157536569593
"SCN8A",18.145805,16.03067,8.343396,14.1732903333333,2673,1835,1183,8.447842,11.237706,20.047836,13.2444613333333,1547,2005,2083,1.06520632674445
"SCN9A",21.889512,31.986868,28.05331,27.3098966666667,2947,3612,3024,17.005788,19.244085,15.157806,17.135893,2251,3467,2658,1.56098719079709
"SCNM1",18.954209,23.442826,24.700454,22.3658296666667,215,205,180,23.074827,30.411182,23.806135,25.764048,224,396,334,0.873030479793889
"SCNN1A",0.768425,0.790747,0.390679,0.649950333333333,4,3,1,0.898834,0.622944,0.669912,0.730563333333333,4,4,4,0.953418058474215
"SCNN1B",0,0,0,0,0,0,0,0.072368,0,0.025006,0.032458,2,0,1,0.968562401569846
"SCNN1D",41.541115,34.468119,53.514886,43.1747066666667,266,142,131,58.586411,39.826105,20.005482,39.472666,101,136,152,1.09147014596633
"SCNN1G",0.030831,0.08122,0.139022,0.083691,2,4,6,0.071329,0.052308,0.049362,0.0576663333333333,4,4,4,1.02460574365135
"SCO1",10.481387,9.311594,10.856821,10.2166006666667,619,463,463,12.618246,10.614933,9.823939,11.0190393333333,550,748,617,0.933236039552579
"SCO2",8.610992,8.878835,6.830567,8.106798,128,96,63,1.261132,1.613321,2.944897,1.93978333333333,16,28,57,3.09777863447987
"SCOC",94.087704,104.424608,118.875376,105.795896,2623,2256,2505,154.511165,123.682484,119.189549,132.461066,3817,4067,4103,0.800202629881587
"SCOC.AS1",2.503923,2.693589,1.328075,2.17519566666667,59,32,33,3.072006,1.959322,2.88595,2.63909266666667,61,45,72,0.87252399361819
"SCP2",71.530242,57.926389,78.45135,69.3026603333333,1063,720,782,79.608495,77.495988,74.406134,77.1702056666667,1105,1465,1444,0.899353656981765
"SCP2D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SCPEP1",26.528068,13.932504,27.96774,22.8094373333333,310,173,217,26.989693,16.348216,16.110796,19.816235,240,188,231,1.14379172474433
"SCRG1",16.293289,13.911562,12.660986,14.2886123333333,603,375,306,82.821532,57.111094,55.701759,65.2114616666667,2508,2445,2551,0.230905827306788
"SCRIB",39.656188,29.337391,40.958565,36.6507146666667,1233,729,836,18.82681,21.349252,28.192721,22.7895943333333,608,823,869,1.58265475817347
"SCRN1",94.403796,115.464428,109.451191,106.439805,8002,7546,7325,83.860145,76.178763,63.311072,74.4499933333333,6306,8229,7851,1.42398693828027
"SCRN2",20.045179,11.785992,15.757932,15.8630343333333,356,164,201,12.973423,16.643659,14.110345,14.575809,236,374,317,1.08264259874613
"SCRN3",22.994866,38.062154,30.474117,30.510379,525,534,494,30.945017,33.083567,27.607435,30.5453396666667,522,740,639,0.99889173275558
"SCRT1",2.619752,4.316203,4.761974,3.89930966666667,176,217,205,3.731357,5.047707,5.150363,4.64314233333333,209,398,479,0.868188214521378
"SCRT2",3.274765,6.88856,8.046055,6.06979333333333,171,269,268,7.483204,7.69397,7.532789,7.56998766666667,326,470,550,0.824947900547348
"SCT",1.008029,0,0.596093,0.534707333333333,5,0,2,0.232085,0.340354,0.143352,0.238597,1,2,1,1.23906915109058
"SCTR",0,0.132055,0.089727,0.0739273333333333,0,1,1,0.037764,0,0,0.012588,1,0,0,1.06057679266724
"SCTR.AS1",0,0,0,0,0,0,0,0.098351,0,0.045288,0.0478796666666667,3,0,2,0.954308048729514
"SCUBE1",0.357785,0.33329,0.865245,0.518773333333333,35,13,17,37.125624,12.401988,21.105486,23.544366,1890,1190,2111,0.0618786948228092
"SCUBE1.AS1",0.101581,0,0.044124,0.0485683333333333,3,0,1,0.209836,0.085971,0.023394,0.106400333333333,6,3,1,0.947729589139073
"SCUBE1.AS2",0,0,0,0,0,0,0,1.014915,0.1479,0.140029,0.434281333333333,5,1,1,0.697213284980817
"SCUBE2",11.797428,6.431818,6.116217,8.11515433333333,179,59,84,6.296455,4.013525,2.977597,4.42919233333333,50,58,71,1.67891534756827
"SCUBE3",1.132567,2.579406,2.999938,2.23730366666667,167,289,295,1.12632,1.579945,0.797038,1.16776766666667,143,275,149,1.49338128640169
"SCX",1.487351,1.455887,1.502691,1.48197633333333,18,13,11,0.72102,0.570942,1.119341,0.803767666666667,7,8,22,1.37599557814449
"SCYL1",35.399491,30.80122,46.41758,37.5394303333333,985,756,770,29.315562,30.423367,35.196255,31.6450613333333,769,1078,1124,1.18055928704846
"SCYL2",21.731326,15.623512,13.651596,17.0021446666667,1446,976,894,14.973679,14.855457,13.369404,14.3995133333333,1137,1545,1449,1.16900737555776
"SCYL2P1",0,0.027687,0,0.009229,0,1,0,0,0.017526,0.032998,0.0168413333333333,0,1,2,0.992513745179517
"SCYL3",3.048963,3.657405,2.930875,3.21241433333333,229,208,171,3.017112,3.483091,2.437563,2.97925533333333,199,329,256,1.05859362631166
"SDAD1",31.692719,30.82625,50.329756,37.6162416666667,766,641,684,27.880929,30.478622,31.316162,29.8919043333333,764,1020,1069,1.25004406494288
"SDAD1.AS1",0.187664,0.143118,0.218577,0.183119666666667,5,3,4,0.084862,0.093645,0.119032,0.0991796666666667,2,3,4,1.07636604146304
"SDAD1P1",1.458458,0.910029,1.326411,1.23163266666667,64,29,38,1.113142,0.430778,0.846447,0.796789,44,23,49,1.24201153650577
"SDAD1P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDAD1P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDC1",4.743854,6.369628,8.307234,6.473572,277,193,266,5.233655,4.92023,3.836558,4.663481,222,311,287,1.31960749934537
"SDC2",34.805265,23.337014,36.832106,31.6581283333333,778,347,546,40.410619,10.561736,13.12926,21.367205,832,216,362,1.46008982049091
"SDC3",170.91284,125.489279,134.972859,143.791659333333,15965,8860,8505,93.216919,78.103391,66.070313,79.1302076666667,7651,8639,8142,1.80695474964512
"SDC4",4.2225,2.580035,2.826833,3.20978933333333,198,92,90,2.275511,0.071894,0.186605,0.84467,93,4,11,2.28213682302706
"SDCBP",85.761044,60.073859,70.441248,72.0920503333333,2386,1325,1482,57.852545,52.406978,59.102227,56.4539166666667,1306,1575,1944,1.27218568504903
"SDCBP2",3.806896,2.169517,2.375557,2.78399,54,25,27,5.213399,4.621084,4.027424,4.62063566666667,56,54,77,0.673231681327622
"SDCBP2.AS1",4.194024,3.003391,3.821786,3.673067,69,47,39,2.326785,2.467788,2.922342,2.572305,33,53,57,1.30813774299787
"SDCBP2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDCBPP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDCCAG8",40.202999,52.900313,51.252906,48.1187393333333,392,296,289,50.174974,41.575349,32.381769,41.377364,306,400,370,1.15907962876911
"SDE2",5.34692,5.738651,7.181803,6.08912466666667,374,308,345,5.919306,5.189859,4.928679,5.345948,367,436,431,1.11711042489895
"SDF2",45.917216,49.052489,51.542213,48.837306,403,329,305,32.25848,30.490816,28.419779,30.3896916666667,259,325,306,1.58769657660968
"SDF2L1",8.194363,6.191887,8.634059,7.67343633333333,91,53,63,4.598491,2.329376,4.07207,3.66664566666667,43,30,57,1.85860186370839
"SDF4",78.808232,72.663584,80.036417,77.169411,1400,1035,1066,38.636911,35.848872,30.061211,34.848998,654,830,843,2.18051871352164
"SDHA",115.832229,118.33606,114.246541,116.138276666667,1989,1316,1177,101.243117,82.468557,91.461,91.7242246666667,1306,1610,1713,1.26329745099262
"SDHAF1",8.63053,6.267731,9.336995,8.07841866666667,138,75,96,8.349985,8.108615,8.704269,8.387623,112,152,191,0.967062553179508
"SDHAF2",22.063904,32.291278,22.816163,25.7237816666667,235,205,207,20.013825,22.038652,19.761728,20.604735,182,270,250,1.23694096070452
"SDHAF3",8.917636,7.094486,9.778747,8.59695633333333,106,66,77,7.556472,8.027811,10.019918,8.53473366666667,87,123,157,1.00652589457052
"SDHAF4",10.262265,6.791209,11.929859,9.661111,166,94,98,10.830955,10.339355,11.603122,10.9244773333333,172,203,245,0.8940526869214
"SDHAP1",34.933215,21.515556,18.991463,25.1467446666667,354,165,141,16.098007,14.28933,7.749863,12.7124,182,174,113,1.90679564967961
"SDHAP2",111.320845,91.559028,113.348792,105.409555,1669,971,1027,80.727649,67.200807,45.861944,64.5968,1012,1182,934,1.62217600553686
"SDHB",113.410244,111.709295,128.428936,117.849491666667,616,454,478,116.743428,103.021722,117.353377,112.372842333333,549,651,773,1.04830653638577
"SDHC",121.986677,134.453972,135.896988,130.779212333333,855,642,631,126.772163,117.408206,121.194095,121.791488,823,1075,1079,1.07319501115039
"SDHD",28.740235,21.354287,23.94761,24.6807106666667,489,244,287,17.312692,15.217609,14.661036,15.7304456666667,246,287,311,1.53496871382406
"SDK1",7.70074,8.964808,10.041103,8.902217,1020,789,798,3.154171,2.173511,0.828206,2.05196266666667,182,200,161,3.2445406715329
"SDK2",28.878778,15.382146,8.063055,17.4413263333333,1390,930,877,7.906245,6.377294,7.405975,7.229838,390,187,333,2.24078849830742
"SDR16C5",0,0,0.046422,0.015474,0,0,1,2.963656,3.285556,3.308818,3.18601,94,139,152,0.242587571458262
"SDR16C6P",0.217505,0,0.310695,0.176066666666667,1,0,1,0,0.180272,0,0.0600906666666667,0,1,0,1.10940196310253
"SDR39U1",50.174458,76.440208,34.034873,53.5498463333333,315,235,248,47.784456,77.838381,58.285732,61.3028563333333,260,369,407,0.875559316919279
"SDR42E1",0.013595,0.011857,0.01336,0.0129373333333333,3,2,2,0.020833,0.015262,0.010866,0.0156536666666667,4,4,3,0.997325531898833
"SDR42E1P2",0.109094,0,0,0.0363646666666667,0,0,0,0,0,0,0,0,0,0,1.03636466666667
"SDR42E1P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDR42E1P4",0.109094,0,0,0.0363646666666667,0,0,0,0,0,0,0,0,0,0,1.03636466666667
"SDR42E1P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SDR42E2",0.085541,0.028354,0,0.037965,4,1,0,0.025113,0,0.016511,0.0138746666666667,1,0,1,1.02376066206737
"SDR9C7",0.161294,0,0.048292,0.069862,5,0,1,0.222466,0.081792,0.077355,0.127204333333333,6,3,3,0.949128714610454
"SDS",0.356788,0.568579,0.285169,0.403512,7,6,4,0.483106,0.039809,0.201175,0.241363333333333,8,1,3,1.13062144040558
"SDSL",4.957285,8.839283,8.230858,7.34247533333333,98,103,95,11.683801,12.151748,10.937474,11.5910076666667,190,252,232,0.662574080978374
"SEBOX",0.117838,0,0,0.0392793333333333,1,0,0,0.137075,0,0,0.0456916666666667,1,0,0,0.993867854609788
"SEC11A",80.248053,56.138054,67.2789,67.8883356666667,1229,683,767,65.340806,55.819774,53.126694,58.095758,843,1042,1016,1.16570694747103
"SEC11C",66.322762,109.632461,124.70394,100.219721,640,691,712,152.346697,149.087488,135.603311,145.679165333333,1077,1406,1428,0.690075654371054
"SEC13",55.178095,46.658769,53.23132,51.6893946666667,1186,736,762,36.311975,31.89772,32.931454,33.7137163333333,627,779,846,1.51782638772307
"SEC14L1",50.512025,38.008603,58.98913,49.1699193333333,1542,965,1028,39.27302,33.653919,25.255947,32.7276286666667,884,1157,962,1.4875021256065
"SEC14L1P1",0.442047,0.445446,0.348903,0.412132,17,13,9,0.210291,0.507081,0.145182,0.287518,7,23,7,1.0967862196878
"SEC14L2",7.565409,8.95132,8.300212,8.27231366666667,213,129,167,6.268629,6.349486,8.221111,6.94640866666667,78,155,107,1.16685587862626
"SEC14L3",0.022393,0.040812,0,0.0210683333333333,1,1,0,0.130566,0.026287,0.055728,0.0708603333333333,2,1,3,0.953502806621841
"SEC14L4",0.209359,0.086827,0.099592,0.131926,10,3,3,0.579847,0.248535,0.490902,0.439761333333333,23,13,28,0.786190025939485
"SEC14L5",0.637203,0.202945,0.22963,0.356592666666667,79,19,15,0.373923,0.406216,0.601183,0.460440666666667,40,60,70,0.928892694944585
"SEC14L6",0.81136,0.192526,0.169238,0.391041333333333,51,9,7,3.588312,4.011762,6.087679,4.56258433333333,142,168,314,0.250071055102505
"SEC16A",23.667576,21.084407,26.562603,23.7715286666667,2055,1550,1654,16.155402,17.659386,15.832203,16.548997,1431,1924,1509,1.41156378718776
"SEC16B",1.858618,1.575154,1.426257,1.62000966666667,87,52,40,1.792371,0.464607,0.97412,1.07703266666667,45,36,39,1.26141957645346
"SEC16B.1",0.801276,0.578769,0.672461,0.684168666666667,93,47,52,0.049529,0.062297,0.084332,0.065386,5,8,12,1.58080608030016
"SEC1P",1.591949,0.104943,0.139281,0.612057666666667,6,1,1,0.101647,0.182917,1.210489,0.498351,4,3,3,1.07588787051009
"SEC22A",10.289498,11.376874,9.094692,10.253688,269,234,203,9.734612,11.413502,5.501682,8.88326533333333,251,344,257,1.13866092029773
"SEC22B",21.406846,24.724262,25.227754,23.7862873333333,2545,2255,2081,12.383987,12.865384,11.052466,12.1006123333333,1275,1816,1626,1.89199456503776
"SEC22C",16.876167,21.106985,21.40617,19.7964406666667,828,718,656,17.271275,18.638734,15.597794,17.1692676666667,770,1150,1035,1.1445943253299
"SEC23A",190.706002,131.060971,179.621739,167.129570666667,2060,1235,1315,163.116671,179.179642,165.658208,169.318173666667,1630,2139,2034,0.987149915050854
"SEC23A.AS1",1.004864,0,0,0.334954666666667,5,0,0,0,0.340354,0.634725,0.325026333333333,0,2,4,1.00749293284486
"SEC23B",22.390373,22.214373,24.553483,23.052743,691,556,622,25.034795,26.673128,19.524384,23.7441023333333,631,876,744,0.972059631664149
"SEC23IP",38.620905,30.346367,36.254145,35.0738056666667,716,574,575,43.02054,22.859852,27.243334,31.041242,602,789,673,1.12585541055701
"SEC24A",11.327652,7.400061,7.184444,8.63738566666667,1091,634,555,5.560044,5.317126,4.904724,5.26063133333333,527,713,618,1.5393632292888
"SEC24AP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SEC24B",11.401477,8.939494,10.19125,10.177407,922,561,583,9.068836,8.65186,8.016005,8.57890033333333,674,882,840,1.16687788901029
"SEC24B.AS1",2.0397,1.380625,1.908216,1.77618033333333,44,19,21,0.888866,1.248134,1.333137,1.15671233333333,20,28,33,1.28722792113985
"SEC24C",34.168576,35.403012,38.934831,36.1688063333333,2169,1479,1445,26.427648,29.502699,21.858312,25.929553,1434,2010,1768,1.38022366480919
"SEC24D",33.240898,26.952454,36.319843,32.171065,1087,678,698,18.360255,6.195188,8.49281,11.0160843333333,394,312,355,2.76055527573001
"SEC31A",154.240371,127.754078,130.784705,137.593051333333,3250,2043,2044,106.97217,91.497098,83.394788,93.9546853333333,2089,2521,2462,1.45957043453738
"SEC31B",14.137944,6.674819,9.758338,10.190367,579,253,350,9.293123,10.590534,5.509363,8.46434,368,509,381,1.18237161809487
"SEC61A1",104.509839,95.758946,137.839397,112.702727333333,3891,3093,3264,70.484401,53.732022,41.268595,55.1616726666667,2134,2325,2376,2.0245609137781
"SEC61A2",64.981386,73.469384,63.614957,67.3552423333333,747,559,585,143.889468,132.843202,111.705278,129.479316,1270,1712,1920,0.523877994067147
"SEC61B",91.880778,76.747521,94.540186,87.7228283333333,580,369,402,63.882025,68.561013,66.753243,66.3987603333333,349,510,526,1.31638665005911
"SEC61G",166.142249,84.680126,106.516889,119.113088,598,230,263,132.472726,117.308664,130.439642,126.740344,415,494,590,0.940290938937819
"SEC62",95.072432,87.894334,73.945357,85.6373743333333,2111,1550,1539,102.095808,75.407359,71.035158,82.8461083333333,2432,2698,2755,1.03329034651082
"SEC63",87.540409,82.151304,76.866602,82.186105,2247,1626,1555,72.837045,69.021632,55.801662,65.8867796666667,1679,2309,2084,1.24368530544544
"SEC63P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SEC63P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SECISBP2",20.549442,14.385509,19.273212,18.0693876666667,664,416,479,12.524464,13.171934,9.825845,11.8407476666667,413,635,459,1.4850683279268
