"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg__TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"ACOXL",0.106301,0.156535,0.132989,0.131941666666667,4,4,4,0.725081,0.07677,0.356086,0.385979,14,3,7,0.816709103577086
"ACOXL.AS1",0.07829,0.102513,0.732783,0.304528666666667,4,4,10,0.208242,0.234062,0.294801,0.245701666666667,10,13,16,1.04722398755186
"ACP1",74.872622,58.654584,76.070071,69.865759,1230,785,941,30.223411,32.418039,30.824921,31.155457,582,628,585,2.20384860336459
"ACP2",104.027156,109.16421,127.822959,113.671441666667,638,547,541,43.214406,45.839884,42.704658,43.9196493333333,569,466,395,2.55281248559465
"ACP3",0.265858,0.022854,0.050647,0.113119666666667,3,1,2,0.862381,0.252187,0.58269,0.565752666666667,9,11,11,0.710916666702148
"ACP4",0.279935,0.062067,0,0.114000666666667,6,1,0,0,0.080253,0,0.026751,0,2,0,1.08497646134912
"ACP5",0,2.031601,2.612106,1.54790233333333,0,11,8,0.224677,1.062225,0,0.428967333333333,1,4,0,1.7830374942091
"ACP6",17.588665,10.559517,14.810767,14.3196496666667,472,247,242,5.616296,6.558338,5.860511,6.011715,182,148,113,2.18486485355818
"ACP7",0.15024,0.124344,0.170202,0.148262,8,5,6,0.015824,0.016768,0.030042,0.020878,1,1,2,1.12477886681856
"ACR",0.041913,0,0.163679,0.0685306666666667,1,0,1,0,0.037509,0.037908,0.025139,0,1,1,1.04232759329873
"ACRBP",0.967429,0.571787,0.527381,0.688865666666667,14,5,4,0.3985,0.030659,0.225437,0.218198666666667,4,1,2,1.38636308910752
"ACRP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACRV1",0.120346,0.767177,1.18959,0.692371,4,7,14,0.027065,0.168649,0.254211,0.149975,1,3,3,1.47165894910759
"ACSBG1",6.630397,3.875408,5.355253,5.28701933333333,156,78,93,0.540764,0.319036,0.523883,0.461227666666667,30,21,25,4.30255974257263
"ACSBG2",0.74582,0.53011,0.820644,0.698858,10,3,4,0.522338,0.103219,0.103778,0.243111666666667,4,1,1,1.36661737280239
"ACSF2",42.632059,13.17411,6.555456,20.7872083333333,402,55,44,61.978687,54.648487,53.059789,56.562321,577,446,412,0.378497738708857
"ACSF3",22.250491,16.962759,21.849371,20.354207,350,268,226,19.299129,13.763293,10.433563,14.4986616666667,273,225,190,1.37780973991625
"ACSL1",85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,43.878419,27.152981,30.101182,33.7108606666667,716,624,486,2.62210675809421
"ACSL3",127.281776,105.351012,89.76463,107.465806,3228,2050,1832,71.523045,48.918818,50.907122,57.1163283333333,1224,1079,919,1.86635682450345
"ACSL4",69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,36.054531,15.661033,10.428141,20.7145683333333,1246,833,675,2.89079099814786
"ACSL5",0.206791,0.83348,0.182037,0.407436,6,12,5,0.1358,0,0.182111,0.105970333333333,3,0,1,1.27258024702893
"ACSL6",13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,0.165731,0.038947,0.026724,0.077134,5,3,2,13.1575703053969
"ACSM1",0.060423,0,0,0.020141,2,0,0,0,0.159858,0,0.053286,0,2,0,0.968531813771378
"ACSM2A",0.816039,2.615985,1.21988,1.55063466666667,4,7,2,1.918943,2.292445,1.490272,1.90055333333333,10,6,4,0.879361409202382
"ACSM2B",0.4576,0.459343,0.100414,0.339119,8,5,3,0,0.111241,0,0.0370803333333333,0,2,0,1.29123941218311
"ACSM3",1.696961,2.786466,2.358993,2.28080666666667,15,14,19,1.027824,2.197071,1.355443,1.52677933333333,11,13,11,1.29841439788041
"ACSM4",0.215017,0.529825,0.278182,0.341008,8,15,7,0,0,0,0,0,0,0,1.341008
"ACSM5",0.201606,0,0.029441,0.0770156666666667,1,0,1,0.347033,0.226793,0.050724,0.208183333333333,7,6,1,0.891433971113655
"ACSM6",0.145067,0.22124,0.069825,0.145377333333333,4,5,1,0.025569,0.132301,0,0.0526233333333333,1,4,0,1.08811699024976
"ACSS1",7.426916,3.07265,5.466344,5.32197,515,157,255,0.37447,0.329271,0.198105,0.300615333333333,29,24,13,4.86075308969139
"ACSS2",183.462238,133.340645,131.295035,149.365972666667,1363,636,598,136.021315,95.971222,128.057604,120.016713666667,1559,1286,1185,1.24252236001748
"ACSS3",6.876982,2.730375,3.127256,4.244871,286,78,82,2.79066,4.630495,1.143408,2.85485433333333,125,108,90,1.36058863616377
"ACTA1",43.17532,0.074509,0.342321,14.5307166666667,1089,1,4,636.770692,441.289829,564.554107,547.538209333333,19134,12570,15960,0.0283129167711798
"ACTA2",25.800466,5.539749,5.485474,12.2752296666667,558,76,68,51.781238,68.388245,46.909126,55.6928696666667,1324,1661,1126,0.234160481639405
"ACTA2.AS1",0.754069,0.282828,0.269851,0.435582666666667,15,5,3,0.707881,0.931777,1.036115,0.891924333333333,18,27,22,0.75879496942531
"ACTB",2138.164791,2243.689595,2712.36844,2364.740942,29266,23222,24748,429.465479,453.29093,375.743403,419.499937333333,7846,7769,6339,5.62601972547896
"ACTBL2",0,0.02739,0.030881,0.0194236666666667,0,1,1,0,0.022184,0.02198,0.0147213333333333,0,1,1,1.00463411301099
"ACTBP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP14",0,0,0,0,0,0,0,0.100719,0,0,0.033573,2,0,0,0.967517533836507
"ACTC1",869.621513,0.354562,0.525835,290.167303333333,16803,6,3,5080.246607,4691.279529,4052.296585,4607.940907,121009,106500,94643,0.0631744492299982
"ACTE1P",0.09116,0.034649,0.080503,0.0687706666666667,4,1,2,0.089983,0.070747,0.047705,0.0694783333333333,4,3,2,0.99933830668223
"ACTG1",1869.624603,1654.156602,1676.836666,1733.53929033333,40874,26878,29741,124.614163,112.983909,79.093729,105.563933666667,2936,2870,2190,16.2769825648422
"ACTG1P10",0.197606,0.077691,0,0.0917656666666667,3,1,0,0.051013,0.053834,0,0.034949,1,1,0,1.0548980352333
"ACTG1P12",0,0,0.08112,0.02704,0,0,1,0,0.048633,0,0.016211,0,1,0,1.01065625150682
"ACTG1P14",0.112457,0.074071,0.085238,0.0905886666666667,2,1,1,0.048173,0.101343,0,0.0498386666666667,1,2,0,1.03881548784004
"ACTG1P15",0.181501,0.079764,0.091538,0.117601,3,1,1,0.052066,0,0,0.0173553333333333,1,0,0,1.0985355493623
"ACTG1P16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P17",0.566011,0.233651,1.137973,0.645878333333333,8,5,5,0.909905,2.307762,2.809933,2.0092,6,17,20,0.546948801453321
"ACTG1P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P21",0,0,0.099037,0.0330123333333333,0,0,1,0,0,0,0,0,0,0,1.03301233333333
"ACTG1P23",0,0.078355,0,0.0261183333333333,0,1,0,0,0,0,0,0,0,0,1.02611833333333
"ACTG1P24",0.156445,0.102987,0.236991,0.165474333333333,2,1,2,0,0.071206,0,0.0237353333333333,0,1,0,1.13845277718264
"ACTG1P25",0.438506,0.247271,0.474789,0.386855333333333,17,5,12,0.085342,0.114208,0.291821,0.163790333333333,4,3,6,1.19167112289127
"ACTG2",5.162967,3.078347,2.858471,3.69992833333333,118,58,48,0.271346,0.303675,0.231978,0.268999666666667,8,3,6,3.70364820164124
"ACTL10",0.061689,0.082599,0,0.048096,2,2,0,0.248173,0.129837,0.099075,0.159028333333333,11,5,4,0.904288506033071
"ACTL11P",0,0.018245,0,0.00608166666666667,0,1,0,0.023064,0,0,0.007688,2,0,0,0.998405921938801
"ACTL6A",158.27347,137.510766,210.020503,168.601579666667,387,170,252,129.936939,63.089341,28.578082,73.8681206666667,238,226,162,2.26533774531057
"ACTL6B",50.973446,92.448261,75.837415,73.086374,303,437,363,0,0,0,0,0,0,0,74.086374
"ACTL7A",0,0,0.059905,0.0199683333333333,0,0,1,0,0,0,0,0,0,0,1.01996833333333
"ACTL7B",0.043131,0,0,0.014377,1,0,0,0,0,0,0,0,0,0,1.014377
"ACTL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTN1",69.241658,47.821745,50.974833,56.0127453333333,1648,918,920,97.368685,90.347999,62.458246,83.3916433333333,3154,2333,1894,0.675573351595278
"ACTN1.AS1",0.213109,0.18718,0,0.133429666666667,1,1,0,0,0,0.194018,0.0646726666666667,0,0,1,1.06458041250863
"ACTN2",69.76771,1.253103,0.801863,23.940892,2414,37,25,978.395053,817.138475,753.753803,849.762443666667,32985,24389,21981,0.0293159297118338
"ACTN3",0.648357,0.142398,0.028312,0.273022333333333,33,2,1,0.251983,0.266257,0.25194,0.256726666666667,16,16,15,1.01296675490295
"ACTN4",209.643774,167.250481,183.429698,186.774651,3505,2178,2093,80.761957,61.78139,43.622584,62.0553103333333,1727,1358,1104,2.97793556176878
"ACTN4P1",0,0.055131,0,0.018377,0,1,0,0,0.036878,0,0.0122926666666667,0,1,0,1.00601044888863
"ACTP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR10",157.019067,205.113642,237.357145,199.829951333333,1492,1517,1594,123.432299,114.333934,91.069828,109.612020333333,961,968,829,1.81562501731842
"ACTR1A",115.943189,124.852514,131.407319,124.067674,3642,2918,2824,64.377145,42.659304,39.165459,48.7339693333333,3101,2292,2094,2.51473340407952
"ACTR1AP1",0,0.075651,0,0.025217,0,1,0,0.146532,0,0,0.048844,3,0,0,0.977473294407939
"ACTR1B",30.556702,30.517172,34.362579,31.812151,1047,814,792,19.202777,14.33055,13.258617,15.5973146666667,779,576,553,1.97695540869021
"ACTR2",96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,26.040333,13.291404,11.523641,16.9517926666667,1146,882,773,5.45416970242043
"ACTR3",61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,38.861514,29.33901,25.230379,31.1436343333333,1098,1075,941,2.30129012687976
"ACTR3B",12.200305,11.066625,8.231572,10.4995006666667,240,204,198,7.030276,2.889677,2.312428,4.07746033333333,129,80,93,2.26481349173186
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",0.478798,0.028455,0.143524,0.216925666666667,7,2,9,0.6982,1.16039,0.413306,0.757298666666667,10,10,5,0.692497917257852
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",2.300345,2.272068,2.6564,2.40960433333333,103,77,79,1.163629,0.795908,0.976133,0.978556666666667,62,40,49,1.72327858523132
"ACTR6",26.189179,23.847515,19.715424,23.250706,497,369,392,7.680683,7.620821,3.561405,6.28763633333333,89,134,72,3.32765040553387
"ACTR6P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR8",26.624084,28.334546,22.577852,25.845494,586,511,414,17.708309,15.074514,11.257858,14.680227,360,281,217,1.7120602909639
"ACTRT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT3",0.786164,0.893232,0.943422,0.874272666666667,22,19,18,0.448872,0.581869,0.461129,0.49729,14,18,14,1.25177665426649
"ACVR1",7.530875,6.531985,5.489665,6.51750833333333,334,179,196,7.233818,5.194846,4.253429,5.56069766666667,358,289,222,1.14583977425572
"ACVR1B",35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,7.139766,4.870088,4.743164,5.58433933333333,614,453,436,6.90103866659768
"ACVR1C",0.202768,0.064909,0.072133,0.11327,22,3,2,0.00775,0.013681,0,0.00714366666666667,1,2,0,1.10537357960516
"ACVR2A",16.001132,14.786883,12.909514,14.565843,1121,784,770,2.344089,1.398215,1.171016,1.63777333333333,115,94,85,5.90112986711014
"ACVR2B",4.136669,3.378978,3.850929,3.78885866666667,910,569,582,1.1158,1.888897,1.517997,1.50756466666667,261,178,121,1.90976477309857
"ACVR2B.AS1",0.552097,0.855593,1.095801,0.834497,25,29,33,0.180043,0.218239,0.259741,0.219341,9,11,13,1.50449874153334
"ACVRL1",1.158399,0.437574,0.500078,0.698683666666667,37,18,23,1.239071,1.061599,0.85141,1.05069333333333,40,22,30,0.828346022808546
"ACY1",16.513926,11.864692,15.383214,14.5872773333333,136,84,80,29.01427,20.193338,18.22011,22.475906,288,174,168,0.663969149192084
"ACY3",0,0,0,0,0,0,0,0,0,0.038868,0.012956,0,0,1,0.987209710984485
"ACYP1",23.726514,23.728152,24.186164,23.8802766666667,153,116,104,12.321627,16.716988,15.356579,14.798398,78,114,101,1.57486073376976
"ACYP2",13.526342,21.437315,22.138132,19.0339296666667,163,188,173,14.923638,15.092443,14.910934,14.9756716666667,179,179,196,1.25402737892189
"ADA",2.752245,0.680643,2.280619,1.90450233333333,55,11,27,4.945909,4.204043,4.670719,4.60689033333333,124,113,122,0.518023745901694
"ADA2",2.338413,4.38061,5.758638,4.15922033333333,97,158,142,5.734889,4.705926,3.659168,4.69999433333333,353,262,200,0.905127274103138
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2",0,0.231674,0.001766,0.0778133333333333,0,1,0,0,0,0,0,0,0,0,1.07781333333333
"ADAL",12.105016,15.600091,15.33191,14.3456723333333,307,321,294,13.118704,10.233636,7.871906,10.408082,497,431,361,1.34515796198987
"ADAM10",70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,24.348027,13.702235,11.245455,16.4319056666667,536,434,351,4.21318437989865
"ADAM11",21.676701,61.251494,63.202393,48.710196,1266,2768,2775,11.764671,7.939555,6.243467,8.649231,981,771,582,5.15172618419022
"ADAM12",253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,0.692991,0.787749,1.408243,0.962994333333333,57,72,53,97.8023738564027
"ADAM15",30.979275,23.526472,41.074168,31.8599716666667,498,372,446,11.532537,17.778786,12.695181,14.002168,314,295,237,2.19034819945135
"ADAM17",14.349408,16.247264,14.244751,14.947141,856,534,597,5.863159,4.842983,3.098865,4.601669,292,270,199,2.84685528545153
"ADAM18",0,0,0,0,0,0,0,0.106287,0,0.174783,0.09369,1,0,1,0.914335872139272
"ADAM19",16.94927,22.701045,23.52762,21.0593116666667,1960,1980,1753,21.431505,16.071382,16.202989,17.9019586666667,2888,2073,1947,1.16703840356862
"ADAM1B",0.523533,0.419067,0.421079,0.454559666666667,18,11,10,0.459583,0.2042,0.207801,0.290528,18,8,8,1.12710430666105
"ADAM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,0.018165,0.036213,0.036804,0.030394,1,2,2,1.0439660298229
"ADAM20P1",0.293669,0.308602,0.879615,0.493962,15,12,25,0.217782,0.305079,0.13309,0.218650333333333,11,16,6,1.22591522698198
"ADAM20P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM21",0.188727,0.221899,0.309121,0.239915666666667,9,8,10,0.092614,0.093693,0.038026,0.0747776666666667,5,5,2,1.15364852203541
"ADAM21P1",0.012879,0,0,0.004293,0,0,0,0.024479,0,0,0.00815966666666667,1,0,0,0.996164628684808
"ADAM22",13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,0.473128,0.221024,0.122401,0.272184333333333,42,22,22,9.73135575478711
"ADAM23",48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,41.864549,35.696454,23.789355,33.7834526666667,1340,1061,895,1.45470675816944
"ADAM24P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28",1.502507,0.416905,0.03323,0.650880666666667,52,9,3,0.222073,0,0.032833,0.0849686666666667,7,0,4,1.52159294308346
"ADAM29",0.184234,0.673702,0.264276,0.374070666666667,8,7,9,0.022632,0,0,0.007544,1,0,0,1.36378229304791
"ADAM30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM32",0.985926,0.562709,0.705876,0.751503666666667,77,43,33,1.741478,1.890163,5.623824,3.085155,39,39,22,0.428748399183548
"ADAM33",1.225579,0.212729,0.396698,0.611668666666667,54,8,12,0.151082,0.049411,0.215616,0.138703,10,3,12,1.41535472082419
"ADAM3A",0.341385,0,0.42368,0.255021666666667,6,0,5,0.13521,0.063743,0.062082,0.0870116666666667,3,1,1,1.15456135858707
"ADAM3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM7",0.297177,0.021595,0.063257,0.127343,18,1,2,0,0,0,0,0,0,0,1.127343
"ADAM8",5.896302,4.237317,5.824988,5.31953566666667,93,66,47,1.440741,0.605901,0.327876,0.791506,22,10,8,3.52749902409853
"ADAM9",31.044422,15.040139,19.545192,21.8765843333333,1575,713,795,26.964509,19.212823,18.44891,21.5420806666667,1015,721,645,1.01483907681873
"ADAMDEC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAMTS1",53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,7.164372,3.536363,3.442214,4.71431633333333,277,249,139,7.42695262057887
"ADAMTS10",30.984806,32.271974,30.357747,31.2048423333333,529,437,369,2.733393,2.863047,1.555908,2.384116,70,54,46,9.51647116509402
"ADAMTS12",3.104435,1.18569,1.477975,1.9227,449,149,114,9.689995,10.514763,8.128071,9.44427633333333,421,377,273,0.279837482916081
"ADAMTS13",8.251614,7.895253,8.511647,8.21950466666667,354,284,270,3.498026,3.363595,2.00095,2.95419033333333,170,115,87,2.33157837369319
"ADAMTS14",1.91118,0.569069,0.357461,0.945903333333333,195,44,24,1.363407,0.882597,0.773,1.00633466666667,169,102,89,0.969879734255036
"ADAMTS15",3.856279,2.752015,3.081575,3.22995633333333,417,225,219,5.729811,5.379448,3.798096,4.96911833333333,751,656,463,0.708640053207188
"ADAMTS16",38.568071,1.033011,1.581908,13.7276633333333,238,65,86,0.036176,0.066894,0.143115,0.0820616666666667,4,7,12,13.6107430722525
"ADAMTS17",0.604486,0.821092,0.902747,0.776108333333333,37,26,26,0.492449,0.402607,0.432152,0.442402666666667,33,26,24,1.23135402781655
"ADAMTS18",0.836196,0.34132,0.027707,0.401741,21,6,2,0.121899,0.017094,0.017158,0.0520503333333333,3,2,2,1.33238967337114
"ADAMTS19",0.691824,0.172356,0.296478,0.386886,17,12,6,2.13328,0.847573,1.17336,1.38473766666667,96,45,53,0.58156753230579
"ADAMTS19.AS1",0.374882,0.121996,0.026086,0.174321333333333,5,1,1,0.539942,0.541348,0.457923,0.513071,8,4,9,0.776117798393686
"ADAMTS2",1.05629,1.019052,1.068975,1.04810566666667,93,20,17,0.115833,0.086629,0.03467,0.079044,13,8,5,1.8980742830382
"ADAMTS20",1.283844,0.25905,0.359154,0.634016,110,21,25,0.194401,0.034761,0.182112,0.137091333333333,12,3,3,1.43701385464785
"ADAMTS3",6.587764,4.025588,2.784121,4.46582433333333,750,346,213,0.99259,0.688442,0.66207,0.781034,83,76,57,3.06890510418854
"ADAMTS4",25.829682,6.699742,10.583665,14.3710296666667,847,236,217,0.02932,0.026379,0.464571,0.173423333333333,6,6,4,13.099304598795
"ADAMTS5",2.810816,3.243508,4.167592,3.40730533333333,494,438,505,0.014722,0,0,0.00490733333333333,1,0,0,4.38578283503421
"ADAMTS6",1.385549,0.272905,0.54382,0.734091333333333,98,28,26,0.791118,0.693934,0.622677,0.702576333333333,95,61,55,1.01851018329281
"ADAMTS7",30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,5.459603,4.568133,3.862321,4.630019,514,375,312,4.89414470300485
"ADAMTS7P1",0.150186,0.168203,0.185199,0.167862666666667,14,12,11,0.261941,0.082785,0.052621,0.132449,22,9,6,1.03127175410695
"ADAMTS7P3",0.343115,0.309857,0.223329,0.292100333333333,24,16,10,27.094415,14.32422,19.042135,20.15359,169,95,92,0.0610818463122966
"ADAMTS7P4",1.534768,0.301199,1.35806,1.06467566666667,12,1,8,0.715329,0.268581,0.110375,0.364761666666667,10,6,9,1.5128470538812
"ADAMTS8",1.292831,3.322689,5.300198,3.30523933333333,79,144,195,0.317805,0.100515,0.182645,0.200321666666667,24,7,13,3.58673799939738
"ADAMTS9",11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,11.270211,9.013448,9.75239,10.0120163333333,594,373,363,0.888837887363589
"ADAMTS9.AS1",0.494178,0.230452,0.251472,0.325367333333333,8,2,2,0.376241,0.328325,0.127116,0.277227333333333,8,4,2,1.03769101924429
"ADAMTS9.AS2",0.433971,0.091595,0.138096,0.221220666666667,17,4,5,0.112101,0.18045,0.112638,0.135063,7,1,5,1.07590562520906
"ADAMTSL1",5.919842,5.793045,6.199496,5.97079433333333,392,254,315,2.699594,2.503845,1.528651,2.24403,224,163,120,2.14880698801594
"ADAMTSL2",0.70847,0.709747,0.641205,0.686474,50,37,29,0.864767,0.719934,0.473671,0.686124,77,57,38,1.00020757666696
"ADAMTSL3",1.068124,0.941684,1.198236,1.069348,69,31,31,0.184832,0.214714,0.105793,0.168446333333333,11,12,8,1.77102528457305
"ADAMTSL4",1.307851,0.581012,0.686961,0.858608,61,25,23,12.635359,12.932216,10.354914,11.974163,763,595,511,0.143254559080227
"ADAMTSL4.AS1",0.581504,0.269881,0.499135,0.450173333333333,15,4,3,0.08272,0.116549,0.118662,0.105977,2,2,2,1.31121472990246
"ADAMTSL5",5.943779,4.096958,2.883372,4.30803633333333,62,23,23,42.692522,31.619021,21.507695,31.939746,494,357,323,0.161143814932068
"ADAP1",34.213031,38.13869,48.991537,40.4477526666667,519,451,555,2.559191,2.013888,2.267124,2.28006766666667,50,43,34,12.6362492724998
"ADAP2",1.058876,0.353861,4.97029,2.12767566666667,7,3,13,3.159636,0.302603,0.075168,1.17913566666667,8,6,4,1.43528267400209
"ADAR",105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,31.090188,13.016808,8.388818,17.4986046666667,1562,1005,859,5.74307400914959
"ADARB1",68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,19.742685,2.826503,2.675535,8.41490766666667,369,269,279,8.19934325431338
"ADARB2",1.417302,0.902524,0.536378,0.952068,56,24,10,0.115823,0.022508,0.083771,0.074034,3,4,2,1.81751043263062
"ADARB2.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAT1",38.849966,55.207581,52.832268,48.9632716666667,508,481,421,12.085066,7.251189,8.024499,9.12025133333333,134,77,60,4.93695956958118
"ADAT2",3.889025,2.159954,2.429168,2.826049,236,114,122,0.527551,0.654778,0.610782,0.597703666666667,63,65,57,2.39471754357452
"ADAT3",0.789433,1.103201,1.650664,1.18109933333333,15,14,18,0.613159,0.450686,0.803128,0.622324333333333,20,11,23,1.34442866233283
"ADCK1",6.371801,4.972601,7.045702,6.13003466666667,158,98,124,6.62267,6.828834,4.626745,6.026083,191,206,136,1.01479510940401
"ADCK2",11.198469,11.32432,12.399282,11.6406903333333,275,218,192,8.450675,6.860918,7.832185,7.71459266666667,216,169,177,1.45051992868055
"ADCK5",7.056568,12.014195,5.892048,8.320937,112,122,102,4.110263,2.199273,1.452022,2.587186,128,66,57,2.59839802006364
"ADCY1",8.094792,11.432533,9.663837,9.73038733333333,1872,2052,1484,0.4447,0.546407,0.45112,0.480742333333333,108,68,50,7.24662697336268
"ADCY10",0.112042,0.05848,0.015777,0.0620996666666667,4,2,1,0.095948,0.039473,0.019977,0.0517993333333333,1,4,2,1.00979305938585
"ADCY10P1",2.283359,2.212481,2.87769,2.45784333333333,115,65,74,2.288528,3.3026,2.270997,2.62070833333333,123,92,65,0.955018470142813
"ADCY2",12.940722,10.140875,15.029355,12.7036506666667,374,286,287,0.17816,0.66433,0.071804,0.304764666666667,11,16,10,10.5027757240514
"ADCY3",14.158841,11.038002,13.410534,12.8691256666667,322,189,174,0.989079,0.854518,0.47374,0.772445666666667,27,19,13,7.82485236500903
