"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"MED31","Med31",6.116478,3.826531,4.604159,76,48,112,4.849056,8.59029,7.156917,8.672149,50,34,47,81.2762206666667,0.0710904797595994
"MED4","Med4",10.267731,12.0205,9.865501,169,192,319,10.7179106666667,24.903572,24.071923,27.188719,374,308,365,18.1188733333333,0.612897552191883
"MED6","Med6",16.625752,12.885282,19.68048,117,124,260,16.3971713333333,15.750956,17.314964,14.094468,235,215,220,2.512152,4.95342209942318
"MED7","Med7",18.995436,21.015551,15.699428,170,149,265,18.5701383333333,5.08057,6.319223,4.940639,135,122,128,0.00912366666666667,19.3932012297138
"MED8","Med8",22.155946,15.081732,17.746138,234,163,369,18.3279386666667,22.19866,21.152412,24.019129,480,383,483,0,19.3279386666667
"MED9","Med9",11.373172,12.99215,12.834144,279,317,612,12.399822,2.821674,3.689704,3.081587,95,91,93,12.0580203333333,1.02617561145882
"MEDAG","Medag",4.982616,6.390155,4.908244,186,231,341,5.427005,1.20536,5.614483,1.36552,17,117,13,0.191325666666667,5.39483466177874
"MEF2A","Mef2a",31.85322,38.756931,30.617476,1995,2157,3740,33.7425423333333,8.173091,9.305432,5.75291,520,458,416,0.331288333333333,26.0969329208674
"MEF2C","Mef2c",126.058481,155.365577,124.96129,6115,6682,11321,135.461782666667,16.456995,39.9493,8.75774,523,495,425,0.457464666666667,93.6295649477151
"MEF2D","Mef2d",53.619851,61.071456,55.517934,2407,2495,4667,56.7364136666667,9.507845,13.501306,9.289895,702,578,592,5.04634233333333,9.5489819272004
"MEFV","Mefv",0,0.029327,0,0,1,0,0.00977566666666667,0.2923,0.171838,0.081056,6,4,3,3.05054066666667,0.249294044860842
"MEGF10","Megf10",3.937445,3.792792,3.49339,428,403,723,3.741209,26.892232,36.327877,21.821305,1766,1937,1324,2.554038,1.33403441381325
"MEGF11","Megf11",4.812519,3.48872,3.554506,322,301,575,3.951915,0.339252,1.034133,1.202747,4,11,5,0.101939333333333,4.49381817147828
"MEGF6","Megf6",1.443199,3.697807,1.325561,56,75,118,2.15552233333333,6.23525,6.506872,6.109522,336,412,206,5.12506166666667,0.515182132860159
"MEGF8","Megf8",16.896601,16.949517,17.300177,1781,2027,3939,17.048765,204.873092,144.885292,146.1896,4336,3027,2933,0.00704633333333333,17.9224772511295
"MEGF9","Megf9",17.913915,20.543226,18.0884,1995,2243,3848,18.8485136666667,16.801568,20.15281,16.29561,1608,1539,1371,500.920179333333,0.0395451597364149
"MEI1","Mei1",0.871334,0.794464,1.208004,41,37,100,0.957934,3.631103,2.237881,0.942379,16,8,13,116.469872666667,0.0166675416900795
"MEI4","Mei4",0.596124,0.876611,0.759278,19,22,39,0.744004333333333,0.236684,0.218194,0.102618,10,13,5,18.4250206666667,0.0897813373411769
"MEIG1","Meig1",2.739173,1.593122,3.465768,7,6,20,2.59935433333333,1.317794,2.647149,0.79061,6,11,3,0,3.59935433333333
"MEIKIN","Meikin",0,0,0,0,0,0,0,0,0,0,0,0,0,0.136795666666667,0.879665562881866
"MEIOB","Meiob",0,0,0,0,0,0,0,0.079549,0.186288,0.209955,2,4,5,0,1
"MEIOC","Meioc",0.110792,0.14901,0.203528,7,9,24,0.154443333333333,1.50676,1.070717,1.219714,35,23,20,59.228745,0.0191676471647107
"MEIS1","Meis1",1.943506,1.567015,1.385015,69,52,96,1.63184533333333,1.813589,2.05644,0.319675,15,20,11,3.97814166666667,0.528680280626807
"MEIS2","Meis2",188.385083,244.922615,228.802607,1923,2206,4068,220.703435,47.863323,33.829026,50.202705,1141,702,1151,40.0125683333333,5.40574375147846
"MEIS3","Meis3",17.985969,20.0689,20.83991,212,255,478,19.631593,49.460232,54.617547,63.088613,898,658,757,0,20.631593
"MELK","Melk",0.679692,1.064833,0.388171,16,21,30,0.710898666666667,1.400007,6.468097,2.038187,37,110,44,0.828920666666667,0.935469043490496
"MELTF","Meltf",0.139232,0.211048,0.108271,8,12,12,0.152850333333333,13.699721,11.916698,25.6406,205,118,320,3.21267166666667,0.273662517412742
"MEMO1","Memo1",11.954158,10.117674,13.692233,236,191,416,11.921355,26.712939,19.373782,21.510434,278,227,284,910.407164333333,0.0141773682560983
"MEN1","Men1",24.057613,37.323819,35.003261,421,440,856,32.128231,10.847549,11.861365,11.289174,452,353,409,0.890703666666667,17.5216410609736
"MEOX1","Meox1",0.203894,0.17279,0.017747,6,5,1,0.131477,0.132296,0.338721,0.075251,3,11,1,0.105445333333333,1.0235485789136
"MEOX2","Meox2",0.031725,0.064405,0.01649,1,2,1,0.03754,2.491856,1.944281,2.819574,86,54,86,4.585608,0.185752383625919
"MEP1A","Mep1a",0,0.025689,0,0,1,0,0.008563,0,0,0,0,0,0,8.851759,0.102373900944999
"MEP1B","Mep1b",0,0,0.116741,0,0,2,0.0389136666666667,0.259954,0.037144,0.293343,1,1,1,3.216555,0.246389212678755
"MEPCE","Mepce",19.712803,35.560268,35.422688,266,353,613,30.2319196666667,11.091112,10.831111,10.624229,350,266,288,9.698135,2.91937984206281
"MEPE","Mepe",0,0,0,0,0,0,0,0,0.300937,0,0,1,0,28.362296,0.0340572821689421
"MERTK","Mertk",10.774138,8.679136,10.880838,564,452,1114,10.1113706666667,7.861008,4.919521,8.229694,230,75,218,5.26965466666667,1.7722460418341
"MESD","Mesd",25.237922,35.176807,26.800825,474,537,850,29.0718513333333,18.450664,13.394977,19.480546,1115,631,987,12.2378936666667,2.27164925860184
"MESP1","Mesp1",0,0,0,0,0,0,0,0.031697,0,0.037594,1,0,1,0,1
"MESP2","Mesp2",0.138907,0.353178,0.140388,3,8,6,0.210824333333333,0,0,0,0,0,0,12.4004096666667,0.0903572624608069
"MEST","Mest",15.534259,22.648693,16.963697,307,339,590,18.3822163333333,9.143846,21.735666,7.830483,107,139,105,17.22874,1.06327789706438
"MET","Met",0.917801,0.833058,1.653475,77,68,112,1.134778,0.875516,2.400277,0.967938,91,117,89,7.49096533333333,0.251417585185446
"METAP1","Metap1",17.501168,15.305503,16.010845,374,363,744,16.2725053333333,13.353318,20.238931,15.520909,323,343,338,16.6466743333333,0.978796628025643
"METAP1D","Metap1d",8.744324,6.803678,9.637218,171,164,388,8.39507333333333,15.549835,21.665009,14.471376,191,168,143,34.7323593333333,0.262928995135483
"METAP2","Metap2",98.339778,106.241185,103.672434,835,773,1461,102.751132333333,132.928915,178.539776,144.498703,651,620,611,55.4138613333333,1.83910708966184
"METRN","Metrn",27.319457,28.701685,28.564089,328,316,699,28.195077,18.262374,11.031264,25.721634,282,149,249,0.106161333333333,26.3931454845044
"METRNL","Metrnl",4.142553,2.724013,3.399804,53,34,82,3.42212333333333,8.134252,7.678682,7.770988,86,50,55,0.066322,4.14708065043517
"METTL1","Mettl1",3.783611,3.809662,2.776431,77,84,110,3.456568,10.799492,11.493443,13.515073,97,76,90,5.08002233333333,0.732985465459091
"METTL11B","Mettl11b",0.5292,0.629363,1.002254,11,14,38,0.720272333333333,0.130966,0,0,1,0,0,9.51423533333333,0.163613641771889
"METTL14","Mettl14",8.32945,8.003595,6.255461,192,206,390,7.529502,12.23172,16.245063,14.202519,266,238,223,3.370079,1.95179583710043
"METTL15","Mettl15",1.871064,2.219974,1.919594,39,47,60,2.003544,2.749169,2.973406,3.236011,129,109,145,0.299978333333333,2.31045696915461
"METTL16","Mettl16",7.888002,7.658237,6.691038,464,352,651,7.41242566666667,6.2657,6.33785,4.024689,318,266,263,13.451363,0.582119878011968
"METTL17","Mettl17",37.063923,48.8132,61.238408,151,136,347,49.0385103333333,90.774723,127.621391,142.543499,456,375,441,0,50.0385103333333
"METTL18","Mettl18",1.515305,2.72685,1.675879,27,46,57,1.972678,2.995456,2.415614,3.524697,45,37,52,15.7432336666667,0.177545034560329
"METTL21C","Mettl21c",0.121946,0.124602,0.021722,3,3,2,0.0894233333333333,0,0,0.083101,0,0,1,10.381427,0.0957193973421201
"METTL21EP","Mettl21e",0.052193,0.05531,0.012721,1,2,1,0.0400746666666667,0.16732,0.178152,0.293028,6,5,6,3.71271633333333,0.220695368255067
"METTL22","Mettl22",16.087914,15.164801,10.859549,125,119,194,14.0374213333333,69.038708,69.067331,73.732028,288,217,231,0.748652,8.59943621334224
"METTL23","Mettl23",10.515878,12.218102,9.351682,110,133,184,10.6952206666667,18.127214,14.767983,10.890002,153,97,107,53.816678,0.213351503472477
"METTL24","Mettl24",0.412709,1.031775,0.515398,7,18,18,0.653294,0.399297,0,0.092748,5,0,1,0,1.653294
"METTL25","Mettl25",1.861745,1.787597,2.365323,42,46,92,2.00488833333333,4.948348,3.469034,3.141296,50,42,38,0.0319316666666667,2.91190631162593
"METTL26","Mettl26",19.955373,18.340854,24.963331,129,127,282,21.0865193333333,21.944769,19.357497,24.636946,182,128,169,28.0815586666667,0.759468210988599
"METTL2A","Mettl2",5.139629,9.019767,7.330016,97,104,206,7.16313733333333,8.99126,9.422966,7.785548,288,228,260,1.891391,2.82325611905596
"METTL3","Mettl3",14.753987,11.477799,18.890488,192,159,332,15.040758,35.088868,34.018107,33.82067,887,708,774,11.3442833333333,1.29944830063039
"METTL4","Mettl4",3.996887,3.337983,3.417721,310,262,517,3.584197,3.603382,5.042975,3.282892,69,70,48,2.13261833333333,1.46337552558536
"METTL5","Mettl5",7.875002,9.87488,9.292807,79,59,139,9.01422966666667,42.232143,95.908007,49.435641,144,124,129,6.66120533333333,1.30713500434396
"METTL6","Mettl6",22.072063,20.191312,17.187497,228,190,405,19.8169573333333,12.793533,10.351771,10.656228,231,172,211,0.783500333333333,11.6719671671868
"METTL7B","Mettl7b",0,0,0,0,0,0,0,0.106824,0,0.063464,2,0,1,62.7244356666667,0.0156925673729126
"METTL8","Mettl8",8.424505,5.281073,5.91287,136,125,231,6.53948266666667,5.090983,8.874278,5.201454,270,213,224,0.560538,4.83133551804997
"METTL9","Mettl9",37.977186,44.329478,36.733658,561,615,1083,39.6801073333333,69.455531,77.230836,68.382328,1105,985,1085,2.76016066666667,10.8187151931983
"MEX3B","Mex3b",3.249815,4.498325,2.90097,132,185,238,3.54970333333333,5.169402,4.362035,4.461562,262,177,195,11.896001,0.352799548738662
"MEX3C","Mex3c",10.641702,10.145988,9.557094,489,462,865,10.114928,15.650558,18.419058,18.390046,725,708,784,3.41123033333333,2.51968887591527
"MEX3D","Mex3d",3.466502,3.921872,3.655253,84,109,217,3.681209,7.85466,9.348651,8.943311,206,177,180,0.271558666666667,3.68147307923399
"MFAP1","Mfap1b",13.886699,14.778972,13.715077,648,673,1217,14.126916,14.651211,13.463758,15.072788,426,315,389,0.0371213333333333,14.5854834085629
"MFAP2","Mfap2",1.808827,2.141131,2.85689,20,18,44,2.26894933333333,103.342403,112.577925,89.78202,1115,938,880,0.109200666666667,2.94712168101834
"MFAP3","Mfap3",8.141189,5.288057,7.421503,377,327,723,6.95024966666667,13.538886,16.089758,10.712576,349,316,295,5.25039266666667,1.27196003365762
"MFAP3L","Mfap3l",9.145444,10.480196,9.559738,813,896,1559,9.72845933333333,3.522622,1.29544,2.614399,200,97,153,0,10.7284593333333
"MFAP4","Mfap4",0.293669,0.691962,1.416784,5,11,31,0.800805,1.230313,2.126867,2.060629,33,37,32,0.265624,1.42285939583952
"MFAP5","Mfap5",0.029931,0,0.211024,1,0,3,0.0803183333333333,0.358206,0.485634,0.327866,4,6,1,56.5958183333333,0.0187568883400708
"MFF","Mff",168.768507,207.265672,175.603715,1658,1816,3205,183.879298,38.387239,43.48127,37.053783,571,466,487,3.17601066666667,44.2717494655186
"MFGE8","Mfge8",52.757833,51.927808,55.29732,1289,1250,2592,53.3276536666667,301.420605,174.086531,274.160756,5548,2589,4621,0.0740283333333333,50.5830730722498
"MFHAS1","Mfhas1",6.785909,8.499322,8.615342,539,559,1068,7.96685766666667,3.372839,3.860422,2.079274,157,107,114,4.902198,1.51924040275617
"MFN1","Mfn1",229.085027,187.494719,245.153781,792,710,1498,220.577842333333,30.61557,38.928698,34.517277,770,670,729,6.98858233333333,27.7368165073261
"MFN2","Mfn2",58.239285,54.381743,56.308708,2171,2279,4225,56.309912,55.093104,76.304498,55.552669,1260,1000,1133,3.343525,13.1943322531815
"MFNG","Mfng",2.137648,2.094093,1.71758,39,39,69,1.983107,4.956339,2.666012,7.271484,51,17,56,14.6020356666667,0.191199857745059
"MFRP","Mfrp",0.079084,0.218508,0.071457,5,1,4,0.123016333333333,0,0.028495,0,0,1,0,2.186374,0.352443352014965
"MFSD1","Mfsd1",8.889058,11.09921,10.351384,255,275,506,10.1132173333333,23.574623,24.345832,33.3413,453,281,440,0.228398666666667,9.04691419398046
"MFSD10","Mfsd10",22.298093,64.651245,37.211862,83,97,236,41.3870666666667,67.913059,47.661597,67.985477,1163,673,1000,17.87282,2.2459318038675
"MFSD11","Mfsd11",21.132794,16.750712,19.730934,326,307,577,19.2048133333333,16.542729,15.099064,13.174028,301,234,265,6.13451433333333,2.83198160229827
"MFSD12","Mfsd12",5.128288,5.515879,5.419084,255,289,567,5.354417,137.155537,133.730194,154.06985,2077,1604,1911,25.3513156666667,0.241142305013562
"MFSD13A","Mfsd13a",6.730539,10.047291,7.841607,183,223,381,8.206479,7.677616,4.39274,6.099884,93,46,59,6.20453333333333,1.27787305215235
"MFSD14A","Mfsd14a",16.858551,17.571838,16.640863,643,651,1165,17.0237506666667,20.068662,13.632828,15.168663,572,443,541,1.859701,6.30266963807289
"MFSD14B","Mfsd14b",18.669416,19.529992,13.814237,556,555,965,17.3378816666667,9.019871,13.525964,10.598636,434,498,436,0.964414666666667,9.33503601751429
"MFSD2A","Mfsd2a",8.795384,6.394832,7.940553,250,170,432,7.71025633333333,4.102028,2.918016,3.889222,91,67,65,20.038452,0.414016028048705
"MFSD2B","Mfsd2b",0.624692,0.548034,1.063253,14,9,44,0.745326333333333,2.508134,0.377976,0.106434,26,9,3,0.0117243333333333,1.72510067795147
"MFSD3","Mfsd3",7.428267,4.984788,10.007654,35,38,69,7.47356966666667,5.504314,3.880023,4.860649,99,49,75,38.687532,0.213507095040998
"MFSD4A","Mfsd4a",79.506073,118.764904,77.906196,503,764,1230,92.0590576666667,0.455456,0.716193,0.120958,17,9,6,35.386566,2.55751140865194
"MFSD4B","Mfsd4b1",0.395089,0.391278,0.230948,7,7,11,0.339105,10.642031,5.743355,6.210429,348,307,276,0.207348666666667,1.10912865270071
"MFSD5","Mfsd5",11.220823,12.248498,10.899377,242,266,465,11.4562326666667,15.478593,18.661137,13.700194,232,190,223,0.090256,11.4250530762194
"MFSD6","Mfsd6",18.801476,18.09924,16.995329,1095,1030,1802,17.9653483333333,7.871269,7.175249,12.208894,310,201,340,7.53193833333333,2.22286514416517
"MFSD6L","Mfsd6l",0,0,0.019379,0,0,1,0.00645966666666667,0,0,0,0,0,0,2.694494,0.272421518797071
"MFSD8","Mfsd8",14.476829,7.644811,21.656736,215,191,419,14.592792,31.065807,34.630526,18.371663,324,246,295,10.0292603333333,1.4137658853581
"MFSD9","Mfsd9",0.848537,1.016404,1.028272,37,43,85,0.964404333333333,8.086503,17.224404,15.590756,290,228,223,6.33891,0.267669767490449
"MGA","Mga",13.952189,15.918536,13.600229,1049,1015,1988,14.490318,5.040941,4.809061,3.787876,608,587,510,0.353970666666667,11.4406599650608
"MGARP","Mgarp",0.068432,0.109812,0.169365,1,1,3,0.115869666666667,0.126488,0,0.214018,2,0,3,0.0215576666666667,1.09232175830831
"MGAT1","Mgat1",45.875512,51.879071,40.39162,483,528,931,46.0487343333333,30.781047,30.63329,35.984752,1190,975,966,0.008259,46.6633417934611
"MGAT2","Mgat2",8.126447,8.266717,7.873509,248,256,489,8.088891,18.105717,18.167757,17.643472,697,554,585,0.321188,6.87933208597111
"MGAT3","Mgat3",28.393336,31.912716,28.040839,1858,2062,3534,29.4489636666667,10.777328,5.919281,7.605676,673,354,508,0.756997,17.3301170500955
"MGAT4A","Mgat4a",9.417098,10.44959,9.935557,538,553,923,9.93408166666667,4.821943,3.231209,4.947743,386,214,377,0.617201,6.76111483153094
"MGAT4B","Mgat4b",23.348854,23.895362,22.373805,401,440,926,23.206007,148.79166,124.078059,142.401805,1349,952,1143,39.6788056666667,0.595052057288768
"MGAT4C","Mgat4c",5.766487,5.190862,5.622737,134,113,220,5.52669533333333,1.928188,1.476484,1.451805,232,127,230,73.3825066666667,0.08774503073124
"MGAT4D","Mgat4d",0,0,0,0,0,0,0,0,0,0,0,0,0,3.10687033333333,0.2434944176064
"MGAT4EP","Mgat4e",0,0,0,0,0,0,0,0.205119,0.149898,0.077355,3,5,2,22.1153986666667,0.04326120498376
"MGAT5","Mgat5",11.100103,10.993693,10.903976,1321,1298,2511,10.9992573333333,9.757349,8.385435,7.727694,937,690,760,17.735087,0.640469795167396
"MGAT5B","Mgat5b",23.810476,32.340484,28.65372,760,905,1628,28.2682266666667,7.756914,5.158921,6.938115,355,167,289,5.63608133333333,4.4104683466809
"MGLL","Mgll",67.634887,66.504746,73.455357,2166,2471,4533,69.19833,31.186488,20.263731,28.588177,176,123,151,25.717591,2.62741988976476
"MGME1","Mgme1",1.911183,1.690845,1.80843,64,51,110,1.803486,8.918408,14.259493,12.94505,198,243,201,7.37243333333333,0.3348472168585
"MGMT","Mgmt",0.101417,0.15534,0.146405,4,6,11,0.134387333333333,2.857803,3.335022,3.92957,53,48,61,0,1.13438733333333
"MGP","Mgp",20.682833,25.090875,34.319434,114,135,361,26.697714,2.447595,20.443173,1.727125,14,75,10,0.230253333333333,22.5138296719375
"MGRN1","Mgrn1",84.382081,97.701676,83.935128,1683,1935,3288,88.6729616666667,43.954035,41.323602,34.143083,1305,903,1025,1.3224,38.6121949994259
"MGST1","Mgst1",9.601935,11.715454,9.696457,55,64,107,10.3379486666667,170.781034,255.550088,153.602929,251,386,251,0.0467496666666667,10.8315760947619
"MGST2","Mgst2",0.659856,0,0.151796,3,0,2,0.270550666666667,5.862824,6.422854,5.27252,48,38,41,0,1.27055066666667
"MGST3","Mgst3",34.991264,39.360959,31.936508,441,486,767,35.429577,112.477529,107.657369,123.548162,629,488,576,0.119377666666667,32.5444915374108
"MIA","Mia",2.804391,1.295547,1.461059,4,6,7,1.85366566666667,185.930893,190.061792,218.508672,531,382,479,0.384788333333333,2.06072335964702
"MIA2","Mia2",96.148616,96.396267,111.839632,485,430,927,101.461505,7.842084,9.318198,11.215853,279,259,288,0.130256666666667,90.6533073608649
"MIA3","Mia3",34.945491,35.679908,32.424008,1393,1278,2409,34.3498023333333,69.626901,74.971404,53.587187,906,837,750,105.119974,0.333111675407434
"MIB1","Mib1",31.517166,30.098722,29.610709,2748,2652,4978,30.4088656666667,6.120556,7.839425,6.206538,890,918,795,15.246234,1.93330132181198
"MIB2","Mib2",33.569972,25.98312,35.677758,688,647,1494,31.7436166666667,58.543284,40.840585,42.288796,753,484,506,14.4075276666667,2.12517007108841
"MICAL1","Mical1",3.654763,3.274599,3.602992,90,103,160,3.51078466666667,72.398405,55.639709,69.715629,2397,1545,1990,0.345020666666667,3.3536917152698
"MICAL2","Mical2",124.688045,79.730905,85.25963,3612,2280,4916,96.5595266666667,3.22797,21.919371,3.571503,91,327,65,0,97.5595266666667
"MICAL3","Mical3",22.136307,30.727852,34.683706,1291,1190,2469,29.1826216666667,128.527924,137.27788,79.189231,3807,3456,2378,0.0910726666666667,27.6632552430055
"MICALL1","Micall1",11.076358,12.129379,8.940444,585,592,1020,10.7153936666667,18.689175,27.43731,19.17647,716,698,615,63.4902603333333,0.181661441683021
"MICALL2","Micall2",0.278573,0.49393,0.457506,12,22,30,0.410003,51.990765,39.830024,47.300164,1335,739,973,22.8620306666667,0.0590898159379897
"MICOS10","Micos10",128.342863,135.637813,130.120205,469,459,922,131.366960333333,57.098931,68.333696,65.038154,298,264,305,7.17412633333333,16.1934077032249
"MICOS13","Micos13",100.426273,99.574988,114.279612,201,227,447,104.760291,28.945093,32.283031,33.209827,150,130,150,74.3507183333333,1.40357375933886
"MICU1","Micu1",75.995052,80.27723,74.492068,820,820,1517,76.92145,19.077153,16.735631,19.22758,493,332,409,0,77.92145
"MICU2","Micu2",8.691873,14.185071,12.258358,189,201,413,11.7117673333333,27.660524,41.101798,33.782063,499,463,453,22.3459416666667,0.544495806373199
"MICU3","Micu3",37.784086,47.630423,39.018993,1143,1384,2241,41.477834,6.085041,7.67235,5.902924,189,143,154,0,42.477834
"MID1","Mid1",13.683937,13.033936,17.485966,241,160,449,14.734613,14.884057,22.316369,15.070593,1324,1374,1140,40.550896,0.378682880869765
"MID1IP1","Mid1ip1",48.814899,57.965137,48.552115,652,742,1341,51.7773836666667,6.147167,6.720374,6.039153,259,213,214,22.9665303333333,2.20212867413947
"MID2","Mid2",5.183017,5.888939,6.017661,434,471,800,5.696539,1.555683,1.766749,1.11028,36,28,24,27.6050193333333,0.234103634818962
"MIDN","Midn",15.192192,12.603267,13.449493,481,445,926,13.7483173333333,30.54396,32.622252,25.086831,986,684,811,85.4388176666667,0.170621460721584
"MIEF1","Mief1",4.445071,5.683947,5.487202,265,278,545,5.20540666666667,8.363827,9.094867,7.995002,602,468,493,20.7110813333333,0.285817485153971
"MIEF2","Mief2",5.608782,9.514479,4.266232,94,116,230,6.46316433333333,4.562879,2.752142,2.981528,94,72,77,18.471788,0.383280895074111
"MIEN1","Mien1",48.380931,47.972869,42.72633,358,349,607,46.3600433333333,15.610724,11.35385,13.64065,152,88,115,18.9553433333333,2.37330135303777
"MIER1","Mier1",20.096416,26.63484,12.727891,532,502,960,19.8197156666667,4.004393,6.666007,4.834729,263,325,245,15.2874943333333,1.27826387783036
"MIER2","Mier2",17.543072,21.898853,28.059649,220,230,488,22.5005246666667,18.878599,28.09397,18.003744,342,313,272,4.06070333333333,4.64372699183447
"MIER3","Mier3",8.986502,5.253034,6.795224,301,255,501,7.01158666666667,7.79833,8.207353,5.65439,297,315,271,8.07012733333333,0.883293736927324
"MIF","Mif",119.908704,156.635637,134.786667,507,675,1136,137.110336,126.112965,91.701599,122.555359,637,361,519,5.169813,22.3848495894446
