"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"OSGEPL1","Osgepl1",5.567384,5.756073,5.607301,144,136,260,5.643586,5.084079,4.540788,4.816074,117,150,159,9.927046,0.607994694998081
"OSGIN1","Osgin1",1.529668,0.120253,0.205996,9,3,10,0.618639,1.232605,1.87298,1.021174,29,54,36,2.441552,0.470322401056268
"OSM","Osm",0,0.130603,0.017312,0,1,1,0.049305,0,0,0,0,0,0,2.28354633333333,0.319564548046071
"OSMR","Osmr",0.81131,0.628939,1.263883,57,48,106,0.901377333333333,1.352589,1.004124,1.74372,112,109,190,0,1.90137733333333
"OSR1","Osr1",0.311644,0.552832,1.199539,8,14,42,0.688005,0.152601,0.025396,0,6,1,0,47.54217,0.0347739913563815
"OSR2","Osr2",0,0,0,0,0,0,0,0,0,0,0,0,0,30.0334696666667,0.0322232741211695
"OST4","Ost4",27.825017,31.905065,31.885428,161,169,324,30.5385033333333,195.348097,156.32236,176.488943,651,712,859,33.8612833333333,0.904685666094717
"OSTC","Ostc",22.341252,21.042478,22.275776,249,235,469,21.886502,62.19316,53.004757,56.44499,572,593,661,31.5033986666667,0.70412642796862
"OSTF1","Ostf1",3.804873,4.310218,5.128346,84,79,151,4.414479,10.33368,15.684085,14.305655,185,380,362,7710.23937866667,0.000702154184835617
"OSTM1","Ostm1",15.3664,16.85082,16.763832,617,659,1138,16.3270173333333,64.18151,62.737164,60.631891,1006,1312,1154,2.05776466666667,5.66656339587503
"OSTN","Ostn",0.113407,0.058526,0.030004,2,1,1,0.0673123333333333,1.516896,0.221431,0.57557,13,14,8,27.7238093333333,0.0371577572092689
"OTC","Otc",0,0,0.052168,0,0,3,0.0173893333333333,0.153919,0,0,1,0,0,9.30468166666667,0.098730787252202
"OTOA","Otoa",0.049151,0.202402,0.129319,3,3,6,0.126957333333333,0.05516,0.035362,0.117112,2,3,9,6.98472733333333,0.141139112994967
"OTOF","Otof",3.369837,3.218229,4.148895,344,323,808,3.578987,0.243405,0.062086,0.17665,11,6,13,22.47743,0.195037829949871
"OTOG","Otog",0.057509,0.103171,0.033971,3,5,4,0.0648836666666667,0.232086,0.170177,1.084436,2,5,4,0.510035666666667,0.705204314158584
"OTOGL","Otogl",0.055216,0.032435,0.066645,7,4,16,0.051432,0.053972,0,0.045344,2,0,2,35.5057553333333,0.028801814683723
"OTOL1","Otol1",0.035209,0,0.018814,1,0,1,0.0180076666666667,0,0,0,0,0,0,108.134467,0.00932801244786092
"OTOP1","Otop1",0,0.037261,0,0,1,0,0.0124203333333333,0.068873,0,0.073322,2,0,3,0.316002666666667,0.769314803820053
"OTOP2","Otop2",1.933369,0.277808,0.480348,7,8,13,0.897175,0,0,0,0,0,0,4.76256233333333,0.329224204487275
"OTOP3","Otop3",0.095354,0,0.016595,3,0,1,0.0373163333333333,0.054843,0.099492,0.206792,2,5,11,0,1.03731633333333
"OTOR","Otor",0,0,0,0,0,0,0,0.145951,0.547102,0.371882,2,11,11,0.0633833333333333,0.940394652289077
"OTOS","Otos",0.293292,0.274017,0.154732,2,1,3,0.240680333333333,0,0.129812,0,0,1,0,0,1.24068033333333
"OTP","Otp",0.077568,0.246834,0.067786,2,7,4,0.130729333333333,0.027245,0.039084,0.032999,1,2,2,0,1.13072933333333
"OTUB1","Otub1",94.440958,97.228569,88.906233,1312,1406,2429,93.5252533333333,55.543729,51.551257,51.280428,1032,1319,1390,0,94.5252533333333
"OTUB2","Otub2",9.578297,10.960681,9.417569,367,240,543,9.98551566666667,2.904004,3.117354,2.576206,184,258,236,0,10.9855156666667
"OTUD1","Otud1",6.599688,7.694338,5.546242,182,224,335,6.61342266666667,2.319277,3.930925,3.588944,88,206,216,0,7.61342266666667
"OTUD3","Otud3",4.295483,3.677179,4.321953,83,72,168,4.098205,25.22116,18.658268,30.627122,567,801,706,0,5.098205
"OTUD4","Otud4",15.153163,14.789572,13.539548,946,830,1783,14.4940943333333,6.227235,6.723024,5.840897,679,1004,961,0,15.4940943333333
"OTUD5","Otud5",23.736184,32.480505,32.535854,768,745,1386,29.584181,27.621154,24.78283,25.857529,675,836,891,0,30.584181
"OTUD6A","Otud6a",0,0,0,0,0,0,0,0,0.114246,0.054512,0,4,2,0,1
"OTUD6B","Otud6b",18.357329,17.644661,17.557522,731,685,1308,17.8531706666667,5.899488,5.250655,4.333383,242,289,239,0,18.8531706666667
"OTUD7A","Otud7a",14.621642,15.121232,16.242787,374,388,791,15.3285536666667,2.313144,3.614202,2.31329,329,496,371,0,16.3285536666667
"OTUD7B","Otud7b",10.028394,10.2098,7.893958,768,690,1274,9.377384,1.421231,1.128666,0.962791,202,210,197,0,10.377384
"OTULIN","Otulin",9.220904,9.298297,8.264882,127,128,228,8.92802766666667,4.719221,5.880069,5.291394,226,386,271,0,9.92802766666667
"OTULINL","Otulinl",25.077999,29.876936,22.530727,244,232,417,25.828554,1.830093,0.634988,1.846382,106,89,95,0,26.828554
"OTX1","Otx1",0.946404,1.497633,0.898885,36,56,65,1.11430733333333,0,0.032905,0.129742,0,2,7,0,2.11430733333333
"OTX2","Otx2",0.412729,0.279081,0.487103,11,6,17,0.392971,0.036159,0,0,1,0,0,0,1.392971
"OVCA2","Ovca2",8.651896,8.57022,6.132149,184,206,358,7.784755,6.571917,6.156142,4.21847,87,112,84,0,8.784755
"OVCH2","Ovch2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OVGP1","Ovgp1",3.535094,2.358429,3.260259,41,33,90,3.05126066666667,5.179266,5.482345,6.210841,113,157,194,0,4.05126066666667
"OVOL1","Ovol1",0.024839,0,0.012901,1,0,1,0.01258,0.059603,0.053897,0.014397,3,4,1,3.33135666666667,0.233778946858067
"OVOL2","Ovol2",2.486399,2.011211,2.427213,44,37,89,2.30827433333333,0,0,0,0,0,0,0,3.30827433333333
"OVOL3","Ovol3",0,0,0.073146,0,0,1,0.024382,0.277118,0,0.091347,2,0,1,6.44680466666667,0.137559939578559
"OXA1L","Oxa1l",21.408946,21.590778,20.111761,315,369,628,21.0371616666667,37.377502,36.945499,34.803779,796,1107,1156,23.2096273333333,0.910264390411517
"OXCT1","Oxct1",144.631308,164.476283,156.261462,3299,3542,6251,155.123017666667,238.801073,231.464248,200.340242,1601,2023,1643,4.83510333333333,26.7558274032279
"OXGR1","Oxgr1",0.038531,0.05926,0.091295,2,3,9,0.0630286666666667,0.343397,0.126737,0.038685,2,1,1,0,1.06302866666667
"OXLD1","Oxld1",2.741612,5.569452,3.135931,22,23,43,3.815665,6.573484,5.750791,7.282156,91,129,164,0,4.815665
"OXNAD1","Oxnad1",13.109697,40.523904,21.048254,133,149,251,24.8939516666667,4.819051,3.873855,3.720246,163,164,167,0,25.8939516666667
"OXR1","Oxr1",135.493361,140.2233,119.242097,3441,3495,5787,131.652919333333,35.87298,17.593764,18.866022,999,667,800,0,132.652919333333
"OXSM","Oxsm",1.995663,2.483803,2.078515,86,82,187,2.18599366666667,19.445601,12.252623,13.403175,68,99,80,0,3.18599366666667
"OXSR1","Oxsr1",13.979335,13.443323,13.215309,646,645,1236,13.545989,16.025096,14.29145,13.640828,1103,1290,1293,0,14.545989
"OXT","Oxt",0.807665,8.494975,1.564949,3,32,12,3.62252966666667,0,0,0.296604,0,0,2,0,4.62252966666667
"OXTR","Oxtr",1.31877,1.023667,1.304166,69,59,138,1.21553433333333,0.365917,0.233869,0.246229,25,22,25,0,2.21553433333333
"P2RX1","P2rx1",0.236956,0.06106,0.135621,7,2,8,0.144545666666667,0,0,0,0,0,0,0,1.14454566666667
"P2RX2","P2rx2",0,0.077614,0,0,2,0,0.0258713333333333,0.218938,0.937493,1.591441,4,28,50,0,1.02587133333333
"P2RX3","P2rx3",0.716892,0.574394,0.904273,14,13,30,0.731853,74.92959,127.107014,107.434159,4127,9671,9265,0,1.731853
"P2RX4","P2rx4",12.609057,10.046579,9.53839,136,128,218,10.731342,6.293738,5.949589,5.389553,103,127,89,0,11.731342
"P2RX6","P2rx6",1.516762,1.864589,1.562041,49,61,99,1.64779733333333,0.502836,0.387945,2.351545,18,23,23,0,2.64779733333333
"P2RX7","P2rx7",3.610054,3.043331,4.67979,94,95,175,3.777725,0.872757,0.454597,0.295212,43,41,33,0,4.777725
"P2RY1","P2ry1",1.305421,1.330759,1.534543,57,54,133,1.390241,0.109357,0,0.013945,11,0,2,0,2.390241
"P2RY10","P2ry10",0.032397,0,0,1,0,0,0.010799,0.07869,0.027628,0.013709,4,2,1,3.33135666666667,0.233367759293278
"P2RY12","P2ry12",19.666377,20.76626,19.767255,430,476,836,20.0666306666667,0,0.023679,0,0,1,0,0,21.0666306666667
"P2RY14","P2ry14",2.458739,1.831952,2.585781,33,32,66,2.29215733333333,0.581624,0,0,19,0,0,0,3.29215733333333
"P2RY2","P2ry2",0.252259,0.435132,0.336098,7,11,8,0.341163,0.030127,0.005019,0.040759,3,1,2,10.4220566666667,0.117418696049194
"P2RY4","P2ry4",0.047761,0.016364,0.050915,3,1,6,0.0383466666666667,0,0,0.029331,0,0,1,0,1.03834666666667
"P2RY6","P2ry6",0.805783,0.644766,0.828271,16,16,40,0.759606666666667,0.161966,0.085438,0.037355,5,2,2,0,1.75960666666667
"P3H1","P3h1",4.592596,7.04303,5.062622,68,54,143,5.56608266666667,28.978286,15.850408,16.303647,411,326,322,0,6.56608266666667
"P3H2","P3h2",1.658098,2.355247,2.269639,34,34,62,2.094328,10.614992,0.459362,2.482676,115,17,27,0,3.094328
"P3H3","P3h3",13.67535,9.170702,8.905568,183,152,313,10.5838733333333,10.752516,9.534398,6.111686,250,342,219,0,11.5838733333333
"P3H4","P3h4",16.596054,26.150113,12.857319,71,75,125,18.5344953333333,16.655659,12.436272,13.679304,294,280,377,4.72713333333333,3.41086791530376
"P4HA1","P4ha1",14.212179,12.304456,14.163076,600,495,1089,13.5599036666667,13.306211,2.050323,6.020525,335,77,216,0,14.5599036666667
"P4HA2","P4ha2",6.264249,4.569098,6.470105,123,99,256,5.76781733333333,18.8736,13.581775,16.817651,412,338,518,0,6.76781733333333
"P4HA3","P4ha3",1.187373,0.835951,1.485063,31,24,60,1.16946233333333,0.919704,0.054403,0.861666,11,3,8,0,2.16946233333333
"P4HB","P4hb",57.103276,53.075782,59.822487,1063,1141,2060,56.6671816666667,234.816928,169.662846,150.460541,1814,1735,1764,13.475112,3.98388500666984
"P4HTM","P4htm",88.833761,78.535071,86.076834,470,535,977,84.4818886666667,51.331189,60.496238,58.339172,1223,1663,1695,0,85.4818886666667
"PA2G4","Pa2g4",19.359571,20.565412,18.174997,628,634,1126,19.36666,96.974132,113.562684,111.445431,1228,1840,1793,5.447034,3.15907438986672
"PABPC1","Pabpc1",84.36479,82.887954,91.846799,1445,1481,2763,86.3665143333333,622.01734,667.996502,701.098916,4225,6124,6855,16.5615143333333,4.97488500564577
"PABPN1L","Pabpn1l",0,0,0,0,0,0,0,0.095702,0.492833,0.250181,1,12,6,0,1
"PACC1","Pacc1",2.552326,3.018636,2.627113,76,88,149,2.73269166666667,28.095768,32.486289,42.656578,548,878,778,0,3.73269166666667
"PACRG","Pacrg",9.799177,13.844905,10.577058,91,97,153,11.4070466666667,20.946275,13.697986,33.465582,69,111,127,0,12.4070466666667
"PACRGL","Pacrgl",7.084057,8.2279,8.145094,93,94,197,7.819017,10.013673,33.124007,23.922275,149,246,232,21.359992,0.394410561506462
"PACS1","Pacs1",16.052717,23.393721,17.063063,796,979,1606,18.8365003333333,101.068072,92.173051,83.654246,2472,3003,3278,2.83628,5.17076447322232
"PACS2","Pacs2",24.017283,22.329616,21.646827,1486,1500,2761,22.6645753333333,46.530491,48.696193,42.186484,2410,3814,3512,0,23.6645753333333
"PACSIN1","Pacsin1",104.379275,96.938332,98.738418,4201,4094,7576,100.018675,4.292409,3.654408,4.476242,220,298,428,0,101.018675
"PACSIN2","Pacsin2",34.596729,34.217071,29.677199,668,623,1071,32.830333,22.357463,14.231497,15.220669,763,793,855,0,33.830333
"PACSIN3","Pacsin3",20.846822,18.415308,19.980135,231,211,390,19.7474216666667,1.303288,0,0,16,0,0,0,20.7474216666667
"PADI1","Padi1",0.038474,0.039048,0.03012,2,2,3,0.0358806666666667,0.028842,0,0,1,0,0,0,1.03588066666667
"PADI2","Padi2",11.411866,12.258656,9.438601,285,315,560,11.0363743333333,5.246121,0.604441,0.827162,318,45,83,3.54535,2.64806325878829
"PADI3","Padi3",0,0.024216,0.014121,0,1,1,0.012779,0,0,0.013484,0,0,1,0,1.012779
"PADI4","Padi4",0.065232,0.033061,0.033995,2,1,2,0.044096,0,0.144893,0.067037,0,2,1,0,1.044096
"PADI6","Padi6",0.498663,2.978446,1.7274,11,3,12,1.73483633333333,0,0,0,0,0,0,22.7365246666667,0.115216375258754
"PAF1","Paf1",52.786387,42.34387,52.487011,429,404,860,49.205756,91.742097,125.067792,80.05286,566,821,681,19.6642773333333,2.42959166633975
"PAFAH1B1","Pafah1b1",112.294611,135.808367,116.639843,7637,7948,13528,121.580940333333,213.996229,217.677499,175.92883,10752,14824,13276,0,122.580940333333
"PAFAH1B2","Pafah1b2",44.704174,55.468246,52.14924,2330,2372,3933,50.7738866666667,60.223691,57.258726,54.768492,3352,4248,3946,0,51.7738866666667
"PAFAH1B3","Pafah1b3",11.410494,8.665344,6.825061,61,56,87,8.96696633333333,121.436594,183.094126,151.270144,982,1967,1768,3.05613266666667,2.45725846574052
"PAFAH2","Pafah2",3.323881,2.267314,1.700142,80,52,94,2.43044566666667,3.626327,10.63605,7.495553,65,68,65,0,3.43044566666667
"PAG1","Pag1",3.673927,3.532895,3.604648,431,407,812,3.60382333333333,10.269097,7.533761,7.623915,1261,1304,1134,50.6352716666667,0.089160435972013
"PAGR1","Pagr1a",28.365521,82.257913,104.848909,348,278,758,71.8241143333333,4.750427,5.397684,3.885478,294,459,357,3.23187433333333,17.2084775201658
"PAH","Pah",0.350476,0,0.092555,4,0,2,0.147677,0.026985,0.318401,5.193302,1,3,4,12.5753263333333,0.0845413930994759
"PAICS","Paics",52.877847,73.521788,52.52971,951,1019,1710,59.643115,17.071648,14.858283,21.196306,779,825,1339,0,60.643115
"PAIP1","Paip1",59.065107,66.933411,59.070799,813,734,1338,61.6897723333333,118.518944,144.442752,118.847526,1684,2577,2388,0,62.6897723333333
"PAIP2","Paip2",80.302324,83.787166,85.396443,1083,1049,2036,83.1619776666667,150.28288,126.078634,127.043953,1620,1917,1864,0,84.1619776666667
"PAIP2B","Paip2b",25.688736,25.793409,24.363892,878,958,1548,25.2820123333333,1.271076,1.242451,1.519876,131,174,226,0,26.2820123333333
"PAK1","Pak1",157.866095,151.338082,141.329497,4733,4915,8088,150.177891333333,144.802065,161.619319,150.388029,1712,2613,2657,21.843461,6.61799415304595
"PAK1IP1","Pak1ip1",18.153989,20.997845,25.428553,315,329,636,21.5267956666667,12.869834,15.585168,15.510919,268,438,457,25.4432593333333,0.851891795285246
"PAK2","Pak2",8.701325,7.806691,8.202386,628,603,1187,8.23680066666667,47.603489,38.368981,38.063179,2081,3026,2832,3.98461233333333,1.85306299647375
"PAK3","Pak3",18.108888,22.96172,16.398,1684,1779,2837,19.1562026666667,23.318705,17.33156,17.031655,3443,3526,3587,0,20.1562026666667
"PAK4","Pak4",1.362305,1.846562,1.606596,46,68,113,1.60515433333333,5.083396,4.424567,5.203974,119,156,158,0,2.60515433333333
"PAK6","Pak6",37.349884,28.253566,30.796634,741,743,1468,32.1333613333333,7.120368,4.280505,4.473156,341,286,331,0,33.1333613333333
"PALB2","Palb2",0.421396,0.482852,0.646378,12,12,21,0.516875333333333,6.710151,6.284273,7.200012,130,221,196,0,1.51687533333333
"PALD1","Pald1",2.16932,3.56905,2.719945,126,144,228,2.81943833333333,1.41943,0.987051,1.7092,105,101,189,0,3.81943833333333
"PALLD","Palld",1.521009,0.900005,1.446598,53,50,120,1.289204,39.893826,26.213213,29.892469,1404,1448,1394,4.83510333333333,0.392315931565908
"PALM","Palm",120.570123,110.054474,116.287374,1577,1840,3480,115.637323666667,127.31551,130.181436,110.556213,2180,3259,3431,3.63793533333333,25.1485446182015
"PALM3","Palm3",0.934797,0.951448,0.495401,18,15,31,0.793882,13.407416,19.924089,17.603194,473,966,920,0,1.793882
"PALMD","Palmd",11.637917,9.636753,9.255618,204,141,323,10.1767626666667,0.962712,0.027203,0.051274,32,3,5,3.98461233333333,2.24225314211998
"PAM","Pam",120.423062,110.883473,118.666921,2215,2127,4000,116.657818666667,125.041091,55.485994,70.039387,2253,1331,1737,0,117.657818666667
"PAM16","Pam16",38.846276,63.85673,35.296204,80,147,144,45.9997366666667,32.126499,41.580726,44.097004,119,196,199,3.29982366666667,10.9306195579648
"PAMR1","Pamr1",8.97694,10.166101,10.129221,235,288,509,9.75742066666667,3.42977,0.183322,0.649523,79,11,14,0,10.7574206666667
"PAN2","Pan2",3.502906,3.463011,3.70218,223,214,451,3.55603233333333,26.905415,27.783556,23.677561,316,502,427,0,4.55603233333333
"PAN3","Pan3",35.150238,32.820914,38.799991,475,399,849,35.590381,4.125761,4.225931,2.821239,315,447,331,0,36.590381
"PANK1","Pank1",5.022553,4.167419,4.611162,323,287,597,4.600378,10.544755,8.736074,8.441208,353,380,365,0,5.600378
"PANK3","Pank3",9.921795,11.40259,9.529902,1017,1124,1836,10.2847623333333,43.828513,35.59284,33.079933,3093,3528,3461,0,11.2847623333333
"PANK4","Pank4",12.432434,9.247244,11.537796,313,250,571,11.0724913333333,18.880735,14.882501,12.208532,299,422,380,29.5484773333333,0.395191262778924
"PANX1","Panx1",11.798732,11.123789,12.3757,179,183,293,11.7660736666667,13.54821,14.530263,13.180811,576,845,846,0,12.7660736666667
"PANX2","Panx2",34.635607,44.970475,44.494352,597,779,1412,41.3668113333333,2.080648,2.941211,4.019671,88,181,277,5.252877,6.77557088254468
"PANX3","Panx3",0,0,0,0,0,0,0,0,0,0.02722,0,0,1,0,1
"PAOX","Paox",1.044683,2.493618,1.934574,50,89,148,1.82429166666667,1.884664,2.837718,2.87308,15,33,53,0,2.82429166666667
"PAPLN","Papln",1.298854,0.796497,1.035123,72,45,114,1.04349133333333,0.590797,0.448999,0.418914,22,19,16,66.6271363333333,0.0302170318621949
"PAPOLA","Papola",101.525114,106.388267,105.636489,1242,1074,2299,104.516623333333,57.835637,53.999131,45.288597,1599,2086,1951,10.2235346666667,9.40137189104181
"PAPOLB","Papolb",0.067724,0.086598,0.088618,4,5,10,0.08098,0.014522,0.010679,0,1,1,0,0,1.08098
"PAPOLG","Papolg",5.104331,5.263734,5.357972,250,252,483,5.24201233333333,7.985748,5.217685,4.980917,428,560,529,24.9273516666667,0.240750093321654
"PAPPA","Pappa",0.057825,0.105454,0.04048,9,16,12,0.0679196666666667,4.231117,0.797385,0.562761,566,45,60,16.2450056666667,0.0619263157872356
"PAPSS1","Papss1",20.995978,22.271361,20.282803,684,703,1217,21.1833806666667,101.123856,134.390915,91.675529,1836,2660,2186,0,22.1833806666667
"PAPSS2","Papss2",3.448791,3.483144,3.655733,160,155,340,3.52922266666667,0.662365,0.373821,1.211402,41,30,27,0,4.52922266666667
"PAQR3","Paqr3",5.519713,9.433766,6.671423,112,142,251,7.20830066666667,37.218052,54.943797,49.412568,1485,2670,2611,0,8.20830066666667
"PAQR4","Paqr4",23.34291,23.7587,22.70131,451,509,1004,23.26764,11.556662,13.732006,11.604223,368,558,604,6.533168,3.2214388421976
"PAQR5","Paqr5",2.993464,1.672551,2.462764,71,46,132,2.37625966666667,0.207195,0.02764,0.152233,4,3,18,0,3.37625966666667
"PAQR6","Paqr6",2.72292,2.620746,3.301451,39,45,79,2.88170566666667,1.684189,2.022633,2.44659,41,70,73,0,3.88170566666667
"PAQR7","Paqr7",16.287781,20.506609,17.373897,626,698,1184,18.0560956666667,6.914943,7.704649,7.159523,308,456,454,7.52996233333333,2.23401873560442
"PAQR8","Paqr8",30.317619,23.131734,25.17225,2147,1623,3422,26.207201,2.996602,3.998978,4.027296,228,412,443,0,27.207201
"PAQR9","Paqr9",8.052249,8.551166,7.585951,930,979,1704,8.063122,1.072226,1.228391,1.110935,160,250,240,0,9.063122
"PARD3","Pard3",23.189721,15.760986,21.253787,261,276,528,20.0681646666667,16.899989,10.644846,10.793873,837,834,825,7.73616566666667,2.41160315297745
"PARD3B","Pard3b",0.395121,0.822051,0.440558,43,52,92,0.552576666666667,0.439457,0.225577,0.35067,29,21,19,2.66508533333333,0.423612692601246
"PARD6A","Pard6a",12.747289,9.986593,11.165325,146,145,262,11.2997356666667,8.504336,7.77267,9.470501,147,186,243,2.66508533333333,3.35592068070084
"PARD6B","Pard6b",1.058635,1.358179,1.198722,47,60,104,1.20517866666667,1.018705,1.152833,0.884022,73,96,90,3.54535,0.485150465127365
"PARD6G","Pard6g",1.815771,1.671024,1.568254,78,70,128,1.68501633333333,4.358904,3.541431,3.800171,192,249,254,6.156047,0.375209432432925
"PARG","Parg",22.641243,29.516393,22.193714,415,443,745,24.7837833333333,13.005856,12.470787,10.855308,597,725,669,8.166451,2.81284254214999
"PARK7","Park7",80.059341,85.702494,79.214034,613,656,1167,81.658623,197.4727,200.03284,188.09911,1433,1992,2015,0,82.658623
"PARL","Parl",27.385271,41.743492,41.907968,159,194,345,37.0122436666667,25.595511,23.626831,20.916697,190,234,241,0,38.0122436666667
"PARM1","Parm1",9.28311,10.50685,9.082718,661,736,1240,9.624226,25.175504,14.394226,15.326992,2055,1588,1776,0,10.624226
"PARN","Parn",6.501762,7.528292,7.764179,212,280,437,7.26474433333333,22.436065,12.68325,16.774253,390,412,430,0,8.26474433333333
"PARP1","Parp1",22.471715,16.959194,25.947551,775,762,1415,21.79282,53.861609,59.042131,55.263285,1935,2659,2612,12.498849,1.68850099738133
"PARP10","Parp10",1.378212,1.590835,1.56152,35,39,69,1.510189,1.474539,1.794646,3.060317,29,31,44,0,2.510189
"PARP11","Parp11",11.613676,9.333849,5.858241,204,202,327,8.93525533333333,5.900167,4.496686,4.204773,207,328,271,9.356418,0.959333172273786
"PARP12","Parp12",2.758214,2.97556,2.826848,86,98,171,2.85354066666667,0.794936,1.283183,0.55591,14,17,12,0,3.85354066666667
"PARP14","Parp14",0.794097,0.556309,0.837426,81,58,108,0.729277333333333,0.873249,0.350183,0.197346,52,29,17,0,1.72927733333333
"PARP16","Parp16",0.611828,0.963167,0.725131,17,30,46,0.766708666666667,4.310284,4.501871,4.777308,115,172,159,0,1.76670866666667
"PARP2","Parp2",53.654022,62.385136,52.050513,162,144,293,56.0298903333333,37.246424,39.331746,47.1788,683,926,980,12.0345336666667,4.37529195840557
"PARP3","Parp3",2.426413,1.339183,1.646753,36,27,68,1.80411633333333,6.41555,4.594931,5.529858,110,139,152,6.44680466666667,0.376552959134956
"PARP4","Parp4",2.773901,2.541009,1.247651,89,97,166,2.18752033333333,3.524129,4.176536,3.724475,313,503,438,0.135651666666667,2.8067764323274
"PARP6","Parp6",54.976257,59.581419,61.302457,1238,1285,2329,58.6200443333333,216.964227,256.922616,235.824692,2648,4137,4013,0,59.6200443333333
"PARP8","Parp8",4.665475,3.934077,4.028761,171,157,310,4.20943766666667,11.875735,11.681299,14.633382,566,708,667,0,5.20943766666667
"PARP9","Parp9",2.408303,1.003058,1.16534,45,35,82,1.525567,3.064558,2.113747,2.469171,167,186,188,0,2.525567
"PARPBP","Parpbp",0.452569,0.526253,0.118874,5,11,7,0.365898666666667,0.87804,1.650738,1.371068,24,45,38,0,1.36589866666667
"PARS2","Pars2",2.899584,2.632886,2.372939,51,84,129,2.63513633333333,1.955717,1.676567,1.788915,72,84,95,0,3.63513633333333
