"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"MRPL51","Mrpl51",26.112914,25.975384,29.001407,318,312,635,27.0299016666667,147.451115,130.812122,149.81595,579,364,372,6.85437566666667,3.56869888279259
"MRPL52","Mrpl52",53.838927,78.335515,76.950763,56,87,174,69.7084016666667,162.380614,134.684246,158.509205,276,224,231,0.716463666666667,41.194231512037
"MRPL53","Mrpl53",14.576195,17.167049,16.015341,96,112,203,15.9195283333333,37.860586,28.545301,39.131475,187,95,108,62.6246646666667,0.265927190688953
"MRPL54","Mrpl54",14.469558,19.648523,16.648254,73,100,167,16.9221116666667,15.819096,16.9747,19.540256,115,93,92,0,17.9221116666667
"MRPL55","Mrpl55",12.504187,18.262237,16.093407,101,146,256,15.6199436666667,136.96321,209.61248,160.428926,319,230,173,0.396263333333333,11.9031584300001
"MRPL57","Mrpl57",9.663406,21.11105,19.691327,120,172,279,16.8219276666667,8.978112,11.731937,15.416312,352,350,408,0.757385,10.1411629589798
"MRPL58","Mrpl58",37.736947,49.505528,50.632514,225,252,467,45.9583296666667,10.830938,12.574879,20.497993,118,82,110,0.153705,40.702198280034
"MRPL9","Mrpl9",16.956684,13.182658,15.148622,318,262,545,15.095988,66.114081,63.35121,86.890945,306,221,250,10.3469076666667,1.41853520561241
"MRPS10","Mrps10",20.477712,18.661113,16.358084,175,166,314,18.4989696666667,13.019557,12.676493,13.86073,472,352,351,37.582948,0.505377911160823
"MRPS11","Mrps11",17.455453,12.926337,14.505918,137,112,226,14.9625693333333,23.366189,21.413216,27.976219,403,352,379,1.70625833333333,5.89839082866566
"MRPS12","Mrps12",62.471567,71.087488,61.982055,171,196,344,65.18037,14.602143,12.536698,13.998755,193,138,134,0,66.18037
"MRPS14","Mrps14",28.896253,27.214978,29.070119,271,269,508,28.3937833333333,14.691921,15.611641,15.356256,471,364,358,8.97952033333333,2.94541043572535
"MRPS15","Mrps15",20.150576,19.169382,24.701208,150,161,348,21.3403886666667,37.442121,33.878707,38.281043,504,354,318,0.0352263333333333,21.5801974383058
"MRPS16","Mrps16",14.380113,13.818291,13.648583,134,123,250,13.9489956666667,33.568303,37.929771,48.610878,799,708,781,18.5733013333333,0.763744215249398
"MRPS17","Mrps17",56.929931,60.604258,54.611993,498,522,979,57.3820606666667,6.42211,8.290716,10.900715,177,158,185,0.0939236666666667,53.3694099923486
"MRPS18A","Mrps18a",29.902152,28.999055,29.352069,285,243,484,29.4177586666667,22.622307,21.418031,26.662349,338,245,285,2.27498166666667,9.2879172351601
"MRPS18B","Mrps18b",33.202286,35.347387,26.064962,146,129,261,31.5382116666667,26.413947,24.06997,27.111342,535,366,392,9.35636233333333,3.14185721003002
"MRPS18C","Mrps18c",104.897476,106.693746,118.782908,105,128,210,110.12471,81.768353,95.693873,108.007164,250,223,200,0.355865666666667,81.9584953966679
"MRPS2","Mrps2",9.944899,9.386277,8.626994,273,252,451,9.31939,26.00318,24.61254,30.987427,383,282,285,0.005255,10.2654450860727
"MRPS21","Mrps21",198.158132,209.318551,208.896303,206,202,341,205.457662,40.815492,43.976503,45.492634,880,763,693,79.840527,2.5538881259396
"MRPS22","Mrps22",9.393238,11.514249,10.339103,134,159,278,10.41553,29.794178,28.956784,34.463209,369,253,235,1.17904966666667,5.23876540063566
"MRPS23","Mrps23",46.60203,43.264551,40.073065,248,250,468,43.3132153333333,24.109728,24.906678,28.75185,432,430,450,5.42221266666667,6.8999918927215
"MRPS24","Mrps24",13.863292,12.330328,13.99455,82,77,173,13.3960566666667,37.196367,32.009932,33.956041,253,170,180,10.773138,1.22278840753134
"MRPS25","Mrps25",30.096877,26.385131,25.42404,264,270,469,27.302016,46.080997,56.322047,51.221104,1426,1167,988,5.971112,4.05989976921903
"MRPS26","Mrps26",18.969255,21.490343,22.109402,266,313,624,20.8563333333333,18.605895,18.131699,21.702798,283,208,216,8.68627333333333,2.25642335098259
"MRPS27","Mrps27",9.691887,10.032253,9.999161,187,216,406,9.907767,73.683872,78.102937,57.249965,803,533,581,31.4779776666667,0.335851176201622
"MRPS28","Mrps28",7.401657,6.147571,7.901609,57,48,121,7.150279,37.548861,27.738875,37.183916,170,91,123,6.881945,1.03404413504535
"MRPS30","Mrps30",4.105482,4.146986,4.068501,182,181,351,4.10698966666667,14.330812,13.803048,16.886133,399,364,396,3.79714866666667,1.06458857574145
"MRPS31","Mrps31",8.316383,7.960901,8.24896,164,153,301,8.17541466666667,22.167784,12.61046,25.548976,229,140,194,141.015788333333,0.0646084127289462
"MRPS33","Mrps33",51.207949,63.127778,65.595296,242,289,537,59.9770076666667,41.021939,46.981042,55.944121,408,399,435,0.11614,54.6320422766559
"MRPS34","Mrps34",19.30161,18.158437,21.606624,172,169,400,19.6888903333333,45.517041,42.204619,56.422182,469,334,378,22.472149,0.881422929503955
"MRPS35","Mrps35",32.474657,34.339567,24.804871,182,156,289,30.5396983333333,29.280615,30.984442,44.741806,524,420,518,0.0769223333333333,29.2868829599906
"MRPS36","Mrps36",25.839098,20.068618,20.310399,134,113,216,22.072705,132.272106,75.495286,140.372315,273,164,234,16.390056,1.32677577346502
"MRPS5","Mrps5",58.471492,48.411675,52.287408,431,385,749,53.0568583333333,34.574799,27.030445,34.667234,741,477,507,3.03378133333333,13.4010383474761
"MRPS6","Mrps6",18.009283,16.172471,17.449551,139,140,286,17.210435,45.449071,40.282277,43.881279,719,449,437,20.8398496666667,0.833816865863958
"MRPS7","Mrps7",22.54912,22.117464,19.788175,285,257,481,21.4849196666667,35.155177,39.78112,47.075216,558,449,506,15.8629016666667,1.33339564632066
"MRPS9","Mrps9",15.661805,16.36786,18.030393,255,244,487,16.686686,16.540383,12.290542,13.377024,340,189,212,51.022477,0.339981619867889
"MRRF","Mrrf",12.912052,12.071365,9.750414,163,147,283,11.5779436666667,15.229229,10.511294,13.552513,492,238,289,0.506846,8.34719916080785
"MRS2","Mrs2",99.615809,86.955866,117.206858,1170,1100,2187,101.259511,16.819668,18.302062,20.42825,741,623,665,21.1102366666667,4.62498491271992
"MRTFA","Mrtfa",11.53151,13.602661,14.523537,539,530,1135,13.219236,18.686085,23.423389,22.944723,742,579,570,18.6271963333333,0.724465978661004
"MRTFB","Mrtfb",29.446116,31.620482,30.811982,3222,3328,6284,30.6261933333333,6.093323,3.543765,3.184334,583,315,274,5.60229,4.79018542556194
"MRTO4","Mrto4",18.17404,19.572439,17.484022,156,189,320,18.410167,24.96618,17.230057,19.640381,408,301,301,0,19.410167
"MS4A1","Ms4a1",0.057799,0.04859,0.12393,2,2,8,0.076773,0,0,0,0,0,0,0,1.076773
"MS4A10","Ms4a10",0,0,0,0,0,0,0,0.199638,0.065361,0.161028,8,2,4,3.51542033333333,0.221463324824466
"MS4A13","Ms4a13",0,0,0,0,0,0,0,0,0,0,0,0,0,1.97073133333333,0.336617447959504
"MS4A15","Ms4a15",0.968423,0.492836,0.073256,12,10,3,0.511505,0,0,0,0,0,0,5.588104,0.229429438272377
"MS4A2","Ms4a2",0.088029,0,0,2,0,0,0.029343,0.064317,0.062551,0.110707,4,3,2,12.83038,0.0744262269004901
"MS4A3","Ms4a3",0,0,0.098559,0,0,2,0.032853,0,0,0,0,0,0,14.3898656666667,0.0671125416147774
"MS4A6E","Ms4a6b",0.747838,1.076208,1.779328,14,12,40,1.20112466666667,0,0,0,0,0,0,0.859654666666667,1.18362011298155
"MSANTD1","Msantd1",1.244527,2.74017,7.434145,16,21,39,3.80628066666667,1.90128,3.287025,3.01362,63,86,63,26.000338,0.178008166663198
"MSANTD2","Msantd2",46.338323,26.493618,32.632881,111,90,221,35.1549406666667,8.000906,6.405764,8.796355,317,200,230,18.2868526666667,1.87458997543715
"MSANTD3","Msantd3",7.33205,7.497069,9.725293,99,73,196,8.184804,14.788886,15.849011,19.096942,437,327,389,0.863082333333333,4.92989699685843
"MSANTD4","Msantd4",18.498878,20.163015,17.569208,693,735,1250,18.7437003333333,35.19659,33.530331,44.045442,976,847,885,25.690803,0.739719233375381
"MSC","Msc",0.796175,0.276477,0.661425,12,5,12,0.578025666666667,22.405528,15.054056,17.14427,259,103,89,211.109220666667,0.00743968443100624
"MSGN1","Msgn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MSH2","Msh2",12.33486,18.820882,16.032932,287,351,599,15.729558,12.097368,11.709846,15.837332,677,494,617,16.2804726666667,0.968119236244656
"MSH3","Msh3",8.315465,8.294203,7.192878,261,294,471,7.934182,5.503332,4.720761,7.437846,323,242,282,3.661503,1.91658827635636
"MSH4","Msh4",0.380386,0.351658,0.378931,14,11,19,0.370325,0.124837,0.185472,0.301893,7,8,12,45.5292106666667,0.0294508542132157
"MSH5","Msh5",0.300597,0.183797,0.207026,2,5,8,0.230473333333333,23.780102,5.658994,12.389034,335,96,123,77.4037173333333,0.0156940687914321
"MSH6","Msh6",6.154035,5.047328,6.932531,243,208,426,6.04463133333333,23.594024,13.814141,17.187414,1094,633,682,993.478061666667,0.00708374734936544
"MSI1","Msi1",8.324302,11.078426,6.984134,218,214,398,8.79562066666667,9.942113,7.907885,12.49039,265,120,207,89.0600046666667,0.108767712181701
"MSI2","Msi2",29.256115,24.076975,23.083012,1464,1282,2489,25.472034,148.168196,74.874449,117.080065,1778,793,934,24.4456446666667,1.0403365427278
"MSL1","Msl1",91.538769,99.020493,95.605907,1897,1773,3397,95.3883896666667,77.137175,66.576066,82.945671,2542,1607,1790,22.8887333333333,4.03488909695226
"MSL2","Msl2",10.622047,11.194496,10.178064,675,688,1182,10.664869,8.205075,6.704367,9.144102,340,241,303,24.621293,0.455280262397374
"MSL3","Msl3",7.138753,7.514376,6.159952,185,212,332,6.93769366666667,28.191599,36.543679,44.818024,577,597,558,0.0678066666666667,7.43364310643
"MSLN","Msln",1.745361,0.641013,3.14615,13,10,28,1.84417466666667,0.241489,0.036779,0.344567,4,1,2,30.634409,0.0899076276932079
"MSMB","Msmb",0,0,0,0,0,0,0,0,0,0,0,0,0,0.610798333333333,0.620810177975931
"MSMO1","Msmo1",70.530574,75.798478,72.322527,783,862,1568,72.8838596666667,76.171895,56.096027,64.600475,2149,1264,1412,17.8848156666667,3.91234211499761
"MSMP","Msmp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MSN","Msn",6.373411,5.913462,5.931445,337,305,601,6.07277266666667,79.327466,54.085977,65.097655,5832,3038,3217,67.7519606666667,0.102873759498408
"MSR1","Msr1",0.154672,0.185942,0.203868,3,4,3,0.181494,0.987668,0.191694,0.214611,8,1,1,2.02927533333333,0.390025293177928
"MSRA","Msra",14.372773,17.280265,13.616944,214,238,371,15.089994,5.478641,5.869207,7.88021,101,65,97,3.380332,3.67323618392396
"MSRB1","Msrb1",9.267067,10.402476,10.030086,101,101,189,9.89987633333333,17.253403,11.0015,13.820707,172,80,120,0.86383,5.84810649755253
"MSRB2","Msrb2",47.687976,20.940984,66.712124,145,138,282,45.1136946666667,26.094386,21.64513,22.162436,254,182,198,3.51926033333333,10.2038146212865
"MSRB3","Msrb3",3.247974,2.864202,2.383523,88,97,204,2.83189966666667,5.778386,4.656766,4.72619,291,117,111,0,3.83189966666667
"MSS51","Mss51",0.553839,0.260941,0.312059,13,6,14,0.375613,3.333198,2.194712,2.575984,141,65,68,0.624486,0.846798925937189
"MST1","Mst1",0,0.0698,0.071822,0,2,4,0.0472073333333333,12.710375,12.988711,11.663131,246,167,118,5.92503666666667,0.151220474885572
"MST1R","Mst1r",0.830991,0.713586,0.309853,12,11,22,0.618143333333333,0.261489,1.432206,2.150651,16,13,15,2.753584,0.431092879054614
"MSTN","Mstn",0.155177,0.065514,0.101055,5,2,6,0.107248666666667,4.160197,1.926174,1.512823,192,69,49,2.091043,0.358211990796203
"MSTO1","Msto1",4.198713,4.407294,4.744265,111,113,240,4.45009066666667,39.963753,49.003674,55.390047,657,619,667,0.060635,5.13851670618702
"MSX1","Msx1",0.61061,0.825782,0.770794,13,19,36,0.735728666666667,1.565219,0.83652,0.971503,34,18,19,7.67687833333333,0.200040682833899
"MSX2","Msx2",0.032815,0.097585,0.049122,1,3,3,0.0598406666666667,0.714641,0.26327,0.275698,20,5,7,91.5396983333333,0.0114528217160279
"MT1X","Mt1",170.160387,163.289649,183.716346,757,716,1574,172.388794,5.634712,10.79074,9.376255,20,25,20,10.84302,14.6405894780217
"MT2A","Mt2",168.550473,143.398319,142.02755,510,432,892,151.325447333333,11.077292,9.450093,3.965533,34,22,8,4.30803633333333,28.697137277822
"MT3","Mt3",248.909274,237.840952,248.454499,1012,976,1977,245.068241666667,52.759796,19.043745,20.580462,172,49,45,5.55406366666667,37.5443776840536
"MT4","Mt4",0.450733,0,0,1,0,0,0.150244333333333,0,0,0,0,0,0,0.004181,1.145455185204
"MTA1","Mta1",13.798437,17.373092,16.894889,469,512,976,16.0221393333333,93.756978,60.539852,87.846916,1246,589,698,311.161570666667,0.0545299003236691
"MTA2","Mta2",14.73023,12.375523,14.957716,466,428,830,14.0211563333333,36.369156,29.204918,33.755583,1101,660,743,0,15.0211563333333
"MTA3","Mta3",21.428053,19.403459,18.860892,749,657,1305,19.897468,44.772942,30.5187,29.152531,1045,808,757,6.62577266666667,2.74037384976683
"MTAP","Mtap",3.054209,2.690205,2.212443,106,99,159,2.65228566666667,66.288315,40.026683,59.725376,1428,891,944,28.771678,0.122676513788261
"MTBP","Mtbp",0.668632,1.767997,0.790645,18,27,34,1.075758,3.8657,2.736305,2.383079,152,73,90,16.625566,0.11776972155107
"MTCH1","Mtch1",244.827144,241.94018,221.434945,2699,2707,5073,236.067423,84.56509,81.29038,95.212508,2731,1954,1938,20.696655,10.9264503214896
"MTCH2","Mtch2",61.139935,63.061754,62.933916,746,861,1398,62.378535,97.935042,115.429788,135.121616,1771,1656,1691,0.035549,61.2028354042155
"MTCL1","Mtcl1",33.318405,28.032683,27.155287,1091,1203,2221,29.502125,27.855811,27.924226,26.322594,1315,1041,938,23.506463,1.24465635861038
"MTCP1","Mtcp1",2.111716,2.191947,3.111349,62,48,138,2.47167066666667,0.426483,0.90017,1.206697,14,16,23,5.439277,0.539139823720375
"MTDH","Mtdh",42.457003,45.297052,42.090585,1094,1116,2043,43.2815466666667,42.943232,39.442806,41.87316,1693,1474,1489,0,44.2815466666667
"MTERF1","Mterf1a",1.619034,1.742532,1.486442,31,30,54,1.61600266666667,4.853501,7.866749,5.943313,135,110,109,0.264972,2.06803207238316
"MTERF2","Mterf2",25.239522,18.682978,16.735767,140,148,239,20.2194223333333,17.477338,10.009597,15.05793,358,216,252,80.5806803333333,0.260103522630997
"MTERF3","Mterf3",42.114382,35.424489,47.892193,285,251,520,41.8103546666667,17.519736,10.893031,13.655627,219,135,157,10.2760193333333,3.79658400727585
"MTERF4","Mterf4",6.53325,8.145999,8.323562,95,108,188,7.66760366666667,32.424162,28.963981,34.58224,697,482,504,0.744881666666667,4.96744497477861
"MTF1","Mtf1",4.551903,6.850082,5.329078,355,339,725,5.577021,3.07326,2.424284,1.81882,245,192,187,2.57686533333333,1.83876673765371
"MTF2","Mtf2",24.609109,16.580368,22.72247,630,446,1092,21.3039823333333,18.162193,17.394534,19.079921,757,522,558,12.578805,1.64255855602414
"MTFMT","Mtfmt",4.320882,4.061033,5.130673,80,101,189,4.504196,30.429407,59.719636,37.37379,165,138,135,0.556042333333333,3.5373047905509
"MTFP1","Mtfp1",22.550104,23.263914,23.744043,349,375,726,23.1860203333333,9.279138,4.587857,5.085742,150,50,54,0.007228,24.0124582848504
"MTFR1","Mtfr1",1.923674,2.76032,2.484808,67,83,138,2.38960066666667,15.330229,13.921407,14.896374,219,144,146,0,3.38960066666667
"MTFR1L","Mtfr1l",21.238577,21.870438,21.27046,510,513,972,21.459825,50.597645,60.538915,54.119964,1374,1043,1010,0.244046666666667,18.0538444431345
"MTFR2","Mtfr2",0.050843,0.11807,0.242742,1,3,12,0.137218333333333,1.340464,1.327199,0.859163,26,9,15,106.392573333333,0.0105893573273782
"MTG1","Mtg1",48.336667,52.148629,53.79181,111,133,237,51.425702,35.968022,31.15896,41.161046,473,328,404,0.926804,27.2086325334596
"MTHFD1","Mthfd1",21.257865,33.233505,25.069592,369,362,674,26.5203206666667,49.70876,53.616725,81.088435,933,983,995,2.61869333333333,7.60504362532332
"MTHFD1L","Mthfd1l",2.877402,3.565248,3.581353,110,152,287,3.34133433333333,21.514374,14.305432,17.430957,529,356,362,40.858747,0.103713910340731
"MTHFD2","Mthfd2",3.255358,7.171799,5.599618,80,84,124,5.34225833333333,36.011376,46.086932,52.948878,1084,1081,1051,170.623613666667,0.0369544621385929
"MTHFD2L","Mthfd2l",3.320277,6.084111,4.567312,60,82,138,4.65723333333333,8.688225,10.283932,9.197974,161,157,148,68.03358,0.0819490070387967
"MTHFR","Mthfr",7.294564,5.809304,6.173656,297,270,513,6.42584133333333,16.00342,16.936871,17.426609,1042,797,788,97.5620873333333,0.0753417620734777
"MTHFS","Mthfs",3.175096,6.542306,11.127053,20,19,45,6.94815166666667,3.349529,4.603967,3.943807,37,43,32,0,7.94815166666667
"MTHFSD","Mthfsd",34.514712,34.411223,27.099733,340,328,616,32.008556,8.151416,7.393965,9.739807,202,130,134,0,33.008556
"MTIF2","Mtif2",12.002085,9.014037,12.590248,244,236,465,11.2021233333333,13.626069,17.07777,19.528033,327,294,349,40.1256253333333,0.296703654581106
"MTIF3","Mtif3",13.461077,22.191897,16.657935,135,157,273,17.4369696666667,72.200355,62.740801,43.156494,394,237,262,11.093455,1.52454113953925
"MTM1","Mtm1",2.057934,2.030785,2.204761,94,81,167,2.09782666666667,3.654133,2.150974,3.475525,168,70,112,24.5804603333333,0.121101286931493
"MTMR1","Mtmr1",16.526235,17.527413,20.245056,583,523,1076,18.099568,15.242423,12.984064,14.820921,560,406,449,0.428025,13.3748134661508
"MTMR10","Mtmr10",5.987512,3.911506,6.011195,279,219,508,5.30340433333333,4.771894,3.324551,4.040051,350,190,193,14.322081,0.41139348717275
"MTMR11","Mtmr11",3.726832,5.117016,6.872835,61,60,137,5.23889433333333,9.981828,5.408199,5.45961,294,133,105,31.450097,0.192261192110869
"MTMR12","Mtmr12",8.375003,8.134388,9.503771,514,505,987,8.671054,7.636291,9.368427,8.607792,424,303,314,7.951101,1.08043178152051
"MTMR14","Mtmr14",12.996034,15.198945,11.742796,108,120,233,13.3125916666667,15.884867,16.305093,17.064847,386,313,304,0,14.3125916666667
"MTMR2","Mtmr2",17.742063,22.484519,18.864952,566,565,1141,19.697178,20.063058,24.393801,26.357189,1228,1104,1157,0.132086333333333,18.2823318245163
"MTMR3","Mtmr3",14.364937,15.22941,14.731794,1071,1151,2038,14.7753803333333,17.110862,14.706109,23.139405,1156,782,811,0.107786333333333,14.2404540105357
"MTMR4","Mtmr4",12.829741,14.839026,13.995455,1011,1151,1949,13.888074,45.52876,48.948454,43.606741,2128,1932,1905,2.80914033333333,3.90851286567634
"MTMR6","Mtmr6",43.897026,39.567685,42.865717,1744,1675,3274,42.1101426666667,21.969872,29.733738,17.607928,1689,1347,1252,54.3148366666667,0.779359485890796
"MTMR7","Mtmr7",20.395102,22.297185,19.535102,648,729,1238,20.742463,20.300005,19.619471,18.397942,1222,975,882,1.75723366666667,7.88560768818892
"MTMR9","Mtmr9",32.474624,39.11964,31.596277,885,1056,1685,34.396847,15.643626,19.899002,18.117477,2019,1981,1659,0.868202333333333,18.947009308592
"MTNR1A","Mtnr1a",0,0,0.026549,0,0,1,0.00884966666666667,0.30671,0.135338,0.469712,6,2,6,0.398574,0.721341642749448
"MTNR1B","Mtnr1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0.313057333333333,0.761581367861063
"MTO1","Mto1",10.14224,9.554137,9.667515,189,187,345,9.787964,47.864933,75.386973,50.494737,324,259,276,0,10.787964
"MTOR","Mtor",14.645486,18.359064,17.2957,1211,1371,2400,16.76675,15.526277,15.998416,25.517546,1575,1311,1262,9.63341933333333,1.67084071859231
"MTPAP","Mtpap",8.414584,8.857409,8.571753,261,279,512,8.614582,8.695842,8.018127,6.436105,359,268,293,0.111713333333333,8.64843634749966
"MTPN","Mtpn",72.737638,84.72534,72.304171,3969,4512,7512,76.5890496666667,49.220618,56.785301,64.268379,3336,2955,3069,4.49269666666667,14.1258573657505
"MTR","Mtr",2.749173,2.717298,3.402132,309,319,646,2.956201,12.025674,7.674839,6.667185,1614,728,649,0.123115,3.52252529794367
"MTREX","Mtrex",21.868112,19.680056,19.93522,742,742,1314,20.4944626666667,46.388956,41.194846,44.525147,1205,842,927,1.55523,8.41194830471882
"MTRF1","Mtrf1",2.521738,3.394283,3.391989,58,77,150,3.10267,14.241724,6.629451,11.419614,169,112,106,1.24589366666667,1.82674276208684
"MTRF1L","Mtrf1l",6.127319,3.450092,4.64359,64,42,119,4.74033366666667,14.773217,13.684539,18.978483,604,547,570,11.0364286666667,0.476913362396587
"MTRR","Mtrr",5.106645,7.80959,6.072273,131,111,220,6.32950266666667,29.410229,23.165374,20.939006,279,211,170,3.28508733333333,1.71046751128059
"MTSS1","Mtss1",14.203061,9.716558,10.690198,381,374,651,11.5366056666667,23.993663,16.588852,17.750942,938,778,796,0,12.5366056666667
"MTSS2","Mtss2",33.183938,40.283806,36.607986,1695,1901,3443,36.69191,49.396037,36.573421,35.310151,2196,1177,1156,0.405121666666667,26.8246593118271
"MTTP","Mttp",2.655074,3.238152,3.096398,127,154,292,2.99654133333333,0.882318,0.639331,0.623965,44,6,27,0.962551666666667,2.03640057034592
"MTURN","Mturn",21.195852,22.578675,20.443371,1539,1615,2860,21.405966,36.992462,38.032933,37.297852,3831,2963,2650,27.439747,0.787839849630167
"MTUS1","Mtus1",14.228562,17.95215,16.867861,564,522,1034,16.3495243333333,16.666463,21.255255,22.467608,696,879,858,49.8123446666667,0.341443097088861
"MTUS2","Mtus2",9.009317,14.897663,8.231957,580,649,1092,10.712979,1.886581,6.399621,7.494549,112,343,342,0.0167583333333333,11.5199242691233
"MTX1","Mtx1",37.308752,49.64744,50.280152,192,218,414,45.745448,15.570768,16.525577,19.716388,345,277,295,0.154035333333333,40.5060804030841
"MTX2","Mtx2",20.801109,27.40425,24.563678,230,288,512,24.2563456666667,44.595425,49.227752,63.104145,666,579,699,0,25.2563456666667
"MUC1","Muc1",0.295302,0.206146,0.615095,2,6,13,0.372181,6.523961,4.757036,5.483315,102,61,62,4.30977633333333,0.25842538627961
