"Hs_symbol","DRG","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"ZFYVE26",2.98982,2.98982,7.843878,6.513241,6.041917,6.79967866666667,0.511536458168619
"ZFYVE27",34.07981,34.07981,36.983947,33.198621,37.031519,35.738029,0.954863691789236
"ZFYVE28",24.50401,24.50401,7.592819,6.906329,7.377155,7.292101,3.07569939150524
"ZFYVE9",11.76067,11.76067,16.186643,17.645332,15.163088,16.3316876666667,0.736262402451556
"ZG16",0,0,0,0.014844,0.041862,0.018902,0.981448657476381
"ZG16B",0.31362,0.31362,0,0,0,0,1.31362
"ZGLP1",4.73563,4.73563,2.894062,5.626907,3.993017,4.17132866666667,1.10912115042517
"ZGPAT",33.7871,33.7871,9.546545,11.785618,7.972974,9.768379,3.23048622267103
"ZHX1",10.43302,10.43302,10.180438,10.387745,8.633565,9.733916,1.06513037739442
"ZHX2",3.98295,3.98295,1.053229,1.127625,0.853328,1.011394,2.47736147169575
"ZHX3",14.01872,14.01872,5.458202,6.471666,11.337114,7.75566066666667,1.71531544811657
"ZIC1",12.56562,12.56562,0,0,0,0,13.56562
"ZIC2",0.19862,0.19862,0.56185,1.267377,0.063175,0.630800666666667,0.734988662011012
"ZIC3",0.02091,0.02091,0.142041,0.09186,0.03235,0.0887503333333333,0.937689724396564
"ZIC4",1.07675,1.07675,0,0,0,0,2.07675
"ZIC5",0,0,0.047263,0,0.009969,0.0190773333333333,0.981279798196539
"ZIK1",1.40083,1.40083,2.90261,2.894558,1.462165,2.41977766666667,0.70204271564243
"ZIM3",0,0,0.098022,0.144021,0.089535,0.110526,0.900474189708301
"ZKSCAN1",6.60688,6.60688,22.327872,19.12484,15.600293,19.0176683333333,0.380008294339309
"ZKSCAN2",1.54718,1.54718,6.267743,7.698493,5.573667,6.513301,0.339022754445749
"ZKSCAN3",1.39037,1.39037,3.435166,3.468006,3.35028,3.41781733333333,0.54107488373595
"ZKSCAN4",2.05942,2.05942,1.307288,1.251285,1.148749,1.235774,1.36839412212504
"ZKSCAN5",5.10152,5.10152,6.686913,6.829716,4.788169,6.10159933333333,0.859175477749191
"ZMAT1",4.66245,4.66245,2.129339,2.1505,1.355729,1.87852266666667,1.96713754092377
"ZMAT2",131.9286,131.9286,69.826829,67.468368,61.922176,66.405791,1.97206498177582
"ZMAT3",5.95874,5.95874,6.146857,4.172312,4.06052,4.79322966666667,1.20118490037422
"ZMAT4",5.78102,5.78102,1.612723,4.865054,4.12853,3.53543566666667,1.4951198734528
"ZMAT5",44.36648,44.36648,11.019983,9.88402,11.546041,10.8166813333333,3.83918959310742
"ZMIZ1",14.56232,14.56232,55.326425,50.132174,52.515854,52.658151,0.290027138654107
"ZMIZ2",33.45258,33.45258,47.102132,53.283691,46.390458,48.925427,0.690080827951657
"ZMPSTE24",16.04678,16.04678,14.112528,15.451385,11.10026,13.5547243333333,1.17121970911942
"ZMYM1",1.26493,1.26493,3.947095,3.194455,3.020137,3.387229,0.516255249042163
"ZMYM2",17.86577,17.86577,59.508322,66.362672,65.389129,63.7533743333333,0.291348060147167
"ZMYM3",6.59643,6.59643,24.814587,28.532417,24.073587,25.8068636666667,0.283376305951295
"ZMYM4",6.87869,6.87869,20.608325,20.917626,17.924565,19.8168386666667,0.378476776717105
"ZMYM5",4.28611,4.28611,3.746988,4.758722,3.816784,4.107498,1.03497054722293
"ZMYM6",6.80551,6.80551,9.719948,6.871037,4.88,7.156995,0.956909989524328
"ZMYND10",1.90262,1.90262,3.065999,2.409509,2.936849,2.804119,0.76302029458069
"ZMYND11",23.36453,23.36453,38.844919,33.845892,31.189007,34.626606,0.683885801527095
"ZMYND12",2.14306,2.14306,0.345365,0.613472,0.479869,0.479568666666667,2.1243083006624
"ZMYND15",1.77717,1.77717,0,0.079473,0.147091,0.0755213333333333,2.58216170514516
"ZMYND19",24.84899,24.84899,13.617289,15.808631,12.366063,13.930661,1.73126896391258
"ZMYND8",11.78158,11.78158,58.428168,73.255209,51.683495,61.1222906666667,0.205748691215894
"ZNF10",2.98982,2.98982,6.703411,7.730881,5.952578,6.79562333333333,0.511802562720022
"ZNF100",0.72132,0.72132,2.313255,2.198201,1.690405,2.067287,0.56118648173451
"ZNF101",4.16066,4.16066,6.005599,6.458153,5.45434,5.97269733333333,0.740123908050505
"ZNF107",0.66905,0.66905,1.32879,1.136705,0.960931,1.142142,0.779150028336123
"ZNF114",0.19862,0.19862,1.730396,2.996819,2.11254,2.27991833333333,0.365442025741495
"ZNF117",5.3106,5.3106,6.073175,6.405691,5.672013,6.050293,0.895083367457211
"ZNF12",4.96562,4.96562,5.07957,5.700754,4.895425,5.22524966666667,0.958294095728102
"ZNF121",8.54086,8.54086,4.235018,4.200855,4.582913,4.33959533333333,1.78681330782495
"ZNF124",1.88171,1.88171,7.921964,10.021779,10.675526,9.53975633333333,0.273413341718937
"ZNF131",15.00139,15.00139,26.526261,24.710452,17.412002,22.882905,0.669993453476451
"ZNF132",1.52627,1.52627,3.216537,2.862455,2.356596,2.81186266666667,0.6627389863993
"ZNF133",12.37745,12.37745,9.192252,10.578012,8.961344,9.57720266666667,1.26474365875187
"ZNF134",3.67978,3.67978,6.010944,5.675299,4.690129,5.45879066666667,0.724559788592003
"ZNF135",3.18845,3.18845,2.737354,2.975472,2.285542,2.66612266666667,1.14247404705862
"ZNF136",2.85392,2.85392,4.80605,5.006347,3.677564,4.49665366666667,0.701139317430769
"ZNF138",8.36314,8.36314,3.507364,5.587235,4.545857,4.54681866666667,1.68801984753302
"ZNF14",2.32077,2.32077,1.566971,2.15079,1.669918,1.795893,1.18773143321293
"ZNF140",8.81266,8.81266,6.240844,7.498223,7.104377,6.94781466666667,1.23463623795287
"ZNF141",2.23714,2.23714,5.192837,4.846517,4.280521,4.77329166666667,0.560709589416783
"ZNF142",6.57552,6.57552,9.547321,13.287341,7.550547,10.128403,0.680737388823895
"ZNF143",10.66301,10.66301,25.456203,28.476287,13.842927,22.5918056666667,0.49436699186103
"ZNF146",13.40194,13.40194,26.773316,29.78156,22.060799,26.205225,0.529381396404551
"ZNF148",2.7912,2.7912,6.449607,5.438242,7.159931,6.34926,0.515861460881776
"ZNF154",0.08363,0.08363,9.100035,9.658139,7.43648,8.73155133333333,0.111352235926482
"ZNF155",0.7945,0.7945,2.965798,2.016558,2.311036,2.43113066666667,0.523005438829105
"ZNF157",0.15681,0.15681,1.200098,0.552456,0.581761,0.778105,0.6505858765371
"ZNF16",4.05612,4.05612,2.528477,2.2155,2.57975,2.44124233333333,1.46927170778538
"ZNF160",4.73563,4.73563,8.173061,7.468473,6.753841,7.465125,0.677559988777484
"ZNF165",1.18129,1.18129,0.483893,0.568264,0.398509,0.483555333333333,1.47031253300068
"ZNF169",2.02806,2.02806,2.327811,2.488724,2.544428,2.45365433333333,0.876769852377622
"ZNF17",1.89216,1.89216,4.206917,3.400524,3.178694,3.59537833333333,0.629362761934364
"ZNF174",9.60716,9.60716,4.837943,5.501907,4.553119,4.964323,1.77843487014369
"ZNF175",2.17442,2.17442,5.415259,4.50952,5.459382,5.12805366666667,0.518014392933134
"ZNF177",4.57882,4.57882,3.36195,2.670318,3.258522,3.09693,1.36170742482786
"ZNF18",6.00056,6.00056,4.958798,5.175669,5.390309,5.17492533333333,1.13370763565508
"ZNF180",2.16396,2.16396,1.907302,2.652573,1.816346,2.125407,1.01233535344357
"ZNF181",6.96232,6.96232,6.876954,7.004531,4.8131,6.23152833333333,1.10105632350192
"ZNF182",1.93398,1.93398,4.975299,4.813698,4.107746,4.63224766666667,0.520925245770738
"ZNF184",2.00715,2.00715,2.76225,3.332878,2.125157,2.740095,0.804030378907488
"ZNF185",5.24787,5.24787,0.940433,0.307614,0.436905,0.561650666666667,4.00081153446183
"ZNF189",5.8542,5.8542,10.100642,10.08127,9.023057,9.73498966666667,0.638491532160767
"ZNF19",1.34856,1.34856,2.975093,3.187185,1.587463,2.583247,0.655427884262514
"ZNF192P1",0.70041,0.70041,1.746569,1.233325,1.056001,1.34529833333333,0.725029296201834
"ZNF195",11.44705,11.44705,30.488997,33.64235,26.590498,30.240615,0.398425255072603
"ZNF197",5.76012,5.76012,10.756716,9.497495,9.277452,9.84388766666667,0.623403728238547
"ZNF2",1.67263,1.67263,2.574005,2.444953,1.660898,2.22661866666667,0.8283067434061
"ZNF20",0.99312,0.99312,2.785856,3.717881,3.542235,3.34865733333333,0.458329973420148
"ZNF200",2.11169,2.11169,3.651591,3.448223,3.10125,3.40035466666667,0.707145272532578
"ZNF202",2.81211,2.81211,5.012414,6.245531,4.411734,5.22322633333333,0.612561683572599
"ZNF205",21.89053,21.89053,14.352228,13.321136,11.696389,13.123251,1.62076918409225
"ZNF207",59.48286,59.48286,52.031952,49.956914,59.852885,53.9472503333333,1.10074407059653
"ZNF208",0.56451,0.56451,0.237296,1.028827,0.175802,0.480641666666667,1.05664323463363
"ZNF211",5.77057,5.77057,12.154293,14.086493,11.111794,12.45086,0.503355919249773
"ZNF212",4.58928,4.58928,3.139052,2.74228,2.273004,2.718112,1.50325756728146
"ZNF213",9.45035,9.45035,6.027834,6.318578,7.964418,6.77027666666667,1.34491350157845
"ZNF214",1.04539,1.04539,1.771179,1.921556,1.620254,1.77099633333333,0.738142441906275
"ZNF215",0.63769,0.63769,3.563926,3.550294,5.22283,4.11235,0.320339961074653
"ZNF217",1.90262,1.90262,1.313317,0.430858,0.703456,0.815877,1.59846729706913
"ZNF219",64.18713,64.18713,7.163098,7.964855,6.848573,7.32550866666667,7.82980747602769
"ZNF22",8.47814,8.47814,10.416728,10.595381,8.067941,9.69335,0.886358344204576
"ZNF221",0.34498,0.34498,0.737596,0.853697,0.517786,0.703026333333333,0.789758780398581
"ZNF222",4.43247,4.43247,4.526848,6.640856,4.250605,5.13943633333333,0.884848332167736
"ZNF223",2.19533,2.19533,4.135304,4.629289,2.842127,3.86890666666667,0.656272592341059
"ZNF224",1.3172,1.3172,8.341216,8.293864,8.121421,8.252167,0.250449435251223
"ZNF225",0.83631,0.83631,3.727132,2.35631,2.890117,2.99118633333333,0.460091272778628
"ZNF226",47.24131,47.24131,18.667086,14.241481,16.637365,16.5153106666667,2.7542366172133
"ZNF227",4.25475,4.25475,8.592465,8.616365,9.119759,8.77619633333333,0.53750454888914
"ZNF229",1.09766,1.09766,2.086646,2.241336,1.430594,1.91952533333333,0.718493508533807
"ZNF23",8.92766,8.92766,11.337891,12.629527,12.283232,12.08355,0.758789472276255
"ZNF230",1.05585,1.05585,1.026371,1.240337,0.821813,1.029507,1.01297999957625
"ZNF232",4.11885,4.11885,10.152362,6.417219,8.901525,8.49036866666667,0.539373145532176
"ZNF233",3.07346,3.07346,0.973627,0.750823,0.874251,0.866233666666667,2.18271702668173
"ZNF234",1.36946,1.36946,4.169208,3.482657,2.666648,3.43950433333333,0.533721745062681
"ZNF235",5.18515,5.18515,4.328119,6.330047,4.755981,5.138049,1.00767361094706
"ZNF236",0.75268,0.75268,1.902336,11.549042,1.587553,5.012977,0.291482904391618
"ZNF239",3.26163,3.26163,3.613387,4.322222,3.971023,3.96887733333333,0.857664561652827
"ZNF24",9.87896,9.87896,7.8429,9.036617,7.323892,8.067803,1.19973493028025
"ZNF248",5.54058,5.54058,15.894159,15.565919,15.221857,15.560645,0.394947177480104
"ZNF25",16.0886,16.0886,17.751902,13.84722,12.468004,14.689042,1.0892060840936
"ZNF250",3.14663,3.14663,9.979952,8.46442,6.757645,8.40067233333333,0.441099301514498
"ZNF251",6.83687,6.83687,9.699025,10.635165,7.733397,9.35586233333333,0.756756873329107
"ZNF253",1.57854,1.57854,8.349586,8.669658,7.762891,8.26071166666667,0.278438644114284
"ZNF254",2.47758,2.47758,7.66667,8.128502,6.113624,7.302932,0.418837586529674
"ZNF256",1.67263,1.67263,1.520473,1.101845,1.014235,1.21218433333333,1.2081407320939
"ZNF257",0.16726,0.16726,0.0553,0.251959,0.221446,0.176235,0.992369722036838
"ZNF26",2.68666,2.68666,1.685166,1.610961,1.431809,1.57597866666667,1.43116868462679
"ZNF260",2.4044,2.4044,8.694819,6.192898,5.841355,6.90969066666667,0.430408740805372
"ZNF263",18.54527,18.54527,9.574842,8.885238,8.123889,8.861323,1.98201296114122
"ZNF264",1.16039,1.16039,2.956971,2.630265,2.11384,2.56702533333333,0.605655917218044
"ZNF266",9.49217,9.49217,6.902321,6.922341,5.620653,6.48177166666667,1.40236436868897
"ZNF267",2.15351,2.15351,1.953342,2.093288,2.138264,2.06163133333333,1.03000970942071
"ZNF268",2.78075,2.78075,3.784417,2.244083,1.590262,2.53958733333333,1.06813298951422
"ZNF273",3.43934,3.43934,4.667909,5.091592,4.978225,4.91257533333333,0.750830179697217
"ZNF274",6.56507,6.56507,9.273562,8.602533,8.526998,8.801031,0.771864715048856
"ZNF275",2.71802,2.71802,5.122788,3.768962,3.265168,4.052306,0.73590554491355
"ZNF276",15.06411,15.06411,20.184158,18.974331,17.087393,18.7486273333333,0.813429193272876
"ZNF277",13.25558,13.25558,13.497683,9.357697,12.235536,11.696972,1.12275430708991
"ZNF28",7.37002,7.37002,3.616531,8.951886,3.479305,5.34924066666667,1.31827102474511
"ZNF280A",0.03136,0.03136,0,0,0,0,1.03136
"ZNF280B",1.07675,1.07675,1.859526,1.708,1.637787,1.73510433333333,0.759294618011525
"ZNF280C",0.57497,0.57497,1.777054,1.99688,1.747967,1.84063366666667,0.554443192897923
"ZNF280D",6.9205,6.9205,10.379423,13.42555,4.95289,9.58595433333333,0.748208404324938
"ZNF281",0.89904,0.89904,4.952082,4.867847,4.013697,4.61120866666667,0.338436888166578
"ZNF282",7.49547,7.49547,41.019481,84.434304,40.112102,55.188629,0.151195538157729
"ZNF283",2.31032,2.31032,8.076151,6.530305,5.622037,6.742831,0.427533546838359
"ZNF284",0.7945,0.7945,2.139429,2.076498,1.812161,2.00936266666667,0.596305662948788
"ZNF285",1.3381,1.3381,2.866609,3.167694,2.584045,2.87278266666667,0.603726106327681
"ZNF286A",7.12958,7.12958,31.28688,39.180816,30.652569,33.706755,0.234236245941172
"ZNF286B",0.48088,0.48088,4.612614,5.155534,3.931274,4.566474,0.266035555003041
"ZNF287",8.56177,8.56177,10.688994,6.596004,9.526227,8.937075,0.9622318438776
"ZNF292",2.12215,2.12215,10.979856,9.628353,8.00278,9.53699633333333,0.296303605053293
"ZNF296",2.60303,2.60303,0.316077,0.284686,0.28146,0.294074333333333,2.78425273354982
"ZNF3",13.06741,13.06741,11.391983,12.274775,10.84896,11.5052393333333,1.12492129298978
"ZNF30",2.89574,2.89574,13.132831,16.95743,11.973105,14.021122,0.259350799494206
"ZNF300",2.44622,2.44622,5.43809,5.322378,3.912199,4.890889,0.58500847664928
"ZNF302",20.19699,20.19699,14.264713,18.67739,14.35153,15.7645443333333,1.26439404367547
"ZNF304",1.81898,1.81898,3.036767,3.59341,2.847611,3.15926266666667,0.677759551612834
"ZNF311",0.83631,0.83631,1.699131,1.488236,1.266647,1.48467133333333,0.739055494127057
"ZNF316",6.45008,6.45008,23.415088,21.549493,13.599329,19.5213033333333,0.363041268821295
"ZNF317",18.77526,18.77526,8.211592,8.621978,8.075076,8.302882,2.12571330045893
"ZNF318",2.70757,2.70757,7.963017,7.290376,5.559183,6.93752533333333,0.46709394229335
"ZNF319",3.56479,3.56479,3.421735,4.675772,3.831438,3.976315,0.917303265569001
"ZNF32",52.64599,52.64599,23.125532,23.131779,19.615997,21.9577693333333,2.33672484556717
"ZNF320",2.56121,2.56121,27.293284,26.78792,17.035383,23.705529,0.144146275920665
"ZNF321P",0,0,0.70467,0.17404,0.388334,0.422348,0.703062822881601
"ZNF322",1.65172,1.65172,8.890071,9.701971,8.98321,9.19175066666667,0.26018297412561
"ZNF324",4.2652,4.2652,3.896669,6.870637,4.600658,5.12265466666667,0.859953776041808
"ZNF324B",1.41128,1.41128,5.824269,4.601446,3.032803,4.48617266666667,0.439519524175871
"ZNF326",6.93096,6.93096,11.214342,12.012579,8.927481,10.718134,0.676810830120222
"ZNF329",9.28309,9.28309,9.172796,8.395021,7.083252,8.217023,1.11566283386729
"ZNF330",17.37443,17.37443,17.139356,16.986508,20.601746,18.2425366666667,0.95488605885468
"ZNF331",5.92738,5.92738,11.368512,10.192266,7.61767,9.72614933333333,0.645840346308809
"ZNF333",3.41844,3.41844,14.097223,10.49239,9.405022,11.331545,0.358303845949555
"ZNF334",1.83989,1.83989,6.335356,5.388562,5.281066,5.668328,0.425877371359057
"ZNF335",11.25888,11.25888,5.780161,6.544357,5.120005,5.814841,1.79885047941691
"ZNF337",7.69409,7.69409,9.240682,10.503982,9.581597,9.77542033333333,0.806844627035586
"ZNF33A",6.88914,6.88914,8.677367,6.942753,5.984376,7.20149866666667,0.96191444035269
"ZNF33B",10.17167,10.17167,20.45733,17.760531,13.808487,17.342116,0.609072039452809
"ZNF34",6.87869,6.87869,6.559691,6.416196,6.440842,6.472243,1.05439424279965
"ZNF341",2.01761,2.01761,1.247395,1.356638,1.248663,1.284232,1.3210610831124
"ZNF343",4.30702,4.30702,4.269419,3.291989,2.935973,3.499127,1.17956661370084
"ZNF345",4.7879,4.7879,3.005543,3.503439,3.092666,3.20054933333333,1.37789120914979
"ZNF346",6.43962,6.43962,28.478596,29.735704,22.333628,26.8493093333333,0.267138402283298
"ZNF347",0.75268,0.75268,7.263119,4.27963,4.586752,5.37650033333333,0.274865507469327
"ZNF35",2.54031,2.54031,5.051223,3.618638,2.437269,3.70237666666667,0.752876736799051
"ZNF350",3.97249,3.97249,4.000881,3.644657,2.482583,3.37604033333333,1.13629894179068
"ZNF354A",4.33838,4.33838,6.646197,7.189573,6.948665,6.928145,0.673345404252823
"ZNF354B",3.48116,3.48116,6.710871,5.40715,5.308905,5.80897533333333,0.658125456566495
"ZNF354C",0.61678,0.61678,1.679499,1.533109,1.179043,1.46388366666667,0.65619169519773
"ZNF358",78.40448,78.40448,27.308997,30.123529,30.063915,29.1654803333333,2.6322962247764
"ZNF362",12.04293,12.04293,60.832585,18.947799,69.034105,49.6048296666667,0.257740814185397
"ZNF365",5.26878,5.26878,2.686259,2.563478,2.240286,2.49667433333333,1.79278348579407
"ZNF366",0.25089,0.25089,0.029969,0.021237,0.327674,0.126293333333333,1.11062541433848
"ZNF367",1.24402,1.24402,0.346197,0.292603,0.247603,0.295467666666667,1.73220841997086
"ZNF37A",4.31747,4.31747,2.871096,2.726087,2.600984,2.73272233333333,1.42455546519354
"ZNF37BP",6.69052,6.69052,4.310545,3.00026,2.891211,3.400672,1.74757855163939
"ZNF382",1.36946,1.36946,15.645892,9.015894,10.529909,11.730565,0.186123710927205
"ZNF383",2.44622,2.44622,4.5527,3.621227,2.865124,3.67968366666667,0.736421571515055
"ZNF384",12.52381,12.52381,25.861873,23.829238,19.968436,23.219849,0.558377139345501
"ZNF385A",20.80332,20.80332,4.042504,4.362183,3.329505,3.91139733333333,4.43933131860912
"ZNF385B",1.21266,1.21266,1.063603,0.453645,0.406447,0.641231666666667,1.34817042891568
"ZNF385C",5.07016,5.07016,1.056393,1.011722,0.840777,0.969630666666667,3.08187727919211
"ZNF385D",7.50592,7.50592,7.328143,2.277431,0.706097,3.43722366666667,1.91694641491665
"ZNF391",1.07675,1.07675,6.237433,6.002675,3.877772,5.37262666666667,0.325886029204075
"ZNF394",15.25228,15.25228,7.701617,5.611073,9.274802,7.529164,1.90549507548454
"ZNF395",5.7183,5.7183,7.658141,8.173601,11.572315,9.13468566666667,0.662901664735071
"ZNF396",2.11169,2.11169,1.498823,1.016361,0.831552,1.11557866666667,1.47084580168452
"ZNF397",6.31417,6.31417,20.9719,20.240525,8.475855,16.56276,0.416459030357415
"ZNF398",1.83989,1.83989,4.038688,3.684196,3.503113,3.741999,0.59888034560952
"ZNF404",5.78102,5.78102,3.971664,3.377817,3.110661,3.486714,1.51135552656131
"ZNF407",3.25117,3.25117,1.441792,0.972887,1.506106,1.30692833333333,1.84278373045832
"ZNF408",7.88226,7.88226,2.542421,2.335623,2.631528,2.50319066666667,2.53547718213453
"ZNF41",1.83989,1.83989,4.766138,4.529674,5.034414,4.776742,0.491607553184823
"ZNF410",17.08172,17.08172,21.894499,23.953409,19.775643,21.874517,0.790474395590517
"ZNF414",29.67871,29.67871,18.2256,26.929699,25.031197,23.3954986666667,1.25755617539061
"ZNF415",10.28667,10.28667,12.882746,13.72415,15.562918,14.0566046666667,0.749615882854864
"ZNF416",1.81898,1.81898,1.985241,2.268459,1.943714,2.06580466666667,0.919491065640842
"ZNF417",0.53315,0.53315,14.129582,12.996382,14.886713,14.0042256666667,0.102181214416552
"ZNF418",1.27538,1.27538,9.479296,8.351257,6.652646,8.16106633333333,0.248375016314513
"ZNF419",4.49519,4.49519,8.229573,6.284049,6.23394,6.915854,0.694200524668595
"ZNF420",6.83687,6.83687,10.978574,9.980006,7.354612,9.43773066666667,0.750821251311588
"ZNF423",5.12243,5.12243,6.876815,8.018249,5.929425,6.94149633333333,0.770941613899883
"ZNF425",2.31032,2.31032,3.37185,3.376016,2.568672,3.10551266666667,0.806310994209574
"ZNF426",1.44264,1.44264,3.045202,3.3702,2.54946,2.98828733333333,0.612453365529832
"ZNF428",82.80558,82.80558,58.996925,78.163436,64.69556,67.285307,1.22728568826673
"ZNF429",1.3381,1.3381,7.068367,8.693598,7.119679,7.62721466666667,0.271014468787222
"ZNF43",1.91307,1.91307,5.750106,6.109853,4.648467,5.50280866666667,0.447971045947018
"ZNF430",1.03494,1.03494,2.906803,4.754251,2.995729,3.552261,0.447017427164216
"ZNF431",0.84677,0.84677,3.942861,4.363366,4.560427,4.28888466666667,0.3491794804374
"ZNF432",1.02449,1.02449,6.844324,6.873146,5.335336,6.35093533333333,0.275405769225014
"ZNF433",2.63439,2.63439,5.89407,6.028432,4.732548,5.55168333333333,0.554726139083849
"ZNF436",5.70785,5.70785,8.519218,8.018072,6.553137,7.696809,0.771300140085864
"ZNF438",5.64512,5.64512,1.3215,0.885747,0.800601,1.002616,3.31821976854275
"ZNF439",5.39423,5.39423,2.338179,2.709321,1.48735,2.17828333333333,2.011850212641
"ZNF44",3.07346,3.07346,4.9546,4.155998,3.072948,4.061182,0.804843611630643
"ZNF440",1.7249,1.7249,6.173437,7.360777,5.066752,6.200322,0.37844140859256
"ZNF441",2.97937,2.97937,3.856056,4.508576,3.005927,3.79018633333333,0.830733863588744
"ZNF442",0.64814,0.64814,0.731429,0.676191,0.807101,0.738240333333333,0.948165779147149
"ZNF443",0.66905,0.66905,1.869387,1.775978,1.483261,1.709542,0.615989713390676
"ZNF444",26.8666,26.8666,13.689113,15.405454,21.239044,16.7778703333333,1.56748808926514
"ZNF445",1.17084,1.17084,9.599634,9.50501,6.36438,8.48967466666667,0.228758105651953
"ZNF446",11.45751,11.45751,7.636271,4.754082,4.364044,5.584799,1.89185880996519
"ZNF449",1.87125,1.87125,5.5662,4.63964,4.763739,4.98985966666667,0.479351797835664
