"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"RNF187","Rnf187",131.280191,117.838927,125.931246,8743,1877,3540,125.016788,445.15281,445.15281,0.282452077349911
"RNF19A","Rnf19a",28.683526,29.370206,30.05088,4990,1251,2029,29.368204,15.76643,15.76643,1.8112504570144
"RNF19B","Rnf19b",27.055915,25.083305,23.284929,1975,403,701,25.141383,11.57588,11.57588,2.0786921471897
"RNF2","Rnf2",6.577422,7.597429,6.462117,505,135,202,6.87898933333333,5.58049,5.58049,1.197325629753
"RNF20","Rnf20",20.490404,26.356327,23.91849,2762,699,1111,23.588407,24.68692,24.68692,0.957234538045044
"RNF207","Rnf207",4.448936,7.15284,7.42709,234,68,126,6.34295533333333,11.36843,11.36843,0.593685320880122
"RNF208","Rnf208",31.378683,23.499849,30.100028,1514,262,566,28.3261866666667,110.3028,110.3028,0.263481122367691
"RNF212","Rnf212",0.532017,0.152343,1.349869,4,1,3,0.678076333333333,31.78181,31.78181,0.0511892520069311
"RNF213","Rnf213",4.029795,3.767903,3.270902,1496,363,590,3.68953333333333,35.39149,35.39149,0.128863460477527
"RNF214","Rnf214",26.782059,30.87646,29.600199,2276,554,919,29.0862393333333,10.55936,10.55936,2.60275995672194
"RNF215","Rnf215",12.389022,11.591179,11.076187,754,159,263,11.6854626666667,20.24742,20.24742,0.597035436145502
"RNF216","Rnf216",8.146039,7.760247,9.419892,1278,283,479,8.44205933333333,60.76301,60.76301,0.152875634353529
"RNF217","Rnf217",2.277187,1.833618,2.360938,1002,204,413,2.15724766666667,19.66655,19.66655,0.152770910803529
"RNF220","Rnf220",46.519351,41.772484,51.75865,2365,519,931,46.683495,209.81804,209.81804,0.226183181477259
"RNF222","Rnf222",0.034524,0,0.03518,5,0,2,0.0232346666666667,0.51863,0.51863,0.673787997515304
"RNF223","Rnf223",0.123638,0.033996,0.1685,15,1,8,0.108711333333333,0,0,1.10871133333333
"RNF224","Rnf224",0,0,0,0,0,0,0,1.41068,1.41068,0.414820714487199
"RNF24","Rnf24",6.982787,5.275979,6.156556,1420,323,570,6.13844066666667,6.72148,6.72148,0.924491246065089
"RNF25","Rnf25",33.560289,40.752926,35.784513,758,199,299,36.6992426666667,38.04689,38.04689,0.965486436094313
"RNF26","Rnf26",10.926961,10.627953,10.54319,1116,239,400,10.699368,9.87477,9.87477,1.07582670713955
"RNF31","Rnf31",24.978436,32.541811,34.446155,754,168,310,30.6554673333333,82.31738,82.31738,0.37993834339646
"RNF32","Rnf32",12.819145,10.972317,13.841495,322,67,150,12.544319,4.83366,4.83366,2.32175323896148
"RNF34","Rnf34",21.25071,18.613028,15.981027,1477,286,502,18.6149216666667,21.2017,21.2017,0.883487375591359
"RNF38","Rnf38",21.944669,16.154659,24.137303,2397,529,931,20.7455436666667,10.37265,10.37265,1.91209117194908
"RNF4","Rnf4",28.775711,31.286872,33.624096,2353,524,920,31.228893,36.92665,36.92665,0.849769041030515
"RNF40","Rnf40",17.202582,19.911678,15.792845,1607,385,583,17.6357016666667,41.92627,41.92627,0.434132797158166
"RNF41","Rnf41",41.859552,37.294099,40.093849,4473,939,1667,39.7491666666667,18.1314,18.1314,2.12996260946228
"RNF43","Rnf43",0.22206,0.116335,0.048999,8,4,3,0.129131333333333,0.6846,0.6846,0.670266729985358
"RNF44","Rnf44",28.768587,25.14162,25.156815,3442,675,1172,26.355674,27.88169,27.88169,0.947163202707321
"RNF5","Rnf5",35.531625,38.406344,35.204381,1551,387,610,36.3807833333333,57.50599,57.50599,0.638922328010061
"RNF6","Rnf6",23.542784,23.929428,20.367649,2650,693,1034,22.613287,12.23973,12.23973,1.78351726205897
"RNF7","Rnf7",197.491498,210.484087,176.922167,4237,1031,1672,194.965917333333,80.63701,80.63701,2.40045436908252
"RNF8","Rnf8",18.126703,16.115191,19.796166,800,184,350,18.0126866666667,16.72072,16.72072,1.07290712040293
"RNFT1","Rnft1",3.038537,3.970836,4.247468,236,50,100,3.75228033333333,3.58894,3.58894,1.03559434931233
"RNFT2","Rnft2",10.145976,12.7622,11.510028,1292,305,507,11.4727346666667,34.60317,34.60317,0.350326520550464
"RNGTT","Rngtt",8.667671,7.984052,7.621679,1140,253,377,8.091134,6.97042,6.97042,1.14060915234078
"RNH1","Rnh1",56.792232,64.461854,61.858498,2424,536,935,61.037528,184.98591,184.98591,0.3335603648685
"RNLS","Rnls",0.650672,0.927708,0.953252,32,11,19,0.843877333333333,16.94892,16.94892,0.102729152134687
"RNMT","Rnmt",25.383827,24.839796,21.324108,2580,652,1021,23.8492436666667,27.50828,27.50828,0.871650049272235
"RNPC3","Rnpc3",17.939315,17.730901,20.721288,831,218,342,18.797168,52.17445,52.17445,0.372306022911379
"RNPEP","Rnpep",17.755928,16.503704,15.71959,870,183,290,16.6597406666667,18.44258,18.44258,0.908302327503174
"RNPEPL1","Rnpepl1",14.617451,17.691999,12.309359,628,147,254,14.8729363333333,44.18751,44.18751,0.351268222863648
"RNPS1","Rnps1",83.468899,75.747903,81.939628,2809,659,1130,80.3854766666667,112.83373,112.83373,0.71495045156358
"ROBO1","Robo1",4.379808,4.721955,3.997856,796,195,347,4.36653966666667,18.17289,18.17289,0.279902490791251
"ROBO2","Robo2",65.582911,55.732969,75.425641,9068,2124,3776,65.580507,11.05725,11.05725,5.52203089427523
"ROBO3","Robo3",0.160632,0.060512,0.309884,12,2,9,0.177009333333333,56.40649,56.40649,0.0205030708781069
"ROBO4","Robo4",1.562564,0.747013,1.242201,163,27,75,1.183926,6.24434,6.24434,0.301466524210625
"ROCK1","Rock1",8.202822,8.163141,9.35793,1361,385,610,8.574631,7.40607,7.40607,1.13901395063329
"ROCK2","Rock2",12.065171,11.302142,12.810356,3344,792,1340,12.059223,8.29812,8.29812,1.40450144760446
"ROGDI","Rogdi",50.718157,57.070448,42.430113,1584,348,590,50.072906,553.15288,553.15288,0.0921639277594298
"ROM1","Rom1",6.780587,6.400873,5.950356,395,91,139,6.377272,53.14948,53.14948,0.136239018361764
"ROMO1","Romo1",138.965504,116.655565,168.841182,789,157,371,141.487417,176.08617,176.08617,0.804621936314959
"ROPN1","Ropn1",0.134817,0,0,2,0,0,0.044939,0.51863,0.51863,0.688080045830782
"ROPN1L","Ropn1l",0.390452,0.541861,0.316376,12,4,4,0.416229666666667,1.84633,1.84633,0.497563412066298
"ROR1","Ror1",0.153046,0.185344,0.343016,37,11,33,0.227135333333333,7.59278,7.59278,0.142810049056689
"ROR2","Ror2",3.873085,5.151116,3.023706,495,114,191,4.015969,1.9708,1.9708,1.68842365692743
"RORA","Rora",1.775694,1.469365,1.796871,718,168,306,1.68064333333333,20.22667,20.22667,0.126286569364546
"RORB","Rorb",0.009304,0.015164,0,3,1,0,0.008156,0.47714,0.47714,0.682505382022016
"RORC","Rorc",1.226712,1.348884,1.373412,116,31,50,1.316336,0.35267,0.35267,1.7124176628446
"ROS1","Ros1",0,0,0,0,0,0,0,0,0,1
"RP1","Rp1",0.072273,0.365674,0.053022,10,5,4,0.163656333333333,0,0,1.16365633333333
"RP1L1","Rp1l1",0,0,0,0,0,0,0,0.37342,0.37342,0.728109391154927
"RP2","Rp2",3.278801,3.610788,3.552353,423,136,197,3.48064733333333,1.45217,1.45217,1.82721725383368
"RPA1","Rpa1",31.115789,30.672635,30.408935,3291,825,1263,30.732453,21.78257,21.78257,1.39283904318082
"RPA2","Rpa2",5.600419,8.208751,4.297258,247,72,84,6.035476,38.60702,38.60702,0.177632046036283
"RPA3","Rpa3",8.408569,6.131158,5.761829,152,28,41,6.76718533333333,17.59202,17.59202,0.417769846059402
"RPAIN","Rpain",45.498668,50.132495,31.671224,335,70,121,42.434129,38.54478,38.54478,1.098353031677
"RPAP1","Rpap1",5.311575,4.272494,4.652338,682,151,242,4.745469,25.74493,25.74493,0.214824604139925
"RPAP2","Rpap2",14.642561,9.012795,11.35594,1008,187,350,11.670432,6.11987,6.11987,1.77958754864906
"RPAP3","Rpap3",9.443317,9.491819,9.60686,842,202,335,9.51399866666667,17.96544,17.96544,0.554376732976755
"RPE","Rpe",18.777434,16.565578,18.74302,1230,278,491,18.0286773333333,20.24742,20.24742,0.89557590207815
"RPE65","Rpe65",0.15183,0.05722,0.042864,9,1,1,0.0839713333333333,0.56012,0.56012,0.694799972651676
"RPF1","Rpf1",9.945995,9.28323,9.955112,342,78,144,9.72811233333333,9.45986,9.45986,1.02564588181231
"RPF2","Rpf2",19.063855,22.274098,23.04453,566,150,246,21.4608276666667,10.33116,10.33116,1.98221785471802
"RPGR","Rpgr",2.966364,3.249954,2.945587,321,89,132,3.05396833333333,9.68806,9.68806,0.379298800094061
"RPGRIP1","Rpgrip1",7.294728,0.787313,0.976938,52,6,12,3.01965966666667,0.78832,0.78832,2.2477295264084
"RPGRIP1L","Rpgrip1l",10.455914,12.086335,18.934702,797,195,347,13.8256503333333,2.69689,2.69689,4.01030334506391
"RPH3A","Rph3a",106.359161,95.912111,96.687651,18342,3907,6620,99.6529743333333,95.01351,95.01351,1.04832095330473
"RPH3AL","Rph3al",0.213458,0.405066,0.229211,19,3,8,0.282578333333333,6.26508,6.26508,0.176540152804007
"RPIA","Rpia",5.324362,5.855621,4.168674,302,71,113,5.116219,4.91664,4.91664,1.03373181400254
"RPL10","Rpl10",51.124924,109.239571,88.298315,750,282,477,82.8876033333333,966.27493,966.27493,0.0867257082051463
"RPL10A","Rpl10a",99.284031,71.749622,57.969793,1718,245,498,76.334482,434.96686,434.96686,0.177386148112267
"RPL10L","Rpl10l",0,0,0,0,0,0,0,0,0,1
"RPL11","Rpl11",376.063081,275.403986,359.898843,2178,460,839,337.12197,726.33471,726.33471,0.464878088933773
"RPL12","Rpl12",8.972737,6.974137,4.654957,205,38,62,6.867277,525.81056,525.81056,0.0149337875839087
"RPL13","Rpl13",74.058497,48.887491,57.681746,1511,286,526,60.2092446666667,1415.07892,1415.07892,0.0432244586104471
"RPL13A","Rpl13a",3198.560269,2517.694657,2387.823253,7139,1251,2418,2701.359393,1325.93633,1325.93633,2.03654036136007
"RPL14","Rpl14",164.917801,135.223051,138.475721,2660,531,882,146.205524333333,768.44768,768.44768,0.191313234362255
"RPL15","Rpl15",155.668975,107.211886,167.111167,4152,853,1723,143.330676,273.42315,273.42315,0.525942057002115
"RPL17","Rpl17",105.451285,76.557663,89.456067,2471,437,821,90.4883383333333,365.96797,365.96797,0.24930878390649
"RPL18","Rpl18",894.459937,800.513855,804.08411,2529,553,892,833.019300666667,817.75928,817.75928,1.01863798193123
"RPL18A","Rpl18a",439.222769,412.080069,413.474791,4309,1017,1512,421.592543,479.75598,479.75598,0.879016716547135
"RPL19","Rpl19",323.759206,255.995682,342.348481,7224,1380,2948,307.367789666667,1926.49224,1926.49224,0.159983933147594
"RPL21","Rpl21",123.412601,102.644499,112.178514,2468,513,853,112.745204666667,1179.9516,1179.9516,0.096316567644827
"RPL22","Rpl22",148.58928,142.186491,154.142543,3611,804,1354,148.306104666667,263.42392,263.42392,0.564646740985712
"RPL22L1","Rpl22l1",153.063507,146.269298,115.071929,1045,292,474,138.134911333333,19.12717,19.12717,6.91279058771468
"RPL23","Rpl23",115.280066,105.215755,106.103643,2603,551,924,108.866488,633.39573,633.39573,0.173182893270735
"RPL23A","Rpl23a",268.688526,191.060221,204.510812,3752,651,1115,221.419853,610.84558,610.84558,0.363522856535141
"RPL24","Rpl24",285.864229,160.53127,251.830833,1208,214,436,232.742110666667,978.162,978.162,0.238716484776438
"RPL26","Rpl26",385.720463,334.129809,377.935655,4813,1012,1841,365.928642333333,967.29145,967.29145,0.378944420435948
"RPL27","Rpl27",379.081279,222.00768,397.484728,883,138,371,332.857895666667,729.57098,729.57098,0.456982147944977
"RPL27A","Rpl27a",48.231292,43.335671,44.449809,1838,415,686,45.338924,1098.06987,1098.06987,0.0421619455367292
"RPL28","Rpl28",446.302146,279.462566,362.920187,1449,229,469,362.894966333333,2415.68734,2415.68734,0.150575939348999
"RPL29","Rpl29",308.409705,266.733523,284.481404,3243,658,1154,286.541544,746.76884,746.76884,0.38453266386441
"RPL3","Rpl3",392.117553,390.667614,367.121137,9257,2081,3169,383.302101333333,946.25571,946.25571,0.405700485387766
"RPL30","Rpl30",126.692632,126.054672,138.258467,1219,276,551,130.335257,994.86197,994.86197,0.131880984470167
"RPL31","Rpl31",218.240065,147.964841,224.619388,1340,234,535,196.941431333333,2059.51115,2059.51115,0.0960642369410781
"RPL32","Rpl32",256.527065,261.385649,231.082957,3123,773,1099,249.665223666667,1138.87589,1138.87589,0.219905715934273
"RPL34","Rpl34",199.970956,179.334893,175.329173,2182,478,756,184.878340666667,997.37215,997.37215,0.18618141608484
"RPL35","Rpl35",135.125221,106.959977,80.723642,1054,254,331,107.602946666667,1290.37887,1290.37887,0.0840984386454044
"RPL35A","Rpl35a",176.323482,178.877963,176.30561,1749,424,675,177.169018333333,468.09712,468.09712,0.379812645904399
"RPL36","Rpl36",251.064969,245.1059,243.267308,1538,363,585,246.479392333333,1190.53171,1190.53171,0.207698536477332
"RPL36A","Rpl36a",48.268021,41.158094,51.882626,535,107,210,47.1029136666667,414.38752,414.38752,0.115802500919302
"RPL37","Rpl37",122.982082,114.394043,110.674412,1164,252,418,116.016845666667,822.42697,822.42697,0.142109561539704
"RPL37A","Rpl37a",115.295065,76.932156,98.367783,1563,259,495,96.8650013333333,2658.86383,2658.86383,0.0367932373941614
"RPL38","Rpl38",161.974207,110.777482,156.076621,739,124,278,142.94277,1475.65522,1475.65522,0.0974789294416336
"RPL39","Rpl39",117.662913,96.824546,104.532415,1905,381,660,106.339958,553.98269,553.98269,0.193411362073293
"RPL4","Rpl4",223.261804,210.671552,212.428571,12670,2894,4613,215.453975666667,1284.13454,1284.13454,0.168429039084629
"RPL5","Rpl5",15.915193,17.232594,18.350705,1067,273,451,17.166164,423.24576,423.24576,0.0428199070274739
"RPL6","Rpl6",1024.115239,880.909801,923.420054,7529,1409,2558,942.815031333333,637.9597,637.9597,1.47711198583155
"RPL7","Rpl7",416.656328,393.484912,394.85098,7556,1839,2838,401.664073333333,329.26952,329.26952,1.21919840902465
"RPL7A","Rpl7a",253.033857,187.706548,250.896831,5450,1033,2118,230.545745333333,624.06034,624.06034,0.370437429022186
"RPL7L1","Rpl7l1",34.997803,35.600401,30.800377,1437,345,564,33.799527,59.85021,59.85021,0.571888363244761
"RPL8","Rpl8",168.695749,157.449232,158.063883,4651,1049,1691,161.402954666667,1094.46019,1094.46019,0.148250895969726
"RPL9","Rpl9",464.859227,402.596963,441.150687,5023,1134,1966,436.202292333333,847.96445,847.96445,0.51498303884613
"RPLP0","Rplp0",228.423711,224.464188,220.76023,8967,1931,3217,224.549376333333,463.24272,463.24272,0.485843647334595
"RPLP1","Rplp1",572.867001,524.309168,553.304705,6547,1448,2461,550.160291333333,1629.70987,1629.70987,0.337987953266839
"RPLP2","Rplp2",322.958149,264.95456,357.090798,2607,521,1120,315.001169,3822.48888,3822.48888,0.0826473356972337
"RPN1","Rpn1",70.298732,63.680485,64.606311,4027,929,1426,66.195176,76.34273,76.34273,0.868797571536459
"RPN2","Rpn2",116.199059,119.663387,123.497065,4505,1078,1756,119.786503666667,83.64508,83.64508,1.42697607074938
"RPP14","Rpp14",36.913088,31.815183,36.714059,1384,320,552,35.1474433333333,12.5924,12.5924,2.65938637277694
"RPP21","Rpp21",28.423445,21.597796,35.70341,261,42,109,28.5748836666667,131.46301,131.46301,0.223268999146756
"RPP25","Rpp25",1.428317,1.325349,1.583884,72,16,34,1.44585,10.24818,10.24818,0.217444066506759
"RPP25L","Rpp25l",9.003252,6.51214,7.92327,251,44,87,7.81288733333333,21.47139,21.47139,0.392182563398763
"RPP30","Rpp30",28.646902,17.950184,33.40532,458,99,199,26.6674686666667,21.96928,21.96928,1.20454226979107
"RPP38","Rpp38",2.705557,3.966162,2.688358,95,34,37,3.12002566666667,5.62198,5.62198,0.622174284227175
"RPP40","Rpp40",35.496676,25.447689,25.998621,307,70,101,28.9809953333333,4.46024,4.46024,5.49078343320684
"RPRD1A","Rprd1a",24.517694,22.544843,24.272077,4261,965,1641,23.7782046666667,40.03844,40.03844,0.603780374367707
"RPRD1B","Rprd1b",8.168632,5.666845,7.096887,805,175,315,6.97745466666667,7.15713,7.15713,0.977973216887149
"RPRD2","Rprd2",8.873371,10.960667,11.243545,1351,345,561,10.3591943333333,11.20247,11.20247,0.930893035043998
"RPRM","Rprm",28.370266,27.877321,28.036258,1553,370,613,28.094615,14.99886,14.99886,1.81854300868937
"RPRML","Rprml",0,0,0,0,0,0,0,5.85018,5.85018,0.145981565447915
"RPS10","Rps10",229.364625,209.135417,238.796929,2803,619,1133,225.765657,710.25709,710.25709,0.318823756118902
"RPS11","Rps11",376.787179,320.909251,353.280064,3967,832,1465,350.325498,1448.72781,1448.72781,0.242338938093489
"RPS12","Rps12",79.681925,65.840503,75.665787,905,179,340,73.729405,976.68908,976.68908,0.0764347342408693
"RPS13","Rps13",71.718245,45.424107,62.284622,634,105,214,59.8089913333333,398.82854,398.82854,0.152087670713385
"RPS14","Rps14",291.147669,246.682504,258.857481,3490,676,1246,265.562551333333,732.66203,732.66203,0.363331534730417
"RPS15","Rps15",391.813522,328.368968,344.400138,4491,910,1532,354.860876,776.20643,776.20643,0.45787176001619
"RPS15A","Rps15a",1182.720466,1257.157756,1184.560772,2685,640,1029,1208.14633133333,538.21626,538.21626,2.24241444672557
"RPS16","Rps16",92.500921,64.030896,80.573316,1156,193,392,79.0350443333333,756.16646,756.16646,0.105703367174153
"RPS17","Rps17",257.196532,212.160828,256.537741,2420,529,919,241.965033666667,8.21514,8.21514,26.3658537652891
"RPS18","Rps18",257.622446,238.450365,242.268508,3479,775,1258,246.113773,1041.37295,1041.37295,0.23706848206297
"RPS19","Rps19",427.321995,323.200759,336.88342,2818,520,907,362.468724666667,607.56782,607.56782,0.59725261954644
"RPS19BP1","Rps19bp1",10.386935,9.170447,12.077139,272,48,110,10.5448403333333,168.49339,168.49339,0.0681138086466577
"RPS2","Rps2",329.180942,216.574241,280.268983,7129,1262,2898,275.341388666667,473.30419,473.30419,0.582624810180713
"RPS20","Rps20",90.291728,62.288797,84.078871,2129,474,787,78.8864653333333,1523.55613,1523.55613,0.0523998190432866
"RPS21","Rps21",320.373391,264.152857,307.909633,2102,420,789,297.478627,875.5557,875.5557,0.340513018168726
"RPS23","Rps23",89.631881,59.717143,93.58575,861,140,371,80.978258,1030.60613,1030.60613,0.0794666255036697
"RPS24","Rps24",379.30526,390.380295,405.095576,4849,1167,2055,391.593710333333,1149.31078,1149.31078,0.341293602702161
"RPS25","Rps25",332.347733,309.894852,292.292295,2499,615,876,311.511626666667,962.08438,962.08438,0.324490390620463
"RPS26","Rps26",106.726366,71.817299,94.134537,1718,287,589,90.892734,145.40386,145.40386,0.627666060170818
"RPS27","Rps27",5.529125,10.687316,14.587957,26,13,24,10.2681326666667,1383.00667,1383.00667,0.00814167511683066
"RPS27A","Rps27a",103.516268,69.037192,102.082463,1802,294,697,91.5453076666667,872.44391,872.44391,0.105954494166279
"RPS27L","Rps27l",87.342085,74.567302,76.951975,454,84,171,79.620454,51.84252,51.84252,1.52567390805738
"RPS28","Rps28",79.001287,50.511628,65.715371,460,75,149,65.0760953333333,3635.40769,3635.40769,0.0181707060831051
"RPS29","Rps29",245.586664,200.157454,203.477765,1576,310,507,216.407294333333,1590.23155,1590.23155,0.136628320581837
"RPS3","Rps3",230.56626,246.374942,219.670793,5396,1207,1952,232.203998333333,1575.75132,1575.75132,0.147901571652614
"RPS4Y1","Rps4x",217.790161,210.071677,204.728464,7029,1636,2588,210.863434,0,0,211.863434
"RPS5","Rps5",168.878682,129.502148,156.898947,3866,717,1390,151.759925666667,459.32185,459.32185,0.331854604917552
"RPS6","Rps6",70.885769,56.649081,69.165295,2011,390,767,65.566715,1028.59384,1028.59384,0.0646533734117912
"RPS6KA1","Rps6ka1",6.438771,4.807027,6.465162,454,91,175,5.90365333333333,25.49598,25.49598,0.26055474578911
"RPS6KA2","Rps6ka2",42.373364,39.424642,41.104512,9456,2034,3448,40.967506,80.09763,80.09763,0.517493618494153
"RPS6KA3","Rps6ka3",82.082811,71.964091,106.902284,9075,2073,3879,86.983062,4.6262,4.6262,15.6380971170595
"RPS6KA4","Rps6ka4",18.888214,11.411011,16.537269,1037,212,387,15.6121646666667,27.52902,27.52902,0.582290056464143
"RPS6KA5","Rps6ka5",6.815745,6.991486,9.521172,905,256,445,7.77613433333333,14.93662,14.93662,0.550689815866434
"RPS6KA6","Rps6ka6",3.535652,4.261023,3.21741,396,86,134,3.67136166666667,1.22397,1.22397,2.10046073762985
"RPS6KB1","Rps6kb1",20.464204,18.216656,24.756915,2338,587,1074,21.145925,23.27624,23.27624,0.912246913031013
"RPS6KB2","Rps6kb2",30.61332,36.639092,44.197538,566,129,256,37.1499833333333,59.08264,59.08264,0.634958506039903
"RPS6KC1","Rps6kc1",25.991216,22.863157,26.355303,2107,489,748,25.069892,15.0196,15.0196,1.62737471597293
"RPS6KL1","Rps6kl1",6.036618,6.088269,5.57923,658,156,239,5.90137233333333,92.1714,92.1714,0.0740717895548777
"RPS7","Rps7",195.918068,132.945893,163.175326,2549,437,763,164.013095666667,330.30679,330.30679,0.498067352216556
"RPS8","Rps8",412.23005,355.719093,392.695101,2651,660,1012,386.881414666667,1094.8751,1094.8751,0.353946735961668
"RPS9","Rps9",391.583389,434.183053,350.981934,6550,1554,2358,392.249458666667,909.72323,909.72323,0.431799086388371
"RPSA","Rpsa",518.473588,448.474953,430.943452,7858,1662,2682,465.963997666667,534.64807,534.64807,0.871773882554392
"RPTN","Rptn",0,0,0,0,0,0,0,0,0,1
"RPTOR","Rptor",15.549122,10.168311,13.456741,2138,463,790,13.058058,26.71996,26.71996,0.507145681306899
"RPUSD1","Rpusd1",10.243632,9.369345,9.471362,685,150,250,9.69477966666667,18.60854,18.60854,0.545414378972971
"RPUSD2","Rpusd2",1.816542,1.496357,1.648924,199,40,72,1.653941,4.14906,4.14906,0.515422426617674
"RPUSD3","Rpusd3",11.52929,8.535633,9.006867,120,28,41,9.69059666666667,45.90937,45.90937,0.227898960626985
"RPUSD4","Rpusd4",6.768581,6.19685,7.263093,471,101,176,6.74284133333333,11.53439,11.53439,0.617727813905051
"RRAD","Rrad",0.480531,0.491496,0.462511,16,2,5,0.478179333333333,15.76643,15.76643,0.0881630337128019
"RRAGA","Rraga",63.206506,56.703144,66.132829,3848,845,1600,62.0141596666667,53.08724,53.08724,1.1650466850715
