"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"IL4I1","Il4i1",1.397746,1.680498,1.353201,66,15,27,1.47714833333333,0.95131,0.95131,1.26947964871462
"IL5","Il5",0.175456,0.21544,0.313118,10,3,7,0.234671333333333,0.03136,0.03136,1.197129356707
"IL5RA","Il5ra",0.095194,0.145457,0.178194,14,5,10,0.139615,0.01045,0.01045,1.12782918501658
"IL6","Il6",0.229812,0.456526,0.431742,8,2,4,0.372693333333333,2.10124,2.10124,0.442627250175199
"IL6R","Il6ra",0.74129,0.683047,0.735096,180,42,73,0.719811,3.38707,3.38707,0.392018135110678
"IL6ST","Il6st",659.287546,505.476843,591.591881,28731,6040,10021,585.45209,37.04873,37.04873,15.4131843559562
"IL7","Il7",2.322416,1.881344,2.790279,197,46,98,2.33134633333333,0.98267,0.98267,1.68023238024146
"IL7R","Il7r",0.017196,0.100331,0.098056,2,4,4,0.071861,0.58542,0.58542,0.676073847939347
"IL9","Il9",0,0,0,0,0,0,0,0.02091,0.02091,0.979518272913381
"IL9R","Il9r",0.05062,0.042897,0.041325,6,2,3,0.0449473333333333,0,0,1.04494733333333
"ILDR1","Ildr1",0.008544,0.069773,0.034343,1,2,1,0.0375533333333333,0.01045,0.01045,1.02682303264222
"ILDR2","Ildr2",1.481635,1.639261,1.634865,502,137,200,1.58525366666667,0.28226,0.28226,2.01616962758463
"ILF2","Ilf2",29.192345,30.949435,28.851475,1912,502,696,29.6644183333333,129.25239,129.25239,0.235423076177975
"ILF3","Ilf3",28.487264,22.646264,21.50778,1788,406,705,24.2137693333333,49.58299,49.58299,0.498463403079441
"ILK","Ilk",97.468923,94.280733,84.715156,4227,926,1477,92.1549373333333,46.96951,46.96951,1.94196141118251
"ILKAP","Ilkap",32.177287,34.593674,28.490348,1221,301,474,31.7537696666667,40.38353,40.38353,0.791468723588023
"ILVBL","Ilvbl",81.223185,141.694677,106.55691,909,247,405,109.824924,56.6603,56.6603,1.92203169251634
"IMMP1L","Immp1l",11.676406,11.347911,10.786934,353,86,128,11.270417,31.81131,31.81131,0.373969128328006
"IMMP2L","Immp2l",19.757313,16.132644,36.684675,93,21,43,24.191544,23.97086,23.97086,1.00883766117787
"IMMT","Immt",176.772253,153.593774,221.175371,6320,1525,2483,183.847132666667,99.65732,99.65732,1.8364003002133
"IMP3","Imp3",17.320454,13.472499,15.293439,499,93,187,15.3621306666667,96.24934,96.24934,0.16824927209446
"IMP4","Imp4",14.00047,13.739835,9.449639,767,152,239,12.396648,142.73797,142.73797,0.0932018728245571
"IMPA1","Impa1",109.564811,108.775671,113.52532,2932,700,1099,110.621934,16.0886,16.0886,6.53195311494212
"IMPA2","Impa2",6.585153,7.111891,11.302568,422,114,147,8.333204,16.34995,16.34995,0.53793838022588
"IMPACT","Impact",92.313149,91.265403,88.586891,5484,1321,2035,90.7218143333333,9.56535,9.56535,8.68137963563283
"IMPDH1","Impdh1",164.274322,136.011879,149.574735,6945,1522,2660,149.953645333333,301.37636,301.37636,0.499224361763378
"IMPDH2","Impdh2",69.905151,46.863065,52.056675,1130,239,436,56.2749636666667,97.85924,97.85924,0.57935872930711
"IMPG1","Impg1",0.043527,0.059113,0.03794,6,2,2,0.04686,0.26135,0.26135,0.829952035517501
"IMPG2","Impg2",0.343765,1.406435,1.744446,55,16,17,1.164882,0.04182,0.04182,2.07798084122017
"INA","Ina",13.831386,13.926065,13.285906,1682,407,686,13.681119,78.04904,78.04904,0.185721660882915
"INCA1","Inca1",0.67839,0.655197,0.408493,28,6,7,0.580693333333333,2.32077,2.32077,0.476002051732982
"INCENP","Incenp",9.148396,7.119046,5.989459,305,84,110,7.418967,3.28253,3.28253,1.96588628684446
"INF2","Inf2",15.661208,16.563926,16.042017,2160,562,876,16.0890503333333,144.92284,144.92284,0.117110181883339
"ING1","Ing1",16.791533,17.282347,11.27831,667,163,226,15.1173966666667,9.304,9.304,1.56418834109731
"ING2","Ing2",5.773111,3.651482,6.228189,233,46,98,5.217594,13.91418,13.91418,0.416891441567689
"ING3","Ing3",9.93306,7.279694,12.040663,407,92,177,9.751139,6.5128,6.5128,1.43104288680652
"ING4","Ing4",13.307047,15.73521,11.495411,753,208,244,13.512556,53.06415,53.06415,0.268432149585261
"ING5","Ing5",2.033583,2.028885,2.372205,389,87,153,2.144891,11.25888,11.25888,0.25653983071863
"INHA","Inha",3.303508,4.312217,3.15565,186,59,71,3.59045833333333,1.3381,1.3381,1.9633284860927
"INHBA","Inhba",0.18845,0.090572,0.220276,47,6,19,0.166432666666667,0.18817,0.18817,0.981705199312107
"INHBB","Inhbb",1.692534,1.69071,1.729215,240,57,109,1.704153,4.4011,4.4011,0.500667086334265
"INHBC","Inhbc",0,0,0,0,0,0,0,0.03136,0.03136,0.969593546385355
"INHBE","Inhbe",0.069932,0.036102,0.045243,16,2,4,0.0504256666666667,0.16726,0.16726,0.899907190057628
"INIP","Inip",9.990618,10.242146,10.13753,805,193,311,10.1234313333333,10.96617,10.96617,0.929573232983765
"INMT","Inmt",0.941767,0.873487,1.756596,35,8,25,1.19061666666667,22.12052,22.12052,0.0947477248204913
"INO80","Ino80",3.310946,4.614263,3.552186,885,232,376,3.82579833333333,8.15407,8.15407,0.527175161795063
"INO80B","Ino80b",14.438959,14.839286,20.82655,225,55,120,16.7015983333333,42.6834,42.6834,0.405224829874353
"INO80C","Ino80c",9.188174,7.632733,9.669885,871,187,353,8.830264,33.05533,33.05533,0.288655667115838
"INO80D","Ino80d",3.34409,2.915385,3.331586,1894,414,741,3.19702033333333,0.84677,0.84677,2.2726275244526
"INPP1","Inpp1",26.9768,24.060162,21.688112,1670,375,684,24.2416913333333,21.92189,21.92189,1.10120462725078
"INPP4A","Inpp4a",29.62462,31.211594,27.377042,5195,1141,2002,29.4044186666667,9.76397,9.76397,2.82464728781915
"INPP4B","Inpp4b",0.447006,1.239547,0.546471,68,15,27,0.744341333333333,2.68666,2.68666,0.473149499366183
"INPP5A","Inpp5a",10.909152,13.084565,15.583521,717,156,316,13.1924126666667,16.89355,16.89355,0.793158018764676
"INPP5B","Inpp5b",52.164839,77.82136,64.361338,1134,261,469,64.7825123333333,4.47428,4.47428,12.016651017729
"INPP5D","Inpp5d",1.465424,1.56526,1.194406,85,26,38,1.40836333333333,15.40909,15.40909,0.146770072766578
"INPP5E","Inpp5e",15.851453,15.204392,13.07254,1318,288,452,14.7094616666667,11.33206,11.33206,1.27387165377615
"INPP5F","Inpp5f",33.351844,33.98591,32.596675,3769,896,1529,33.3114763333333,53.53458,53.53458,0.629169168137599
"INPP5J","Inpp5j",12.911237,11.683143,14.595841,1650,349,658,13.063407,11.81294,11.81294,1.09759407286696
"INPP5K","Inpp5k",38.054128,37.336142,38.290672,2425,600,978,37.8936473333333,45.00417,45.00417,0.845437431722675
"INPPL1","Inppl1",19.406304,11.838847,18.992563,888,218,346,16.7459046666667,27.07568,27.07568,0.632073904057414
"INS","Ins2",0,0,0,0,0,0,0,0,0,1
"INSC","Insc",7.567968,10.910848,10.097858,381,111,170,9.525558,103.61936,103.61936,0.10060812836171
"INSIG1","Insig1",37.205878,44.678368,43.30059,3649,990,1627,41.7282786666667,91.01192,91.01192,0.464377644403754
"INSIG2","Insig2",135.181997,140.61358,117.65768,1416,349,514,131.151085666667,13.52739,13.52739,9.09668465338004
"INSL3","Insl3",0.585053,0.942804,0.768422,8,3,5,0.765426333333333,0.96176,0.96176,0.899919629992116
"INSL5","Insl5",0.247718,0.479564,0.898849,5,1,6,0.542043666666667,0.07318,0.07318,1.43689191623648
"INSL6","Insl6",1.609788,1.602033,1.99695,33,8,16,1.736257,0.02091,0.02091,2.68021373088715
"INSM1","Insm1",3.133853,3.111652,3.155836,269,62,137,3.13378033333333,0.03136,0.03136,4.0080867333747
"INSM2","Insm2",5.964815,5.661591,5.87993,531,120,240,5.83544533333333,3.39753,3.39753,1.55438287705447
"INSR","Insr",4.76019,4.633459,6.107365,1632,394,694,5.16700466666667,5.13288,5.13288,1.00556421561594
"INSRR","Insrr",1.028851,0.701865,0.729111,100,29,58,0.819942333333333,0.78404,0.78404,1.02012417509323
"INTS1","Ints1",21.901618,16.341333,21.893748,2350,571,974,20.0455663333333,67.00969,67.00969,0.309449525991566
"INTS10","Ints10",18.908025,23.033223,18.8694,1407,326,506,20.270216,109.64082,109.64082,0.192245646769429
"INTS12","Ints12",4.509371,3.879635,4.833691,403,99,145,4.40756566666667,20.19699,20.19699,0.255110073018229
"INTS2","Ints2",6.233239,9.044346,6.839111,637,126,239,7.372232,1.36946,1.36946,3.53339241852574
"INTS3","Ints3",13.117834,13.534768,14.783015,1918,475,703,13.8118723333333,20.11336,20.11336,0.701540272762523
"INTS4","Ints4",18.865688,16.777586,15.297234,1353,323,486,16.9801693333333,18.20029,18.20029,0.936453008435463
"INTS5","Ints5",4.822598,4.864137,3.884087,668,163,209,4.52360733333333,10.98708,10.98708,0.460796735596437
"INTS6","Ints6",9.68734,7.134705,7.948485,794,154,290,8.25684333333333,5.9901,5.9901,1.32427909948832
"INTS7","Ints7",5.530883,5.181529,5.17331,879,184,343,5.29524066666667,5.1747,5.1747,1.01952170415837
"INTS8","Ints8",23.933056,15.410262,18.563647,1301,261,500,19.3023216666667,12.96287,12.96287,1.45402210768035
"INTS9","Ints9",7.753907,7.104486,6.488099,858,190,281,7.11549733333333,8.03907,8.03907,0.897824370574996
"INTU","Intu",0.898626,0.805325,0.758919,224,54,81,0.820956666666667,1.97579,1.97579,0.611923780463899
"INVS","Invs",3.375347,2.065735,3.00268,435,97,167,2.81458733333333,2.6553,2.6553,1.04357708897583
"IP6K1","Ip6k1",265.257752,334.224407,240.199478,8344,1921,3100,279.893879,21.0124,21.0124,12.7607111900565
"IP6K2","Ip6k2",53.531752,56.10081,51.313548,1732,425,687,53.6487033333333,92.68455,92.68455,0.583326742065083
"IP6K3","Ip6k3",0.219947,0.172894,0.02688,21,4,1,0.139907,0.84677,0.84677,0.617243619941844
"IPCEF1","Ipcef1",0.343891,1.09702,0.29933,50,20,22,0.580080333333333,0.5227,0.5227,1.03768328188963
"IPMK","Ipmk",9.164902,8.195445,7.764224,1569,366,565,8.374857,0.81541,0.81541,5.16404393497887
"IPO11","Ipo11",22.004109,21.278429,25.326768,2573,562,956,22.8697686666667,12.38791,12.38791,1.7829346527327
"IPO13","Ipo13",39.000648,34.335409,43.305494,2573,581,1039,38.880517,46.69771,46.69771,0.836109679060064
"IPO4","Ipo4",124.863151,110.923872,116.276731,2460,481,989,117.354584666667,21.03331,21.03331,5.37162072637596
"IPO5","Ipo5",25.693135,23.643437,25.702661,4712,1067,1859,25.0130776666667,28.56014,28.56014,0.880005225505247
"IPO7","Ipo7",27.230088,28.414416,28.347228,5153,1173,1959,27.997244,14.57278,14.57278,1.86204672511909
"IPO8","Ipo8",21.617272,17.258516,19.714994,2782,626,1016,19.5302606666667,9.76397,9.76397,1.90731307005377
"IPO9","Ipo9",40.406532,27.939896,40.497628,3611,807,1394,36.281352,25.74803,25.74803,1.39379804793101
"IPP","Ipp",3.571217,4.296519,3.328995,295,87,108,3.73224366666667,7.63137,7.63137,0.548261013798119
"IPPK","Ippk",4.248018,4.037323,4.052963,609,136,239,4.112768,8.71858,8.71858,0.52608179384231
"IQCB1","Iqcb1",80.110517,113.572297,114.097805,819,192,343,102.593539666667,9.85806,9.85806,9.54070429401446
"IQCC","Iqcc",11.260513,13.278545,16.543714,513,120,209,13.6942573333333,1.52627,1.52627,5.81658228666506
"IQCD","Iqcd",0.306646,0.495787,0.336364,20,7,9,0.379599,1.24402,1.24402,0.614789083876258
"IQCE","Iqce",14.961155,12.795916,14.286106,836,211,372,14.0143923333333,8.19588,8.19588,1.63273034590853
"IQCF1","Iqcf1",0,0,0,0,0,0,0,0,0,1
"IQCF5","Iqcf5",0,0,0,0,0,0,0,0.03136,0.03136,0.969593546385355
"IQCG","Iqcg",9.6828,10.700969,6.968294,438,126,145,9.11735433333333,9.38763,9.38763,0.973981007538133
"IQCH","Iqch",0.136098,0.060641,0.04606,19,2,2,0.080933,0.97222,0.97222,0.548079321779517
"IQCJ","Iqcj",0.126684,0.092285,0.173641,7,1,4,0.13087,0.06272,0.06272,1.06412789822343
"IQGAP1","Iqgap1",7.736632,7.30471,9.687492,1905,446,775,8.24294466666667,32.98215,32.98215,0.271994110633573
"IQGAP2","Iqgap2",12.263664,22.65141,28.192401,533,113,236,21.035825,5.87511,5.87511,3.20515962653688
"IQSEC1","Iqsec1",185.875773,147.391461,163.806667,6163,1367,2475,165.691300333333,14.06054,14.06054,11.0680825742857
"IQSEC2","Iqsec2",47.623569,40.295356,43.691781,2950,610,1133,43.8702353333333,52.45782,52.45782,0.839357746599718
"IQSEC3","Iqsec3",7.660104,6.151948,7.442173,2312,457,919,7.08474166666667,42.18161,42.18161,0.187226499120034
"IQUB","Iqub",0.068905,0.138586,0.070407,10,5,4,0.0926326666666667,0.04182,0.04182,1.04877298061725
"IRAK1","Irak1",37.411295,38.53153,39.032067,1995,483,854,38.324964,73.18797,73.18797,0.530071977977022
"IRAK1BP1","Irak1bp1",4.878676,2.785843,3.771097,275,39,111,3.811872,1.43219,1.43219,1.97841122609665
"IRAK2","Irak2",3.40317,2.793376,6.397145,231,62,114,4.197897,2.00715,2.00715,1.72851271137123
"IRAK3","Irak3",1.647536,1.512464,2.487228,186,44,87,1.88240933333333,2.14306,2.14306,0.917071049656492
"IRAK4","Irak4",1.108193,1.101349,0.959261,122,23,45,1.05626766666667,6.23054,6.23054,0.284386458918237
"IREB2","Ireb2",17.161054,16.856853,17.402532,3972,936,1616,17.1401463333333,8.05998,8.05998,2.00222807703034
"IRF1","Irf1",8.352535,7.405711,6.2164,485,115,158,7.324882,16.32904,16.32904,0.480400645390628
"IRF2","Irf2",33.904501,39.760933,34.81531,972,216,400,36.160248,15.6809,15.6809,2.22771241359879
"IRF2BP1","Irf2bp1",5.988117,6.282958,5.660833,590,147,250,5.97730266666667,16.97718,16.97718,0.388119975806365
"IRF2BP2","Irf2bp2",3.695774,3.520201,3.674188,658,152,280,3.63005433333333,15.12684,15.12684,0.287102391623736
"IRF2BPL","Irf2bpl",10.984616,10.865482,12.531332,1680,395,876,11.4604766666667,15.28365,15.28365,0.765213982532581
"IRF3","Irf3",25.263384,20.676337,26.908329,633,136,237,24.2826833333333,28.62286,28.62286,0.853485562613918
"IRF4","Irf4",0.044727,0.182943,0.076219,9,9,6,0.101296333333333,0.2718,0.2718,0.865935157519526
"IRF5","Irf5",3.0379,1.794563,4.177766,197,38,74,3.00340966666667,12.62835,12.62835,0.293756006168514
"IRF6","Irf6",6.412718,1.427984,2.634563,316,59,135,3.491755,1.10812,1.10812,2.13069227558203
"IRF7","Irf7",5.759455,8.245977,7.147661,172,58,80,7.051031,58.07158,58.07158,0.136292799346149
"IRF8","Irf8",0.374409,0.139163,0.468423,39,4,17,0.327331666666667,8.83357,8.83357,0.134979632693586
"IRF9","Irf9",9.061494,8.617735,8.795936,681,133,266,8.825055,152.35558,152.35558,0.0640671503443174
"IRGQ","Irgq",26.1764,23.332788,24.236247,6613,1422,2523,24.5818116666667,9.00083,9.00083,2.55796885525168
"IRS1","Irs1",0.859218,0.847145,0.894997,340,82,140,0.86712,1.22311,1.22311,0.839868472545218
"IRS2","Irs2",7.990164,6.613517,7.213658,2100,421,780,7.27244633333333,15.28365,15.28365,0.508021624963281
"IRS4","Irs4",0,0,0.009302,0,0,1,0.00310066666666667,0.02091,0.02091,0.982555432571595
"IRX1","Irx1",0,0,0,0,0,0,0,0.01045,0.01045,0.989658073135732
"IRX2","Irx2",0.089379,0,0,1,0,0,0.029793,0.01045,0.01045,1.01914295610866
"IRX3","Irx3",0.405021,0.393297,0.511469,35,9,21,0.436595666666667,1.12902,1.12902,0.674768516343983
"IRX4","Irx4",0,0,0,0,0,0,0,0,0,1
"IRX5","Irx5",0.012927,0.054197,0,1,1,0,0.0223746666666667,0.22999,0.22999,0.831205673758865
"IRX6","Irx6",0.347407,0.294787,0.087071,44,9,4,0.243088333333333,0.49133,0.49133,0.833543436619215
"ISCA1","Isca1",42.804363,40.204805,44.730063,3259,727,1313,42.5797436666667,66.90515,66.90515,0.641773763354718
"ISCA2","Isca2",50.869165,45.385741,47.261233,958,208,356,47.838713,45.72549,45.72549,1.04522634219566
"ISCU","Iscu",137.851555,120.55219,133.419054,3230,664,1259,130.607599666667,427.07442,427.07442,0.307440934374604
"ISG15","Isg15",4.863045,9.234825,4.611439,98,45,36,6.23643633333333,519.28854,519.28854,0.0139085061018898
"ISG20","Isg20",2.158643,1.735235,1.803643,72,16,22,1.89917366666667,27.2743,27.2743,0.102537416193033
"ISG20L2","Isg20l2",3.632552,3.477709,2.675392,419,98,123,3.26188433333333,6.82642,6.82642,0.544550935591667
"ISL1","Isl1",40.944775,42.020067,44.553137,2865,733,1221,42.505993,10.66301,10.66301,3.73025428255656
"ISL2","Isl2",89.454626,97.441291,101.295358,4815,1171,2024,96.0637583333333,35.65836,35.65836,2.64779325461732
"ISLR","Islr",9.898214,11.504132,9.786428,830,237,322,10.396258,44.73237,44.73237,0.249194563937972
"ISLR2","Islr2",3.777422,3.290883,4.059838,326,105,116,3.709381,1.85035,1.85035,1.65221148280036
"ISM1","Ism1",1.24972,1.074355,1.326715,134,28,59,1.21693,0.72132,0.72132,1.28792438361258
"ISOC1","Isoc1",20.047574,17.995053,17.552589,2716,606,951,18.5317386666667,20.01928,20.01928,0.929229672313546
"ISOC2","Isoc2b",10.197621,13.029743,11.117846,118,33,53,11.4484033333333,87.83392,87.83392,0.14013119463076
"IST1","Ist1",31.387783,30.542279,31.203866,2979,719,1204,31.0446426666667,86.76762,86.76762,0.365107800196321
"ISX","Isx",0,0,0,0,0,0,0,0.01045,0.01045,0.989658073135732
"ISY1-RAB43","Isy1",33.523173,36.010265,41.070624,791,229,317,36.8680206666667,1.8608,1.8608,13.2368640473527
"ISYNA1","Isyna1",13.203164,7.818125,25.016258,746,134,279,15.345849,36.79783,36.79783,0.432454693827661
"ITCH","Itch",17.305342,17.451214,16.83114,3717,925,1416,17.1958986666667,7.26548,7.26548,2.20143278631933
"ITFG1","Itfg1",106.629886,99.328575,106.817749,13844,3189,5568,104.258736666667,123.67,123.67,0.844298842276944
"ITFG2","Itfg2",44.899503,41.857336,32.575317,839,177,283,39.7773853333333,31.46633,31.46633,1.25598998511176
"ITGA1","Itga1",1.13433,1.143676,1.327646,500,119,227,1.201884,2.39395,2.39395,0.648767365459126
"ITGA11","Itga11",0.861975,0.774684,0.572302,186,40,48,0.736320333333333,0.45997,0.45997,1.18928493964488
"ITGA2","Itga2",1.061175,0.794942,1.725485,180,38,72,1.19386733333333,1.26493,1.26493,0.968624784577595
"ITGA2B","Itga2b",6.236926,10.433628,6.047203,119,35,57,7.57258566666667,1.01403,1.01403,4.25643394917984
"ITGA3","Itga3",24.044696,19.932213,26.85248,3579,767,1308,23.6097963333333,60.72688,60.72688,0.398688486010201
"ITGA4","Itga4",1.325052,1.470666,1.614018,539,143,256,1.469912,0.78404,0.78404,1.38444877917535
"ITGA5","Itga5",19.855657,19.52574,23.361188,266,58,110,20.914195,16.05724,16.05724,1.28474448386726
"ITGA6","Itga6",17.570146,19.920221,19.39585,2306,622,974,18.9620723333333,23.52134,23.52134,0.814069391531349
"ITGA7","Itga7",38.580188,35.587708,39.583826,5281,1290,2140,37.9172406666667,103.36846,103.36846,0.372883155185644
"ITGA8","Itga8",0.560158,0.217331,0.320286,41,13,15,0.365925,0.56451,0.56451,0.873068884187381
"ITGA9","Itga9",2.01298,3.886975,2.483917,295,76,114,2.794624,1.75626,1.75626,1.37672933612939
"ITGAD","Itgad",0.039733,0.955469,0.283943,0,2,3,0.426381666666667,0.03136,0.03136,1.38301045868239
"ITGAE","Itgae",0.117058,0.025551,0.173729,19,1,11,0.105446,71.48398,71.48398,0.0152509009577013
"ITGAL","Itgal",0.246571,0.259975,0.148314,42,10,10,0.218286666666667,1.51582,1.51582,0.48425033057479
"ITGAM","Itgam",0.204707,0.290963,1.274034,40,12,22,0.589901333333333,5.82284,5.82284,0.233026325303442
"ITGAV","Itgav",12.398833,6.162276,10.464062,1291,290,447,9.675057,16.00497,16.00497,0.62776100163658
"ITGAX","Itgax",0.124508,0.095085,0.550432,10,2,4,0.256675,2.78075,2.78075,0.332387753752562
"ITGB1","Itgb1",82.671529,87.829168,89.744446,12708,3100,5144,86.748381,110.3726,110.3726,0.78788122931493
"ITGB1BP1","Itgb1bp1",33.199706,31.678513,32.317847,920,228,377,32.3986886666667,165.75752,165.75752,0.200282953756248
"ITGB1BP2","Itgb1bp2",0,0,0.212658,0,0,4,0.070886,0.50179,0.50179,0.713073066141072
"ITGB2","Itgb2",0.278053,0.37659,0.309706,32,11,13,0.321449666666667,84.33186,84.33186,0.0154860056568164
"ITGB3","Itgb3",2.800336,2.521263,2.602332,700,151,251,2.64131033333333,1.04539,1.04539,1.78025233981457
"ITGB3BP","Itgb3bp",6.180999,9.106921,9.561628,276,77,156,8.28318266666667,23.84542,23.84542,0.373637582567196
"ITGB4","Itgb4",7.729408,9.733474,13.749058,1327,308,543,10.40398,127.31842,127.31842,0.0888725094962984
"ITGB5","Itgb5",29.754681,7.491704,48.854807,775,152,296,28.7003973333333,25.37169,25.37169,1.12622275376866
"ITGB6","Itgb6",0.376006,4.758381,3.817455,66,16,28,2.98394733333333,0.80495,0.80495,2.20723418007886
"ITGB7","Itgb7",1.062367,3.088911,0.915391,48,24,14,1.68888966666667,4.18157,4.18157,0.51893338634172
"ITGB8","Itgb8",13.52488,12.63425,15.214682,4724,1106,2076,13.7912706666667,1.76671,1.76671,5.34615867462317
"ITGBL1","Itgbl1",0.925163,1.389249,0.964427,143,52,58,1.09294633333333,3.60661,3.60661,0.454335473012331
"ITIH1","Itih1",0,0,0,0,0,0,0,0.56451,0.56451,0.639177761727314
"ITIH2","Itih2",0.314526,0.643791,0.399257,38,10,18,0.452524666666667,0.05227,0.05227,1.38037259131845
"ITIH3","Itih3",0.347591,0.428438,0.392289,34,5,11,0.389439333333333,3.17799,3.17799,0.332561670404509
"ITIH4","Itih4",0.040616,0,0.042181,2,0,2,0.027599,4.19203,4.19203,0.197918540532316
"ITIH5","Itih5",9.439419,8.89772,10.560714,3212,741,1407,9.63261766666667,6.28281,6.28281,1.45996087590733
"ITK","Itk",0.742976,0.432373,0.783436,126,19,52,0.652928333333333,0.24044,0.24044,1.33253388582546
"ITLN2","Itln1",0,0,0,0,0,0,0,0.02091,0.02091,0.979518272913381
"ITM2A","Itm2a",13.592329,15.748604,16.242688,887,256,416,15.1945403333333,24.54583,24.54583,0.633940660112955
"ITM2B","Itm2b",470.12355,404.752586,441.74728,19758,4213,8005,438.874472,463.24502,463.24502,0.947504987775636
"ITM2C","Itm2c",103.762275,104.214436,110.47397,7016,1611,2790,106.150227,72.16348,72.16348,1.46453158050984
"ITPA","Itpa",40.321831,58.040795,38.656021,1210,330,437,45.6728823333333,68.38961,68.38961,0.672620617601588
"ITPK1","Itpk1",40.742149,27.41603,42.565199,2264,453,905,36.9077926666667,118.8821,118.8821,0.316208947513154
"ITPKA","Itpka",0.170224,0.129441,0.037186,11,2,1,0.112283666666667,0.20908,0.20908,0.919942159879137
"ITPKC","Itpkc",3.610718,4.731407,3.611519,322,86,128,3.984548,28.44514,28.44514,0.169282536948372
"ITPR1","Itpr1",3.065298,2.86396,3.101761,685,160,266,3.01033966666667,4.09794,4.09794,0.786658859591652
"ITPR2","Itpr2",0.579353,0.681843,1.439792,142,51,76,0.900329333333333,2.12215,2.12215,0.608660485029013
"ITPR3","Itpr3",15.963201,20.715897,17.401282,2768,688,1264,18.0267933333333,10.90345,10.90345,1.59842678663189
