"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"DHX37",472,1.94904,524,2.32247,515,2.23575,2.16908666667,3.971433,7.336369,6.009094,5.77229866666667,259,240,262,0.467948450393702
"DHX38",1027,9.29616,1148,11.1536,1223,11.6385,10.6960866667,44.532807,37.584198,34.456227,38.857744,797,706,557,0.293445777229639
"DHX40",1123,4.5851,1245,5.45605,1396,5.99228,5.34447666667,13.995089,21.925478,15.2706,17.0637223333333,574,569,542,0.351227534922989
"DHX57",807,1.8027,723,1.73352,1011,2.37432,1.97018,18.006015,17.523886,26.995016,20.841639,525,447,500,0.135987047492178
"DHX58",466,7.1974,463,7.67558,602,9.77517,8.21605,1.216489,0.911751,1.205003,1.111081,16,9,15,4.36555963508743
"DHX8",1268,1.75149,1184,1.75542,1340,1.94595,1.81762,84.414457,72.961138,47.241188,68.2055943333333,726,552,585,0.0407137606019066
"DHX9",3044,10.934,3257,12.5571,3318,12.5299,12.007,104.425328,108.303337,102.431,105.053221666667,2605,2299,2429,0.122645967709326
"DIABLO",956,8.43965,930,8.81232,836,7.7591,8.33702333333,43.943507,43.89149,44.083638,43.9728783333333,583,434,563,0.207614537458002
"DIAPH1",858,1.44071,885,1.59505,1388,2.45029,1.82868333333,21.095941,22.363669,17.242426,20.234012,780,680,657,0.133214737437748
"DIAPH2",1329,0.252272,1702,0.346772,1548,0.308925,0.302656333333,0.278936,0.36489,0.201315,0.281713666666667,32,33,26,1.01633958286549
"DIAPH3",94,0.0329524,67,0.0252101,109,0.0401721,0.0327782,2.050858,3.826589,1.407047,2.42816466666667,70,190,42,0.301262716473946
"DICER1",1867,4.54374,2625,6.85707,2937,7.51469,6.30516666667,8.866045,12.998537,13.220781,11.695121,872,818,796,0.575431038953469
"DIDO1",1718,4.98436,1911,5.95096,1942,5.92343,5.61958333333,13.284677,13.73361,12.319788,13.1126916666667,1577,1289,1264,0.469051793214264
"DIMT1",3861,11.9054,4250,14.0661,4062,13.1681,13.0465333333,10.061617,9.812701,7.113143,8.99582033333333,222,150,155,1.40524067709167
"DIO1",24,0.211244,34,0.321213,33,0.30537,0.279275666667,0.38065,0.053886,0.205596,0.213377333333333,3,1,2,1.05430984370924
"DIO2",60,0.0551011,98,0.0965997,118,0.113928,0.0885429333333,0.0814,0.283934,0.036556,0.133963333333333,8,14,3,0.959945442092454
"DIO3",34,2.82577,36,3.21145,40,3.49507,3.17743,0.258212,0.479944,0.184775,0.307643666666667,8,12,5,3.19462412160703
"DIP2A",1923,3.02314,1655,2.79265,1805,2.98328,2.93302333333,17.736304,18.898468,17.879749,18.171507,1049,894,829,0.205149409137738
"DIP2B",2997,2.14867,4279,3.2928,3360,2.53256,2.65801,13.756544,16.801971,12.413188,14.323901,1879,1755,1497,0.238712714210305
"DIP2C",2224,0.935139,2840,1.28174,2628,1.16173,1.126203,11.133965,15.194175,11.097724,12.475288,1347,1177,1168,0.157785347519103
"DIPK1A",7429,10.0775,7486,10.8996,8422,12.0109,10.996,4.394927,4.555009,4.807387,4.58577433333333,132,107,145,2.14759839623548
"DIPK1B",724,10.3921,843,12.9877,571,8.61665,10.6654833333,9.678723,6.691601,9.706917,8.69241366666667,341,187,295,1.20356845410127
"DIPK1C",345,2.52752,448,3.52284,339,2.61104,2.88713333333,0,0,0.063339,0.021113,0,0,1,3.80676118444286
"DIPK2A",324,0.735843,371,0.904387,425,1.01477,0.885,2.390853,2.996978,2.509049,2.63229333333333,117,113,95,0.518955884620185
"DIPK2B",621,2.0653,754,2.69155,468,1.63635,2.13106666667,0.081974,0.067956,0.076874,0.0756013333333333,5,4,4,2.91099180489735
"DIRAS1",2507,64.3507,2456,67.6655,1911,51.57,61.1954,6.134784,4.731355,7.279056,6.04839833333333,318,196,268,8.8240472599094
"DIRAS2",1081,5.71735,1044,5.92666,725,4.0313,5.22510333333,6.036753,5.525456,5.972075,5.84476133333333,310,237,291,0.909469743380875
"DIS3",982,5.73224,1341,8.40199,1514,9.29131,7.80851333333,13.159024,16.766745,13.439292,14.4550203333333,955,929,857,0.569945114490198
"DIS3L",1290,5.53959,1623,7.48079,1402,6.32957,6.44998333333,10.159995,6.786545,5.940399,7.62897966666667,161,125,172,0.863367816488075
"DIS3L2",696,0.317381,767,0.375411,742,0.355724,0.349505333333,8.849818,14.011812,9.337412,10.733014,265,218,200,0.115017789404581
"DISC1",1679,0.707719,2143,0.969555,2108,0.934155,0.870476333333,4.377713,4.640075,5.763858,4.92721533333333,445,300,362,0.315574216245166
"DISP1",1162,1.51804,1545,2.16644,1473,2.02311,1.90253,11.481739,3.413788,3.39004,6.095189,177,142,169,0.409084240039272
"DISP2",1102,9.43579,942,8.65741,705,6.34635,8.14651666667,18.218015,21.609502,22.342609,20.7233753333333,692,392,644,0.42104491251114
"DISP3",98,0.293174,37,0.118807,76,0.23903,0.217003666667,3.948686,2.033884,3.958354,3.31364133333333,259,107,186,0.282129081354701
"DIXDC1",1471,2.69063,1740,3.41611,1512,2.90758,3.00477333333,4.320577,9.497704,5.75221,6.523497,262,474,297,0.532302110751157
"DKC1",500,5.84356,573,7.18791,687,8.44116,7.15754333333,45.207179,55.446655,44.144441,48.2660916666667,542,509,493,0.165581296534009
"DKK2",54,0.0260597,60,0.031079,113,0.0573314,0.0381567,4.794017,8.087569,3.13212,5.337902,242,292,150,0.163801317849345
"DKK3",8890,28.9953,10131,35.4665,7762,26.6157,30.3591666667,50.596559,73.60411,58.943301,61.04799,1005,1098,1011,0.505401813446334
"DKKL1",13,0.170323,18,0.25313,25,0.344356,0.255936333333,2.086249,2.032544,0.549626,1.55613966666667,11,10,4,0.491341044353341
"DLAT",1084,4.78495,1169,5.53863,1237,5.74058,5.35472,8.613088,10.325148,10.407159,9.78179833333333,415,366,437,0.589393327860117
"DLC1",2055,0.688742,2489,0.895385,2383,0.839666,0.807931,12.800403,19.983831,14.303462,15.6958986666667,616,1073,591,0.108285935132652
"DLD",5970,25.7081,5379,24.8621,6628,30.0066,26.8589333333,39.605254,35.894342,41.876834,39.1254766666667,823,650,790,0.694295386562801
"DLEC1",452,0.930948,421,0.9307,448,0.970071,0.943906333333,0.233016,0.261507,0.067453,0.187325333333333,6,5,5,1.63721456854257
"DLEU7",1079,0.580759,1611,0.930701,1089,0.616226,0.709228666667,0.871444,1.009256,0.735731,0.872143666666667,19,18,16,0.91297943480495
"DLG1",1302,0.885841,1679,1.22613,1785,1.27679,1.129587,63.678799,38.394149,67.320348,56.464432,683,687,611,0.0370592195186059
"DLG2",1748,0.140537,1977,0.170607,1887,0.159499,0.156881,1.75282,0.840562,1.17442,1.255934,83,34,81,0.512816864323158
"DLG3",320,0.921652,349,1.0789,307,0.929594,0.976715333333,9.798158,8.71266,9.861054,9.45729066666667,397,257,348,0.18902748296305
"DLG4",1518,8.11658,1361,7.81088,1072,6.02607,7.31784333333,46.150545,36.910665,39.292534,40.7845813333333,899,633,770,0.199064895899639
"DLG5",1221,1.56884,1553,2.14178,1327,1.79256,1.83439333333,33.995234,38.043579,33.602409,35.2137406666667,1383,1148,1042,0.0782684495208458
"DLGAP1",624,0.11364,628,0.122757,774,0.148192,0.128196333333,13.479684,16.385998,14.115741,14.6604743333333,287,187,212,0.0720410065058906
"DLGAP2",159,0.0286103,100,0.0193137,84,0.0158907,0.0212715666667,0.062568,0.031224,0.035663,0.0431516666666667,10,4,5,0.979025005951548
"DLGAP3",223,0.606679,254,0.7417,152,0.434746,0.594375,3.70514,1.966422,2.447206,2.706256,104,63,68,0.4301848010499
"DLGAP4",2422,1.90336,1826,1.54024,2055,1.69784,1.71381333333,109.086701,128.567393,110.352252,116.002115333333,2414,2205,2052,0.0231945664024832
"DLGAP5",38,0.152621,11,0.0474203,31,0.130897,0.110312766667,0.257536,2.429717,0.245536,0.977596333333333,11,62,9,0.561445603408616
"DLK1",0,0,0,0,3,0.0440094,0.0146698,0.505133,2.586629,0.259005,1.11692233333333,13,47,5,0.479313664003104
"DLK2",100,2.78139,64,1.91065,42,1.22814,1.97339333333,3.493053,3.262628,5.180728,3.978803,71,49,90,0.597210480778211
"DLL1",135,0.96816,137,1.05457,91,0.686109,0.902946333333,0.81222,0.612056,0.959346,0.794540666666667,38,28,34,1.06040858737835
"DLL3",13,0.236892,18,0.352063,11,0.210736,0.266563666667,2.627381,4.298363,2.447691,3.12447833333333,50,41,54,0.307084572715741
"DLL4",154,2.76388,113,2.1768,98,1.84911,2.26326333333,0.302031,0.072592,0.108397,0.161006666666667,16,2,5,2.81071885891841
"DLST",2670,21.3447,2520,21.6232,2404,20.2047,21.0575333333,35.157966,37.584768,37.939889,36.8942076666667,1012,822,911,0.58208192469222
"DLX1",24,0.849084,24,0.911363,20,0.743888,0.834778333333,6.187377,25.309924,4.87802,12.125107,122,450,91,0.139791495287086
"DLX2",6,0.302684,2,0.108295,3,0.15911,0.190029666667,1.31478,6.791612,1.152946,3.086446,46,180,32,0.291213848578202
"DLX3",18,0.602411,10,0.35922,6,0.21111,0.390913666667,0.102256,0.031674,0,0.0446433333333333,4,1,0,1.33147230474229
"DLX4",1,0.0291651,2,0.0626086,3,0.0919863,0.0612533333333,0.194326,0,0.232761,0.142362333333333,3,0,1,0.928998884475329
"DLX5",4,0.153413,5,0.205832,15,0.604828,0.321357666667,0.205699,0.762659,0.233088,0.400482,4,12,4,0.943502070477878
"DMAC1",710,1.34997,724,1.47756,672,1.3433,1.39027666667,28.537484,31.283662,32.386427,30.7358576666667,322,254,331,0.0753178531292884
"DMAC2",892,16.5778,916,18.2725,669,13.0715,15.9739333333,20.720553,22.574351,23.188418,22.1611073333333,334,298,340,0.732863635965765
"DMAC2L",1150,8.64661,1326,10.7012,1498,11.8413,10.39637,11.669497,9.663822,9.548081,10.2938,197,130,157,1.00908197418052
"DMAP1",647,15.64,716,18.5774,630,16.0107,16.7427,35.567663,26.546431,33.641977,31.9186903333333,675,467,520,0.538985598161353
"DMBT1",16,0.0336461,37,0.0835136,23,0.0508488,0.0560028333333,0.012815,0.040286,0.27447,0.109190333333333,1,1,2,0.952048355992975
"DMBX1",2,0.0483195,0,0,0,0,0.0161065,0.013194,0.08416,0.025891,0.0410816666666667,1,3,1,0.976010367422344
"DMC1",47,0.16019,41,0.14999,47,0.168412,0.159530666667,0.191759,0.084654,0.090748,0.122387,5,2,2,1.03309345766389
"DMD",5531,0.431027,6998,0.585349,6841,0.560478,0.525618,11.885641,17.586652,7.679623,12.383972,619,888,464,0.11398843332906
"DMGDH",1407,1.03072,1330,1.04578,1070,0.82408,0.96686,0.36591,0.537696,0.4317,0.445102,6,3,7,1.36105271461807
"DMKN",33,0.350695,56,0.638769,49,0.547456,0.512306666667,0.593817,0.298515,0.473302,0.455211333333333,1,4,2,1.03923508017415
"DMP1",1,0.0124058,3,0.0399473,10,0.130426,0.0609263666667,0.025574,0,0.05759,0.0277213333333333,1,0,2,1.03230937439595
"DMPK",1295,17.6251,1348,19.6921,904,12.935,16.7507333333,126.930849,121.756903,107.808673,118.832141666667,1274,1068,1006,0.148129984880656
"DMRT1",12,0.016455,16,0.0235493,11,0.015858,0.0186207666667,0,0,0.047129,0.0157096666666667,0,0,1,1.00286607491842
"DMRTA1",28,0.548567,46,0.96732,23,0.473738,0.663208333333,1.225651,1.30826,1.224785,1.25289866666667,101,86,88,0.738252615593156
"DMRTA2",0,0,0,0,4,0.124646,0.0415486666667,0,0,0.065807,0.0219356666666667,0,0,2,1.01919201045601
"DMRTB1",0,0,1,0.0231783,1,0.0227028,0.0152937,0,0,0,0,0,0,0,1.0152937
"DMTN",2433,12.6754,2514,14.058,1451,7.94738,11.56026,23.87788,15.17828,24.105258,21.053806,610,283,563,0.569527998931341
"DMWD",779,13.7479,800,15.1541,624,11.5777,13.4932333333,28.310836,33.918932,18.28014,26.836636,780,697,489,0.520653190037043
"DMXL1",1896,1.56708,2657,2.35714,2889,2.51038,2.14486666667,10.918044,12.871602,13.411583,12.4004096666667,295,312,255,0.234684367485631
"DMXL2",2911,2.90395,3484,3.73049,3007,3.15369,3.26271,65.44237,59.438588,57.709533,60.863497,739,593,648,0.0689050927722369
"DNA2",146,0.43932,107,0.345583,127,0.401763,0.395555333333,5.940564,5.313261,3.351166,4.86833033333333,102,106,107,0.237811311576302
"DNAAF1",466,2.43152,490,2.74428,531,2.91289,2.69623,1.733494,0.6644,1.325202,1.241032,55,23,46,1.64934280278015
"DNAAF2",192,3.33521,219,4.08326,203,3.70729,3.70858666667,3.377858,4.043522,4.185972,3.86911733333333,138,127,141,0.967030848576114
"DNAAF3",13,0.281703,13,0.302365,3,0.0683451,0.217471033333,0.657507,1.026854,0.99759,0.893983666666667,9,6,10,0.642809679280761
"DNAAF4",238,0.425528,226,0.433711,245,0.460528,0.439922333333,0.509772,1.287923,1.247918,1.01520433333333,11,19,16,0.714529196625553
"DNAAF5",418,1.22161,426,1.33631,569,1.74826,1.43539333333,35.557903,30.330356,36.949066,34.2791083333333,263,226,222,0.0690321679992384
"DNAH1",607,1.25981,687,1.53044,774,1.68887,1.49304,11.925213,2.074905,6.701853,6.900657,225,134,153,0.315548441098
"DNAH10",930,0.933634,594,0.64006,633,0.668091,0.747261666667,6.188967,4.217152,2.659214,4.355111,80,57,46,0.326279262309782
"DNAH11",178,0.0866676,143,0.0747332,123,0.0629622,0.0747876666667,1.125163,0.585906,0.44534,0.718803,6,5,3,0.625311723720927
"DNAH12",66,0.0460017,89,0.0665825,72,0.0527595,0.0551145666667,0.389992,0.824784,0.186571,0.467115666666667,9,12,5,0.719176129489472
"DNAH17",289,0.328489,269,0.328182,326,0.389563,0.348744666667,4.265049,7.037016,5.072778,5.458281,72,90,44,0.208839576145262
"DNAH2",38,0.0570368,56,0.0902193,32,0.0504963,0.0659174666667,0.103158,0.099856,0.116928,0.106647333333333,11,7,8,0.963195260640126
"DNAH3",83,0.0640656,74,0.0613082,89,0.0722229,0.0658655666667,0.275261,0.377147,0.46738,0.373262666666667,6,3,7,0.776155641989369
"DNAH5",64,0.0439818,79,0.0582721,86,0.062134,0.0547959666667,0.242997,0.329204,0.352009,0.30807,18,26,28,0.806375780093344
"DNAH6",149,0.0858699,192,0.118767,231,0.13996,0.114865633333,0.073141,0.078382,0.454051,0.201858,10,8,6,0.927618431905433
"DNAH7",80,0.0422061,104,0.0588924,124,0.0687773,0.0566252666667,0.062769,1.60108,0.599881,0.754576666666667,5,7,4,0.602210941670659
"DNAH8",25,0.0138438,7,0.00416059,28,0.0163009,0.0114350966667,0,0.485382,0.005407,0.163596333333333,0,3,1,0.869231938682086
"DNAH9",263,0.12375,286,0.144443,260,0.128618,0.132270333333,4.13665,7.677785,4.880733,5.565056,74,114,80,0.172469257434057
"DNAI1",53,0.14564,56,0.165171,54,0.156004,0.155605,0.799475,4.995466,0.465687,2.086876,12,8,8,0.374360680506765
"DNAI2",10,0.0429753,11,0.0507402,8,0.0361449,0.0432868,0.034133,0.185092,0.038637,0.085954,1,5,1,0.960709937990007
"DNAJA2",1744,16.6371,1945,19.9155,1736,17.4108,17.9878,22.93963,20.846047,22.797205,22.194294,789,587,710,0.818640998514549
"DNAJA3",1034,5.83252,1124,6.80522,986,5.84723,6.16165666667,33.043904,34.680544,24.496025,30.7401576666667,403,314,359,0.225633934836787
"DNAJA4",2946,28.4172,2421,25.0659,2794,28.3343,27.2724666667,2.873768,4.239365,4.223506,3.77887966666667,84,107,123,5.91612859890662
"DNAJB1",2495,29.0544,1744,21.7986,1212,14.8382,21.8970666667,34.152756,33.425264,32.742756,33.4402586666667,954,834,864,0.664834340772857
"DNAJB11",835,7.92878,689,7.0223,1077,10.7516,8.56756,60.949997,52.818236,69.820758,61.1963303333333,1351,911,1202,0.153828368148472
"DNAJB12",918,7.1852,884,7.42658,1009,8.30282,7.6382,12.902187,13.348971,13.17312,13.141426,491,402,446,0.610843630621127
"DNAJB13",10,0.0871404,9,0.0841788,13,0.119097,0.0968054,0,0.334379,0,0.111459666666667,0,5,0,0.986815296041632
"DNAJB14",1706,5.91683,2725,10.1442,2106,7.67903,7.91335333333,4.561824,5.968853,6.866002,5.798893,346,405,368,1.3110006781001
"DNAJB2",3575,81.8115,3606,88.5737,2439,58.6798,76.355,57.1449,47.931253,50.173612,51.7499216666667,1007,631,824,1.46644767529355
"DNAJB4",1778,8.0076,2080,10.0548,2168,10.2652,9.44253333333,17.714754,18.097593,16.475887,17.4294113333333,373,320,312,0.566623271056008
"DNAJB5",165,3.11289,149,3.01722,195,3.8677,3.33260333333,15.625264,19.842657,18.556992,18.0083043333333,530,442,475,0.227932132048847
"DNAJB6",2891,6.15478,3094,7.07009,2945,6.59155,6.60547333333,55.497763,69.909665,65.627912,63.6784466666667,1234,1150,1137,0.117588991778456
"DNAJB7",45,3.0649,35,2.55865,41,2.93579,2.85311333333,0.26824,0.332479,0.239989,0.280236,10,10,8,3.00968988009242
"DNAJB9",1151,40.3448,1079,40.5952,1117,41.1627,40.7009,43.171772,31.214138,39.418482,37.9347973333333,758,510,705,1.07104448606693
"DNAJC1",517,0.365337,537,0.407304,479,0.355858,0.376166333333,66.827845,85.876253,88.635088,80.4463953333333,1466,1366,1376,0.0168965898085582
"DNAJC10",2732,6.08586,3290,7.86643,3540,8.29054,7.41427666667,68.485694,79.65365,62.037718,70.0590206666667,2893,2532,2479,0.118412505375508
"DNAJC11",1463,3.77208,1357,3.7554,1326,3.59433,3.70727,32.606591,35.642811,29.576775,32.6087256666667,770,635,703,0.14006094865622
"DNAJC12",383,1.61151,328,1.48132,293,1.2961,1.46297666667,10.943923,11.373556,12.243968,11.5204823333333,149,107,131,0.196715797450774
"DNAJC13",3091,4.44327,3504,5.4064,3722,5.62494,5.15820333333,19.369742,28.467311,23.273103,23.7033853333333,780,939,692,0.249285806387859
"DNAJC14",778,13.7776,924,17.5633,854,15.8997,15.7468666667,12.429673,11.421967,14.14035,12.6639966666667,553,440,566,1.22561993209161
"DNAJC15",778,1.4934,999,2.05827,946,1.90909,1.82025333333,2.44401,3.353378,2.652567,2.81665166666667,176,180,168,0.738933908473003
"DNAJC16",810,2.15819,788,2.25357,805,2.25496,2.22224,18.523006,16.355485,11.977371,15.6186206666667,603,434,518,0.193893347987845
"DNAJC17",656,2.70813,726,3.21694,462,2.00514,2.64340333333,17.502903,19.874061,12.298294,16.5584193333333,159,137,135,0.207501783854386
"DNAJC18",809,3.93637,1000,5.22262,773,3.95426,4.37108333333,20.149125,24.005905,17.393055,20.5160283333333,490,366,469,0.249631728036393
"DNAJC2",1021,5.48115,1112,6.40754,1137,6.41719,6.10196,15.193367,24.080146,20.107186,19.7935663333333,378,370,348,0.341546028523983
"DNAJC21",1248,7.41428,1536,9.79459,1217,7.60122,8.27003,10.068093,15.251968,10.427367,11.9158093333333,216,256,210,0.717727380511553
"DNAJC22",70,1.14729,139,2.44528,75,1.29233,1.6283,1.440105,5.740174,2.290199,3.156826,44,104,49,0.63228530614464
"DNAJC24",641,1.77761,843,2.50926,731,2.13124,2.13937,10.703111,10.304476,8.298847,9.76881133333333,223,180,218,0.291524282748136
"DNAJC25",439,3.33187,411,3.34815,457,3.64651,3.44217666667,5.919475,5.848395,5.872428,5.88009933333333,186,146,168,0.645655891209032
"DNAJC27",616,3.78139,589,3.88085,609,3.93031,3.86418333333,1.498923,1.271975,1.005989,1.25896233333333,72,66,67,2.15328217808413
"DNAJC28",115,3.2451,117,3.54369,68,2.01733,2.93537333333,2.008378,1.42412,1.899135,1.777211,43,30,41,1.41702352947976
"DNAJC3",1786,2.64754,1785,2.84014,2303,3.58916,3.02561333333,17.184227,18.333859,16.348551,17.288879,1482,1275,1257,0.220112634204097
"DNAJC30",233,16.0508,262,19.3724,231,16.7298,17.3843333333,3.549968,3.377447,3.838905,3.58877333333333,133,101,126,4.00637207328465
"DNAJC4",274,11.94,272,12.7222,290,13.2859,12.6493666667,68.618369,37.706943,64.051717,56.792343,222,123,195,0.236179499881152
"DNAJC5",2855,12.193,2554,11.7075,2451,11.0049,11.6351333333,16.000722,16.24511,15.641513,15.9624483333333,1340,1097,1151,0.744888537609891
"DNAJC5B",10,0.0219215,7,0.0164706,6,0.013828,0.0174067,0.083092,0.097754,0.038335,0.0730603333333333,3,3,1,0.948135597221778
"DNAJC5G",5,0.143975,2,0.061814,3,0.0908188,0.0988692666667,0,0,0.198514,0.0661713333333333,0,0,1,1.03066855420989
"DNAJC6",5922,6.17089,6847,7.65808,4695,5.14343,6.32413333333,18.504751,13.37838,14.548255,15.4771286666667,1070,687,1045,0.44450301272131
"DNAJC7",2747,10.6782,2991,12.4794,2786,11.3856,11.5144,72.238614,78.359878,83.822811,78.1404343333333,932,750,917,0.158129028548041
"DNAJC8",1665,8.66367,1755,9.80178,1772,9.69369,9.38638,47.674796,53.613949,44.526201,48.604982,747,694,687,0.209381791530536
"DNAJC9",1264,3.45603,1467,4.30528,1458,4.19108,3.98413,20.160044,15.857746,12.831252,16.283014,395,365,326,0.288383148911411
"DNAL1",679,2.01537,833,2.65381,844,2.6337,2.43429333333,6.091828,6.45603,5.950129,6.16599566666667,311,279,247,0.479248591972355
"DNAL4",199,2.21561,215,2.56932,206,2.41127,2.39873333333,5.16504,4.599166,7.200997,5.65506766666667,98,75,91,0.510698538852322
"DNALI1",205,3.60331,269,5.07505,299,5.52532,4.73456,9.365677,7.129157,8.155318,8.21671733333333,235,128,175,0.622191154681537
"DNASE1",1790,4.57073,1820,4.98821,1442,3.87112,4.47668666667,9.651284,12.216875,8.693405,10.187188,494,400,390,0.489549891060202
"DNASE1L1",298,4.78628,339,5.84415,523,8.83123,6.48722,78.10847,80.122169,86.231695,81.4874446666667,481,315,536,0.0907679954234974
"DNASE1L2",61,3.67978,38,2.46046,22,1.39525,2.51183,1.854673,1.335737,2.072109,1.754173,43,24,38,1.27509419342939
"DNASE1L3",78,0.607216,18,0.150405,15,0.122766,0.293462333333,0.033067,0.085013,0.11211,0.07673,1,2,3,1.20128754036109
"DNASE2",446,12.4506,559,16.7497,599,17.58,15.5934333333,8.504181,7.988715,11.08721,9.19336866666667,184,126,191,1.62786551491679
"DNASE2B",2,0.0211923,3,0.0341201,2,0.0222801,0.0258641666667,0,0,0,0,0,0,0,1.0258641666667
"DND1",185,11.6131,266,17.9225,222,14.651,14.7288666667,0.671939,0.664382,0,0.445440333333333,15,12,0,10.8817128621474
"DNER",3548,1.73658,3980,2.09091,2967,1.52675,1.78474666667,14.111868,14.884348,17.000953,15.3323896666667,666,552,703,0.170504544864827
"DNHD1",915,1.65649,1188,2.30847,1236,2.35247,2.10581,3.708933,4.178374,2.591788,3.49303166666667,134,150,119,0.691250414067117
