"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"SAR1A",2736,20.5714,3044,24.5659,3473,27.4531,24.1968,52.769057,38.855137,39.534782,43.7196586666667,1367,1608,1670,0.563439005378216
"SAR1B",838,3.04216,909,3.54195,1087,4.14864,3.57758333333,26.028629,16.979857,16.07232,19.693602,619,779,679,0.221207662799835
"SARAF",11940,103.232,12349,114.599,10614,96.4778,104.7696,573.376342,503.208224,478.285432,518.289999333333,10800,12617,12836,0.203681180334278
"SARDH",112,0.256117,106,0.260175,136,0.326962,0.281084666667,3.435583,2.699531,2.633601,2.922905,102,136,130,0.326565304708373
"SARM1",2433,10.708,1977,9.33927,2096,9.69829,9.91518666667,37.553907,32.748187,28.963209,33.0884343333333,2456,2710,2616,0.320202053281062
"SARNP",1583,4.23751,1535,4.41041,1316,3.7036,4.11717333333,55.651063,50.068192,45.440374,50.386543,600,722,697,0.0995819729171118
"SARS1",5505,39.634,5413,41.8301,4394,33.2589,38.241,96.902977,101.824349,91.249875,96.659067,2236,3243,3144,0.401816249176331
"SARS2",329,3.67705,347,4.16269,278,3.26653,3.70209,21.581031,39.997652,30.59733,30.7253376666667,144,322,263,0.148212449285935
"SART1",830,7.87617,952,9.69648,881,8.78923,8.78729333333,28.944388,30.321269,28.733633,29.3330966666667,394,608,592,0.322660539439264
"SART3",991,4.41796,1053,5.03869,1147,5.37589,4.94418,24.138943,25.071127,14.376666,21.1955786666667,573,849,658,0.267809192509451
"SASH1",2423,1.51315,3139,2.10407,2831,1.85869,1.82530333333,4.285194,1.108674,0.941772,2.11188,267,121,121,0.907908831102099
"SASH3",379,4.34085,297,3.65117,769,9.25976,5.75059333333,0,0,0,0,0,0,0,6.75059333333
"SASS6",122,0.431504,170,0.645379,172,0.639575,0.572152666667,1.153938,1.716815,1.093508,1.32142033333333,70,140,92,0.677237398196449
"SAT1",8091,462.832,5455,334.932,8255,496.451,431.405,22.43846,12.930111,16.480597,17.283056,265,202,262,23.650586641533
"SAT2",657,69.8584,798,91.0744,642,71.7672,77.5666666667,100.66428,98.441263,102.355063,100.486868666667,866,1127,1189,0.774155983911101
"SATB1",1134,1.9769,1291,2.41567,983,1.80162,2.06473,23.11573,17.51158,20.598157,20.408489,992,1216,1261,0.143154895238052
"SATB2",228,0.197413,228,0.211893,229,0.208456,0.205920666667,0.550927,0.329238,0.413131,0.431098666666667,42,35,47,0.842653755995627
"SATL1",286,0.329414,307,0.379538,358,0.433509,0.380820333333,1.143362,0.488667,0.723055,0.785028,64,38,59,0.773556679969726
"SAV1",1841,8.87255,2129,11.0131,1971,9.98664,9.95743,11.575901,20.829441,9.1009,13.835414,227,367,371,0.738599542958491
"SAXO1",344,0.315545,516,0.508034,519,0.500505,0.441361333333,0.034634,0.050875,0.03104,0.0388496666666667,4,4,6,1.38745901315814
"SAXO2",150,1.18461,133,1.1274,51,0.423442,0.911817333333,3.963274,4.647786,7.441399,5.35081966666667,32,57,48,0.301034737825653
"SAYSD1",331,5.19826,421,7.09663,389,6.4227,6.23919666667,5.74592,3.883293,3.535847,4.38835333333333,147,147,136,1.34348960041039
"SBDS",3225,71.2449,3798,90.0574,3817,88.6511,83.3178,67.485717,65.262033,60.381283,64.3763443333333,1147,1529,1644,1.28972950170004
"SBF1",3797,22.0846,3386,21.1386,2583,15.7947,19.6726333333,76.75366,72.012797,82.000241,76.9222326666667,3940,6066,5393,0.265298267591135
"SBF2",2571,0.871223,2989,1.08716,3943,1.40473,1.12103766667,30.210942,34.494469,31.062436,31.9226156666667,672,822,888,0.0644249438788516
"SBK1",214,0.578689,208,0.603719,117,0.332625,0.505011,57.744015,57.038661,51.357703,55.3801263333333,4178,5788,6011,0.0266939983621534
"SBK2",0,0,1,0.0254877,3,0.0748944,0.0334607,0,0.04624,0.060203,0.035481,0,2,3,0.998048926054655
"SBK3",5,0.178702,1,0.0383619,2,0.0751497,0.0974045333333,0.116456,0.124695,0.037931,0.0930273333333333,2,3,1,1.00400465740103
"SBNO1",1621,3.73899,1597,3.95382,1569,3.8048,3.83253666667,5.05246,4.830767,4.831428,4.904885,934,1208,1280,0.818396406817406
"SBNO2",1471,3.85674,897,2.5243,1839,5.06906,3.8167,88.358496,91.326015,61.905276,80.529929,2064,3450,3139,0.0590789181234293
"SBSN",2,0.0700899,0,0,0,0,0.0233633,0.166133,0.121058,0.229919,0.17237,2,2,3,0.872901302489828
"SBSPON",1419,4.16313,1586,4.99438,2092,6.45265,5.20338666667,0.660484,0.847989,0.668256,0.725576333333333,32,59,42,3.59496508316545
"SC5D",3931,33.1279,3443,31.1436,3128,27.7138,30.6617666667,128.284291,85.183229,82.397142,98.621554,2268,1810,1877,0.317820445429912
"SCAF1",1402,14.9037,1412,16.111,1087,12.1483,14.3876666667,24.594945,23.687914,17.114669,21.799176,861,1314,1416,0.674922052739976
"SCAF11",1745,4.1766,2366,6.0783,2946,7.41307,5.88932333333,11.419939,6.861472,7.354904,8.54543833333333,436,427,410,0.72173986073243
"SCAF4",596,1.70357,655,2.00954,799,2.40104,2.03805,7.07839,7.977499,5.359302,6.80506366666667,419,610,480,0.389240899209406
"SCAF8",1065,1.84358,1258,2.33741,1441,2.6225,2.26783,15.878011,11.46394,10.473345,12.6050986666667,668,963,731,0.240191569356743
"SCAI",293,0.254789,404,0.377081,413,0.377573,0.336481,3.358531,1.7241,1.692544,2.25839166666667,479,469,402,0.410165853808244
"SCAMP1",1952,2.83872,2487,3.88203,2058,3.14649,3.28908,58.479779,58.26052,48.715437,55.151912,2285,3307,2737,0.0763835076533102
"SCAMP2",871,5.13439,837,5.29586,1258,7.79632,6.07552333333,12.287264,11.330292,9.091653,10.9030696666667,178,206,199,0.594428456815999
"SCAMP3",938,25.398,930,27.0284,813,23.1433,25.1899,53.34337,51.353807,49.450163,51.3824466666667,553,825,775,0.499974737084318
"SCAMP4",869,7.35459,777,7.0583,843,7.50075,7.30454666667,21.503581,21.636722,16.554949,19.8984173333333,505,593,583,0.397376822091887
"SCAMP5",2583,7.02036,2335,6.81181,1863,5.32336,6.38517666667,121.478889,117.984071,101.990208,113.817722666667,4207,5233,5166,0.0643208774320519
"SCAND1",354,10.5607,377,12.0718,304,9.53457,10.7223566667,14.452958,18.398957,20.947189,17.9330346666667,164,285,376,0.619148323186577
"SCAP",1451,3.99534,1514,4.47458,1334,3.86172,4.11054666667,41.471325,39.874863,33.209523,38.185237,1344,1733,1876,0.130420205616467
"SCAPER",1178,0.369113,1309,0.440244,1228,0.40453,0.404629,42.593255,36.973225,36.032302,38.5329273333333,970,1190,1127,0.0355306094121607
"SCARA3",728,2.96397,786,3.43483,858,3.67255,3.35711666667,0.382029,0.229392,0.156621,0.256014,23,19,14,3.46900326482826
"SCARA5",1033,1.46969,1374,2.09822,1303,1.94898,1.83896333333,0,0,0,0,0,0,0,2.83896333333
"SCARB1",1000,1.65102,942,1.66933,1053,1.82776,1.71603666667,8.67411,8.934528,10.557359,9.38866566666667,292,343,419,0.261442302006575
"SCARB2",7320,16.8707,9692,23.9759,9142,22.1514,20.9993333333,113.602504,109.716828,112.469761,111.929697666667,5016,7320,6991,0.194805562999338
"SCARF1",213,3.13039,284,4.47999,287,4.43444,4.01494,0.476503,0.50676,0.42307,0.468777666666667,17,27,27,3.41436291809993
"SCARF2",170,2.28242,159,2.29131,218,3.0771,2.55027666667,4.926783,4.370959,8.920849,6.07286366666667,127,187,538,0.501957457967402
"SCARNA1",1,1.0524,0,0,1,1.10642,0.719606666667,0,0,0,0,0,0,0,1.719606666667
"SCARNA12",10,6.47034,12,8.3339,11,7.48269,7.42897666667,13.61407,8.557642,5.013201,9.06163766666667,7,6,4,0.837734069334903
"SCARNA13",7,4.44689,10,6.81865,6,4.00726,5.09093333333,0,1.999445,3.241775,1.74707333333333,0,2,3,2.21724453418183
"SCARNA15",4,5.50233,6,8.85887,4,5.78476,6.71532,0,7.914234,0,2.638078,0,1,0,2.12071318976668
"SCARNA16",9,8.40798,2,2.00548,12,11.7861,7.39985333333,13.209454,4.012915,0,5.74078966666667,2,1,0,1.24612304324929
"SCARNA17",16,19.411,6,7.81304,14,17.8564,15.0268133333,4.072162,5.560435,3.005949,4.21284866666667,16,26,17,3.07448275561552
"SCARNA2",3,1.24785,10,4.46459,6,2.6238,2.77874666667,0.339306,0.248757,0.22803,0.272031,1,1,1,2.9706403905801
"SCARNA22",1,1.39759,1,1.5001,0,0,0.965896666667,0,34.03536,31.981025,22.0054616666667,0,4,4,0.0854534760115442
"SCARNA6",4,2.63697,1,0.707596,0,0,1.11485533333,0,3.151422,0,1.050474,0,2,0,1.03139826856132
"SCARNA7",2,1.05878,0,0,3,1.66969,0.90949,4.29787,1.575711,4.935343,3.60297466666667,6,3,10,0.414838259664547
"SCART1",108,0.270964,176,0.473959,265,0.698992,0.481305,1.047544,0.998433,0.513405,0.853127333333333,51,81,52,0.799354136844707
"SCCPDH",2405,9.60807,3263,13.992,2738,11.4999,11.69999,34.417913,36.405478,33.285686,34.7030256666667,1116,1603,1551,0.355711869312439
"SCD",44817,445.009,50130,534.274,48046,501.558,493.613666667,109.529802,58.808074,54.601638,74.3131713333333,9372,6846,6768,6.56742582884816
"SCEL",5,0.00797057,5,0.0085552,9,0.0150834,0.01053639,0.041454,0.030584,0.029222,0.0337533333333333,2,2,2,0.97754111877108
"SCFD1",1546,2.37876,1852,3.0586,1968,3.1835,2.87362,68.182802,62.097257,60.597454,63.6258376666667,686,837,821,0.0599391843859685
"SCFD2",831,0.294422,945,0.359369,972,0.362054,0.338615,6.183169,7.786934,7.856894,7.27566566666667,276,410,420,0.161753151216798
"SCG2",5486,176.761,4889,169.08,2775,94.0009,146.613966667,743.492178,453.231041,459.638543,552.120587333333,27225,22581,24293,0.266874837146573
"SCG3",2356,10.4108,2352,11.1554,1551,7.20541,9.59053666667,140.217304,177.441585,129.713606,149.124165,5701,10073,7667,0.0705451828269619
"SCG5",1649,5.19782,1798,6.08318,1116,3.69831,4.99310333333,320.435141,310.324167,286.077361,305.612223,2392,3154,3013,0.0195461983696912
"SCGB1A1",6,0.0579337,9,0.0932745,16,0.162419,0.1045424,0.88125,0.216404,0,0.365884666666667,3,1,0,0.808664469962569
"SCGB3A1",2,0.250465,20,2.68836,8,1.05328,1.33070166667,1.017917,0,1.004778,0.674231666666667,4,0,6,1.39210224789879
"SCGN",596,2.09993,512,1.93628,305,1.12978,1.72199666667,0,0,0,0,0,0,0,2.72199666667
"SCHIP1",1230,3.73704,1488,4.85251,1104,3.52639,4.03864666667,400.120726,303.105335,345.104292,349.443451,161,264,258,0.014377916472093
"SCIMP",402,2.70726,315,2.27696,465,3.29227,2.75883,0.538382,0.313858,0.327563,0.393267666666667,12,14,13,2.69785202795443
"SCIN",559,1.08985,276,0.577568,1460,2.99257,1.55332933333,0.052625,0.375538,0.311238,0.246467,7,17,7,2.0484532148304
"SCLT1",1101,0.841104,1495,1.22587,1486,1.19349,1.08682133333,3.966818,4.614526,3.837927,4.139757,145,223,171,0.406015563251337
"SCLY",269,1.22094,263,1.28126,287,1.3695,1.29056666667,11.821473,10.79111,11.357138,11.3232403333333,159,251,293,0.185873731641361
"SCMH1",854,0.694066,939,0.819123,1154,0.986023,0.833070666667,25.503347,22.386406,25.767393,24.552382,777,1027,977,0.0717377607561988
"SCML2",50,0.0757086,47,0.0763859,62,0.0986972,0.0835972333333,1.55055,1.793516,1.248621,1.53089566666667,69,121,85,0.428147729519194
"SCML4",39,0.0557715,20,0.0306985,108,0.162371,0.082947,1.751083,3.38464,1.331936,2.15588633333333,115,120,92,0.34315145908825
"SCN10A",4192,6.12912,3213,5.0423,1743,2.67925,4.61689,0,0.007622,0,0.00254066666666667,0,1,0,5.60265551987583
"SCN11A",4777,4.04771,6286,5.71702,2929,2.60923,4.12465333333,0.833729,0.959492,0.965971,0.919730666666667,83,123,98,2.66946474435824
"SCN1A",566,0.600822,1095,1.24762,492,0.549076,0.799172666667,3.253462,2.277493,2.17573,2.568895,261,301,286,0.504125973632455
"SCN1B",921,16.122,933,17.53,760,13.9866,15.8795333333,5.091628,6.631432,6.821288,6.18144933333333,182,279,291,2.35043548312068
"SCN2A",399,0.353262,429,0.407682,349,0.324853,0.361932333333,10.913593,10.988804,9.043928,10.3154416666667,1533,2090,1830,0.120360510305578
"SCN2B",2,0.0748176,5,0.200763,1,0.0393289,0.104969833333,4.875771,5.224479,4.448444,4.84956466666667,397,581,525,0.188897789202946
"SCN3A",191,0.286303,343,0.551859,172,0.271056,0.369739333333,18.978254,23.491589,19.658068,20.7093036666667,2357,3926,3300,0.0630945770700215
"SCN3B",1276,8.55461,1010,7.26794,827,5.82899,7.21718,127.497228,91.541531,81.045376,100.028045,10544,10218,10047,0.0813356330907918
"SCN4A",86,0.437192,56,0.305564,48,0.256539,0.333098333333,0.47539,0.130898,0.176381,0.260889666666667,10,7,11,1.05726802953126
"SCN4B",11381,101.899,11015,105.856,6381,60.0642,89.2730666667,4.545457,5.179379,9.330153,6.351663,258,472,746,12.2792715970115
"SCN5A",83,0.142693,137,0.252805,130,0.234966,0.210154666667,4.715185,4.247309,7.903793,5.62209566666667,484,313,492,0.182744968901386
"SCN7A",10889,9.14962,8637,7.78966,14239,12.5786,9.83929333333,4.02203,5.00466,5.773139,4.93327633333333,369,717,852,1.82686474122813
"SCN8A",2686,2.10801,2873,2.42016,2034,1.67825,2.06880666667,8.447842,11.237706,20.047836,13.2444613333333,1547,2005,2083,0.215438590119846
"SCN9A",5600,5.41052,6838,7.09122,4103,4.16765,5.55646333333,17.005788,19.244085,15.157806,17.135893,2251,3467,2658,0.361518637837685
"SCNM1",649,8.31595,671,9.22848,742,9.99561,9.18001333333,23.074827,30.411182,23.806135,25.764048,224,396,334,0.380361495889187
"SCNN1A",57,0.322386,58,0.352103,228,1.35573,0.676739666667,0.898834,0.622944,0.669912,0.730563333333333,4,4,4,0.968898181517194
"SCNN1B",16,0.0271209,40,0.0727753,23,0.0409873,0.0469611666667,0.072368,0,0.025006,0.032458,2,0,1,1.01404722193707
"SCNN1G",126,0.644778,86,0.472366,63,0.338937,0.485360333333,0.071329,0.052308,0.049362,0.0576663333333333,4,4,4,1.40437516683712
"SCO1",867,5.84758,963,6.97146,1063,7.53752,6.78552,12.618246,10.614933,9.823939,11.0190393333333,550,748,617,0.647765581264703
"SCO2",245,14.7897,284,18.4014,588,37.3171,23.5027333333,1.261132,1.613321,2.944897,1.93978333333333,16,28,57,8.33487728686354
"SCOC",5746,7.81542,6194,9.04271,5027,7.18843,8.01552,154.511165,123.682484,119.189549,132.461066,3817,4067,4103,0.0675516858227403
"SCP2",2517,3.53405,3044,4.58749,3132,4.62328,4.24827333333,79.608495,77.495988,74.406134,77.1702056666667,1105,1465,1444,0.0671390498281364
"SCPEP1",1620,9.87345,1792,11.7228,1972,12.6357,11.41065,26.989693,16.348216,16.110796,19.816235,240,188,231,0.596200513685592
"SCRG1",2145,17.2846,3668,31.725,2050,17.3669,22.1255,82.821532,57.111094,55.701759,65.2114616666667,2508,2445,2551,0.349267323479769
"SCRIB",1606,11.2886,1396,10.5322,1229,9.08206,10.3009533333,18.82681,21.349252,28.192721,22.7895943333333,608,823,869,0.475037664575281
"SCRN1",7460,18.5686,8360,22.335,6705,17.546,19.4832,83.860145,76.178763,63.311072,74.4499933333333,6306,8229,7851,0.271480474617228
"SCRN2",303,14.712,473,24.6508,352,17.9684,19.1104,12.973423,16.643659,14.110345,14.575809,236,374,317,1.29113036761044
"SCRN3",961,4.96028,1089,6.03325,982,5.32884,5.44079,30.945017,33.083567,27.607435,30.5453396666667,522,740,639,0.204175642679982
"SCRT1",342,10.0958,480,15.2089,236,7.32429,10.87633,3.731357,5.047707,5.150363,4.64314233333333,209,398,479,2.10455971132396
"SCRT2",128,1.57398,108,1.42545,51,0.65932,1.21958333333,7.483204,7.69397,7.532789,7.56998766666667,326,470,550,0.258994927374652
"SCT",3,0.60034,1,0.214791,1,0.210385,0.341838666667,0.232085,0.340354,0.143352,0.238597,1,2,1,1.08335371930257
"SCTR",27,0.0551946,13,0.0285244,58,0.124652,0.069457,0.037764,0,0,0.012588,1,0,0,1.05616203233694
"SCUBE1",1573,1.881,1321,1.69553,3280,4.12357,2.5667,37.125624,12.401988,21.105486,23.544366,1890,1190,2111,0.14531644451521
"SCUBE2",196,0.288669,271,0.428404,184,0.284905,0.333992666667,6.296455,4.013525,2.977597,4.42919233333333,50,58,71,0.245707387906808
"SCUBE3",223,0.995754,244,1.16944,342,1.6055,1.256898,1.12632,1.579945,0.797038,1.16776766666667,143,275,149,1.04111618357625
"SCX",22,1.89422,12,1.109,8,0.724164,1.24246133333,0.72102,0.570942,1.119341,0.803767666666667,7,8,22,1.24320962991538
"SCYL1",1636,20.9721,1726,23.7487,1379,18.5849,21.1019,29.315562,30.423367,35.196255,31.6450613333333,769,1078,1124,0.677036559200216
"SCYL2",1249,2.92586,1544,3.88221,1410,3.47255,3.42687333333,14.973679,14.855457,13.369404,14.3995133333333,1137,1545,1449,0.287468391858054
"SCYL3",655,2.56352,763,3.20524,811,3.33699,3.03525,3.017112,3.483091,2.437563,2.97925533333333,199,329,256,1.01407164456063
"SDAD1",1285,4.4886,1477,5.53769,1497,5.49753,5.17460666667,27.880929,30.478622,31.316162,29.8919043333333,764,1020,1069,0.199877825596119
"SDC1",155,1.09909,118,0.898101,211,1.57298,1.190057,5.233655,4.92023,3.836558,4.663481,222,311,287,0.386698039597908
"SDC2",1094,1.61997,1597,2.53825,1926,2.99836,2.38552666667,40.410619,10.561736,13.12926,21.367205,832,216,362,0.15136118556923
"SDC3",4827,21.4611,4492,21.4366,4783,22.357,21.7515666667,93.216919,78.103391,66.070313,79.1302076666667,7651,8639,8142,0.283932456051333
"SDC4",665,5.02117,690,5.59208,972,7.71592,6.10972333333,2.275511,0.071894,0.186605,0.84467,93,4,11,3.85419795048979
"SDCBP",6571,38.3467,6688,41.8922,8614,52.8494,44.3627666667,57.852545,52.406978,59.102227,56.4539166666667,1306,1575,1944,0.789550465808684
"SDCBP2",137,1.24454,117,1.14081,167,1.59494,1.32676333333,5.213399,4.621084,4.027424,4.62063566666667,56,54,77,0.413968004923168
"SDCCAG8",1232,0.881877,1434,1.10176,1595,1.20032,1.061319,50.174974,41.575349,32.381769,41.377364,306,400,370,0.0486419825452098
"SDE2",673,7.0648,636,7.1661,813,8.97251,7.73447,5.919306,5.189859,4.928679,5.345948,367,436,431,1.37638537220916
"SDF2",541,6.82694,523,7.08388,527,6.99162,6.96748,32.25848,30.490816,28.419779,30.3896916666667,259,325,306,0.253824729615322
"SDF2L1",136,11.8914,89,8.35267,139,12.7776,11.0072233333,4.598491,2.329376,4.07207,3.66664566666667,43,30,57,2.57298800701032
"SDF4",1638,18.8758,1653,20.4458,1562,18.9239,19.4151666667,38.636911,35.848872,30.061211,34.848998,654,830,843,0.569476632699748
"SDHA",3985,17.9233,4389,21.1882,3354,15.8595,18.3236666667,101.243117,82.468557,91.461,91.7242246666667,1306,1610,1713,0.208399334005395
"SDHAF1",172,26.9008,184,30.8884,112,18.4159,25.4017,8.349985,8.108615,8.704269,8.387623,112,152,191,2.8123945752828
"SDHAF2",689,6.88287,700,7.50566,619,6.50099,6.96317333333,20.013825,22.038652,19.761728,20.604735,182,270,250,0.368584633568984
"SDHAF3",174,0.466407,199,0.572545,220,0.619979,0.552977,7.556472,8.027811,10.019918,8.53473366666667,87,123,157,0.162875760801709
"SDHAF4",260,2.00511,298,2.46673,261,2.11614,2.19599333333,10.830955,10.339355,11.603122,10.9244773333333,172,203,245,0.268019573855536
"SDHB",1213,5.97788,1444,7.63826,1340,6.94272,6.85295333333,116.743428,103.021722,117.353377,112.372842333333,549,651,773,0.0692666177517287
"SDHC",2590,7.40735,2834,8.69968,2666,8.01607,8.04103333333,126.772163,117.408206,121.194095,121.791488,823,1075,1079,0.0736291536212185
"SDHD",1613,8.48943,1939,10.9537,2077,11.4926,10.31191,17.312692,15.217609,14.661036,15.7304456666667,246,287,311,0.676127236857627
"SDK1",431,0.0778046,541,0.104825,557,0.105711,0.0961135333333,3.154171,2.173511,0.828206,2.05196266666667,182,200,161,0.359150374054368
"SDK2",622,0.350455,607,0.367089,557,0.32994,0.349161333333,7.906245,6.377294,7.405975,7.229838,390,187,333,0.163935345183344
"SDR39U1",1022,56.8607,1097,65.5101,959,56.0942,59.4883333333,47.784456,77.838381,58.285732,61.3028563333333,260,369,407,0.970875765465306
"SDR42E1",21,0.162137,23,0.190604,23,0.186694,0.179811666667,0.020833,0.015262,0.010866,0.0156536666666667,4,4,3,1.16162793025608
"SDR42E2",14,0.0934505,23,0.164787,14,0.0982471,0.1188282,0.025113,0,0.016511,0.0138746666666667,1,0,1,1.10351726577644
"SDR9C7",5,0.077465,3,0.0498881,1,0.0162882,0.0478804333333,0.222466,0.081792,0.077355,0.127204333333333,6,3,3,0.929627754565617
"SDS",47,0.242516,58,0.321226,52,0.282087,0.281943,0.483106,0.039809,0.201175,0.241363333333333,8,1,3,1.03268959665314
"SDSL",196,2.15393,221,2.6068,240,2.77284,2.51119,11.683801,12.151748,10.937474,11.5910076666667,190,252,232,0.278864892545137
"SEBOX",1,0.178812,0,0,0,0,0.059604,0.137075,0,0,0.0456916666666667,1,0,0,1.013304431676
"SEC11A",1391,5.17883,1376,5.49875,1682,6.58368,5.75375333333,65.340806,55.819774,53.126694,58.095758,843,1042,1016,0.11428490913561
"SEC11C",1637,15.0779,1552,15.3435,1533,14.8447,15.0887,152.346697,149.087488,135.603311,145.679165333333,1077,1406,1428,0.109686334548181
"SEC13",1368,8.54079,1349,9.03991,1540,10.1081,9.2296,36.311975,31.89772,32.931454,33.7137163333333,627,779,846,0.294684668785439
"SEC14L1",4471,6.0854,3944,5.76185,4642,6.64244,6.16323,39.27302,33.653919,25.255947,32.7276286666667,884,1157,962,0.212384631922833
"SEC14L2",644,3.96665,576,3.80804,583,3.77524,3.84997666667,6.268629,6.349486,8.221111,6.94640866666667,78,155,107,0.610335671133367
"SEC14L4",9,0.0935331,7,0.0780839,7,0.076482,0.0826996666667,0.579847,0.248535,0.490902,0.439761333333333,23,13,28,0.751999405457039
"SEC14L5",370,1.06265,317,0.977207,270,0.815246,0.951701,0.373923,0.406216,0.601183,0.460440666666667,40,60,70,1.33637815253022
"SEC16A",1567,6.26955,1541,6.61775,1801,7.57563,6.82097666667,16.155402,17.659386,15.832203,16.548997,1431,1924,1509,0.445665166315203
"SEC16B",704,2.03798,620,1.92646,911,2.77258,2.24567333333,1.792371,0.464607,0.97412,1.07703266666667,45,36,39,1.56264915107899
