"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"IL27RA",174,1.41668,183,1.59924,179,1.53219,1.51603666667,3.226325,3.11321,2.810084,3.049873,123,131,76,0.621263102983723
"IL2RA",82,0.277182,22,0.0798205,163,0.579265,0.312089166667,0.09295,0.025528,0,0.0394926666666667,3,1,0,1.26223994525567
"IL2RB",15,0.0532489,11,0.0419134,55,0.205268,0.100143433333,0.374657,0.067625,0,0.147427333333333,3,4,0,0.958791377347643
"IL2RG",51,1.89366,32,1.27533,85,3.31809,2.16236,0.300672,0.367441,0.19932,0.289144333333333,3,4,2,2.45306899951467
"IL31",1,0.0796621,0,0,2,0.167502,0.0823880333333,0,0,0,0,0,0,0,1.0823880333333
"IL31RA",1137,2.77816,2638,6.9185,1094,2.8103,4.16898666667,0.406979,0.37697,0.267334,0.350427666666667,13,14,1,3.82766644542235
"IL33",599,2.47985,629,2.79505,448,1.94991,2.40827,0,0.902811,0.559758,0.487523,0,7,3,2.29123852202621
"IL34",832,1.79915,812,1.88469,1128,2.56443,2.08275666667,0,0.188914,0.426747,0.205220333333333,0,4,3,2.5578365892184
"IL36G",3,0.0420759,6,0.0903241,10,0.147452,0.093284,0.588331,0.266519,0,0.28495,1,3,0,0.850837775788941
"IL4",5,0.100483,2,0.0431411,6,0.126768,0.0901307,0,0.386311,0,0.128770333333333,0,1,0,0.965768383352858
"IL4I1",728,3.18861,704,3.30966,868,3.99694,3.49840333333,0.157992,0,0,0.052664,1,0,0,4.27335154743584
"IL4R",585,1.99955,459,1.68395,1083,3.89173,2.52507666667,1.598242,4.639356,1.099658,2.445752,36,66,35,1.02302100286672
"IL5",12,0.136182,16,0.194894,29,0.345999,0.225691666667,0,0,0,0,0,0,0,1.225691666667
"IL5RA",5,0.0144887,12,0.0373234,16,0.0487436,0.0335185666667,0,0.065375,0,0.0217916666666667,0,2,0,1.01147680137017
"IL6",33,0.942159,14,0.429021,67,2.01105,1.12741,0,0.200222,0,0.0667406666666667,0,1,0,1.99430851984644
"IL6R",559,1.51976,573,1.67209,1073,3.06691,2.08625333333,0.321956,0.301614,0.14112,0.254896666666667,15,20,4,2.45936850045821
"IL6ST",14484,42.223,17518,54.8133,18693,57.2899,51.4420666667,30.486009,45.313754,22.651237,32.817,3566,2938,1895,1.5507604656445
"IL7",1543,2.07704,2152,3.1093,1821,2.57708,2.58780666667,1.471715,2.730576,1.864836,2.02237566666667,29,23,23,1.18708164118689
"IL7R",136,0.882941,59,0.411136,342,2.3343,1.209459,0.064667,0.765352,1.179347,0.669788666666667,4,11,7,1.32319678777714
"IL9R",7,0.0923845,7,0.0991607,15,0.208128,0.1332244,0,0.041455,0.217738,0.0863976666666667,0,1,4,1.04310275580489
"ILDR1",4,0.0200085,5,0.0268451,17,0.0894008,0.0454181333333,0,0.079942,0.084427,0.0547896666666667,0,3,2,0.991115258681873
"ILDR2",443,0.969456,456,1.0711,439,1.01001,1.01685533333,1.604706,2.070981,3.079409,2.25169866666667,129,232,163,0.620246689524122
"ILF2",1595,30.1531,1738,35.2665,1877,37.3056,34.2417333333,133.370879,130.494158,149.621557,137.828864666667,1569,1613,1271,0.253850187552255
"ILF3",3138,14.3671,3291,16.1728,3713,17.8723,16.1374,144.488861,134.232637,178.799382,152.50696,3229,3075,2726,0.111639237725768
"ILK",2019,49.2141,2164,56.6175,2333,59.7869,55.2061666667,181.057636,184.034525,209.746125,191.612762,691,748,554,0.291809151600765
"ILKAP",1064,5.5808,1083,6.09711,1183,6.52346,6.06712333333,19.509774,20.823965,24.44287,21.592203,210,246,175,0.312812492581179
"ILRUN",2279,3.63358,2363,4.04385,2080,3.48652,3.72131666667,21.094683,23.814847,22.021457,22.310329,966,1181,776,0.202541828846345
"ILVBL",739,11.9506,869,15.0836,571,9.70779,12.24733,25.099795,26.209319,26.676401,25.9951716666667,373,442,266,0.490729607634155
"IMMP1L",368,0.832277,593,1.43951,486,1.15557,1.14245233333,39.275982,47.722766,54.529229,47.1759923333333,81,77,42,0.0444713690276728
"IMMP2L",713,0.138482,894,0.186373,991,0.202356,0.175737,52.153466,32.700029,58.393173,47.7488893333333,48,46,38,0.0241182315346836
"IMMT",3014,10.1573,3083,11.1519,2896,10.2606,10.5232666667,52.887082,49.295357,53.897036,52.0264916666667,1340,1416,1028,0.217311504203166
"IMP3",639,11.6018,674,13.1349,538,10.2694,11.6687,16.466097,14.698383,18.42705,16.53051,219,225,170,0.722665798085737
"IMP4",933,29.1791,1017,34.139,792,26.0407,29.7862666667,26.372642,32.816742,31.397329,30.195571,387,480,327,0.986879408833389
"IMPA1",852,5.05961,976,6.22111,1117,6.97379,6.08483666667,36.676624,38.864464,39.558374,38.3664873333333,716,770,551,0.179971268624492
"IMPA2",307,1.07582,228,0.85758,242,0.891565,0.941655,0.055643,0.43727,0.16839,0.220434333333333,1,5,2,1.59095409475807
"IMPACT",533,3.46177,769,5.3609,996,6.80093,5.20786666667,6.536097,6.164792,5.920312,6.207067,157,202,120,0.861358256648648
"IMPDH1",4373,42.4988,4713,49.1627,3071,31.3773,41.0129333333,40.504462,39.30965,46.919586,42.244566,742,979,637,0.971519365769563
"IMPDH2",1370,47.0767,1298,47.8741,1754,63.3655,52.7721,53.048654,64.775482,54.848283,57.557473,660,720,480,0.91827903844143
"IMPG1",94,0.108348,92,0.11382,83,0.100579,0.107582333333,0.477757,1.331938,1.002815,0.937503333333333,14,17,11,0.571654414357825
"IMPG2",38,0.0677197,54,0.103292,72,0.134897,0.101969566667,0.630189,0.577384,0.706363,0.637978666666667,71,70,57,0.672761855262462
"INA",1223,16.1751,1423,20.2007,1520,21.135,19.1702666667,392.379053,390.009593,438.990256,407.126300666667,15612,17331,12251,0.0494216291225345
"INAFM1",139,28.943,106,23.6905,140,30.6475,27.7603333333,18.6995,23.77037,13.093262,18.521044,108,169,50,1.47329893489815
"INAFM2",500,28.8854,420,26.0435,831,50.4717,35.1335333333,8.912464,11.212653,13.751156,11.292091,223,227,208,2.93957580799719
"INAVA",14,0.0990398,10,0.0759315,25,0.185934,0.120301766667,0.228293,0.141361,1.236717,0.535457,1,5,11,0.729621061786165
"INCA1",261,4.80925,295,5.83444,363,7.03204,5.89191,3.680511,6.16558,3.686217,4.51076933333333,40,72,29,1.25062574445141
"INCENP",352,2.10798,313,2.01191,306,1.92657,2.01548666667,10.118551,7.551259,8.245221,8.63834366666667,144,174,132,0.312863576041471
"INF2",6884,36.5208,5484,31.2275,3753,20.9322,29.5601666667,19.58185,16.527658,29.65359,21.9210326666667,350,431,385,1.33328053369701
"ING1",307,5.05777,270,4.77447,322,5.57718,5.13647333333,8.534037,7.101737,10.43927,8.69168133333333,159,148,106,0.633169119193422
"ING2",128,3.0333,113,2.87425,117,2.91494,2.94083,6.144477,6.240352,6.807317,6.397382,156,155,114,0.532733066914754
"ING3",320,2.11324,366,2.5943,411,2.85351,2.52035,4.95276,4.022214,5.785561,4.92017833333333,86,83,78,0.594635803482271
"ING4",497,6.76105,527,7.69501,489,6.99367,7.14991,35.785667,35.966154,51.677664,41.1431616666667,337,378,342,0.193386297508054
"ING5",1010,4.16205,981,4.33906,804,3.48322,3.99477666667,37.797352,43.037498,49.001349,43.278733,442,540,369,0.112803062063
"INHA",123,3.28061,113,3.23495,100,2.80406,3.10654,0.852101,0.932445,1.109642,0.964729333333333,13,16,12,2.09013014175998
"INHBA",86,0.388551,126,0.611028,237,1.12574,0.708439666667,0.740457,1.064017,0.479536,0.761336666666667,60,90,26,0.969967694989411
"INHBB",197,6.07193,123,4.06917,115,3.72646,4.62252,0.024933,0.112124,0.176491,0.104516,1,5,5,5.09048307131812
"INHBC",5,0.0505524,5,0.0542603,3,0.0318883,0.045567,0,0.043636,0.033596,0.025744,0,2,1,1.01932548472133
"INHBE",9,0.225969,12,0.323391,18,0.475135,0.341498333333,0.218014,0.994727,0,0.404247,3,12,0,0.9553150787098
"INIP",520,2.65438,549,3.00796,715,3.83711,3.16648333333,14.936171,16.763458,17.242204,16.3139443333333,390,460,331,0.240643221042854
"INKA1",50,4.935,56,5.93261,42,4.35818,5.07526333333,1.741194,2.371328,3.479872,2.530798,19,29,27,1.72064879761742
"INKA2",2254,5.23667,2492,6.21427,2945,7.19325,6.21473,1.820552,1.992989,1.339349,1.71763,73,115,70,2.65478744347097
"INMT",218,0.638807,335,1.05365,951,2.92976,1.540739,0.06219,0.280065,0.367823,0.236692666666667,2,10,9,2.05446273636296
"INO80",790,1.00445,934,1.27464,1153,1.54123,1.27344,13.942516,10.114111,14.03209,12.696239,305,329,262,0.16599009406889
"INO80B",312,19.0714,320,20.9951,319,20.5002,20.1889,21.374424,16.526263,15.833037,17.9112413333333,135,135,71,1.1204394056699
"INO80C",380,1.45067,374,1.53249,462,1.85424,1.61246666667,27.531456,22.540885,25.996316,25.356219,115,128,87,0.0991214508678198
"INO80D",733,1.38313,983,1.99092,1098,2.17821,1.85075333333,1.49765,1.350854,1.683041,1.510515,292,282,204,1.1355253138619
"INO80E",860,14.9064,1053,19.5903,924,16.8377,17.1114666667,34.942523,55.356939,60.000142,50.099868,298,357,221,0.354432748567961
"INPP1",550,3.41986,605,4.03777,559,3.65423,3.70395333333,32.457809,29.024932,24.951967,28.8115693333333,386,401,245,0.157789523950702
"INPP4A",2716,3.17301,2661,3.33678,2515,3.089,3.19959666667,18.666072,23.116838,20.152318,20.645076,1412,1617,1251,0.194020878774923
"INPP4B",467,0.0989775,779,0.177214,517,0.115199,0.1304635,3.75155,2.670414,6.274986,4.23231666666667,90,79,45,0.21605410605245
"INPP5A",1159,0.824099,1511,1.15319,1396,1.04357,1.006953,29.713867,40.552831,41.349978,37.2055586666667,516,746,411,0.0525303926978305
"INPP5B",780,1.57786,733,1.59154,918,1.95233,1.70724333333,9.833094,7.375256,6.979395,8.06258166666667,194,192,155,0.298727606868094
"INPP5D",943,1.11359,1239,1.57046,1744,2.1652,1.61641666667,0.546718,2.050687,1.635623,1.41100933333333,8,28,11,1.08519557784236
"INPP5E",688,10.7057,585,9.77064,400,6.54372,9.00668666667,73.538473,95.782694,69.99093,79.770699,329,456,299,0.12389005902586
"INPP5F",4523,7.66361,4330,7.87472,4308,7.67398,7.73743666667,344.109355,274.950079,201.803556,273.620996666667,11770,9660,4896,0.0318163460650296
"INPP5J",258,3.76639,157,2.46006,116,1.78033,2.66892666667,7.724321,10.460194,9.225693,9.136736,277,374,233,0.361943594730099
"INPP5K",1063,8.37793,1139,9.63535,890,7.37448,8.46258666667,14.129508,14.634464,21.987456,16.9171426666667,192,231,204,0.528130341021079
"INPPL1",1255,14.1935,1468,17.8202,1560,18.5485,16.8540666667,44.549746,47.405383,65.292326,52.4158183333333,443,561,484,0.33424680597954
"INSC",2932,3.80026,1999,2.78101,1644,2.24021,2.94049333333,0.08421,0.048207,0.099134,0.0771836666666667,1,2,2,3.65814433997483
"INSIG1",8274,116.008,6543,98.4668,5289,77.9622,97.479,55.085005,41.725568,32.922402,43.244325,1935,1598,816,2.22579957994613
"INSIG2",768,5.9509,870,7.2357,1161,9.45783,7.54814333333,23.458015,20.463493,23.733312,22.5516066666667,473,375,300,0.362953723468406
"INSL4",0,0,1,0.0482534,1,0.0472635,0.0318389666667,0.041756,0,0,0.0139186666666667,1,0,0,1.0176742973467
"INSL5",2,0.0993738,0,0,1,0.0522372,0.050537,0.15172,0,0,0.0505733333333333,1,0,0,0.999965415709517
"INSL6",257,0.726876,427,1.29627,720,2.14091,1.38801866667,0.075217,0.206492,0,0.093903,1,2,0,2.18302597823573
"INSM1",1,0.0613841,0,0,0,0,0.0204613666667,1.47625,1.875397,3.443528,2.26505833333333,38,58,59,0.312540010770619
"INSM2",190,11.4814,132,8.56164,72,4.57418,8.20574,1.439377,1.81086,0.863254,1.37116366666667,48,69,20,3.88237224170242
"INSR",1289,1.2362,1548,1.59349,1902,1.91772,1.58247,7.519129,6.593266,8.689279,7.600558,517,529,422,0.300267726814935
"INSRR",225,2.06283,86,0.846293,80,0.771098,1.22674033333,0.014242,0.038598,0.080111,0.044317,1,3,4,2.13224560485944
"INSYN1",1196,12.0656,1448,15.6793,631,6.69245,11.4791166667,22.066248,23.085402,38.528857,27.8935023333333,311,406,338,0.43190045023733
"INSYN2A",377,1.07677,325,0.996333,336,1.00892,1.027341,20.743843,13.918481,22.153038,18.938454,1219,853,878,0.10167994970924
"INSYN2B",76,0.111392,89,0.140014,112,0.172582,0.141329333333,0.912081,1.501811,0.866037,1.09330966666667,71,88,36,0.545227183300798
"INTS1",1700,8.70602,1635,8.98729,1446,7.78533,8.49288,44.348114,51.560357,49.377156,48.4285423333333,958,1225,881,0.192052598597435
"INTS10",2881,14.5075,3226,17.4363,3150,16.6762,16.2066666667,225.620405,200.286587,195.856324,207.254438666667,497,465,304,0.0826232889770052
"INTS11",1592,21.2193,1672,23.9202,1401,19.632,21.5905,85.963144,86.233227,96.28261,89.4929936666666,712,813,620,0.249638111025619
"INTS12",799,0.654221,852,0.748786,981,0.844471,0.749159333333,13.310293,13.896113,15.446993,14.2177996666667,226,247,173,0.114941671703327
"INTS13",601,3.16763,746,4.22026,661,3.66268,3.68352333333,17.376287,12.327462,16.182048,15.2952656666667,168,194,117,0.287416199842052
"INTS14",493,2.64704,624,3.59615,746,4.21105,3.48474666667,8.358726,10.547373,13.779078,10.895059,150,202,157,0.377026012789848
"INTS2",394,1.09867,480,1.43665,599,1.75604,1.43045333333,1.679637,2.631994,2.176239,2.16262333333333,131,163,98,0.768492822940238
"INTS3",2520,9.41512,2202,8.83046,1944,7.63589,8.62715666667,15.489085,17.868944,22.241332,18.5331203333333,912,1160,855,0.492863224225431
"INTS4",1378,2.07616,1797,2.90604,1284,2.03383,2.33867666667,13.644842,15.026005,12.871835,13.8475606666667,187,232,161,0.22486364875851
"INTS5",305,8.25456,316,9.17956,270,7.68239,8.37217,4.526457,5.161062,4.58885,4.75878966666667,196,246,141,1.62745481993352
"INTS6",771,1.3444,1069,2.00075,856,1.56923,1.63812666667,13.465357,13.226132,14.513804,13.7350976666667,286,286,209,0.179036931165913
"INTS6L",385,1.08714,548,1.66091,546,1.6209,1.45631666667,9.352926,6.488622,11.053875,8.965141,274,227,271,0.246490909327826
"INTS7",495,0.908753,514,1.01285,540,1.04225,0.987951,11.043815,14.156452,9.933865,11.7113773333333,311,360,221,0.156391471031778
"INTS8",894,2.28215,971,2.66051,910,2.44222,2.46162666667,29.345916,22.005044,31.001652,27.4508706666667,257,271,232,0.121670324512272
"INTS9",412,0.587166,376,0.575165,458,0.686227,0.616186,8.779031,13.084679,17.026936,12.9635486666667,109,121,88,0.115743213890757
"INTU",691,1.16672,809,1.46615,867,1.53903,1.39063333333,2.565457,1.749841,7.24752,3.85427266666667,261,286,233,0.492480232877318
"INVS",687,0.591418,774,0.715186,879,0.795545,0.700716333333,2.405754,2.305758,2.745678,2.48573,106,106,77,0.487908223910917
"IP6K1",1237,3.47159,1223,3.68405,1253,3.69698,3.61754,36.92326,38.955686,39.985737,38.621561,971,1080,821,0.116541092361303
"IP6K2",2125,7.09128,2620,9.38442,2256,7.91485,8.13018333333,83.990265,87.964663,100.01064,90.6551893333333,1123,1293,1061,0.0996144724563841
"IP6K3",21,0.145329,60,0.445681,54,0.392884,0.327964666667,0.235474,0.054516,0,0.0966633333333333,4,2,0,1.21091371098423
"IPCEF1",183,0.158035,197,0.182603,316,0.286897,0.209178333333,6.893175,1.805689,5.15243,4.617098,114,104,66,0.215267444743353
"IPMK",179,0.409426,238,0.584305,261,0.627626,0.540452333333,2.813246,2.753837,3.082844,2.883309,212,219,167,0.396685489960495
"IPO11",946,0.735785,1133,0.945867,1143,0.934639,0.872097,13.611028,11.756874,16.115632,13.8278446666667,256,307,236,0.126255503890496
"IPO13",1478,12.2529,1407,12.5198,1391,12.1235,12.2987333333,46.382698,36.655415,45.170368,42.7361603333333,623,708,461,0.304067234799403
"IPO4",447,9.02676,502,10.881,515,10.9338,10.28052,9.827171,13.686727,9.954206,11.1560346666667,248,281,187,0.927976952133294
"IPO5",2994,7.40454,3073,8.15735,3241,8.42681,7.99623333333,48.467723,35.877139,52.242354,45.529072,1685,1645,1413,0.193346502447545
"IPO7",3303,9.09054,3716,10.9773,3821,11.056,10.3746133333,88.878754,85.727785,97.63035,90.7456296666667,1931,2097,1539,0.123979892825703
"IPO8",1704,4.45093,1963,5.50354,2062,5.6625,5.20565666667,9.60103,11.422868,22.056306,14.360068,403,399,304,0.404012317306798
"IPO9",2198,6.9635,2778,9.44654,2710,9.02626,8.47876666667,40.679718,40.385951,60.79526,47.2869763333333,2776,3021,2366,0.196300687813551
"IPP",659,2.04379,689,2.29356,674,2.1976,2.17831666667,5.768603,8.077074,9.070055,7.63857733333333,125,160,112,0.367921307413196
"IPPK",461,1.41418,508,1.67266,592,1.90926,1.66536666667,6.545208,7.648216,6.260893,6.81810566666667,199,222,151,0.340922312937529
"IQANK1",42,0.129853,42,0.139378,39,0.126767,0.131999333333,1.073557,2.001171,2.085525,1.72008433333333,27,40,31,0.416163322387063
"IQCA1",104,0.0990719,117,0.119631,115,0.115174,0.1112923,1.50498,1.729563,3.629623,2.28805533333333,42,63,50,0.33797858835709
"IQCA1L",1,0.0119461,5,0.0641113,2,0.0251184,0.0337252666667,0,0,0,0,0,0,0,1.0337252666667
"IQCB1",582,1.55659,692,1.98654,987,2.77528,2.10613666667,7.206095,6.773555,8.399936,7.459862,172,190,124,0.367161623519391
"IQCC",66,3.8091,71,4.39822,97,5.88556,4.69762666667,1.818684,2.699699,2.423839,2.314074,51,81,46,1.71922131692593
"IQCD",61,0.415399,55,0.402012,45,0.322171,0.379860666667,0.218942,0.348033,0.402624,0.323199666666667,4,8,5,1.04282120183953
"IQCG",2553,6.27595,2807,7.40648,3263,8.43304,7.37182333333,5.589041,7.153486,7.315938,6.686155,77,103,72,1.0892082365409
"IQCH",440,0.310607,491,0.372033,476,0.353268,0.345302666667,2.201103,0.960977,2.117514,1.75986466666667,32,27,17,0.487452404067277
"IQCJ",47,0.0270646,43,0.0265774,23,0.0139242,0.0225220666667,0.084519,0.129928,0.118118,0.110855,1,2,1,0.920482031108201
"IQCK",559,0.687666,625,0.825251,645,0.834187,0.782368,13.960396,14.806537,7.828385,12.1984393333333,63,45,29,0.135043845335451
"IQCM",26,0.00834451,46,0.0158462,24,0.00809798,0.0107628966667,1.389576,0.541389,2.698999,1.54332133333333,9,6,14,0.397418479300833
"IQCN",328,3.29072,311,3.34902,372,3.92372,3.52115333333,1.333416,1.734132,3.372771,2.146773,91,101,123,1.43675865190467
"IQGAP1",3583,5.49086,3755,6.17652,7042,11.3456,7.67099333333,20.520397,17.429655,14.261848,17.4039666666667,336,358,237,0.471148067717104
"IQGAP2",1651,0.946138,2336,1.43688,1938,1.16761,1.18354266667,1.7518,3.791923,2.540709,2.69481066666667,14,35,25,0.590975523149044
"IQGAP3",84,0.310905,37,0.146991,94,0.365775,0.274557,0,0.233511,0.195022,0.142844333333333,0,5,11,1.11524987509235
"IQSEC1",2027,0.916829,2074,1.00689,1877,0.892559,0.938759333333,18.762566,22.164984,22.062266,20.9966053333333,1868,2417,1508,0.0881390243609559
"IQSEC2",803,1.46858,802,1.57434,735,1.41321,1.48537666667,16.026023,14.443718,11.38032,13.9500203333333,330,390,231,0.166245704771951
"IQSEC3",1347,2.10692,1344,2.25642,1044,1.7168,2.02671333333,29.575628,34.015488,35.818534,33.13655,733,994,595,0.0886648865608856
"IQUB",28,0.0590164,56,0.12669,46,0.101932,0.0958794666667,0.077888,0.072848,0.397729,0.182821666666667,3,3,3,0.926495935566534
"IRAK1",1505,27.9794,1393,27.7967,1829,35.7481,30.5080666667,44.130278,44.901138,28.118365,39.049927,657,670,338,0.786719702802455
"IRAK1BP1",908,2.01073,1350,3.2088,1240,2.88688,2.70213666667,1.113676,1.633504,2.265448,1.670876,58,61,66,1.38611327020423
"IRAK2",226,0.500869,271,0.644652,199,0.463668,0.536396333333,3.240968,3.268506,3.000706,3.17006,146,161,96,0.368435066481777
"IRAK3",1460,3.89834,1539,4.41068,2311,6.48732,4.93211333333,0.272327,0.31936,0.776328,0.456005,31,39,58,4.07423967179371
"IREB2",1664,4.54054,1959,5.73759,2284,6.55222,5.61011666667,60.34611,92.029914,83.667228,78.681084,1194,1395,1109,0.0829571629154794
"IRF1",377,7.18307,375,7.66903,448,8.97397,7.94202333333,1.439811,0.621622,1.220255,1.093896,26,18,31,4.27051932537719
"IRF2",877,1.76466,989,2.13598,941,1.99062,1.96375333333,9.848579,14.455089,13.572653,12.6254403333333,97,113,83,0.217516150731618
"IRF2BP1",202,13.9263,214,15.8357,155,11.2345,13.6655,6.132457,6.307462,7.51847,6.65279633333333,155,192,128,1.91635832984623
"IRF2BP2",1771,58.8533,2084,74.3346,2041,71.3073,68.1650666667,16.62599,22.467382,25.4228,21.5053906666667,540,817,584,3.07326665380407
"IRF2BPL",753,31.5767,595,26.7811,860,37.9147,32.0908333333,9.289098,10.432171,13.150909,10.9573926666667,426,567,410,2.76739538925961
"IRF3",714,19.7773,640,19.0278,632,18.4045,19.0698666667,19.130036,30.121101,27.878885,25.7100073333333,109,149,85,0.751398770364745
"IRF4",11,0.0975873,17,0.161879,56,0.522308,0.260591433333,0.08401,0.251762,0.0197,0.118490666666667,6,20,1,1.12704689533961
"IRF5",226,3.13797,214,3.1893,353,5.15292,3.82673,1.765107,1.25025,2.48509,1.83348233333333,35,34,27,1.70346218263581
"IRF6",26,0.220934,27,0.246259,71,0.634286,0.367159666667,0.403863,0.369709,0.032992,0.268854666666667,6,17,1,1.07747538199831
"IRF7",273,13.9006,231,12.6247,416,22.269,16.2647666667,1.281191,2.76592,5.781288,3.276133,20,35,34,4.03747186224096
"IRF8",497,3.70337,471,3.76705,800,6.26713,4.57918333333,0.029983,0.43881,0.376823,0.281872,1,6,4,4.35237163564693
"IRF9",1283,42.2824,1361,48.1428,1614,55.9209,48.7820333333,36.905385,35.999066,42.45828,38.4542436666667,264,285,205,1.26176625647392
"IRGC",1,0.0442724,0,0,2,0.0930897,0.0457873666667,0,0,0,0,0,0,0,1.0457873666667
"IRGM",276,0.889382,277,0.958075,355,1.20267,1.016709,0.101338,0.23645,0,0.112596,2,5,0,1.81261572035132
"IRGQ",1437,21.3345,1305,20.7958,1159,18.0903,20.0735333333,31.562298,43.949669,43.486438,39.666135,1929,2474,1930,0.518208414281318
"IRS1",290,0.740218,356,0.975331,435,1.16732,0.960956333333,3.600083,3.740806,4.037156,3.79268166666667,473,541,327,0.409156390872264
"IRS2",2426,12.5061,2998,16.5884,2766,14.9907,14.6950666667,8.436396,9.329674,10.888247,9.551439,746,959,657,1.48748115462735
"IRS4",5,0.222377,9,0.429637,4,0.187033,0.279682333333,0.154461,0.21023,0.244591,0.203094,8,12,9,1.06365947576249
"IRX3",11,0.551576,1,0.0538211,6,0.316302,0.307233033333,18.699317,19.541561,27.999468,22.0801153333333,187,213,152,0.0566389298516648
"IRX4",0,0,0,0,1,0.0186956,0.00623186666667,0.253409,0.457881,0.714081,0.475123666666667,2,8,5,0.682133904705393
"IRX5",4,0.192984,2,0.10357,2,0.101445,0.132666333333,10.010757,10.198013,12.493632,10.9008006666667,218,262,191,0.095175641123502
