"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"NRIP2",474,8.12076,599,11.015,495,8.91582,9.35052666667,1.471424,0.946248,1.065444,1.16103866666667,74,36,31,4.78960734313716
"NRIP3",3115,23.1826,3514,28.0702,2678,20.9533,24.0687,18.452031,14.966694,11.422052,14.9469256666667,866,398,366,1.57200833088476
"NRK",12,0.0154065,32,0.0440973,11,0.0148475,0.0247837666667,1.083967,0.706697,0.495448,0.762037333333333,146,57,52,0.581590268991671
"NRL",397,1.98681,374,2.00899,598,3.14633,2.38071,0.478449,0.400372,0.474503,0.451108,19,14,12,2.32974389225337
"NRM",116,6.00625,110,6.11334,152,8.27422,6.79793666667,8.521384,3.960532,5.65358,6.04516533333333,173,60,74,1.10684934954969
"NRN1",2930,53.2808,2309,45.0679,1639,31.3343,43.2276666667,175.383149,140.274804,167.546894,161.068282333333,4533,2639,2864,0.272895263835369
"NRN1L",19,0.835881,27,1.27496,15,0.693777,0.934872666667,0.638218,0.439962,0.78416,0.62078,2,1,4,1.1937910553357
"NRP1",1708,1.87935,1462,1.72666,3273,3.7862,2.46407,130.949035,131.011622,81.304436,114.421697666667,5183,4012,3148,0.030012294655413
"NRP2",3617,5.44054,2938,4.74336,4679,7.3992,5.86103333333,49.614133,86.677507,136.029896,90.7738453333333,646,899,1004,0.0747602250773074
"NRROS",155,1.21368,147,1.23546,282,2.32145,1.59019666667,0.128499,0.169711,0.097545,0.131918333333333,6,6,3,2.28832468773807
"NRSN1",390,2.37272,574,3.7483,216,1.38157,2.50086333333,3.243521,4.526455,8.214861,5.328279,83,93,143,0.553209384941783
"NRSN2",1396,18.9362,1223,17.8064,1100,15.687,17.4765333333,44.005549,63.529246,62.247111,56.5939686666667,1199,1199,1136,0.320806740029248
"NRTN",3,0.115874,1,0.0414576,0,0,0.0524438666667,3.531436,2.017034,3.479673,3.009381,45,19,27,0.262495349448381
"NRXN1",3411,0.455903,4824,0.692052,2750,0.386422,0.511459,74.76612,118.555358,81.972806,91.7647613333333,3164,3673,2907,0.0162934607740632
"NRXN2",1578,2.3559,1368,2.19218,1060,1.66377,2.07061666667,274.277585,267.549629,273.013273,271.613495666667,5756,4641,4190,0.0112636267663892
"NRXN3",684,0.0703769,563,0.062176,385,0.0416459,0.0580662666667,3.027545,10.20258,9.000288,7.41013766666667,203,565,464,0.125808436033136
"NSD1",1805,1.88606,1855,2.08047,2453,2.69472,2.22041666667,13.624893,16.691846,10.001327,13.4393553333333,1965,1792,1415,0.22303050186982
"NSD2",1228,1.93593,1171,1.98148,1157,1.91762,1.94501,39.890402,36.526666,35.017332,37.1448,3007,2363,2264,0.0772060674063044
"NSD3",2091,3.24508,2622,4.36762,2344,3.82444,3.81238,26.208953,24.315935,24.875286,25.1333913333333,2470,1449,1392,0.184146785184431
"NSDHL",837,3.77223,695,3.36201,505,2.39278,3.17567333333,17.105796,16.45834,19.620362,17.728166,440,333,346,0.222962212815179
"NSF",10202,10.6854,9684,10.8868,9124,10.0468,10.5396666667,93.069971,125.202678,104.997781,107.75681,4347,4262,4151,0.106105233012075
"NSFL1C",1800,9.92577,1798,10.642,1787,10.3599,10.3092233333,33.963477,41.435384,39.151782,38.1835476666667,809,757,731,0.288621730464716
"NSG1",821,2.02242,1029,2.72072,785,2.03299,2.25871,59.184209,102.175832,118.390549,93.2501966666667,1626,2107,2029,0.0345751002676953
"NSG2",237,0.209325,228,0.216147,188,0.17457,0.200014,98.206271,154.233032,148.163997,133.534433333333,3219,3708,3256,0.00891975362936824
"NSL1",611,1.62641,688,1.9657,801,2.2416,1.94457,10.294393,9.809646,12.027203,10.710414,407,295,287,0.251448838614929
"NSMAF",1009,2.30885,1030,2.52978,1663,4.00069,2.94644,21.999117,15.691543,20.110666,19.2671086666667,323,256,271,0.194721411174487
"NSMCE1",609,2.4302,598,2.56133,573,2.40391,2.46514666667,114.677924,72.859222,75.417683,87.6516096666667,264,119,132,0.0390872391341689
"NSMCE2",658,0.417336,746,0.507855,723,0.4821,0.469097,16.82647,14.297943,13.492611,14.8723413333333,206,137,147,0.0925570443041548
"NSMCE3",353,12.7573,443,17.1842,360,13.6781,14.5398666667,3.397731,3.712696,3.720499,3.61030866666667,296,248,226,3.37067814549076
"NSMCE4A",549,5.29099,672,6.95143,642,6.50486,6.24909333333,22.489561,18.540397,25.88601,22.3053226666667,295,175,226,0.311048829360269
"NSMF",1683,24.9973,1567,24.9815,1837,28.6851,26.2213,56.750304,44.140233,56.92503,52.605189,1607,1004,1085,0.507810913603905
"NSRP1",791,1.94753,807,2.13266,1091,2.82404,2.30141,20.738703,13.973359,19.934846,18.215636,439,246,300,0.171808520935763
"NSUN2",1021,5.23795,1352,7.44479,1563,8.43009,7.03761,25.278987,21.973922,26.133011,24.4619733333333,799,588,585,0.315671134156661
"NSUN3",542,1.3752,585,1.59318,729,1.94461,1.63766333333,4.950817,4.837554,4.386367,4.72491266666667,243,221,233,0.460734248172519
"NSUN4",547,3.82609,557,4.1818,606,4.45634,4.15474333333,6.703762,6.345684,6.907471,6.65230566666667,371,229,248,0.673619632810015
"NSUN5",572,15.8339,574,17.0547,602,17.5197,16.8027666667,18.114751,19.455883,14.432025,17.3342196666667,230,214,207,0.971013055934259
"NSUN6",603,0.926301,533,0.878825,566,0.914091,0.906405666667,13.435688,14.327558,16.147417,14.6368876666667,240,133,140,0.121917206755338
"NSUN7",173,0.493355,216,0.661162,244,0.731546,0.628687666667,2.178533,0.247144,0.824414,1.08336366666667,42,10,18,0.781758697593523
"NT5C",221,25.1849,252,30.824,267,31.9888,29.3325666667,34.061776,20.659928,29.268053,27.9965856666667,222,116,134,1.04607373486628
"NT5C1A",2,0.0270474,1,0.0145156,0,0,0.0138543333333,0.057163,0.150583,0.173353,0.127033,1,2,2,0.89957821406587
"NT5C1B",26,0.170113,31,0.217703,26,0.178844,0.188886666667,0.239467,0.101695,0.298046,0.213069333333333,2,1,1,0.980064893240782
"NT5C2",2028,3.36489,2306,4.1068,2676,4.66797,4.04655333333,57.449224,61.340603,66.596659,61.7954953333333,1471,1170,1147,0.0803648941144855
"NT5C3A",443,1.58967,485,1.86804,616,2.32393,1.92721333333,35.369151,34.995914,32.304791,34.2232853333333,353,266,317,0.0831044948143963
"NT5C3B",887,13.8306,984,16.4685,834,13.6717,14.6569333333,93.20656,104.114104,121.136927,106.152530333333,1182,1064,1052,0.146118185773065
"NT5DC1",1143,1.34332,1425,1.79759,1096,1.3542,1.49837,16.745039,9.225771,9.84015,11.9369866666667,499,278,251,0.19311838717723
"NT5DC2",788,12.9019,619,10.8782,985,16.9551,13.5784,193.676656,146.681196,183.965019,174.774290333333,1357,734,843,0.082938181530154
"NT5DC3",393,0.969974,474,1.2557,432,1.12096,1.11554466667,7.184401,7.696165,4.629582,6.50338266666667,397,438,359,0.281945458555404
"NT5E",342,1.293,284,1.15248,789,3.13609,1.86052333333,4.218536,4.765413,6.900911,5.29495333333333,227,205,226,0.454415335882289
"NT5M",185,0.729079,166,0.702184,160,0.662919,0.698060666667,9.010115,7.265601,9.900148,8.725288,146,111,112,0.174602609883327
"NTAN1",657,6.29745,774,7.96307,639,6.43929,6.89993666667,71.251466,53.16961,70.466897,64.9626576666667,441,258,287,0.119763771596215
"NTF3",35,0.0683723,22,0.0461291,35,0.0718817,0.0621277,1.712534,0,0.119861,0.610798333333333,23,0,1,0.659379686470166
"NTF4",0,0,0,0,1,0.0460431,0.0153477,0.356758,0,0,0.118919333333333,4,0,0,0.907436014154133
"NTHL1",247,5.359,278,6.47399,161,3.67241,5.16846666667,22.02608,11.680627,22.060944,18.589217,185,91,123,0.314890925281495
"NTM",294,0.0531503,417,0.0809161,396,0.0752648,0.0697770666667,106.210741,70.798351,84.07665,87.0285806666667,2169,1113,1270,0.0121526106471894
"NTMT1",713,4.57136,697,4.79655,596,4.01736,4.46175666667,26.478211,22.395055,27.823329,25.5655316666667,279,173,204,0.205595609197733
"NTN1",136,0.106787,194,0.163501,242,0.199771,0.156686333333,4.149663,0.791397,1.846645,2.26256833333333,452,65,131,0.354532446574452
"NTN3",3,0.183958,1,0.0658171,3,0.1934,0.147725033333,0.591683,0.575578,0.954338,0.707199666666667,18,13,18,0.672285178905846
"NTN4",676,0.88564,585,0.822634,501,0.690059,0.799444333333,1.6045,1.541018,3.465657,2.203725,93,47,61,0.561672532234508
"NTN5",53,0.793066,75,1.20458,43,0.676457,0.891367666667,0.832293,0.031563,0.166426,0.343427333333333,14,1,3,1.40786748917346
"NTNG1",353,0.179556,516,0.281718,219,0.117113,0.192795666667,35.558206,45.903365,44.126148,41.862573,1877,1694,1762,0.0278283729412838
"NTNG2",536,1.13021,802,1.81513,243,0.538688,1.16134266667,12.566766,21.937945,26.570952,20.3585543333333,945,1297,1307,0.101193303298477
"NTPCR",960,5.0397,1020,5.74743,945,5.21559,5.33424,29.189433,26.355213,29.515372,28.3533393333333,590,447,479,0.215792824389384
"NTRK1",7063,18.6359,3691,10.4531,2855,7.91963,12.33621,0.779946,0.657115,0.298047,0.578369333333333,30,6,1,8.44935954998281
"NTRK2",2982,1.45306,4188,2.1904,4712,2.41391,2.01912333333,31.838776,17.27664,15.747604,21.6210066666667,4533,2016,1636,0.13346547206402
"NTRK3",3761,1.65495,5193,2.45267,4080,1.88746,1.99836,18.416027,18.852727,15.329292,17.532682,605,313,368,0.161787700236803
"NTS",2,0.0401699,1,0.0215582,2,0.0422318,0.0346533,1.669579,228.552119,230.945044,153.722247333333,30,3199,2928,0.00668716566513505
"NTSR1",2,0.00647801,16,0.0556253,22,0.0749157,0.0456730033333,0.052939,0.052647,0.139304,0.08163,4,3,5,0.966756657390512
"NTSR2",41,0.595994,75,1.1702,50,0.764129,0.843441,0,0,0,0,0,0,0,1.843441
"NUAK1",1797,4.09333,1988,4.86056,1786,4.27709,4.41032666667,5.216862,3.248685,6.083247,4.849598,377,228,302,0.924905722866768
"NUAK2",62,0.54987,35,0.333178,129,1.20281,0.695286,0.542528,0.489988,0.866179,0.632898333333333,34,24,36,1.03820670607172
"NUB1",1512,7.18742,1494,7.62276,1596,7.97613,7.59543666667,37.27624,40.441974,41.691211,39.8031416666667,655,498,513,0.210656246445157
"NUBP1",479,3.27313,470,3.4472,605,4.34632,3.68888333333,16.255368,13.502176,19.932947,16.563497,165,151,161,0.266967525506452
"NUBP2",404,11.2835,423,12.6807,407,11.9508,11.9716666667,21.525108,20.400254,24.40679,22.1107173333333,399,275,315,0.561283601872044
"NUBPL",476,0.22398,616,0.311117,753,0.372507,0.302534666667,7.765028,7.71019,10.080109,8.51844233333333,298,226,235,0.136843258702693
"NUCB1",3220,24.3932,3031,24.6456,3036,24.1798,24.4062,110.315089,98.534844,122.679465,110.509799333333,2228,1520,1585,0.227838272079155
"NUCB2",954,1.17511,964,1.27452,1215,1.57341,1.34101333333,73.601373,86.608583,96.26818,85.492712,741,636,705,0.0270660183869596
"NUCKS1",6086,28.458,7437,37.3259,8700,42.769,36.1843,727.22124,511.177559,521.579808,586.659535666667,6968,3344,3780,0.0632752431351539
"NUDC",1420,5.31957,1374,5.52478,1213,4.77735,5.20723333333,36.578118,37.093013,44.964131,39.5450873333333,1007,804,875,0.153094585351327
"NUDCD1",412,0.772275,430,0.865134,405,0.798119,0.811842666667,7.977598,7.09237,7.958866,7.676278,339,247,262,0.208827179888312
"NUDCD2",711,9.14864,734,10.1373,697,9.42883,9.57159,30.975213,26.303411,28.104915,28.4611796666667,466,380,366,0.358831184616855
"NUDCD3",3902,6.11149,3970,6.67407,3427,5.64303,6.14286333333,76.565436,75.63015,83.809581,78.668389,2217,1882,1733,0.0896574340586955
"NUDT1",108,2.11401,99,2.07997,98,2.01672,2.07023333333,26.726309,17.836066,10.23556,18.2659783333333,91,36,38,0.159360364691057
"NUDT11",285,7.56445,262,7.46405,221,6.16685,7.06511666667,8.999315,8.948163,12.23796,10.0618126666667,367,280,347,0.72909539419097
"NUDT12",348,4.36246,484,6.51236,386,5.08719,5.32067,2.4684,2.036658,2.682419,2.39582566666667,111,75,75,1.86130579730389
"NUDT13",163,1.3273,231,2.01899,256,2.1916,1.84596333333,3.290884,2.36273,1.561632,2.405082,64,42,37,0.835798765882877
"NUDT14",351,7.31211,381,8.51925,273,5.97911,7.27015666667,29.970229,39.878616,35.488639,35.1124946666667,231,203,189,0.229010948786756
"NUDT15",340,6.25502,360,7.10874,413,7.988,7.11725333333,6.910353,8.232691,9.300897,8.14798033333333,227,207,214,0.887327370365284
"NUDT16L1",237,19.1153,352,30.473,218,18.4853,22.6912,11.654686,13.28785,17.106751,14.016429,261,225,247,1.5776853471621
"NUDT17",178,9.35231,175,9.8691,223,12.318,10.5131366667,2.81157,3.345578,1.850715,2.66928766666667,33,22,17,3.13770347615155
"NUDT18",171,11.7335,175,12.8887,161,11.6144,12.0788666667,3.167924,4.89935,4.083713,4.050329,90,108,79,2.58970587197389
"NUDT19",267,2.13614,288,2.47315,320,2.69157,2.43362,2.998893,3.745506,4.489764,3.744721,151,143,153,0.723671634222539
"NUDT2",318,3.91062,388,5.12143,343,4.43456,4.48887,17.736996,15.748223,16.840957,16.775392,246,170,140,0.308790377168616
"NUDT21",2384,18.0553,2807,22.8182,2883,22.9553,21.2762666667,54.516231,57.626161,53.21005,55.1174806666667,2467,2033,2077,0.396957710896169
"NUDT22",340,12.5153,361,14.263,353,13.6608,13.4797,32.702058,25.971611,36.485229,31.7196326666667,337,200,214,0.442538586771828
"NUDT3",7134,11.0301,7431,12.332,8217,13.3567,12.2396,23.399317,32.26074,31.621479,29.0938453333333,4397,4615,4068,0.43994377765128
"NUDT4",3626,20.9311,3638,22.5407,5235,31.7701,25.0806333333,34.594663,34.358361,45.451198,38.1347406666667,2278,1728,2091,0.66643174041816
"NUDT4B",631,91.4056,573,89.0919,910,138.587,106.3615,0.196667,0.261169,0.299764,0.252533333333333,4,4,4,85.7154832872046
"NUDT5",928,5.2611,1109,6.74839,1177,7.01525,6.34158,38.518001,32.033348,36.888609,35.8133193333333,736,478,521,0.199427276131344
"NUDT6",879,4.48064,1337,7.31515,1121,6.00752,5.93443666667,3.740308,3.413557,5.869796,4.34122033333333,74,50,54,1.29828695202738
"NUDT7",231,2.04135,258,2.44718,237,2.20187,2.23013333333,1.86119,0.296324,2.679058,1.61219066666667,20,2,21,1.23656108818882
"NUDT9",1122,5.31444,1354,6.88372,1010,5.02949,5.74255,35.013468,42.542621,44.137535,40.5645413333333,447,411,415,0.16221879957551
"NUF2",145,0.284019,204,0.428894,232,0.477755,0.396889333333,14.6954,9.035967,8.550139,10.760502,193,24,75,0.118778036289012
"NUFIP1",241,0.838311,259,0.967004,291,1.06419,0.956501666667,2.704189,3.384803,4.017631,3.36887433333333,166,160,174,0.447827407563413
"NUFIP2",3562,16.2432,3534,17.2976,3833,18.3762,17.3056666667,9.335995,8.964735,8.806948,9.03589266666667,1902,1259,1270,1.82401977329836
"NUGGC",4,0.0112758,2,0.00605144,30,0.0889094,0.0354122133333,0.055185,0.036154,0.022065,0.0378013333333333,4,2,1,0.997697902360214
"NUMA1",4770,10.7069,5690,13.7087,5009,11.8204,12.0786666667,167.005075,106.925102,122.040365,131.990180666667,4558,2465,2361,0.0983431002284374
"NUMB",2347,2.2343,2643,2.70064,3270,3.27276,2.7359,27.082161,13.000661,17.235469,19.106097,851,422,409,0.185809309484581
"NUMBL",1638,11.4152,1299,9.71674,1415,10.3673,10.4997466667,27.00852,37.067845,31.769547,31.9486373333333,860,694,666,0.349020402584783
"NUP107",509,1.51076,569,1.81272,753,2.34969,1.89105666667,36.935165,11.7179,34.874717,27.842594,595,269,371,0.100235667661168
"NUP133",1199,3.0766,1343,3.69886,1565,4.22187,3.66577666667,19.797425,20.605477,27.075381,22.492761,1133,914,993,0.198604866693617
"NUP153",1075,2.04577,1140,2.32859,1422,2.84502,2.40646,9.414592,7.468075,9.49682,8.79316233333333,1045,630,721,0.347840654944043
"NUP155",636,1.33914,696,1.57297,865,1.9148,1.60897,10.797093,5.745807,6.794534,7.77914466666667,658,479,383,0.297178153346298
"NUP160",1045,2.59065,1225,3.25964,1524,3.97206,3.27411666667,16.121339,10.979438,10.655959,12.5855786666667,869,483,544,0.314606890993675
"NUP188",828,2.43528,919,2.90118,1048,3.24055,2.85900333333,43.014109,34.132086,22.928417,33.358204,1018,665,747,0.112316794362418
"NUP205",1137,2.1866,1308,2.69996,1642,3.31986,2.73547333333,26.623993,13.862915,24.743049,21.743319,1166,622,654,0.164244863879806
"NUP210",417,0.699884,348,0.626916,450,0.794037,0.706945666667,3.242848,3.942723,4.968232,4.05126766666667,433,411,453,0.33792421611928
"NUP210L",94,0.101099,83,0.0958159,81,0.0915888,0.0961679,0.160338,0,0.079232,0.0798566666666667,7,0,3,1.01510499850289
"NUP214",1173,1.87867,1263,2.17119,1500,2.52571,2.19185666667,59.181146,49.642068,76.102867,61.642027,824,554,548,0.0509539173543985
"NUP35",220,0.870173,261,1.10806,245,1.0188,0.999011,6.64383,7.83765,9.821988,8.101156,109,75,104,0.219643636478707
"NUP37",180,0.668804,166,0.662026,259,1.01173,0.780853333333,5.250675,3.487566,3.538134,4.092125,113,53,48,0.349726947656037
"NUP42",716,6.52467,801,7.83464,878,8.4116,7.59030333333,72.535816,63.48437,59.470902,65.163696,434,316,305,0.129834091090226
"NUP43",783,5.39582,866,6.40551,1136,8.23023,6.67718666667,10.110942,7.635828,12.915384,10.220718,503,340,418,0.684197452130069
"NUP50",1152,8.35319,1099,8.55338,1277,9.73484,8.88047,21.838183,19.317766,16.763103,19.3063506666667,1089,746,817,0.486570441050199
"NUP54",532,2.75084,641,3.55756,831,4.51745,3.60861666667,34.840916,23.701546,29.654881,29.3991143333333,474,235,317,0.151603649242391
"NUP58",1227,4.44307,1551,6.02824,1500,5.71041,5.39390666667,20.288206,13.550949,15.782384,16.540513,1407,786,874,0.364522215893572
"NUP62",719,5.47577,693,5.66487,849,6.7977,5.97944666667,22.080885,21.330791,22.506138,21.9726046666667,675,454,486,0.303816078670313
"NUP62CL",41,0.0862898,37,0.083583,56,0.123909,0.0979272666667,0.348846,0.21549,0.338623,0.300986333333333,4,4,4,0.843919139299209
"NUP85",621,3.60426,754,4.69717,949,5.79066,4.69736333333,84.025146,69.829439,105.842583,86.5657226666667,418,244,350,0.0650638532958604
"NUP88",3590,10.6818,4682,14.9527,3648,11.4115,12.3486666667,47.683612,51.464806,58.964229,52.7042156666667,377,307,326,0.248559009772212
"NUP93",4284,6.22799,3927,6.12773,3116,4.76249,5.70607,92.915508,79.249713,88.403523,86.856248,1331,1054,1126,0.0763300294817962
"NUP98",1320,1.81993,1482,2.19315,1808,2.62069,2.21125666667,31.140109,47.315727,41.260603,39.9054796666667,1196,808,796,0.0785043151391477
"NUPR1",440,11.8861,428,12.41,529,15.0239,13.1066666667,3.155331,0.370419,0.247538,1.25776266666667,44,13,7,6.24807331389127
"NUPR2",2,0.20115,5,0.539761,5,0.528687,0.423199333333,0,0,0,0,0,0,0,1.423199333333
"NUS1",1389,6.88213,1562,8.30696,1843,9.60028,8.26312333333,15.095569,13.279055,15.698366,14.6909966666667,1256,854,918,0.590346396096573
"NUSAP1",131,0.379799,82,0.255175,148,0.45111,0.362028,29.173916,8.974626,15.996099,18.0482136666667,524,107,250,0.071504237816456
"NUTF2",1780,12.1257,1824,13.3368,1506,10.7858,12.0827666667,73.264514,71.043754,79.126757,74.4783416666667,1287,1029,1131,0.173331400476141
"NUTM1",0,0,8,0.104008,1,0.0127342,0.0389140666667,0.041729,0.018324,0.042089,0.0340473333333333,3,1,2,1.00470648990282
"NVL",442,0.750729,432,0.787563,565,1.0089,0.849064,33.635793,26.749922,29.303994,29.8965696666667,400,313,325,0.059846902745158
"NWD1",50,0.0891431,46,0.088027,26,0.0487337,0.0753012666667,0.410691,0.16212,0.054308,0.209039666666667,21,5,1,0.889384605247333
"NWD2",376,0.32086,300,0.274783,184,0.165076,0.253573,0.034168,0.008986,0.049819,0.030991,5,1,5,1.21589131233929
"NXF1",1730,21.3138,1750,23.1416,1499,19.4157,21.2903666667,63.625488,82.706149,102.984858,83.1054983333333,1139,1050,1080,0.265028649831633
"NXF2",14,0.0307418,7,0.0164983,8,0.0184684,0.0219028333333,0.066418,0.075635,0.187435,0.109829333333333,3,2,5,0.920774755758213
"NXF2B",13,0.0285539,6,0.0141453,10,0.0230919,0.0219303666667,0.21152,0.01715,0.229481,0.152717,9,0,1,0.886540553029668
"NXF3",36,0.362823,51,0.551699,52,0.550977,0.488499666667,0.171092,0.096657,0,0.0892496666666667,3,3,0,1.36653671992586
"NXF5",28,0.192083,18,0.132539,27,0.194729,0.173117,0.11732,0,0,0.0391066666666667,3,0,0,1.1289668689772
"NXN",298,0.288476,400,0.415617,305,0.310406,0.338166333333,28.070993,17.253595,20.501876,21.9421546666667,780,338,421,0.0583278402911851
"NXNL1",3,0.0947735,2,0.0678166,2,0.0664253,0.0763384666667,0.077673,0.10337,0,0.0603476666666667,1,1,0,1.01508071409286
"NXNL2",36,0.125177,50,0.18661,37,0.135258,0.149015,1.539126,0.755236,1.282989,1.19245033333333,28,11,15,0.524078006480116
"NXPE2",7,0.0428439,7,0.0459864,10,0.0643471,0.0510591333333,0,0.041162,0.045408,0.0288566666666667,0,1,1,1.02157974709788
"NXPE3",2810,10.0123,2546,9.73705,2095,7.84785,9.19906666667,11.116861,11.773679,13.886392,12.2589773333333,1056,829,795,0.769219707543307
"NXPE4",20,0.138672,8,0.0595373,9,0.0656054,0.0879382333333,0,0.068613,0,0.022871,0,2,0,1.06361235515847
"NXPH1",128,0.0700212,106,0.0622395,149,0.0856927,0.0726511333333,24.09974,4.523119,2.214004,10.2789543333333,709,69,46,0.0951020016246748
"NXPH2",4,0.00628222,3,0.00505725,11,0.0181628,0.00983409,0.718804,0.082681,0.030042,0.277175666666667,34,3,1,0.790677520998808
"NXPH3",109,2.38923,180,4.23492,105,2.41969,3.01461333333,1.435125,0.659833,0.771275,0.955411,103,40,34,2.05307903726122
"NXPH4",35,0.63323,31,0.601999,12,0.228251,0.487826666667,4.610278,1.957796,2.480768,3.01628066666667,135,43,45,0.370448877991844
"NXT1",106,4.65162,121,5.69934,94,4.33675,4.89590333333,6.365546,4.870786,6.325699,5.85401033333333,102,59,67,0.86021220374534
"NXT2",128,2.50971,187,3.93545,211,4.34944,3.5982,1.872094,0.877064,1.287868,1.34567533333333,71,24,29,1.96028833771539
"NYAP1",750,12.0471,779,13.4307,506,8.54496,11.34092,12.330836,16.376946,19.785334,16.164372,635,616,573,0.718984650297721
"NYAP2",149,0.102356,127,0.0936425,115,0.0830548,0.0930177666667,2.204312,2.360966,2.219441,2.261573,216,172,141,0.33511982306289
"NYNRIN",417,3.59201,515,4.76156,628,5.68721,4.68026,14.530549,8.686381,8.964611,10.7271803333333,1166,521,488,0.484367071925587
