"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"SHMT1",972,4.75598,833,4.37481,1668,8.58041,5.90373333333,14.81406,14.81406,0.436556667505372
"SHMT2",604,19.6752,496,17.3422,545,18.6645,18.5606333333,11.57546,11.57546,1.5554606617412
"SHOC2",2895,5.37344,2904,5.7855,2896,5.6512,5.60338,38.33186,38.33186,0.167888831090114
"SHOX2",447,7.40194,455,8.08705,445,7.74705,7.74534666667,0.83495,0.83495,4.76598635748658
"SHPK",489,3.05121,518,3.46924,673,4.41486,3.64510333333,2.30244,2.30244,1.40656706354393
"SHPRH",899,1.56774,1297,2.4277,1143,2.09555,2.03033,7.65372,7.65372,0.350176571462908
"SHQ1",362,0.561454,431,0.717502,485,0.790834,0.68993,16.72433,16.72433,0.0953452119205634
"SHROOM1",502,10.0136,370,7.92187,284,5.95583,7.96376666667,1.15122,1.15122,4.16682936504402
"SHROOM2",229,0.245414,243,0.279518,279,0.314344,0.279758666667,0.40482,0.40482,0.910976969766233
"SHROOM3",536,0.269057,702,0.378231,760,0.401081,0.349456333333,3.45366,3.45366,0.302999405732139
"SHROOM4",304,0.238523,438,0.368868,353,0.291185,0.299525333333,8.67843,8.67843,0.134270262153366
"SI",6,0.0105241,9,0.0169441,0,0,0.00915606666667,0.68314,0.68314,0.599567514684857
"SIAE",2905,8.10769,2920,8.7473,2958,8.67935,8.51144666667,86.60722,86.60722,0.108569210011116
"SIAH1",840,1.5944,975,1.98639,1252,2.4984,2.02639666667,31.77875,31.77875,0.0923280072202265
"SIAH2",459,3.5873,386,3.23804,459,3.77143,3.53225666667,18.53339,18.53339,0.232026118695731
"SIAH3",54,0.126607,72,0.181191,69,0.170079,0.159292333333,0.08856,0.08856,1.06497789128114
"SIDT1",99,0.177782,96,0.18504,83,0.1567,0.173174,0.7464,0.7464,0.671767063673843
"SIDT2",1519,14.1832,1280,12.8282,1339,13.1442,13.3852,12.85319,12.85319,1.03840342910189
"SIGIRR",582,8.66055,516,8.24162,337,5.27218,7.39145,1.6446,1.6446,3.17305074491416
"SIGLEC1",565,4.89632,235,2.1859,2597,23.6609,10.2477066667,6.90732,6.90732,1.42244232770395
"SIGLEC10",842,18.8973,453,10.9126,3160,74.5612,34.7903666667,0.10121,0.10121,32.5009459292052
"SIGLEC11",38,0.54468,34,0.523091,153,2.30562,1.12446366667,0.56928,0.56928,1.35378241401789
"SIGLEC12",8,0.132173,2,0.0354668,32,0.555827,0.2411556,0,0,1.2411556
"SIGLEC15",33,0.312979,22,0.223957,25,0.249275,0.262070333333,0.11386,0.11386,1.13306010928932
"SIGLEC7",43,0.669047,21,0.35071,174,2.84627,1.28867566667,0.88555,0.88555,1.2137973889157
"SIGLEC8",393,9.02191,403,9.93005,551,13.2983,10.7500866667,0.06325,0.06325,11.0511043185516
"SIGLEC9",222,3.30238,140,2.23534,672,10.5095,5.34907333333,0.83495,0.83495,3.46007974785689
"SIGMAR1",809,45.768,807,49.0035,699,41.5746,45.4487,23.20153,23.20153,1.91924642780849
"SIK1",1234,17.0431,677,10.0361,488,7.08586,11.3883533333,1.68255,1.68255,4.61812578826117
"SIK2",1198,1.62989,1333,1.94658,1238,1.77076,1.78241,8.55193,8.55193,0.291292963830346
"SIK3",2184,1.49603,2576,1.89398,3048,2.19504,1.86168333333,23.08767,23.08767,0.11880282872233
"SIKE1",965,15.0428,1117,18.6894,1195,19.5843,17.7721666667,21.48102,21.48102,0.83502290673199
"SIL1",1010,0.508733,967,0.5228,873,0.462297,0.497943333333,29.40041,29.40041,0.049273787206587
"SIM1",4,0.00874424,4,0.00938561,2,0.00459653,0.00757546,0,0,1.00757546
"SIM2",57,0.196009,79,0.291587,48,0.173532,0.220376,0.50603,0.50603,0.810326487520169
"SIN3A",861,1.73964,1009,2.1882,1166,2.47681,2.13488333333,17.25566,17.25566,0.171721172136751
"SIN3B",2627,9.00684,2799,10.3004,2692,9.70343,9.67022333333,4.41512,4.41512,1.97045002388313
"SIPA1",1054,14.3652,990,14.4826,1263,18.0972,15.6483333333,3.71933,3.71933,3.52769001813817
"SIPA1L1",1550,0.643526,1853,0.825753,2553,1.11435,0.861209666667,3.37776,3.37776,0.425151142745833
"SIPA1L2",3308,3.53255,3771,4.32235,4072,4.57161,4.14217,47.17475,47.17475,0.1067399415669
"SIPA1L3",471,0.273219,482,0.300108,518,0.315906,0.296411,0.64519,0.64519,0.788000778025638
"SIRPA",1085,4.08281,1020,4.11974,1630,6.44845,4.88366666667,8.04589,8.04589,0.65042429950729
"SIRPB1",206,0.636494,225,0.746191,303,0.984256,0.788980333333,0.16446,0.16446,1.53631754919276
"SIRPG",17,0.103741,3,0.0196499,19,0.121897,0.0817626333333,0,0,1.0817626333333
"SIRT1",568,2.94143,741,4.11878,809,4.4045,3.82157,15.58576,15.58576,0.290705400295193
"SIRT2",1540,12.6261,1613,14.1946,1331,11.4727,12.7644666667,62.59605,62.59605,0.216435874031485
"SIRT3",534,4.2594,615,5.26529,528,4.42771,4.6508,27.52809,27.52809,0.198078455304929
"SIRT4",55,0.878768,45,0.771728,36,0.604717,0.751737666667,8.05855,8.05855,0.19337947758383
"SIRT5",629,2.70455,757,3.49366,536,2.42296,2.87372333333,64.10149,64.10149,0.0595028367757789
"SIRT6",296,6.11385,231,5.12124,220,4.77731,5.33746666667,0.18976,0.18976,5.32667652860241
"SIRT7",1314,24.4597,1141,22.7972,994,19.4527,22.2365333333,2.66931,2.66931,6.33267108347346
"SIVA1",311,3.53997,358,4.37383,375,4.48754,4.13378,2.50485,2.50485,1.46476454056522
"SIX1",686,8.07626,528,6.67207,421,5.21082,6.65305,0,0,7.65305
"SIX2",64,2.61783,45,1.97567,29,1.24709,1.94686333333,0.24036,0.24036,2.37581293602664
"SIX4",284,3.34939,282,3.56974,198,2.455,3.12471,0.58194,0.58194,2.6073744895508
"SIX5",245,9.57951,249,10.45,201,8.2625,9.43067,1.51809,1.51809,4.14229435802533
"SIX6",7,0.330066,7,0.354275,6,0.297435,0.327258666667,0,0,1.327258666667
"SKA1",25,0.228317,20,0.196051,28,0.26884,0.231069333333,0.17711,0.17711,1.04584051901097
"SKA2",680,2.61641,714,2.94873,917,3.7094,3.09151333333,83.36862,83.36862,0.0484956768681294
"SKA3",23,0.175019,23,0.187856,37,0.296003,0.219626,0.21506,0.21506,1.00375783911906
"SKAP1",125,0.0735677,150,0.0947564,194,0.120037,0.0961203666667,1.32833,1.32833,0.470775348282546
"SKAP2",1844,0.981635,1761,1.00621,2222,1.24357,1.07713833333,3.2892,3.2892,0.484271736764432
"SKI",1780,3.79711,1715,3.92679,2157,4.83751,4.18713666667,14.29538,14.29538,0.33913094455123
"SKIDA1",93,1.26004,116,1.68695,96,1.36745,1.43814666667,1.08797,1.08797,1.16771154119552
"SKIL",492,2.195,684,3.27542,770,3.61159,3.02733666667,6.32539,6.32539,0.549777782025257
"SKIV2L",865,14.2092,794,13.9995,735,12.6934,13.6340333333,15.67431,15.67431,0.877639514516643
"SKOR1",18,0.211344,20,0.25205,30,0.370319,0.277904333333,0.0506,0.0506,1.21635668506853
"SKOR2",59,0.227623,72,0.298152,37,0.150074,0.225283,0,0,1.225283
"SKP1",9302,57.8228,10136,67.6285,8904,58.1896,61.2136333333,1481.97533,1481.97533,0.0419519003956054
"SKP2",334,1.80475,381,2.20972,511,2.90289,2.30578666667,4.32657,4.32657,0.620622026307736
"SLA",785,2.07205,504,1.42791,2397,6.65177,3.38391,3.52957,3.52957,0.96784242212837
"SLA2",244,1.2582,235,1.30067,252,1.36615,1.30834,1.11327,1.11327,1.09230718270737
"SLAIN1",92,0.241486,108,0.304276,111,0.306312,0.284024666667,11.47426,11.47426,0.10293393489209
"SLAIN2",1204,2.48412,1392,3.08266,1427,3.09534,2.88737333333,166.33242,166.33242,0.0232314415421112
"SLAMF1",27,0.120359,2,0.00956942,51,0.239014,0.122980806667,0.55663,0.55663,0.721417939180794
"SLAMF6",31,0.141649,17,0.0833761,100,0.480386,0.235137033333,0.61989,0.61989,0.762482040961423
"SLAMF7",17,0.188385,8,0.095154,60,0.699014,0.327517666667,0.46808,0.46808,0.904254309483816
"SLAMF8",276,4.51385,183,3.2124,457,7.85764,5.19463,1.74581,1.74581,2.25603009676562
"SLAMF9",1,0.0636195,1,0.0682858,1,0.0668849,0.0662634,0,0,1.0662634
"SLBP",727,6.47528,709,6.77815,726,6.79828,6.68390333333,21.73404,21.73404,0.337991106434668
"SLC10A1",5,0.0400209,6,0.0515476,9,0.0757351,0.0557678666667,0,0,1.0557678666667
"SLC10A2",23,0.179218,11,0.0920001,1,0.00819206,0.09313672,0.0253,0.0253,1.06616280113138
"SLC10A3",404,20.8503,281,15.5661,325,17.6341,18.0168333333,1.60665,1.60665,7.2955070045077
"SLC10A4",63,1.77976,155,4.69995,67,1.98991,2.82320666667,0.30362,0.30362,2.93276159208205
"SLC10A5",11,1.32348,18,2.32454,8,1.01193,1.55331666667,0.24036,0.24036,2.05852870672224
"SLC10A6",168,1.13244,128,0.926097,260,1.84254,1.300359,0.49338,0.49338,1.54037083662564
"SLC10A7",370,0.241198,371,0.259589,446,0.305664,0.268817,4.94645,4.94645,0.213373861715814
"SLC11A1",1829,21.4936,478,6.02927,4575,56.5231,28.0153233333,1.53074,1.53074,11.4651538021685
"SLC11A2",1565,5.56084,1566,5.97252,2344,8.75632,6.76322666667,27.17387,27.17387,0.275547046489176
"SLC12A1",262,0.364301,475,0.708913,204,0.298214,0.457142666667,0.11386,0.11386,1.30819193315767
"SLC12A2",1260,2.07834,1986,3.51613,1884,3.26712,2.95386333333,15.45925,15.45925,0.240221354759786
"SLC12A3",162,0.558827,127,0.470226,46,0.166824,0.398625666667,0.0253,0.0253,1.36411359276992
"SLC12A4",1412,9.44102,1574,11.2961,1488,10.4599,10.3990066667,39.74874,39.74874,0.279738874544342
"SLC12A5",14,0.063588,19,0.0926278,11,0.0525265,0.0695807666667,0,0,1.0695807666667
"SLC12A6",1950,3.14622,2073,3.59,2053,3.48242,3.40621333333,13.8273,13.8273,0.297168960858012
"SLC12A7",892,2.52645,750,2.28007,1051,3.12959,2.64537,15.396,15.396,0.222332886069773
"SLC12A8",30,0.0402443,37,0.0532752,43,0.0606442,0.0513879,0.15181,0.15181,0.912813658502704
"SLC12A9",721,3.13399,710,3.31254,897,4.09914,3.51522333333,3.63077,3.63077,0.975048066159623
"SLC13A1",2,0.00404199,1,0.00216923,2,0.00424946,0.00348689333333,0,0,1.00348689333333
"SLC13A2",2,0.0142676,6,0.0459421,4,0.0299998,0.0300698333333,0,0,1.0300698333333
"SLC13A3",547,0.754553,354,0.524139,586,0.849842,0.709511333333,0.58194,0.58194,1.08064233367448
"SLC13A4",387,1.40787,206,0.804374,156,0.596641,0.936295,2.31509,2.31509,0.584085198290242
"SLC13A5",183,1.10795,107,0.695334,67,0.426464,0.743249333333,0.01265,0.01265,1.72147270363205
"SLC14A1",111,0.296073,107,0.306337,91,0.255185,0.285865,19.67196,19.67196,0.0622033421117301
"SLC14A2",61,0.0226404,59,0.0235042,112,0.0437029,0.0299491666667,0.18976,0.18976,0.865678091940139
"SLC15A1",24,0.0608778,22,0.0598978,29,0.0773364,0.0660373333333,0,0,1.0660373333333
"SLC15A2",433,1.51934,543,2.04506,426,1.5715,1.71196666667,4.07355,4.07355,0.534530391278296
"SLC15A3",2393,27.0638,2349,28.5148,1661,19.7494,25.1093333333,8.10915,8.10915,2.86627548490254
"SLC15A4",816,4.63366,759,4.62611,915,5.46252,4.90743,18.97617,18.97617,0.295723854973201
"SLC15A5",8,0.0156679,7,0.014715,13,0.0267672,0.0190500333333,0,0,1.0190500333333
"SLC16A1",1035,4.00322,1100,4.5667,998,4.05824,4.20938666667,156.43951,156.43951,0.0330881788610114
"SLC16A10",83,0.10091,40,0.0521985,116,0.14827,0.1004595,2.82112,2.82112,0.287993965120174
"SLC16A11",8,0.609238,18,1.47133,10,0.800636,0.960401333333,0,0,1.960401333333
"SLC16A12",803,1.11034,650,0.964702,852,1.23856,1.104534,8.67843,8.67843,0.217445804743125
"SLC16A13",21,0.894146,25,1.14254,18,0.805749,0.947478333333,0.78435,0.78435,1.0914217128551
"SLC16A14",610,3.1332,614,3.38507,607,3.27782,3.26536333333,1.97352,1.97352,1.43444918256141
"SLC16A2",628,0.97586,736,1.22757,723,1.18115,1.12819333333,8.72904,8.72904,0.218746488176634
"SLC16A3",5733,30.5976,5265,30.1609,4952,27.7858,29.5147666667,0.27832,0.27832,23.8709921355373
"SLC16A4",890,5.5073,1009,6.70163,1005,6.53812,6.24901666667,5.26272,5.26272,1.15748694922813
"SLC16A5",115,1.08974,117,1.19001,212,2.11202,1.46392333333,1.5687,1.5687,0.959210236045471
"SLC16A6",524,3.77619,298,2.30504,242,1.83348,2.63823666667,0.08856,0.08856,3.34224725019292
"SLC16A7",333,0.300138,481,0.465331,344,0.325966,0.363811666667,14.54839,14.54839,0.0877140119759666
"SLC16A8",159,4.6606,168,5.2856,143,4.40675,4.78431666667,0,0,5.78431666667
"SLC16A9",100,0.204945,59,0.129786,154,0.331815,0.222182,1.98617,1.98617,0.409280784416159
"SLC17A2",0,0,1,0.010433,0,0,0.00347766666667,0,0,1.00347766666667
"SLC17A3",5,0.0177464,3,0.0114288,7,0.0261202,0.0184318,0.11386,0.11386,0.91432657605085
"SLC17A5",1117,3.21937,1262,3.90407,1126,3.41188,3.51177333333,9.58929,9.58929,0.426069484670832
"SLC17A6",1584,6.72916,1807,8.23957,858,3.83205,6.26692666667,0,0,7.26692666667
"SLC17A7",1440,19.411,1577,22.817,1378,19.5287,20.5855666667,2.16328,2.16328,6.82379260346855
"SLC17A8",6,0.0161305,6,0.0173137,12,0.033917,0.0224537333333,0,0,1.0224537333333
"SLC17A9",120,1.24201,178,1.97744,222,2.41566,1.87837,0.16446,0.16446,2.47184961269601
"SLC18A1",5,0.0227757,8,0.0391141,4,0.0191558,0.0270152,0,0,1.0270152
"SLC18A2",640,2.91636,963,4.71008,914,4.3787,4.00171333333,8.61518,8.61518,0.520189256293694
"SLC18A3",67,4.85476,41,3.18873,29,2.20917,3.41755333333,0,0,4.41755333333
"SLC18B1",295,1.17208,309,1.31775,518,2.16372,1.55118333333,10.72786,10.72786,0.217531871401091
"SLC19A1",2918,6.3886,2172,5.10412,2628,6.049,5.84724,7.05913,7.05913,0.849625207683708
"SLC19A2",378,2.99674,475,4.04196,536,4.46746,3.83538666667,20.68402,20.68402,0.222993091994473
"SLC1A1",416,0.749209,442,0.854422,787,1.49013,1.03125366667,6.27479,6.27479,0.279218185909147
"SLC1A2",117,0.121046,73,0.0810643,168,0.182732,0.128280766667,3.75728,3.75728,0.237169299824059
"SLC1A3",2185,4.65623,1758,4.02107,4719,10.5723,6.41653333333,113.30036,113.30036,0.0648863514806953
"SLC1A4",4108,20.2793,4339,22.9907,3753,19.4778,20.9159333333,9.62724,9.62724,2.06224130943688
"SLC1A5",1415,18.0279,1293,17.6819,1331,17.8281,17.8459666667,3.82053,3.82053,3.90952170543488
"SLC1A6",64,0.153251,64,0.164492,35,0.0881109,0.135284633333,0,0,1.135284633333
"SLC1A7",119,0.374891,182,0.615417,97,0.321268,0.437192,0.0759,0.0759,1.33580444279208
"SLC20A1",2440,23.831,2010,21.0712,1858,19.0782,21.3268,15.67431,15.67431,1.33899393738032
"SLC20A2",2269,3.15971,2226,3.3272,2304,3.37313,3.28668,91.36392,91.36392,0.0464107629905703
"SLC22A1",26,0.123081,26,0.132109,46,0.228935,0.161375,0.51868,0.51868,0.764726604683014
"SLC22A12",1,0.014915,2,0.0320179,0,0,0.0156443,0,0,1.0156443
"SLC22A13",6,0.0809667,6,0.0869054,4,0.0567483,0.0748734666667,0,0,1.0748734666667
"SLC22A14",34,0.163711,38,0.196392,24,0.121492,0.160531666667,0.13916,0.13916,1.01876089984462
"SLC22A15",434,0.810539,542,1.08648,419,0.82269,0.906569666667,9.86761,9.86761,0.175435966755064
"SLC22A16",9,0.0302626,13,0.0469188,8,0.0282808,0.0351540666667,0,0,1.0351540666667
"SLC22A17",2380,62.9308,2410,68.3981,1607,44.6725,58.6671333333,3.02354,3.02354,14.8295116572222
"SLC22A18",484,3.31248,325,2.38744,300,2.15858,2.6195,3.08679,3.08679,0.885658426295454
"SLC22A2",15,0.0245875,18,0.0316691,33,0.0568689,0.0377085,0.03795,0.03795,0.999767329832844
"SLC22A23",1425,1.32375,1429,1.42483,1481,1.44639,1.39832333333,3.46631,3.46631,0.53698093802938
"SLC22A3",2115,3.54596,3418,6.15085,3746,6.60281,5.43320666667,2.26449,2.26449,1.97066208402231
"SLC22A4",424,1.48749,343,1.29158,410,1.5122,1.43042333333,0.97411,0.97411,1.23114888903354
"SLC22A5",464,3.13422,439,3.18285,422,2.99683,3.10463333333,20.02618,20.02618,0.195215361674351
"SLC22A6",5,0.0179735,11,0.0424421,6,0.0226753,0.0276969666667,0,0,1.0276969666667
"SLC22A7",12,0.212939,5,0.0952325,7,0.13059,0.146253833333,3.2386,3.2386,0.270432178864012
"SLC22A8",1,0.00654598,0,0,2,0.0137639,0.00676996,0,0,1.00676996
"SLC22A9",3,0.0129375,3,0.0138864,3,0.0136015,0.0134751333333,0,0,1.0134751333333
"SLC23A1",2262,22.7658,2482,26.8122,2288,24.2095,24.5958333333,0.39217,0.39217,18.3855659390017
"SLC23A2",2541,2.81066,2869,3.40624,2847,3.31077,3.17589,7.47661,7.47661,0.492636797021451
"SLC23A3",29,0.586986,34,0.738667,10,0.212798,0.512817,1.27773,1.27773,0.664177492503501
"SLC24A1",524,1.8445,619,2.33872,750,2.77553,2.31958333333,2.37835,2.37835,0.982604920547013
"SLC24A2",2222,1.38896,2849,1.91151,1838,1.20789,1.50278666667,0,0,2.50278666667
"SLC24A3",81,0.0277308,86,0.0316022,96,0.0345531,0.0312953666667,2.01147,2.01147,0.342455799548626
"SLC24A4",855,0.834909,1195,1.25251,571,0.586202,0.891207,0.24036,0.24036,1.52472427359799
"SLC24A5",587,4.72944,594,5.13686,657,5.56512,5.14380666667,0.46808,0.46808,4.18492634370743
"SLC25A1",2136,118.125,1736,103.046,999,58.0824,93.0844666667,2.69462,2.69462,25.46526210184
"SLC25A11",847,50.6054,950,60.9224,668,41.9593,51.1623666667,56.43512,56.43512,0.908196355586965
"SLC25A12",2723,2.19771,3123,2.70542,2908,2.46749,2.45687333333,143.01704,143.01704,0.0240032244332337
"SLC25A13",621,0.537261,795,0.738247,1059,0.963226,0.746244666667,11.89173,11.89173,0.135454641593254
"SLC25A14",342,1.78488,344,1.927,352,1.93136,1.88108,15.83877,15.83877,0.171098007752348
"SLC25A15",247,1.87213,307,2.49757,261,2.07978,2.14982666667,8.9947,8.9947,0.315149696005883
"SLC25A16",635,2.23991,678,2.56701,785,2.91115,2.57269,31.13356,31.13356,0.111182514480188
"SLC25A17",618,2.16926,566,2.13245,544,2.00752,2.10307666667,11.09473,11.09473,0.25656436040077
"SLC25A18",435,2.75881,390,2.65483,186,1.24018,2.21794,1.29038,1.29038,1.40498083287489
"SLC25A19",265,2.80068,205,2.32548,334,3.7111,2.94575333333,7.64107,7.64107,0.456627863601383
"SLC25A2",0,0,1,0.132518,3,0.389398,0.173972,0.06325,0.06325,1.10413543381143
"SLC25A20",541,2.25142,506,2.26021,416,1.82008,2.11057,184.76461,184.76461,0.0167446856535268
"SLC25A21",129,0.0455565,110,0.041696,229,0.0850226,0.0574250333333,2.45425,2.45425,0.306122901739393
"SLC25A22",501,11.211,506,12.1534,292,6.86954,10.07798,0,0,11.07798
"SLC25A23",2152,12.9082,2129,13.7069,1477,9.31415,11.9764166667,60.9894,60.9894,0.20933283217292
"SLC25A24",552,1.44347,814,2.28472,995,2.73546,2.15455,18.7611,18.7611,0.159634332096897
"SLC25A25",2214,9.42341,1785,8.15472,1489,6.6629,8.08034333333,2.53016,2.53016,2.57221863409307
"SLC25A26",1464,1.00492,1571,1.15746,1869,1.34877,1.17038333333,29.12209,29.12209,0.0720528799074035
"SLC25A27",1596,11.031,1883,13.9692,1465,10.6453,11.8818333333,60.50867,60.50867,0.209431179918213
"SLC25A28",1248,21.6123,1050,19.5171,905,16.4768,19.2020666667,46.87113,46.87113,0.422009396199755
"SLC25A29",2551,28.8788,2794,33.9496,1789,21.292,28.0401333333,7.12239,7.12239,3.57531875880129
"SLC25A3",5919,80.8542,6214,91.1099,6064,87.0866,86.3502333333,2284.18643,2284.18643,0.0382245545424931
"SLC25A30",653,4.53773,751,5.60152,637,4.65375,4.931,199.08529,199.08529,0.0296423590159976
"SLC25A31",0,0,5,0.0213602,2,0.0083688,0.00990966666667,0.0506,0.0506,0.961269433339682
"SLC25A32",951,10.0356,1003,11.3606,1008,11.183,10.8597333333,19.49485,19.49485,0.578668950165529
"SLC25A33",601,2.29701,761,3.12186,554,2.22606,2.54831,25.44071,25.44071,0.134198741259217
"SLC25A34",123,4.18461,70,2.55616,73,2.61103,3.11726666667,11.49956,11.49956,0.329392927964664
"SLC25A35",362,8.27979,391,9.59905,384,9.2338,9.03754666667,3.08679,3.08679,2.45609553382239
"SLC25A36",1545,6.89443,2468,11.821,2130,9.99281,9.56941333333,103.85023,103.85023,0.100804865505111
"SLC25A37",1358,5.10109,1244,5.01561,1675,6.61479,5.57716333333,28.41365,28.41365,0.223609219982219
