"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"NOB1",423,5.66006,477,6.85077,399,5.61295,6.04126,17.48829,17.48829,0.380849716225784
"NOC2L",1233,14.2586,1144,14.1997,1004,12.2063,13.5548666667,54.12451,54.12451,0.264036209422995
"NOC3L",492,2.8907,543,3.42435,735,4.54007,3.61837333333,2.94583,2.94583,1.17044407218
"NOC4L",233,5.07732,226,5.28601,211,4.83392,5.06575,42.52788,42.52788,0.139353214537441
"NOD1",758,2.4406,758,2.61961,1205,4.07898,3.04639666667,3.36074,3.36074,0.927915139785908
"NOD2",84,0.362751,63,0.292018,423,1.92047,0.858413,0.06224,0.06224,1.74952270673294
"NODAL",15,0.163617,41,0.480022,28,0.321094,0.321577666667,0.33192,0.33192,0.992235019120518
"NOG",26,2.39062,23,2.26989,43,4.15665,2.93905333333,2.199,2.199,1.23133896009065
"NOL10",587,0.86006,579,0.910562,632,0.973522,0.914714666667,8.33961,8.33961,0.205010130687149
"NOL11",629,4.13089,684,4.82158,808,5.57882,4.84376333333,24.62468,24.62468,0.228052148683613
"NOL12",302,4.4696,277,4.40029,235,3.65652,4.17547,38.75223,38.75223,0.130193199224295
"NOL3",907,28.3863,873,29.3262,495,16.2871,24.6665333333,105.78032,105.78032,0.240367638281099
"NOL4",53,0.0247666,46,0.0230721,43,0.021125,0.0229879,30.84827,30.84827,0.0321206740585909
"NOL6",710,9.86137,761,11.345,745,10.8786,10.69499,12.05302,12.05302,0.895960475047154
"NOL7",1858,18.6493,1923,20.7174,2115,22.3185,20.5617333333,41.05496,41.05496,0.512703693768821
"NOL8",850,5.25104,777,5.15214,1071,6.95591,5.78636333333,20.91127,20.91127,0.309720218560129
"NOL9",447,2.35446,489,2.76461,561,3.1066,2.74189,8.48483,8.48483,0.394513133076713
"NOLC1",2115,31.591,2172,34.822,2115,33.2125,33.2085,36.22131,36.22131,0.919056852109719
"NOM1",502,3.73744,504,4.02755,618,4.83723,4.20074,5.64272,5.64272,0.782923260351181
"NOMO1",5587,15.6325,5052,15.1723,4651,13.6815,14.8287666667,46.44874,46.44874,0.333597197031997
"NOMO2",8292,9.99817,7616,9.85663,6994,8.86594,9.57358,1.86708,1.86708,3.68792639200859
"NOMO3",5651,15.8504,4955,14.9176,4607,13.5853,14.7844333333,18.7745,18.7745,0.798221615378391
"NONO",2582,25.0917,2681,27.9647,3201,32.7037,28.5867,198.65706,198.65706,0.148187597273044
"NOP10",495,59.028,429,54.9099,476,59.6758,57.8712333333,175.44307,175.44307,0.333655684710655
"NOP14",771,5.28747,775,5.70474,827,5.96262,5.65161,11.57588,11.57588,0.528918055833866
"NOP56",1602,48.2448,1480,47.8399,1552,49.138,48.4075666667,122.08613,122.08613,0.401406451455578
"NOP58",908,4.18253,964,4.76619,1340,6.48928,5.146,31.03498,31.03498,0.191852780928847
"NOP9",962,18.1197,1024,20.7022,1164,23.0498,20.6239,10.78756,10.78756,1.83446786272986
"NOS1",799,0.572,872,0.670048,619,0.465884,0.569310666667,3.02881,3.02881,0.389522133500215
"NOS1AP",409,0.237551,394,0.245624,471,0.287603,0.256926,15.91165,15.91165,0.0743230849739676
"NOS2",90,0.359266,77,0.329917,56,0.235017,0.308066666667,0.6846,0.6846,0.776485021172385
"NOS3",244,1.80836,220,1.75008,188,1.46484,1.67442666667,6.47254,6.47254,0.357900615676865
"NOSIP",478,2.39995,537,2.89393,408,2.15363,2.48250333333,39.47832,39.47832,0.0860337912573941
"NOSTRIN",517,1.14363,594,1.41034,479,1.11396,1.22264333333,9.12794,9.12794,0.219456605521952
"NOTCH1",1628,5.51011,1299,4.71906,1548,5.50827,5.24581333333,17.11488,17.11488,0.344789108916537
"NOTCH2",3858,3.5618,4647,4.6049,5631,5.46552,4.54407333333,6.09912,6.09912,0.780952193135205
"NOTCH3",740,3.08111,1250,5.58633,993,4.34674,4.33806,10.04073,10.04073,0.483487957770908
"NOTO",5,0.0878768,7,0.132051,7,0.129342,0.116423266667,0.08298,0.08298,1.03088077957765
"NOTUM",1,0.0187164,2,0.0401785,1,0.0196771,0.0261906666667,0.85056,0.85056,0.55452979998849
"NOVA1",874,0.985433,855,1.03472,1164,1.37977,1.13330766667,169.44767,169.44767,0.0125159098195358
"NOVA2",169,0.735676,178,0.831688,172,0.787166,0.784843333333,10.33116,10.33116,0.157516382553331
"NOX1",30,0.168868,36,0.217504,45,0.266303,0.217558333333,2.69689,2.69689,0.329346649030131
"NOX3",2,0.00577785,2,0.00620164,0,0,0.00399316333333,0.12447,0.12447,0.89285900320447
"NOX4",100,0.100497,105,0.113262,142,0.150031,0.121263333333,2.55167,2.55167,0.315700313749025
"NOXA1",200,3.15997,280,4.74845,284,4.71748,4.20863333333,13.9201,13.9201,0.3491017709888
"NOXO1",147,4.86747,170,6.04192,89,3.09823,4.66920666667,3.48521,3.48521,1.26397797799211
"NOXRED1",51,0.302053,57,0.36235,77,0.479448,0.381283666667,1.05801,1.05801,0.671174419301656
"NPAS1",31,0.208785,30,0.21687,23,0.162856,0.196170333333,9.35613,9.35613,0.115503603501791
"NPAS2",311,0.307494,235,0.249393,304,0.316001,0.290962666667,20.80754,20.80754,0.0591979960448084
"NPAS3",375,0.0753668,483,0.104192,402,0.0849402,0.0881663333333,55.59742,55.59742,0.0192264299915668
"NPAS4",0,0,2,0.0657478,0,0,0.0219159333333,0.51863,0.51863,0.672919627120036
"NPAT",482,1.28707,662,1.89737,643,1.80511,1.66318333333,4.4395,4.4395,0.48960075987315
"NPB",152,12.2879,113,9.80516,99,8.41413,10.1690633333,1.49366,1.49366,4.47898403683742
"NPC1",2808,6.10728,2750,6.41983,2723,6.22639,6.25116666667,86.61166,86.61166,0.0827648587718804
"NPC1L1",17,0.103189,13,0.0846971,2,0.012763,0.0668830333333,0.08298,0.08298,0.985136413722599
"NPC2",2604,25.2928,2194,22.8735,3175,32.4219,26.8627333333,159.63514,159.63514,0.173453537833005
"NPDC1",3122,81.1985,3146,87.8242,1926,52.6635,73.8954,301.55379,301.55379,0.247544081335091
"NPEPL1",1164,6.75401,1243,7.74141,1526,9.30896,7.93479333333,32.65311,32.65311,0.265496809457729
"NPEPPS",5642,9.82361,5900,11.0263,5637,10.3187,10.3895366667,111.60975,111.60975,0.101141656621207
"NPFF",67,12.3339,58,11.4602,49,9.48328,11.09246,4.66769,4.66769,2.1335782302843
"NPFFR1",337,1.60523,326,1.66674,241,1.20688,1.49295,0.43565,0.43565,1.73646083655487
"NPFFR2",32,0.0480834,21,0.0338692,41,0.064769,0.0489072,0.70534,0.70534,0.615072185018823
"NPHP1",210,0.443313,272,0.616312,209,0.463848,0.507824333333,5.26931,5.26931,0.240508817291377
"NPHP3",1091,4.55907,1370,6.14487,1226,5.38618,5.36337333333,18.65003,18.65003,0.323835298639748
"NPHP4",469,0.631899,506,0.731755,490,0.694079,0.685911,8.79601,8.79601,0.172101804714368
"NPHS1",39,0.157263,56,0.242376,36,0.152617,0.184085333333,0.51863,0.51863,0.779706270344323
"NPHS2",1,0.00687413,6,0.04427,7,0.0505887,0.0339109433333,0.16596,0.16596,0.886746495019812
"NPL",578,2.45732,536,2.4459,1080,4.8272,3.24347333333,13.56743,13.56743,0.291298693958371
"NPLOC4",2953,5.63324,3124,6.39656,2898,5.81207,5.94729,33.79411,33.79411,0.19966856459326
"NPM2",242,3.30989,246,3.61138,160,2.30068,3.07398333333,80.98968,80.98968,0.0496889771167542
"NPM3",46,3.84689,56,5.02667,70,6.15444,5.00933333333,17.4468,17.4468,0.325765625112757
"NPNT",180,0.287826,362,0.621307,436,0.732963,0.547365333333,7.53055,7.53055,0.181391039655474
"NPPA",24,1.58998,18,1.27995,30,2.08949,1.65314,66.36424,66.36424,0.0393849912060167
"NPPB",6,0.707284,36,4.55497,10,1.23931,2.167188,1.45217,1.45217,1.29158581990645
"NPPC",2,0.0761548,0,0,3,0.120095,0.0654166,12.09451,12.09451,0.0813636096348775
"NPR1",106,1.20994,102,1.24968,106,1.27204,1.24388666667,1.22397,1.22397,1.00895545653494
"NPR2",1189,11.8162,1176,12.5442,904,9.44502,11.2684733333,16.47177,16.47177,0.70218834916554
"NPR3",58,0.0987048,198,0.361673,135,0.241536,0.233971266667,0.78832,0.78832,0.690017036473897
"NPRL2",324,16.186,353,18.9282,247,12.9727,16.0289666667,35.91013,35.91013,0.461362955554478
"NPRL3",1105,3.53622,1087,3.73377,970,3.26353,3.51117333333,36.61547,36.61547,0.119928671191135
"NPS",1,0.0534085,0,0,0,0,0.0178028333333,0,0,1.0178028333333
"NPSR1",96,0.0761925,102,0.0868924,51,0.0425549,0.0685466,0.41491,0.41491,0.755204641991363
"NPTN",3592,8.46614,3861,9.76764,3661,9.07167,9.10181666667,111.52677,111.52677,0.0897725640456044
"NPTX1",4184,66.3888,1958,33.347,1352,22.5537,40.7631666667,38.54478,38.54478,1.05609809099203
"NPTX2",4044,56.1369,3034,45.2057,3002,43.8113,48.3846333333,13.00731,13.00731,3.52563292547249
"NPTXR",1309,8.94089,1397,10.2418,772,5.54366,8.24211666667,75.67888,75.67888,0.120530146849693
"NPY1R",108,0.904005,136,1.22187,132,1.16161,1.09582833333,4.46024,4.46024,0.383834471255842
"NPY2R",7,0.144841,2,0.0444185,7,0.152275,0.113844833333,1.05801,1.05801,0.541224208498987
"NPY5R",20,0.434413,33,0.769355,35,0.799243,0.667670333333,0.6846,0.6846,0.989950334401638
"NQO1",1092,9.69712,999,9.52195,810,7.56211,8.92706,17.77873,17.77873,0.528633192979504
"NQO2",2098,8.96506,1105,5.06816,1776,7.97864,7.33728666667,73.50062,73.50062,0.111908956820359
"NR0B2",2,0.14049,0,0,0,0,0.04683,0.49789,0.49789,0.698869743439104
"NR1D1",607,13.6004,729,17.532,714,16.819,15.9838,25.30928,25.30928,0.64554408178407
"NR1D2",1243,6.14601,1787,9.48391,2127,11.0568,8.89557333333,8.94123,8.94123,0.995407342283601
"NR1H2",1079,3.5079,1164,4.0618,1150,3.93062,3.83344,72.96125,72.96125,0.0653509777079214
"NR1H3",915,7.70954,1066,9.64062,782,6.92711,8.09242333333,23.60816,23.60816,0.36948814268641
"NR1H4",13,0.0250376,7,0.0144707,6,0.012149,0.0172191,0,0,1.0172191
"NR1I2",14,0.0643594,25,0.123357,20,0.0966612,0.0947925333333,0.49789,0.49789,0.730889807217686
"NR1I3",503,10.1741,554,12.0276,411,8.73992,10.3138733333,18.69152,18.69152,0.574555612431138
"NR2C1",676,2.21155,765,2.68628,1075,3.6974,2.86507666667,31.90628,31.90628,0.117457113556136
"NR2C2",2957,4.87266,3207,5.67224,3710,6.42728,5.65739333333,10.35191,10.35191,0.586455788790609
"NR2C2AP",196,17.0438,212,19.7873,174,15.9074,17.5795,15.20631,15.20631,1.14643617208359
"NR2E1",3,0.0230352,2,0.0164832,1,0.00807252,0.01586364,7.34384,7.34384,0.121750134230762
"NR2E3",20,0.136366,42,0.307374,31,0.222217,0.221985666667,0.24894,0.24894,0.978418231994331
"NR2F1",1416,21.7185,1547,25.4682,2209,35.6206,27.6024333333,45.7434,45.7434,0.611903142118459
"NR2F2",2441,29.7669,2998,39.2408,4158,53.3075,40.7717333333,16.38879,16.38879,2.40222196790576
"NR2F6",364,4.52344,341,4.54843,300,3.91946,4.33044333333,14.66693,14.66693,0.340235344980159
"NR3C1",1646,1.82479,2404,2.86061,2535,2.95461,2.54667,12.42644,12.42644,0.264155651088449
"NR3C2",692,0.330362,901,0.461689,841,0.422103,0.404718,23.64965,23.64965,0.0569873405910429
"NR4A1",9498,45.2419,4699,24.0245,2074,10.3862,26.5508666667,272.17843,272.17843,0.100853009026738
"NR4A2",2352,22.9395,1210,12.667,1040,10.6639,15.4234666667,19.27239,19.27239,0.81013963655494
"NR4A3",1833,7.11023,516,2.14838,225,0.917575,3.39206166667,6.1821,6.1821,0.611528893592403
"NR5A1",5,0.0333586,3,0.0214832,5,0.0350708,0.0299708666667,0.14522,0.14522,0.899365071048969
"NR5A2",208,0.242561,227,0.284135,189,0.231717,0.252804333333,0.33192,0.33192,0.940600286303232
"NR6A1",254,0.174674,286,0.211106,282,0.203883,0.196554333333,1.3277,1.3277,0.514050063725136
"NRAP",3,0.00694979,6,0.0149191,2,0.004871,0.00891329666667,3.9831,3.9831,0.20246699778585
"NRARP",117,7.73941,121,8.59108,69,4.79854,7.04301,9.00346,9.00346,0.804022808108394
"NRAS",1320,18.7436,1546,23.5629,1814,27.0804,23.1289666667,6.11987,6.11987,3.38896168984827
"NRBF2",474,3.80112,511,4.3984,517,4.35875,4.18609,10.33116,10.33116,0.457683944097515
"NRBP1",2083,25.1485,1881,24.3754,2023,25.6777,25.0672,33.77336,33.77336,0.749631326969841
"NRBP2",4440,104.947,4972,126.142,4130,102.63,111.239666667,131.11034,131.11034,0.849590324777001
"NRCAM",9640,5.44848,12073,7.3241,8500,5.05075,5.94111,109.03734,109.03734,0.0630795873473495
"NREP",454,0.236867,537,0.30072,598,0.32801,0.288532333333,35.45373,35.45373,0.035347064164161
"NRF1",685,0.823242,699,0.901684,763,0.96405,0.896325333333,13.33923,13.33923,0.132247361492423
"NRG1",6007,0.862692,6104,0.940921,4722,0.712955,0.838856,11.74184,11.74184,0.144316362471982
"NRG2",337,0.299579,295,0.281478,235,0.219628,0.266895,8.25663,8.25663,0.136863523766209
"NRG3",1059,0.166375,1084,0.182794,1148,0.189614,0.179594333333,17.38457,17.38457,0.0641621932595106
"NRG4",257,0.362584,327,0.49518,323,0.479089,0.445617666667,7.90396,7.90396,0.162356711695358
"NRGN",77,1.85057,67,1.72835,46,1.16228,1.5804,901.73628,901.73628,0.00285842062313038
"NRIP1",1014,1.6919,1300,2.3282,1552,2.72248,2.24752666667,1.5559,1.5559,1.27060004955984
"NRIP2",474,8.12076,599,11.015,495,8.91582,9.35052666667,13.25625,13.25625,0.7260343124363
"NRIP3",3115,23.1826,3514,28.0702,2678,20.9533,24.0687,40.72304,40.72304,0.600835893070112
"NRK",12,0.0154065,32,0.0440973,11,0.0148475,0.0247837666667,0.06224,0.06224,0.964738445800101
"NRL",397,1.98681,374,2.00899,598,3.14633,2.38071,2.44795,2.44795,0.980498557113647
"NRM",116,6.00625,110,6.11334,152,8.27422,6.79793666667,3.73416,3.73416,1.64716373478505
"NRN1",2930,53.2808,2309,45.0679,1639,31.3343,43.2276666667,71.36386,71.36386,0.611184459572776
"NRN1L",19,0.835881,27,1.27496,15,0.693777,0.934872666667,3.27776,3.27776,0.452309775832913
"NRP1",1708,1.87935,1462,1.72666,3273,3.7862,2.46407,8.67154,8.67154,0.358171501125984
"NRP2",3617,5.44054,2938,4.74336,4679,7.3992,5.86103333333,16.20209,16.20209,0.398848822051855
"NRSN1",390,2.37272,574,3.7483,216,1.38157,2.50086333333,42.75608,42.75608,0.0800086144218129
"NRSN2",1396,18.9362,1223,17.8064,1100,15.687,17.4765333333,91.34159,91.34159,0.20008896677326
"NRTN",3,0.115874,1,0.0414576,0,0,0.0524438666667,1.28621,1.28621,0.460344354484802
"NRXN1",3411,0.455903,4824,0.692052,2750,0.386422,0.511459,70.55479,70.55479,0.0211231002145349
"NRXN2",1578,2.3559,1368,2.19218,1060,1.66377,2.07061666667,119.90788,119.90788,0.0253963320394833
"NRXN3",684,0.0703769,563,0.062176,385,0.0416459,0.0580662666667,63.27319,63.27319,0.0164620157590856
"NSD1",1805,1.88606,1855,2.08047,2453,2.69472,2.22041666667,22.30121,22.30121,0.138208130250317
"NSDHL",837,3.77223,695,3.36201,505,2.39278,3.17567333333,11.70035,11.70035,0.328784114873212
"NSF",10202,10.6854,9684,10.8868,9124,10.0468,10.5396666667,65.84561,65.84561,0.172631630808665
"NSFL1C",1800,9.92577,1798,10.642,1787,10.3599,10.3092233333,79.51676,79.51676,0.140458003194614
"NSG1",821,2.02242,1029,2.72072,785,2.03299,2.25871,26.98965,26.98965,0.116425535867723
"NSL1",611,1.62641,688,1.9657,801,2.2416,1.94457,34.7069,34.7069,0.0824650137648466
"NSMAF",1009,2.30885,1030,2.52978,1663,4.00069,2.94644,10.22744,10.22744,0.351499540411706
"NSMCE1",609,2.4302,598,2.56133,573,2.40391,2.46514666667,41.44912,41.44912,0.0816305889655663
"NSMCE2",658,0.417336,746,0.507855,723,0.4821,0.469097,38.79373,38.79373,0.0369178008696345
"NSMCE4A",549,5.29099,672,6.95143,642,6.50486,6.24909333333,47.96315,47.96315,0.1480520214351
"NSRP1",791,1.94753,807,2.13266,1091,2.82404,2.30141,154.78074,154.78074,0.0211926711864381
"NSUN2",1021,5.23795,1352,7.44479,1563,8.43009,7.03761,33.87709,33.87709,0.230455293145156
"NSUN3",542,1.3752,585,1.59318,729,1.94461,1.63766333333,5.22782,5.22782,0.423529153593071
"NSUN4",547,3.82609,557,4.1818,606,4.45634,4.15474333333,11.01576,11.01576,0.428998526379522
"NSUN5",572,15.8339,574,17.0547,602,17.5197,16.8027666667,30.24666,30.24666,0.569749428153281
"NSUN6",603,0.926301,533,0.878825,566,0.914091,0.906405666667,24.72841,24.72841,0.0740972981488945
"NSUN7",173,0.493355,216,0.661162,244,0.731546,0.628687666667,0.35267,0.35267,1.20405395748187
"NT5C",221,25.1849,252,30.824,267,31.9888,29.3325666667,42.17521,42.17521,0.702545897673688
"NT5C1A",2,0.0270474,1,0.0145156,0,0,0.0138543333333,0.51863,0.51863,0.667611158302747
"NT5C1B",26,0.170113,31,0.217703,26,0.178844,0.188886666667,0,0,1.188886666667
"NT5C1B-RDH14",128,0.657304,153,0.843312,178,0.96098,0.820532,0.16596,0.16596,1.5614017633538
"NT5C2",2028,3.36489,2306,4.1068,2676,4.66797,4.04655333333,137.54139,137.54139,0.036426322367128
"NT5DC1",1143,1.34332,1425,1.79759,1096,1.3542,1.49837,82.73229,82.73229,0.0298375931196913
"NT5DC2",788,12.9019,619,10.8782,985,16.9551,13.5784,43.02577,43.02577,0.331133333954182
"NT5DC3",393,0.969974,474,1.2557,432,1.12096,1.11554466667,6.09912,6.09912,0.298000972891006
"NT5E",342,1.293,284,1.15248,789,3.13609,1.86052333333,4.75068,4.75068,0.497423493105163
"NT5M",185,0.729079,166,0.702184,160,0.662919,0.698060666667,25.39226,25.39226,0.0643393429235314
"NTAN1",657,6.29745,774,7.96307,639,6.43929,6.89993666667,29.06418,29.06418,0.262769071588515
"NTF3",35,0.0683723,22,0.0461291,35,0.0718817,0.0621277,2.30273,2.30273,0.321590835460362
"NTF4",0,0,0,0,1,0.0460431,0.0153477,0,0,1.0153477
"NTHL1",247,5.359,278,6.47399,161,3.67241,5.16846666667,54.89208,54.89208,0.110363877434334
"NTM",294,0.0531503,417,0.0809161,396,0.0752648,0.0697770666667,329.78815,329.78815,0.00323402475773905
"NTMT1",713,4.57136,697,4.79655,596,4.01736,4.46175666667,37.03037,37.03037,0.143615659449803
"NTN1",136,0.106787,194,0.163501,242,0.199771,0.156686333333,7.0949,7.0949,0.142890750143053
"NTN3",3,0.183958,1,0.0658171,3,0.1934,0.147725033333,0.12447,0.12447,1.02068088373456
"NTN4",676,0.88564,585,0.822634,501,0.690059,0.799444333333,5.29005,5.29005,0.286077906110921
"NTN5",53,0.793066,75,1.20458,43,0.676457,0.891367666667,1.0995,1.0995,0.90086576168945
"NTNG1",353,0.179556,516,0.281718,219,0.117113,0.192795666667,24.18903,24.18903,0.047353775300875
"NTNG2",536,1.13021,802,1.81513,243,0.538688,1.16134266667,50.66004,50.66004,0.0418378047456022
"NTPCR",960,5.0397,1020,5.74743,945,5.21559,5.33424,30.84827,30.84827,0.198888040072506
"NTRK1",7063,18.6359,3691,10.4531,2855,7.91963,12.33621,1.14099,1.14099,6.22899219519942
"NTRK2",2982,1.45306,4188,2.1904,4712,2.41391,2.01912333333,76.81987,76.81987,0.0387963039944683
"NTRK3",3761,1.65495,5193,2.45267,4080,1.88746,1.99836,231.31018,231.31018,0.0129067094692105
"NTS",2,0.0401699,1,0.0215582,2,0.0422318,0.0346533,6.45179,6.45179,0.138846277203195
"NTSR1",2,0.00647801,16,0.0556253,22,0.0749157,0.0456730033333,1.36919,1.36919,0.441363083304125
"NTSR2",41,0.595994,75,1.1702,50,0.764129,0.843441,19.66655,19.66655,0.0891992616087349
"NUAK1",1797,4.09333,1988,4.86056,1786,4.27709,4.41032666667,14.04457,14.04457,0.359619893866691
"NUAK2",62,0.54987,35,0.333178,129,1.20281,0.695286,2.34422,2.34422,0.506930166077591
"NUB1",1512,7.18742,1494,7.62276,1596,7.97613,7.59543666667,23.77412,23.77412,0.346952249632681
"NUBP1",479,3.27313,470,3.4472,605,4.34632,3.68888333333,13.44296,13.44296,0.324648363862394
"NUBP2",404,11.2835,423,12.6807,407,11.9508,11.9716666667,63.58437,63.58437,0.20084838896315
"NUBPL",476,0.22398,616,0.311117,753,0.372507,0.302534666667,50.30737,50.30737,0.0253868921105681
"NUCB1",3220,24.3932,3031,24.6456,3036,24.1798,24.4062,127.72886,127.72886,0.197362114447374
"NUCB2",954,1.17511,964,1.27452,1215,1.57341,1.34101333333,70.57554,70.57554,0.0327068902774607
"NUCKS1",6086,28.458,7437,37.3259,8700,42.769,36.1843,620.16022,620.16022,0.0598626550811641
"NUDC",1420,5.31957,1374,5.52478,1213,4.77735,5.20723333333,116.77534,116.77534,0.0527040154019509
"NUDCD1",412,0.772275,430,0.865134,405,0.798119,0.811842666667,3.92086,3.92086,0.36819634508338
"NUDCD2",711,9.14864,734,10.1373,697,9.42883,9.57159,48.64775,48.64775,0.212931905272646
"NUDCD3",3902,6.11149,3970,6.67407,3427,5.64303,6.14286333333,140.67393,140.67393,0.0504176268232977
"NUDT1",108,2.11401,99,2.07997,98,2.01672,2.07023333333,23.71189,23.71189,0.124241137902848
"NUDT11",285,7.56445,262,7.46405,221,6.16685,7.06511666667,7.84173,7.84173,0.912165002399983
"NUDT12",348,4.36246,484,6.51236,386,5.08719,5.32067,7.40607,7.40607,0.751917364475909
"NUDT13",163,1.3273,231,2.01899,256,2.1916,1.84596333333,1.53515,1.53515,1.1226015554622
"NUDT14",351,7.31211,381,8.51925,273,5.97911,7.27015666667,69.37231,69.37231,0.117520039724005
"NUDT15",340,6.25502,360,7.10874,413,7.988,7.11725333333,8.02843,8.02843,0.899076952840084
"NUDT16L1",237,19.1153,352,30.473,218,18.4853,22.6912,41.73956,41.73956,0.554315486635801
"NUDT17",178,9.35231,175,9.8691,223,12.318,10.5131366667,9.95775,9.95775,1.0506843710342
"NUDT18",171,11.7335,175,12.8887,161,11.6144,12.0788666667,10.68383,10.68383,1.11939891856523
"NUDT19",267,2.13614,288,2.47315,320,2.69157,2.43362,3.48521,3.48521,0.765542750506665
"NUDT2",318,3.91062,388,5.12143,343,4.43456,4.48887,42.6731,42.6731,0.12568079664599
"NUDT21",2384,18.0553,2807,22.8182,2883,22.9553,21.2762666667,18.21438,18.21438,1.15935391444845
"NUDT22",340,12.5153,361,14.263,353,13.6608,13.4797,51.2824,51.2824,0.276951708414304
"NUDT3",7134,11.0301,7431,12.332,8217,13.3567,12.2396,254.06778,254.06778,0.0519062031276549
"NUDT4",3626,20.9311,3638,22.5407,5235,31.7701,25.0806333333,29.37536,29.37536,0.858611497388014
"NUDT5",928,5.2611,1109,6.74839,1177,7.01525,6.34158,19.70804,19.70804,0.354527999752753
"NUDT6",879,4.48064,1337,7.31515,1121,6.00752,5.93443666667,6.05763,6.05763,0.982544659704462
"NUDT7",231,2.04135,258,2.44718,237,2.20187,2.23013333333,4.39801,4.39801,0.598393358539536
"NUDT9",1122,5.31444,1354,6.88372,1010,5.02949,5.74255,29.8525,29.8525,0.218541447208492
"NUF2",145,0.284019,204,0.428894,232,0.477755,0.396889333333,0.4564,0.4564,0.959138515059736
"NUFIP1",241,0.838311,259,0.967004,291,1.06419,0.956501666667,2.84211,2.84211,0.50922583337463
"NUFIP2",3562,16.2432,3534,17.2976,3833,18.3762,17.3056666667,8.8375,8.8375,1.86080474375604
"NUGGC",4,0.0112758,2,0.00605144,30,0.0889094,0.0354122133333,0.24894,0.24894,0.829032790472961
"NUMA1",4770,10.7069,5690,13.7087,5009,11.8204,12.0786666667,250.83151,250.83151,0.0519341946792123
"NUMB",2347,2.2343,2643,2.70064,3270,3.27276,2.7359,30.30889,30.30889,0.11932393642828
