"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"PPP5C",1878,7.1486,2036,8.31847,1657,6.6311,7.36605666667,34.9136,34.9136,0.232949541863528
"PPP6C",1609,6.48167,1879,8.12453,2056,8.70748,7.77122666667,25.01365,25.01365,0.337177853421953
"PPP6R1",1771,10.5815,1673,10.7291,1738,10.9173,10.7426333333,24.88951,24.88951,0.453567229866459
"PPP6R2",2359,4.0488,2278,4.19655,2223,4.01121,4.08552,55.98589,55.98589,0.0892417403676594
"PPP6R3",1854,2.09498,2495,3.02608,2556,3.03647,2.71917666667,22.2516,22.2516,0.159953580255552
"PPRC1",606,6.1054,587,6.34775,693,7.34028,6.59781,8.06892,8.06892,0.837785535653639
"PPT1",7039,46.8157,7632,54.4827,8137,56.8961,52.7315,68.80306,68.80306,0.769758517749795
"PPT2",789,13.4633,923,16.9051,709,12.7192,14.3625333333,27.89984,27.89984,0.531578490860157
"PPTC7",1838,6.41245,2111,7.90509,1897,6.95799,7.09184333333,3.97239,3.97239,1.62735492053721
"PPWD1",882,6.33728,1127,8.69158,1244,9.39707,8.14197666667,16.29301,16.29301,0.528651557286441
"PQBP1",835,11.267,892,12.9189,759,10.7672,11.6510333333,70.35477,70.35477,0.177297654148419
"PRADC1",163,5.44473,171,6.13092,143,5.02184,5.53249666667,39.19633,39.19633,0.162514753627259
"PRAF2",788,48.4387,740,48.8246,562,36.3196,44.5276333333,76.12715,76.12715,0.590293214948303
"PRAM1",312,4.33104,338,5.0361,621,9.0629,6.14334666667,8.96891,8.96891,0.716562459353129
"PRAP1",54,1.7746,56,1.9753,64,2.21118,1.98702666667,0.43448,0.43448,2.08230624802716
"PRC1",522,3.08188,431,2.73126,488,3.02903,2.94739,11.5758,11.5758,0.313887784474944
"PRCC",829,2.88463,808,3.01777,886,3.24121,3.04787,33.73429,33.73429,0.116538152931872
"PRCD",467,3.13871,449,3.23907,703,4.96738,3.78172,49.22041,49.22041,0.0952146746711148
"PRCP",2023,2.39362,2392,3.03782,1979,2.46175,2.63106333333,39.66184,39.66184,0.0892990413943393
"PRDM1",328,0.491954,170,0.273678,471,0.742693,0.502775,3.10343,3.10343,0.366224110073768
"PRDM10",439,0.743653,434,0.789107,516,0.918953,0.817237666667,2.01723,2.01723,0.602286755291111
"PRDM11",599,0.751192,685,0.922051,660,0.870174,0.847805666667,3.13446,3.13446,0.446927934159963
"PRDM12",1103,10.4781,923,9.41133,638,6.37188,8.75377,0.15517,0.15517,8.44357973285317
"PRDM14",2,0.0174324,3,0.0280666,4,0.0366544,0.0273844666667,0,0,1.0273844666667
"PRDM15",281,0.604131,264,0.609213,309,0.698427,0.637257,1.73792,1.73792,0.59799300198691
"PRDM16",1436,0.679023,1290,0.654727,1378,0.685043,0.672931,3.94136,3.94136,0.338556794080982
"PRDM2",1771,2.47748,1803,2.70724,2091,3.07527,2.75333,23.55504,23.55504,0.152853752223576
"PRDM4",1337,8.22381,1431,9.44761,1486,9.60945,9.09362333333,9.99305,9.99305,0.918182245448715
"PRDM5",344,0.252557,545,0.429475,590,0.455398,0.379143333333,14.52406,14.52406,0.0888390880564105
"PRDM6",26,0.0432481,24,0.0428495,66,0.115419,0.0671722,0.49655,0.49655,0.71308823627677
"PRDM7",4,0.0196805,3,0.015843,2,0.0103453,0.0152896,0,0,1.0152896
"PRDM8",336,2.87022,379,3.47501,229,2.0566,2.80061,14.27578,14.27578,0.248799733957939
"PRDM9",4,0.00821997,2,0.00441144,3,0.00648141,0.00637094,0,0,1.00637094
"PRDX1",7004,101.864,8221,128.334,5934,90.7321,106.9767,684.55474,684.55474,0.157502667110142
"PRDX2",4157,145.799,4311,162.29,2951,108.813,138.967333333,145.33366,145.33366,0.956494447914444
"PRDX3",2744,43.2141,3258,55.0723,3181,52.6676,50.318,64.58239,64.58239,0.782496642772549
"PRDX4",589,4.64843,725,6.14144,769,6.38052,5.72346333333,49.74799,49.74799,0.132487283404328
"PRDX5",3677,174.036,3774,191.729,2825,140.573,168.779333333,376.53924,376.53924,0.449699833408045
"PRDX6",3426,52.1086,3362,54.8858,3570,57.0858,54.6934,115.54072,115.54072,0.477887900469467
"PREB",943,42.1225,1004,48.1368,736,34.5636,41.6076333333,46.89284,46.89284,0.889645160598119
"PRELID1",848,47.0152,846,50.3446,986,57.4721,51.6106333333,99.18564,99.18564,0.525131479254911
"PRELID2",165,0.079284,234,0.120686,171,0.0863845,0.0954515,3.10343,3.10343,0.266959957888888
"PRELP",1637,18.3947,1490,17.9709,2292,27.0768,21.1474666667,8.72064,8.72064,2.27839593552482
"PREP",1831,1.76879,1851,1.91927,1696,1.72247,1.80351,8.31719,8.31719,0.30089651493637
"PREPL",6551,25.1076,8216,33.7986,6276,25.2882,28.0648,41.27563,41.27563,0.687507199774433
"PREX1",2305,1.97637,2045,1.88205,3578,3.22534,2.36125333333,83.07884,83.07884,0.0399773989904
"PREX2",357,0.218844,599,0.394124,383,0.246833,0.286600333333,8.22409,8.22409,0.13948263008416
"PRF1",21,0.677879,7,0.242533,55,1.86652,0.928977333333,7.88271,7.88271,0.217160903973337
"PRG2",3,0.135391,1,0.0484404,8,0.379573,0.187801466667,0,0,1.187801466667
"PRG4",264,2.52245,255,2.61517,668,6.71018,3.94926666667,0.86896,0.86896,2.64813942870366
"PRICKLE1",533,0.696971,605,0.849148,834,1.14655,0.897556333333,1.92413,1.92413,0.648930223120381
"PRICKLE2",1074,0.531158,1091,0.579141,1080,0.561541,0.55728,3.69308,3.69308,0.331824729175723
"PRICKLE3",245,3.64981,304,4.86091,354,5.54428,4.685,4.68618,4.68618,0.999792479309484
"PRICKLE4",224,5.91931,302,8.56586,165,4.58401,6.35639333333,7.57237,7.57237,0.858151635233897
"PRIM1",123,1.0194,140,1.2454,156,1.35926,1.20802,3.66205,3.66205,0.473615684087472
"PRIM2",279,0.14679,317,0.179016,346,0.191384,0.172396666667,11.35856,11.35856,0.0948651514955626
"PRIMA1",7658,19.0609,7006,18.7171,6774,17.726,18.5013333333,35.81359,35.81359,0.529731909691503
"PRKAA1",2135,9.56463,2612,12.5598,3417,16.0936,12.7393433333,11.29649,11.29649,1.11733863348809
"PRKAA2",517,1.28987,693,1.85579,588,1.54231,1.56265666667,0.89999,0.89999,1.34877376547771
"PRKAB1",464,5.89059,521,7.09935,762,10.1703,7.72008,15.14474,15.14474,0.540118948957989
"PRKAB2",2030,20.329,2069,22.2393,2120,22.32,21.6294333333,10.52063,10.52063,1.96425311231243
"PRKACA",1925,12.7399,1824,12.9569,1929,13.4217,13.0395,46.89284,46.89284,0.293144027374447
"PRKACB",1476,1.60721,1847,2.15871,1664,1.90492,1.89028,80.53403,80.53403,0.0354487567951688
"PRKAG1",1036,10.9464,984,11.1596,1132,12.5747,11.5602333333,37.83082,37.83082,0.323460419669221
"PRKAG2",2462,1.3399,2718,1.58772,2452,1.40295,1.44352333333,26.84468,26.84468,0.087755482674967
"PRKAG3",2,0.0360056,0,0,2,0.0378537,0.0246197666667,0.15517,0.15517,0.886986129025771
"PRKAR1A",9929,43.8692,10546,50.0129,12040,55.9266,49.9362333333,128.82341,128.82341,0.392350141883502
"PRKAR1B",3329,3.25895,3107,3.26472,2081,2.14178,2.88848333333,105.73388,105.73388,0.0364315748038954
"PRKAR2A",2277,3.85164,2210,4.0125,2195,3.90351,3.92255,11.48269,11.48269,0.394350096012959
"PRKAR2B",2810,4.19193,2694,4.31366,1986,3.11476,3.87345,13.65509,13.65509,0.332543164183912
"PRKCA",4847,1.66643,5146,1.899,5448,1.9692,1.84487666667,17.78266,17.78266,0.151462927331379
"PRKCB",1633,0.741711,1089,0.530905,1373,0.655628,0.642748,30.56879,30.56879,0.052037091063674
"PRKCD",1638,7.79528,1451,7.41184,1607,8.0403,7.74914,10.73787,10.73787,0.74537714253097
"PRKCE",2555,0.831751,2626,0.917567,1776,0.607832,0.785716666667,12.22752,12.22752,0.135000110879968
"PRKCG",81,0.497159,93,0.612679,39,0.251659,0.453832333333,8.75167,8.75167,0.149085472881363
"PRKCH",566,0.272082,785,0.405037,817,0.412899,0.363339333333,61.35482,61.35482,0.0218642172863782
"PRKCI",1242,2.59684,1388,3.11497,1540,3.38518,3.03233,8.16202,8.16202,0.440113643061246
"PRKCQ",105,0.119767,144,0.176299,260,0.311788,0.202618,4.81032,4.81032,0.206979650002065
"PRKCSH",1908,21.2567,1847,22.0864,1708,20.0052,21.1161,398.04602,398.04602,0.0554224297237697
"PRKCZ",1636,2.11733,1659,2.30458,1120,1.52392,1.98194333333,202.65402,202.65402,0.0146422021688057
"PRKD1",906,0.257186,1158,0.352832,1241,0.370364,0.326794,14.49302,14.49302,0.0856381777084132
"PRKD2",368,1.50023,397,1.73716,448,1.92011,1.71916666667,3.97239,3.97239,0.546853055908728
"PRKD3",1579,3.7123,2179,5.49868,2343,5.79124,5.00074,6.08272,6.08272,0.847236654844467
"PRKDC",3081,2.87716,3667,3.67556,4173,4.09693,3.54988333333,21.56884,21.56884,0.201600229933395
"PRKG1",3095,0.413521,2948,0.422771,2394,0.336279,0.390857,9.09305,9.09305,0.137803439000104
"PRKG2",183,0.250258,290,0.425672,205,0.294733,0.323554333333,0.15517,0.15517,1.14576584687362
"PRKRA",1256,10.9171,1438,13.4158,1669,15.2514,13.1947666667,31.18948,31.18948,0.440975333143002
"PRKRIP1",963,2.67869,1151,3.43647,1042,3.04721,3.05412333333,25.91365,25.91365,0.150634467392197
"PRKX",1763,2.81762,2111,3.62126,1927,3.2378,3.22556,8.5965,8.5965,0.440323034439639
"PRKY",607,0.985734,638,1.11207,777,1.32657,1.141458,0,0,2.141458
"PRLHR",0,0,5,0.165882,9,0.292462,0.152781333333,0,0,1.152781333333
"PRLR",125,0.120163,146,0.150644,169,0.170798,0.147201666667,0.24827,0.24827,0.919033275386735
"PRMT1",1070,14.1142,1130,15.9989,1044,14.478,14.8637,91.4581,91.4581,0.171577179284454
"PRMT2",4005,23.6935,4296,27.2792,4123,25.6436,25.5387666667,157.80945,157.80945,0.167110752330545
"PRMT3",353,0.506391,439,0.675952,548,0.826475,0.669606,10.55166,10.55166,0.14453385920292
"PRMT5",912,17.934,941,19.8615,1038,21.4594,19.7516333333,35.47221,35.47221,0.568971096988639
"PRMT6",198,3.1552,309,5.28518,260,4.35585,4.26541,9.27926,9.27926,0.512236289382699
"PRMT7",545,2.00065,523,2.06071,585,2.25771,2.10635666667,68.74099,68.74099,0.0445413331051079
"PRMT8",73,0.059979,98,0.0864257,56,0.0483729,0.0649258666667,1.0862,1.0862,0.510462020260138
"PRND",5,0.133317,4,0.114477,3,0.0840961,0.110630033333,0.46551,0.46551,0.757845414451624
"PRNP",16462,188.695,15750,193.775,15849,190.993,191.154333333,130.90271,130.90271,1.4567883657053
"PROCA1",174,3.51093,130,2.81551,156,3.3093,3.21191333333,7.85168,7.85168,0.475832083099479
"PROCR",358,1.41598,367,1.55804,495,2.05834,1.67745333333,14.08958,14.08958,0.177437233728838
"PRODH",4007,29.441,4211,33.2093,3870,29.8939,30.8480666667,43.32389,43.32389,0.718530496007909
"PRODH2",2,0.0262469,2,0.028172,0,0,0.0181396333333,0,0,1.0181396333333
"PROK1",2,0.0562638,1,0.0301953,2,0.0591517,0.0485369333333,1.48965,1.48965,0.421158368980901
"PROK2",14,0.180474,9,0.124529,9,0.121974,0.142325666667,0.68275,0.68275,0.678844550091814
"PROKR2",11,0.155855,12,0.182494,7,0.104271,0.14754,0,0,1.14754
"PROM1",21,0.0302439,39,0.0602871,52,0.0787337,0.0564215666667,5.15169,5.15169,0.171728674017498
"PROM2",51,0.528449,36,0.400383,39,0.42485,0.451227333333,4.65515,4.65515,0.256620484573
"PROS1",2651,4.32947,2586,4.53308,7182,12.3313,7.06461666667,5.21376,5.21376,1.29786420245874
"PROSER1",517,3.19998,519,3.44798,734,4.77629,3.80808333333,12.07235,12.07235,0.367805584560542
"PROX1",98,0.293511,158,0.507921,135,0.42508,0.408837333333,3.63101,3.63101,0.304218158313845
"PROX2",203,1.85967,195,1.91741,188,1.81066,1.86258,0.37241,0.37241,2.08580526227585
"PROZ",8,0.101724,3,0.0409446,7,0.0935775,0.0787487,0,0,1.0787487
"PRPF18",431,1.71433,452,1.92973,425,1.77724,1.8071,7.44823,7.44823,0.332270783347518
"PRPF19",1661,18.0918,1672,19.5474,1680,19.238,18.9590666667,69.64098,69.64098,0.282542324111302
"PRPF3",1225,6.7393,1296,7.65286,1436,8.3056,7.56592,39.97219,39.97219,0.209066686452445
"PRPF31",718,7.69061,731,8.40416,665,7.48853,7.8611,38.32737,38.32737,0.225316363641911
"PRPF38A",848,9.12503,905,10.4527,995,11.2564,10.2780433333,17.50335,17.50335,0.609513592581884
"PRPF39",1652,8.96951,1888,11.0027,1800,10.2747,10.0823033333,24.36193,24.36193,0.436966087884479
"PRPF4",465,4.62535,481,5.13544,506,5.29152,5.01743666667,4.84135,4.84135,1.03014485806706
"PRPF40A",1340,3.52529,1776,5.01503,2134,5.90231,4.81421,30.28948,30.28948,0.185819962492186
"PRPF40B",1355,3.09641,1820,4.46407,1653,3.97127,3.84391666667,20.1723,20.1723,0.228785567305867
"PRPF4B",1643,6.56565,2102,9.01599,2322,9.7553,8.44564666667,27.12398,27.12398,0.335857395243134
"PRPF6",1632,5.48613,1777,6.41171,1450,5.12451,5.67411666667,29.6688,29.6688,0.217619100410515
"PRPF8",4764,24.3076,5117,28.0237,5299,28.4251,26.9188,117.21658,117.21658,0.236166534338923
"PRPH",28,6.55707,27,6.78666,16,3.93922,5.76098333333,10.95511,10.95511,0.565530834373753
"PRPH2",52,0.349398,55,0.396662,93,0.656959,0.467673,0.37241,0.37241,1.06941293053825
"PRPS1",1754,13.5567,1702,14.1197,1880,15.2764,14.3176,21.2585,21.2585,0.688168564817935
"PRPS1L1",5,0.811045,0,0,5,0.852674,0.554573,0,0,1.554573
"PRPS2",335,1.78058,392,2.23637,667,3.72719,2.58138,8.25513,8.25513,0.386961609399328
"PRPSAP1",1237,2.87968,1400,3.49819,1334,3.26489,3.21425333333,40.46874,40.46874,0.101624822295782
"PRPSAP2",743,1.42321,840,1.72704,787,1.58487,1.57837333333,36.86876,36.86876,0.0680870811014145
"PRR11",103,0.36568,94,0.358205,142,0.530017,0.417967333333,6.73444,6.73444,0.183331609442054
"PRR12",578,2.86392,626,3.32926,683,3.55788,3.25035333333,8.53443,8.53443,0.445789977306457
"PRR14",407,12.4218,380,12.4484,366,11.7438,12.2046666667,58.03415,58.03415,0.223678441490222
"PRR14L",1035,2.44723,998,2.53283,1085,2.69713,2.55906333333,3.84825,3.84825,0.734092370098489
"PRR15",9,0.454551,14,0.758942,36,1.91153,1.04167433333,1.58275,1.58275,0.790504049300165
"PRR15L",8,0.2362,23,0.728882,10,0.310404,0.425162,0.52758,0.52758,0.932954084237814
"PRR16",23,0.0180156,23,0.019337,36,0.0296457,0.0223327666667,5.95859,5.95859,0.146916655050333
"PRR18",0,0,2,0.119094,3,0.174976,0.0980233333333,35.56532,35.56532,0.0300290913174915
"PRR19",89,1.78223,113,2.42881,75,1.57897,1.93000333333,2.11033,2.11033,0.942023300849106
"PRR22",22,2.15074,13,1.36411,32,3.28893,2.26792666667,3.91032,3.91032,0.665522138408495
"PRR3",297,7.58784,372,10.201,328,8.80995,8.86626333333,7.88271,7.88271,1.11072671891011
"PRR5",444,1.12196,364,0.987267,330,0.876687,0.995304666667,10.39649,10.39649,0.175080631551206
"PRR5-ARHGAP8",702,0.764228,641,0.749004,570,0.652377,0.721869666667,0,0,1.721869666667
"PRR5L",99,0.102389,97,0.107679,141,0.153311,0.121126333333,133.47855,133.47855,0.00833684132772847
"PRR7",101,1.79279,102,1.94334,63,1.17567,1.63726666667,14.7413,14.7413,0.167538047471937
"PRRC1",726,3.38389,986,4.93284,1220,5.9783,4.76501,8.96891,8.96891,0.578298931377653
"PRRC2A",3954,40.4972,3686,40.5213,3979,42.845,41.2878333333,74.20303,74.20303,0.562315552090122
"PRRC2B",5930,8.18544,5010,7.42276,6039,8.76376,8.12398666667,29.97914,29.97914,0.294520334220705
"PRRC2C",4182,6.76718,4311,7.48759,4643,7.89879,7.38452,45.40319,45.40319,0.180688439738733
"PRRG1",507,0.819956,711,1.23422,714,1.214,1.089392,44.25492,44.25492,0.0461693888752869
"PRRG2",20,0.337289,14,0.25342,13,0.230491,0.273733333333,0.58965,0.58965,0.801266526174315
"PRRG3",421,6.52776,412,6.85678,304,4.95557,6.11337,5.49307,5.49307,1.09553262170283
"PRRG4",782,4.84552,1104,7.34249,1327,8.64456,6.94419,1.42758,1.42758,3.27247299780028
"PRRT1",144,5.32416,144,5.71468,98,3.80937,4.94940333333,28.14812,28.14812,0.204109333066078
"PRRT2",734,28.4259,842,35.0002,363,14.7796,26.0685666667,40.40667,40.40667,0.653724790394881
"PRRT3",441,11.2192,503,13.7351,280,7.48893,10.81441,6.14479,6.14479,1.65356994397316
"PRRT4",2,0.0307542,5,0.0825248,9,0.145497,0.0862586666667,2.69998,2.69998,0.293585010369434
"PRRX1",535,1.21866,664,1.62345,1515,3.62811,2.15674,12.63096,12.63096,0.231586036493394
"PRRX2",9,0.0275705,20,0.0657617,34,0.109501,0.0676110666667,2.57585,2.57585,0.298561479554987
"PRSS12",820,1.96329,762,1.95824,473,1.19061,1.70404666667,0.55862,0.55862,1.73489796529622
"PRSS23",2687,2.90028,2769,3.20801,2638,2.99354,3.03394333333,22.77918,22.77918,0.169641818318798
"PRSS27",32,0.687369,28,0.645562,24,0.541987,0.624972666667,6.57927,6.57927,0.214396988980073
"PRSS3",277,0.992323,261,1.00359,148,0.557408,0.851107,6.39307,6.39307,0.250384075898105
"PRSS35",149,1.97632,153,2.17823,99,1.38053,1.84502666667,0.46551,0.46551,1.94132190614189
"PRSS36",92,1.44043,49,0.823457,94,1.54728,1.270389,1.36551,1.36551,0.959788375445464
"PRSS37",3,0.100749,5,0.180231,5,0.176534,0.152504666667,0,0,1.152504666667
"PRSS38",5,0.0283805,5,0.0304622,14,0.0835442,0.0474623,0,0,1.0474623
"PRSS48",21,0.256856,18,0.236311,10,0.128591,0.207252666667,0,0,1.207252666667
"PRSS50",6,0.1822,7,0.228157,3,0.0957758,0.168710933333,0.86896,0.86896,0.625326884113625
"PRSS53",148,4.16755,114,3.44559,116,3.43412,3.68242,1.61378,1.61378,1.79143615759551
"PRSS54",232,2.69286,220,2.74087,198,2.41618,2.61663666667,1.70689,1.70689,1.33608556929539
"PRSS55",1,0.00610089,10,0.0654838,8,0.0513123,0.0409656633333,0.15517,0.15517,0.901136337797294
"PRSS57",5,0.087762,4,0.0753593,1,0.0184533,0.0605248666667,0,0,1.0605248666667
"PRSS8",13,0.528775,5,0.218292,2,0.0855255,0.277530833333,0.89999,0.89999,0.672388188007832
"PRTG",105,0.139378,138,0.196619,125,0.174443,0.170146666667,1.48965,1.48965,0.470004485235676
"PRTN3",1,0.0243415,0,0,0,0,0.00811383333333,1.02413,1.02413,0.498047967933547
"PRUNE2",63384,37.5693,69708,44.3482,42691,26.6028,36.1734333333,48.35145,48.35145,0.753238928811615
"PRX",8601,76.6665,7871,75.3056,7194,67.4163,73.1294666667,17.34818,17.34818,4.0401536646523
"PSAP",47765,238.224,47819,255.986,45944,240.903,245.037666667,617.70684,617.70684,0.397664371492967
"PSAT1",1385,7.33896,1659,9.43565,1347,7.50396,8.09285666667,65.45135,65.45135,0.136834792170061
"PSD",787,7.26566,750,7.43194,428,4.15415,6.28391666667,39.38254,39.38254,0.180372920243997
"PSD2",279,1.00169,227,0.87477,173,0.652998,0.843152666667,22.68608,22.68608,0.0778158592163414
"PSD3",2823,0.884734,2709,0.911279,2972,0.979239,0.925084,11.26545,11.26545,0.156951762878655
"PSD4",348,1.16752,346,1.24596,489,1.72478,1.37942,10.27236,10.27236,0.211084457912984
"PSEN1",1489,2.98058,1618,3.47636,1989,4.1858,3.54758,70.47891,70.47891,0.0636212835366404
"PSEN2",454,3.05969,448,3.24071,373,2.64283,2.98107666667,9.43443,9.43443,0.381532739849709
"PSENEN",508,46.2225,487,47.5619,450,43.0467,45.6103666667,114.67176,114.67176,0.402953725841986
"PSG1",0,0,2,0.0280729,0,0,0.00935763333333,0,0,1.00935763333333
"PSG11",1,0.00928312,0,0,0,0,0.00309437333333,0,0,1.00309437333333
"PSG2",1,0.00927425,0,0,0,0,0.00309141666667,0.52758,0.52758,0.656653934109291
"PSG3",0,0,6,0.0597048,1,0.00974666,0.0231504866667,0.93103,0.93103,0.529847017740118
"PSG4",1,0.0119673,2,0.0256902,0,0,0.0125525,0.12414,0.12414,0.900735228708168
"PSG5",0,0,1,0.00924574,2,0.0181121,0.00911928,1.21034,1.21034,0.456544821158736
"PSG6",0,0,1,0.0107242,0,0,0.00357473333333,0.18621,0.18621,0.846034625684601
"PSG8",8,0.0135681,15,0.0273061,14,0.0249629,0.0219457,0,0,1.0219457
"PSG9",0,0,5,0.0162377,6,0.0190855,0.0117744,0.24827,0.24827,0.810541309171894
"PSIP1",2826,10.5199,3485,13.9246,2933,11.4786,11.9743666667,211.74707,211.74707,0.0609849370273349
"PSKH1",504,2.41738,489,2.51747,538,2.71291,2.54925333333,10.79994,10.79994,0.300785710209543
"PSMA1",2398,3.01904,2477,3.34724,2658,3.51814,3.29480666667,61.04448,61.04448,0.0692214144863492
"PSMA3",2105,13.5348,2566,17.7092,3339,22.5712,17.9384,71.2858,71.2858,0.261993365225259
"PSMA4",1683,24.475,1813,28.2994,1899,29.0337,27.2693666667,64.98584,64.98584,0.428415652005036
"PSMA5",1492,9.51038,1533,10.4885,1845,12.3641,10.78766,53.47211,53.47211,0.216398079677839
"PSMA6",2034,9.14382,2092,10.0944,2185,10.3268,9.85500666667,53.16177,53.16177,0.200418240885961
"PSMA7",2423,63.1031,2546,71.1699,2553,69.9015,68.0581666667,168.9818,168.9818,0.406268004378704
"PSMA8",460,1.35052,592,1.86555,609,1.87975,1.69860666667,0.12414,0.12414,2.40059660422189
"PSMB1",2136,20.5167,2496,25.733,2411,24.3467,23.5321333333,113.95797,113.95797,0.213400891937288
"PSMB10",363,26.8825,389,30.9209,393,30.598,29.4671333333,94.93394,94.93394,0.317584510062862
"PSMB2",2385,9.92372,2531,11.3036,2341,10.2406,10.4893066667,44.81354,44.81354,0.25078408406554
"PSMB3",1082,16.4584,1097,17.9105,1074,17.1752,17.1813666667,121.34414,121.34414,0.148608398135783
"PSMB4",2523,185.351,2595,204.624,2228,172.081,187.352,181.14725,181.14725,1.03406447256272
"PSMB5",2421,22.632,2595,26.0379,1954,19.2039,22.6246,133.13718,133.13718,0.176122682764018
"PSMB6",1452,107.53,1495,118.835,1280,99.6577,108.674233333,108.86835,108.86835,0.998233188475116
"PSMB7",3412,9.61719,3842,11.6235,4337,12.8519,11.3641966667,171.03006,171.03006,0.0718723034026728
"PSMB8",569,25.083,661,31.2758,816,37.8177,31.3921666667,35.81359,35.81359,0.879896980074478
"PSMB9",1270,14.1173,1366,16.2982,1844,21.55,17.3218333333,58.31346,58.31346,0.30889840743231
"PSMC1",2846,26.3024,3012,29.8783,3107,30.1883,28.7896666667,29.20328,29.20328,0.986305681591536
"PSMC2",1957,13.5982,2125,15.8486,2292,16.7434,15.3967333333,41.98942,41.98942,0.381413225237744
"PSMC3",2312,52.4211,2383,57.9939,1969,46.9355,52.4501666667,103.71665,103.71665,0.510426629067106
"PSMC3IP",286,9.05636,304,10.3324,315,10.4866,9.95845333333,25.29296,25.29296,0.416782794076057
"PSMC4",1891,31.1657,1693,29.949,1749,30.3049,30.4732,43.5101,43.5101,0.707102432930953
"PSMC5",3049,109.263,2904,111.7,2762,104.059,108.340666667,129.22685,129.22685,0.839616919759635
"PSMC6",2478,20.2169,2718,23.8014,2726,23.3818,22.4667,65.42032,65.42032,0.353306036465949
"PSMD1",4634,6.98109,4505,7.28455,4340,6.87377,7.04647,143.09919,143.09919,0.0558398003486349
"PSMD10",776,18.462,921,23.5189,877,21.9359,21.3056,48.32042,48.32042,0.452258922369274
"PSMD11",2019,9.05774,1930,9.29354,2225,10.4943,9.61519333333,31.15844,31.15844,0.330090431418004
"PSMD12",2744,16.7088,2833,18.516,2784,17.8224,17.6824,12.59993,12.59993,1.37371295293432
"PSMD13",2619,28.5621,2914,34.1103,2443,28.0102,30.2275333333,69.48581,69.48581,0.443032907379514
"PSMD14",3593,6.07683,3403,6.17763,3661,6.50965,6.25470333333,125.13032,125.13032,0.05751752103166
"PSMD2",6662,118.121,6886,131.048,6009,112.011,120.393333333,122.55448,122.55448,0.982508552769596
