"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg__TPM","FoldChange"
"HLA.F",8.987272,8.092006,6.215748,52,55,28,0.571064,5.04798,5.346156,7.159095,34,36,40,0.196813666666667,1.31270559800314
"HLA.F.AS1",1.332148,0.24155,0.804494,15,7,10,0.0623553333333333,0.197828,0.258931,0.223737,6,7,5,0.146565666666667,0.926554286613036
"HLA.G",0.093485,0.082029,0,1,1,0,11.8763536666667,0.220041,0.095171,0.162295,3,1,2,4.07229833333333,2.53856394487837
"HLA.J",0.587069,1.024427,1.204111,7,14,10,11.626754,2.09776,1.215278,2.539778,36,18,36,12.7426286666667,0.918801948758663
"HLA.L",1.113926,1.920219,1.171002,43,57,28,58.7014233333333,1.068922,1.26307,1.320227,49,49,54,12.259525,4.50253107357415
"HLA.V",0.129146,0.651379,0.516607,8,14,9,0.220853666666667,0.068852,0.020937,0.061347,5,1,4,0.110443666666667,1.09942872683621
"HLCS",6.632713,6.510718,6.353697,425,427,395,13.2132916666667,3.738699,4.471907,5.071172,343,259,330,24.8411536666667,0.55002543036617
"HLF",2.112245,2.568517,3.275488,95,81,102,36.427576,0.056337,0.02807,0.164869,5,1,13,22.1903266666667,1.61393052103046
"HLTF",20.124658,17.303956,19.789461,955,1069,763,30.3126323333333,6.88587,10.382463,6.089072,456,425,384,25.0572913333333,1.20168408652964
"HLTF.AS1",0.4253,0,0,1,0,0,20.8077906666667,0,0,0.413358,0,0,1,34.4656433333333,0.614899057707774
"HLX",0.040023,0.034528,0.397729,1,1,1,0.172582,0.134216,0.497006,0.152759,2,4,3,0.071588,1.09424704270671
"HLX.AS1",0,0,0.341741,0,0,1,38.1246396666667,0.195302,0,0,1,0,0,13.4790813333333,2.70214931223537
"HM13",91.0532,108.508499,103.079461,652,902,564,0.950206666666667,300.835736,281.586533,328.731736,2640,1907,2470,0.407811666666667,1.38527525580481
"HM13.AS1",0.590793,0,0,2,0,0,0.09372,0.533843,0.314787,0,2,1,0,0.0661103333333333,1.0258975697012
"HMBOX1",18.381249,20.885868,30.974911,190,229,197,3.780281,21.831775,33.354252,25.986065,240,252,202,5.25024666666667,0.764814775310201
"HMBS",8.158257,9.846227,11.91718,123,121,102,52.686054,10.193464,11.673729,12.055123,161,143,162,45.1834993333333,1.16245097870381
"HMCES",22.110074,22.700885,24.019882,435,456,344,68.531887,10.635713,10.001407,12.124697,204,168,210,59.086839,1.15718996301336
"HMCN1",0.767393,0.554408,2.601092,39,45,33,14.6992906666667,111.299133,129.436088,105.049216,3504,4016,2806,5.56739766666667,2.39048881512835
"HMCN2",5.672048,7.305776,9.921584,404,656,551,0.055359,0.153494,0.016563,0.076627,7,3,5,0.320392666666667,0.799276629325923
"HMG20A",29.844521,26.870781,35.939516,613,592,592,24.0999506666667,25.361822,26.438657,20.104645,727,573,698,122.132636333333,0.203844824687408
"HMG20B",5.611609,5.137609,8.254694,63,64,59,13.2842816666667,98.632043,101.06114,120.129355,1128,868,1123,15.0252933333333,0.89135851491434
"HMGA1",35.262,44.716071,40.844324,805,1108,664,964.438891666667,17.612107,20.367731,22.055723,461,409,522,656.078876,1.46928919332154
"HMGA2",1.235656,2.792035,3.46086,33,91,109,1.822589,39.738871,87.75672,34.025142,1906,3045,1680,87.6637696666667,0.0318347506609699
"HMGA2.AS1",0.106168,0.130455,0.245845,1,1,3,3.86849833333333,0.464811,1.733225,0.600991,12,27,13,7.375117,0.581305112911656
"HMGB1",121.290875,153.406933,161.248975,2355,2736,2150,1.177937,103.5989,151.885772,112.127753,2283,2471,2058,2.14274666666667,0.693004314697123
"HMGB2",2.232765,2.836104,5.418284,27,35,45,6.95958366666667,3.094924,5.278606,2.411029,36,58,35,46.2622926666667,0.168412982476418
"HMGB3",56.992803,65.130432,81.599814,1357,1554,1250,13.0619103333333,21.068301,24.824659,20.493986,470,419,459,11.120118,1.16021232906588
"HMGB4",0,0,0,0,0,0,29.1214696666667,0,0,0,0,0,0,35.711113,0.820500039502117
"HMGCL",4.468511,6.975639,6.081324,78,112,74,86.965175,10.704076,12.095888,12.201634,196,161,192,83.5834686666667,1.0399807005629
"HMGCLL1",12.804099,15.06881,21.64261,250,343,255,60.992716,4.169405,2.373852,4.822537,68,46,85,50.6863793333333,1.19940140515937
"HMGCR",340.534326,235.088657,182.074135,7735,5626,3816,52.361561,133.0401,151.818947,138.456482,3472,2723,3235,25.616048,2.00486417066876
"HMGCS1",298.355086,217.049619,202.325464,11019,8609,5498,16.2973203333333,78.277928,101.709442,83.272558,2977,2827,2935,14.1340836666667,1.14293806710156
"HMGCS2",0.042096,0,0,1,0,0,103.031150666667,0,0,0,0,0,0,81.5830873333333,1.25971496133054
"HMGN1",89.751075,97.567983,122.679512,1166,1268,1111,15.7813543333333,144.474747,161.875683,134.348985,1945,1647,1671,10.064103,1.51673880235328
"HMGN2",36.568849,50.840642,66.078417,432,599,610,26.9926053333333,45.926704,43.267171,53.074318,571,457,598,17.3862743333333,1.52247295051963
"HMGN3",13.350815,12.715802,19.893363,117,123,125,6.08654433333333,23.528643,46.36707,25.863335,233,365,223,4.78608933333333,1.22475543066854
"HMGN3.AS1",0.42737,0.497853,0.410016,16,20,11,3.67015866666667,0.489237,0.490669,0.501914,21,17,19,3.23882266666667,1.10175844424725
"HMGN4",18.130514,51.523379,23.306786,437,499,401,0.623865,26.543701,14.002774,48.46787,314,310,349,0,1.623865
"HMGN5",2.76805,3.978616,2.314318,20,38,13,237.938476666667,2.736207,3.076991,0.846363,37,33,13,47.5889766666667,4.91754494658013
"HMGXB3",23.230536,21.937485,27.090241,743,873,635,6.00770633333333,43.327672,33.974885,44.494653,1750,1226,1477,6.524839,0.931276580579775
"HMGXB4",4.169089,5.018945,5.767412,217,244,195,0.057465,4.292752,5.555423,4.677818,224,246,226,0.0655003333333333,0.992458628982128
"HMHB1",0,0,0,0,0,0,60.481883,0,0,0,0,0,0,46.5641233333333,1.29261045282239
"HMMR",0.578389,0.513795,1.631778,19,13,22,12.146815,0.582478,1.846389,1.35733,21,46,28,6.950204,1.65364498822923
"HMOX1",0.64996,1.529078,1.719277,12,27,16,15.5576036666667,1.285734,1.248076,1.28735,28,22,21,5.77996066666667,2.44213860237734
"HMOX2",65.714769,70.770811,61.274815,629,691,434,37.2946503333333,29.989682,27.52797,28.805405,316,230,295,19.7875046666667,1.84219563374241
"HMSD",0.488692,0.897738,1.377791,2,4,4,10.953992,0.630538,0.564309,1.186037,3,3,5,1.21393033333333,5.39944361392883
"HMX1",0.825806,0.231463,0,11,4,0,5.25682866666667,6.054266,1.86129,6.386541,92,22,67,4.31090033333333,1.17811072962456
"HMX2",0,0,0,0,0,0,32.231754,0,0,0,0,0,0,31.6189663333333,1.01878623805563
"HMX3",0.151256,0.188295,0.087754,5,7,2,25.1814056666667,0.174192,0.097955,0.177761,7,3,6,35.6487446666667,0.71438751599259
"HNF1A",0.381621,0.517872,0,2,5,0,0.0714386666666667,0.030397,0,0,1,0,0,0.0488943333333333,1.02149342657014
"HNF1A.AS1",0.716408,0.526426,0.575285,8,7,4,11.6508213333333,0.603458,1.16686,0.714612,5,10,7,4.09593066666667,2.48253403761642
"HNF1B",0.564798,0.45236,0.114818,11,18,2,1.536761,0.053285,0.538223,0,2,16,0,1.026229,1.25196164895478
"HNF4A",0,0.02836,0,0,2,0,15.789946,0.009976,0.02484,0.010931,1,2,1,24.9223216666667,0.647702247348858
"HNF4A.AS1",0,0.162278,0,0,1,0,0.0464193333333333,0,0,0,0,0,0,0.854664,0.564209653788143
"HNF4G",0.641816,0.04411,0.026925,2,2,1,14.8062583333333,0.016859,0.508967,0.038258,1,3,2,100.632888666667,0.155523064833613
"HNMT",0.553948,1.629755,1.214693,5,11,4,113.325127333333,4.48627,3.59722,4.212576,23,24,25,45.6218406666667,2.45217961578837
"HNRNPA0",18.933481,17.369099,22.956959,2277,2254,1968,16.9845513333333,15.228728,16.897978,15.654939,2090,1867,1912,23.250635,0.741611563298583
"HNRNPA1",479.825133,414.51313,549.978838,4835,4313,4104,3.60286233333333,640.422086,681.888383,653.634291,7407,6291,6794,42.9680726666667,0.104686470299229
"HNRNPA1L2",12.115996,11.388897,13.51643,190,194,150,0,5.643325,4.286629,4.32366,102,62,69,0.0959933333333333,0.912414309089471
"HNRNPA1P33",0,0,0.353521,0,0,1,27.3531086666667,0.217829,0.272825,0,1,1,0,13.5350746666667,1.95066825020782
"HNRNPA2B1",379.696902,310.942463,467.186486,5875,5447,4604,2.158051,467.668805,498.582298,427.0332,8651,7869,7036,0.293489666666667,2.44149689122629
"HNRNPA3",94.469774,90.193397,102.01384,3088,2890,2627,0.0950616666666667,103.12981,128.41008,98.595644,3518,3237,3039,0.103656333333333,0.992212551672939
"HNRNPAB",50.491877,47.454852,56.261166,891,904,686,0.431459666666667,73.59339,89.816019,79.312363,1498,1483,1395,0.0894503333333333,1.31392833878613
"HNRNPC",232.556724,228.323602,249.210767,2055,2235,1491,3.38569533333333,308.612577,389.475267,329.660949,2973,3011,2842,87.87134,0.0493488151898389
"HNRNPCL1",0.084611,0,0,1,0,0,28.6203126666667,0,0,0,0,0,0,762.479818,0.0387964579656599
"HNRNPCL2",0,0,0,0,0,0,105.902605,0,0,0,0,0,0,75.8045096666667,1.39187927198494
"HNRNPCL3",0,0.073381,0,0,1,0,77.619755,0,0,0,0,0,0,12.251717,5.93279761407522
"HNRNPCL4",0,0,0,0,0,0,4.204452,0,0,0,0,0,0,1.68678966666667,1.93705226150316
"HNRNPD",117.816632,100.267922,115.775549,1418,1365,1033,28.205831,103.614127,115.998687,106.155325,1448,1331,1297,15.9225503333333,1.72585280733198
"HNRNPDL",132.151871,117.120375,140.918576,3129,2926,2501,23.8612466666667,114.291898,130.134197,119.083736,3351,2790,3032,20.511399,1.15572430536325
"HNRNPF",23.678944,22.062364,24.96866,631,569,497,23.931966,35.915542,36.125494,39.155982,1076,954,999,15.243026,1.53493357703177
"HNRNPH1",458.48017,490.181548,625.540443,2117,2150,2091,6.45583066666667,840.813476,1156.034129,860.139954,4908,5168,4139,3.01646466666667,1.85631675750664
"HNRNPH2",55.183303,52.583092,60.876371,1589,1635,1250,4.243323,35.464174,36.098797,35.557145,1173,962,1045,2.82426533333333,1.37106673909307
"HNRNPH3",70.497339,66.802194,76.486819,1130,1252,927,2.32220866666667,72.826691,91.557988,65.781107,1320,1278,1233,1.44307133333333,1.35984922803455
"HNRNPK",254.017415,221.116295,272.584927,4725,4585,3624,0.0374863333333333,240.645194,281.728996,241.732798,5063,4701,4693,0.108614666666667,0.935840346089594
"HNRNPKP3",0,0,0,0,0,0,3.66794033333333,0,0,0,0,0,0,3.82265833333333,0.967918523497587
"HNRNPL",99.687525,97.893347,100.817344,1255,1483,1040,37.942938,99.147635,107.912407,95.198791,1580,1363,1431,31.118188,1.21248863727929
"HNRNPLL",22.76588,21.224506,24.116382,399,434,306,3.638115,16.002942,26.505963,22.764607,408,418,347,2.71488966666667,1.24852025663571
"HNRNPM",136.558787,165.688364,205.660581,955,1041,902,0.340121333333333,206.010497,235.765667,168.598467,1283,1175,1106,0.132486333333333,1.18334437589975
"HNRNPR",85.42952,72.180792,94.912943,1709,1631,1469,9.307015,69.63105,85.618089,66.974055,1584,1544,1389,11.2261023333333,0.843033594762157
"HNRNPU",300.831167,247.653683,367.481712,4106,4076,3336,0,302.87816,339.820038,293.717522,4534,3912,3889,0,1
"HNRNPUL1",61.738358,58.461308,73.80808,881,1002,790,13.8236226666667,114.816788,123.061849,90.529046,2176,1879,1911,35.5944843333333,0.405078058530369
"HNRNPUL2",33.83148,26.948889,33.310776,1745,1727,1277,35.9756923333333,32.152384,28.283834,31.19312,1738,1403,1580,47.3075403333333,0.765422790690489
"HNRNPUL2.BSCL2",8.568798,10.125271,16.971801,421,556,585,14.2684436666667,10.136804,11.767445,11.271669,598,550,576,17.2420203333333,0.836993018737453
"HOGA1",0.100608,0.027381,0,3,1,0,0.0165423333333333,1.173575,0,0.296405,11,0,10,0.081042,0.940335651467134
"HOMER1",15.691483,17.667122,20.414248,438,480,379,7.57483433333333,6.718777,7.082964,4.336246,215,193,197,8.07242666666667,0.94515333640981
"HOMER2",38.573908,39.689073,26.777266,413,484,414,19.59188,13.884004,5.955702,11.68107,199,141,177,9.957136,1.87931225823974
"HOMER3",9.11357,10.903435,12.907586,83,112,88,3.92475166666667,27.435438,27.652233,22.581393,339,283,243,2.10512233333333,1.58600890335292
"HOMEZ",3.577359,3.514455,3.871879,120,122,102,26.618446,3.701671,4.978186,3.605034,133,149,128,16.5966673333333,1.56952708582962
"HOOK1",3.714375,8.251903,2.873764,236,170,140,7.735862,0.954313,9.928978,8.805551,76,88,61,397.891282,0.0219003583036443
"HOOK2",78.354144,94.433932,89.170562,265,275,209,12.1360156666667,100.7644,102.264057,51.94812,243,190,206,15.1472836666667,0.813512410993544
"HOOK3",11.974128,10.770475,10.815586,662,747,569,7.732127,12.68862,10.771009,7.222167,689,772,567,2.25082933333333,2.68612286423731
"HOPX",1.226778,1.660171,1.578895,21,21,11,107.916540666667,0.639319,0.248527,0.403222,8,5,5,95.2440093333333,1.1316708584889
"HORMAD1",0.517967,0.287315,1.186361,5,2,8,0.0308116666666667,0.12517,0.154861,0.440319,1,1,3,0,1.03081166666667
"HORMAD2",0,0.359633,0,0,1,0,21.135634,0,0,0,0,0,0,20.3002923333333,1.03921738038118
"HOTAIR",0,0,0,0,0,0,173.396039,0,0,0,0,0,0,89.2002596666667,1.93343167352818
"HOTAIRM1",0.186318,0.511316,0,1,5,0,39.1206476666667,0.780596,1.943509,1.474614,5,10,9,121.324763666667,0.327984673454959
"HOXA.AS3",0,0,0,0,0,0,15.3571566666667,0,0,0,0,0,0,12.0291286666667,1.2554298207611
"HOXA1",0.079095,0.036356,0.222643,2,1,4,0,0,0.16951,0.115645,0,4,3,0,1
"HOXA10",0,0,0,0,0,0,1.35251666666667,0,0,0,0,0,0,0.112829,2.11399654993415
"HOXA10.AS",0,0,0,0,0,0,30.247793,0,0,0,0,0,0,46.276243,0.660961849273852
"HOXA11",0,0,0,0,0,0,40.8548413333333,0.065385,0,0,2,0,0,34.350585,1.18399289101816
"HOXA11.AS",0,0,0,0,0,0,656.966990333333,0,0,0.26319,0,0,2,773.698119,0.849320495553357
"HOXA13",0,0,0,0,0,0,13.945929,0,0,0,0,0,0,4.02685133333333,2.97321882206715
"HOXA2",0,0,0,0,0,0,4.332751,0.042815,0.053689,0.048891,1,1,1,7.42158266666667,0.633224325055607
"HOXA3",0,0.026622,0,0,1,0,79.6647576666667,0,0.031342,0,0,1,0,114.176029333333,0.700360640435113
"HOXA4",0,0,0,0,0,0,0.110321666666667,0,0,0,0,0,0,0.134465666666667,0.97871773407569
"HOXA5",0,0.806283,0,0,1,0,25.866754,0,0,0,0,0,0,713.035776,0.0376266216666432
"HOXA6",0.126382,0,0.133797,1,0,1,62.0257053333333,0,0,0.09224,0,0,1,74.148492,0.838682236409126
"HOXA7",0,0,0,0,0,0,0.161949333333333,0,0,0,0,0,0,0.316233,0.882783924528053
"HOXA9",0,0,0,0,0,0,36.5805756666667,0,0,0,0,0,0,7.58422666666667,4.37786385727621
"HOXB.AS1",1.450033,1.290937,3.348643,4,6,13,23.702064,0,1.380832,0,0,6,0,16.387527,1.42067724754647
"HOXB.AS3",0,0,0,0,0,0,0,0,1.232602,0,0,1,0,0.0215483333333333,0.978906202839154
"HOXB1",0,0,0,0,0,0,6.74564266666667,0,0,0,0,0,0,5.87150366666667,1.12721218562982
"HOXB13",0,0,0,0,0,0,48.270256,0.043108,0.053421,0.024587,2,2,1,36.830902,1.3023812120578
"HOXB2",1.367248,2.749466,3.58552,23,30,41,0.0907736666666667,0,2.280048,0,0,24,0,0.04771,1.04110265881462
"HOXB3",0.135934,0.165847,0.263154,7,10,4,11.019528,0,0.218433,0.017774,0,10,1,15.0490916666667,0.748922633731608
"HOXB4",0,0,0,0,0,0,16.2499306666667,0,0.04696,0,0,1,0,19.1008526666667,0.858169101217895
"HOXB5",0,0,0.056842,0,0,1,0.982935666666667,0,0,0,0,0,0,3.50872566666667,0.43979958269066
"HOXB6",0,0,0,0,0,0,45.362287,0,0.716412,0,0,3,0,24.9800466666667,1.78453440037444
"HOXB7",0,0.284705,0,0,2,0,0.129774333333333,0.522786,0.502275,0.295515,2,2,1,0.243954666666667,0.908211821223924
"HOXB8",0,0,0,0,0,0,9.281544,0,0.583516,0,0,7,0,0.916138333333333,5.36576291029788
"HOXB9",0.03159,0.028381,0,1,1,0,5.58580066666667,0,0.463844,0,0,14,0,7.072053,0.815876787066025
"HOXC.AS1",0,0,0,0,0,0,19.030559,0,0,0,0,0,0,22.3436666666667,0.858072525024632
"HOXC.AS2",0,0,0,0,0,0,35.0324716666667,0,0,0,0,0,0,8.14721333333333,3.93917473591229
"HOXC.AS3",0,0,0,0,0,0,52.1306616666667,0,0,0,0,0,0,36.563619,1.41441807475118
"HOXC10",0,0,0,0,0,0,84.105622,0,0,0,0,0,0,46.3693493333333,1.79663903342054
"HOXC11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HOXC12",0,0,0,0,0,0,0.358600333333333,0,0,0,0,0,0,0.590314,0.854296908241601
"HOXC13",0,0.032181,0,0,1,0,83.590051,0,0,0,0,0,0,63.964773,1.3020910732652
"HOXC13.AS",0,0,0,0,0,0,0.0207896666666667,0,0,0,0,0,0,0,1.02078966666667
"HOXC4",0,0,0,0,0,0,0.235098333333333,0,0,0.047393,0,0,1,0.144551333333333,1.07911134901769
"HOXC5",0,0,0,0,0,0,0.153886333333333,0,0,0,0,0,0,0.276939666666667,0.903634183708497
"HOXC5.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HOXC6",0,0,0,0,0,0,4.50608433333333,0,0.690221,0,0,1,0,4.65895066666667,0.972986805798861
"HOXC8",0,0,0,0,0,0,10.415642,0.028736,0,0,1,0,0,0.860857333333333,6.13461429606282
"HOXC9",0,0,0,0,0,0,414.493764666667,0,0,0.207445,0,0,1,834.574635666667,0.497255118730553
"HOXD1",0.049716,0.04365,0,1,1,0,0.538456666666667,0,0,0.047475,0,0,1,0,1.53845666666667
"HOXD10",0,0,0,0,0,0,391.619448,0,0,0,0,0,0,922.061073,0.425345038897551
"HOXD11",0,0,0,0,0,0,1.18101533333333,0,0,0,0,0,0,0.790483,1.21811563323044
"HOXD12",0,0,0,0,0,0,32.063356,0,0,0,0,0,0,38.607506,0.834775004515558
"HOXD13",0,0,0,0,0,0,54.134561,0.030351,0.038596,0,1,1,0,9.96559033333333,5.02796104213389
"HOXD3",0,0.031507,0.10004,0,1,2,3.346432,0.029398,0,0,1,0,0,514.831804666667,0.00842606438897014
"HOXD4",0,0.626549,0.129598,0,8,1,4.23729366666667,0,0.092921,0.085402,0,1,1,2.15374466666667,1.66065874705139
"HOXD8",0,0.140088,0.434379,0,3,4,0.139042333333333,0.065146,0.11689,0.151494,1,2,2,0.131571333333333,1.0066023234947
"HOXD9",0.051106,0.087991,0,1,2,0,131.400255666667,0,0.052694,0,0,1,0,97.9274306666667,1.33835736735937
"HP",0,0.02471,0,0,1,0,2.80435033333333,0.108101,0.081781,0.027998,5,3,1,0.677197,2.26827876113142
"HP1BP3",60.036187,65.153505,86.855898,1520,1600,1368,0.947796333333333,64.864498,89.123554,64.038447,1882,1818,1629,0.816811666666667,1.072095896933
"HPAT5",0.166745,0.916976,0.469156,1,6,2,0.272654,0,0.666963,0.323527,0,2,2,0.625135666666667,0.783106312970384
"HPCA",11.75829,11.535954,25.351242,97,139,164,0.175553333333333,0.211996,0.352214,0.116573,1,2,2,0.256815,0.935343175672898
"HPCAL1",33.250526,45.03393,53.918489,550,903,645,0,10.438796,12.835612,11.672051,237,201,218,0,1
"HPCAL4",19.260223,18.080194,17.949585,1177,1208,786,2.260598,0.131007,0.036065,0.049294,9,2,3,0.516669333333333,2.14984105522452
"HPD",0,0,0,0,0,0,0.010731,0,0,0.17298,0,0,3,0.0343656666666667,0.977150569253878
"HPDL",0.200167,0.696219,0.359326,4,16,5,2.076093,0.764289,1.549652,0.80634,19,30,17,25.7211666666667,0.115118214648811
"HPF1",16.506931,28.28618,33.446979,206,280,237,0.547727333333333,12.501126,9.180751,11.131626,101,80,100,5.01514966666667,0.257304875040793
"HPGD",2.239617,1.537215,2.364161,37,31,36,4.10501466666667,0.145876,0.413273,0.259451,3,6,4,3.43182333333333,1.15189940633915
"HPGDS",0,0,0,0,0,0,10.4453583333333,0,0,0,0,0,0,6.90711866666667,1.44747522021928
"HPN",2.416186,0.941543,2.401259,22,20,19,197.691984666667,2.452376,0.603935,1.45764,38,11,15,149.966257,1.31613506630602
"HPN.AS1",0.276076,0.353411,0.198377,8,12,6,0.085681,0.312596,0.16556,0.381474,11,4,7,0.091299,0.994852006645292
"HPR",0.375558,0,0.302204,3,0,3,148.791696666667,0,0.142351,0,0,2,0,75.995907,1.94545012200021
"HPRT1",34.250821,37.459619,34.094205,349,377,221,6.44859433333333,6.257007,4.319906,5.450005,76,45,61,3.77569166666667,1.5596891200751
"HPS1",8.004171,7.329551,9.710935,137,185,119,339.996480666667,24.460349,17.896428,21.551918,474,312,417,753.153717333333,0.452157793337439
"HPS3",10.283887,10.434068,12.484646,265,314,236,0,3.939499,3.302592,4.118454,124,96,125,0.009543,0.990547207994112
"HPS4",11.1958,8.751313,10.173431,363,383,262,10.3174983333333,8.864181,10.715439,9.283034,441,351,410,9.020188,1.12946965998376
"HPS5",11.519073,8.023067,16.273435,185,226,162,66.357167,40.337951,39.072947,39.634675,1027,721,877,13.1338783333333,4.76565351784194
"HPS6",3.631676,4.065507,4.697854,111,142,100,78.4947353333333,3.899811,4.291024,3.680607,147,127,118,79.2357916666667,0.990764017928408
"HPSE",0.118973,0.327303,0.168141,7,13,7,0.626123333333333,0.08609,0.127872,0.11364,6,5,6,4.09257566666667,0.319312552187901
"HPSE2",0,0.042594,0.029003,0,2,1,0.0580706666666667,0,0.098844,0,0,3,0,0.074767,0.984465160045542
"HPX",47.109781,29.761947,10.116529,45,57,51,0.0313773333333333,17.451506,4.260237,15.133847,44,30,32,0.0219356666666667,1.00923900297703
"HPYR1",0,0.089208,0.052641,0,1,1,2.85394966666667,0,0,0,0,0,0,3.04458333333333,0.952866920778819
"HR",1.042252,3.065384,1.85829,28,63,38,6.01500366666667,9.484735,12.059079,7.925477,326,300,216,11.8449796666667,0.54612804758819
"HRAS",75.380875,132.018817,142.866806,346,497,329,0,60.861199,67.592335,78.344491,159,112,151,0,1
"HRAT17",1.585541,2.279988,2.039092,7,11,6,80.5685216666667,1.908714,2.158973,1.151603,9,9,6,54.258497,1.47612631712851
"HRAT92",0.847197,0.386665,0.346072,3,7,4,0.779393666666667,0.36221,0.902809,0.823408,7,3,3,0.638922,1.08570979379535
"HRC",1.283632,0.106285,0,3,3,0,17.02135,0.033192,0.040956,0.075127,1,1,2,10.4680843333333,1.57143507809921
"HRCT1",0.210529,0.187437,0,2,2,0,0,0.087567,0,0,1,0,0,0,1
"HRG",0.018985,0.074286,0.050716,1,5,2,6.19145933333333,0.215526,0.022863,0.08023,3,1,5,3.90688133333333,1.46558655993583
"HRH1",1.083598,0.668341,0.649908,63,36,19,3.152481,0.076118,0.131398,0.313002,5,7,5,217.878744333333,0.0189716046327282
"HRH2",0.140548,0.160406,0.02577,8,10,1,13.778278,0.447398,0.532515,0.204394,27,24,10,15.3867843333333,0.901841245932469
